ID;Geslacht;GestandaardiseerdInkomen;Herkomstgroepering;AanwezigheidOuders;Perioden;CitoscoreGemiddeldeTotaalscore_1;Taal_2;RekenenWiskunde_3;Studievaardigheden_4
1363;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Allochtoon;3;2006/'07;538.0;23;33;23
1364;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Allochtoon;3;2007/'08;539.0;40;30;38
1365;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Allochtoon;3;2008/'09;536.0;9;11;-2
1366;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Allochtoon;3;2009/'10;538.0;23;25;33
1367;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Allochtoon;3;2010/'11;539.0;35;26;32
1368;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Allochtoon;4;2005/'06;536.0;19;8;11
1369;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Allochtoon;4;2006/'07;535.0;3;-7;-2
1370;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Allochtoon;4;2007/'08;536.0;13;-3;10
1371;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Allochtoon;4;2008/'09;537.0;22;15;22
1372;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Allochtoon;4;2009/'10;537.0;15;14;14
1373;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Allochtoon;4;2010/'11;535.0;3;-9;4
1374;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Allochtoon;5;2005/'06;534.0;-9;4;9
1375;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Allochtoon;5;2006/'07;540.0;45;54;34
1376;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Allochtoon;5;2007/'08;538.0;21;44;35
1377;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Allochtoon;5;2008/'09;537.0;19;8;34
1378;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Allochtoon;5;2009/'10;533.0;3;-42;-22
1379;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Allochtoon;5;2010/'11;536.0;6;11;5
1380;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Allochtoon;6;2005/'06;536.0;28;-11;28
1381;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Allochtoon;6;2006/'07;535.0;12;-15;19
1382;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Allochtoon;6;2007/'08;535.0;-4;-9;2
1383;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Allochtoon;6;2008/'09;533.0;-9;-22;-21
1384;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Allochtoon;6;2009/'10;535.0;12;-18;5
1385;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Allochtoon;6;2010/'11;532.0;-29;-34;-11
1386;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;0;2005/'06;540.0;60;46;50
1387;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;0;2006/'07;540.0;50;44;46
1388;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;0;2007/'08;540.0;51;48;50
1389;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;0;2008/'09;540.0;49;43;47
1390;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;0;2009/'10;540.0;46;41;43
1391;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;0;2010/'11;540.0;47;41;45
1392;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;1;2005/'06;541.0;63;48;53
1393;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;1;2006/'07;540.0;54;48;50
1394;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;1;2007/'08;541.0;54;51;53
1395;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;1;2008/'09;540.0;52;45;49
1396;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;1;2009/'10;540.0;49;44;46
1397;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;1;2010/'11;540.0;50;44;48
1398;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;2;2005/'06;540.0;58;56;46
1399;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;2;2006/'07;540.0;53;41;50
1400;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;2;2007/'08;539.0;27;38;36
1401;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;2;2008/'09;540.0;41;43;46
1402;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;2;2009/'10;537.0;20;11;5
1403;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;2;2010/'11;539.0;30;26;35
1404;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;3;2005/'06;539.0;32;63;43
1405;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;3;2006/'07;537.0;19;20;19
1406;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;3;2007/'08;540.0;50;41;59
1407;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;3;2008/'09;538.0;14;36;22
1408;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;3;2009/'10;541.0;47;46;62
1409;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;3;2010/'11;539.0;39;29;31
1410;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;4;2005/'06;537.0;35;19;24
1411;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;4;2006/'07;535.0;4;3;2
1412;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;4;2007/'08;536.0;13;11;18
1413;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;4;2008/'09;538.0;30;23;36
1414;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;4;2009/'10;538.0;25;21;24
1415;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;4;2010/'11;536.0;12;3;18
1416;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;5;2005/'06;534.0;-5;-1;8
1417;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;5;2006/'07;541.0;48;65;38
1418;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;5;2007/'08;543.0;80;62;67
1419;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;5;2008/'09;539.0;40;16;44
1420;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;5;2009/'10;536.0;23;-12;3
1421;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;5;2010/'11;537.0;25;17;18
1422;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;6;2005/'06;536.0;44;-22;35
1423;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;6;2006/'07;540.0;59;16;76
1424;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;6;2007/'08;537.0;22;17;27
1425;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;6;2008/'09;535.0;-7;2;8
1426;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;6;2009/'10;535.0;12;-22;-7
1427;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Westerse allochtoon;6;2010/'11;541.0;30;64;67
1428;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;0;2005/'06;537.0;30;19;17
1429;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;0;2006/'07;538.0;26;25;23
1430;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;0;2007/'08;538.0;28;25;26
1431;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;0;2008/'09;538.0;24;24;21
1432;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;0;2009/'10;538.0;22;22;17
1433;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;0;2010/'11;538.0;22;21;19
1434;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;1;2005/'06;537.0;35;23;19
1435;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;1;2006/'07;538.0;31;31;29
1436;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;1;2007/'08;538.0;31;32;31
1437;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;1;2008/'09;538.0;28;30;26
1438;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;1;2009/'10;538.0;26;27;20
1439;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;1;2010/'11;538.0;26;27;24
1440;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;2;2005/'06;534.0;1;-5;3
1441;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;2;2006/'07;534.0;-4;-5;-8
1442;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;2;2007/'08;536.0;16;-5;6
1443;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;2;2008/'09;535.0;2;-8;-7
1444;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;2;2009/'10;535.0;0;0;2
1445;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;2;2010/'11;536.0;6;2;-2
1446;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;3;2005/'06;539.0;52;20;38
1447;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;3;2006/'07;539.0;29;51;28
1448;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;3;2007/'08;537.0;29;18;13
1449;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;3;2008/'09;533.0;1;-28;-38
1450;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;3;2009/'10;536.0;0;5;6
1451;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;3;2010/'11;538.0;31;21;34
1452;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;4;2005/'06;534.0;-1;-5;-5
1453;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;4;2006/'07;534.0;2;-16;-7
1454;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;4;2007/'08;535.0;12;-17;2
1455;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;4;2008/'09;536.0;15;7;9
1456;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;4;2009/'10;536.0;6;7;5
1457;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;4;2010/'11;534.0;-6;-20;-8
1458;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;5;2005/'06;534.0;-12;8;9
1459;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;5;2006/'07;539.0;42;45;31
1460;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;5;2007/'08;533.0;-56;20;-8
1461;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;5;2008/'09;535.0;-8;-2;22
1462;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;5;2009/'10;532.0;-8;-58;-36
1463;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;5;2010/'11;534.0;-21;3;-13
1464;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;6;2005/'06;536.0;17;-3;23
1465;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;6;2006/'07;529.0;-45;-54;-51
1466;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;6;2007/'08;531.0;-35;-40;-27
1467;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;6;2008/'09;532.0;-11;-37;-38
1468;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;6;2009/'10;536.0;12;-13;16
1469;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Niet-westerse allochtoon;6;2010/'11;528.0;-58;-83;-50
1470;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;0;2005/'06;539.0;50;39;39
1471;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;0;2006/'07;540.0;44;46;44
1472;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;0;2007/'08;540.0;48;42;45
1473;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;0;2008/'09;539.0;42;41;39
1474;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;0;2009/'10;540.0;42;43;40
1475;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;0;2010/'11;539.0;42;36;41
1476;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;1;2005/'06;540.0;59;47;44
1477;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;1;2006/'07;540.0;49;53;50
1478;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;1;2007/'08;540.0;52;48;49
1479;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;1;2008/'09;540.0;48;50;45
1480;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;1;2009/'10;540.0;48;49;44
1481;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;1;2010/'11;540.0;48;41;47
1482;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;2;2005/'06;535.0;5;2;6
1483;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;2;2006/'07;537.0;25;25;9
1484;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;2;2007/'08;538.0;38;9;25
1485;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;2;2008/'09;537.0;16;11;19
1486;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;2;2009/'10;541.0;43;56;50
1487;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;2;2010/'11;539.0;33;34;22
1488;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;3;2005/'06;538.0;49;-3;38
1489;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;3;2006/'07;538.0;18;32;19
1490;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;3;2007/'08;539.0;52;30;33
1491;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;3;2008/'09;531.0;-5;-56;-75
1492;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;3;2009/'10;536.0;1;11;23
1493;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;3;2010/'11;542.0;71;48;54
1494;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;4;2005/'06;533.0;-10;-15;4
1495;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;4;2006/'07;535.0;3;3;10
1496;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;4;2007/'08;536.0;18;4;22
1497;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;4;2008/'09;536.0;9;-2;11
1498;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;4;2009/'10;536.0;6;11;6
1499;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;4;2010/'11;534.0;-18;-15;-16
1500;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;5;2005/'06;535.0;-6;11;30
1501;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;5;2006/'07;540.0;66;30;37
1502;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;5;2007/'08;533.0;-65;8;54
1503;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;5;2008/'09;540.0;33;57;53
1504;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;5;2009/'10;534.0;2;-49;-1
1505;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;5;2010/'11;534.0;-25;-11;-15
1506;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;6;2005/'06;539.0;103;-47;75
1507;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;6;2006/'07;528.0;-33;-83;-69
1508;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;6;2007/'08;535.0;7;-8;17
1509;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;6;2008/'09;535.0;17;1;-13
1510;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;6;2009/'10;537.0;17;-1;34
1511;Totaal;Gestandaardiseerd inkomen, 5e 20%-groep;Overig niet-westers;6;2010/'11;534.0;-2;-35;0
1512;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;0;2005/'06;532.0;-21;-21;-30
1513;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;0;2006/'07;532.0;-24;-20;-23
1514;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;0;2007/'08;532.0;-26;-24;-24
1515;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;0;2008/'09;532.0;-32;-23;-29
1516;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;0;2009/'10;532.0;-31;-35;-34
1517;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;0;2010/'11;532.0;-33;-31;-34
1518;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;1;2005/'06;534.0;-8;-1;-13
1519;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;1;2006/'07;533.0;-21;-7;-15
1520;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;1;2007/'08;533.0;-22;-7;-14
1521;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;1;2008/'09;534.0;-19;6;-11
1522;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;1;2009/'10;534.0;-12;-10;-14
1523;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;1;2010/'11;534.0;-31;3;-15
1524;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;2;2005/'06;531.0;-24;-26;-33
1525;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;2;2006/'07;533.0;-15;-12;-16
1526;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;2;2007/'08;534.0;-10;-13;-12
1527;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;2;2008/'09;533.0;-26;-17;-24
1528;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;2;2009/'10;534.0;-4;-15;-9
1529;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;2;2010/'11;534.0;-9;-11;-9
1530;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;3;2005/'06;530.0;-45;-30;-54
1531;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;3;2006/'07;532.0;-26;-40;-13
1532;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;3;2007/'08;530.0;-50;-41;-34
1533;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;3;2008/'09;536.0;4;6;12
1534;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;3;2009/'10;533.0;-27;-17;-5
1535;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;3;2010/'11;534.0;-5;-16;-13
1536;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;4;2005/'06;531.0;-24;-30;-48
1537;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;4;2006/'07;531.0;-40;-34;-39
1538;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;4;2007/'08;528.0;-60;-82;-54
1539;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;4;2008/'09;526.0;-93;-63;-83
1540;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;4;2009/'10;527.0;-70;-98;-61
1541;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;4;2010/'11;530.0;-70;-32;-63
1542;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;5;2005/'06;526.0;-97;-44;-83
1543;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;5;2006/'07;531.0;-50;-19;-32
1544;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;5;2007/'08;535.0;-9;3;21
1545;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;5;2008/'09;525.0;-122;-35;-110
1546;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;5;2009/'10;525.0;-110;-83;-102
1547;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;5;2010/'11;519.0;-94;-193;-240
1548;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;6;2005/'06;529.0;-37;-51;-51
1549;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;6;2006/'07;530.0;-36;-52;-46
1550;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;6;2007/'08;530.0;-44;-49;-47
1551;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;6;2008/'09;530.0;-40;-46;-41
1552;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;6;2009/'10;529.0;-59;-61;-63
1553;Totaal;Gestandaardiseerd inkomen onbekend;Totaal herkomst;6;2010/'11;530.0;-49;-56;-56
1554;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;0;2005/'06;535.0;6;-3;-1
1555;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;0;2006/'07;534.0;3;-12;-7
1556;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;0;2007/'08;534.0;-4;-14;-11
1557;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;0;2008/'09;533.0;-17;-22;-20
1558;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;0;2009/'10;532.0;-28;-42;-28
1559;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;0;2010/'11;533.0;-19;-28;-25
1560;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;1;2005/'06;537.0;31;24;28
1561;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;1;2006/'07;537.0;24;12;16
1562;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;1;2007/'08;536.0;13;11;9
1563;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;1;2008/'09;536.0;7;7;0
1564;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;1;2009/'10;536.0;15;-10;4
1565;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;1;2010/'11;537.0;12;22;19
1566;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;2;2005/'06;535.0;6;1;0
1567;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;2;2006/'07;534.0;1;-4;-11
1568;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;2;2007/'08;537.0;24;14;14
1569;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;2;2008/'09;534.0;-6;-13;-8
1570;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;2;2009/'10;534.0;-2;-23;-4
1571;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;2;2010/'11;535.0;1;-12;-4
1572;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;3;2005/'06;529.0;-44;-48;-68
1573;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;3;2006/'07;533.0;-13;-39;13
1574;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;3;2007/'08;536.0;13;6;-11
1575;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;3;2008/'09;540.0;55;27;49
1576;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;3;2009/'10;533.0;-22;-32;-2
1577;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;3;2010/'11;537.0;24;9;19
1578;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;4;2005/'06;531.0;-20;-31;-42
1579;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;4;2006/'07;530.0;-39;-47;-52
1580;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;4;2007/'08;528.0;-13;-107;-73
1581;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;4;2008/'09;529.0;-50;-60;-77
1582;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;4;2009/'10;525.0;-80;-127;-67
1583;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;4;2010/'11;531.0;-46;-19;-72
1584;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;5;2005/'06;543.0;81;71;59
1585;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;5;2006/'07;534.0;-4;-21;-12
1586;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;5;2007/'08;533.0;-15;-35;-13
1587;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;5;2008/'09;;0;0;0
1588;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;5;2009/'10;524.0;-108;-114;-64
1589;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;5;2010/'11;519.0;-94;-193;-240
1590;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;6;2005/'06;530.0;-27;-46;-38
1591;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;6;2006/'07;532.0;-12;-44;-29
1592;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;6;2007/'08;530.0;-40;-52;-44
1593;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;6;2008/'09;531.0;-38;-43;-37
1594;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;6;2009/'10;528.0;-66;-66;-63
1595;Totaal;Gestandaardiseerd inkomen onbekend;Autochtoon;6;2010/'11;530.0;-42;-54;-50
