ID;Geslacht;LeeftijdBeginPeriode;Herkomstgroepering;SBI93BeginPeriode;SBI93EindePeriode;Perioden;WerknemersBlijvers_1
2045;Totaal mannen en vrouwen;0;0;9;55 Horeca;28 september 2001 tot 27 september 2002;187.2
2046;Totaal mannen en vrouwen;0;0;9;55 Horeca;27 september 2002 tot 26 september 2003;191.4
2047;Totaal mannen en vrouwen;0;0;9;55 Horeca;26 september 2003 tot 24 september 2004;190.0
2048;Totaal mannen en vrouwen;0;0;9;55 Horeca;24 september 2004 tot 30 september 2005;189.3
2049;Totaal mannen en vrouwen;0;0;9;55 Horeca;30 september 2005 tot 29 september 2006;191.7
2050;Totaal mannen en vrouwen;0;0;9;55 Horeca;29 september 2006 tot 28 september 2007;201.5
2051;Totaal mannen en vrouwen;0;0;9;55 Horeca;28 september 2007 tot 26 september 2008;208.3
2052;Totaal mannen en vrouwen;0;0;9;60-64 Vervoer, opslag en communicatie;24 september 1999 tot 29 september 2000;398.4
2053;Totaal mannen en vrouwen;0;0;9;60-64 Vervoer, opslag en communicatie;29 september 2000 tot 28 september 2001;404.7
2054;Totaal mannen en vrouwen;0;0;9;60-64 Vervoer, opslag en communicatie;28 september 2001 tot 27 september 2002;403.9
2055;Totaal mannen en vrouwen;0;0;9;60-64 Vervoer, opslag en communicatie;27 september 2002 tot 26 september 2003;406.6
2056;Totaal mannen en vrouwen;0;0;9;60-64 Vervoer, opslag en communicatie;26 september 2003 tot 24 september 2004;396.5
2057;Totaal mannen en vrouwen;0;0;9;60-64 Vervoer, opslag en communicatie;24 september 2004 tot 30 september 2005;387.9
2058;Totaal mannen en vrouwen;0;0;9;60-64 Vervoer, opslag en communicatie;30 september 2005 tot 29 september 2006;371.8
2059;Totaal mannen en vrouwen;0;0;9;60-64 Vervoer, opslag en communicatie;29 september 2006 tot 28 september 2007;383.8
2060;Totaal mannen en vrouwen;0;0;9;60-64 Vervoer, opslag en communicatie;28 september 2007 tot 26 september 2008;391.6
2061;Totaal mannen en vrouwen;0;0;9;65-67 Financiële instellingen;24 september 1999 tot 29 september 2000;251.6
2062;Totaal mannen en vrouwen;0;0;9;65-67 Financiële instellingen;29 september 2000 tot 28 september 2001;254.5
2063;Totaal mannen en vrouwen;0;0;9;65-67 Financiële instellingen;28 september 2001 tot 27 september 2002;253.5
2064;Totaal mannen en vrouwen;0;0;9;65-67 Financiële instellingen;27 september 2002 tot 26 september 2003;247.3
2065;Totaal mannen en vrouwen;0;0;9;65-67 Financiële instellingen;26 september 2003 tot 24 september 2004;244.9
2066;Totaal mannen en vrouwen;0;0;9;65-67 Financiële instellingen;24 september 2004 tot 30 september 2005;247.9
2067;Totaal mannen en vrouwen;0;0;9;65-67 Financiële instellingen;30 september 2005 tot 29 september 2006;245.2
2068;Totaal mannen en vrouwen;0;0;9;65-67 Financiële instellingen;29 september 2006 tot 28 september 2007;300.2
2069;Totaal mannen en vrouwen;0;0;9;65-67 Financiële instellingen;28 september 2007 tot 26 september 2008;314.7
2070;Totaal mannen en vrouwen;0;0;9;70-74 Onroer.goed, zakelijke dienstv.;24 september 1999 tot 29 september 2000;880.1
2071;Totaal mannen en vrouwen;0;0;9;70-74 Onroer.goed, zakelijke dienstv.;29 september 2000 tot 28 september 2001;897.1
2072;Totaal mannen en vrouwen;0;0;9;70-74 Onroer.goed, zakelijke dienstv.;28 september 2001 tot 27 september 2002;919.6
2073;Totaal mannen en vrouwen;0;0;9;70-74 Onroer.goed, zakelijke dienstv.;27 september 2002 tot 26 september 2003;898.2
2074;Totaal mannen en vrouwen;0;0;9;70-74 Onroer.goed, zakelijke dienstv.;26 september 2003 tot 24 september 2004;902.7
2075;Totaal mannen en vrouwen;0;0;9;70-74 Onroer.goed, zakelijke dienstv.;24 september 2004 tot 30 september 2005;929.0
2076;Totaal mannen en vrouwen;0;0;9;70-74 Onroer.goed, zakelijke dienstv.;30 september 2005 tot 29 september 2006;967.1
2077;Totaal mannen en vrouwen;0;0;9;70-74 Onroer.goed, zakelijke dienstv.;29 september 2006 tot 28 september 2007;1060.3
2078;Totaal mannen en vrouwen;0;0;9;70-74 Onroer.goed, zakelijke dienstv.;28 september 2007 tot 26 september 2008;1098.8
2079;Totaal mannen en vrouwen;0;0;9;74501 Uitzendbureaus;24 september 1999 tot 29 september 2000;174.2
2080;Totaal mannen en vrouwen;0;0;9;74501 Uitzendbureaus;29 september 2000 tot 28 september 2001;164.5
2081;Totaal mannen en vrouwen;0;0;9;74501 Uitzendbureaus;28 september 2001 tot 27 september 2002;154.0
2082;Totaal mannen en vrouwen;0;0;9;74501 Uitzendbureaus;27 september 2002 tot 26 september 2003;143.3
2083;Totaal mannen en vrouwen;0;0;9;74501 Uitzendbureaus;26 september 2003 tot 24 september 2004;150.9
2084;Totaal mannen en vrouwen;0;0;9;74501 Uitzendbureaus;24 september 2004 tot 30 september 2005;164.2
2085;Totaal mannen en vrouwen;0;0;9;74501 Uitzendbureaus;30 september 2005 tot 29 september 2006;190.2
2086;Totaal mannen en vrouwen;0;0;9;74501 Uitzendbureaus;29 september 2006 tot 28 september 2007;212.8
2087;Totaal mannen en vrouwen;0;0;9;74501 Uitzendbureaus;28 september 2007 tot 26 september 2008;218.0
2088;Totaal mannen en vrouwen;0;0;9;747 Reiniging gebouwen,transportmiddelen;24 september 1999 tot 29 september 2000;94.7
2089;Totaal mannen en vrouwen;0;0;9;747 Reiniging gebouwen,transportmiddelen;29 september 2000 tot 28 september 2001;96.9
2090;Totaal mannen en vrouwen;0;0;9;747 Reiniging gebouwen,transportmiddelen;28 september 2001 tot 27 september 2002;97.7
2091;Totaal mannen en vrouwen;0;0;9;747 Reiniging gebouwen,transportmiddelen;27 september 2002 tot 26 september 2003;101.3
2092;Totaal mannen en vrouwen;0;0;9;747 Reiniging gebouwen,transportmiddelen;26 september 2003 tot 24 september 2004;97.8
2093;Totaal mannen en vrouwen;0;0;9;747 Reiniging gebouwen,transportmiddelen;24 september 2004 tot 30 september 2005;97.6
2094;Totaal mannen en vrouwen;0;0;9;747 Reiniging gebouwen,transportmiddelen;30 september 2005 tot 29 september 2006;96.2
2095;Totaal mannen en vrouwen;0;0;9;747 Reiniging gebouwen,transportmiddelen;29 september 2006 tot 28 september 2007;97.1
2096;Totaal mannen en vrouwen;0;0;9;747 Reiniging gebouwen,transportmiddelen;28 september 2007 tot 26 september 2008;95.8
2097;Totaal mannen en vrouwen;0;0;9;Rest 70-74 onr.goed, zakelijke dienstv.;24 september 1999 tot 29 september 2000;611.1
2098;Totaal mannen en vrouwen;0;0;9;Rest 70-74 onr.goed, zakelijke dienstv.;29 september 2000 tot 28 september 2001;635.7
2099;Totaal mannen en vrouwen;0;0;9;Rest 70-74 onr.goed, zakelijke dienstv.;28 september 2001 tot 27 september 2002;667.9
2100;Totaal mannen en vrouwen;0;0;9;Rest 70-74 onr.goed, zakelijke dienstv.;27 september 2002 tot 26 september 2003;653.7
2101;Totaal mannen en vrouwen;0;0;9;Rest 70-74 onr.goed, zakelijke dienstv.;26 september 2003 tot 24 september 2004;654.0
2102;Totaal mannen en vrouwen;0;0;9;Rest 70-74 onr.goed, zakelijke dienstv.;24 september 2004 tot 30 september 2005;667.2
2103;Totaal mannen en vrouwen;0;0;9;Rest 70-74 onr.goed, zakelijke dienstv.;30 september 2005 tot 29 september 2006;680.7
2104;Totaal mannen en vrouwen;0;0;9;Rest 70-74 onr.goed, zakelijke dienstv.;29 september 2006 tot 28 september 2007;750.5
2105;Totaal mannen en vrouwen;0;0;9;Rest 70-74 onr.goed, zakelijke dienstv.;28 september 2007 tot 26 september 2008;785.0
2106;Totaal mannen en vrouwen;0;0;9;75-99 Niet-commerciële dienstverlening;24 september 1999 tot 29 september 2000;111.0
2107;Totaal mannen en vrouwen;0;0;9;75-99 Niet-commerciële dienstverlening;29 september 2000 tot 28 september 2001;134.6
2108;Totaal mannen en vrouwen;0;0;9;75-99 Niet-commerciële dienstverlening;28 september 2001 tot 27 september 2002;132.8
2109;Totaal mannen en vrouwen;0;0;9;75-99 Niet-commerciële dienstverlening;27 september 2002 tot 26 september 2003;119.5
2110;Totaal mannen en vrouwen;0;0;9;75-99 Niet-commerciële dienstverlening;26 september 2003 tot 24 september 2004;89.1
2111;Totaal mannen en vrouwen;0;0;9;75-99 Niet-commerciële dienstverlening;24 september 2004 tot 30 september 2005;81.9
2112;Totaal mannen en vrouwen;0;0;9;75-99 Niet-commerciële dienstverlening;30 september 2005 tot 29 september 2006;106.0
2113;Totaal mannen en vrouwen;0;0;9;75-99 Niet-commerciële dienstverlening;29 september 2006 tot 28 september 2007;127.4
2114;Totaal mannen en vrouwen;0;0;9;75-99 Niet-commerciële dienstverlening;28 september 2007 tot 26 september 2008;122.4
2115;Totaal mannen en vrouwen;0;0;9;75 Openbaar bestuur, soc. verzekeringen;24 september 1999 tot 29 september 2000;25.0
2116;Totaal mannen en vrouwen;0;0;9;75 Openbaar bestuur, soc. verzekeringen;29 september 2000 tot 28 september 2001;37.0
2117;Totaal mannen en vrouwen;0;0;9;75 Openbaar bestuur, soc. verzekeringen;28 september 2001 tot 27 september 2002;32.1
2118;Totaal mannen en vrouwen;0;0;9;75 Openbaar bestuur, soc. verzekeringen;27 september 2002 tot 26 september 2003;26.5
2119;Totaal mannen en vrouwen;0;0;9;75 Openbaar bestuur, soc. verzekeringen;26 september 2003 tot 24 september 2004;17.9
2120;Totaal mannen en vrouwen;0;0;9;75 Openbaar bestuur, soc. verzekeringen;24 september 2004 tot 30 september 2005;15.4
2121;Totaal mannen en vrouwen;0;0;9;75 Openbaar bestuur, soc. verzekeringen;30 september 2005 tot 29 september 2006;20.0
2122;Totaal mannen en vrouwen;0;0;9;75 Openbaar bestuur, soc. verzekeringen;29 september 2006 tot 28 september 2007;23.8
2123;Totaal mannen en vrouwen;0;0;9;75 Openbaar bestuur, soc. verzekeringen;28 september 2007 tot 26 september 2008;21.3
2124;Totaal mannen en vrouwen;0;0;9;80 Onderwijs;24 september 1999 tot 29 september 2000;18.2
2125;Totaal mannen en vrouwen;0;0;9;80 Onderwijs;29 september 2000 tot 28 september 2001;18.7
2126;Totaal mannen en vrouwen;0;0;9;80 Onderwijs;28 september 2001 tot 27 september 2002;20.9
2127;Totaal mannen en vrouwen;0;0;9;80 Onderwijs;27 september 2002 tot 26 september 2003;17.3
2128;Totaal mannen en vrouwen;0;0;9;80 Onderwijs;26 september 2003 tot 24 september 2004;14.5
2129;Totaal mannen en vrouwen;0;0;9;80 Onderwijs;24 september 2004 tot 30 september 2005;13.7
2130;Totaal mannen en vrouwen;0;0;9;80 Onderwijs;30 september 2005 tot 29 september 2006;14.3
2131;Totaal mannen en vrouwen;0;0;9;80 Onderwijs;29 september 2006 tot 28 september 2007;18.9
2132;Totaal mannen en vrouwen;0;0;9;80 Onderwijs;28 september 2007 tot 26 september 2008;19.1
2133;Totaal mannen en vrouwen;0;0;9;85 Gezondheids- en welzijnszorg;24 september 1999 tot 29 september 2000;41.9
2134;Totaal mannen en vrouwen;0;0;9;85 Gezondheids- en welzijnszorg;29 september 2000 tot 28 september 2001;50.6
2135;Totaal mannen en vrouwen;0;0;9;85 Gezondheids- en welzijnszorg;28 september 2001 tot 27 september 2002;52.8
2136;Totaal mannen en vrouwen;0;0;9;85 Gezondheids- en welzijnszorg;27 september 2002 tot 26 september 2003;53.5
2137;Totaal mannen en vrouwen;0;0;9;85 Gezondheids- en welzijnszorg;26 september 2003 tot 24 september 2004;37.0
2138;Totaal mannen en vrouwen;0;0;9;85 Gezondheids- en welzijnszorg;24 september 2004 tot 30 september 2005;34.2
2139;Totaal mannen en vrouwen;0;0;9;85 Gezondheids- en welzijnszorg;30 september 2005 tot 29 september 2006;40.8
2140;Totaal mannen en vrouwen;0;0;9;85 Gezondheids- en welzijnszorg;29 september 2006 tot 28 september 2007;56.9
2141;Totaal mannen en vrouwen;0;0;9;85 Gezondheids- en welzijnszorg;28 september 2007 tot 26 september 2008;53.0
2142;Totaal mannen en vrouwen;0;0;9;90-99 Milieu, cultuur, recr, ov dienstv.;24 september 1999 tot 29 september 2000;25.9
2143;Totaal mannen en vrouwen;0;0;9;90-99 Milieu, cultuur, recr, ov dienstv.;29 september 2000 tot 28 september 2001;28.2
2144;Totaal mannen en vrouwen;0;0;9;90-99 Milieu, cultuur, recr, ov dienstv.;28 september 2001 tot 27 september 2002;27.0
2145;Totaal mannen en vrouwen;0;0;9;90-99 Milieu, cultuur, recr, ov dienstv.;27 september 2002 tot 26 september 2003;22.2
2146;Totaal mannen en vrouwen;0;0;9;90-99 Milieu, cultuur, recr, ov dienstv.;26 september 2003 tot 24 september 2004;19.7
2147;Totaal mannen en vrouwen;0;0;9;90-99 Milieu, cultuur, recr, ov dienstv.;24 september 2004 tot 30 september 2005;18.6
2148;Totaal mannen en vrouwen;0;0;9;90-99 Milieu, cultuur, recr, ov dienstv.;30 september 2005 tot 29 september 2006;30.9
2149;Totaal mannen en vrouwen;0;0;9;90-99 Milieu, cultuur, recr, ov dienstv.;29 september 2006 tot 28 september 2007;27.8
2150;Totaal mannen en vrouwen;0;0;9;90-99 Milieu, cultuur, recr, ov dienstv.;28 september 2007 tot 26 september 2008;29.0
2151;Totaal mannen en vrouwen;0;0;9;Onbekend;24 september 1999 tot 29 september 2000;2.2
2152;Totaal mannen en vrouwen;0;0;9;Onbekend;29 september 2000 tot 28 september 2001;2.1
2153;Totaal mannen en vrouwen;0;0;9;Onbekend;28 september 2001 tot 27 september 2002;4.1
2154;Totaal mannen en vrouwen;0;0;9;Onbekend;27 september 2002 tot 26 september 2003;3.7
2155;Totaal mannen en vrouwen;0;0;9;Onbekend;26 september 2003 tot 24 september 2004;4.3
2156;Totaal mannen en vrouwen;0;0;9;Onbekend;24 september 2004 tot 30 september 2005;4.4
2157;Totaal mannen en vrouwen;0;0;9;Onbekend;30 september 2005 tot 29 september 2006;1.5
2158;Totaal mannen en vrouwen;0;0;9;Onbekend;29 september 2006 tot 28 september 2007;0.6
2159;Totaal mannen en vrouwen;0;0;9;Onbekend;28 september 2007 tot 26 september 2008;2.1
2160;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;0;24 september 1999 tot 29 september 2000;1031.5
2161;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;0;29 september 2000 tot 28 september 2001;1064.8
2162;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;0;28 september 2001 tot 27 september 2002;1086.0
2163;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;0;27 september 2002 tot 26 september 2003;1079.3
2164;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;0;26 september 2003 tot 24 september 2004;1075.4
2165;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;0;24 september 2004 tot 30 september 2005;1062.0
2166;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;0;30 september 2005 tot 29 september 2006;1053.5
2167;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;0;29 september 2006 tot 28 september 2007;1069.3
2168;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;0;28 september 2007 tot 26 september 2008;1102.0
2169;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;1;24 september 1999 tot 29 september 2000;3.0
2170;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;1;29 september 2000 tot 28 september 2001;2.9
2171;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;1;28 september 2001 tot 27 september 2002;2.9
2172;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;1;27 september 2002 tot 26 september 2003;2.5
2173;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;1;26 september 2003 tot 24 september 2004;2.6
2174;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;1;24 september 2004 tot 30 september 2005;2.6
2175;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;1;30 september 2005 tot 29 september 2006;2.8
2176;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;1;29 september 2006 tot 28 september 2007;2.1
2177;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;1;28 september 2007 tot 26 september 2008;3.0
2178;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;2;24 september 1999 tot 29 september 2000;31.8
2179;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;2;29 september 2000 tot 28 september 2001;31.0
2180;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;2;28 september 2001 tot 27 september 2002;24.9
2181;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;2;27 september 2002 tot 26 september 2003;20.8
2182;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;2;26 september 2003 tot 24 september 2004;20.1
2183;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;2;24 september 2004 tot 30 september 2005;17.8
2184;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;2;30 september 2005 tot 29 september 2006;25.5
2185;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;2;29 september 2006 tot 28 september 2007;22.2
2186;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;2;28 september 2007 tot 26 september 2008;26.5
2187;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;3;24 september 1999 tot 29 september 2000;0.1
2188;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;3;29 september 2000 tot 28 september 2001;0.1
2189;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;3;28 september 2001 tot 27 september 2002;0.1
2190;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;3;27 september 2002 tot 26 september 2003;0.1
2191;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;3;26 september 2003 tot 24 september 2004;0.1
2192;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;3;24 september 2004 tot 30 september 2005;0.1
2193;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;3;30 september 2005 tot 29 september 2006;0.1
2194;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;3;29 september 2006 tot 28 september 2007;0.1
2195;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;3;28 september 2007 tot 26 september 2008;0.2
2196;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;4;24 september 1999 tot 29 september 2000;23.3
2197;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;4;29 september 2000 tot 28 september 2001;22.7
2198;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;4;28 september 2001 tot 27 september 2002;17.8
2199;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;4;27 september 2002 tot 26 september 2003;15.7
2200;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;4;26 september 2003 tot 24 september 2004;15.4
2201;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;4;24 september 2004 tot 30 september 2005;12.9
2202;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;4;30 september 2005 tot 29 september 2006;18.7
2203;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;4;29 september 2006 tot 28 september 2007;16.0
2204;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;4;28 september 2007 tot 26 september 2008;19.8
2205;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;5;24 september 1999 tot 29 september 2000;0.2
2206;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;5;29 september 2000 tot 28 september 2001;0.3
2207;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;5;28 september 2001 tot 27 september 2002;0.4
2208;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;5;27 september 2002 tot 26 september 2003;0.3
2209;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;5;26 september 2003 tot 24 september 2004;0.3
2210;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;5;24 september 2004 tot 30 september 2005;0.2
2211;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;5;30 september 2005 tot 29 september 2006;0.2
2212;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;5;29 september 2006 tot 28 september 2007;0.2
2213;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;5;28 september 2007 tot 26 september 2008;0.2
2214;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;6;24 september 1999 tot 29 september 2000;23.1
2215;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;6;29 september 2000 tot 28 september 2001;22.5
2216;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;6;28 september 2001 tot 27 september 2002;17.4
2217;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;6;27 september 2002 tot 26 september 2003;15.4
2218;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;6;26 september 2003 tot 24 september 2004;15.2
2219;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;6;24 september 2004 tot 30 september 2005;12.6
2220;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;6;30 september 2005 tot 29 september 2006;18.6
2221;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;6;29 september 2006 tot 28 september 2007;15.9
2222;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;6;28 september 2007 tot 26 september 2008;19.6
2223;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;7;24 september 1999 tot 29 september 2000;0.1
2224;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;7;29 september 2000 tot 28 september 2001;0.2
2225;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;7;28 september 2001 tot 27 september 2002;0.3
2226;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;7;27 september 2002 tot 26 september 2003;0.1
2227;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;7;26 september 2003 tot 24 september 2004;0.2
2228;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;7;24 september 2004 tot 30 september 2005;0.1
2229;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;7;30 september 2005 tot 29 september 2006;0.2
2230;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;7;29 september 2006 tot 28 september 2007;0.2
2231;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;7;28 september 2007 tot 26 september 2008;0.2
2232;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;8;24 september 1999 tot 29 september 2000;8.3
2233;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;8;29 september 2000 tot 28 september 2001;7.9
2234;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;8;28 september 2001 tot 27 september 2002;6.8
2235;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;8;27 september 2002 tot 26 september 2003;4.9
2236;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;8;26 september 2003 tot 24 september 2004;4.4
2237;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;8;24 september 2004 tot 30 september 2005;4.7
2238;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;8;30 september 2005 tot 29 september 2006;6.4
2239;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;8;29 september 2006 tot 28 september 2007;5.9
2240;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;8;28 september 2007 tot 26 september 2008;6.3
2241;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;9;24 september 1999 tot 29 september 2000;968.8
2242;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;9;29 september 2000 tot 28 september 2001;997.4
2243;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;9;28 september 2001 tot 27 september 2002;1020.3
2244;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;9;27 september 2002 tot 26 september 2003;1023.3
2245;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;9;26 september 2003 tot 24 september 2004;1026.8
2246;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;9;24 september 2004 tot 30 september 2005;1015.3
2247;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;9;30 september 2005 tot 29 september 2006;996.1
2248;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;9;29 september 2006 tot 28 september 2007;1012.3
2249;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;9;28 september 2007 tot 26 september 2008;1037.9
2250;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;50-52 Handel en reparatie;24 september 1999 tot 29 september 2000;883.4
2251;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;50-52 Handel en reparatie;29 september 2000 tot 28 september 2001;910.6
2252;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;50-52 Handel en reparatie;28 september 2001 tot 27 september 2002;943.3
2253;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;50-52 Handel en reparatie;27 september 2002 tot 26 september 2003;962.1
2254;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;50-52 Handel en reparatie;26 september 2003 tot 24 september 2004;967.4
2255;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;50-52 Handel en reparatie;24 september 2004 tot 30 september 2005;953.6
2256;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;50-52 Handel en reparatie;30 september 2005 tot 29 september 2006;912.6
2257;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;50-52 Handel en reparatie;29 september 2006 tot 28 september 2007;932.4
2258;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;50-52 Handel en reparatie;28 september 2007 tot 26 september 2008;953.2
2259;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;55 Horeca;24 september 1999 tot 29 september 2000;9.6
2260;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;55 Horeca;29 september 2000 tot 28 september 2001;10.1
2261;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;55 Horeca;28 september 2001 tot 27 september 2002;10.0
2262;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;55 Horeca;27 september 2002 tot 26 september 2003;8.7
2263;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;55 Horeca;26 september 2003 tot 24 september 2004;8.7
2264;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;55 Horeca;24 september 2004 tot 30 september 2005;8.3
2265;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;55 Horeca;30 september 2005 tot 29 september 2006;9.6
2266;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;55 Horeca;29 september 2006 tot 28 september 2007;10.7
2267;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;55 Horeca;28 september 2007 tot 26 september 2008;11.5
2268;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;60-64 Vervoer, opslag en communicatie;24 september 1999 tot 29 september 2000;12.8
2269;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;60-64 Vervoer, opslag en communicatie;29 september 2000 tot 28 september 2001;12.9
2270;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;60-64 Vervoer, opslag en communicatie;28 september 2001 tot 27 september 2002;9.7
2271;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;60-64 Vervoer, opslag en communicatie;27 september 2002 tot 26 september 2003;8.5
2272;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;60-64 Vervoer, opslag en communicatie;26 september 2003 tot 24 september 2004;7.9
2273;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;60-64 Vervoer, opslag en communicatie;24 september 2004 tot 30 september 2005;7.4
2274;Totaal mannen en vrouwen;0;0;50-52 Handel en reparatie;60-64 Vervoer, opslag en communicatie;30 september 2005 tot 29 september 2006;8.2
