ID;Leeftijd;Herkomstgroepering;Generatie;Verblijfsduur;AandeelAllochtonenInWoonbuurt;Woongemeente;Perioden;AantalPersonenTotaal_1;WerkzamePersonenTotaal_2;Werknemers_3;Zelfstandigen_4;Ondernemers_5;PersonenMetEenUitkeringTotaal_6;PersonenMetEenAOUitkering_7;PersonenMetEenWWUitkering_8;PersonenMetEenBijstandsuitkering_9;PersonenMetEenAndereUitkering_10;AantalPersonenTotaal_11;WerkzamePersonenTotaal_12;Werknemers_13;Zelfstandigen_14;Ondernemers_15;PersonenMetEenUitkeringTotaal_16;PersonenMetEenAOUitkering_17;PersonenMetEenWWUitkering_18;PersonenMetEenBijstandsuitkering_19;PersonenMetEenAndereUitkering_20;AantalPersonenTotaal_21;WerkzamePersonenTotaal_22;Werknemers_23;Zelfstandigen_24;Ondernemers_25;PersonenMetEenUitkeringTotaal_26;PersonenMetEenAOUitkering_27;PersonenMetEenWWUitkering_28;PersonenMetEenBijstandsuitkering_29;PersonenMetEenAndereUitkering_30
844;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Haarlemmermeer;2006, vrijdag 29 september;16.8;74.4;64.4;12.4;16.2;9.8;5.8;1.4;0.6;3.4;8.6;82.0;68.0;17.2;22.6;9.5;5.6;1.5;0.4;3.5;8.2;66.5;60.7;7.5;9.4;10.2;6.0;1.3;0.8;3.3
845;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Haarlemmermeer;2007, vrijdag 28 september;15.3;76.6;65.6;13.7;17.8;8.8;5.5;0.9;0.5;;7.9;84.1;68.7;18.7;24.8;8.4;5.3;0.9;0.4;;7.5;68.7;62.4;8.3;10.4;9.2;5.8;1.0;0.7;
846;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hardenberg;1999, vrijdag 24 september;22.8;68.2;61.2;8.8;9.4;14.4;9.3;1.4;1.7;3.2;11.7;82.1;73.2;11.5;12.4;16.2;12.0;1.6;1.1;3.0;11.1;53.4;48.6;5.9;6.3;12.4;6.4;1.2;2.3;3.5
847;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hardenberg;2000, vrijdag 29 september;22.4;69.9;63.3;8.5;9.2;14.1;9.6;1.1;1.5;3.2;11.5;83.0;74.3;11.3;12.2;15.8;12.1;1.3;1.0;3.0;10.9;56.1;51.7;5.5;6.0;12.3;6.9;0.9;2.1;3.5
848;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hardenberg;2001, vrijdag 28 september;35.0;71.4;64.0;9.3;10.0;13.3;9.1;1.0;1.4;3.0;18.1;83.8;74.1;12.2;13.3;14.7;11.3;1.1;0.9;2.8;16.9;58.2;53.3;6.1;6.6;11.9;6.8;0.9;2.0;3.2
849;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hardenberg;2002, vrijdag 27 september;34.3;71.5;64.0;9.3;10.1;13.4;9.1;1.2;1.4;3.1;17.7;83.2;73.3;12.4;13.5;14.4;11.0;1.3;0.9;3.0;16.5;58.9;54.0;6.0;6.4;12.2;7.1;1.0;2.0;3.2
850;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hardenberg;2003, vrijdag 26 september;34.6;71.9;64.5;9.3;10.1;13.5;8.8;1.6;1.5;3.2;17.9;82.4;72.6;12.3;13.5;14.6;10.5;1.8;1.1;3.2;16.7;60.6;55.8;6.1;6.5;12.3;6.9;1.3;2.0;3.2
851;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hardenberg;2004, vrijdag 24 september;34.7;71.6;64.2;9.2;10.1;14.1;8.7;2.1;1.8;3.3;18.0;81.6;71.8;12.2;13.5;15.0;10.3;2.4;1.3;3.2;16.7;60.8;56.0;6.0;6.4;13.1;6.9;1.8;2.3;3.3
852;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hardenberg;2005, vrijdag 30 september;34.6;71.3;63.7;9.4;10.3;14.3;8.2;2.3;1.8;4.1;18.0;80.7;70.6;12.4;13.7;15.5;9.9;2.5;1.2;4.7;16.6;61.1;56.3;6.2;6.6;12.9;6.3;2.1;2.3;3.4
853;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hardenberg;2006, vrijdag 29 september;34.8;72.7;65.1;9.6;10.5;13.2;7.6;2.0;1.5;4.1;18.1;81.6;71.4;12.7;14.1;14.3;9.1;2.1;1.0;4.7;16.7;63.0;58.3;6.3;6.6;12.0;5.9;1.9;2.1;3.4
854;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hardenberg;2007, vrijdag 28 september;36.3;74.6;67.0;9.8;10.8;12.4;7.5;1.5;1.4;;18.8;83.7;73.5;12.9;14.5;13.3;9.0;1.5;0.9;;17.5;64.8;60.1;6.4;6.8;11.5;5.9;1.5;1.9;
855;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Heerlen;1999, vrijdag 24 september;24.3;63.3;58.6;6.0;7.2;19.5;10.9;1.8;4.0;4.3;12.3;71.9;66.0;7.6;9.3;21.4;13.1;1.9;3.9;4.3;12.0;54.5;50.9;4.3;5.1;17.5;8.6;1.7;4.2;4.3
856;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Heerlen;2000, vrijdag 29 september;24.8;64.6;59.9;6.1;7.2;18.6;11.2;1.5;3.6;3.9;12.6;72.4;66.6;7.7;9.2;20.1;13.1;1.7;3.5;3.6;12.2;56.5;53.0;4.4;5.1;17.1;9.2;1.3;3.7;4.1
857;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Heerlen;2001, vrijdag 28 september;22.0;66.0;60.9;6.3;7.6;17.7;10.8;1.3;3.3;4.0;11.2;73.3;66.9;8.2;9.8;18.8;12.2;1.5;3.2;3.8;10.8;58.5;54.8;4.4;5.2;16.6;9.4;1.1;3.5;4.2
858;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Heerlen;2002, vrijdag 27 september;18.7;66.3;61.4;6.2;7.7;17.9;11.1;1.8;3.0;4.1;9.4;74.0;67.9;8.0;10.0;18.8;12.3;2.1;2.6;3.9;9.2;58.4;54.8;4.3;5.2;17.0;9.8;1.4;3.4;4.3
859;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Heerlen;2003, vrijdag 26 september;18.9;66.3;61.5;5.9;7.5;18.6;10.9;2.5;3.3;4.1;9.5;73.2;67.1;7.8;10.0;19.8;11.9;2.9;3.2;3.9;9.3;59.2;55.8;4.0;5.0;17.4;9.8;2.0;3.5;4.3
860;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Heerlen;2004, vrijdag 24 september;19.5;65.7;61.1;5.5;7.1;18.6;10.6;3.0;3.4;4.0;9.8;72.4;66.6;7.1;9.3;19.4;11.6;3.2;3.0;3.7;9.7;59.0;55.6;3.9;4.8;17.8;9.5;2.8;3.7;4.2
861;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Heerlen;2005, vrijdag 30 september;20.0;65.6;61.0;5.7;7.2;18.8;10.1;3.3;3.4;4.5;10.1;71.9;66.1;7.4;9.5;19.9;11.1;3.4;3.3;4.7;10.0;59.2;55.8;4.1;5.0;17.7;9.1;3.1;3.5;4.3
862;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Heerlen;2006, vrijdag 29 september;18.4;66.5;61.7;6.1;7.7;18.0;9.6;2.7;3.1;4.7;9.3;72.4;66.5;7.6;10.0;18.3;10.6;2.7;2.7;4.6;9.2;60.5;56.9;4.5;5.3;17.7;8.7;2.7;3.6;4.9
863;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Heerlen;2007, vrijdag 28 september;18.9;67.7;62.6;6.4;8.2;17.1;9.5;2.3;3.0;;9.5;73.4;66.9;8.3;10.7;17.8;10.2;2.4;2.8;;9.4;61.9;58.2;4.6;5.6;16.4;8.7;2.2;3.1;
864;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Den Helder;1999, vrijdag 24 september;21.3;67.3;62.9;5.4;6.3;14.1;7.4;1.3;2.3;4.3;10.9;79.0;73.4;7.2;8.6;13.4;7.5;1.1;1.3;4.6;10.5;55.2;52.1;3.6;4.0;14.8;7.3;1.5;3.4;3.9
865;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Den Helder;2000, vrijdag 29 september;20.7;69.2;64.9;5.5;6.3;13.3;7.2;1.0;1.9;4.2;10.5;80.2;74.5;7.4;8.7;12.6;7.2;0.9;1.0;4.6;10.2;57.9;54.9;3.5;3.9;14.0;7.2;1.1;2.9;3.7
866;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Den Helder;2001, vrijdag 28 september;18.2;69.6;65.2;5.7;6.6;13.6;7.9;0.9;1.8;4.3;9.2;79.6;73.8;7.6;9.0;13.1;7.8;0.8;1.1;4.7;9.0;59.4;56.3;3.7;4.1;14.2;7.9;1.1;2.6;3.8
867;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Den Helder;2002, vrijdag 27 september;16.3;70.2;65.8;5.7;6.7;13.7;8.4;0.8;1.6;4.1;8.2;79.5;73.7;7.8;9.3;13.6;8.2;0.6;0.9;4.9;8.1;60.9;57.9;3.6;4.1;13.9;8.5;0.9;2.3;3.2
868;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Den Helder;2003, vrijdag 26 september;16.2;70.5;66.1;5.6;6.6;14.3;8.5;1.0;1.7;4.3;8.1;80.0;74.0;7.7;9.3;14.0;8.2;0.9;1.0;5.1;8.1;60.9;58.1;3.4;3.9;14.5;9.0;1.1;2.4;3.4
869;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Den Helder;2004, vrijdag 24 september;16.1;68.4;64.1;5.3;6.5;14.8;8.4;1.2;1.9;4.7;8.1;76.8;71.1;7.3;9.1;14.7;8.0;1.1;1.2;5.6;8.0;60.0;57.1;3.4;3.9;14.9;8.8;1.4;2.6;3.7
870;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Den Helder;2005, vrijdag 30 september;15.5;69.1;64.8;5.4;6.4;14.3;8.2;1.2;1.5;5.0;7.7;77.6;72.0;7.4;9.0;14.2;7.6;1.1;0.9;6.3;7.8;60.5;57.7;3.4;3.7;14.4;8.7;1.4;2.2;3.7
871;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Den Helder;2006, vrijdag 29 september;13.2;69.3;64.5;6.1;7.4;13.6;7.5;1.1;1.2;5.2;6.6;78.2;71.8;8.4;10.5;13.3;6.7;0.9;0.7;6.4;6.6;60.4;57.3;3.8;4.3;13.8;8.2;1.4;1.7;4.0
872;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Den Helder;2007, vrijdag 28 september;12.7;71.2;66.1;6.2;7.7;12.6;7.4;0.8;1.1;;6.3;79.4;72.6;8.5;10.8;11.7;6.4;0.6;0.4;;6.3;63.0;59.7;4.0;4.5;13.4;8.4;1.0;1.7;
873;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Helmond;1999, vrijdag 24 september;14.5;71.6;64.5;8.8;11.9;12.3;6.2;1.5;2.0;3.5;7.4;82.8;74.2;10.9;15.2;12.7;7.2;1.4;1.8;3.4;7.1;60.0;54.6;6.7;8.6;11.8;5.2;1.6;2.2;3.7
874;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Helmond;2000, vrijdag 29 september;14.8;72.7;65.6;9.0;12.1;11.8;6.3;1.2;1.7;3.5;7.5;83.0;74.4;11.2;15.7;12.3;7.1;1.2;1.5;3.5;7.3;62.0;56.4;6.7;8.4;11.2;5.5;1.1;2.0;3.5
875;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Helmond;2001, vrijdag 28 september;14.0;74.7;67.7;9.3;12.8;10.4;5.6;1.2;1.4;3.2;7.1;84.0;75.3;11.5;16.5;11.0;6.2;1.3;1.2;3.3;6.9;65.1;59.7;6.9;8.9;9.8;5.0;1.0;1.6;3.0
876;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Helmond;2002, vrijdag 27 september;12.3;75.9;68.6;9.4;13.2;9.4;4.9;1.2;1.1;3.1;6.2;84.7;75.7;11.7;17.2;9.6;5.2;1.4;1.0;3.1;6.1;67.0;61.4;7.1;9.1;9.1;4.6;1.0;1.2;3.2
877;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Helmond;2003, vrijdag 26 september;12.7;75.5;68.0;9.6;13.4;10.2;5.1;2.0;1.1;3.2;6.4;84.1;75.0;11.9;17.4;10.6;5.2;2.4;1.0;3.3;6.2;66.6;60.7;7.2;9.2;9.9;5.0;1.7;1.2;3.1
878;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Helmond;2004, vrijdag 24 september;13.3;74.5;67.1;9.4;13.1;10.7;5.2;2.3;1.2;3.4;6.8;82.5;73.4;11.8;17.1;10.7;5.2;2.5;1.1;3.3;6.6;66.1;60.5;7.0;8.9;10.7;5.1;2.0;1.3;3.5
879;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Helmond;2005, vrijdag 30 september;13.0;74.2;66.5;9.8;13.5;10.1;4.7;2.2;1.2;3.4;6.6;81.9;72.5;12.2;17.6;10.5;4.8;2.4;1.1;3.6;6.4;66.3;60.4;7.3;9.2;9.7;4.6;1.9;1.2;3.3
880;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Helmond;2006, vrijdag 29 september;13.3;74.8;67.0;10.3;14.3;9.8;4.5;1.9;1.1;3.5;6.7;82.4;72.9;12.7;18.5;10.0;4.5;1.9;1.1;3.7;6.6;67.1;60.9;7.8;10.0;9.6;4.6;1.8;1.2;3.4
881;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Helmond;2007, vrijdag 28 september;12.6;76.2;68.4;10.3;15.0;9.1;4.5;1.4;1.0;;6.3;83.5;74.0;12.8;19.6;8.9;4.3;1.6;1.0;;6.3;68.9;62.8;7.8;10.4;9.3;4.6;1.1;1.1;
882;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hengelo (O.);1999, vrijdag 24 september;21.4;71.9;66.4;7.2;8.6;13.4;6.9;2.0;1.7;4.0;10.8;82.7;75.9;9.0;11.2;13.5;7.3;2.1;1.3;4.0;10.6;60.9;56.6;5.2;6.0;13.2;6.5;1.8;2.0;4.0
883;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hengelo (O.);2000, vrijdag 29 september;21.5;72.8;67.4;7.2;8.5;12.8;7.1;1.6;1.5;3.6;10.9;83.0;76.1;9.2;11.3;12.7;7.6;1.9;1.2;3.4;10.7;62.5;58.5;5.0;5.7;12.8;6.7;1.4;1.8;3.8
884;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hengelo (O.);2001, vrijdag 28 september;14.6;72.8;67.0;7.5;9.1;12.5;7.4;1.4;1.1;3.6;7.4;82.8;75.4;9.9;12.2;12.6;7.7;1.8;0.8;3.4;7.2;62.4;58.3;5.0;5.9;12.4;7.0;1.0;1.5;3.7
885;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hengelo (O.);2002, vrijdag 27 september;14.5;73.4;67.7;7.6;9.3;12.5;7.5;1.7;1.2;3.4;7.3;82.6;75.2;9.9;12.5;12.7;7.7;2.2;0.8;3.3;7.1;64.0;60.0;5.2;6.0;12.3;7.2;1.2;1.5;3.5
886;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hengelo (O.);2003, vrijdag 26 september;13.1;72.3;66.3;7.7;9.4;13.3;7.6;2.3;1.2;3.5;6.7;80.2;72.6;10.0;12.6;13.8;7.9;3.0;1.0;3.4;6.5;64.0;59.7;5.3;6.1;12.9;7.3;1.6;1.4;3.6
887;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hengelo (O.);2004, vrijdag 24 september;11.9;72.0;66.0;7.6;9.5;13.4;7.4;2.4;1.2;3.7;6.0;79.8;72.0;10.1;13.1;13.3;7.3;3.1;0.9;3.5;5.9;64.1;59.9;5.1;5.9;13.4;7.4;1.7;1.6;3.9
888;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hengelo (O.);2005, vrijdag 30 september;13.4;71.2;65.5;7.3;9.1;13.4;7.3;2.5;1.2;4.0;6.8;78.7;71.4;9.6;12.3;13.6;7.5;3.1;1.1;3.9;6.6;63.4;59.4;4.9;5.7;13.2;7.1;1.9;1.3;4.2
889;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hengelo (O.);2006, vrijdag 29 september;13.4;72.5;66.7;7.6;9.6;12.8;6.6;2.4;1.2;4.2;6.8;79.7;72.1;10.0;13.0;12.7;6.8;2.5;0.9;4.3;6.6;65.1;61.2;5.0;6.1;13.0;6.4;2.2;1.5;4.1
890;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hengelo (O.);2007, vrijdag 28 september;13.4;74.8;68.6;8.0;10.2;11.6;6.3;1.8;1.2;;6.8;82.0;73.9;10.6;13.9;11.4;6.4;1.7;0.9;;6.6;67.4;63.2;5.3;6.4;11.9;6.1;1.9;1.5;
891;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;'s-Hertogenbosch;1999, vrijdag 24 september;34.6;74.3;68.6;7.7;9.6;11.9;6.4;1.6;1.4;3.5;17.4;83.5;76.4;9.8;12.7;12.0;7.2;1.5;1.1;3.3;17.2;64.9;60.7;5.5;6.5;11.9;5.7;1.7;1.7;3.7
892;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;'s-Hertogenbosch;2000, vrijdag 29 september;35.0;75.2;69.4;7.9;9.9;11.5;6.4;1.3;1.3;3.4;17.5;84.1;76.8;10.2;13.2;11.5;7.1;1.3;1.0;3.2;17.5;66.2;62.1;5.6;6.6;11.4;5.8;1.3;1.6;3.6
893;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;'s-Hertogenbosch;2001, vrijdag 28 september;34.0;76.5;70.3;8.1;10.4;11.2;6.5;1.2;1.2;3.4;17.1;84.8;77.0;10.5;13.9;11.2;7.0;1.2;0.9;3.3;16.9;68.0;63.7;5.8;6.8;11.2;5.9;1.2;1.5;3.5
894;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;'s-Hertogenbosch;2002, vrijdag 27 september;30.3;75.4;69.6;7.8;10.1;11.4;6.7;1.5;1.1;3.5;15.1;84.0;76.5;10.1;13.6;11.5;7.1;1.5;0.7;3.5;15.2;66.9;62.8;5.5;6.7;11.4;6.3;1.4;1.4;3.4
895;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;'s-Hertogenbosch;2003, vrijdag 26 september;30.5;75.2;69.3;7.9;10.4;12.3;6.7;2.2;1.1;3.7;15.2;83.5;75.9;10.0;13.7;12.3;7.1;2.4;0.7;3.7;15.3;67.1;62.7;5.8;7.1;12.3;6.4;2.0;1.4;3.8
896;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;'s-Hertogenbosch;2004, vrijdag 24 september;37.4;75.1;68.8;8.1;10.6;12.5;6.4;2.5;1.4;3.8;18.9;81.6;73.5;10.3;14.0;12.6;6.6;2.6;1.3;3.7;18.6;68.4;64.0;5.9;7.1;12.4;6.2;2.4;1.6;3.9
897;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;'s-Hertogenbosch;2005, vrijdag 30 september;33.6;74.7;68.5;8.2;10.6;11.9;6.1;2.3;1.2;4.1;16.9;81.6;73.6;10.5;13.9;11.7;6.2;2.3;1.0;4.1;16.7;67.8;63.2;6.0;7.2;12.0;6.0;2.2;1.3;4.0
898;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;'s-Hertogenbosch;2006, vrijdag 29 september;30.6;74.5;67.9;8.9;11.5;12.2;6.2;2.1;1.3;4.4;15.2;80.9;72.6;11.1;15.1;12.2;6.4;2.1;1.1;4.6;15.4;68.2;63.3;6.6;7.9;12.3;5.9;2.0;1.5;4.2
899;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;'s-Hertogenbosch;2007, vrijdag 28 september;30.4;76.2;69.5;9.1;12.0;10.9;6.0;1.6;1.1;;15.1;82.6;74.2;11.1;15.5;10.7;6.3;1.6;0.8;;15.3;70.0;64.9;7.0;8.4;11.0;5.8;1.5;1.3;
900;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hilversum;1999, vrijdag 24 september;13.0;70.2;62.9;9.5;12.8;11.4;6.4;1.4;1.2;3.6;6.4;79.9;70.7;11.9;17.0;11.4;6.3;1.5;1.1;3.4;6.6;60.7;55.3;7.1;8.7;11.5;6.5;1.3;1.3;3.8
901;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hilversum;2000, vrijdag 29 september;11.4;70.6;62.7;10.4;13.4;11.2;6.3;1.3;1.1;3.5;5.6;80.6;70.6;13.4;18.2;10.9;6.1;1.5;1.0;3.1;5.8;60.8;55.1;7.5;8.7;11.5;6.6;1.1;1.2;3.9
902;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hilversum;2001, vrijdag 28 september;9.3;70.7;62.8;10.5;14.4;11.0;6.3;1.1;1.0;3.5;4.6;80.1;70.1;13.6;19.6;10.4;5.8;1.5;0.8;3.2;4.8;61.6;55.7;7.6;9.5;11.6;6.9;0.8;1.2;3.9
903;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hilversum;2002, vrijdag 27 september;9.4;70.1;62.1;10.6;15.0;11.1;6.3;1.5;0.9;3.4;4.6;79.0;68.8;13.6;20.4;10.6;5.7;2.1;0.7;3.2;4.8;61.6;55.8;7.6;9.8;11.6;6.9;1.0;1.1;3.6
904;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hilversum;2003, vrijdag 26 september;9.4;70.4;62.5;10.2;14.7;11.3;6.2;1.8;1.0;3.3;4.5;80.3;70.2;13.1;20.0;10.7;5.6;2.2;0.7;3.2;4.8;61.0;55.3;7.4;9.7;11.9;6.7;1.5;1.3;3.4
905;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hilversum;2004, vrijdag 24 september;7.4;68.9;60.2;10.9;16.2;10.5;5.5;2.2;0.7;3.2;3.6;78.6;67.6;14.0;22.3;10.2;5.1;2.8;0.6;3.0;3.8;59.5;53.2;7.9;10.4;10.7;5.8;1.7;0.9;3.4
906;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hilversum;2005, vrijdag 30 september;7.6;68.7;60.2;10.9;16.4;10.2;5.2;2.0;0.9;3.4;3.7;77.9;67.7;13.3;21.6;9.7;4.7;2.5;0.7;3.1;3.9;59.8;52.9;8.6;11.4;10.7;5.6;1.5;1.1;3.7
907;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hilversum;2006, vrijdag 29 september;7.4;70.1;61.0;11.9;18.4;9.2;4.6;1.7;0.8;3.1;3.7;78.3;67.7;14.5;24.3;8.5;4.4;1.7;0.5;2.8;3.8;62.2;54.5;9.5;12.6;9.9;4.8;1.6;1.1;3.3
908;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hilversum;2007, vrijdag 28 september;7.6;70.6;61.4;11.9;19.0;8.7;4.6;1.5;0.6;;3.7;78.9;68.0;14.3;25.3;8.3;4.2;1.7;0.4;;3.9;62.7;55.1;9.6;13.0;9.1;4.9;1.2;0.8;
909;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hoogeveen;1999, vrijdag 24 september;27.3;65.6;60.0;7.0;7.9;17.6;10.3;1.8;2.4;4.6;14.0;78.4;70.9;9.3;10.7;19.9;13.7;1.9;1.7;4.5;13.3;52.3;48.5;4.6;5.0;15.1;6.8;1.8;3.1;4.6
910;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hoogeveen;2000, vrijdag 29 september;27.2;67.0;61.3;7.2;8.0;17.1;10.5;1.6;2.4;4.2;13.9;79.6;72.0;9.5;10.8;18.8;13.4;1.7;1.6;4.2;13.3;53.9;50.1;4.8;5.1;15.2;7.5;1.4;3.2;4.2
911;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hoogeveen;2001, vrijdag 28 september;26.0;68.6;62.8;7.3;8.1;16.0;10.2;1.4;2.0;4.0;13.2;80.5;72.7;9.9;11.1;17.7;12.8;1.5;1.3;3.9;12.7;56.2;52.6;4.7;5.0;14.2;7.4;1.3;2.6;4.1
912;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hoogeveen;2002, vrijdag 27 september;26.0;68.7;62.9;7.3;8.2;16.1;10.3;1.6;2.0;3.9;13.3;80.0;72.2;9.9;11.2;18.0;12.9;1.9;1.3;3.9;12.7;56.8;53.2;4.6;5.0;14.2;7.6;1.3;2.7;3.9
913;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hoogeveen;2003, vrijdag 26 september;28.0;68.4;62.7;7.3;8.1;17.6;10.4;2.5;2.5;4.4;14.3;78.7;71.0;9.9;11.2;19.4;12.9;3.0;1.8;4.4;13.7;57.7;54.1;4.6;5.0;15.8;7.8;1.9;3.3;4.3
914;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hoogeveen;2004, vrijdag 24 september;26.6;68.2;62.4;7.2;8.2;16.9;9.9;2.8;2.3;3.9;13.5;78.4;70.5;9.7;11.2;18.7;12.2;3.4;1.6;4.4;13.1;57.6;54.0;4.7;5.0;14.9;7.4;2.3;3.0;3.5
915;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hoogeveen;2005, vrijdag 30 september;26.7;68.4;62.6;7.4;8.3;17.0;9.3;2.6;2.5;4.9;13.6;78.0;70.1;9.8;11.3;18.9;11.5;2.9;1.9;6.0;13.1;58.5;54.8;4.8;5.1;15.1;7.1;2.3;3.2;3.7
916;0;0;Totaal generaties;Totaal verblijfsduren;0 tot 5% niet-westerse allochtonen;Hoogeveen;2006, vrijdag 29 september;26.2;69.4;63.4;7.5;8.5;15.8;8.4;2.5;2.3;5.0;13.3;78.9;70.8;10.1;11.8;17.3;10.4;2.6;1.5;5.9;12.8;59.5;55.8;4.8;5.2;14.3;6.2;2.3;3.1;4.0
