ID;Geslacht;Leeftijd;DiagnosenGGZ;GestandaardiseerdInkomen;Verblijf;Perioden;PrimaireDiagnosen_1;PrimaireOfNevendiagnosen_2;PrimaireDiagnosen_3;PrimaireOfNevendiagnosen_4
2663;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;4e 10%-groep (personen);Personen met verblijf;2016;0.0;10;0.0;0
2664;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;5e 10%-groep (personen);Totaal met en zonder verblijf;2011;1305.0;2250;78.0;134
2665;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;5e 10%-groep (personen);Totaal met en zonder verblijf;2012;1445.0;2425;86.0;144
2666;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;5e 10%-groep (personen);Totaal met en zonder verblijf;2013;1480.0;2440;88.0;145
2667;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;5e 10%-groep (personen);Totaal met en zonder verblijf;2014;1240.0;1975;73.0;116
2668;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;5e 10%-groep (personen);Totaal met en zonder verblijf;2015;70.0;150;4.0;8
2669;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;5e 10%-groep (personen);Totaal met en zonder verblijf;2016;65.0;120;3.0;6
2670;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;5e 10%-groep (personen);Personen zonder verblijf;2011;1250.0;2105;74.0;126
2671;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;5e 10%-groep (personen);Personen zonder verblijf;2012;1390.0;2320;83.0;138
2672;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;5e 10%-groep (personen);Personen zonder verblijf;2013;1420.0;2315;84.0;137
2673;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;5e 10%-groep (personen);Personen zonder verblijf;2014;1175.0;1880;69.0;110
2674;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;5e 10%-groep (personen);Personen zonder verblijf;2015;65.0;135;3.0;7
2675;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;5e 10%-groep (personen);Personen zonder verblijf;2016;55.0;100;3.0;5
2676;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;5e 10%-groep (personen);Personen met verblijf;2011;60.0;145;4.0;9
2677;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;5e 10%-groep (personen);Personen met verblijf;2012;55.0;105;3.0;6
2678;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;5e 10%-groep (personen);Personen met verblijf;2013;60.0;130;3.0;8
2679;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;5e 10%-groep (personen);Personen met verblijf;2014;65.0;95;3.0;5
2680;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;5e 10%-groep (personen);Personen met verblijf;2015;5.0;15;0.0;0
2681;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;5e 10%-groep (personen);Personen met verblijf;2016;5.0;20;0.0;1
2682;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;6e 10%-groep (personen);Totaal met en zonder verblijf;2011;1165.0;1960;69.0;117
2683;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;6e 10%-groep (personen);Totaal met en zonder verblijf;2012;1235.0;2040;73.0;121
2684;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;6e 10%-groep (personen);Totaal met en zonder verblijf;2013;1260.0;2050;75.0;121
2685;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;6e 10%-groep (personen);Totaal met en zonder verblijf;2014;1065.0;1735;62.0;102
2686;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;6e 10%-groep (personen);Totaal met en zonder verblijf;2015;75.0;150;4.0;8
2687;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;6e 10%-groep (personen);Totaal met en zonder verblijf;2016;45.0;90;2.0;5
2688;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;6e 10%-groep (personen);Personen zonder verblijf;2011;1115.0;1860;66.0;111
2689;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;6e 10%-groep (personen);Personen zonder verblijf;2012;1195.0;1955;71.0;116
2690;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;6e 10%-groep (personen);Personen zonder verblijf;2013;1215.0;1955;72.0;116
2691;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;6e 10%-groep (personen);Personen zonder verblijf;2014;1025.0;1650;60.0;97
2692;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;6e 10%-groep (personen);Personen zonder verblijf;2015;75.0;135;4.0;7
2693;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;6e 10%-groep (personen);Personen zonder verblijf;2016;40.0;75;2.0;4
2694;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;6e 10%-groep (personen);Personen met verblijf;2011;50.0;105;3.0;6
2695;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;6e 10%-groep (personen);Personen met verblijf;2012;45.0;85;3.0;5
2696;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;6e 10%-groep (personen);Personen met verblijf;2013;45.0;95;3.0;6
2697;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;6e 10%-groep (personen);Personen met verblijf;2014;40.0;85;2.0;5
2698;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;6e 10%-groep (personen);Personen met verblijf;2015;0.0;15;0.0;0
2699;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;6e 10%-groep (personen);Personen met verblijf;2016;5.0;15;0.0;0
2700;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;7e 10%-groep (personen);Totaal met en zonder verblijf;2011;900.0;1585;54.0;94
2701;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;7e 10%-groep (personen);Totaal met en zonder verblijf;2012;990.0;1640;59.0;97
2702;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;7e 10%-groep (personen);Totaal met en zonder verblijf;2013;1025.0;1685;61.0;100
2703;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;7e 10%-groep (personen);Totaal met en zonder verblijf;2014;855.0;1410;50.0;83
2704;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;7e 10%-groep (personen);Totaal met en zonder verblijf;2015;70.0;130;3.0;7
2705;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;7e 10%-groep (personen);Totaal met en zonder verblijf;2016;40.0;80;2.0;4
2706;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;7e 10%-groep (personen);Personen zonder verblijf;2011;870.0;1510;52.0;90
2707;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;7e 10%-groep (personen);Personen zonder verblijf;2012;950.0;1565;56.0;93
2708;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;7e 10%-groep (personen);Personen zonder verblijf;2013;990.0;1615;58.0;95
2709;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;7e 10%-groep (personen);Personen zonder verblijf;2014;820.0;1350;48.0;79
2710;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;7e 10%-groep (personen);Personen zonder verblijf;2015;65.0;125;3.0;7
2711;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;7e 10%-groep (personen);Personen zonder verblijf;2016;35.0;65;1.0;3
2712;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;7e 10%-groep (personen);Personen met verblijf;2011;35.0;75;2.0;4
2713;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;7e 10%-groep (personen);Personen met verblijf;2012;40.0;70;2.0;4
2714;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;7e 10%-groep (personen);Personen met verblijf;2013;40.0;75;2.0;4
2715;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;7e 10%-groep (personen);Personen met verblijf;2014;35.0;60;1.0;3
2716;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;7e 10%-groep (personen);Personen met verblijf;2015;5.0;10;0.0;0
2717;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;7e 10%-groep (personen);Personen met verblijf;2016;5.0;10;0.0;0
2718;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;8e 10%-groep (personen);Totaal met en zonder verblijf;2011;820.0;1385;49.0;82
2719;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;8e 10%-groep (personen);Totaal met en zonder verblijf;2012;795.0;1345;47.0;80
2720;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;8e 10%-groep (personen);Totaal met en zonder verblijf;2013;860.0;1370;51.0;81
2721;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;8e 10%-groep (personen);Totaal met en zonder verblijf;2014;705.0;1150;41.0;67
2722;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;8e 10%-groep (personen);Totaal met en zonder verblijf;2015;75.0;125;4.0;7
2723;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;8e 10%-groep (personen);Totaal met en zonder verblijf;2016;30.0;65;1.0;3
2724;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;8e 10%-groep (personen);Personen zonder verblijf;2011;785.0;1325;47.0;79
2725;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;8e 10%-groep (personen);Personen zonder verblijf;2012;770.0;1295;46.0;77
2726;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;8e 10%-groep (personen);Personen zonder verblijf;2013;825.0;1305;49.0;77
2727;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;8e 10%-groep (personen);Personen zonder verblijf;2014;680.0;1100;40.0;64
2728;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;8e 10%-groep (personen);Personen zonder verblijf;2015;75.0;110;4.0;6
2729;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;8e 10%-groep (personen);Personen zonder verblijf;2016;30.0;60;1.0;3
2730;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;8e 10%-groep (personen);Personen met verblijf;2011;35.0;65;2.0;4
2731;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;8e 10%-groep (personen);Personen met verblijf;2012;25.0;50;2.0;3
2732;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;8e 10%-groep (personen);Personen met verblijf;2013;35.0;65;2.0;4
2733;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;8e 10%-groep (personen);Personen met verblijf;2014;25.0;50;1.0;2
2734;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;8e 10%-groep (personen);Personen met verblijf;2015;5.0;10;0.0;0
2735;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;8e 10%-groep (personen);Personen met verblijf;2016;0.0;5;0.0;0
2736;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;9e 10%-groep (personen);Totaal met en zonder verblijf;2011;605.0;1015;36.0;60
2737;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;9e 10%-groep (personen);Totaal met en zonder verblijf;2012;680.0;1085;40.0;64
2738;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;9e 10%-groep (personen);Totaal met en zonder verblijf;2013;730.0;1170;43.0;69
2739;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;9e 10%-groep (personen);Totaal met en zonder verblijf;2014;655.0;1065;38.0;62
2740;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;9e 10%-groep (personen);Totaal met en zonder verblijf;2015;45.0;105;2.0;6
2741;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;9e 10%-groep (personen);Totaal met en zonder verblijf;2016;40.0;75;2.0;4
2742;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;9e 10%-groep (personen);Personen zonder verblijf;2011;575.0;960;34.0;57
2743;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;9e 10%-groep (personen);Personen zonder verblijf;2012;665.0;1050;39.0;62
2744;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;9e 10%-groep (personen);Personen zonder verblijf;2013;665.0;1070;39.0;63
2745;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;9e 10%-groep (personen);Personen zonder verblijf;2014;610.0;990;35.0;58
2746;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;9e 10%-groep (personen);Personen zonder verblijf;2015;45.0;90;2.0;5
2747;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;9e 10%-groep (personen);Personen zonder verblijf;2016;35.0;65;1.0;3
2748;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;9e 10%-groep (personen);Personen met verblijf;2011;30.0;50;2.0;3
2749;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;9e 10%-groep (personen);Personen met verblijf;2012;20.0;35;1.0;2
2750;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;9e 10%-groep (personen);Personen met verblijf;2013;70.0;100;4.0;6
2751;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;9e 10%-groep (personen);Personen met verblijf;2014;45.0;75;2.0;4
2752;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;9e 10%-groep (personen);Personen met verblijf;2015;5.0;10;0.0;0
2753;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;9e 10%-groep (personen);Personen met verblijf;2016;5.0;10;0.0;0
2754;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;10e 10%-groep (personen) (hoog inkomen);Totaal met en zonder verblijf;2011;550.0;920;33.0;55
2755;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;10e 10%-groep (personen) (hoog inkomen);Totaal met en zonder verblijf;2012;575.0;940;34.0;56
2756;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;10e 10%-groep (personen) (hoog inkomen);Totaal met en zonder verblijf;2013;685.0;1040;40.0;61
2757;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;10e 10%-groep (personen) (hoog inkomen);Totaal met en zonder verblijf;2014;540.0;805;31.0;47
2758;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;10e 10%-groep (personen) (hoog inkomen);Totaal met en zonder verblijf;2015;45.0;80;2.0;4
2759;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;10e 10%-groep (personen) (hoog inkomen);Totaal met en zonder verblijf;2016;35.0;45;2.0;2
2760;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;10e 10%-groep (personen) (hoog inkomen);Personen zonder verblijf;2011;535.0;885;32.0;53
2761;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;10e 10%-groep (personen) (hoog inkomen);Personen zonder verblijf;2012;560.0;900;33.0;53
2762;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;10e 10%-groep (personen) (hoog inkomen);Personen zonder verblijf;2013;655.0;990;39.0;58
2763;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;10e 10%-groep (personen) (hoog inkomen);Personen zonder verblijf;2014;510.0;755;29.0;44
2764;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;10e 10%-groep (personen) (hoog inkomen);Personen zonder verblijf;2015;40.0;70;2.0;4
2765;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;10e 10%-groep (personen) (hoog inkomen);Personen zonder verblijf;2016;30.0;35;1.0;2
2766;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;10e 10%-groep (personen) (hoog inkomen);Personen met verblijf;2011;15.0;35;1.0;2
2767;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;10e 10%-groep (personen) (hoog inkomen);Personen met verblijf;2012;15.0;45;1.0;3
2768;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;10e 10%-groep (personen) (hoog inkomen);Personen met verblijf;2013;30.0;50;2.0;3
2769;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;10e 10%-groep (personen) (hoog inkomen);Personen met verblijf;2014;30.0;50;1.0;2
2770;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;10e 10%-groep (personen) (hoog inkomen);Personen met verblijf;2015;5.0;10;0.0;0
2771;Totaal mannen en vrouwen;10000;1.6.2 Totaal gedragsstoornissen;10e 10%-groep (personen) (hoog inkomen);Personen met verblijf;2016;5.0;10;0.0;0
2772;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;Totaal alle inkomens (personen);Totaal met en zonder verblijf;2011;3060.0;4175;18.0;25
2773;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;Totaal alle inkomens (personen);Totaal met en zonder verblijf;2012;2955.0;4015;18.0;24
2774;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;Totaal alle inkomens (personen);Totaal met en zonder verblijf;2013;2905.0;3945;17.0;23
2775;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;Totaal alle inkomens (personen);Totaal met en zonder verblijf;2014;2365.0;3280;14.0;19
2776;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;Totaal alle inkomens (personen);Totaal met en zonder verblijf;2015;305.0;535;1.0;3
2777;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;Totaal alle inkomens (personen);Totaal met en zonder verblijf;2016;210.0;380;1.0;2
2778;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;Totaal alle inkomens (personen);Personen zonder verblijf;2011;2935.0;3945;18.0;24
2779;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;Totaal alle inkomens (personen);Personen zonder verblijf;2012;2850.0;3835;17.0;23
2780;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;Totaal alle inkomens (personen);Personen zonder verblijf;2013;2725.0;3680;16.0;22
2781;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;Totaal alle inkomens (personen);Personen zonder verblijf;2014;2235.0;3070;13.0;18
2782;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;Totaal alle inkomens (personen);Personen zonder verblijf;2015;290.0;490;1.0;2
2783;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;Totaal alle inkomens (personen);Personen zonder verblijf;2016;200.0;345;1.0;2
2784;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;Totaal alle inkomens (personen);Personen met verblijf;2011;125.0;230;1.0;1
2785;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;Totaal alle inkomens (personen);Personen met verblijf;2012;105.0;180;1.0;1
2786;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;Totaal alle inkomens (personen);Personen met verblijf;2013;180.0;265;1.0;2
2787;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;Totaal alle inkomens (personen);Personen met verblijf;2014;130.0;215;0.0;1
2788;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;Totaal alle inkomens (personen);Personen met verblijf;2015;15.0;45;0.0;0
2789;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;Totaal alle inkomens (personen);Personen met verblijf;2016;10.0;40;0.0;0
2790;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;1e 10%-groep (personen) (laag inkomen);Totaal met en zonder verblijf;2011;690.0;980;43.0;61
2791;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;1e 10%-groep (personen) (laag inkomen);Totaal met en zonder verblijf;2012;695.0;955;43.0;59
2792;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;1e 10%-groep (personen) (laag inkomen);Totaal met en zonder verblijf;2013;720.0;1025;45.0;63
2793;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;1e 10%-groep (personen) (laag inkomen);Totaal met en zonder verblijf;2014;615.0;850;37.0;52
2794;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;1e 10%-groep (personen) (laag inkomen);Totaal met en zonder verblijf;2015;115.0;180;6.0;10
2795;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;1e 10%-groep (personen) (laag inkomen);Totaal met en zonder verblijf;2016;95.0;170;5.0;10
2796;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;1e 10%-groep (personen) (laag inkomen);Personen zonder verblijf;2011;645.0;905;40.0;56
2797;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;1e 10%-groep (personen) (laag inkomen);Personen zonder verblijf;2012;660.0;905;41.0;56
2798;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;1e 10%-groep (personen) (laag inkomen);Personen zonder verblijf;2013;670.0;940;42.0;58
2799;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;1e 10%-groep (personen) (laag inkomen);Personen zonder verblijf;2014;580.0;780;35.0;48
2800;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;1e 10%-groep (personen) (laag inkomen);Personen zonder verblijf;2015;105.0;160;6.0;9
2801;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;1e 10%-groep (personen) (laag inkomen);Personen zonder verblijf;2016;90.0;150;5.0;9
2802;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;1e 10%-groep (personen) (laag inkomen);Personen met verblijf;2011;45.0;75;3.0;5
2803;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;1e 10%-groep (personen) (laag inkomen);Personen met verblijf;2012;35.0;50;2.0;3
2804;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;1e 10%-groep (personen) (laag inkomen);Personen met verblijf;2013;50.0;85;3.0;5
2805;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;1e 10%-groep (personen) (laag inkomen);Personen met verblijf;2014;35.0;70;2.0;4
2806;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;1e 10%-groep (personen) (laag inkomen);Personen met verblijf;2015;10.0;15;0.0;1
2807;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;1e 10%-groep (personen) (laag inkomen);Personen met verblijf;2016;5.0;20;0.0;1
2808;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;2e 10%-groep (personen);Totaal met en zonder verblijf;2011;660.0;880;40.0;53
2809;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;2e 10%-groep (personen);Totaal met en zonder verblijf;2012;640.0;870;38.0;52
2810;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;2e 10%-groep (personen);Totaal met en zonder verblijf;2013;625.0;825;37.0;49
2811;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;2e 10%-groep (personen);Totaal met en zonder verblijf;2014;530.0;725;31.0;43
2812;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;2e 10%-groep (personen);Totaal met en zonder verblijf;2015;50.0;110;3.0;6
2813;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;2e 10%-groep (personen);Totaal met en zonder verblijf;2016;30.0;75;1.0;4
2814;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;2e 10%-groep (personen);Personen zonder verblijf;2011;635.0;830;38.0;50
2815;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;2e 10%-groep (personen);Personen zonder verblijf;2012;610.0;815;37.0;49
2816;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;2e 10%-groep (personen);Personen zonder verblijf;2013;595.0;780;36.0;47
2817;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;2e 10%-groep (personen);Personen zonder verblijf;2014;505.0;690;30.0;41
2818;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;2e 10%-groep (personen);Personen zonder verblijf;2015;50.0;100;2.0;6
2819;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;2e 10%-groep (personen);Personen zonder verblijf;2016;25.0;65;1.0;3
2820;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;2e 10%-groep (personen);Personen met verblijf;2011;25.0;55;2.0;3
2821;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;2e 10%-groep (personen);Personen met verblijf;2012;30.0;55;2.0;3
2822;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;2e 10%-groep (personen);Personen met verblijf;2013;30.0;40;2.0;3
2823;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;2e 10%-groep (personen);Personen met verblijf;2014;25.0;35;1.0;2
2824;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;2e 10%-groep (personen);Personen met verblijf;2015;0.0;10;0.0;0
2825;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;2e 10%-groep (personen);Personen met verblijf;2016;5.0;5;0.0;0
2826;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;3e 10%-groep (personen);Totaal met en zonder verblijf;2011;395.0;515;24.0;31
2827;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;3e 10%-groep (personen);Totaal met en zonder verblijf;2012;365.0;480;22.0;29
2828;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;3e 10%-groep (personen);Totaal met en zonder verblijf;2013;375.0;495;22.0;30
2829;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;3e 10%-groep (personen);Totaal met en zonder verblijf;2014;260.0;365;15.0;21
2830;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;3e 10%-groep (personen);Totaal met en zonder verblijf;2015;35.0;60;2.0;3
2831;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;3e 10%-groep (personen);Totaal met en zonder verblijf;2016;15.0;25;0.0;1
2832;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;3e 10%-groep (personen);Personen zonder verblijf;2011;380.0;495;23.0;30
2833;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;3e 10%-groep (personen);Personen zonder verblijf;2012;350.0;465;21.0;28
2834;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;3e 10%-groep (personen);Personen zonder verblijf;2013;355.0;470;21.0;28
2835;Totaal mannen en vrouwen;10000;1.6.2.1 Gedragsstoornis;3e 10%-groep (personen);Personen zonder verblijf;2014;255.0;350;15.0;20
