ID;Werkloosheidsduur;Persoonskenmerken;Perioden;WerklozeBeroepsbevolking_1
790;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2012 2e kwartaal;95
791;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2012 3e kwartaal;86
792;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2012 4e kwartaal;92
793;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2012;91
794;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2013 1e kwartaal;114
795;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2013 2e kwartaal;116
796;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2013 3e kwartaal;116
797;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2013 4e kwartaal;125
798;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2013;118
799;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2014 1e kwartaal;134
800;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2014 2e kwartaal;125
801;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2014 3e kwartaal;105
802;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2014 4e kwartaal;112
803;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2014;119
804;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2015 1e kwartaal;111
805;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2015 2e kwartaal;104
806;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2015 3e kwartaal;94
807;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2015 4e kwartaal;88
808;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2015;99
809;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2016 1e kwartaal;96
810;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2016 2e kwartaal;82
811;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2016 3e kwartaal;77
812;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2016 4e kwartaal;67
813;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2016;80
814;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2017 1e kwartaal;68
815;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2017 2e kwartaal;61
816;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2017 3e kwartaal;55
817;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2017 4e kwartaal;55
818;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2017;60
819;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2018 1e kwartaal;56
820;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2018 2e kwartaal;46
821;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2018 3e kwartaal;41
822;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2018 4e kwartaal;42
823;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2018;46
824;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2019 1e kwartaal;47
825;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2019 2e kwartaal;40
826;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2019 3e kwartaal;42
827;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2019 4e kwartaal;45
828;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2019;43
829;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2020 1e kwartaal;48
830;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2020 2e kwartaal;49
831;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2020 3e kwartaal;55
832;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2020 4e kwartaal;64
833;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2020;54
834;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2021 1e kwartaal;67
835;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2021 2e kwartaal;49
836;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2021 3e kwartaal;46
837;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2021 4e kwartaal;54
838;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2021;54
839;Totaal werkloosheidsduur;Leeftijd: 35 tot 45 jaar;2022 1e kwartaal;42
840;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2011 1e kwartaal;92
841;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2011 2e kwartaal;86
842;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2011 3e kwartaal;79
843;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2011 4e kwartaal;84
844;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2011;85
845;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2012 1e kwartaal;91
846;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2012 2e kwartaal;88
847;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2012 3e kwartaal;94
848;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2012 4e kwartaal;102
849;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2012;94
850;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2013 1e kwartaal;117
851;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2013 2e kwartaal;118
852;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2013 3e kwartaal;119
853;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2013 4e kwartaal;126
854;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2013;120
855;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2014 1e kwartaal;132
856;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2014 2e kwartaal;131
857;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2014 3e kwartaal;120
858;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2014 4e kwartaal;127
859;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2014;128
860;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2015 1e kwartaal;134
861;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2015 2e kwartaal;120
862;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2015 3e kwartaal;113
863;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2015 4e kwartaal;121
864;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2015;122
865;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2016 1e kwartaal;120
866;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2016 2e kwartaal;108
867;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2016 3e kwartaal;92
868;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2016 4e kwartaal;88
869;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2016;102
870;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2017 1e kwartaal;93
871;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2017 2e kwartaal;81
872;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2017 3e kwartaal;72
873;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2017 4e kwartaal;70
874;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2017;79
875;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2018 1e kwartaal;75
876;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2018 2e kwartaal;63
877;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2018 3e kwartaal;60
878;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2018 4e kwartaal;51
879;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2018;62
880;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2019 1e kwartaal;57
881;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2019 2e kwartaal;43
882;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2019 3e kwartaal;41
883;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2019 4e kwartaal;45
884;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2019;46
885;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2020 1e kwartaal;36
886;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2020 2e kwartaal;44
887;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2020 3e kwartaal;53
888;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2020 4e kwartaal;47
889;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2020;45
890;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2021 1e kwartaal;68
891;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2021 2e kwartaal;60
892;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2021 3e kwartaal;46
893;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2021 4e kwartaal;41
894;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2021;54
895;Totaal werkloosheidsduur;Leeftijd: 45 tot 55 jaar;2022 1e kwartaal;39
896;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2011 1e kwartaal;154
897;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2011 2e kwartaal;146
898;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2011 3e kwartaal;140
899;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2011 4e kwartaal;152
900;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2011;148
901;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2012 1e kwartaal;165
902;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2012 2e kwartaal;165
903;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2012 3e kwartaal;162
904;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2012 4e kwartaal;182
905;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2012;169
906;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2013 1e kwartaal;210
907;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2013 2e kwartaal;217
908;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2013 3e kwartaal;221
909;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2013 4e kwartaal;235
910;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2013;221
911;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2014 1e kwartaal;254
912;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2014 2e kwartaal;251
913;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2014 3e kwartaal;239
914;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2014 4e kwartaal;247
915;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2014;248
916;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2015 1e kwartaal;263
917;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2015 2e kwartaal;251
918;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2015 3e kwartaal;240
919;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2015 4e kwartaal;249
920;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2015;251
921;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2016 1e kwartaal;248
922;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2016 2e kwartaal;233
923;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2016 3e kwartaal;200
924;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2016 4e kwartaal;195
925;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2016;219
926;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2017 1e kwartaal;199
927;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2017 2e kwartaal;186
928;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2017 3e kwartaal;158
929;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2017 4e kwartaal;157
930;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2017;175
931;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2018 1e kwartaal;162
932;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2018 2e kwartaal;151
933;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2018 3e kwartaal;135
934;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2018 4e kwartaal;131
935;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2018;145
936;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2019 1e kwartaal;131
937;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2019 2e kwartaal;113
938;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2019 3e kwartaal;101
939;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2019 4e kwartaal;99
940;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2019;111
941;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2020 1e kwartaal;90
942;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2020 2e kwartaal;95
943;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2020 3e kwartaal;108
944;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2020 4e kwartaal;104
945;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2020;99
946;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2021 1e kwartaal;140
947;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2021 2e kwartaal;130
948;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2021 3e kwartaal;112
949;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2021 4e kwartaal;110
950;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2021;123
951;Totaal werkloosheidsduur;Leeftijd: 45 tot 75 jaar;2022 1e kwartaal;108
952;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2011 1e kwartaal;59
953;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2011 2e kwartaal;58
954;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2011 3e kwartaal;55
955;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2011 4e kwartaal;62
956;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2011;58
957;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2012 1e kwartaal;68
958;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2012 2e kwartaal;71
959;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2012 3e kwartaal;63
960;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2012 4e kwartaal;73
961;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2012;69
962;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2013 1e kwartaal;86
963;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2013 2e kwartaal;93
964;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2013 3e kwartaal;95
965;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2013 4e kwartaal;97
966;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2013;93
967;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2014 1e kwartaal;112
968;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2014 2e kwartaal;109
969;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2014 3e kwartaal;107
970;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2014 4e kwartaal;107
971;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2014;109
972;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2015 1e kwartaal;116
973;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2015 2e kwartaal;123
974;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2015 3e kwartaal;115
975;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2015 4e kwartaal;119
976;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2015;119
977;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2016 1e kwartaal;120
978;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2016 2e kwartaal;115
979;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2016 3e kwartaal;99
980;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2016 4e kwartaal;99
981;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2016;109
982;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2017 1e kwartaal;98
983;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2017 2e kwartaal;96
984;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2017 3e kwartaal;77
985;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2017 4e kwartaal;76
986;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2017;87
987;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2018 1e kwartaal;79
988;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2018 2e kwartaal;78
989;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2018 3e kwartaal;64
990;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2018 4e kwartaal;69
991;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2018;72
992;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2019 1e kwartaal;62
993;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2019 2e kwartaal;57
994;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2019 3e kwartaal;50
995;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2019 4e kwartaal;46
996;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2019;54
997;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2020 1e kwartaal;46
998;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2020 2e kwartaal;44
999;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2020 3e kwartaal;48
1000;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2020 4e kwartaal;50
1001;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2020;47
1002;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2021 1e kwartaal;61
1003;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2021 2e kwartaal;61
1004;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2021 3e kwartaal;53
1005;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2021 4e kwartaal;55
1006;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2021;57
1007;Totaal werkloosheidsduur;Leeftijd: 55 tot 65 jaar;2022 1e kwartaal;51
1008;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2011 1e kwartaal;3
1009;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2011 2e kwartaal;3
1010;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2011 3e kwartaal;5
1011;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2011 4e kwartaal;6
1012;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2011;4
1013;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2012 1e kwartaal;7
1014;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2012 2e kwartaal;6
1015;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2012 3e kwartaal;5
1016;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2012 4e kwartaal;7
1017;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2012;6
1018;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2013 1e kwartaal;7
1019;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2013 2e kwartaal;6
1020;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2013 3e kwartaal;7
1021;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2013 4e kwartaal;12
1022;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2013;8
1023;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2014 1e kwartaal;10
1024;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2014 2e kwartaal;10
1025;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2014 3e kwartaal;13
1026;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2014 4e kwartaal;12
1027;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2014;11
1028;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2015 1e kwartaal;13
1029;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2015 2e kwartaal;8
1030;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2015 3e kwartaal;11
1031;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2015 4e kwartaal;9
1032;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2015;10
1033;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2016 1e kwartaal;7
1034;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2016 2e kwartaal;10
1035;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2016 3e kwartaal;9
1036;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2016 4e kwartaal;7
1037;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2016;8
1038;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2017 1e kwartaal;8
1039;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2017 2e kwartaal;9
1040;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2017 3e kwartaal;10
1041;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2017 4e kwartaal;11
1042;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2017;9
1043;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2018 1e kwartaal;9
1044;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2018 2e kwartaal;11
1045;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2018 3e kwartaal;11
1046;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2018 4e kwartaal;10
1047;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2018;10
1048;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2019 1e kwartaal;11
1049;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2019 2e kwartaal;13
1050;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2019 3e kwartaal;10
1051;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2019 4e kwartaal;9
1052;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2019;11
1053;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2020 1e kwartaal;8
1054;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2020 2e kwartaal;8
1055;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2020 3e kwartaal;7
1056;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2020 4e kwartaal;7
1057;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2020;7
1058;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2021 1e kwartaal;11
1059;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2021 2e kwartaal;8
1060;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2021 3e kwartaal;13
1061;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2021 4e kwartaal;14
1062;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2021;11
1063;Totaal werkloosheidsduur;Leeftijd: 65 tot 75 jaar;2022 1e kwartaal;18
1064;Kortdurig werkloos;Totaal personen;2011 1e kwartaal;300
1065;Kortdurig werkloos;Totaal personen;2011 2e kwartaal;264
1066;Kortdurig werkloos;Totaal personen;2011 3e kwartaal;267
1067;Kortdurig werkloos;Totaal personen;2011 4e kwartaal;294
1068;Kortdurig werkloos;Totaal personen;2011;281
1069;Kortdurig werkloos;Totaal personen;2012 1e kwartaal;333
1070;Kortdurig werkloos;Totaal personen;2012 2e kwartaal;313
1071;Kortdurig werkloos;Totaal personen;2012 3e kwartaal;323
1072;Kortdurig werkloos;Totaal personen;2012 4e kwartaal;358
1073;Kortdurig werkloos;Totaal personen;2012;332
1074;Kortdurig werkloos;Totaal personen;2013 1e kwartaal;410
1075;Kortdurig werkloos;Totaal personen;2013 2e kwartaal;394
1076;Kortdurig werkloos;Totaal personen;2013 3e kwartaal;404
1077;Kortdurig werkloos;Totaal personen;2013 4e kwartaal;405
1078;Kortdurig werkloos;Totaal personen;2013;403
1079;Kortdurig werkloos;Totaal personen;2014 1e kwartaal;439
1080;Kortdurig werkloos;Totaal personen;2014 2e kwartaal;390
1081;Kortdurig werkloos;Totaal personen;2014 3e kwartaal;358
1082;Kortdurig werkloos;Totaal personen;2014 4e kwartaal;354
1083;Kortdurig werkloos;Totaal personen;2014;385
1084;Kortdurig werkloos;Totaal personen;2015 1e kwartaal;369
1085;Kortdurig werkloos;Totaal personen;2015 2e kwartaal;329
1086;Kortdurig werkloos;Totaal personen;2015 3e kwartaal;322
1087;Kortdurig werkloos;Totaal personen;2015 4e kwartaal;334
1088;Kortdurig werkloos;Totaal personen;2015;338
1089;Kortdurig werkloos;Totaal personen;2016 1e kwartaal;345
1090;Kortdurig werkloos;Totaal personen;2016 2e kwartaal;299
1091;Kortdurig werkloos;Totaal personen;2016 3e kwartaal;282
1092;Kortdurig werkloos;Totaal personen;2016 4e kwartaal;271
1093;Kortdurig werkloos;Totaal personen;2016;300
1094;Kortdurig werkloos;Totaal personen;2017 1e kwartaal;291
1095;Kortdurig werkloos;Totaal personen;2017 2e kwartaal;255
1096;Kortdurig werkloos;Totaal personen;2017 3e kwartaal;236
1097;Kortdurig werkloos;Totaal personen;2017 4e kwartaal;226
1098;Kortdurig werkloos;Totaal personen;2017;252
1099;Kortdurig werkloos;Totaal personen;2018 1e kwartaal;239
