ID;Geslacht;Persoonskenmerken;Onderwijssoort;Arbeidskenmerken;Startkwalificatie;Peilmoment;Perioden;Schoolverlaters_1;VoortijdigSchoolverlaters_2;SchoolverlatersMetStartkwalificatie_3
626;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2017/'18;12340.0;12340.0;
627;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2018/'19;13720.0;13720.0;
628;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2019/'20;;;
629;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;2 jaar na verlaten onderwijs;2020/'21;;;
630;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2007/'08;17500.0;17500.0;
631;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2008/09;14820.0;14820.0;
632;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2009/'10;13450.0;13450.0;
633;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2010/'11;13170.0;13170.0;
634;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2011/'12;12790.0;12790.0;
635;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2012/'13;11010.0;11010.0;
636;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2013/'14;10870.0;10870.0;
637;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2014/'15;10620.0;10620.0;
638;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2015/'16;10370.0;10370.0;
639;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2016/'17;10630.0;10630.0;
640;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2017/'18;12210.0;12210.0;
641;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2018/'19;;;
642;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2019/'20;;;
643;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;3 jaar na verlaten onderwijs;2020/'21;;;
644;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2007/'08;16020.0;16020.0;
645;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2008/09;13660.0;13660.0;
646;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2009/'10;12880.0;12880.0;
647;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2010/'11;12850.0;12850.0;
648;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2011/'12;12610.0;12610.0;
649;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2012/'13;10970.0;10970.0;
650;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2013/'14;10690.0;10690.0;
651;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2014/'15;10310.0;10310.0;
652;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2015/'16;9710.0;9710.0;
653;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2016/'17;10650.0;10650.0;
654;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2017/'18;;;
655;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2018/'19;;;
656;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2019/'20;;;
657;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;4 jaar na verlaten onderwijs;2020/'21;;;
658;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2007/'08;14980.0;14980.0;
659;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2008/09;13300.0;13300.0;
660;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2009/'10;12770.0;12770.0;
661;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2010/'11;12880.0;12880.0;
662;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2011/'12;12620.0;12620.0;
663;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2012/'13;10910.0;10910.0;
664;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2013/'14;10350.0;10350.0;
665;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2014/'15;9680.0;9680.0;
666;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2015/'16;9870.0;9870.0;
667;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2016/'17;;;
668;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2017/'18;;;
669;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2018/'19;;;
670;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2019/'20;;;
671;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;5 jaar na verlaten onderwijs;2020/'21;;;
672;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2007/'08;14890.0;14890.0;
673;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2008/09;13240.0;13240.0;
674;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2009/'10;12680.0;12680.0;
675;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2010/'11;12640.0;12640.0;
676;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2011/'12;;;
677;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2012/'13;;;
678;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2013/'14;;;
679;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2014/'15;;;
680;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2015/'16;;;
681;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2016/'17;;;
682;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2017/'18;;;
683;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2018/'19;;;
684;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2019/'20;;;
685;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Zonder startkwalificatie;10 jaar na verlaten onderwijs;2020/'21;;;
686;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;Direct na verlaten onderwijs;2007/'08;;;
687;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;Direct na verlaten onderwijs;2008/09;;;
688;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;Direct na verlaten onderwijs;2009/'10;;;
689;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;Direct na verlaten onderwijs;2010/'11;;;
690;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;Direct na verlaten onderwijs;2011/'12;;;
691;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;Direct na verlaten onderwijs;2012/'13;;;
692;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;Direct na verlaten onderwijs;2013/'14;;;
693;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;Direct na verlaten onderwijs;2014/'15;;;
694;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;Direct na verlaten onderwijs;2015/'16;;;
695;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;Direct na verlaten onderwijs;2016/'17;;;
696;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;Direct na verlaten onderwijs;2017/'18;;;
697;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;Direct na verlaten onderwijs;2018/'19;;;
698;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;Direct na verlaten onderwijs;2019/'20;;;
699;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;Direct na verlaten onderwijs;2020/'21;;;
700;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;1 jaar na verlaten onderwijs;2007/'08;0.0;0.0;
701;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;1 jaar na verlaten onderwijs;2008/09;0.0;0.0;
702;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;1 jaar na verlaten onderwijs;2009/'10;0.0;0.0;
703;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;1 jaar na verlaten onderwijs;2010/'11;0.0;0.0;
704;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;1 jaar na verlaten onderwijs;2011/'12;0.0;0.0;
705;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;1 jaar na verlaten onderwijs;2012/'13;0.0;0.0;
706;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;1 jaar na verlaten onderwijs;2013/'14;0.0;0.0;
707;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;1 jaar na verlaten onderwijs;2014/'15;0.0;0.0;
708;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;1 jaar na verlaten onderwijs;2015/'16;0.0;0.0;
709;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;1 jaar na verlaten onderwijs;2016/'17;0.0;0.0;
710;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;1 jaar na verlaten onderwijs;2017/'18;0.0;0.0;
711;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;1 jaar na verlaten onderwijs;2018/'19;0.0;0.0;
712;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;1 jaar na verlaten onderwijs;2019/'20;0.0;0.0;
713;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;1 jaar na verlaten onderwijs;2020/'21;;;
714;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2007/'08;0.0;0.0;
715;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2008/09;0.0;0.0;
716;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2009/'10;0.0;0.0;
717;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2010/'11;0.0;0.0;
718;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2011/'12;0.0;0.0;
719;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2012/'13;0.0;0.0;
720;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2013/'14;0.0;0.0;
721;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2014/'15;0.0;0.0;
722;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2015/'16;0.0;0.0;
723;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2016/'17;0.0;0.0;
724;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2017/'18;0.0;0.0;
725;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2018/'19;0.0;0.0;
726;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2019/'20;;;
727;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;2 jaar na verlaten onderwijs;2020/'21;;;
728;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2007/'08;0.0;0.0;
729;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2008/09;0.0;0.0;
730;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2009/'10;0.0;0.0;
731;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2010/'11;0.0;0.0;
732;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2011/'12;0.0;0.0;
733;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2012/'13;0.0;0.0;
734;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2013/'14;0.0;0.0;
735;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2014/'15;0.0;0.0;
736;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2015/'16;0.0;0.0;
737;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2016/'17;0.0;0.0;
738;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2017/'18;0.0;0.0;
739;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2018/'19;;;
740;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2019/'20;;;
741;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;3 jaar na verlaten onderwijs;2020/'21;;;
742;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2007/'08;0.0;0.0;
743;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2008/09;0.0;0.0;
744;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2009/'10;0.0;0.0;
745;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2010/'11;0.0;0.0;
746;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2011/'12;0.0;0.0;
747;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2012/'13;0.0;0.0;
748;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2013/'14;0.0;0.0;
749;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2014/'15;0.0;0.0;
750;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2015/'16;0.0;0.0;
751;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2016/'17;0.0;0.0;
752;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2017/'18;;;
753;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2018/'19;;;
754;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2019/'20;;;
755;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;4 jaar na verlaten onderwijs;2020/'21;;;
756;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2007/'08;0.0;0.0;
757;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2008/09;0.0;0.0;
758;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2009/'10;0.0;0.0;
759;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2010/'11;0.0;0.0;
760;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2011/'12;0.0;0.0;
761;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2012/'13;0.0;0.0;
762;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2013/'14;0.0;0.0;
763;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2014/'15;0.0;0.0;
764;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2015/'16;0.0;0.0;
765;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2016/'17;;;
766;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2017/'18;;;
767;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2018/'19;;;
768;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2019/'20;;;
769;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;5 jaar na verlaten onderwijs;2020/'21;;;
770;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2007/'08;0.0;0.0;
771;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2008/09;0.0;0.0;
772;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2009/'10;0.0;0.0;
773;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2010/'11;0.0;0.0;
774;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2011/'12;;;
775;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2012/'13;;;
776;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2013/'14;;;
777;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2014/'15;;;
778;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2015/'16;;;
779;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2016/'17;;;
780;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2017/'18;;;
781;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2018/'19;;;
782;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2019/'20;;;
783;Totaal schoolverlaters;10000;Totaal schoolverlaters;Werkzame beroepsbevolking;Startkwalificatie onbekend;10 jaar na verlaten onderwijs;2020/'21;;;
784;Totaal schoolverlaters;10000;Totaal schoolverlaters;Niet-werkzame bevolking;Totaal schoolverlaters;Direct na verlaten onderwijs;2007/'08;28360.0;19160.0;9200.0
785;Totaal schoolverlaters;10000;Totaal schoolverlaters;Niet-werkzame bevolking;Totaal schoolverlaters;Direct na verlaten onderwijs;2008/09;30620.0;19730.0;10900.0
786;Totaal schoolverlaters;10000;Totaal schoolverlaters;Niet-werkzame bevolking;Totaal schoolverlaters;Direct na verlaten onderwijs;2009/'10;31960.0;20480.0;11490.0
787;Totaal schoolverlaters;10000;Totaal schoolverlaters;Niet-werkzame bevolking;Totaal schoolverlaters;Direct na verlaten onderwijs;2010/'11;32310.0;20320.0;11990.0
788;Totaal schoolverlaters;10000;Totaal schoolverlaters;Niet-werkzame bevolking;Totaal schoolverlaters;Direct na verlaten onderwijs;2011/'12;35100.0;21090.0;14010.0
789;Totaal schoolverlaters;10000;Totaal schoolverlaters;Niet-werkzame bevolking;Totaal schoolverlaters;Direct na verlaten onderwijs;2012/'13;29070.0;15650.0;13430.0
