ID;WisselingBeroepsklasse;BeroepsklasseVoorgaandePeriode;Perioden;WerkzameBeroepsbevolking_1
1676;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2024 1e kwartaal;2.0
1677;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2024 2e kwartaal;2.0
1678;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2024 3e kwartaal;2.0
1679;Wisseling beroep: zelfde beroepsklasse;06 Openbaar bestuur, veiligheid en ju.;2024 4e kwartaal;1.0
1680;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2013 1e kwartaal;9.0
1681;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2013 2e kwartaal;11.0
1682;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2013 3e kwartaal;13.0
1683;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2013 4e kwartaal;10.0
1684;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2014 1e kwartaal;13.0
1685;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2014 2e kwartaal;13.0
1686;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2014 3e kwartaal;7.0
1687;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2014 4e kwartaal;10.0
1688;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2015 1e kwartaal;16.0
1689;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2015 2e kwartaal;11.0
1690;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2015 3e kwartaal;14.0
1691;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2015 4e kwartaal;14.0
1692;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2016 1e kwartaal;12.0
1693;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2016 2e kwartaal;9.0
1694;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2016 3e kwartaal;20.0
1695;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2016 4e kwartaal;15.0
1696;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2017 1e kwartaal;12.0
1697;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2017 2e kwartaal;10.0
1698;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2017 3e kwartaal;15.0
1699;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2017 4e kwartaal;20.0
1700;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2018 1e kwartaal;12.0
1701;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2018 2e kwartaal;17.0
1702;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2018 3e kwartaal;21.0
1703;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2018 4e kwartaal;16.0
1704;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2019 1e kwartaal;13.0
1705;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2019 2e kwartaal;21.0
1706;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2019 3e kwartaal;28.0
1707;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2019 4e kwartaal;21.0
1708;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2020 1e kwartaal;22.0
1709;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2020 2e kwartaal;15.0
1710;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2020 3e kwartaal;16.0
1711;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2020 4e kwartaal;13.0
1712;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2021 1e kwartaal;
1713;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2021 2e kwartaal;10.0
1714;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2021 3e kwartaal;15.0
1715;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2021 4e kwartaal;10.0
1716;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2022 1e kwartaal;18.0
1717;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2022 2e kwartaal;18.0
1718;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2022 3e kwartaal;21.0
1719;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2022 4e kwartaal;18.0
1720;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2023 1e kwartaal;26.0
1721;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2023 2e kwartaal;22.0
1722;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2023 3e kwartaal;15.0
1723;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2023 4e kwartaal;16.0
1724;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2024 1e kwartaal;26.0
1725;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2024 2e kwartaal;19.0
1726;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2024 3e kwartaal;19.0
1727;Wisseling beroep: zelfde beroepsklasse;07 Technische beroepen;2024 4e kwartaal;21.0
1728;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2013 1e kwartaal;2.0
1729;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2013 2e kwartaal;1.0
1730;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2013 3e kwartaal;0.0
1731;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2013 4e kwartaal;1.0
1732;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2014 1e kwartaal;1.0
1733;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2014 2e kwartaal;1.0
1734;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2014 3e kwartaal;2.0
1735;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2014 4e kwartaal;1.0
1736;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2015 1e kwartaal;3.0
1737;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2015 2e kwartaal;2.0
1738;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2015 3e kwartaal;0.0
1739;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2015 4e kwartaal;3.0
1740;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2016 1e kwartaal;1.0
1741;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2016 2e kwartaal;3.0
1742;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2016 3e kwartaal;4.0
1743;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2016 4e kwartaal;4.0
1744;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2017 1e kwartaal;2.0
1745;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2017 2e kwartaal;1.0
1746;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2017 3e kwartaal;5.0
1747;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2017 4e kwartaal;2.0
1748;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2018 1e kwartaal;2.0
1749;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2018 2e kwartaal;2.0
1750;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2018 3e kwartaal;2.0
1751;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2018 4e kwartaal;1.0
1752;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2019 1e kwartaal;4.0
1753;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2019 2e kwartaal;4.0
1754;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2019 3e kwartaal;2.0
1755;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2019 4e kwartaal;4.0
1756;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2020 1e kwartaal;2.0
1757;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2020 2e kwartaal;1.0
1758;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2020 3e kwartaal;1.0
1759;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2020 4e kwartaal;1.0
1760;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2021 1e kwartaal;
1761;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2021 2e kwartaal;5.0
1762;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2021 3e kwartaal;4.0
1763;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2021 4e kwartaal;5.0
1764;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2022 1e kwartaal;4.0
1765;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2022 2e kwartaal;2.0
1766;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2022 3e kwartaal;4.0
1767;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2022 4e kwartaal;5.0
1768;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2023 1e kwartaal;4.0
1769;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2023 2e kwartaal;5.0
1770;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2023 3e kwartaal;2.0
1771;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2023 4e kwartaal;3.0
1772;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2024 1e kwartaal;3.0
1773;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2024 2e kwartaal;3.0
1774;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2024 3e kwartaal;5.0
1775;Wisseling beroep: zelfde beroepsklasse;08 ICT beroepen;2024 4e kwartaal;3.0
1776;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2013 1e kwartaal;1.0
1777;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2013 2e kwartaal;1.0
1778;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2013 3e kwartaal;2.0
1779;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2013 4e kwartaal;1.0
1780;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2014 1e kwartaal;2.0
1781;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2014 2e kwartaal;0.0
1782;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2014 3e kwartaal;3.0
1783;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2014 4e kwartaal;1.0
1784;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2015 1e kwartaal;1.0
1785;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2015 2e kwartaal;2.0
1786;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2015 3e kwartaal;1.0
1787;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2015 4e kwartaal;0.0
1788;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2016 1e kwartaal;2.0
1789;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2016 2e kwartaal;0.0
1790;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2016 3e kwartaal;1.0
1791;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2016 4e kwartaal;1.0
1792;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2017 1e kwartaal;0.0
1793;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2017 2e kwartaal;2.0
1794;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2017 3e kwartaal;1.0
1795;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2017 4e kwartaal;0.0
1796;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2018 1e kwartaal;1.0
1797;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2018 2e kwartaal;1.0
1798;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2018 3e kwartaal;0.0
1799;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2018 4e kwartaal;1.0
1800;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2019 1e kwartaal;0.0
1801;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2019 2e kwartaal;0.0
1802;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2019 3e kwartaal;0.0
1803;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2019 4e kwartaal;0.0
1804;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2020 1e kwartaal;0.0
1805;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2020 2e kwartaal;1.0
1806;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2020 3e kwartaal;1.0
1807;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2020 4e kwartaal;0.0
1808;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2021 1e kwartaal;
1809;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2021 2e kwartaal;3.0
1810;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2021 3e kwartaal;1.0
1811;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2021 4e kwartaal;1.0
1812;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2022 1e kwartaal;0.0
1813;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2022 2e kwartaal;0.0
1814;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2022 3e kwartaal;2.0
1815;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2022 4e kwartaal;0.0
1816;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2023 1e kwartaal;1.0
1817;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2023 2e kwartaal;1.0
1818;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2023 3e kwartaal;1.0
1819;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2023 4e kwartaal;0.0
1820;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2024 1e kwartaal;1.0
1821;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2024 2e kwartaal;1.0
1822;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2024 3e kwartaal;1.0
1823;Wisseling beroep: zelfde beroepsklasse;09 Agrarische beroepen;2024 4e kwartaal;2.0
1824;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2013 1e kwartaal;12.0
1825;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2013 2e kwartaal;5.0
1826;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2013 3e kwartaal;16.0
1827;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2013 4e kwartaal;12.0
1828;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2014 1e kwartaal;11.0
1829;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2014 2e kwartaal;8.0
1830;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2014 3e kwartaal;9.0
1831;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2014 4e kwartaal;14.0
1832;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2015 1e kwartaal;11.0
1833;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2015 2e kwartaal;13.0
1834;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2015 3e kwartaal;12.0
1835;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2015 4e kwartaal;19.0
1836;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2016 1e kwartaal;16.0
1837;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2016 2e kwartaal;14.0
1838;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2016 3e kwartaal;16.0
1839;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2016 4e kwartaal;15.0
1840;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2017 1e kwartaal;11.0
1841;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2017 2e kwartaal;14.0
1842;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2017 3e kwartaal;17.0
1843;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2017 4e kwartaal;14.0
1844;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2018 1e kwartaal;18.0
1845;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2018 2e kwartaal;15.0
1846;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2018 3e kwartaal;12.0
1847;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2018 4e kwartaal;16.0
1848;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2019 1e kwartaal;16.0
1849;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2019 2e kwartaal;22.0
1850;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2019 3e kwartaal;13.0
1851;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2019 4e kwartaal;14.0
1852;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2020 1e kwartaal;19.0
1853;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2020 2e kwartaal;19.0
1854;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2020 3e kwartaal;12.0
1855;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2020 4e kwartaal;17.0
1856;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2021 1e kwartaal;
1857;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2021 2e kwartaal;19.0
1858;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2021 3e kwartaal;22.0
1859;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2021 4e kwartaal;19.0
1860;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2022 1e kwartaal;24.0
1861;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2022 2e kwartaal;21.0
1862;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2022 3e kwartaal;22.0
1863;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2022 4e kwartaal;22.0
1864;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2023 1e kwartaal;21.0
1865;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2023 2e kwartaal;22.0
1866;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2023 3e kwartaal;23.0
1867;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2023 4e kwartaal;26.0
1868;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2024 1e kwartaal;20.0
1869;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2024 2e kwartaal;22.0
1870;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2024 3e kwartaal;25.0
1871;Wisseling beroep: zelfde beroepsklasse;10 Zorg en welzijn beroepen;2024 4e kwartaal;24.0
1872;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2013 1e kwartaal;5.0
1873;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2013 2e kwartaal;7.0
1874;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2013 3e kwartaal;5.0
1875;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2013 4e kwartaal;4.0
1876;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2014 1e kwartaal;4.0
1877;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2014 2e kwartaal;6.0
1878;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2014 3e kwartaal;9.0
1879;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2014 4e kwartaal;13.0
1880;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2015 1e kwartaal;5.0
1881;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2015 2e kwartaal;11.0
1882;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2015 3e kwartaal;8.0
1883;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2015 4e kwartaal;11.0
1884;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2016 1e kwartaal;11.0
1885;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2016 2e kwartaal;9.0
1886;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2016 3e kwartaal;8.0
1887;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2016 4e kwartaal;10.0
1888;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2017 1e kwartaal;7.0
1889;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2017 2e kwartaal;4.0
1890;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2017 3e kwartaal;12.0
1891;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2017 4e kwartaal;9.0
1892;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2018 1e kwartaal;6.0
1893;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2018 2e kwartaal;10.0
1894;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2018 3e kwartaal;8.0
1895;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2018 4e kwartaal;8.0
1896;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2019 1e kwartaal;7.0
1897;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2019 2e kwartaal;7.0
1898;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2019 3e kwartaal;15.0
1899;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2019 4e kwartaal;14.0
1900;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2020 1e kwartaal;9.0
1901;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2020 2e kwartaal;7.0
1902;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2020 3e kwartaal;8.0
1903;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2020 4e kwartaal;7.0
1904;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2021 1e kwartaal;
1905;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2021 2e kwartaal;2.0
1906;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2021 3e kwartaal;10.0
1907;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2021 4e kwartaal;8.0
1908;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2022 1e kwartaal;6.0
1909;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2022 2e kwartaal;7.0
1910;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2022 3e kwartaal;13.0
1911;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2022 4e kwartaal;8.0
1912;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2023 1e kwartaal;13.0
1913;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2023 2e kwartaal;9.0
1914;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2023 3e kwartaal;11.0
1915;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2023 4e kwartaal;13.0
1916;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2024 1e kwartaal;8.0
1917;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2024 2e kwartaal;9.0
1918;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2024 3e kwartaal;11.0
1919;Wisseling beroep: zelfde beroepsklasse;11 Dienstverlenende beroepen;2024 4e kwartaal;11.0
1920;Wisseling beroep: zelfde beroepsklasse;12 Transport en logistiek beroepen;2013 1e kwartaal;4.0
1921;Wisseling beroep: zelfde beroepsklasse;12 Transport en logistiek beroepen;2013 2e kwartaal;4.0
1922;Wisseling beroep: zelfde beroepsklasse;12 Transport en logistiek beroepen;2013 3e kwartaal;5.0
1923;Wisseling beroep: zelfde beroepsklasse;12 Transport en logistiek beroepen;2013 4e kwartaal;6.0
1924;Wisseling beroep: zelfde beroepsklasse;12 Transport en logistiek beroepen;2014 1e kwartaal;8.0
1925;Wisseling beroep: zelfde beroepsklasse;12 Transport en logistiek beroepen;2014 2e kwartaal;5.0
1926;Wisseling beroep: zelfde beroepsklasse;12 Transport en logistiek beroepen;2014 3e kwartaal;8.0
1927;Wisseling beroep: zelfde beroepsklasse;12 Transport en logistiek beroepen;2014 4e kwartaal;4.0
1928;Wisseling beroep: zelfde beroepsklasse;12 Transport en logistiek beroepen;2015 1e kwartaal;7.0
1929;Wisseling beroep: zelfde beroepsklasse;12 Transport en logistiek beroepen;2015 2e kwartaal;7.0
1930;Wisseling beroep: zelfde beroepsklasse;12 Transport en logistiek beroepen;2015 3e kwartaal;9.0
1931;Wisseling beroep: zelfde beroepsklasse;12 Transport en logistiek beroepen;2015 4e kwartaal;8.0
1932;Wisseling beroep: zelfde beroepsklasse;12 Transport en logistiek beroepen;2016 1e kwartaal;4.0
1933;Wisseling beroep: zelfde beroepsklasse;12 Transport en logistiek beroepen;2016 2e kwartaal;5.0
1934;Wisseling beroep: zelfde beroepsklasse;12 Transport en logistiek beroepen;2016 3e kwartaal;10.0
1935;Wisseling beroep: zelfde beroepsklasse;12 Transport en logistiek beroepen;2016 4e kwartaal;3.0
1936;Wisseling beroep: zelfde beroepsklasse;12 Transport en logistiek beroepen;2017 1e kwartaal;7.0
1937;Wisseling beroep: zelfde beroepsklasse;12 Transport en logistiek beroepen;2017 2e kwartaal;8.0
1938;Wisseling beroep: zelfde beroepsklasse;12 Transport en logistiek beroepen;2017 3e kwartaal;10.0
1939;Wisseling beroep: zelfde beroepsklasse;12 Transport en logistiek beroepen;2017 4e kwartaal;7.0
1940;Wisseling beroep: zelfde beroepsklasse;12 Transport en logistiek beroepen;2018 1e kwartaal;14.0
1941;Wisseling beroep: zelfde beroepsklasse;12 Transport en logistiek beroepen;2018 2e kwartaal;7.0
1942;Wisseling beroep: zelfde beroepsklasse;12 Transport en logistiek beroepen;2018 3e kwartaal;11.0
1943;Wisseling beroep: zelfde beroepsklasse;12 Transport en logistiek beroepen;2018 4e kwartaal;7.0
