ID;Geslacht;Onderwijssoort;Herkomstland;GeboortelandOuders;Regiokenmerken;Perioden;LeerlingenInSpeciaalBasisonderwijs_1
2954;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Utrecht (gemeente);2011/'12;15790.0
2955;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Utrecht (gemeente);2012/'13;16400.0
2956;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Utrecht (gemeente);2013/'14;16950.0
2957;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Utrecht (gemeente);2014/'15;17550.0
2958;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Utrecht (gemeente);2015/'16;17820.0
2959;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Utrecht (gemeente);2016/'17;17970.0
2960;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Utrecht (gemeente);2017/'18;17990.0
2961;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Utrecht (gemeente);2018/'19;18130.0
2962;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Utrecht (gemeente);2019/'20;18040.0
2963;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Utrecht (gemeente);2020/'21;17920.0
2964;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Utrecht (gemeente);2021/'22;17590.0
2965;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Utrecht (gemeente);2022/'23;17270.0
2966;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Utrecht (gemeente);2023/'24;17090.0
2967;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Utrecht (gemeente);2024/'25;17000.0
2968;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2011/'12;76110.0
2969;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2012/'13;77780.0
2970;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2013/'14;80090.0
2971;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2014/'15;82120.0
2972;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2015/'16;83810.0
2973;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2016/'17;84250.0
2974;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2017/'18;84190.0
2975;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2018/'19;84310.0
2976;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2019/'20;83570.0
2977;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2020/'21;82730.0
2978;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2021/'22;81150.0
2979;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2022/'23;79480.0
2980;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2023/'24;79450.0
2981;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Vier grootste gemeenten (G4);2024/'25;78620.0
2982;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;198270.0
2983;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;205270.0
2984;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;209150.0
2985;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;225900.0
2986;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;231270.0
2987;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;228190.0
2988;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;224890.0
2989;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;222570.0
2990;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;222390.0
2991;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;225600.0
2992;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2021/'22;220860.0
2993;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2022/'23;216580.0
2994;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2023/'24;212500.0
2995;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten >=100 000 inwoners (excl. G4);2024/'25;209140.0
2996;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2011/'12;900460.0
2997;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2012/'13;871090.0
2998;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2013/'14;843320.0
2999;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2014/'15;803720.0
3000;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2015/'16;776990.0
3001;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2016/'17;759320.0
3002;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2017/'18;745190.0
3003;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2018/'19;735260.0
3004;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2019/'20;724090.0
3005;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2020/'21;710010.0
3006;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2021/'22;699710.0
3007;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2022/'23;690240.0
3008;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2023/'24;677930.0
3009;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;Gemeenten < 100 000 inwoners;2024/'25;671000.0
3010;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2011/'12;1030.0
3011;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2012/'13;970.0
3012;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2013/'14;940.0
3013;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2014/'15;900.0
3014;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2015/'16;740.0
3015;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2016/'17;810.0
3016;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2017/'18;820.0
3017;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2018/'19;810.0
3018;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2019/'20;840.0
3019;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2020/'21;910.0
3020;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2021/'22;920.0
3021;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2022/'23;460.0
3022;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2023/'24;500.0
3023;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouders in NL;"Gemeenten; niet in te delen";2024/'25;980.0
3024;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Nederland;2011/'12;
3025;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Nederland;2012/'13;
3026;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Nederland;2013/'14;
3027;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Nederland;2014/'15;
3028;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Nederland;2015/'16;
3029;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Nederland;2016/'17;
3030;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Nederland;2017/'18;
3031;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Nederland;2018/'19;
3032;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Nederland;2019/'20;
3033;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Nederland;2020/'21;
3034;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Nederland;2021/'22;
3035;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Nederland;2022/'23;
3036;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Nederland;2023/'24;
3037;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Nederland;2024/'25;
3038;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2011/'12;
3039;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2012/'13;
3040;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2013/'14;
3041;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2014/'15;
3042;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2015/'16;
3043;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2016/'17;
3044;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2017/'18;
3045;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2018/'19;
3046;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2019/'20;
3047;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2020/'21;
3048;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2021/'22;
3049;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2022/'23;
3050;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2023/'24;
3051;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Noord-Nederland (LD);2024/'25;
3052;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2011/'12;
3053;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2012/'13;
3054;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2013/'14;
3055;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2014/'15;
3056;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2015/'16;
3057;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2016/'17;
3058;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2017/'18;
3059;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2018/'19;
3060;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2019/'20;
3061;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2020/'21;
3062;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2021/'22;
3063;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2022/'23;
3064;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2023/'24;
3065;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Oost-Nederland (LD);2024/'25;
3066;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2011/'12;
3067;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2012/'13;
3068;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2013/'14;
3069;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2014/'15;
3070;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2015/'16;
3071;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2016/'17;
3072;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2017/'18;
3073;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2018/'19;
3074;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2019/'20;
3075;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2020/'21;
3076;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2021/'22;
3077;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2022/'23;
3078;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2023/'24;
3079;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;West-Nederland (LD);2024/'25;
3080;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Zuid-Nederland (LD);2011/'12;
3081;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Zuid-Nederland (LD);2012/'13;
3082;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Zuid-Nederland (LD);2013/'14;
3083;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Zuid-Nederland (LD);2014/'15;
3084;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Zuid-Nederland (LD);2015/'16;
3085;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Zuid-Nederland (LD);2016/'17;
3086;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Zuid-Nederland (LD);2017/'18;
3087;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Zuid-Nederland (LD);2018/'19;
3088;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Zuid-Nederland (LD);2019/'20;
3089;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Zuid-Nederland (LD);2020/'21;
3090;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Zuid-Nederland (LD);2021/'22;
3091;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Zuid-Nederland (LD);2022/'23;
3092;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Zuid-Nederland (LD);2023/'24;
3093;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Zuid-Nederland (LD);2024/'25;
3094;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2011/'12;
3095;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2012/'13;
3096;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2013/'14;
3097;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2014/'15;
3098;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2015/'16;
3099;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2016/'17;
3100;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2017/'18;
3101;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2018/'19;
3102;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2019/'20;
3103;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2020/'21;
3104;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2021/'22;
3105;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2022/'23;
3106;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2023/'24;
3107;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Niet in te delen (LD);2024/'25;
3108;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2011/'12;
3109;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2012/'13;
3110;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2013/'14;
3111;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2014/'15;
3112;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2015/'16;
3113;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2016/'17;
3114;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2017/'18;
3115;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2018/'19;
3116;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2019/'20;
3117;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2020/'21;
3118;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2021/'22;
3119;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2022/'23;
3120;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2023/'24;
3121;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Groningen (PV);2024/'25;
3122;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Fryslân (PV);2011/'12;
3123;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Fryslân (PV);2012/'13;
3124;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Fryslân (PV);2013/'14;
3125;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Fryslân (PV);2014/'15;
3126;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Fryslân (PV);2015/'16;
3127;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Fryslân (PV);2016/'17;
3128;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Fryslân (PV);2017/'18;
3129;Totaal mannen en vrouwen;Totaal (speciaal) basisonderwijs;Nederland;Geboren in NL, ouder(s) buiten NL;Fryslân (PV);2018/'19;
