ID;Geslacht;Leeftijd;IndicatieZMVGrondslagEnZzp;GebruikZMV;Persoonskenmerken;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;PersMetIndicGebruikOpPeildatum_4;OpnamedagenInJaar_5
2481;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 4e 10%-groep;2012;;;;;
2482;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 4e 10%-groep;2013;;;;;
2483;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 4e 10%-groep;2014;;;;;
2484;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 5e 10%-groep;2009;;;;;
2485;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 5e 10%-groep;2010;;;;;
2486;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 5e 10%-groep;2011;;;;;
2487;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 5e 10%-groep;2012;;;;;
2488;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 5e 10%-groep;2013;;;;;
2489;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 5e 10%-groep;2014;;;;;
2490;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 6e 10%-groep;2009;;;;;
2491;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 6e 10%-groep;2010;;;;;
2492;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 6e 10%-groep;2011;;;;;
2493;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 6e 10%-groep;2012;;;;;
2494;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 6e 10%-groep;2013;;;;;
2495;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 6e 10%-groep;2014;;;;;
2496;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 7e 10%-groep;2009;;;;;
2497;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 7e 10%-groep;2010;;;;;
2498;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 7e 10%-groep;2011;;;;;
2499;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 7e 10%-groep;2012;;;;;
2500;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 7e 10%-groep;2013;;;;;
2501;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 7e 10%-groep;2014;;;;;
2502;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 8e 10%-groep;2009;;;;;
2503;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 8e 10%-groep;2010;;;;;
2504;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 8e 10%-groep;2011;;;;;
2505;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 8e 10%-groep;2012;;;;;
2506;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 8e 10%-groep;2013;;;;;
2507;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 8e 10%-groep;2014;;;;;
2508;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 9e 10%-groep;2009;;;;;
2509;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 9e 10%-groep;2010;;;;;
2510;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 9e 10%-groep;2011;;;;;
2511;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 9e 10%-groep;2012;;;;;
2512;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 9e 10%-groep;2013;;;;;
2513;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 9e 10%-groep;2014;;;;;
2514;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 10e 10%-groep;2009;;;;;
2515;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 10e 10%-groep;2010;;;;;
2516;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 10e 10%-groep;2011;;;;;
2517;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 10e 10%-groep;2012;;;;;
2518;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 10e 10%-groep;2013;;;;;
2519;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 10e 10%-groep;2014;;;;;
2520;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 1e 20%-groep;2009;;;;;
2521;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 1e 20%-groep;2010;;;;;
2522;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 1e 20%-groep;2011;;;;;
2523;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 1e 20%-groep;2012;;;;;
2524;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 1e 20%-groep;2013;;;;;
2525;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 1e 20%-groep;2014;;;;;
2526;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 2e 20%-groep;2009;;;;;
2527;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 2e 20%-groep;2010;;;;;
2528;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 2e 20%-groep;2011;;;;;
2529;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 2e 20%-groep;2012;;;;;
2530;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 2e 20%-groep;2013;;;;;
2531;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 2e 20%-groep;2014;;;;;
2532;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 3e 20%-groep;2009;;;;;
2533;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 3e 20%-groep;2010;;;;;
2534;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 3e 20%-groep;2011;;;;;
2535;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 3e 20%-groep;2012;;;;;
2536;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 3e 20%-groep;2013;;;;;
2537;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 3e 20%-groep;2014;;;;;
2538;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 4e 20%-groep;2009;;;;;
2539;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 4e 20%-groep;2010;;;;;
2540;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 4e 20%-groep;2011;;;;;
2541;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 4e 20%-groep;2012;;;;;
2542;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 4e 20%-groep;2013;;;;;
2543;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 4e 20%-groep;2014;;;;;
2544;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 5e 20%-groep;2009;;;;;
2545;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 5e 20%-groep;2010;;;;;
2546;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 5e 20%-groep;2011;;;;;
2547;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 5e 20%-groep;2012;;;;;
2548;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 5e 20%-groep;2013;;;;;
2549;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;Oude functie ZMV-AWBZ/zzp onbekend;Inkomen: 5e 20%-groep;2014;;;;;
2550;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Totaal;2009;10070.0;0.06;9770.0;0.06;
2551;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Totaal;2010;5555.0;0.03;4745.0;0.03;
2552;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Totaal;2011;2425.0;0.01;1610.0;0.01;
2553;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Totaal;2012;635.0;0.0;130.0;0.0;
2554;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Totaal;2013;95.0;0.0;60.0;0.0;
2555;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Totaal;2014;35.0;0.0;30.0;0.0;
2556;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: autochtoon;2009;8635.0;0.06;8370.0;0.06;
2557;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: autochtoon;2010;4675.0;0.03;4020.0;0.03;
2558;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: autochtoon;2011;2015.0;0.02;1340.0;0.01;
2559;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: autochtoon;2012;515.0;0.0;100.0;0.0;
2560;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: autochtoon;2013;75.0;0.0;45.0;0.0;
2561;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: autochtoon;2014;25.0;0.0;20.0;0.0;
2562;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: allochtoon;2009;1435.0;0.04;1400.0;0.04;
2563;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: allochtoon;2010;880.0;0.02;725.0;0.02;
2564;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: allochtoon;2011;410.0;0.01;270.0;0.01;
2565;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: allochtoon;2012;120.0;0.0;30.0;0.0;
2566;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: allochtoon;2013;20.0;0.0;10.0;0.0;
2567;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: allochtoon;2014;10.0;0.0;5.0;0.0;
2568;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: westerse allochtoon;2009;800.0;0.05;745.0;0.05;
2569;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: westerse allochtoon;2010;455.0;0.03;390.0;0.03;
2570;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: westerse allochtoon;2011;205.0;0.01;140.0;0.01;
2571;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: westerse allochtoon;2012;50.0;0.0;15.0;0.0;
2572;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: westerse allochtoon;2013;10.0;0.0;5.0;0.0;
2573;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: westerse allochtoon;2014;5.0;0.0;5.0;0.0;
2574;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: niet-westerse allochtoon;2009;635.0;0.03;655.0;0.04;
2575;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: niet-westerse allochtoon;2010;430.0;0.02;335.0;0.02;
2576;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: niet-westerse allochtoon;2011;205.0;0.01;130.0;0.01;
2577;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: niet-westerse allochtoon;2012;70.0;0.0;15.0;0.0;
2578;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: niet-westerse allochtoon;2013;10.0;0.0;10.0;0.0;
2579;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: niet-westerse allochtoon;2014;5.0;0.0;5.0;0.0;
2580;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: Suriname;2009;190.0;0.06;195.0;0.06;
2581;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: Suriname;2010;120.0;0.03;90.0;0.03;
2582;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: Suriname;2011;45.0;0.01;30.0;0.01;
2583;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: Suriname;2012;10.0;0.0;0.0;0.0;
2584;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: Suriname;2013;0.0;0.0;0.0;0.0;
2585;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: Suriname;2014;0.0;0.0;0.0;0.0;
2586;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: Nederlandse Antillen of Aruba;2009;100.0;0.07;105.0;0.08;
2587;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: Nederlandse Antillen of Aruba;2010;70.0;0.05;55.0;0.04;
2588;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: Nederlandse Antillen of Aruba;2011;35.0;0.02;25.0;0.02;
2589;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: Nederlandse Antillen of Aruba;2012;10.0;0.01;0.0;0.0;
2590;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: Nederlandse Antillen of Aruba;2013;0.0;0.0;0.0;0.0;
2591;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: Nederlandse Antillen of Aruba;2014;0.0;0.0;0.0;0.0;
2592;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: Turkije;2009;85.0;0.02;85.0;0.02;
2593;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: Turkije;2010;55.0;0.01;45.0;0.01;
2594;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: Turkije;2011;25.0;0.01;20.0;0.01;
2595;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: Turkije;2012;10.0;0.0;5.0;0.0;
2596;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: Turkije;2013;5.0;0.0;5.0;0.0;
2597;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: Turkije;2014;0.0;0.0;0.0;0.0;
2598;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: Marokko;2009;105.0;0.03;110.0;0.03;
2599;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: Marokko;2010;75.0;0.02;60.0;0.02;
2600;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: Marokko;2011;40.0;0.01;25.0;0.01;
2601;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: Marokko;2012;15.0;0.0;0.0;0.0;
2602;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: Marokko;2013;0.0;0.0;0.0;0.0;
2603;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: Marokko;2014;0.0;0.0;0.0;0.0;
2604;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: overig niet-westers allochtoon;2009;155.0;0.02;165.0;0.03;
2605;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: overig niet-westers allochtoon;2010;110.0;0.02;85.0;0.01;
2606;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: overig niet-westers allochtoon;2011;55.0;0.01;35.0;0.01;
2607;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: overig niet-westers allochtoon;2012;20.0;0.0;5.0;0.0;
2608;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: overig niet-westers allochtoon;2013;5.0;0.0;5.0;0.0;
2609;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Herkomst: overig niet-westers allochtoon;2014;5.0;0.0;0.0;0.0;
2610;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Inkomen: 1e 10%-groep;2009;1755.0;0.1;1865.0;0.12;
2611;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Inkomen: 1e 10%-groep;2010;855.0;0.05;805.0;0.05;
2612;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Inkomen: 1e 10%-groep;2011;345.0;0.02;260.0;0.02;
2613;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Inkomen: 1e 10%-groep;2012;90.0;0.01;5.0;0.0;
2614;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Inkomen: 1e 10%-groep;2013;5.0;0.0;0.0;0.0;
2615;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Inkomen: 1e 10%-groep;2014;0.0;0.0;0.0;0.0;
2616;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Inkomen: 2e 10%-groep;2009;2425.0;0.14;2340.0;0.14;
2617;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Inkomen: 2e 10%-groep;2010;1290.0;0.08;1130.0;0.07;
2618;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Inkomen: 2e 10%-groep;2011;565.0;0.03;390.0;0.02;
2619;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Inkomen: 2e 10%-groep;2012;135.0;0.01;30.0;0.0;
2620;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Inkomen: 2e 10%-groep;2013;25.0;0.0;15.0;0.0;
2621;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Inkomen: 2e 10%-groep;2014;10.0;0.0;10.0;0.0;
2622;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Inkomen: 3e 10%-groep;2009;1695.0;0.1;1620.0;0.1;
2623;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Inkomen: 3e 10%-groep;2010;1065.0;0.06;880.0;0.05;
2624;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Inkomen: 3e 10%-groep;2011;470.0;0.03;305.0;0.02;
2625;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Inkomen: 3e 10%-groep;2012;120.0;0.01;20.0;0.0;
2626;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Inkomen: 3e 10%-groep;2013;15.0;0.0;10.0;0.0;
2627;Totaal mannen en vrouwen;Totaal leeftijd;Oude indicatie ZMV-AWBZ;ZMV-AWBZ onbekend;Inkomen: 3e 10%-groep;2014;5.0;0.0;5.0;0.0;
