ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;GemiddeldAardgasverbruik_5;GemiddeldElektriciteitsverbruik_6;Stadsverwarming_7
3044;Totaal woningen;Wijk 60 Zwartebroek;Barneveld                               ;Wijk      ;WK020360  ;1;1980.0;4220.0;
3045;Totaal woningen;Buitengebied Zwartebroek;Barneveld                               ;Buurt     ;BU02036070;1;2530.0;5060.0;
3046;Totaal woningen;Zwartebroek;Barneveld                               ;Buurt     ;BU02036071;1;1710.0;3950.0;
3047;Totaal woningen;Wijk 61 De Glind;Barneveld                               ;Wijk      ;WK020361  ;1;2170.0;4170.0;
3048;Totaal woningen;Buitengebied De Glind;Barneveld                               ;Buurt     ;BU02036190;1;2730.0;4710.0;
3049;Totaal woningen;De Glind;Barneveld                               ;Buurt     ;BU02036191;1;1570.0;3690.0;
3050;Totaal woningen;Wijk 62 Kootwijk;Barneveld                               ;Wijk      ;WK020362  ;1;2360.0;4150.0;
3051;Totaal woningen;Buitengebied kootwijk;Barneveld                               ;Buurt     ;BU02036265;1;2570.0;4370.0;
3052;Totaal woningen;Kootwijk;Barneveld                               ;Buurt     ;BU02036266;1;2090.0;3940.0;
3053;Totaal woningen;Wijk 63 Achterveld;Barneveld                               ;Wijk      ;WK020363  ;1;2480.0;5240.0;
3054;Totaal woningen;Buitengebied Achterveld;Barneveld                               ;Buurt     ;BU02036395;1;2480.0;5240.0;
3055;Totaal woningen;Beuningen;Beuningen                               ;Gemeente  ;GM0209    ;.;1430.0;3450.0;
3056;Totaal woningen;Wijk 01 Beuningen;Beuningen                               ;Wijk      ;WK020901  ;1;1340.0;3420.0;
3057;Totaal woningen;Beuningen Buitengebied Noord;Beuningen                               ;Buurt     ;BU02090100;1;2170.0;4850.0;
3058;Totaal woningen;Beuningen Buitengebied Zuid;Beuningen                               ;Buurt     ;BU02090101;1;;;
3059;Totaal woningen;Beuningse Plas;Beuningen                               ;Buurt     ;BU02090110;1;;;
3060;Totaal woningen;Beuningen Centrum;Beuningen                               ;Buurt     ;BU02090111;1;750.0;2090.0;
3061;Totaal woningen;Beuningen Centrum Oost;Beuningen                               ;Buurt     ;BU02090112;1;1510.0;3230.0;
3062;Totaal woningen;Beuningen De Haaghe;Beuningen                               ;Buurt     ;BU02090113;1;2090.0;4990.0;
3063;Totaal woningen;Beuningen De Notenhof;Beuningen                               ;Buurt     ;BU02090114;1;1850.0;4880.0;
3064;Totaal woningen;Beuningen Duivenkamp;Beuningen                               ;Buurt     ;BU02090121;1;1480.0;3170.0;
3065;Totaal woningen;Beuningen de Linde;Beuningen                               ;Buurt     ;BU02090122;1;1890.0;4140.0;
3066;Totaal woningen;Beuningen Hoeve-1;Beuningen                               ;Buurt     ;BU02090123;1;1460.0;3220.0;
3067;Totaal woningen;Beuningen Hoeve-2;Beuningen                               ;Buurt     ;BU02090124;1;1450.0;3460.0;
3068;Totaal woningen;Beuningen Hoeve-3;Beuningen                               ;Buurt     ;BU02090125;1;1540.0;3140.0;
3069;Totaal woningen;Beuningen Schoenaker;Beuningen                               ;Buurt     ;BU02090131;1;;;
3070;Totaal woningen;Beuningen Aalstervelden;Beuningen                               ;Buurt     ;BU02090141;1;1130.0;2850.0;
3071;Totaal woningen;Beuningen Olden Tempel;Beuningen                               ;Buurt     ;BU02090142;1;950.0;2680.0;
3072;Totaal woningen;Beuningen Blanckenburgh;Beuningen                               ;Buurt     ;BU02090143;1;1050.0;2800.0;
3073;Totaal woningen;Beuningen Viermorgen;Beuningen                               ;Buurt     ;BU02090144;1;1190.0;3440.0;
3074;Totaal woningen;Beuningen Tinnegieter;Beuningen                               ;Buurt     ;BU02090145;1;1380.0;3350.0;
3075;Totaal woningen;Beuningen Den Balmerd;Beuningen                               ;Buurt     ;BU02090146;1;1400.0;3340.0;
3076;Totaal woningen;Beuningen Sportpark De Ooigraaf;Beuningen                               ;Buurt     ;BU02090147;1;;;
3077;Totaal woningen;Beuningen Heuve-1;Beuningen                               ;Buurt     ;BU02090151;1;1480.0;3840.0;
3078;Totaal woningen;Beuningen Heuve-2;Beuningen                               ;Buurt     ;BU02090152;1;1440.0;3910.0;
3079;Totaal woningen;Beuningen Heuve-3;Beuningen                               ;Buurt     ;BU02090153;1;1560.0;4130.0;
3080;Totaal woningen;Beuningen Heuve-4;Beuningen                               ;Buurt     ;BU02090154;1;1800.0;4920.0;
3081;Totaal woningen;Beuningen Beuningse Plas;Beuningen                               ;Buurt     ;BU02090161;1;1390.0;4130.0;
3082;Totaal woningen;Wijk 02 Ewijk;Beuningen                               ;Wijk      ;WK020902  ;1;1490.0;3440.0;
3083;Totaal woningen;Ewijk Buitengebied Noord-1;Beuningen                               ;Buurt     ;BU02090202;1;2430.0;4430.0;
3084;Totaal woningen;Ewijk Buitengebied Zuid-1;Beuningen                               ;Buurt     ;BU02090203;1;2100.0;4720.0;
3085;Totaal woningen;Ewijk Buitengebied Zuid-2;Beuningen                               ;Buurt     ;BU02090204;1;;;
3086;Totaal woningen;Ewijk Centrum;Beuningen                               ;Buurt     ;BU02090271;1;1450.0;3100.0;
3087;Totaal woningen;Ewijk Vording-2;Beuningen                               ;Buurt     ;BU02090272;1;1560.0;3420.0;
3088;Totaal woningen;Ewijk Vording-3;Beuningen                               ;Buurt     ;BU02090273;1;1340.0;3480.0;
3089;Totaal woningen;Ewijk Veluwstraat;Beuningen                               ;Buurt     ;BU02090274;1;2000.0;4250.0;
3090;Totaal woningen;Ewijk Keizershoeve;Beuningen                               ;Buurt     ;BU02090275;1;1110.0;3040.0;
3091;Totaal woningen;Ewijk Den Elt;Beuningen                               ;Buurt     ;BU02090276;1;2140.0;4770.0;
3092;Totaal woningen;Wijk 03 Weurt;Beuningen                               ;Wijk      ;WK020903  ;1;1670.0;3470.0;
3093;Totaal woningen;Weurt Buitengebied Noord;Beuningen                               ;Buurt     ;BU02090305;1;2350.0;4330.0;
3094;Totaal woningen;Weurt Buitengebied Zuid;Beuningen                               ;Buurt     ;BU02090306;1;2090.0;5340.0;
3095;Totaal woningen;Weurt Noord;Beuningen                               ;Buurt     ;BU02090381;1;1680.0;3370.0;
3096;Totaal woningen;Weurt Zuid;Beuningen                               ;Buurt     ;BU02090382;1;1610.0;3380.0;
3097;Totaal woningen;De Sluis;Beuningen                               ;Buurt     ;BU02090383;1;1750.0;4000.0;
3098;Totaal woningen;Wijk 04 Winssen;Beuningen                               ;Wijk      ;WK020904  ;1;1800.0;3730.0;
3099;Totaal woningen;Winssen Buitengebied Noord;Beuningen                               ;Buurt     ;BU02090407;1;2120.0;4730.0;
3100;Totaal woningen;Winssen Buitengebied Zuid-1;Beuningen                               ;Buurt     ;BU02090408;1;2400.0;4650.0;
3101;Totaal woningen;Winssen Buitengebied Zuid-2;Beuningen                               ;Buurt     ;BU02090409;1;;;
3102;Totaal woningen;Winssen Centrum;Beuningen                               ;Buurt     ;BU02090491;1;1630.0;3350.0;
3103;Totaal woningen;Brummen;Brummen                                 ;Gemeente  ;GM0213    ;.;1570.0;3130.0;
3104;Totaal woningen;Wijk 01 Empe;Brummen                                 ;Wijk      ;WK021301  ;1;2290.0;4510.0;
3105;Totaal woningen;Empe Kern;Brummen                                 ;Buurt     ;BU02130100;1;1840.0;3780.0;
3106;Totaal woningen;Verspreide huizen Empe;Brummen                                 ;Buurt     ;BU02130101;1;2590.0;5230.0;
3107;Totaal woningen;Dovenkamp;Brummen                                 ;Buurt     ;BU02130102;1;3090.0;4420.0;
3108;Totaal woningen;Wijk 02 Tonden;Brummen                                 ;Wijk      ;WK021302  ;1;2310.0;3950.0;
3109;Totaal woningen;Tonden;Brummen                                 ;Buurt     ;BU02130200;1;2310.0;3950.0;
3110;Totaal woningen;Wijk 03 Brummen;Brummen                                 ;Wijk      ;WK021303  ;1;1490.0;2970.0;
3111;Totaal woningen;Brummen Centrum;Brummen                                 ;Buurt     ;BU02130300;1;1480.0;2730.0;
3112;Totaal woningen;Brummense Enk West;Brummen                                 ;Buurt     ;BU02130301;1;1350.0;2780.0;
3113;Totaal woningen;Brummense Enk Oost;Brummen                                 ;Buurt     ;BU02130302;1;1350.0;2700.0;
3114;Totaal woningen;De Pothof;Brummen                                 ;Buurt     ;BU02130303;1;1270.0;2670.0;
3115;Totaal woningen;Koppelenburg;Brummen                                 ;Buurt     ;BU02130304;1;2050.0;3380.0;
3116;Totaal woningen;Verspreide huizen Brummen;Brummen                                 ;Buurt     ;BU02130305;1;2680.0;4800.0;
3117;Totaal woningen;Rhienderen Kern;Brummen                                 ;Buurt     ;BU02130306;1;1470.0;3080.0;
3118;Totaal woningen;Rhienderen Noord;Brummen                                 ;Buurt     ;BU02130307;1;1610.0;4140.0;
3119;Totaal woningen;Rhienderense Enk;Brummen                                 ;Buurt     ;BU02130308;1;2190.0;4080.0;
3120;Totaal woningen;Elzenbos;Brummen                                 ;Buurt     ;BU02130309;1;960.0;2710.0;
3121;Totaal woningen;Hazenberg;Brummen                                 ;Buurt     ;BU02130310;1;1820.0;3130.0;
3122;Totaal woningen;Verspreide huizen Rhienderen;Brummen                                 ;Buurt     ;BU02130311;1;2650.0;5080.0;
3123;Totaal woningen;Rhienderense Broek;Brummen                                 ;Buurt     ;BU02130312;1;2290.0;4610.0;
3124;Totaal woningen;Oeken kern;Brummen                                 ;Buurt     ;BU02130313;1;1670.0;3650.0;
3125;Totaal woningen;Verspreide huizen Oeken;Brummen                                 ;Buurt     ;BU02130314;1;2390.0;4360.0;
3126;Totaal woningen;Wapsum;Brummen                                 ;Buurt     ;BU02130315;1;3110.0;4650.0;
3127;Totaal woningen;Voorstonden;Brummen                                 ;Buurt     ;BU02130316;1;2430.0;3970.0;
3128;Totaal woningen;Cortenoever;Brummen                                 ;Buurt     ;BU02130317;1;2300.0;4130.0;
3129;Totaal woningen;Wijk 04 Leuvenheim;Brummen                                 ;Wijk      ;WK021304  ;1;1770.0;3540.0;
3130;Totaal woningen;Leuvenheim kern;Brummen                                 ;Buurt     ;BU02130400;1;1690.0;3390.0;
3131;Totaal woningen;Verspreide huizen Leuvenheim;Brummen                                 ;Buurt     ;BU02130401;1;2030.0;4330.0;
3132;Totaal woningen;Lichtenbelt;Brummen                                 ;Buurt     ;BU02130402;1;2840.0;5000.0;
3133;Totaal woningen;Wijk 05 Hall;Brummen                                 ;Wijk      ;WK021305  ;1;2100.0;4040.0;
3134;Totaal woningen;Hall kern;Brummen                                 ;Buurt     ;BU02130500;1;1680.0;3250.0;
3135;Totaal woningen;Verspreide huizen Hall;Brummen                                 ;Buurt     ;BU02130501;1;2460.0;4580.0;
3136;Totaal woningen;Cellenrijk;Brummen                                 ;Buurt     ;BU02130502;1;2370.0;4800.0;
3137;Totaal woningen;Wijk 06 Eerbeek;Brummen                                 ;Wijk      ;WK021306  ;1;1540.0;3100.0;
3138;Totaal woningen;Eerbeek centrum;Brummen                                 ;Buurt     ;BU02130600;1;1510.0;2640.0;
3139;Totaal woningen;Lombok;Brummen                                 ;Buurt     ;BU02130601;1;1320.0;3320.0;
3140;Totaal woningen;Noorder Enk;Brummen                                 ;Buurt     ;BU02130602;1;1310.0;2870.0;
3141;Totaal woningen;Werfakker;Brummen                                 ;Buurt     ;BU02130603;1;1260.0;2970.0;
3142;Totaal woningen;Veldkant;Brummen                                 ;Buurt     ;BU02130604;1;2210.0;4520.0;
3143;Totaal woningen;Eerbeekse Enk;Brummen                                 ;Buurt     ;BU02130605;1;1460.0;2850.0;
3144;Totaal woningen;Eerbeek Zuid;Brummen                                 ;Buurt     ;BU02130606;1;2360.0;3560.0;
3145;Totaal woningen;Het Hungeling;Brummen                                 ;Buurt     ;BU02130607;1;2180.0;4170.0;
3146;Totaal woningen;Wilhelminapark;Brummen                                 ;Buurt     ;BU02130608;1;3550.0;4590.0;
3147;Totaal woningen;Verspreide huizen Eerbeek;Brummen                                 ;Buurt     ;BU02130609;1;1820.0;3870.0;
3148;Totaal woningen;Coldenhove;Brummen                                 ;Buurt     ;BU02130610;1;2270.0;3530.0;
3149;Totaal woningen;Buren;Buren                                   ;Gemeente  ;GM0214    ;.;1730.0;3730.0;
3150;Totaal woningen;Wijk 00 Buren;Buren                                   ;Wijk      ;WK021400  ;1;1710.0;3580.0;
3151;Totaal woningen;Buren-Oude Kern;Buren                                   ;Buurt     ;BU02140000;1;1910.0;3360.0;
3152;Totaal woningen;Buren Appelenboomgaard;Buren                                   ;Buurt     ;BU02140001;1;1390.0;2960.0;
3153;Totaal woningen;Buren Tielseweg;Buren                                   ;Buurt     ;BU02140002;1;1600.0;3470.0;
3154;Totaal woningen;Asch;Buren                                   ;Buurt     ;BU02140003;1;2010.0;4050.0;
3155;Totaal woningen;Erichem;Buren                                   ;Buurt     ;BU02140004;1;2180.0;3750.0;
3156;Totaal woningen;Verspr.h. poldergebied Buurmalsen;Buren                                   ;Buurt     ;BU02140006;1;1920.0;5220.0;
3157;Totaal woningen;Verspreide huizen Erichem;Buren                                   ;Buurt     ;BU02140007;1;2410.0;5860.0;
3158;Totaal woningen;Verspreide huizen Asch;Buren                                   ;Buurt     ;BU02140008;1;;4780.0;
3159;Totaal woningen;Verspreide huizen Buren;Buren                                   ;Buurt     ;BU02140009;1;1630.0;4180.0;
3160;Totaal woningen;Wijk 01 Beusichem;Buren                                   ;Wijk      ;WK021401  ;1;1640.0;3660.0;
3161;Totaal woningen;Beusichem;Buren                                   ;Buurt     ;BU02140100;1;1550.0;3560.0;
3162;Totaal woningen;Zoelmond;Buren                                   ;Buurt     ;BU02140101;1;1850.0;3730.0;
3163;Totaal woningen;Verspreide huizen Beusichem en Zoelmond;Buren                                   ;Buurt     ;BU02140109;1;2130.0;4520.0;
3164;Totaal woningen;Wijk 02 Zoelen;Buren                                   ;Wijk      ;WK021402  ;1;1990.0;4020.0;
3165;Totaal woningen;Zoelen;Buren                                   ;Buurt     ;BU02140200;1;2100.0;3970.0;
3166;Totaal woningen;Kerk Avezaath;Buren                                   ;Buurt     ;BU02140201;1;1880.0;3870.0;
3167;Totaal woningen;De Woerd;Buren                                   ;Buurt     ;BU02140202;1;2200.0;4500.0;
3168;Totaal woningen;Verspreide huizen ten oosten van kanaal;Buren                                   ;Buurt     ;BU02140206;1;;5280.0;
3169;Totaal woningen;Verspreide huizen Zoelen;Buren                                   ;Buurt     ;BU02140207;1;1780.0;4040.0;
3170;Totaal woningen;Verspreide huizen Kerk Avezaath;Buren                                   ;Buurt     ;BU02140208;1;2150.0;5390.0;
3171;Totaal woningen;Verspreide huizen Kapel Avezaath;Buren                                   ;Buurt     ;BU02140209;1;2210.0;4910.0;
3172;Totaal woningen;Wijk 03 Lienden;Buren                                   ;Wijk      ;WK021403  ;1;1690.0;3760.0;
3173;Totaal woningen;Lienden;Buren                                   ;Buurt     ;BU02140300;1;1670.0;3510.0;
3174;Totaal woningen;Ommeren met Den Eng;Buren                                   ;Buurt     ;BU02140301;1;2140.0;4330.0;
3175;Totaal woningen;Ommerveld en verspr.h. polder Meerten;Buren                                   ;Buurt     ;BU02140305;1;2590.0;5400.0;
3176;Totaal woningen;Verspr.h. Aalst Leutes polder Aalst;Buren                                   ;Buurt     ;BU02140306;1;1450.0;4020.0;
3177;Totaal woningen;Verspreide huizen De Mars en Marsdijk;Buren                                   ;Buurt     ;BU02140307;1;2380.0;4760.0;
3178;Totaal woningen;Verspreide huizen Lienden;Buren                                   ;Buurt     ;BU02140308;1;1540.0;3580.0;
3179;Totaal woningen;Wijk 04 Ingen;Buren                                   ;Wijk      ;WK021404  ;1;1850.0;3890.0;
3180;Totaal woningen;Ingen;Buren                                   ;Buurt     ;BU02140400;1;1680.0;3590.0;
3181;Totaal woningen;Klinkenberg;Buren                                   ;Buurt     ;BU02140402;1;1930.0;3900.0;
3182;Totaal woningen;Verspreide huizen Klinkenberg;Buren                                   ;Buurt     ;BU02140408;1;2200.0;4490.0;
3183;Totaal woningen;Verspr.h. Ommerenveld en Zwarte Paard;Buren                                   ;Buurt     ;BU02140409;1;2180.0;4820.0;
3184;Totaal woningen;Wijk 05 Maurik;Buren                                   ;Wijk      ;WK021405  ;1;1650.0;3640.0;
3185;Totaal woningen;Maurik;Buren                                   ;Buurt     ;BU02140500;1;1460.0;3350.0;
3186;Totaal woningen;Rijswijk;Buren                                   ;Buurt     ;BU02140501;1;1730.0;3490.0;
3187;Totaal woningen;Eck en Wiel;Buren                                   ;Buurt     ;BU02140502;1;1650.0;3560.0;
3188;Totaal woningen;Ganzert;Buren                                   ;Buurt     ;BU02140503;1;2280.0;4590.0;
3189;Totaal woningen;Verspreide huizen Rijswijk;Buren                                   ;Buurt     ;BU02140507;1;2440.0;4540.0;
3190;Totaal woningen;Verspreide huizen Maurik;Buren                                   ;Buurt     ;BU02140508;1;1910.0;4370.0;
3191;Totaal woningen;Verspreide huizen Eck en Wiel;Buren                                   ;Buurt     ;BU02140509;1;2170.0;4700.0;
3192;Totaal woningen;Wijk 06 Ravenswaaij;Buren                                   ;Wijk      ;WK021406  ;1;2190.0;4260.0;
3193;Totaal woningen;Ravenswaaij;Buren                                   ;Buurt     ;BU02140600;1;1870.0;3400.0;
3194;Totaal woningen;Verspreide huizen Ravenswaaij;Buren                                   ;Buurt     ;BU02140608;1;2550.0;5030.0;
3195;Totaal woningen;Verspreide huizen poldergebied;Buren                                   ;Buurt     ;BU02140609;1;;5490.0;
3196;Totaal woningen;Culemborg;Culemborg                               ;Gemeente  ;GM0216    ;.;1110.0;2990.0;8.2
3197;Totaal woningen;Wijk 00;Culemborg                               ;Wijk      ;WK021600  ;1;1110.0;2990.0;8.2
3198;Totaal woningen;Oude Binnenstad en Nieuwstad;Culemborg                               ;Buurt     ;BU02160000;1;1140.0;2520.0;
3199;Totaal woningen;Oude Buitenwijken;Culemborg                               ;Buurt     ;BU02160001;1;1180.0;2690.0;
3200;Totaal woningen;Noordoostelijke Buitenwijken;Culemborg                               ;Buurt     ;BU02160002;1;1700.0;3230.0;
3201;Totaal woningen;Zuidoostelijke Buitenwijken Ter Weijde;Culemborg                               ;Buurt     ;BU02160003;1;1170.0;2710.0;
3202;Totaal woningen;Industriegebied;Culemborg                               ;Buurt     ;BU02160004;1;1130.0;2680.0;
3203;Totaal woningen;Westelijke Buitenwijken;Culemborg                               ;Buurt     ;BU02160005;1;970.0;3430.0;16.6
3204;Totaal woningen;Verspreide huizen Redichem;Culemborg                               ;Buurt     ;BU02160008;1;2860.0;5280.0;
3205;Totaal woningen;Verspr.h. ten W. en Z. van Culemborg;Culemborg                               ;Buurt     ;BU02160009;1;520.0;3050.0;44.7
3206;Totaal woningen;Doesburg;Doesburg                                ;Gemeente  ;GM0221    ;.;1230.0;2890.0;
3207;Totaal woningen;Wijk 01;Doesburg                                ;Wijk      ;WK022101  ;1;1230.0;2890.0;
3208;Totaal woningen;De oude Stad binnen de gracht;Doesburg                                ;Buurt     ;BU02210100;1;1140.0;2780.0;17.4
3209;Totaal woningen;Noordelijk Molenveld;Doesburg                                ;Buurt     ;BU02210101;1;1150.0;2670.0;
3210;Totaal woningen;Zuidelijk Molenveld;Doesburg                                ;Buurt     ;BU02210102;1;980.0;2230.0;
3211;Totaal woningen;De Ooi;Doesburg                                ;Buurt     ;BU02210103;1;1220.0;2720.0;
3212;Totaal woningen;Beinum I;Doesburg                                ;Buurt     ;BU02210104;1;1380.0;3200.0;
3213;Totaal woningen;Beinum II;Doesburg                                ;Buurt     ;BU02210105;1;1390.0;3680.0;
3214;Totaal woningen;Bedrijventerrein Beinum;Doesburg                                ;Buurt     ;BU02210106;1;;;
3215;Totaal woningen;Bedrijventerrein Verhuellweg;Doesburg                                ;Buurt     ;BU02210107;1;;;
3216;Totaal woningen;Verspreide huizen Noordoost;Doesburg                                ;Buurt     ;BU02210108;1;2550.0;4430.0;
3217;Totaal woningen;Verspreide huizen Fraterswaard-Noordoost;Doesburg                                ;Buurt     ;BU02210109;1;;;
3218;Totaal woningen;Verspreide huizen IJssel en Oude IJssel;Doesburg                                ;Buurt     ;BU02210110;1;;;
3219;Totaal woningen;Doetinchem;Doetinchem                              ;Gemeente  ;GM0222    ;.;1390.0;3100.0;
3220;Totaal woningen;Wijk 01 Doetinchem Centrum;Doetinchem                              ;Wijk      ;WK022201  ;1;1240.0;2590.0;
3221;Totaal woningen;Stadscentrum-Zuid;Doetinchem                              ;Buurt     ;BU02220101;1;890.0;1940.0;
3222;Totaal woningen;Torenallee;Doetinchem                              ;Buurt     ;BU02220102;1;1730.0;3420.0;
3223;Totaal woningen;Het Loo;Doetinchem                              ;Buurt     ;BU02220103;1;1090.0;2920.0;
3224;Totaal woningen;Stadscentrum-Noord;Doetinchem                              ;Buurt     ;BU02220104;1;990.0;2360.0;
3225;Totaal woningen;De Pas-Noord;Doetinchem                              ;Buurt     ;BU02220105;1;1280.0;2840.0;
3226;Totaal woningen;De Pas-Zuid;Doetinchem                              ;Buurt     ;BU02220106;1;1950.0;3310.0;
3227;Totaal woningen;Wijk 02;Doetinchem                              ;Wijk      ;WK022202  ;1;1280.0;2490.0;
3228;Totaal woningen;Muziekbuurt;Doetinchem                              ;Buurt     ;BU02220201;1;1200.0;2270.0;
3229;Totaal woningen;Schrijvers en dichtersbuurt;Doetinchem                              ;Buurt     ;BU02220202;1;1020.0;2270.0;
3230;Totaal woningen;Wiltinksbrug;Doetinchem                              ;Buurt     ;BU02220203;1;2290.0;3650.0;
3231;Totaal woningen;Overstegen-West;Doetinchem                              ;Buurt     ;BU02220204;1;1110.0;2440.0;
3232;Totaal woningen;Overstegen-Oost;Doetinchem                              ;Buurt     ;BU02220205;1;1380.0;2420.0;
3233;Totaal woningen;Wonninkhage;Doetinchem                              ;Buurt     ;BU02220206;1;3070.0;4800.0;
3234;Totaal woningen;Buitengebied de Gaarde;Doetinchem                              ;Buurt     ;BU02220207;1;2220.0;3660.0;
3235;Totaal woningen;Wassinkbrink-Zuidoost;Doetinchem                              ;Buurt     ;BU02220208;1;2680.0;5250.0;
3236;Totaal woningen;Wijk 03;Doetinchem                              ;Wijk      ;WK022203  ;1;1420.0;2750.0;
3237;Totaal woningen;Holterbroek;Doetinchem                              ;Buurt     ;BU02220301;1;1780.0;3470.0;
3238;Totaal woningen;Schöneveld-Zuid;Doetinchem                              ;Buurt     ;BU02220302;1;1280.0;2440.0;
3239;Totaal woningen;Schöneveld-Noord;Doetinchem                              ;Buurt     ;BU02220303;1;1490.0;2930.0;
3240;Totaal woningen;Wijk 04;Doetinchem                              ;Wijk      ;WK022204  ;1;1710.0;3530.0;
3241;Totaal woningen;Oosseld en Vijverberg-Zuidwest;Doetinchem                              ;Buurt     ;BU02220401;1;1470.0;3190.0;
3242;Totaal woningen;Buitengebied Polmanlaan;Doetinchem                              ;Buurt     ;BU02220402;1;2070.0;4230.0;
3243;Totaal woningen;Buitengebied de Wrange;Doetinchem                              ;Buurt     ;BU02220403;1;1710.0;3270.0;
3244;Totaal woningen;Koekendaal en Vijverberg-Noordoost;Doetinchem                              ;Buurt     ;BU02220404;1;2520.0;4340.0;
3245;Totaal woningen;Buitengebied Vossenstraat;Doetinchem                              ;Buurt     ;BU02220405;1;2430.0;3290.0;
3246;Totaal woningen;Buitengebied Nutselaer en Abdij;Doetinchem                              ;Buurt     ;BU02220406;1;2200.0;4570.0;
3247;Totaal woningen;Buitengebied IJzevoorde;Doetinchem                              ;Buurt     ;BU02220407;1;2590.0;4680.0;
3248;Totaal woningen;Buitengebied Slangenburg;Doetinchem                              ;Buurt     ;BU02220408;1;2350.0;4490.0;
3249;Totaal woningen;Wijk 05;Doetinchem                              ;Wijk      ;WK022205  ;1;1530.0;3170.0;
3250;Totaal woningen;Hamburgerbroek;Doetinchem                              ;Buurt     ;BU02220501;1;1170.0;2710.0;
3251;Totaal woningen;Verheulsweide-Noord;Doetinchem                              ;Buurt     ;BU02220502;1;1930.0;3750.0;
3252;Totaal woningen;Verheulsweide-Zuid;Doetinchem                              ;Buurt     ;BU02220503;1;2400.0;4160.0;
3253;Totaal woningen;Buitengebied Kemnaderallee;Doetinchem                              ;Buurt     ;BU02220504;1;2680.0;4610.0;
3254;Totaal woningen;Wijk 06;Doetinchem                              ;Wijk      ;WK022206  ;1;1300.0;3120.0;
3255;Totaal woningen;De Hoop-Noord;Doetinchem                              ;Buurt     ;BU02220601;1;1520.0;3320.0;
3256;Totaal woningen;De Huet fase 1 + 3;Doetinchem                              ;Buurt     ;BU02220602;1;1210.0;2780.0;
3257;Totaal woningen;De Huet fase 2;Doetinchem                              ;Buurt     ;BU02220603;1;1320.0;3120.0;
3258;Totaal woningen;De Huet fase 4;Doetinchem                              ;Buurt     ;BU02220604;1;1270.0;3150.0;
3259;Totaal woningen;De Huet fase 6 + 7;Doetinchem                              ;Buurt     ;BU02220605;1;1360.0;3380.0;
3260;Totaal woningen;De Huet fase 5;Doetinchem                              ;Buurt     ;BU02220606;1;1190.0;3130.0;
3261;Totaal woningen;Sportpark Zuid;Doetinchem                              ;Buurt     ;BU02220607;1;;;
3262;Totaal woningen;Bedrijventerrein De Huet;Doetinchem                              ;Buurt     ;BU02220608;1;;;
3263;Totaal woningen;Buitengebied De Huet;Doetinchem                              ;Buurt     ;BU02220609;1;;;
3264;Totaal woningen;Wijk 07;Doetinchem                              ;Wijk      ;WK022207  ;1;1130.0;3300.0;
3265;Totaal woningen;Buitengebied Dichteren Noordwest;Doetinchem                              ;Buurt     ;BU02220701;1;;;
3266;Totaal woningen;Romantische buurt Noord;Doetinchem                              ;Buurt     ;BU02220702;1;1140.0;3260.0;
3267;Totaal woningen;Romantische buurt Zuid;Doetinchem                              ;Buurt     ;BU02220703;1;1200.0;3880.0;
3268;Totaal woningen;Landelijk Wonen;Doetinchem                              ;Buurt     ;BU02220704;1;1310.0;3800.0;
3269;Totaal woningen;Kleurrijke buurt;Doetinchem                              ;Buurt     ;BU02220705;1;770.0;2910.0;
3270;Totaal woningen;Stadskwartier-Zuid;Doetinchem                              ;Buurt     ;BU02220706;1;1110.0;3440.0;
3271;Totaal woningen;Stadskwartier-Noord;Doetinchem                              ;Buurt     ;BU02220707;1;960.0;3120.0;6.4
3272;Totaal woningen;Buitengebied en Dichterem-Oost;Doetinchem                              ;Buurt     ;BU02220708;1;2200.0;4820.0;
3273;Totaal woningen;Bedrijventerrein en Wijnbergen;Doetinchem                              ;Buurt     ;BU02220709;1;;;
3274;Totaal woningen;Wijnbergen-het Westem;Doetinchem                              ;Buurt     ;BU02220710;1;830.0;2390.0;
3275;Totaal woningen;Wijnbergen-het Midden;Doetinchem                              ;Buurt     ;BU02220711;1;2040.0;4970.0;
3276;Totaal woningen;Wijnbergen-het Oosten;Doetinchem                              ;Buurt     ;BU02220712;1;1970.0;4120.0;
3277;Totaal woningen;De Hoop-Zuid;Doetinchem                              ;Buurt     ;BU02220713;1;1170.0;2750.0;
3278;Totaal woningen;Wijk 08;Doetinchem                              ;Wijk      ;WK022208  ;1;1330.0;3280.0;
3279;Totaal woningen;IJsseltuin en Heelweg;Doetinchem                              ;Buurt     ;BU02220801;1;1090.0;3070.0;
3280;Totaal woningen;Bedrijventerrein Keppelseweg;Doetinchem                              ;Buurt     ;BU02220802;1;2320.0;5070.0;
3281;Totaal woningen;Buitengebied Keppelseweg;Doetinchem                              ;Buurt     ;BU02220803;1;3850.0;;
3282;Totaal woningen;Langerak-Zuid;Doetinchem                              ;Buurt     ;BU02220804;1;1610.0;3490.0;
3283;Totaal woningen;Wijk 09;Doetinchem                              ;Wijk      ;WK022209  ;1;1530.0;3050.0;
3284;Totaal woningen;Het Loo;Doetinchem                              ;Buurt     ;BU02220901;1;1910.0;3740.0;
3285;Totaal woningen;De Happert Ziekenhuis;Doetinchem                              ;Buurt     ;BU02220902;1;2680.0;4010.0;
