ID;BedrijfstakkenBranchesSBI2008;Bedrijfsomvang;Perioden;Percentage0EnKleinerDan0_1;PercentageGroterDan0TotEnMet5_2;PercentageGroterDan5TotEnMet7_3;PercentageGroterDan7TotEnMet10_4;PercentageGroterDan10_5;Percentage0EnKleinerDan0_6;PercentageGroterDan0TotEnMet10_7;PercentageGroterDan10TotEnMet20_8;PercentageGroterDan20TotEnMet30_9;PercentageGroterDan30_10;Percentage0EnKleinerDan0_11;PercentageGroterDan0TotEnMet10_12;PercentageGroterDan10TotEnMet20_13;PercentageGroterDan20TotEnMet30_14;PercentageGroterDan30_15;Ratio0EnKleinerDan0_16;RatioGroterDan0TotEnMet05_17;RatioGroterDan05TotEnMet1_18;RatioGroterDan1_19;Ratio0EnKleinerDan0_20;RatioGroterDan0TotEnMet11_21;RatioGroterDan11TotEnMet15_22;RatioGroterDan15_23;Percentage0EnKleinerDan0_24;PercentageGroterDan0TotEnMet20_25;PercentageGroterDan20TotEnMet35_26;PercentageGroterDan35_27
1972;49 Vervoer over land;1 werkzame persoon;2010;27.3;28.3;12.7;10.3;21.3;36.0;19.5;15.7;7.6;21.2;38.6;34.9;17.8;4.7;4.0;1.5;10.6;11.3;76.7;1.7;25.9;10.2;62.2;20.8;18.1;13.1;48.0
1973;49 Vervoer over land;1 werkzame persoon;2011;31.3;38.1;7.6;6.9;16.2;34.3;22.8;12.5;9.4;21.0;34.4;36.1;14.8;9.3;5.5;0.4;8.2;10.0;81.4;0.4;20.8;9.7;69.2;19.9;13.7;10.3;56.0
1974;49 Vervoer over land;1 werkzame persoon;2012;31.2;36.6;7.7;9.7;14.8;38.9;18.4;13.3;6.4;23.1;39.6;32.2;12.1;6.4;9.7;0.3;9.5;16.7;73.5;0.3;29.6;7.8;62.2;21.5;16.1;11.4;51.0
1975;49 Vervoer over land;1 werkzame persoon;2013;36.1;36.5;6.0;7.4;14.0;33.0;18.8;15.2;10.7;22.3;35.8;36.8;15.8;6.0;5.6;0.0;11.0;14.2;74.7;0.0;27.1;11.4;61.6;21.4;15.1;10.2;53.3
1976;49 Vervoer over land;2 tot 10 werkzame personen;2006;16.5;50.2;16.5;7.2;9.6;23.7;14.3;13.9;12.1;36.1;27.1;36.3;22.6;8.6;5.2;0.5;17.1;26.6;55.8;0.8;48.8;13.2;37.3;23.7;21.7;16.5;38.1
1977;49 Vervoer over land;2 tot 10 werkzame personen;2007;14.1;49.5;17.0;8.2;11.2;18.2;13.0;15.9;12.1;40.8;20.1;36.9;25.8;7.5;9.6;0.7;16.5;27.7;55.1;0.8;48.4;16.7;34.2;20.5;22.9;17.3;39.3
1978;49 Vervoer over land;2 tot 10 werkzame personen;2008;11.7;46.4;20.1;11.0;10.9;23.6;14.1;13.9;14.2;34.3;26.4;36.6;21.4;7.8;7.8;0.3;17.9;25.0;56.7;0.2;46.9;16.2;36.7;20.4;22.5;16.2;40.9
1979;49 Vervoer over land;2 tot 10 werkzame personen;2009;12.0;44.3;22.7;11.6;9.5;36.8;15.5;15.7;10.0;22.0;36.8;37.0;14.8;5.8;5.5;0.6;10.0;18.6;70.8;0.7;32.4;14.2;52.8;21.0;20.2;16.6;42.2
1980;49 Vervoer over land;2 tot 10 werkzame personen;2010;10.6;46.8;19.7;10.9;12.0;36.3;19.2;16.3;8.5;19.7;38.6;38.3;15.2;3.6;4.3;0.2;12.2;19.5;68.1;0.4;34.5;12.9;52.2;23.5;19.7;15.8;41.0
1981;49 Vervoer over land;2 tot 10 werkzame personen;2011;12.0;58.9;15.6;5.8;7.6;34.3;17.8;14.5;10.0;23.4;33.5;39.6;17.9;4.7;4.3;0.3;9.5;20.2;70.1;0.3;32.6;13.2;54.0;23.2;21.1;14.8;40.9
1982;49 Vervoer over land;2 tot 10 werkzame personen;2012;14.2;58.8;14.2;5.0;7.8;33.1;19.0;15.3;9.3;23.2;34.7;40.5;16.2;5.4;3.3;0.2;9.8;20.6;69.4;0.1;33.0;15.2;51.8;24.6;19.7;15.4;40.3
1983;49 Vervoer over land;2 tot 10 werkzame personen;2013;13.8;61.6;13.1;4.9;6.7;32.9;19.2;13.9;10.8;23.2;33.5;40.3;17.6;5.5;3.1;0.3;8.7;19.5;71.6;0.1;31.2;16.8;51.9;22.4;19.1;16.3;42.2
1984;49 Vervoer over land;10 tot 50 werkzame personen;2006;4.4;66.2;19.9;5.8;3.7;15.7;14.7;17.4;14.1;38.1;16.5;46.7;28.4;6.4;2.0;0.1;13.4;30.1;56.5;0.2;47.3;21.8;30.7;19.9;29.1;20.2;30.7
1985;49 Vervoer over land;10 tot 50 werkzame personen;2007;4.6;62.5;23.5;5.6;3.6;13.1;13.6;17.2;13.9;42.3;13.8;43.9;29.5;8.5;4.3;0.2;12.3;30.4;57.1;0.3;47.1;22.0;30.7;17.8;27.6;21.8;32.7
1986;49 Vervoer over land;10 tot 50 werkzame personen;2008;3.4;52.7;32.5;7.6;3.8;23.7;14.3;16.3;13.1;32.6;20.2;46.7;22.7;6.2;4.2;0.1;14.2;29.5;56.2;0.1;46.4;20.8;32.7;19.2;28.6;22.4;29.8
1987;49 Vervoer over land;10 tot 50 werkzame personen;2009;3.1;50.7;32.6;8.6;5.0;44.5;16.7;13.8;9.6;15.5;39.7;42.5;13.1;2.5;2.1;0.0;9.1;19.9;71.1;0.1;32.2;20.1;47.6;22.6;27.1;18.8;31.4
1988;49 Vervoer over land;10 tot 50 werkzame personen;2010;3.5;55.5;27.3;9.4;4.4;46.4;18.2;12.1;6.2;17.0;38.4;45.3;11.1;3.1;2.1;0.1;10.5;27.0;62.4;0.1;40.5;17.9;41.5;22.6;27.0;19.7;30.7
1989;49 Vervoer over land;10 tot 50 werkzame personen;2011;3.6;73.9;16.4;3.9;2.2;35.0;19.6;17.0;9.4;19.0;30.1;50.4;13.7;3.1;2.6;0.1;5.7;24.0;70.2;0.1;33.9;18.8;47.2;23.7;26.3;20.0;29.9
1990;49 Vervoer over land;10 tot 50 werkzame personen;2012;4.4;75.8;15.0;3.2;1.5;33.2;18.8;15.7;11.0;21.3;28.8;50.3;15.0;4.0;1.9;0.1;5.7;22.8;71.4;0.1;33.0;19.1;47.9;21.9;27.5;19.6;31.0
1991;49 Vervoer over land;10 tot 50 werkzame personen;2013;3.7;79.1;13.2;2.2;1.9;25.3;21.2;17.0;12.1;24.5;22.9;51.0;19.7;3.9;2.5;0.2;4.1;23.2;72.5;0.2;33.7;18.2;47.9;18.9;27.1;21.7;32.3
1992;49 Vervoer over land;50 tot 100 werkzame personen;2006;2.7;84.0;9.6;2.7;1.1;17.5;14.4;13.1;16.3;38.8;16.6;49.2;27.8;3.7;2.7;0.0;2.7;36.6;60.8;0.0;46.0;31.0;23.0;14.4;35.8;23.0;26.7
1993;49 Vervoer over land;50 tot 100 werkzame personen;2007;4.5;75.7;14.4;2.0;3.5;14.6;9.9;19.3;19.9;36.3;12.4;50.0;29.7;5.4;2.5;0.5;5.9;41.1;52.5;0.5;51.0;24.3;24.3;15.3;31.2;26.7;26.7
1994;49 Vervoer over land;50 tot 100 werkzame personen;2008;4.5;59.9;29.2;5.4;1.0;16.6;17.2;18.9;14.2;33.1;15.8;52.5;22.8;5.4;3.5;0.0;10.9;35.2;54.0;0.0;48.0;23.3;28.7;16.3;27.7;23.3;32.7
1995;49 Vervoer over land;50 tot 100 werkzame personen;2009;3.5;67.6;24.9;3.5;0.6;47.6;18.9;14.0;4.2;15.4;38.7;45.1;11.6;2.3;2.3;0.0;5.2;31.2;63.6;0.0;38.7;23.7;37.6;17.3;28.9;22.0;31.8
1996;49 Vervoer over land;50 tot 100 werkzame personen;2010;3.8;70.3;18.9;4.9;2.2;51.8;14.0;13.3;5.6;15.4;38.9;49.7;8.6;1.6;1.1;0.0;10.3;33.5;56.2;0.0;51.9;15.1;33.0;22.7;31.9;18.4;27.0
1997;49 Vervoer over land;50 tot 100 werkzame personen;2011;5.1;82.8;10.6;1.5;0.0;35.3;20.3;18.3;8.5;17.7;24.7;59.6;11.6;3.0;1.0;0.0;2.5;27.3;70.2;0.0;35.9;25.8;38.4;22.7;30.3;23.7;23.2
1998;49 Vervoer over land;50 tot 100 werkzame personen;2012;3.3;87.5;7.1;1.6;0.5;26.4;18.2;18.9;11.5;25.0;22.3;54.9;17.9;4.3;0.5;0.0;3.8;23.4;72.8;0.0;30.4;28.3;41.3;19.6;31.5;22.3;26.6
1999;49 Vervoer over land;50 tot 100 werkzame personen;2013;4.7;85.9;8.8;0.6;0.0;25.9;17.3;15.1;14.4;27.3;15.9;58.2;20.6;3.5;1.8;0.0;4.1;21.8;74.1;0.0;31.8;21.8;46.5;18.2;30.6;22.4;28.8
2000;49 Vervoer over land;100 tot 250 werkzame personen;2006;3.2;77.8;14.3;0.0;4.8;12.7;18.2;18.2;12.7;38.2;14.3;46.0;23.8;7.9;7.9;0.0;1.6;42.9;55.6;0.0;57.1;25.4;17.5;12.7;38.1;19.0;30.2
2001;49 Vervoer over land;100 tot 250 werkzame personen;2007;1.4;84.1;11.6;1.4;1.4;12.1;12.1;32.8;3.5;39.7;15.9;53.6;18.8;7.2;4.3;0.0;8.7;33.3;58.0;0.0;47.8;34.8;17.4;15.9;39.1;18.8;26.1
2002;49 Vervoer over land;100 tot 250 werkzame personen;2008;1.1;73.7;16.8;6.3;2.1;14.5;24.1;21.7;8.4;31.3;12.6;62.1;18.9;2.1;4.2;1.1;8.4;28.4;62.1;1.1;43.2;31.6;24.2;12.6;32.6;30.5;24.2
2003;49 Vervoer over land;100 tot 250 werkzame personen;2009;1.3;75.9;19.0;1.3;2.5;38.6;17.1;15.7;12.9;15.7;32.9;49.4;8.9;3.8;5.1;0.0;6.3;20.3;73.4;0.0;31.7;32.9;35.4;11.4;29.1;31.6;27.8
2004;49 Vervoer over land;100 tot 250 werkzame personen;2010;2.5;83.8;7.5;6.2;0.0;49.3;12.0;17.3;8.0;13.3;31.2;50.0;10.0;5.0;3.8;0.0;8.8;35.0;56.3;0.0;48.8;21.3;30.0;6.2;38.8;26.2;28.8
2005;49 Vervoer over land;100 tot 250 werkzame personen;2011;0.0;91.0;6.7;1.1;1.1;39.2;24.3;14.9;12.2;9.5;30.3;57.3;10.1;2.2;0.0;0.0;2.3;25.8;71.9;0.0;32.6;27.0;40.5;16.9;30.3;22.5;30.3
2006;49 Vervoer over land;100 tot 250 werkzame personen;2012;3.4;91.0;5.6;0.0;0.0;29.1;11.4;19.0;7.6;32.9;15.7;58.4;16.9;6.7;2.2;0.0;1.1;28.1;70.8;0.0;37.1;24.7;38.2;11.2;38.2;20.2;30.3
2007;49 Vervoer over land;100 tot 250 werkzame personen;2013;2.7;94.7;2.7;0.0;0.0;19.7;25.8;19.7;13.6;21.2;14.7;64.0;16.0;4.0;1.3;0.0;2.7;36.0;61.3;0.0;38.7;26.7;34.7;12.0;33.3;21.3;33.3
2008;49 Vervoer over land;250 of meer werkzame personen;2006;3.4;72.4;10.3;10.3;3.4;14.3;25.0;25.0;10.7;25.0;10.3;69.0;17.2;3.4;0.0;0.0;13.8;62.1;24.1;0.0;72.4;20.7;6.9;3.4;20.7;37.9;37.9
2009;49 Vervoer over land;250 of meer werkzame personen;2007;0.0;93.9;3.0;3.0;0.0;25.8;32.3;19.4;12.9;9.7;18.2;63.6;15.2;0.0;3.0;0.0;18.2;45.5;36.4;0.0;72.7;21.2;6.1;6.1;27.3;27.3;39.4
2010;49 Vervoer over land;250 of meer werkzame personen;2008;3.1;78.1;12.5;6.2;0.0;24.1;27.6;24.1;6.9;17.2;21.9;59.4;12.5;3.1;3.1;0.0;15.6;46.9;37.5;0.0;65.6;18.8;15.6;9.4;21.9;31.2;37.5
2011;49 Vervoer over land;250 of meer werkzame personen;2009;0.0;83.3;13.3;0.0;3.3;28.6;35.7;21.4;7.1;7.1;23.3;70.0;6.7;0.0;0.0;0.0;13.3;43.3;43.3;0.0;63.3;16.7;20.0;6.7;23.3;36.7;33.3
2012;49 Vervoer over land;250 of meer werkzame personen;2010;0.0;91.4;8.6;0.0;0.0;29.0;35.5;29.0;0.0;6.5;28.6;62.9;8.6;0.0;0.0;0.0;20.0;40.0;40.0;0.0;62.9;25.7;11.4;11.4;28.6;28.6;31.4
2013;49 Vervoer over land;250 of meer werkzame personen;2011;4.8;85.7;7.1;2.4;0.0;40.5;21.6;21.6;2.7;13.5;23.8;66.7;9.5;0.0;0.0;0.0;2.4;47.6;50.0;0.0;50.0;31.0;19.1;11.9;31.0;26.2;31.0
2014;49 Vervoer over land;250 of meer werkzame personen;2012;0.0;93.2;4.5;2.3;0.0;20.0;31.4;22.9;14.3;11.4;15.9;77.3;4.5;0.0;2.3;0.0;2.3;52.3;45.5;0.0;59.1;25.0;15.9;20.5;25.0;27.3;27.3
2015;49 Vervoer over land;250 of meer werkzame personen;2013;0.0;92.9;4.8;2.4;0.0;22.2;27.8;27.8;8.3;13.9;23.8;64.3;11.9;0.0;0.0;0.0;9.5;40.5;50.0;0.0;59.5;23.8;16.7;14.3;26.2;28.6;31.0
2016;50 Vervoer over water;1 werkzame persoon;2006;23.3;33.3;11.7;5.0;26.7;18.8;25.0;14.6;8.3;33.3;18.3;41.7;28.3;6.7;5.0;7.3;20.0;7.3;65.5;7.3;29.1;5.5;58.2;20.0;15.0;16.7;48.3
2017;50 Vervoer over water;1 werkzame persoon;2007;26.7;31.4;9.5;6.7;25.7;23.7;18.4;11.8;6.6;39.5;24.3;35.0;15.5;7.8;17.5;11.1;21.1;13.3;54.4;12.6;36.8;5.3;45.3;26.2;9.7;12.6;51.5
2018;50 Vervoer over water;1 werkzame persoon;2008;12.8;36.0;24.8;9.6;16.8;22.6;10.8;18.3;7.5;40.9;24.4;35.0;17.9;9.8;13.0;3.4;25.2;16.8;54.6;4.1;44.6;5.0;46.3;24.4;21.1;8.1;46.3
2019;50 Vervoer over water;1 werkzame persoon;2009;23.5;34.0;11.8;12.4;18.3;41.9;21.9;10.5;3.8;21.9;36.5;40.5;9.5;4.1;9.5;0.0;15.1;15.8;69.2;0.0;32.0;8.7;59.3;29.1;14.2;13.5;43.2
2020;50 Vervoer over water;1 werkzame persoon;2010;22.1;37.7;18.0;8.2;13.9;42.5;21.8;5.8;5.8;24.1;38.7;37.8;11.8;5.9;5.9;0.8;16.7;16.7;65.8;0.8;35.0;6.7;57.5;26.9;20.2;13.4;39.5
2021;50 Vervoer over water;1 werkzame persoon;2011;20.3;43.8;18.8;5.5;11.7;38.2;16.9;10.1;5.6;29.2;34.1;38.9;15.1;5.6;6.3;0.0;16.9;20.2;62.9;0.0;37.9;5.7;56.5;29.4;20.6;12.7;37.3
2022;50 Vervoer over water;1 werkzame persoon;2012;20.8;44.0;16.0;3.2;16.0;36.8;19.5;10.3;10.3;23.0;33.6;37.7;14.8;4.9;9.0;0.8;13.1;14.8;71.3;0.8;30.3;12.3;56.6;28.7;12.3;13.9;45.1
2023;50 Vervoer over water;1 werkzame persoon;2013;26.4;42.7;17.3;1.8;11.8;38.8;21.2;14.1;5.9;20.0;30.0;42.7;16.4;2.7;8.2;1.9;13.1;10.3;74.8;1.9;24.3;9.4;64.5;22.7;19.1;10.0;48.2
2024;50 Vervoer over water;2 tot 10 werkzame personen;2006;10.7;48.3;17.7;6.3;17.0;21.0;16.2;12.9;9.1;41.0;19.8;45.5;19.8;6.3;8.6;4.2;27.6;26.1;42.2;4.5;57.5;7.1;30.8;22.0;25.4;12.3;40.3
2025;50 Vervoer over water;2 tot 10 werkzame personen;2007;8.9;47.0;23.5;7.8;12.8;19.4;14.0;10.4;13.5;42.8;16.9;46.8;19.4;10.4;6.5;3.0;27.3;20.7;49.1;2.9;49.8;14.6;32.7;20.1;30.6;14.7;34.5
2026;50 Vervoer over water;2 tot 10 werkzame personen;2008;10.0;45.3;24.7;6.7;13.3;18.5;12.5;7.3;13.3;48.5;19.1;33.4;22.7;11.4;13.4;4.4;24.2;22.5;48.8;4.1;50.7;11.6;33.7;22.1;26.1;11.7;40.1
2027;50 Vervoer over water;2 tot 10 werkzame personen;2009;9.2;51.9;20.3;4.4;14.2;33.2;13.4;14.8;6.5;32.3;32.7;38.4;12.6;7.8;8.5;0.7;13.5;12.5;73.4;1.0;27.6;13.1;58.3;26.2;23.8;11.9;38.1
2028;50 Vervoer over water;2 tot 10 werkzame personen;2010;10.7;54.9;22.0;3.4;9.0;36.8;22.9;9.7;8.9;21.7;31.2;46.3;11.9;5.4;5.1;0.3;15.4;18.0;66.3;0.3;35.8;9.9;54.0;26.7;20.2;14.8;38.4
2029;50 Vervoer over water;2 tot 10 werkzame personen;2011;10.0;60.4;18.5;3.4;7.7;25.5;16.2;18.1;12.9;27.3;21.6;47.7;19.7;4.8;6.1;0.5;16.4;13.2;69.8;0.5;32.0;14.3;53.2;28.3;18.4;13.1;40.3
2030;50 Vervoer over water;2 tot 10 werkzame personen;2012;8.8;66.0;15.1;2.7;7.4;31.3;21.1;14.7;9.8;23.0;25.9;50.5;14.4;4.5;4.5;1.1;18.4;16.8;63.7;1.1;37.1;11.2;50.7;29.1;20.9;11.5;38.5
2031;50 Vervoer over water;2 tot 10 werkzame personen;2013;9.8;66.4;16.4;3.0;4.5;25.6;19.1;16.3;11.0;28.1;18.2;53.3;19.3;3.3;6.0;1.8;15.5;17.6;65.2;1.8;36.3;12.8;49.1;26.8;21.1;12.8;39.3
2032;50 Vervoer over water;10 tot 50 werkzame personen;2006;11.9;73.8;11.9;0.0;2.4;13.8;13.8;20.7;13.8;37.9;19.0;45.2;16.7;7.1;11.9;2.4;31.0;31.0;35.7;2.4;61.9;14.3;21.4;31.0;19.0;16.7;33.3
2033;50 Vervoer over water;10 tot 50 werkzame personen;2007;1.9;64.2;24.5;1.9;7.5;14.0;16.3;9.3;16.3;44.2;7.7;46.2;15.4;13.5;17.3;3.9;15.7;33.3;47.1;3.9;53.9;15.4;26.9;17.3;25.0;19.2;38.5
2034;50 Vervoer over water;10 tot 50 werkzame personen;2008;11.8;56.6;22.4;3.9;5.3;8.8;8.8;19.3;10.5;52.6;14.5;38.2;22.4;9.2;15.8;0.0;23.0;37.8;39.2;0.0;63.2;9.2;27.6;25.0;23.7;9.2;42.1
2035;50 Vervoer over water;10 tot 50 werkzame personen;2009;9.3;61.3;20.0;4.0;5.3;27.6;22.4;12.1;13.8;24.1;22.7;42.7;24.0;5.3;5.3;0.0;12.0;20.0;68.0;0.0;30.7;20.0;49.3;22.7;20.0;14.7;42.7
2036;50 Vervoer over water;10 tot 50 werkzame personen;2010;4.9;60.7;19.7;6.6;8.2;20.9;23.3;20.9;4.7;30.2;21.3;45.9;21.3;1.6;9.8;0.0;13.1;23.0;63.9;0.0;41.0;14.8;44.3;29.5;16.4;9.8;44.3
2037;50 Vervoer over water;10 tot 50 werkzame personen;2011;9.2;72.4;15.8;2.6;0.0;32.7;20.0;16.4;7.3;23.6;26.3;50.0;17.1;5.3;1.3;0.0;15.8;25.0;59.2;0.0;43.4;22.4;34.2;27.6;15.8;21.1;35.5
2038;50 Vervoer over water;10 tot 50 werkzame personen;2012;4.1;79.7;13.5;2.7;0.0;19.3;26.3;22.8;8.8;22.8;18.9;63.5;10.8;2.7;4.1;0.0;12.2;23.0;64.9;0.0;39.2;18.9;41.9;23.0;16.2;18.9;41.9
2039;50 Vervoer over water;10 tot 50 werkzame personen;2013;6.6;80.3;9.2;3.9;0.0;22.0;22.0;28.8;5.1;22.0;18.4;64.5;10.5;3.9;2.6;0.0;14.5;27.6;57.9;0.0;46.1;11.8;42.1;22.4;19.7;11.8;46.1
2040;50 Vervoer over water;50 tot 100 werkzame personen;2006;;;;0.0;0.0;0.0;;0.0;;0.0;0.0;;;0.0;0.0;0.0;0.0;;;0.0;;0.0;;0.0;0.0;0.0;
2041;50 Vervoer over water;50 tot 100 werkzame personen;2007;25.0;75.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;75.0;0.0;0.0;50.0;0.0;50.0;0.0;0.0;33.3;66.7;0.0;33.3;33.3;33.3;0.0;0.0;25.0;75.0
2042;50 Vervoer over water;50 tot 100 werkzame personen;2008;0.0;60.0;20.0;0.0;20.0;40.0;0.0;20.0;0.0;40.0;20.0;40.0;0.0;20.0;20.0;0.0;20.0;20.0;60.0;0.0;40.0;20.0;40.0;0.0;0.0;40.0;60.0
2043;50 Vervoer over water;50 tot 100 werkzame personen;2009;0.0;;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;;;0.0;;0.0;;0.0;;;
2044;50 Vervoer over water;50 tot 100 werkzame personen;2010;14.3;85.7;0.0;0.0;0.0;14.3;42.9;28.6;14.3;0.0;14.3;57.1;28.6;0.0;0.0;0.0;14.3;14.3;71.4;0.0;28.6;28.6;42.9;0.0;0.0;28.6;71.4
2045;50 Vervoer over water;50 tot 100 werkzame personen;2011;25.0;62.5;12.5;0.0;0.0;25.0;50.0;0.0;12.5;12.5;25.0;50.0;12.5;12.5;0.0;0.0;25.0;12.5;62.5;0.0;25.0;12.5;62.5;0.0;12.5;12.5;75.0
2046;50 Vervoer over water;50 tot 100 werkzame personen;2012;0.0;71.4;14.3;14.3;0.0;42.9;0.0;28.6;14.3;14.3;28.6;57.1;14.3;0.0;0.0;0.0;28.6;28.6;42.9;0.0;57.1;14.3;28.6;0.0;14.3;71.4;14.3
2047;50 Vervoer over water;50 tot 100 werkzame personen;2013;11.1;66.7;11.1;11.1;0.0;33.3;16.7;16.7;16.7;16.7;25.0;50.0;25.0;0.0;0.0;0.0;37.5;37.5;25.0;0.0;75.0;12.5;12.5;25.0;12.5;50.0;12.5
2048;50 Vervoer over water;100 tot 250 werkzame personen;2006;0.0;83.3;16.7;0.0;0.0;0.0;33.3;0.0;16.7;50.0;0.0;50.0;33.3;16.7;0.0;0.0;16.7;33.3;50.0;0.0;66.7;16.7;16.7;0.0;33.3;0.0;66.7
2049;50 Vervoer over water;100 tot 250 werkzame personen;2007;0.0;80.0;20.0;0.0;0.0;20.0;20.0;0.0;20.0;40.0;20.0;80.0;0.0;0.0;0.0;0.0;80.0;20.0;0.0;0.0;100.0;0.0;0.0;0.0;40.0;20.0;40.0
2050;50 Vervoer over water;100 tot 250 werkzame personen;2008;20.0;80.0;0.0;0.0;0.0;22.2;33.3;11.1;11.1;22.2;22.2;55.6;22.2;0.0;0.0;0.0;44.4;33.3;22.2;0.0;77.8;22.2;0.0;0.0;22.2;22.2;55.6
2051;50 Vervoer over water;100 tot 250 werkzame personen;2009;30.0;70.0;0.0;0.0;0.0;44.4;22.2;11.1;22.2;0.0;33.3;44.4;22.2;0.0;0.0;0.0;11.1;55.6;33.3;0.0;55.6;22.2;22.2;0.0;22.2;22.2;55.6
2052;50 Vervoer over water;100 tot 250 werkzame personen;2010;9.1;81.8;9.1;0.0;0.0;55.6;11.1;33.3;0.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;20.0;20.0;60.0;0.0;40.0;30.0;30.0;10.0;20.0;30.0;40.0
2053;50 Vervoer over water;100 tot 250 werkzame personen;2011;6.2;87.5;6.2;0.0;0.0;21.4;21.4;21.4;14.3;21.4;12.5;68.8;18.8;0.0;0.0;0.0;18.8;25.0;56.3;0.0;50.0;12.5;37.5;12.5;25.0;6.2;56.2
2054;50 Vervoer over water;100 tot 250 werkzame personen;2012;6.2;87.5;6.2;0.0;0.0;50.0;21.4;21.4;7.1;0.0;37.5;56.2;6.2;0.0;0.0;0.0;25.0;18.8;56.3;0.0;50.0;25.0;25.0;12.5;18.8;12.5;56.2
2055;50 Vervoer over water;100 tot 250 werkzame personen;2013;13.3;66.7;6.7;6.7;6.7;35.7;14.3;28.6;14.3;7.1;26.7;66.7;0.0;0.0;6.7;0.0;26.7;13.3;60.0;0.0;40.0;26.7;33.3;6.7;20.0;20.0;53.3
2056;50 Vervoer over water;250 of meer werkzame personen;2006;0.0;85.7;0.0;14.3;0.0;0.0;0.0;33.3;50.0;16.7;14.3;42.9;42.9;0.0;0.0;0.0;14.3;57.1;28.6;0.0;71.4;28.6;0.0;14.3;14.3;0.0;71.4
2057;50 Vervoer over water;250 of meer werkzame personen;2007;0.0;50.0;50.0;0.0;0.0;0.0;12.5;37.5;12.5;37.5;0.0;50.0;50.0;0.0;0.0;0.0;25.0;25.0;50.0;0.0;62.5;25.0;12.5;0.0;12.5;25.0;62.5
2058;50 Vervoer over water;250 of meer werkzame personen;2008;0.0;66.7;33.3;0.0;0.0;0.0;0.0;80.0;20.0;0.0;0.0;50.0;50.0;0.0;0.0;0.0;50.0;16.7;33.3;0.0;66.7;16.7;16.7;16.7;0.0;16.7;66.7
2059;50 Vervoer over water;250 of meer werkzame personen;2009;0.0;87.5;12.5;0.0;0.0;16.7;33.3;50.0;0.0;0.0;25.0;50.0;25.0;0.0;0.0;0.0;12.5;37.5;50.0;0.0;75.0;0.0;25.0;25.0;0.0;37.5;37.5
2060;50 Vervoer over water;250 of meer werkzame personen;2010;16.7;66.7;16.7;0.0;0.0;40.0;60.0;0.0;0.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;33.3;0.0;66.7;0.0;33.3;33.3;33.3;16.7;0.0;33.3;50.0
2061;50 Vervoer over water;250 of meer werkzame personen;2011;0.0;57.1;28.6;14.3;0.0;66.7;33.3;0.0;0.0;0.0;57.1;42.9;0.0;0.0;0.0;0.0;14.3;42.9;42.9;0.0;71.4;14.3;14.3;14.3;14.3;28.6;42.9
2062;50 Vervoer over water;250 of meer werkzame personen;2012;0.0;75.0;0.0;25.0;0.0;60.0;40.0;0.0;0.0;0.0;25.0;75.0;0.0;0.0;0.0;0.0;37.5;0.0;62.5;0.0;37.5;62.5;0.0;37.5;0.0;37.5;25.0
2063;50 Vervoer over water;250 of meer werkzame personen;2013;0.0;71.4;28.6;0.0;0.0;50.0;25.0;25.0;0.0;0.0;14.3;85.7;0.0;0.0;0.0;0.0;16.7;33.3;50.0;0.0;42.9;28.6;28.6;42.9;0.0;28.6;28.6
2064;51 Vervoer door de lucht;1 werkzame persoon;2006;75.0;25.0;0.0;0.0;0.0;66.7;33.3;0.0;0.0;0.0;75.0;25.0;0.0;0.0;0.0;25.0;0.0;50.0;25.0;25.0;75.0;0.0;0.0;25.0;0.0;0.0;75.0
2065;51 Vervoer door de lucht;1 werkzame persoon;2007;44.4;33.3;0.0;11.1;11.1;50.0;0.0;0.0;50.0;0.0;55.6;0.0;22.2;0.0;22.2;12.5;37.5;25.0;25.0;12.5;75.0;0.0;12.5;55.6;11.1;0.0;33.3
2066;51 Vervoer door de lucht;1 werkzame persoon;2008;22.2;61.1;5.6;5.6;5.6;36.4;9.1;0.0;27.3;27.3;50.0;16.7;11.1;5.6;16.7;6.3;37.5;37.5;18.8;6.3;75.0;0.0;18.8;38.9;22.2;0.0;38.9
2067;51 Vervoer door de lucht;1 werkzame persoon;2009;22.2;50.0;11.1;0.0;16.7;58.3;0.0;25.0;0.0;16.7;61.1;16.7;5.6;5.6;11.1;0.0;17.7;23.5;58.8;0.0;44.4;16.7;38.9;33.3;16.7;11.1;38.9
2068;51 Vervoer door de lucht;1 werkzame persoon;2010;31.8;31.8;9.1;4.5;22.7;47.1;5.9;11.8;0.0;35.3;54.5;9.1;18.2;13.6;4.5;0.0;10.0;10.0;80.0;0.0;23.8;0.0;76.2;22.7;4.5;4.5;68.2
2069;51 Vervoer door de lucht;1 werkzame persoon;2011;50.0;27.8;5.6;0.0;16.7;40.0;6.7;0.0;13.3;40.0;38.9;11.1;5.6;22.2;22.2;0.0;11.8;0.0;88.2;0.0;17.7;5.9;76.5;16.7;16.7;16.7;50.0
