ID;Geslacht;Leeftijd;Nationaliteit;CaribischNederland;Perioden;BevolkingOp1Januari_1
5045;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2016;1
5046;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2017;0
5047;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2018;0
5048;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2019;0
5049;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2020;0
5050;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2021;1
5051;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2022;2
5052;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2023;1
5053;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2024;1
5054;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Bonaire;2011;1
5055;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Bonaire;2012;1
5056;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Bonaire;2013;1
5057;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Bonaire;2014;1
5058;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Bonaire;2015;1
5059;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Bonaire;2016;1
5060;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Bonaire;2017;0
5061;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Bonaire;2018;0
5062;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Bonaire;2019;0
5063;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Bonaire;2020;0
5064;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Bonaire;2021;1
5065;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Bonaire;2022;2
5066;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Bonaire;2023;1
5067;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Bonaire;2024;1
5068;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2011;0
5069;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2012;0
5070;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2013;0
5071;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2014;0
5072;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2015;0
5073;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2016;0
5074;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2017;0
5075;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2018;0
5076;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2019;0
5077;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2020;0
5078;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2021;0
5079;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2022;0
5080;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2023;0
5081;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Sint Eustatius;2024;0
5082;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Saba;2011;0
5083;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Saba;2012;0
5084;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Saba;2013;0
5085;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Saba;2014;0
5086;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Saba;2015;0
5087;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Saba;2016;0
5088;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Saba;2017;0
5089;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Saba;2018;0
5090;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Saba;2019;0
5091;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Saba;2020;0
5092;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Saba;2021;0
5093;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Saba;2022;0
5094;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Saba;2023;0
5095;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Europa (exclusief Nederlands);Saba;2024;0
5096;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2011;9
5097;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2012;13
5098;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2013;8
5099;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2014;7
5100;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2015;4
5101;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2016;3
5102;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2017;1
5103;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2018;1
5104;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2019;1
5105;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2020;3
5106;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2021;2
5107;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2022;4
5108;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2023;8
5109;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2024;10
5110;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2011;1
5111;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2012;3
5112;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2013;3
5113;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2014;3
5114;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2015;2
5115;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2016;2
5116;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2017;1
5117;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2018;0
5118;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2019;0
5119;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2020;2
5120;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2021;1
5121;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2022;2
5122;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2023;4
5123;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Bonaire;2024;6
5124;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2011;5
5125;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2012;7
5126;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2013;4
5127;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2014;3
5128;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2015;2
5129;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2016;1
5130;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2017;0
5131;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2018;0
5132;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2019;1
5133;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2020;1
5134;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2021;1
5135;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2022;2
5136;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2023;3
5137;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Sint Eustatius;2024;2
5138;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Saba;2011;3
5139;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Saba;2012;3
5140;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Saba;2013;1
5141;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Saba;2014;1
5142;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Saba;2015;0
5143;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Saba;2016;0
5144;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Saba;2017;0
5145;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Saba;2018;1
5146;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Saba;2019;0
5147;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Saba;2020;0
5148;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Saba;2021;0
5149;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Saba;2022;0
5150;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Saba;2023;1
5151;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Midden- en Zuid-Amerika;Saba;2024;2
5152;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Caribisch Nederland;2011;0
5153;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Caribisch Nederland;2012;0
5154;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Caribisch Nederland;2013;0
5155;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Caribisch Nederland;2014;0
5156;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Caribisch Nederland;2015;0
5157;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Caribisch Nederland;2016;0
5158;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Caribisch Nederland;2017;0
5159;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Caribisch Nederland;2018;0
5160;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Caribisch Nederland;2019;0
5161;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Caribisch Nederland;2020;0
5162;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Caribisch Nederland;2021;0
5163;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Caribisch Nederland;2022;0
5164;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Caribisch Nederland;2023;0
5165;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Caribisch Nederland;2024;0
5166;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Bonaire;2011;0
5167;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Bonaire;2012;0
5168;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Bonaire;2013;0
5169;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Bonaire;2014;0
5170;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Bonaire;2015;0
5171;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Bonaire;2016;0
5172;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Bonaire;2017;0
5173;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Bonaire;2018;0
5174;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Bonaire;2019;0
5175;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Bonaire;2020;0
5176;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Bonaire;2021;0
5177;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Bonaire;2022;0
5178;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Bonaire;2023;0
5179;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Bonaire;2024;0
5180;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Sint Eustatius;2011;0
5181;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Sint Eustatius;2012;0
5182;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Sint Eustatius;2013;0
5183;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Sint Eustatius;2014;0
5184;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Sint Eustatius;2015;0
5185;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Sint Eustatius;2016;0
5186;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Sint Eustatius;2017;0
5187;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Sint Eustatius;2018;0
5188;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Sint Eustatius;2019;0
5189;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Sint Eustatius;2020;0
5190;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Sint Eustatius;2021;0
5191;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Sint Eustatius;2022;0
5192;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Sint Eustatius;2023;0
5193;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Sint Eustatius;2024;0
5194;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Saba;2011;0
5195;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Saba;2012;0
5196;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Saba;2013;0
5197;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Saba;2014;0
5198;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Saba;2015;0
5199;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Saba;2016;0
5200;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Saba;2017;0
5201;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Saba;2018;0
5202;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Saba;2019;0
5203;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Saba;2020;0
5204;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Saba;2021;0
5205;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Saba;2022;0
5206;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Saba;2023;0
5207;Totaal mannen en vrouwen;5 tot 10 jaar;Staatloos / onbekend;Saba;2024;0
5208;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Caribisch Nederland;2011;1336
5209;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Caribisch Nederland;2012;1391
5210;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Caribisch Nederland;2013;1419
5211;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Caribisch Nederland;2014;1458
5212;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Caribisch Nederland;2015;1463
5213;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Caribisch Nederland;2016;1470
5214;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Caribisch Nederland;2017;1457
5215;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Caribisch Nederland;2018;1406
5216;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Caribisch Nederland;2019;1430
5217;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Caribisch Nederland;2020;1549
5218;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Caribisch Nederland;2021;1602
5219;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Caribisch Nederland;2022;1657
5220;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Caribisch Nederland;2023;1733
5221;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Caribisch Nederland;2024;1742
5222;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Bonaire;2011;1007
5223;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Bonaire;2012;1059
5224;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Bonaire;2013;1080
5225;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Bonaire;2014;1139
5226;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Bonaire;2015;1144
5227;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Bonaire;2016;1133
5228;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Bonaire;2017;1120
5229;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Bonaire;2018;1080
5230;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Bonaire;2019;1120
5231;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Bonaire;2020;1231
5232;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Bonaire;2021;1275
5233;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Bonaire;2022;1325
5234;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Bonaire;2023;1406
5235;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Bonaire;2024;1429
5236;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Sint Eustatius;2011;237
5237;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Sint Eustatius;2012;248
5238;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Sint Eustatius;2013;258
5239;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Sint Eustatius;2014;240
5240;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Sint Eustatius;2015;229
5241;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Sint Eustatius;2016;234
5242;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Sint Eustatius;2017;229
5243;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Sint Eustatius;2018;225
5244;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Sint Eustatius;2019;206
5245;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Sint Eustatius;2020;220
5246;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Sint Eustatius;2021;224
5247;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Sint Eustatius;2022;237
5248;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Sint Eustatius;2023;220
5249;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Sint Eustatius;2024;214
5250;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Saba;2011;92
5251;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Saba;2012;84
5252;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Saba;2013;81
5253;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Saba;2014;79
5254;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Saba;2015;90
5255;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Saba;2016;103
5256;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Saba;2017;108
5257;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Saba;2018;101
5258;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Saba;2019;104
5259;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Saba;2020;98
5260;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Saba;2021;103
5261;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Saba;2022;95
5262;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Saba;2023;107
5263;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal;Saba;2024;99
5264;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Caribisch Nederland;2011;125
5265;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Caribisch Nederland;2012;131
5266;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Caribisch Nederland;2013;158
5267;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Caribisch Nederland;2014;157
5268;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Caribisch Nederland;2015;164
5269;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Caribisch Nederland;2016;170
5270;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Caribisch Nederland;2017;175
5271;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Caribisch Nederland;2018;160
5272;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Caribisch Nederland;2019;166
5273;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Caribisch Nederland;2020;186
5274;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Caribisch Nederland;2021;209
5275;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Caribisch Nederland;2022;233
5276;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Caribisch Nederland;2023;263
5277;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Caribisch Nederland;2024;312
5278;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Bonaire;2011;68
5279;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Bonaire;2012;81
5280;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Bonaire;2013;95
5281;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Bonaire;2014;100
5282;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Bonaire;2015;107
5283;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Bonaire;2016;110
5284;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Bonaire;2017;114
5285;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Bonaire;2018;116
5286;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Bonaire;2019;128
5287;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Bonaire;2020;149
5288;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Bonaire;2021;169
5289;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Bonaire;2022;190
5290;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Bonaire;2023;215
5291;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Bonaire;2024;257
5292;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Sint Eustatius;2011;41
5293;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Sint Eustatius;2012;38
5294;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Sint Eustatius;2013;46
5295;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Sint Eustatius;2014;41
5296;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Sint Eustatius;2015;38
5297;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Sint Eustatius;2016;36
5298;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Sint Eustatius;2017;35
5299;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Sint Eustatius;2018;25
5300;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Sint Eustatius;2019;19
5301;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Sint Eustatius;2020;22
5302;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Sint Eustatius;2021;21
5303;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Sint Eustatius;2022;22
5304;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Sint Eustatius;2023;20
5305;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Sint Eustatius;2024;26
5306;Totaal mannen en vrouwen;10 tot 15 jaar;Totaal niet-Nederlands;Saba;2011;16
