ID;KenmerkenVanHuishoudens;InkomensgrensHuishouden;DuurInkomenspositie;RegioS;Perioden;ParticuliereHuishoudens_1;Personen_2;Kinderen_3;ParticuliereHuishoudensRelatief_4;PersonenRelatief_5;KinderenRelatief_6
2708;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Vlieland;2017;0.5;1.0;0.2;100.0;100.0;100.0
2709;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Vlissingen;2011;20.4;42.3;7.8;100.0;100.0;100.0
2710;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Vlissingen;2012;20.5;42.3;7.9;100.0;100.0;100.0
2711;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Vlissingen;2013;20.6;42.2;7.8;100.0;100.0;100.0
2712;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Vlissingen;2014;20.6;42.2;7.8;100.0;100.0;100.0
2713;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Vlissingen;2015;20.6;42.1;7.6;100.0;100.0;100.0
2714;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Vlissingen;2016;20.6;42.1;7.6;100.0;100.0;100.0
2715;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Vlissingen;2017;20.8;42.2;7.7;100.0;100.0;100.0
2716;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Voerendaal;2011;5.4;12.5;2.3;100.0;100.0;100.0
2717;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Voerendaal;2012;5.4;12.5;2.2;100.0;100.0;100.0
2718;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Voerendaal;2013;5.4;12.4;2.2;100.0;100.0;100.0
2719;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Voerendaal;2014;5.4;12.3;2.1;100.0;100.0;100.0
2720;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Voerendaal;2015;5.4;12.2;2.1;100.0;100.0;100.0
2721;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Voerendaal;2016;5.5;12.2;2.1;100.0;100.0;100.0
2722;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Voerendaal;2017;5.5;12.2;2.1;100.0;100.0;100.0
2723;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Voorschoten;2011;10.0;23.1;5.2;100.0;100.0;100.0
2724;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Voorschoten;2012;10.2;23.5;5.3;100.0;100.0;100.0
2725;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Voorschoten;2013;10.4;23.9;5.3;100.0;100.0;100.0
2726;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Voorschoten;2014;10.5;24.1;5.4;100.0;100.0;100.0
2727;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Voorschoten;2015;10.6;24.3;5.4;100.0;100.0;100.0
2728;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Voorschoten;2016;10.6;24.4;5.4;100.0;100.0;100.0
2729;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Voorschoten;2017;10.7;24.5;5.3;100.0;100.0;100.0
2730;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Voorst;2011;9.2;22.7;4.6;100.0;100.0;100.0
2731;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Voorst;2012;9.3;22.8;4.6;100.0;100.0;100.0
2732;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Voorst;2013;9.4;22.8;4.6;100.0;100.0;100.0
2733;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Voorst;2014;9.5;22.8;4.6;100.0;100.0;100.0
2734;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Voorst;2015;9.6;23.0;4.5;100.0;100.0;100.0
2735;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Voorst;2016;9.6;23.0;4.6;100.0;100.0;100.0
2736;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Voorst;2017;9.8;23.3;4.6;100.0;100.0;100.0
2737;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Vught;2011;10.4;24.1;5.5;100.0;100.0;100.0
2738;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Vught;2012;10.5;24.2;5.4;100.0;100.0;100.0
2739;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Vught;2013;10.6;24.2;5.3;100.0;100.0;100.0
2740;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Vught;2014;10.4;24.0;5.3;100.0;100.0;100.0
2741;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Vught;2015;10.6;24.3;5.2;100.0;100.0;100.0
2742;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Vught;2016;10.7;24.4;5.3;100.0;100.0;100.0
2743;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Vught;2017;10.9;24.7;5.3;100.0;100.0;100.0
2744;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waadhoeke;2011;19.5;45.9;10.4;100.0;100.0;100.0
2745;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waadhoeke;2012;19.5;45.6;10.2;100.0;100.0;100.0
2746;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waadhoeke;2013;19.6;45.5;10.1;100.0;100.0;100.0
2747;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waadhoeke;2014;19.5;45.1;9.8;100.0;100.0;100.0
2748;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waadhoeke;2015;19.5;44.9;9.6;100.0;100.0;100.0
2749;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waadhoeke;2016;19.5;44.7;9.5;100.0;100.0;100.0
2750;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waadhoeke;2017;19.6;44.7;9.2;100.0;100.0;100.0
2751;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waalre;2011;6.8;16.2;3.6;100.0;100.0;100.0
2752;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waalre;2012;6.9;16.2;3.5;100.0;100.0;100.0
2753;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waalre;2013;7.0;16.4;3.6;100.0;100.0;100.0
2754;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waalre;2014;7.1;16.5;3.5;100.0;100.0;100.0
2755;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waalre;2015;7.1;16.6;3.5;100.0;100.0;100.0
2756;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waalre;2016;7.2;16.7;3.5;100.0;100.0;100.0
2757;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waalre;2017;7.1;16.5;3.4;100.0;100.0;100.0
2758;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waalwijk;2011;19.4;45.1;9.1;100.0;100.0;100.0
2759;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waalwijk;2012;19.7;45.3;9.0;100.0;100.0;100.0
2760;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waalwijk;2013;19.8;45.3;8.9;100.0;100.0;100.0
2761;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waalwijk;2014;19.8;45.2;8.8;100.0;100.0;100.0
2762;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waalwijk;2015;19.9;45.3;8.8;100.0;100.0;100.0
2763;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waalwijk;2016;20.2;45.5;8.7;100.0;100.0;100.0
2764;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waalwijk;2017;20.5;46.1;8.7;100.0;100.0;100.0
2765;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waddinxveen;2011;10.2;24.9;5.4;100.0;100.0;100.0
2766;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waddinxveen;2012;10.2;24.9;5.4;100.0;100.0;100.0
2767;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waddinxveen;2013;10.3;24.8;5.3;100.0;100.0;100.0
2768;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waddinxveen;2014;10.4;24.9;5.3;100.0;100.0;100.0
2769;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waddinxveen;2015;10.5;25.1;5.3;100.0;100.0;100.0
2770;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waddinxveen;2016;10.8;25.5;5.3;100.0;100.0;100.0
2771;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waddinxveen;2017;10.9;26.0;5.4;100.0;100.0;100.0
2772;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wageningen;2011;13.6;28.5;5.8;100.0;100.0;100.0
2773;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wageningen;2012;13.7;28.6;5.8;100.0;100.0;100.0
2774;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wageningen;2013;13.8;28.7;5.8;100.0;100.0;100.0
2775;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wageningen;2014;13.9;28.7;5.7;100.0;100.0;100.0
2776;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wageningen;2015;13.9;28.6;5.7;100.0;100.0;100.0
2777;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wageningen;2016;13.9;28.6;5.6;100.0;100.0;100.0
2778;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wageningen;2017;14.1;28.9;5.6;100.0;100.0;100.0
2779;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wassenaar;2011;10.8;24.4;5.3;100.0;100.0;100.0
2780;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wassenaar;2012;10.8;24.3;5.2;100.0;100.0;100.0
2781;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wassenaar;2013;10.8;24.2;5.2;100.0;100.0;100.0
2782;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wassenaar;2014;10.8;24.2;5.2;100.0;100.0;100.0
2783;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wassenaar;2015;10.9;24.4;5.2;100.0;100.0;100.0
2784;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wassenaar;2016;10.9;24.4;5.2;100.0;100.0;100.0
2785;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wassenaar;2017;10.9;24.5;5.2;100.0;100.0;100.0
2786;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waterland;2011;7.0;16.8;3.4;100.0;100.0;100.0
2787;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waterland;2012;7.1;16.7;3.4;100.0;100.0;100.0
2788;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waterland;2013;7.2;16.8;3.3;100.0;100.0;100.0
2789;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waterland;2014;7.2;16.8;3.3;100.0;100.0;100.0
2790;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waterland;2015;7.2;16.8;3.3;100.0;100.0;100.0
2791;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waterland;2016;7.3;16.9;3.4;100.0;100.0;100.0
2792;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Waterland;2017;7.3;16.9;3.3;100.0;100.0;100.0
2793;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Weert;2011;20.6;47.3;9.3;100.0;100.0;100.0
2794;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Weert;2012;20.8;47.4;9.1;100.0;100.0;100.0
2795;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Weert;2013;20.9;47.4;9.0;100.0;100.0;100.0
2796;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Weert;2014;21.1;47.4;8.8;100.0;100.0;100.0
2797;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Weert;2015;21.2;47.5;8.7;100.0;100.0;100.0
2798;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Weert;2016;21.4;47.7;8.6;100.0;100.0;100.0
2799;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Weert;2017;21.6;47.9;8.6;100.0;100.0;100.0
2800;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Weesp;2011;8.2;17.3;3.4;100.0;100.0;100.0
2801;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Weesp;2012;8.2;17.3;3.4;100.0;100.0;100.0
2802;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Weesp;2013;8.2;17.4;3.4;100.0;100.0;100.0
2803;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Weesp;2014;8.2;17.5;3.5;100.0;100.0;100.0
2804;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Weesp;2015;8.3;17.6;3.5;100.0;100.0;100.0
2805;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Weesp;2016;8.4;17.9;3.5;100.0;100.0;100.0
2806;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Weesp;2017;8.5;18.1;3.6;100.0;100.0;100.0
2807;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Werkendam;2011;10.0;26.0;5.9;100.0;100.0;100.0
2808;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Werkendam;2012;10.1;26.0;5.9;100.0;100.0;100.0
2809;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Werkendam;2013;10.1;26.0;5.8;100.0;100.0;100.0
2810;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Werkendam;2014;10.1;26.0;5.8;100.0;100.0;100.0
2811;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Werkendam;2015;10.3;26.0;5.8;100.0;100.0;100.0
2812;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Werkendam;2016;10.3;25.9;5.7;100.0;100.0;100.0
2813;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Werkendam;2017;10.4;26.2;5.7;100.0;100.0;100.0
2814;Particuliere huishoudens;Totaal;Ten minste 1 jaar;West Maas en Waal;2011;7.2;17.9;3.8;100.0;100.0;100.0
2815;Particuliere huishoudens;Totaal;Ten minste 1 jaar;West Maas en Waal;2012;7.3;17.9;3.8;100.0;100.0;100.0
2816;Particuliere huishoudens;Totaal;Ten minste 1 jaar;West Maas en Waal;2013;7.4;18.0;3.7;100.0;100.0;100.0
2817;Particuliere huishoudens;Totaal;Ten minste 1 jaar;West Maas en Waal;2014;7.5;18.0;3.6;100.0;100.0;100.0
2818;Particuliere huishoudens;Totaal;Ten minste 1 jaar;West Maas en Waal;2015;7.7;18.1;3.6;100.0;100.0;100.0
2819;Particuliere huishoudens;Totaal;Ten minste 1 jaar;West Maas en Waal;2016;7.7;18.2;3.5;100.0;100.0;100.0
2820;Particuliere huishoudens;Totaal;Ten minste 1 jaar;West Maas en Waal;2017;7.9;18.3;3.5;100.0;100.0;100.0
2821;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westerveld;2011;8.1;18.7;3.7;100.0;100.0;100.0
2822;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westerveld;2012;8.1;18.5;3.6;100.0;100.0;100.0
2823;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westerveld;2013;8.1;18.4;3.5;100.0;100.0;100.0
2824;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westerveld;2014;8.1;18.3;3.4;100.0;100.0;100.0
2825;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westerveld;2015;8.1;18.3;3.4;100.0;100.0;100.0
2826;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westerveld;2016;8.1;18.2;3.3;100.0;100.0;100.0
2827;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westerveld;2017;8.2;18.3;3.3;100.0;100.0;100.0
2828;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westervoort;2011;6.3;15.1;3.2;100.0;100.0;100.0
2829;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westervoort;2012;6.3;15.0;3.1;100.0;100.0;100.0
2830;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westervoort;2013;6.3;14.9;3.0;100.0;100.0;100.0
2831;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westervoort;2014;6.3;14.8;2.9;100.0;100.0;100.0
2832;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westervoort;2015;6.3;14.6;2.8;100.0;100.0;100.0
2833;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westervoort;2016;6.4;14.7;2.8;100.0;100.0;100.0
2834;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westervoort;2017;6.5;14.6;2.8;100.0;100.0;100.0
2835;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westerwolde;2011;10.9;24.6;4.5;100.0;100.0;100.0
2836;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westerwolde;2012;10.9;24.5;4.4;100.0;100.0;100.0
2837;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westerwolde;2013;10.8;24.2;4.3;100.0;100.0;100.0
2838;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westerwolde;2014;10.8;24.0;4.2;100.0;100.0;100.0
2839;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westerwolde;2015;10.8;23.9;4.2;100.0;100.0;100.0
2840;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westerwolde;2016;10.8;23.7;4.1;100.0;100.0;100.0
2841;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westerwolde;2017;10.9;23.7;4.0;100.0;100.0;100.0
2842;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westland;2011;38.9;97.6;22.2;100.0;100.0;100.0
2843;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westland;2012;40.6;99.3;21.8;100.0;100.0;100.0
2844;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westland;2013;41.3;100.0;21.6;100.0;100.0;100.0
2845;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westland;2014;41.7;100.3;21.4;100.0;100.0;100.0
2846;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westland;2015;41.9;100.8;21.2;100.0;100.0;100.0
2847;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westland;2016;42.5;101.6;21.2;100.0;100.0;100.0
2848;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westland;2017;42.8;102.5;21.2;100.0;100.0;100.0
2849;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Weststellingwerf;2011;10.7;25.1;5.2;100.0;100.0;100.0
2850;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Weststellingwerf;2012;10.8;25.0;5.1;100.0;100.0;100.0
2851;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Weststellingwerf;2013;10.8;24.9;5.0;100.0;100.0;100.0
2852;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Weststellingwerf;2014;10.8;24.8;5.0;100.0;100.0;100.0
2853;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Weststellingwerf;2015;10.9;24.8;4.9;100.0;100.0;100.0
2854;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Weststellingwerf;2016;10.8;24.7;4.9;100.0;100.0;100.0
2855;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Weststellingwerf;2017;11.0;24.8;4.8;100.0;100.0;100.0
2856;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westvoorne;2011;6.0;13.6;2.5;100.0;100.0;100.0
2857;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westvoorne;2012;6.0;13.5;2.5;100.0;100.0;100.0
2858;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westvoorne;2013;6.0;13.6;2.4;100.0;100.0;100.0
2859;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westvoorne;2014;6.1;13.6;2.4;100.0;100.0;100.0
2860;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westvoorne;2015;6.2;13.7;2.4;100.0;100.0;100.0
2861;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westvoorne;2016;6.3;13.8;2.4;100.0;100.0;100.0
2862;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Westvoorne;2017;6.3;13.9;2.3;100.0;100.0;100.0
2863;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wierden;2011;8.8;23.4;5.4;100.0;100.0;100.0
2864;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wierden;2012;8.9;23.6;5.3;100.0;100.0;100.0
2865;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wierden;2013;9.0;23.6;5.3;100.0;100.0;100.0
2866;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wierden;2014;9.0;23.6;5.3;100.0;100.0;100.0
2867;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wierden;2015;9.0;23.5;5.2;100.0;100.0;100.0
2868;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wierden;2016;9.1;23.6;5.2;100.0;100.0;100.0
2869;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wierden;2017;9.3;23.9;5.2;100.0;100.0;100.0
2870;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wijchen;2011;16.4;39.8;8.9;100.0;100.0;100.0
2871;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wijchen;2012;16.6;40.0;8.9;100.0;100.0;100.0
2872;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wijchen;2013;16.8;40.2;8.8;100.0;100.0;100.0
2873;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wijchen;2014;16.8;40.2;8.7;100.0;100.0;100.0
2874;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wijchen;2015;16.8;40.0;8.5;100.0;100.0;100.0
2875;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wijchen;2016;16.9;40.0;8.4;100.0;100.0;100.0
2876;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wijchen;2017;17.0;40.0;8.2;100.0;100.0;100.0
2877;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wijdemeren;2011;9.7;22.7;4.8;100.0;100.0;100.0
2878;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wijdemeren;2012;9.7;22.7;4.7;100.0;100.0;100.0
2879;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wijdemeren;2013;9.7;22.5;4.6;100.0;100.0;100.0
2880;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wijdemeren;2014;9.7;22.4;4.6;100.0;100.0;100.0
2881;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wijdemeren;2015;9.9;22.6;4.5;100.0;100.0;100.0
2882;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wijdemeren;2016;10.0;22.7;4.5;100.0;100.0;100.0
2883;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wijdemeren;2017;10.1;22.9;4.4;100.0;100.0;100.0
2884;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wijk bij Duurstede;2011;9.2;22.8;5.2;100.0;100.0;100.0
2885;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wijk bij Duurstede;2012;9.2;22.7;5.1;100.0;100.0;100.0
2886;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wijk bij Duurstede;2013;9.2;22.7;5.0;100.0;100.0;100.0
2887;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wijk bij Duurstede;2014;9.3;22.6;4.9;100.0;100.0;100.0
2888;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wijk bij Duurstede;2015;9.5;22.8;4.9;100.0;100.0;100.0
2889;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wijk bij Duurstede;2016;9.6;23.0;4.8;100.0;100.0;100.0
2890;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Wijk bij Duurstede;2017;9.7;23.1;4.8;100.0;100.0;100.0
2891;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Winsum;2011;5.7;13.6;3.2;100.0;100.0;100.0
2892;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Winsum;2012;5.7;13.6;3.2;100.0;100.0;100.0
2893;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Winsum;2013;5.8;13.6;3.1;100.0;100.0;100.0
2894;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Winsum;2014;5.8;13.5;3.1;100.0;100.0;100.0
2895;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Winsum;2015;5.7;13.4;3.0;100.0;100.0;100.0
2896;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Winsum;2016;5.7;13.3;3.0;100.0;100.0;100.0
2897;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Winsum;2017;5.7;13.3;2.9;100.0;100.0;100.0
2898;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Winterswijk;2011;12.0;28.1;6.0;100.0;100.0;100.0
2899;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Winterswijk;2012;12.1;28.0;5.9;100.0;100.0;100.0
2900;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Winterswijk;2013;12.2;28.0;5.8;100.0;100.0;100.0
2901;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Winterswijk;2014;12.1;27.6;5.7;100.0;100.0;100.0
2902;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Winterswijk;2015;12.1;27.7;5.6;100.0;100.0;100.0
2903;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Winterswijk;2016;12.2;27.7;5.5;100.0;100.0;100.0
2904;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Winterswijk;2017;12.2;27.7;5.3;100.0;100.0;100.0
2905;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Woensdrecht;2011;8.9;21.0;4.1;100.0;100.0;100.0
2906;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Woensdrecht;2012;9.0;21.0;4.0;100.0;100.0;100.0
2907;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Woensdrecht;2013;8.9;20.9;3.9;100.0;100.0;100.0
2908;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Woensdrecht;2014;9.0;20.8;3.8;100.0;100.0;100.0
2909;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Woensdrecht;2015;9.1;20.8;3.8;100.0;100.0;100.0
2910;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Woensdrecht;2016;9.0;20.6;3.7;100.0;100.0;100.0
2911;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Woensdrecht;2017;9.0;20.6;3.6;100.0;100.0;100.0
2912;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Woerden;2011;19.9;48.7;11.7;100.0;100.0;100.0
2913;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Woerden;2012;20.2;49.0;11.6;100.0;100.0;100.0
2914;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Woerden;2013;20.3;49.3;11.6;100.0;100.0;100.0
2915;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Woerden;2014;20.4;49.3;11.5;100.0;100.0;100.0
2916;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Woerden;2015;20.5;49.4;11.4;100.0;100.0;100.0
2917;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Woerden;2016;20.8;50.0;11.6;100.0;100.0;100.0
2918;Particuliere huishoudens;Totaal;Ten minste 1 jaar;Woerden;2017;21.0;50.3;11.5;100.0;100.0;100.0
2919;Particuliere huishoudens;Totaal;Ten minste 1 jaar;De Wolden;2011;9.4;23.1;5.0;100.0;100.0;100.0
2920;Particuliere huishoudens;Totaal;Ten minste 1 jaar;De Wolden;2012;9.5;23.2;5.0;100.0;100.0;100.0
2921;Particuliere huishoudens;Totaal;Ten minste 1 jaar;De Wolden;2013;9.6;23.2;4.9;100.0;100.0;100.0
2922;Particuliere huishoudens;Totaal;Ten minste 1 jaar;De Wolden;2014;9.5;23.0;4.8;100.0;100.0;100.0
