ID;Geslacht;Leeftijd;Migratieachtergrond;SamenstellingHuishouden;Perioden;PersonenMetUitgesprokenSchuldsanering_1
3050;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenpersoonshuishouden;2001;570.0
3051;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenpersoonshuishouden;2002;635.0
3052;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenpersoonshuishouden;2003;685.0
3053;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenpersoonshuishouden;2004;905.0
3054;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenpersoonshuishouden;2005;1015.0
3055;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenpersoonshuishouden;2006;1125.0
3056;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenpersoonshuishouden;2007;1160.0
3057;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenpersoonshuishouden;2008;725.0
3058;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenpersoonshuishouden;2009;670.0
3059;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenpersoonshuishouden;2010;890.0
3060;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenpersoonshuishouden;2011;1170.0
3061;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenpersoonshuishouden;2012;1065.0
3062;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenpersoonshuishouden;2013;995.0
3063;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenpersoonshuishouden;2014;915.0
3064;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenpersoonshuishouden;2015;840.0
3065;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenpersoonshuishouden;2016;730.0
3066;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenpersoonshuishouden;2017;630.0
3067;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenpersoonshuishouden;2018;460.0
3068;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenpersoonshuishouden;2019;370.0
3069;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenpersoonshuishouden;2020;225.0
3070;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenpersoonshuishouden;2021;170.0
3071;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenpersoonshuishouden;2022;160.0
3072;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenouderhuishouden;1999;315.0
3073;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenouderhuishouden;2000;515.0
3074;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenouderhuishouden;2001;555.0
3075;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenouderhuishouden;2002;660.0
3076;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenouderhuishouden;2003;745.0
3077;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenouderhuishouden;2004;990.0
3078;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenouderhuishouden;2005;965.0
3079;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenouderhuishouden;2006;1070.0
3080;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenouderhuishouden;2007;1060.0
3081;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenouderhuishouden;2008;620.0
3082;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenouderhuishouden;2009;630.0
3083;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenouderhuishouden;2010;775.0
3084;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenouderhuishouden;2011;1055.0
3085;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenouderhuishouden;2012;890.0
3086;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenouderhuishouden;2013;830.0
3087;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenouderhuishouden;2014;820.0
3088;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenouderhuishouden;2015;760.0
3089;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenouderhuishouden;2016;685.0
3090;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenouderhuishouden;2017;665.0
3091;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenouderhuishouden;2018;430.0
3092;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenouderhuishouden;2019;315.0
3093;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenouderhuishouden;2020;195.0
3094;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenouderhuishouden;2021;150.0
3095;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Eenouderhuishouden;2022;105.0
3096;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar zonder thuiswonende kinderen;1999;180.0
3097;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar zonder thuiswonende kinderen;2000;210.0
3098;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar zonder thuiswonende kinderen;2001;185.0
3099;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar zonder thuiswonende kinderen;2002;255.0
3100;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar zonder thuiswonende kinderen;2003;255.0
3101;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar zonder thuiswonende kinderen;2004;340.0
3102;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar zonder thuiswonende kinderen;2005;340.0
3103;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar zonder thuiswonende kinderen;2006;385.0
3104;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar zonder thuiswonende kinderen;2007;350.0
3105;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar zonder thuiswonende kinderen;2008;230.0
3106;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar zonder thuiswonende kinderen;2009;230.0
3107;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar zonder thuiswonende kinderen;2010;275.0
3108;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar zonder thuiswonende kinderen;2011;340.0
3109;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar zonder thuiswonende kinderen;2012;340.0
3110;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar zonder thuiswonende kinderen;2013;290.0
3111;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar zonder thuiswonende kinderen;2014;275.0
3112;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar zonder thuiswonende kinderen;2015;240.0
3113;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar zonder thuiswonende kinderen;2016;200.0
3114;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar zonder thuiswonende kinderen;2017;150.0
3115;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar zonder thuiswonende kinderen;2018;115.0
3116;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar zonder thuiswonende kinderen;2019;90.0
3117;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar zonder thuiswonende kinderen;2020;50.0
3118;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar zonder thuiswonende kinderen;2021;45.0
3119;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar zonder thuiswonende kinderen;2022;35.0
3120;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar met kind(eren);1999;1030.0
3121;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar met kind(eren);2000;1205.0
3122;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar met kind(eren);2001;1150.0
3123;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar met kind(eren);2002;1275.0
3124;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar met kind(eren);2003;1385.0
3125;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar met kind(eren);2004;1810.0
3126;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar met kind(eren);2005;1915.0
3127;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar met kind(eren);2006;1930.0
3128;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar met kind(eren);2007;1930.0
3129;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar met kind(eren);2008;1285.0
3130;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar met kind(eren);2009;1265.0
3131;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar met kind(eren);2010;1595.0
3132;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar met kind(eren);2011;1935.0
3133;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar met kind(eren);2012;1750.0
3134;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar met kind(eren);2013;1610.0
3135;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar met kind(eren);2014;1505.0
3136;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar met kind(eren);2015;1490.0
3137;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar met kind(eren);2016;1185.0
3138;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar met kind(eren);2017;955.0
3139;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar met kind(eren);2018;675.0
3140;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar met kind(eren);2019;515.0
3141;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar met kind(eren);2020;345.0
3142;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar met kind(eren);2021;240.0
3143;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Paar met kind(eren);2022;170.0
3144;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Overig huishouden;1999;20.0
3145;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Overig huishouden;2000;40.0
3146;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Overig huishouden;2001;50.0
3147;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Overig huishouden;2002;60.0
3148;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Overig huishouden;2003;45.0
3149;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Overig huishouden;2004;80.0
3150;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Overig huishouden;2005;90.0
3151;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Overig huishouden;2006;95.0
3152;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Overig huishouden;2007;115.0
3153;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Overig huishouden;2008;55.0
3154;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Overig huishouden;2009;55.0
3155;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Overig huishouden;2010;40.0
3156;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Overig huishouden;2011;55.0
3157;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Overig huishouden;2012;70.0
3158;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Overig huishouden;2013;30.0
3159;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Overig huishouden;2014;35.0
3160;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Overig huishouden;2015;40.0
3161;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Overig huishouden;2016;25.0
3162;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Overig huishouden;2017;25.0
3163;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Overig huishouden;2018;25.0
3164;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Overig huishouden;2019;20.0
3165;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Overig huishouden;2020;15.0
3166;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Overig huishouden;2021;10.0
3167;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Overig huishouden;2022;10.0
3168;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Huishouden onbekend;1999;270.0
3169;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Huishouden onbekend;2000;320.0
3170;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Huishouden onbekend;2001;325.0
3171;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Huishouden onbekend;2002;300.0
3172;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Huishouden onbekend;2003;335.0
3173;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Huishouden onbekend;2004;480.0
3174;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Huishouden onbekend;2005;480.0
3175;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Huishouden onbekend;2006;320.0
3176;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Huishouden onbekend;2007;330.0
3177;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Huishouden onbekend;2008;195.0
3178;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Huishouden onbekend;2009;160.0
3179;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Huishouden onbekend;2010;195.0
3180;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Huishouden onbekend;2011;165.0
3181;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Huishouden onbekend;2012;115.0
3182;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Huishouden onbekend;2013;130.0
3183;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Huishouden onbekend;2014;90.0
3184;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Huishouden onbekend;2015;55.0
3185;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Huishouden onbekend;2016;35.0
3186;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Huishouden onbekend;2017;
3187;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Huishouden onbekend;2018;
3188;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Huishouden onbekend;2019;
3189;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Huishouden onbekend;2020;
3190;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Huishouden onbekend;2021;
3191;Totaal mannen en vrouwen;35 tot 45 jaar;Totaal;Huishouden onbekend;2022;
3192;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Totaal;1999;1365.0
3193;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Totaal;2000;1715.0
3194;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Totaal;2001;1700.0
3195;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Totaal;2002;1845.0
3196;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Totaal;2003;1975.0
3197;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Totaal;2004;2600.0
3198;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Totaal;2005;2720.0
3199;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Totaal;2006;2830.0
3200;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Totaal;2007;2835.0
3201;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Totaal;2008;1905.0
3202;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Totaal;2009;1780.0
3203;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Totaal;2010;2290.0
3204;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Totaal;2011;2820.0
3205;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Totaal;2012;2655.0
3206;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Totaal;2013;2480.0
3207;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Totaal;2014;2370.0
3208;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Totaal;2015;2125.0
3209;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Totaal;2016;1710.0
3210;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Totaal;2017;1475.0
3211;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Totaal;2018;1035.0
3212;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Totaal;2019;760.0
3213;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Totaal;2020;460.0
3214;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Totaal;2021;350.0
3215;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Totaal;2022;290.0
3216;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenpersoonshuishouden;1999;210.0
3217;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenpersoonshuishouden;2000;385.0
3218;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenpersoonshuishouden;2001;380.0
3219;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenpersoonshuishouden;2002;395.0
3220;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenpersoonshuishouden;2003;420.0
3221;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenpersoonshuishouden;2004;575.0
3222;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenpersoonshuishouden;2005;620.0
3223;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenpersoonshuishouden;2006;690.0
3224;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenpersoonshuishouden;2007;730.0
3225;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenpersoonshuishouden;2008;480.0
3226;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenpersoonshuishouden;2009;430.0
3227;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenpersoonshuishouden;2010;565.0
3228;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenpersoonshuishouden;2011;750.0
3229;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenpersoonshuishouden;2012;675.0
3230;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenpersoonshuishouden;2013;640.0
3231;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenpersoonshuishouden;2014;620.0
3232;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenpersoonshuishouden;2015;550.0
3233;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenpersoonshuishouden;2016;470.0
3234;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenpersoonshuishouden;2017;390.0
3235;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenpersoonshuishouden;2018;275.0
3236;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenpersoonshuishouden;2019;230.0
3237;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenpersoonshuishouden;2020;130.0
3238;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenpersoonshuishouden;2021;95.0
3239;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenpersoonshuishouden;2022;90.0
3240;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenouderhuishouden;1999;205.0
3241;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenouderhuishouden;2000;305.0
3242;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenouderhuishouden;2001;340.0
3243;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenouderhuishouden;2002;355.0
3244;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenouderhuishouden;2003;430.0
3245;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenouderhuishouden;2004;575.0
3246;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenouderhuishouden;2005;535.0
3247;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenouderhuishouden;2006;585.0
3248;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenouderhuishouden;2007;595.0
3249;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenouderhuishouden;2008;360.0
3250;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenouderhuishouden;2009;350.0
3251;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenouderhuishouden;2010;445.0
3252;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenouderhuishouden;2011;560.0
3253;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenouderhuishouden;2012;535.0
3254;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenouderhuishouden;2013;490.0
3255;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenouderhuishouden;2014;495.0
3256;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenouderhuishouden;2015;400.0
3257;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenouderhuishouden;2016;350.0
3258;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenouderhuishouden;2017;365.0
3259;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenouderhuishouden;2018;215.0
3260;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenouderhuishouden;2019;160.0
3261;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenouderhuishouden;2020;95.0
3262;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenouderhuishouden;2021;85.0
3263;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Eenouderhuishouden;2022;65.0
3264;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar zonder thuiswonende kinderen;1999;140.0
3265;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar zonder thuiswonende kinderen;2000;150.0
3266;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar zonder thuiswonende kinderen;2001;135.0
3267;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar zonder thuiswonende kinderen;2002;175.0
3268;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar zonder thuiswonende kinderen;2003;160.0
3269;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar zonder thuiswonende kinderen;2004;225.0
3270;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar zonder thuiswonende kinderen;2005;240.0
3271;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar zonder thuiswonende kinderen;2006;275.0
3272;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar zonder thuiswonende kinderen;2007;255.0
3273;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar zonder thuiswonende kinderen;2008;165.0
3274;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar zonder thuiswonende kinderen;2009;165.0
3275;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar zonder thuiswonende kinderen;2010;210.0
3276;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar zonder thuiswonende kinderen;2011;255.0
3277;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar zonder thuiswonende kinderen;2012;245.0
3278;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar zonder thuiswonende kinderen;2013;220.0
3279;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar zonder thuiswonende kinderen;2014;215.0
3280;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar zonder thuiswonende kinderen;2015;185.0
3281;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar zonder thuiswonende kinderen;2016;140.0
3282;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar zonder thuiswonende kinderen;2017;115.0
3283;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar zonder thuiswonende kinderen;2018;85.0
3284;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar zonder thuiswonende kinderen;2019;65.0
3285;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar zonder thuiswonende kinderen;2020;35.0
3286;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar zonder thuiswonende kinderen;2021;30.0
3287;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar zonder thuiswonende kinderen;2022;20.0
3288;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar met kind(eren);1999;790.0
3289;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar met kind(eren);2000;845.0
3290;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar met kind(eren);2001;805.0
3291;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar met kind(eren);2002;880.0
3292;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar met kind(eren);2003;935.0
3293;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar met kind(eren);2004;1180.0
3294;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar met kind(eren);2005;1250.0
3295;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar met kind(eren);2006;1210.0
3296;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar met kind(eren);2007;1170.0
3297;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar met kind(eren);2008;855.0
3298;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar met kind(eren);2009;800.0
3299;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar met kind(eren);2010;1045.0
3300;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar met kind(eren);2011;1225.0
3301;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar met kind(eren);2012;1150.0
3302;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar met kind(eren);2013;1105.0
3303;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar met kind(eren);2014;1020.0
3304;Totaal mannen en vrouwen;35 tot 45 jaar;Nederlandse achtergrond;Paar met kind(eren);2015;965.0
