ID;Geslacht;Leeftijd;MateVanArbeidsongeschiktheid;KenmerkenUitkeringsontvangers;Perioden;TotaalArbeidsongeschiktheidsuitkeringen_1;WAOUitkeringen_2;WAZUitkeringen_3;WajongUitkeringen_4;IVAUitkeringen_5;WGAUitkeringen_6
1623;Totaal mannen en vrouwen;35 tot 45 jaar;1;0;2013;20650.0;11010.0;290.0;1080.0;0.0;8260.0
1624;Totaal mannen en vrouwen;35 tot 45 jaar;1;0;2014;19200.0;8750.0;210.0;1160.0;0.0;9080.0
1625;Totaal mannen en vrouwen;35 tot 45 jaar;1;0;2015;17850.0;6850.0;150.0;1220.0;0.0;9640.0
1626;Totaal mannen en vrouwen;35 tot 45 jaar;1;1;2010;1700.0;1270.0;50.0;80.0;0.0;300.0
1627;Totaal mannen en vrouwen;35 tot 45 jaar;1;1;2011;1530.0;1060.0;40.0;90.0;0.0;350.0
1628;Totaal mannen en vrouwen;35 tot 45 jaar;1;1;2012;1300.0;870.0;30.0;80.0;0.0;310.0
1629;Totaal mannen en vrouwen;35 tot 45 jaar;1;1;2013;1320.0;750.0;20.0;80.0;0.0;470.0
1630;Totaal mannen en vrouwen;35 tot 45 jaar;1;1;2014;1190.0;610.0;10.0;90.0;0.0;490.0
1631;Totaal mannen en vrouwen;35 tot 45 jaar;1;1;2015;1040.0;460.0;10.0;90.0;0.0;480.0
1632;Totaal mannen en vrouwen;35 tot 45 jaar;1;2;2010;8960.0;6500.0;110.0;420.0;0.0;1930.0
1633;Totaal mannen en vrouwen;35 tot 45 jaar;1;2;2011;8770.0;5520.0;80.0;480.0;0.0;2700.0
1634;Totaal mannen en vrouwen;35 tot 45 jaar;1;2;2012;7890.0;4730.0;60.0;500.0;0.0;2600.0
1635;Totaal mannen en vrouwen;35 tot 45 jaar;1;2;2013;8340.0;3940.0;40.0;560.0;0.0;3790.0
1636;Totaal mannen en vrouwen;35 tot 45 jaar;1;2;2014;8100.0;3160.0;30.0;620.0;0.0;4300.0
1637;Totaal mannen en vrouwen;35 tot 45 jaar;1;2;2015;7960.0;2530.0;20.0;660.0;0.0;4750.0
1638;Totaal mannen en vrouwen;35 tot 45 jaar;1;3;2010;8920.0;7250.0;350.0;90.0;0.0;1230.0
1639;Totaal mannen en vrouwen;35 tot 45 jaar;1;3;2011;7950.0;6020.0;280.0;90.0;0.0;1560.0
1640;Totaal mannen en vrouwen;35 tot 45 jaar;1;3;2012;6750.0;4950.0;200.0;100.0;0.0;1490.0
1641;Totaal mannen en vrouwen;35 tot 45 jaar;1;3;2013;6240.0;3980.0;150.0;120.0;0.0;1990.0
1642;Totaal mannen en vrouwen;35 tot 45 jaar;1;3;2014;5510.0;3110.0;110.0;110.0;0.0;2170.0
1643;Totaal mannen en vrouwen;35 tot 45 jaar;1;3;2015;4790.0;2370.0;80.0;120.0;0.0;2230.0
1644;Totaal mannen en vrouwen;35 tot 45 jaar;1;4;2010;2350.0;1620.0;70.0;200.0;0.0;470.0
1645;Totaal mannen en vrouwen;35 tot 45 jaar;1;4;2011;2280.0;1380.0;50.0;220.0;0.0;630.0
1646;Totaal mannen en vrouwen;35 tot 45 jaar;1;4;2012;2000.0;1180.0;40.0;200.0;0.0;570.0
1647;Totaal mannen en vrouwen;35 tot 45 jaar;1;4;2013;2070.0;1000.0;30.0;220.0;0.0;820.0
1648;Totaal mannen en vrouwen;35 tot 45 jaar;1;4;2014;1960.0;830.0;30.0;230.0;0.0;870.0
1649;Totaal mannen en vrouwen;35 tot 45 jaar;1;4;2015;1790.0;650.0;20.0;220.0;0.0;900.0
1650;Totaal mannen en vrouwen;35 tot 45 jaar;1;5;2010;850.0;540.0;20.0;20.0;0.0;270.0
1651;Totaal mannen en vrouwen;35 tot 45 jaar;1;5;2011;780.0;440.0;20.0;20.0;0.0;300.0
1652;Totaal mannen en vrouwen;35 tot 45 jaar;1;5;2012;650.0;350.0;20.0;30.0;0.0;260.0
1653;Totaal mannen en vrouwen;35 tot 45 jaar;1;5;2013;680.0;270.0;10.0;30.0;0.0;380.0
1654;Totaal mannen en vrouwen;35 tot 45 jaar;1;5;2014;630.0;200.0;10.0;30.0;0.0;390.0
1655;Totaal mannen en vrouwen;35 tot 45 jaar;1;5;2015;590.0;170.0;10.0;40.0;0.0;390.0
1656;Totaal mannen en vrouwen;35 tot 45 jaar;1;6;2010;300.0;210.0;10.0;10.0;0.0;70.0
1657;Totaal mannen en vrouwen;35 tot 45 jaar;1;6;2011;300.0;180.0;10.0;10.0;0.0;100.0
1658;Totaal mannen en vrouwen;35 tot 45 jaar;1;6;2012;250.0;150.0;10.0;10.0;0.0;80.0
1659;Totaal mannen en vrouwen;35 tot 45 jaar;1;6;2013;250.0;120.0;10.0;10.0;0.0;120.0
1660;Totaal mannen en vrouwen;35 tot 45 jaar;1;6;2014;220.0;80.0;0.0;10.0;0.0;120.0
1661;Totaal mannen en vrouwen;35 tot 45 jaar;1;6;2015;180.0;60.0;0.0;10.0;0.0;110.0
1662;Totaal mannen en vrouwen;35 tot 45 jaar;1;7;2010;920.0;700.0;20.0;40.0;0.0;160.0
1663;Totaal mannen en vrouwen;35 tot 45 jaar;1;7;2011;900.0;610.0;20.0;40.0;0.0;230.0
1664;Totaal mannen en vrouwen;35 tot 45 jaar;1;7;2012;780.0;520.0;20.0;40.0;0.0;210.0
1665;Totaal mannen en vrouwen;35 tot 45 jaar;1;7;2013;820.0;460.0;10.0;40.0;0.0;300.0
1666;Totaal mannen en vrouwen;35 tot 45 jaar;1;7;2014;740.0;360.0;10.0;50.0;0.0;320.0
1667;Totaal mannen en vrouwen;35 tot 45 jaar;1;7;2015;690.0;300.0;10.0;60.0;0.0;330.0
1668;Totaal mannen en vrouwen;35 tot 45 jaar;1;8;2010;140.0;110.0;10.0;0.0;0.0;20.0
1669;Totaal mannen en vrouwen;35 tot 45 jaar;1;8;2011;130.0;100.0;0.0;0.0;0.0;30.0
1670;Totaal mannen en vrouwen;35 tot 45 jaar;1;8;2012;110.0;80.0;0.0;0.0;0.0;30.0
1671;Totaal mannen en vrouwen;35 tot 45 jaar;1;8;2013;100.0;70.0;0.0;0.0;0.0;30.0
1672;Totaal mannen en vrouwen;35 tot 45 jaar;1;8;2014;90.0;50.0;0.0;0.0;0.0;30.0
1673;Totaal mannen en vrouwen;35 tot 45 jaar;1;8;2015;80.0;40.0;0.0;10.0;0.0;40.0
1674;Totaal mannen en vrouwen;35 tot 45 jaar;1;9;2010;540.0;310.0;10.0;20.0;0.0;200.0
1675;Totaal mannen en vrouwen;35 tot 45 jaar;1;9;2011;540.0;250.0;10.0;20.0;0.0;260.0
1676;Totaal mannen en vrouwen;35 tot 45 jaar;1;9;2012;440.0;200.0;10.0;20.0;0.0;220.0
1677;Totaal mannen en vrouwen;35 tot 45 jaar;1;9;2013;460.0;150.0;10.0;20.0;0.0;290.0
1678;Totaal mannen en vrouwen;35 tot 45 jaar;1;9;2014;440.0;120.0;0.0;20.0;0.0;290.0
1679;Totaal mannen en vrouwen;35 tot 45 jaar;1;9;2015;440.0;100.0;0.0;20.0;0.0;320.0
1680;Totaal mannen en vrouwen;35 tot 45 jaar;1;Ziekte bij zwangerschap en bevalling;2010;330.0;290.0;10.0;0.0;0.0;40.0
1681;Totaal mannen en vrouwen;35 tot 45 jaar;1;Ziekte bij zwangerschap en bevalling;2011;310.0;260.0;10.0;0.0;0.0;50.0
1682;Totaal mannen en vrouwen;35 tot 45 jaar;1;Ziekte bij zwangerschap en bevalling;2012;280.0;220.0;0.0;0.0;0.0;50.0
1683;Totaal mannen en vrouwen;35 tot 45 jaar;1;Ziekte bij zwangerschap en bevalling;2013;260.0;190.0;0.0;0.0;0.0;70.0
1684;Totaal mannen en vrouwen;35 tot 45 jaar;1;Ziekte bij zwangerschap en bevalling;2014;220.0;150.0;0.0;0.0;0.0;80.0
1685;Totaal mannen en vrouwen;35 tot 45 jaar;1;Ziekte bij zwangerschap en bevalling;2015;210.0;120.0;0.0;0.0;0.0;100.0
1686;Totaal mannen en vrouwen;35 tot 45 jaar;1;Medische oorzaak onbekend;2010;140.0;130.0;10.0;0.0;0.0;0.0
1687;Totaal mannen en vrouwen;35 tot 45 jaar;1;Medische oorzaak onbekend;2011;130.0;120.0;0.0;0.0;0.0;10.0
1688;Totaal mannen en vrouwen;35 tot 45 jaar;1;Medische oorzaak onbekend;2012;120.0;110.0;0.0;0.0;0.0;0.0
1689;Totaal mannen en vrouwen;35 tot 45 jaar;1;Medische oorzaak onbekend;2013;110.0;100.0;0.0;0.0;0.0;10.0
1690;Totaal mannen en vrouwen;35 tot 45 jaar;1;Medische oorzaak onbekend;2014;100.0;80.0;0.0;0.0;0.0;20.0
1691;Totaal mannen en vrouwen;35 tot 45 jaar;1;Medische oorzaak onbekend;2015;70.0;70.0;0.0;0.0;0.0;10.0
1692;Totaal mannen en vrouwen;35 tot 45 jaar;1;Geen WSW-dienstverband;2010;24920.0;18840.0;660.0;810.0;0.0;4610.0
1693;Totaal mannen en vrouwen;35 tot 45 jaar;1;Geen WSW-dienstverband;2011;23340.0;15870.0;510.0;850.0;0.0;6120.0
1694;Totaal mannen en vrouwen;35 tot 45 jaar;1;Geen WSW-dienstverband;2012;20280.0;13320.0;390.0;860.0;0.0;5710.0
1695;Totaal mannen en vrouwen;35 tot 45 jaar;1;Geen WSW-dienstverband;2013;20300.0;10960.0;290.0;910.0;0.0;8130.0
1696;Totaal mannen en vrouwen;35 tot 45 jaar;1;Geen WSW-dienstverband;2014;18820.0;8710.0;210.0;960.0;0.0;8940.0
1697;Totaal mannen en vrouwen;35 tot 45 jaar;1;Geen WSW-dienstverband;2015;17450.0;6820.0;150.0;990.0;0.0;9490.0
1698;Totaal mannen en vrouwen;35 tot 45 jaar;1;Wel WSW-dienstverband;2010;200.0;80.0;0.0;40.0;0.0;80.0
1699;Totaal mannen en vrouwen;35 tot 45 jaar;1;Wel WSW-dienstverband;2011;190.0;70.0;0.0;30.0;0.0;90.0
1700;Totaal mannen en vrouwen;35 tot 45 jaar;1;Wel WSW-dienstverband;2012;180.0;50.0;0.0;30.0;0.0;100.0
1701;Totaal mannen en vrouwen;35 tot 45 jaar;1;Wel WSW-dienstverband;2013;210.0;50.0;0.0;30.0;0.0;130.0
1702;Totaal mannen en vrouwen;35 tot 45 jaar;1;Wel WSW-dienstverband;2014;200.0;40.0;0.0;20.0;0.0;130.0
1703;Totaal mannen en vrouwen;35 tot 45 jaar;1;Wel WSW-dienstverband;2015;200.0;30.0;0.0;20.0;0.0;150.0
1704;Totaal mannen en vrouwen;35 tot 45 jaar;1;Dienstverband onbekend;2010;30.0;0.0;0.0;30.0;0.0;0.0
1705;Totaal mannen en vrouwen;35 tot 45 jaar;1;Dienstverband onbekend;2011;90.0;0.0;0.0;90.0;0.0;0.0
1706;Totaal mannen en vrouwen;35 tot 45 jaar;1;Dienstverband onbekend;2012;100.0;0.0;0.0;100.0;0.0;0.0
1707;Totaal mannen en vrouwen;35 tot 45 jaar;1;Dienstverband onbekend;2013;150.0;0.0;0.0;150.0;0.0;0.0
1708;Totaal mannen en vrouwen;35 tot 45 jaar;1;Dienstverband onbekend;2014;180.0;0.0;0.0;180.0;0.0;0.0
1709;Totaal mannen en vrouwen;35 tot 45 jaar;1;Dienstverband onbekend;2015;200.0;0.0;0.0;200.0;0.0;0.0
1710;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector bouwbedrijf;2010;1230.0;990.0;80.0;0.0;0.0;160.0
1711;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector bouwbedrijf;2011;1040.0;780.0;50.0;0.0;0.0;210.0
1712;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector bouwbedrijf;2012;870.0;630.0;40.0;0.0;0.0;200.0
1713;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector bouwbedrijf;2013;780.0;490.0;30.0;0.0;0.0;260.0
1714;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector bouwbedrijf;2014;650.0;360.0;20.0;0.0;0.0;270.0
1715;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector bouwbedrijf;2015;570.0;290.0;20.0;0.0;0.0;260.0
1716;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector metaalnijverheid;2010;1180.0;870.0;60.0;0.0;0.0;260.0
1717;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector metaalnijverheid;2011;1090.0;700.0;50.0;0.0;0.0;330.0
1718;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector metaalnijverheid;2012;900.0;570.0;40.0;0.0;0.0;290.0
1719;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector metaalnijverheid;2013;930.0;460.0;30.0;0.0;0.0;440.0
1720;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector metaalnijverheid;2014;850.0;340.0;20.0;0.0;0.0;490.0
1721;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector metaalnijverheid;2015;780.0;270.0;10.0;0.0;0.0;500.0
1722;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector detailhandel en ambachten;2010;920.0;640.0;90.0;0.0;0.0;180.0
1723;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector detailhandel en ambachten;2011;910.0;580.0;70.0;0.0;0.0;260.0
1724;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector detailhandel en ambachten;2012;880.0;560.0;70.0;0.0;0.0;250.0
1725;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector detailhandel en ambachten;2013;890.0;490.0;50.0;0.0;0.0;350.0
1726;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector detailhandel en ambachten;2014;830.0;430.0;40.0;0.0;0.0;370.0
1727;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector detailhandel en ambachten;2015;790.0;360.0;30.0;0.0;0.0;400.0
1728;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector vervoer;2010;1010.0;740.0;20.0;0.0;0.0;250.0
1729;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector vervoer;2011;890.0;580.0;20.0;0.0;0.0;290.0
1730;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector vervoer;2012;710.0;470.0;10.0;0.0;0.0;230.0
1731;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector vervoer;2013;700.0;360.0;10.0;0.0;0.0;330.0
1732;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector vervoer;2014;620.0;280.0;10.0;0.0;0.0;330.0
1733;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector vervoer;2015;580.0;220.0;10.0;0.0;0.0;360.0
1734;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector gezondheid;2010;3450.0;2790.0;30.0;0.0;0.0;630.0
1735;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector gezondheid;2011;3180.0;2340.0;30.0;0.0;0.0;810.0
1736;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector gezondheid;2012;2940.0;2090.0;20.0;0.0;0.0;820.0
1737;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector gezondheid;2013;2930.0;1750.0;20.0;0.0;0.0;1170.0
1738;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector gezondheid;2014;2730.0;1400.0;20.0;0.0;0.0;1310.0
1739;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector gezondheid;2015;2570.0;1100.0;10.0;0.0;0.0;1460.0
1740;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector groothandel;2010;1380.0;1050.0;20.0;0.0;0.0;320.0
1741;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector groothandel;2011;1290.0;870.0;10.0;0.0;0.0;400.0
1742;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector groothandel;2012;1130.0;750.0;10.0;0.0;0.0;370.0
1743;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector groothandel;2013;1190.0;640.0;10.0;0.0;0.0;540.0
1744;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector groothandel;2014;1100.0;500.0;0.0;0.0;0.0;600.0
1745;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector groothandel;2015;1010.0;390.0;0.0;0.0;0.0;620.0
1746;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector zakelijke dienstverlening;2010;2630.0;2010.0;40.0;0.0;0.0;590.0
1747;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector zakelijke dienstverlening;2011;2570.0;1770.0;20.0;0.0;0.0;790.0
1748;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector zakelijke dienstverlening;2012;2240.0;1510.0;20.0;0.0;0.0;710.0
1749;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector zakelijke dienstverlening;2013;2420.0;1240.0;20.0;0.0;0.0;1160.0
1750;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector zakelijke dienstverlening;2014;2290.0;960.0;10.0;0.0;0.0;1320.0
1751;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector zakelijke dienstverlening;2015;2170.0;740.0;10.0;0.0;0.0;1430.0
1752;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector uitzendbedrijven;2010;1660.0;1280.0;10.0;0.0;0.0;370.0
1753;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector uitzendbedrijven;2011;1660.0;1120.0;10.0;0.0;0.0;530.0
1754;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector uitzendbedrijven;2012;1500.0;1000.0;10.0;0.0;0.0;500.0
1755;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector uitzendbedrijven;2013;1490.0;850.0;0.0;0.0;0.0;640.0
1756;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector uitzendbedrijven;2014;1440.0;700.0;0.0;0.0;0.0;740.0
1757;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector uitzendbedrijven;2015;1330.0;570.0;0.0;0.0;0.0;760.0
1758;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector overheid: onderwijs en wetenschap;2010;1020.0;790.0;0.0;0.0;0.0;230.0
1759;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector overheid: onderwijs en wetenschap;2011;970.0;670.0;0.0;0.0;0.0;300.0
1760;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector overheid: onderwijs en wetenschap;2012;820.0;540.0;0.0;0.0;0.0;280.0
1761;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector overheid: onderwijs en wetenschap;2013;840.0;440.0;0.0;0.0;0.0;400.0
1762;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector overheid: onderwijs en wetenschap;2014;830.0;350.0;0.0;0.0;0.0;480.0
1763;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector overheid: onderwijs en wetenschap;2015;800.0;270.0;0.0;0.0;0.0;520.0
1764;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector overheid: overig;2010;1900.0;1450.0;0.0;0.0;0.0;450.0
1765;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector overheid: overig;2011;1750.0;1200.0;0.0;0.0;0.0;550.0
1766;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector overheid: overig;2012;1480.0;970.0;0.0;0.0;0.0;500.0
1767;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector overheid: overig;2013;1510.0;800.0;0.0;0.0;0.0;710.0
1768;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector overheid: overig;2014;1380.0;640.0;0.0;0.0;0.0;740.0
1769;Totaal mannen en vrouwen;35 tot 45 jaar;1;Sector overheid: overig;2015;1240.0;480.0;0.0;0.0;0.0;770.0
1770;Totaal mannen en vrouwen;35 tot 45 jaar;1;Overige sectoren;2010;7980.0;5600.0;260.0;880.0;0.0;1240.0
1771;Totaal mannen en vrouwen;35 tot 45 jaar;1;Overige sectoren;2011;7550.0;4640.0;200.0;970.0;0.0;1740.0
1772;Totaal mannen en vrouwen;35 tot 45 jaar;1;Overige sectoren;2012;6780.0;3980.0;160.0;990.0;0.0;1650.0
1773;Totaal mannen en vrouwen;35 tot 45 jaar;1;Overige sectoren;2013;6680.0;3220.0;110.0;1080.0;0.0;2260.0
1774;Totaal mannen en vrouwen;35 tot 45 jaar;1;Overige sectoren;2014;6240.0;2570.0;90.0;1160.0;0.0;2420.0
1775;Totaal mannen en vrouwen;35 tot 45 jaar;1;Overige sectoren;2015;5790.0;1970.0;60.0;1220.0;0.0;2550.0
1776;Totaal mannen en vrouwen;35 tot 45 jaar;1;Bedrijfssector onbekend;2010;790.0;730.0;60.0;0.0;0.0;0.0
1777;Totaal mannen en vrouwen;35 tot 45 jaar;1;Bedrijfssector onbekend;2011;730.0;680.0;50.0;0.0;0.0;0.0
1778;Totaal mannen en vrouwen;35 tot 45 jaar;1;Bedrijfssector onbekend;2012;320.0;310.0;10.0;0.0;0.0;0.0
1779;Totaal mannen en vrouwen;35 tot 45 jaar;1;Bedrijfssector onbekend;2013;280.0;270.0;0.0;0.0;0.0;0.0
1780;Totaal mannen en vrouwen;35 tot 45 jaar;1;Bedrijfssector onbekend;2014;260.0;250.0;0.0;0.0;0.0;0.0
1781;Totaal mannen en vrouwen;35 tot 45 jaar;1;Bedrijfssector onbekend;2015;210.0;210.0;0.0;0.0;0.0;0.0
1782;Totaal mannen en vrouwen;35 tot 45 jaar;2;0;2010;100000.0;42930.0;950.0;37140.0;3410.0;15580.0
1783;Totaal mannen en vrouwen;35 tot 45 jaar;2;0;2011;100820.0;39510.0;780.0;37490.0;4240.0;18800.0
1784;Totaal mannen en vrouwen;35 tot 45 jaar;2;0;2012;102500.0;36040.0;650.0;38040.0;4930.0;22850.0
1785;Totaal mannen en vrouwen;35 tot 45 jaar;2;0;2013;100980.0;32120.0;510.0;38750.0;5830.0;23770.0
1786;Totaal mannen en vrouwen;35 tot 45 jaar;2;0;2014;100100.0;27900.0;400.0;39420.0;6750.0;25640.0
1787;Totaal mannen en vrouwen;35 tot 45 jaar;2;0;2015;99450.0;23930.0;290.0;40400.0;7850.0;26980.0
1788;Totaal mannen en vrouwen;35 tot 45 jaar;2;1;2010;5580.0;2050.0;40.0;2790.0;150.0;560.0
1789;Totaal mannen en vrouwen;35 tot 45 jaar;2;1;2011;5430.0;1850.0;30.0;2770.0;170.0;610.0
1790;Totaal mannen en vrouwen;35 tot 45 jaar;2;1;2012;5370.0;1650.0;30.0;2710.0;200.0;800.0
1791;Totaal mannen en vrouwen;35 tot 45 jaar;2;1;2013;5090.0;1440.0;20.0;2670.0;230.0;730.0
1792;Totaal mannen en vrouwen;35 tot 45 jaar;2;1;2014;4850.0;1240.0;20.0;2530.0;270.0;790.0
1793;Totaal mannen en vrouwen;35 tot 45 jaar;2;1;2015;4620.0;1050.0;20.0;2440.0;330.0;780.0
1794;Totaal mannen en vrouwen;35 tot 45 jaar;2;2;2010;60840.0;24130.0;320.0;27160.0;910.0;8310.0
1795;Totaal mannen en vrouwen;35 tot 45 jaar;2;2;2011;62180.0;22550.0;270.0;27750.0;1190.0;10420.0
1796;Totaal mannen en vrouwen;35 tot 45 jaar;2;2;2012;63710.0;20920.0;230.0;28480.0;1420.0;12670.0
1797;Totaal mannen en vrouwen;35 tot 45 jaar;2;2;2013;63860.0;18930.0;190.0;29380.0;1740.0;13620.0
1798;Totaal mannen en vrouwen;35 tot 45 jaar;2;2;2014;64090.0;16620.0;150.0;30290.0;2130.0;14910.0
1799;Totaal mannen en vrouwen;35 tot 45 jaar;2;2;2015;64620.0;14460.0;110.0;31380.0;2560.0;16110.0
1800;Totaal mannen en vrouwen;35 tot 45 jaar;2;3;2010;13560.0;8120.0;270.0;1230.0;450.0;3510.0
1801;Totaal mannen en vrouwen;35 tot 45 jaar;2;3;2011;13290.0;7270.0;210.0;1180.0;560.0;4060.0
1802;Totaal mannen en vrouwen;35 tot 45 jaar;2;3;2012;13310.0;6500.0;170.0;1150.0;720.0;4770.0
1803;Totaal mannen en vrouwen;35 tot 45 jaar;2;3;2013;12550.0;5640.0;120.0;1100.0;840.0;4850.0
1804;Totaal mannen en vrouwen;35 tot 45 jaar;2;3;2014;11980.0;4800.0;90.0;1110.0;980.0;5010.0
1805;Totaal mannen en vrouwen;35 tot 45 jaar;2;3;2015;11340.0;4000.0;60.0;1080.0;1140.0;5060.0
1806;Totaal mannen en vrouwen;35 tot 45 jaar;2;4;2010;12020.0;4800.0;200.0;4920.0;1030.0;1070.0
1807;Totaal mannen en vrouwen;35 tot 45 jaar;2;4;2011;11820.0;4350.0;170.0;4760.0;1290.0;1250.0
1808;Totaal mannen en vrouwen;35 tot 45 jaar;2;4;2012;11750.0;3860.0;140.0;4680.0;1490.0;1580.0
1809;Totaal mannen en vrouwen;35 tot 45 jaar;2;4;2013;11430.0;3390.0;120.0;4570.0;1730.0;1630.0
1810;Totaal mannen en vrouwen;35 tot 45 jaar;2;4;2014;11190.0;2910.0;90.0;4480.0;1980.0;1740.0
1811;Totaal mannen en vrouwen;35 tot 45 jaar;2;4;2015;11080.0;2480.0;70.0;4470.0;2280.0;1790.0
1812;Totaal mannen en vrouwen;35 tot 45 jaar;2;5;2010;2510.0;1120.0;50.0;340.0;430.0;570.0
1813;Totaal mannen en vrouwen;35 tot 45 jaar;2;5;2011;2400.0;970.0;50.0;340.0;500.0;540.0
1814;Totaal mannen en vrouwen;35 tot 45 jaar;2;5;2012;2460.0;860.0;40.0;330.0;550.0;690.0
1815;Totaal mannen en vrouwen;35 tot 45 jaar;2;5;2013;2270.0;710.0;30.0;330.0;610.0;600.0
1816;Totaal mannen en vrouwen;35 tot 45 jaar;2;5;2014;2160.0;590.0;30.0;320.0;630.0;600.0
1817;Totaal mannen en vrouwen;35 tot 45 jaar;2;5;2015;2120.0;460.0;10.0;320.0;700.0;630.0
1818;Totaal mannen en vrouwen;35 tot 45 jaar;2;6;2010;820.0;400.0;10.0;180.0;90.0;150.0
1819;Totaal mannen en vrouwen;35 tot 45 jaar;2;6;2011;810.0;350.0;0.0;160.0;100.0;190.0
1820;Totaal mannen en vrouwen;35 tot 45 jaar;2;6;2012;810.0;300.0;0.0;160.0;110.0;250.0
1821;Totaal mannen en vrouwen;35 tot 45 jaar;2;6;2013;770.0;270.0;0.0;150.0;130.0;220.0
1822;Totaal mannen en vrouwen;35 tot 45 jaar;2;6;2014;740.0;220.0;0.0;150.0;130.0;240.0
1823;Totaal mannen en vrouwen;35 tot 45 jaar;2;6;2015;730.0;190.0;0.0;150.0;150.0;240.0
1824;Totaal mannen en vrouwen;35 tot 45 jaar;2;7;2010;1680.0;1000.0;20.0;200.0;80.0;390.0
1825;Totaal mannen en vrouwen;35 tot 45 jaar;2;7;2011;1750.0;940.0;10.0;200.0;100.0;500.0
1826;Totaal mannen en vrouwen;35 tot 45 jaar;2;7;2012;1800.0;860.0;10.0;210.0;100.0;630.0
1827;Totaal mannen en vrouwen;35 tot 45 jaar;2;7;2013;1730.0;750.0;10.0;210.0;130.0;630.0
1828;Totaal mannen en vrouwen;35 tot 45 jaar;2;7;2014;1700.0;670.0;10.0;210.0;150.0;670.0
1829;Totaal mannen en vrouwen;35 tot 45 jaar;2;7;2015;1690.0;570.0;10.0;220.0;180.0;720.0
1830;Totaal mannen en vrouwen;35 tot 45 jaar;2;8;2010;440.0;240.0;10.0;100.0;10.0;80.0
1831;Totaal mannen en vrouwen;35 tot 45 jaar;2;8;2011;420.0;210.0;0.0;100.0;20.0;90.0
1832;Totaal mannen en vrouwen;35 tot 45 jaar;2;8;2012;410.0;170.0;0.0;100.0;20.0;120.0
1833;Totaal mannen en vrouwen;35 tot 45 jaar;2;8;2013;400.0;150.0;0.0;90.0;30.0;120.0
