ID;Geslacht;Leeftijd;PositieInHuishouden;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
618;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2015 1e kwartaal;3877.0;2239.0;2109.0;1712.0;1372.0;340.0;396.0;308.0;74.0;14.0;0.0;945.0;336.0;193.0;143.0;609.0;271.0;338.0;1163.0;130.0;5.8;1638.0;57.8;54.4
619;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2015 2e kwartaal;3878.0;2243.0;2122.0;1725.0;1382.0;343.0;398.0;309.0;75.0;13.0;0.0;941.0;330.0;184.0;146.0;612.0;276.0;336.0;1181.0;121.0;5.4;1635.0;57.8;54.7
620;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2015 3e kwartaal;3905.0;2274.0;2161.0;1751.0;1393.0;358.0;410.0;326.0;71.0;14.0;0.0;950.0;334.0;189.0;144.0;616.0;274.0;342.0;1211.0;113.0;5.0;1630.0;58.2;55.4
621;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2015 4e kwartaal;3932.0;2266.0;2150.0;1739.0;1397.0;342.0;411.0;321.0;78.0;12.0;0.0;930.0;314.0;172.0;142.0;616.0;278.0;337.0;1220.0;116.0;5.1;1666.0;57.6;54.7
622;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2015;3898.0;2256.0;2136.0;1732.0;1386.0;346.0;404.0;316.0;75.0;13.0;0.0;942.0;328.0;185.0;144.0;613.0;275.0;338.0;1194.0;120.0;5.3;1642.0;57.9;54.8
623;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2016 1e kwartaal;3873.0;2225.0;2108.0;1699.0;1365.0;334.0;409.0;319.0;78.0;12.0;0.0;928.0;327.0;183.0;144.0;600.0;262.0;338.0;1180.0;117.0;5.3;1647.0;57.5;54.4
624;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2016 2e kwartaal;3848.0;2209.0;2104.0;1705.0;1355.0;350.0;399.0;309.0;78.0;11.0;0.0;918.0;311.0;173.0;138.0;607.0;265.0;342.0;1186.0;105.0;4.8;1639.0;57.4;54.7
625;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2016 3e kwartaal;3914.0;2248.0;2151.0;1753.0;1393.0;359.0;398.0;306.0;83.0;9.0;0.0;918.0;311.0;172.0;138.0;607.0;265.0;343.0;1233.0;98.0;4.3;1666.0;57.4;54.9
626;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2016 4e kwartaal;3919.0;2239.0;2144.0;1743.0;1389.0;354.0;400.0;312.0;79.0;9.0;0.0;908.0;315.0;168.0;147.0;593.0;253.0;340.0;1236.0;95.0;4.2;1680.0;57.1;54.7
627;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2016;3888.0;2230.0;2127.0;1725.0;1375.0;349.0;402.0;312.0;79.0;10.0;0.0;918.0;316.0;174.0;142.0;602.0;261.0;341.0;1209.0;104.0;4.6;1658.0;57.4;54.7
628;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2017 1e kwartaal;3894.0;2238.0;2131.0;1740.0;1386.0;354.0;391.0;303.0;80.0;8.0;0.0;916.0;312.0;164.0;148.0;604.0;270.0;334.0;1215.0;107.0;4.8;1656.0;57.5;54.7
629;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2017 2e kwartaal;3875.0;2222.0;2134.0;1741.0;1386.0;356.0;393.0;305.0;81.0;7.0;0.0;910.0;306.0;156.0;150.0;603.0;265.0;338.0;1224.0;88.0;4.0;1653.0;57.3;55.1
630;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2017 3e kwartaal;3884.0;2247.0;2168.0;1753.0;1400.0;353.0;415.0;318.0;90.0;6.0;0.0;930.0;312.0;164.0;148.0;618.0;267.0;351.0;1238.0;79.0;3.5;1637.0;57.8;55.8
631;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2017 4e kwartaal;3933.0;2288.0;2212.0;1796.0;1447.0;349.0;416.0;319.0;91.0;7.0;0.0;955.0;305.0;157.0;148.0;650.0;277.0;373.0;1257.0;76.0;3.3;1644.0;58.2;56.2
632;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2017;3897.0;2249.0;2161.0;1757.0;1405.0;353.0;404.0;311.0;86.0;7.0;0.0;928.0;309.0;160.0;148.0;619.0;270.0;349.0;1233.0;88.0;3.9;1648.0;57.7;55.5
633;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2018 1e kwartaal;3878.0;2254.0;2179.0;1758.0;1410.0;348.0;420.0;319.0;94.0;7.0;0.0;951.0;303.0;161.0;142.0;648.0;286.0;362.0;1228.0;75.0;3.3;1624.0;58.1;56.2
634;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2018 2e kwartaal;3916.0;2290.0;2226.0;1792.0;1434.0;359.0;434.0;324.0;101.0;9.0;0.0;984.0;307.0;158.0;149.0;676.0;292.0;385.0;1243.0;64.0;2.8;1626.0;58.5;56.8
635;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2018 3e kwartaal;3925.0;2307.0;2242.0;1803.0;1435.0;368.0;439.0;333.0;97.0;10.0;0.0;979.0;310.0;156.0;154.0;669.0;288.0;381.0;1263.0;65.0;2.8;1618.0;58.8;57.1
636;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2018 4e kwartaal;3927.0;2336.0;2275.0;1850.0;1484.0;366.0;425.0;322.0;94.0;9.0;0.0;1002.0;311.0;156.0;154.0;691.0;308.0;383.0;1273.0;61.0;2.6;1592.0;59.5;57.9
637;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2018;3911.0;2297.0;2230.0;1801.0;1441.0;360.0;430.0;324.0;96.0;9.0;0.0;979.0;308.0;158.0;150.0;671.0;294.0;377.0;1252.0;66.0;2.9;1615.0;58.7;57.0
638;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2019 1e kwartaal;3895.0;2310.0;2247.0;1811.0;1466.0;345.0;436.0;335.0;89.0;11.0;0.0;1000.0;318.0;163.0;155.0;682.0;297.0;385.0;1247.0;63.0;2.7;1585.0;59.3;57.7
639;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2019 2e kwartaal;3897.0;2325.0;2264.0;1843.0;1490.0;353.0;421.0;317.0;92.0;12.0;0.0;1010.0;327.0;169.0;157.0;684.0;290.0;394.0;1254.0;61.0;2.6;1572.0;59.7;58.1
640;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2019 3e kwartaal;3883.0;2296.0;2247.0;1831.0;1476.0;355.0;416.0;316.0;88.0;12.0;0.0;999.0;312.0;164.0;148.0;687.0;284.0;403.0;1249.0;49.0;2.1;1586.0;59.1;57.9
641;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2019 4e kwartaal;3896.0;2329.0;2282.0;1846.0;1514.0;331.0;436.0;334.0;91.0;11.0;0.0;1002.0;315.0;168.0;147.0;686.0;288.0;399.0;1280.0;47.0;2.0;1567.0;59.8;58.6
642;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2019;3893.0;2315.0;2260.0;1833.0;1487.0;346.0;427.0;326.0;90.0;11.0;0.0;1003.0;318.0;166.0;152.0;685.0;290.0;395.0;1257.0;55.0;2.4;1578.0;59.5;58.1
643;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2020 1e kwartaal;3896.0;2319.0;2271.0;1827.0;1508.0;318.0;444.0;340.0;93.0;11.0;0.0;1014.0;320.0;166.0;154.0;694.0;278.0;415.0;1257.0;49.0;2.1;1576.0;59.5;58.3
644;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2020 2e kwartaal;3898.0;2294.0;2240.0;1806.0;1519.0;286.0;435.0;337.0;91.0;7.0;0.0;1000.0;303.0;161.0;143.0;697.0;282.0;415.0;1240.0;54.0;2.3;1605.0;58.8;57.5
645;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2020 3e kwartaal;3926.0;2332.0;2274.0;1835.0;1553.0;282.0;438.0;344.0;85.0;10.0;0.0;1004.0;318.0;167.0;151.0;686.0;281.0;405.0;1270.0;59.0;2.5;1594.0;59.4;57.9
646;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2020 4e kwartaal;3963.0;2342.0;2288.0;1839.0;1527.0;312.0;448.0;345.0;94.0;10.0;0.0;1037.0;313.0;172.0;141.0;723.0;299.0;425.0;1251.0;55.0;2.3;1621.0;59.1;57.7
647;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2020;3921.0;2322.0;2268.0;1827.0;1527.0;300.0;441.0;341.0;90.0;9.0;0.0;1013.0;313.0;166.0;147.0;700.0;285.0;415.0;1254.0;54.0;2.3;1599.0;59.2;57.8
648;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2021 1e kwartaal;3911.0;2336.0;2280.0;1838.0;1517.0;321.0;442.0;345.0;88.0;10.0;0.0;1041.0;331.0;186.0;145.0;710.0;292.0;418.0;1239.0;56.0;2.4;1576.0;59.7;58.3
649;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2021 2e kwartaal;3883.0;2269.0;2225.0;1791.0;1483.0;308.0;434.0;340.0;90.0;5.0;0.0;1005.0;319.0;179.0;140.0;685.0;273.0;412.0;1220.0;44.0;1.9;1614.0;58.4;57.3
650;Totaal mannen en vrouwen;15 tot 75 jaar;Partner in paar geen kind;2021 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;
651;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2003 1e kwartaal;1633.0;1131.0;1022.0;975.0;596.0;379.0;47.0;36.0;6.0;5.0;0.0;591.0;450.0;363.0;87.0;141.0;45.0;95.0;431.0;108.0;9.6;503.0;69.2;62.6
652;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2003 2e kwartaal;1638.0;1141.0;1047.0;1003.0;608.0;395.0;44.0;34.0;5.0;5.0;0.0;614.0;464.0;369.0;95.0;150.0;54.0;96.0;433.0;94.0;8.2;497.0;69.7;63.9
653;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2003 3e kwartaal;1652.0;1173.0;1067.0;1028.0;603.0;425.0;39.0;31.0;5.0;3.0;0.0;616.0;443.0;345.0;99.0;173.0;63.0;110.0;451.0;105.0;9.0;479.0;71.0;64.6
654;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2003 4e kwartaal;1647.0;1134.0;1027.0;986.0;601.0;385.0;41.0;32.0;4.0;4.0;0.0;607.0;455.0;369.0;87.0;151.0;52.0;99.0;420.0;108.0;9.5;513.0;68.9;62.3
655;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2003;1643.0;1145.0;1041.0;998.0;602.0;396.0;43.0;33.0;5.0;5.0;0.0;607.0;453.0;361.0;92.0;154.0;54.0;100.0;434.0;104.0;9.1;498.0;69.7;63.4
656;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2004 1e kwartaal;1646.0;1109.0;987.0;946.0;577.0;369.0;41.0;35.0;4.0;3.0;0.0;593.0;449.0;361.0;88.0;144.0;50.0;94.0;394.0;122.0;11.0;537.0;67.4;60.0
657;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2004 2e kwartaal;1660.0;1136.0;1012.0;967.0;584.0;384.0;44.0;37.0;4.0;3.0;0.0;606.0;460.0;364.0;96.0;146.0;56.0;90.0;405.0;125.0;11.0;523.0;68.5;61.0
658;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2004 3e kwartaal;1687.0;1173.0;1062.0;1015.0;576.0;439.0;47.0;37.0;5.0;5.0;0.0;613.0;446.0;344.0;102.0;167.0;69.0;98.0;448.0;112.0;9.5;514.0;69.6;62.9
659;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2004 4e kwartaal;1689.0;1133.0;1012.0;966.0;565.0;401.0;46.0;35.0;6.0;4.0;0.0;609.0;462.0;376.0;86.0;147.0;53.0;94.0;403.0;122.0;10.7;555.0;67.1;59.9
660;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2004;1670.0;1138.0;1018.0;973.0;575.0;398.0;45.0;36.0;5.0;4.0;0.0;605.0;454.0;361.0;93.0;151.0;57.0;94.0;413.0;120.0;10.5;532.0;68.1;60.9
661;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2005 1e kwartaal;1689.0;1137.0;1002.0;952.0;558.0;394.0;50.0;39.0;6.0;5.0;0.0;604.0;466.0;376.0;89.0;138.0;50.0;89.0;398.0;135.0;11.8;552.0;67.3;59.3
662;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2005 2e kwartaal;1700.0;1165.0;1039.0;983.0;559.0;424.0;55.0;41.0;6.0;8.0;1.0;633.0;478.0;380.0;98.0;154.0;58.0;96.0;406.0;126.0;10.8;535.0;68.5;61.1
663;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2005 3e kwartaal;1708.0;1188.0;1068.0;1022.0;552.0;470.0;46.0;35.0;6.0;5.0;0.0;638.0;458.0;356.0;103.0;180.0;72.0;108.0;430.0;119.0;10.0;521.0;69.5;62.5
664;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2005 4e kwartaal;1699.0;1153.0;1038.0;994.0;555.0;438.0;44.0;34.0;6.0;3.0;0.0;636.0;479.0;383.0;96.0;157.0;57.0;101.0;401.0;116.0;10.0;546.0;67.9;61.1
665;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2005;1699.0;1161.0;1037.0;988.0;556.0;432.0;49.0;37.0;6.0;5.0;0.0;628.0;470.0;374.0;96.0;157.0;59.0;98.0;409.0;124.0;10.7;538.0;68.3;61.0
666;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2006 1e kwartaal;1670.0;1121.0;998.0;952.0;523.0;429.0;45.0;35.0;6.0;4.0;0.0;622.0;478.0;382.0;95.0;144.0;52.0;92.0;376.0;124.0;11.0;549.0;67.1;59.7
667;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2006 2e kwartaal;1666.0;1125.0;1017.0;973.0;519.0;454.0;45.0;37.0;5.0;3.0;0.0;631.0;487.0;386.0;101.0;144.0;56.0;88.0;387.0;107.0;9.5;542.0;67.5;61.1
668;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2006 3e kwartaal;1680.0;1162.0;1056.0;1013.0;513.0;499.0;43.0;35.0;4.0;5.0;0.0;640.0;473.0;363.0;110.0;167.0;68.0;99.0;416.0;106.0;9.1;518.0;69.2;62.9
669;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2006 4e kwartaal;1693.0;1155.0;1048.0;999.0;531.0;468.0;49.0;38.0;4.0;7.0;0.0;645.0;496.0;396.0;100.0;149.0;61.0;89.0;404.0;106.0;9.2;538.0;68.2;61.9
670;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2006;1677.0;1141.0;1030.0;984.0;522.0;463.0;45.0;36.0;5.0;5.0;0.0;634.0;483.0;382.0;101.0;151.0;59.0;92.0;395.0;111.0;9.7;537.0;68.0;61.4
671;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2007 1e kwartaal;1672.0;1136.0;1027.0;977.0;514.0;462.0;51.0;39.0;4.0;8.0;0.0;639.0;504.0;400.0;104.0;136.0;56.0;79.0;388.0;109.0;9.6;536.0;67.9;61.4
672;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2007 2e kwartaal;1680.0;1165.0;1066.0;1017.0;517.0;500.0;49.0;38.0;4.0;6.0;0.0;668.0;515.0;400.0;115.0;153.0;68.0;85.0;398.0;99.0;8.5;515.0;69.4;63.4
673;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2007 3e kwartaal;1700.0;1216.0;1115.0;1067.0;513.0;554.0;48.0;37.0;4.0;6.0;0.0;691.0;508.0;377.0;131.0;183.0;81.0;102.0;424.0;101.0;8.3;484.0;71.5;65.6
674;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2007 4e kwartaal;1713.0;1208.0;1104.0;1056.0;534.0;523.0;47.0;39.0;4.0;4.0;0.0;696.0;536.0;419.0;117.0;160.0;62.0;98.0;408.0;104.0;8.6;505.0;70.5;64.4
675;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2007;1691.0;1181.0;1078.0;1029.0;520.0;510.0;49.0;38.0;4.0;6.0;0.0;674.0;516.0;399.0;117.0;158.0;67.0;91.0;405.0;103.0;8.7;510.0;69.8;63.7
676;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2008 1e kwartaal;1679.0;1171.0;1071.0;1019.0;517.0;502.0;51.0;42.0;5.0;4.0;0.0;692.0;535.0;413.0;122.0;157.0;57.0;100.0;379.0;100.0;8.5;508.0;69.7;63.8
677;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2008 2e kwartaal;1690.0;1200.0;1100.0;1049.0;511.0;538.0;51.0;43.0;4.0;4.0;0.0;708.0;540.0;411.0;128.0;169.0;67.0;102.0;392.0;100.0;8.3;490.0;71.0;65.1
678;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2008 3e kwartaal;1700.0;1229.0;1130.0;1083.0;527.0;555.0;47.0;39.0;4.0;4.0;0.0;711.0;516.0;384.0;131.0;196.0;86.0;109.0;419.0;98.0;8.0;472.0;72.3;66.5
679;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2008 4e kwartaal;1712.0;1199.0;1102.0;1056.0;533.0;523.0;45.0;37.0;4.0;5.0;0.0;711.0;535.0;416.0;119.0;177.0;69.0;107.0;390.0;98.0;8.1;513.0;70.0;64.3
680;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2008;1695.0;1200.0;1101.0;1052.0;522.0;530.0;49.0;40.0;4.0;4.0;0.0;706.0;531.0;406.0;125.0;175.0;70.0;105.0;395.0;99.0;8.2;496.0;70.8;64.9
681;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2009 1e kwartaal;1706.0;1192.0;1077.0;1029.0;524.0;505.0;49.0;40.0;2.0;6.0;0.0;713.0;540.0;424.0;116.0;173.0;67.0;106.0;364.0;115.0;9.6;514.0;69.9;63.1
682;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2009 2e kwartaal;1706.0;1204.0;1089.0;1039.0;519.0;520.0;49.0;40.0;3.0;6.0;0.0;728.0;552.0;418.0;133.0;176.0;70.0;106.0;361.0;115.0;9.6;502.0;70.6;63.8
683;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2009 3e kwartaal;1708.0;1211.0;1094.0;1045.0;498.0;547.0;49.0;40.0;3.0;5.0;0.0;721.0;523.0;393.0;130.0;198.0;89.0;109.0;372.0;118.0;9.7;496.0;70.9;64.0
684;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2009 4e kwartaal;1702.0;1169.0;1043.0;988.0;475.0;513.0;55.0;45.0;3.0;7.0;0.0;710.0;541.0;432.0;109.0;169.0;72.0;97.0;333.0;126.0;10.8;533.0;68.7;61.3
685;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2009;1705.0;1194.0;1076.0;1025.0;504.0;521.0;50.0;41.0;3.0;6.0;0.0;718.0;539.0;417.0;122.0;179.0;75.0;104.0;358.0;118.0;9.9;511.0;70.0;63.1
686;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2010 1e kwartaal;1701.0;1155.0;1024.0;972.0;459.0;513.0;53.0;44.0;3.0;5.0;0.0;706.0;546.0;430.0;116.0;160.0;64.0;96.0;319.0;130.0;11.3;546.0;67.9;60.2
687;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2010 2e kwartaal;1699.0;1166.0;1040.0;985.0;440.0;545.0;55.0;45.0;4.0;5.0;0.0;726.0;558.0;434.0;124.0;169.0;76.0;92.0;314.0;126.0;10.8;533.0;68.6;61.2
688;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2010 3e kwartaal;1693.0;1163.0;1036.0;992.0;433.0;559.0;43.0;36.0;2.0;5.0;0.0;719.0;521.0;398.0;124.0;198.0;96.0;102.0;317.0;127.0;11.0;530.0;68.7;61.2
689;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2010 4e kwartaal;1695.0;1130.0;1006.0;962.0;439.0;522.0;44.0;37.0;2.0;6.0;0.0;698.0;532.0;421.0;111.0;166.0;72.0;94.0;308.0;125.0;11.0;565.0;66.7;59.3
690;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2010;1697.0;1153.0;1026.0;978.0;443.0;535.0;48.0;40.0;3.0;5.0;0.0;712.0;539.0;421.0;118.0;173.0;77.0;96.0;314.0;127.0;11.0;544.0;68.0;60.5
691;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2011 1e kwartaal;1694.0;1118.0;992.0;946.0;444.0;502.0;46.0;40.0;2.0;4.0;0.0;684.0;522.0;419.0;103.0;162.0;66.0;96.0;308.0;125.0;11.2;577.0;66.0;58.6
692;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2011 2e kwartaal;1703.0;1142.0;1032.0;988.0;443.0;545.0;44.0;36.0;3.0;5.0;0.0;718.0;543.0;422.0;121.0;175.0;77.0;98.0;314.0;111.0;9.7;561.0;67.1;60.6
693;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2011 3e kwartaal;1707.0;1180.0;1064.0;1021.0;440.0;581.0;43.0;36.0;3.0;4.0;0.0;737.0;537.0;400.0;137.0;200.0;94.0;106.0;326.0;117.0;9.9;527.0;69.1;62.3
694;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2011 4e kwartaal;1706.0;1176.0;1049.0;1002.0;438.0;564.0;48.0;38.0;4.0;5.0;0.0;739.0;565.0;442.0;122.0;174.0;74.0;100.0;311.0;126.0;10.7;530.0;68.9;61.5
695;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2011;1703.0;1154.0;1034.0;989.0;441.0;548.0;45.0;38.0;3.0;5.0;0.0;719.0;542.0;421.0;121.0;178.0;78.0;100.0;315.0;120.0;10.4;549.0;67.8;60.7
696;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2012 1e kwartaal;1723.0;1182.0;1035.0;982.0;439.0;544.0;53.0;43.0;4.0;6.0;0.0;727.0;553.0;437.0;116.0;174.0;79.0;96.0;308.0;147.0;12.4;541.0;68.6;60.1
697;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2012 2e kwartaal;1735.0;1194.0;1058.0;1009.0;428.0;582.0;49.0;40.0;4.0;5.0;0.0;757.0;569.0;441.0;128.0;188.0;86.0;102.0;301.0;136.0;11.4;541.0;68.8;61.0
698;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2012 3e kwartaal;1744.0;1222.0;1078.0;1033.0;416.0;617.0;46.0;38.0;3.0;5.0;0.0;766.0;557.0;423.0;134.0;209.0;94.0;114.0;312.0;144.0;11.8;522.0;70.1;61.8
699;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2012 4e kwartaal;1740.0;1196.0;1044.0;992.0;388.0;605.0;51.0;43.0;3.0;5.0;0.0;758.0;571.0;457.0;114.0;187.0;79.0;108.0;286.0;152.0;12.7;545.0;68.7;60.0
700;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2012;1736.0;1199.0;1054.0;1004.0;417.0;587.0;50.0;41.0;3.0;5.0;0.0;752.0;563.0;439.0;123.0;189.0;85.0;105.0;302.0;145.0;12.1;537.0;69.1;60.7
701;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2013 1e kwartaal;1748.0;1183.0;1017.0;962.0;374.0;587.0;55.0;49.0;3.0;4.0;0.0;746.0;571.0;450.0;121.0;174.0;80.0;95.0;271.0;166.0;14.0;565.0;67.7;58.2
702;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2013 2e kwartaal;1745.0;1202.0;1035.0;975.0;368.0;607.0;59.0;52.0;3.0;4.0;0.0;763.0;583.0;458.0;124.0;181.0;80.0;101.0;271.0;167.0;13.9;543.0;68.9;59.3
703;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2013 3e kwartaal;1747.0;1219.0;1047.0;987.0;358.0;629.0;60.0;54.0;1.0;4.0;0.0;767.0;564.0;435.0;129.0;204.0;99.0;105.0;280.0;172.0;14.1;528.0;69.8;59.9
704;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2013 4e kwartaal;1735.0;1191.0;1025.0;970.0;355.0;615.0;54.0;50.0;1.0;3.0;0.0;766.0;592.0;477.0;114.0;175.0;77.0;98.0;258.0;166.0;14.0;544.0;68.6;59.1
705;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2013;1744.0;1199.0;1031.0;974.0;364.0;610.0;57.0;51.0;2.0;4.0;0.0;761.0;577.0;455.0;122.0;183.0;84.0;99.0;270.0;168.0;14.0;545.0;68.7;59.1
706;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2014 1e kwartaal;1759.0;1175.0;1004.0;948.0;356.0;591.0;56.0;51.0;2.0;3.0;0.0;744.0;574.0;470.0;104.0;169.0;80.0;90.0;260.0;171.0;14.6;583.0;66.8;57.1
707;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2014 2e kwartaal;1754.0;1184.0;1021.0;962.0;348.0;614.0;59.0;54.0;2.0;4.0;0.0;764.0;582.0;464.0;118.0;183.0;89.0;93.0;257.0;162.0;13.7;570.0;67.5;58.2
708;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2014 3e kwartaal;1765.0;1201.0;1050.0;990.0;339.0;651.0;60.0;52.0;3.0;5.0;0.0;776.0;574.0;441.0;133.0;202.0;101.0;101.0;274.0;151.0;12.6;564.0;68.0;59.5
709;Totaal mannen en vrouwen;15 tot 75 jaar;Thuiswonend kind;2014 4e kwartaal;1765.0;1191.0;1042.0;979.0;343.0;636.0;63.0;55.0;3.0;5.0;0.0;778.0;601.0;479.0;122.0;177.0;83.0;95.0;264.0;149.0;12.5;574.0;67.5;59.0
