ID;Plaatsnamen;Gemeentecode_1;Naam_2;Code_3;Naam_4;Code_5;NaamAfkorting_6;PTTwoonplaatsnaam_7;Gemeentenaam_8
5919;Werven, De;852;Waterland                  ;57;Waterland                                         ;27;NH. ;nee;nee
5920;Wervershoof;459;Wervershoof                ;54;Midden- en Oostelijk West-Friesland               ;27;NH. ;ja ;ja 
5921;Wesepe;174;Olst                       ;22;Zuidwest-Overijssel                               ;23;O.  ;ja ;nee
5922;Wessem;1937;Heel                       ;123;Midden-Limburg ten westen van de Maas             ;31;L.  ;ja ;nee
5923;Wessinge;230;Elburg                     ;32;IJsselmeerkust                                    ;25;Gld.;nee;nee
5924;251;37;Stadskanaal                ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
5925;351;48;Vlagtwedde                 ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
5926;West Maas en Waal;668;West Maas en Waal          ;41;Land van Maas en Waal                             ;25;Gld.;nee;ja 
5927;West-Graftdijk;365;Graft-De Rijp              ;56;Noordhollands Middengewest                        ;27;NH. ;ja ;nee
5928;West-Indiebuurt;153;Enschede                   ;23;Enschede                                          ;23;O.  ;nee;nee
5929;West-Knollendam;880;Wormerland                 ;58;Zaanstreek                                        ;27;NH. ;nee;nee
5930;West-Souburg;718;Vlissingen                 ;95;Kanaalzone Walcheren                              ;29;Z.  ;nee;nee
5931;844;93;Terschelling               ;13;Friese Waddeneilanden                             ;21;F.  ;ja ;nee
5932;Westbeemster;370;Beemster                   ;56;Noordhollands Middengewest                        ;27;NH. ;ja ;nee
5933;Westbroek;938;Meerssen                   ;127;Overige gemeenten Zuid-Limburg                    ;31;L.  ;nee;nee
5934;Westbroek;334;Maartensdijk               ;48;Vechtstreek en Plassengebied in Utrecht           ;26;U.  ;ja ;nee
5935;Westdijk;585;Binnenmaas                 ;90;Hoeksche Waard                                    ;28;ZH. ;nee;nee
5936;Westdijk;530;Hellevoetsluis             ;91;Voorne-Putten en Rozenburg                        ;28;ZH. ;nee;nee
5937;537;58;Dongeradeel                ;12;Friese bouwstreek                                 ;21;F.  ;nee;nee
5938;956;108;Borger                     ;16;Overige gemeenten Drentse Veenkolonien            ;22;D.  ;ja ;nee
5939;Westdorpe;704;Sas van Gent               ;99;Kanaalzone Oost-Zeeuwsch-Vlaanderen               ;29;Z.  ;ja ;nee
5940;41;7;Bellingwedde               ;3;Groninger Oldambt                                 ;20;Gr. ;nee;nee
5941;Westeind;590;Papendrecht                ;76;Industriegebied Alblasserwaard                    ;28;ZH. ;nee;nee
5942;271;39;Scheemda                   ;3;Groninger Oldambt                                 ;20;Gr. ;nee;nee
5943;Westeind;1987;Menterwolde                ;3;Groninger Oldambt                                 ;20;Gr. ;nee;nee
5944;Westeinde;558;Wester-Koggenland          ;54;Midden- en Oostelijk West-Friesland               ;27;NH. ;nee;nee
5945;Westeinde;638;Zoeterwoude                ;71;Randgebied Leiden                                 ;28;ZH. ;nee;nee
5946;Westeinde;1672;Rijnwoude                  ;73;Rijnstreek Zuid-Holland                           ;28;ZH. ;nee;nee
5947;999;112;Dwingeloo                  ;17;Drentse zandgronden                               ;22;D.  ;nee;nee
5948;Westeinde;388;Enkhuizen                  ;54;Midden- en Oostelijk West-Friesland               ;27;NH. ;nee;nee
5949;Westeinde, Het;529;Noorder-Koggenland         ;54;Midden- en Oostelijk West-Friesland               ;27;NH. ;nee;nee
5950;Westelbeers;825;Oost-, West- en Middelbeers;116;Kempenland                                        ;30;NB. ;nee;nee
5951;Westendorp;295;Wisch                      ;29;Oude-IJsselgebied (oostelijk deel)                ;25;Gld.;ja ;nee
5952;Westendorp;232;Epe                        ;34;Overige gemeenten oostelijke Veluwezoom           ;25;Gld.;nee;nee
5953;Westeneng;228;Ede                        ;31;Gelderse Vallei                                   ;25;Gld.;nee;nee
5954;Westenenk;200;Apeldoorn                  ;33;Apeldoorn                                         ;25;Gld.;nee;nee
5955;Westenesch;114;Emmen                      ;15;Emmen, Schoonebeek                                ;22;D.  ;nee;nee
5956;Westenholte;193;Zwolle                     ;20;IJssel-, Vechtdelta                               ;23;O.  ;nee;nee
5957;Westenschouwen;725;Westerschouwen             ;93;Schouwen-Duiveland                                ;29;Z.  ;nee;nee
5958;Wester Eng;381;Bussum                     ;67;Overige gemeenten in het Gooi                     ;27;NH. ;nee;nee
5959;Wester-Koggenland;558;Wester-Koggenland          ;54;Midden- en Oostelijk West-Friesland               ;27;NH. ;nee;ja 
5960;Westerbeek;1702;Sint Anthonis              ;119;Land van Cuijk                                    ;30;NB. ;ja ;nee
5961;Westerblokker;405;Hoorn                      ;54;Midden- en Oostelijk West-Friesland               ;27;NH. ;nee;nee
5962;Westerbork;134;Westerbork                 ;17;Drentse zandgronden                               ;22;D.  ;ja ;ja 
5963;173;18;Hoogezand-Sappemeer        ;4;Groninger Veenkolonien                            ;20;Gr. ;ja ;nee
5964;18;5;Bedum                      ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;nee;nee
5965;209;24;Loppersum                  ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;ja ;nee
5966;Westerend;140;Littenseradiel             ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
5967;Westerend Harich;653;Gaasterlân-Sleat           ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
5968;686;79;Kollumerland c.a.          ;12;Friese bouwstreek                                 ;21;F.  ;ja ;nee
5969;Westerhaar;186;Vriezenveen                ;24;Overige gemeenten in Twente                       ;23;O.  ;nee;nee
5970;Westerheul;736;De Ronde Venen             ;48;Vechtstreek en Plassengebied in Utrecht           ;26;U.  ;nee;nee
5971;Westerhoeve, De;186;Vriezenveen                ;24;Overige gemeenten in Twente                       ;23;O.  ;ja ;nee
5972;Westerhout;375;Beverwijk                  ;59;IJmond                                            ;27;NH. ;nee;nee
5973;Westerhoven;871;Westerhoven                ;116;Kempenland                                        ;30;NB. ;ja ;ja 
5974;Westerhuis;143;Avereest                   ;21;Noordoost-Overijssel                              ;23;O.  ;nee;nee
5975;Westering;934;Maasbree                   ;123;Midden-Limburg ten westen van de Maas             ;31;L.  ;nee;nee
5976;Westerklief;462;Wieringen                  ;51;Wieringen, Wieringermeer                          ;27;NH. ;nee;nee
5977;Westerland;462;Wieringen                  ;51;Wieringen, Wieringermeer                          ;27;NH. ;ja ;nee
5978;272;39;Scheemda                   ;3;Groninger Oldambt                                 ;20;Gr. ;ja ;nee
5979;Westerlee (ged.);565;Naaldwijk                  ;81;Westland                                          ;28;ZH. ;nee;nee
5980;Westerlee (ged.);552;De Lier                    ;81;Westland                                          ;28;ZH. ;nee;nee
5981;273;39;Scheemda                   ;3;Groninger Oldambt                                 ;20;Gr. ;nee;nee
5982;Westermoerbeek;412;Niedorp                    ;53;Westelijk West-Friesland                          ;27;NH. ;nee;nee
5983;Westernieland;1663;De Marne                   ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;ja ;nee
5984;616;68;Ferwerderadeel             ;12;Friese bouwstreek                                 ;21;F.  ;nee;nee
5985;Westerschouwen;725;Westerschouwen             ;93;Schouwen-Duiveland                                ;29;Z.  ;nee;ja 
5986;Westerse Bos;129;Schoonebeek                ;15;Emmen, Schoonebeek                                ;22;D.  ;nee;nee
5987;Westervalge;1651;Eemsmond                   ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;nee;nee
5988;Westervelde;120;Norg                       ;17;Drentse zandgronden                               ;22;D.  ;ja ;nee
5989;Westervoort;293;Westervoort                ;26;De Lijmers                                        ;25;Gld.;ja ;ja 
5990;Westerwijk;798;Hilvarenbeek               ;108;Gebied om Tilburg                                 ;30;NB. ;nee;nee
5991;210;24;Loppersum                  ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;ja ;nee
5992;136;15;Grootegast                 ;5;Groninger zuidelijk Westerkwartier                ;20;Gr. ;nee;nee
5993;Westfriese Zeedijk;412;Niedorp                    ;53;Westelijk West-Friesland                          ;27;NH. ;nee;nee
5994;Westhem;683;Wymbritseradiel            ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
5995;577;63;het Bildt                  ;12;Friese bouwstreek                                 ;21;F.  ;ja ;nee
5996;Westkapelle;726;Westkapelle                ;96;Overige gemeenten Walcheren                       ;29;Z.  ;ja ;ja 
5997;Westlaren;136;Zuidlaren                  ;16;Overige gemeenten Drentse Veenkolonien            ;22;D.  ;nee;nee
5998;Westmaas;585;Binnenmaas                 ;90;Hoeksche Waard                                    ;28;ZH. ;ja ;nee
5999;Westpolder;777;Etten-Leur                 ;104;Gebied om Breda                                   ;30;NB. ;nee;nee
6000;Westrik;832;Prinsenbeek                ;104;Gebied om Breda                                   ;30;NB. ;nee;nee
6001;877;98;Weststellingwerf           ;9;Fries zandgebied                                  ;21;F.  ;nee;ja 
6002;Westvoorne;614;Westvoorne                 ;91;Voorne-Putten en Rozenburg                        ;28;ZH. ;nee;ja 
6003;Westwoud;498;Drechterland               ;54;Midden- en Oostelijk West-Friesland               ;27;NH. ;ja ;nee
6004;Westzaan;479;Zaanstad                   ;58;Zaanstreek                                        ;27;NH. ;ja ;nee
6005;Westzaner-Overtoom;479;Zaanstad                   ;58;Zaanstreek                                        ;27;NH. ;nee;nee
6006;Westzanerdijk;479;Zaanstad                   ;58;Zaanstreek                                        ;27;NH. ;nee;nee
6007;Westzijderveld;479;Zaanstad                   ;58;Zaanstreek                                        ;27;NH. ;nee;nee
6008;Wetering;195;IJsselham                  ;19;Noordwest-Overijssel                              ;23;O.  ;ja ;nee
6009;Weteringbrug;394;Haarlemmermeer             ;62;Noordhollandse Meerlanden                         ;27;NH. ;ja ;nee
6010;433;53;Winsum                     ;6;Groninger centrale Weidestreek                    ;20;Gr. ;ja ;nee
6011;538;58;Dongeradeel                ;12;Friese bouwstreek                                 ;21;F.  ;ja ;nee
6012;Weurt;209;Beuningen                  ;40;Gebied om Nijmegen                                ;25;Gld.;ja ;nee
6013;Weustenrade;986;Voerendaal                 ;125;Oostelijke Mijnstreek                             ;31;L.  ;nee;nee
6014;Wevershoek;597;Ridderkerk                 ;87;Oostelijk IJsselmonde                             ;28;ZH. ;nee;nee
6015;Wezep;269;Oldebroek                  ;32;IJsselmeerkust                                    ;25;Gld.;ja ;nee
6016;Wezepsche Heide;269;Oldebroek                  ;32;IJsselmeerkust                                    ;25;Gld.;nee;nee
6017;Wezup;138;Zweeloo                    ;17;Drentse zandgronden                               ;22;D.  ;ja ;nee
6018;Wezuperbrug;138;Zweeloo                    ;17;Drentse zandgronden                               ;22;D.  ;ja ;nee
6019;Wichmond;286;Vorden                     ;28;Overige gemeenten westelijke Achterhoek           ;25;Gld.;ja ;nee
6020;Wieken;237;Gendringen                 ;29;Oude-IJsselgebied (oostelijk deel)                ;25;Gld.;nee;nee
6021;Wieksloot;342;Soest                      ;44;Utrechtse Heuvelrug                               ;26;U.  ;nee;nee
6022;Wiel;140;Littenseradiel             ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
6023;Wielder;912;Grubbenvorst               ;120;Noord-Limburg                                     ;31;L.  ;nee;nee
6024;Wieldrecht;505;Dordrecht                  ;89;Eiland van Dordrecht                              ;28;ZH. ;nee;nee
6025;Wieler;975;Swalmen                    ;122;Overig Midden-Limburg ten oosten van de Maas      ;31;L.  ;nee;nee
6026;745;83;Menaldumadeel              ;12;Friese bouwstreek                                 ;21;F.  ;ja ;nee
6027;Wierden;189;Wierden                    ;24;Overige gemeenten in Twente                       ;23;O.  ;ja ;ja 
6028;137;15;Grootegast                 ;5;Groninger zuidelijk Westerkwartier                ;20;Gr. ;nee;nee
6029;Wierhuizen;1663;De Marne                   ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;nee;nee
6030;Wieringen;462;Wieringen                  ;51;Wieringen, Wieringermeer                          ;27;NH. ;nee;ja 
6031;Wieringermeer;463;Wieringermeer              ;51;Wieringen, Wieringermeer                          ;27;NH. ;nee;ja 
6032;Wieringerwaard;366;Anna Paulowna              ;52;Overige gemeenten Kop van Noord-Holland           ;27;NH. ;ja ;nee
6033;Wieringerwerf;463;Wieringermeer              ;51;Wieringen, Wieringermeer                          ;27;NH. ;ja ;nee
6034;539;58;Dongeradeel                ;12;Friese bouwstreek                                 ;21;F.  ;ja ;nee
6035;Wiesel;200;Apeldoorn                  ;33;Apeldoorn                                         ;25;Gld.;nee;nee
6036;Wieuwens;140;Littenseradiel             ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
6037;Wieuwerd;140;Littenseradiel             ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
6038;Wijbosch;844;Schijndel                  ;112;Midden-Meijerij                                   ;30;NB. ;nee;nee
6039;Wijchen;296;Wijchen                    ;40;Gebied om Nijmegen                                ;25;Gld.;ja ;ja 
6040;Wijckel;653;Gaasterlân-Sleat           ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
6041;Wijdenes;454;Venhuizen                  ;54;Midden- en Oostelijk West-Friesland               ;27;NH. ;ja ;nee
6042;Wijdewormer;880;Wormerland                 ;58;Zaanstreek                                        ;27;NH. ;ja ;nee
6043;Wijhe;190;Wijhe                      ;22;Zuidwest-Overijssel                               ;23;O.  ;ja ;ja 
6044;Wijk;935;Maastricht                 ;126;Maastricht                                        ;31;L.  ;nee;nee
6045;Wijk aan Zee;375;Beverwijk                  ;59;IJmond                                            ;27;NH. ;ja ;nee
6046;Wijk bij Duurstede;352;Wijk bij Duurstede         ;45;Utrechts Kromme Rijngebied                        ;26;U.  ;ja ;ja 
6047;Wijk en Aalburg;738;Aalburg                    ;105;Land van Altena                                   ;30;NB. ;ja ;nee
6048;Wijk, De;135;de Wijk                    ;18;Zuiddrents randgebied                             ;22;D.  ;ja ;ja 
6049;Wijkertoren;375;Beverwijk                  ;59;IJmond                                            ;27;NH. ;nee;nee
6050;Wijler;282;Ubbergen                   ;40;Gebied om Nijmegen                                ;25;Gld.;nee;nee
6051;Wijlre;913;Gulpen                     ;127;Overige gemeenten Zuid-Limburg                    ;31;L.  ;ja ;nee
6052;655;72;Harlingen                  ;12;Friese bouwstreek                                 ;21;F.  ;ja ;nee
6053;Wijnandsrade;951;Nuth                       ;125;Oostelijke Mijnstreek                             ;31;L.  ;ja ;nee
6054;Wijnbergen;207;Bergh                      ;27;Oude-IJsselgebied (westelijk deel)                ;25;Gld.;ja ;nee
6055;Wijngaard, De;315;Doorn                      ;44;Utrechtse Heuvelrug                               ;26;U.  ;nee;nee
6056;Wijngaarden;693;Graafstroom                ;77;Overige gemeenten Alblasserwaard                  ;28;ZH. ;ja ;nee
6057;802;86;Opsterland                 ;9;Fries zandgebied                                  ;21;F.  ;nee;nee
6058;803;86;Opsterland                 ;9;Fries zandgebied                                  ;21;F.  ;nee;nee
6059;804;86;Opsterland                 ;9;Fries zandgebied                                  ;21;F.  ;ja ;nee
6060;Wijst;1721;Bernheze                   ;111;Maaskant                                          ;30;NB. ;nee;nee
6061;942;107;Beilen                     ;17;Drentse zandgronden                               ;22;D.  ;ja ;nee
6062;703;80;Leeuwarden                 ;11;Leeuwarden                                        ;21;F.  ;ja ;nee
6063;Wijthmen;193;Zwolle                     ;20;IJssel-, Vechtdelta                               ;23;O.  ;nee;nee
6064;Wijzend;498;Drechterland               ;54;Midden- en Oostelijk West-Friesland               ;27;NH. ;nee;nee
6065;Wijzend (ged.);529;Noorder-Koggenland         ;54;Midden- en Oostelijk West-Friesland               ;27;NH. ;nee;nee
6066;Wijzend (ged.);466;Wognum                     ;54;Midden- en Oostelijk West-Friesland               ;27;NH. ;nee;nee
6067;471;55;Boarnsterhim               ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
6068;Wilbertoord;815;Mill en Sint Hubert        ;119;Land van Cuijk                                    ;30;NB. ;ja ;nee
6069;Wild, Het;808;Lith                       ;111;Maaskant                                          ;30;NB. ;nee;nee
6070;Wilde Plaats;765;Pekela                     ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
6071;Wildenborch;286;Vorden                     ;28;Overige gemeenten westelijke Achterhoek           ;25;Gld.;nee;nee
6072;299;40;Slochteren                 ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
6073;Wilderinkshoek;164;Hengelo                    ;24;Overige gemeenten in Twente                       ;23;O.  ;nee;nee
6074;Wildert;879;Zundert                    ;104;Gebied om Breda                                   ;30;NB. ;nee;nee
6075;310;47;Veendam                    ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
6076;311;47;Veendam                    ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
6077;Wildlust;553;Lisse                      ;68;Zuidhollandse Bollenstreek                        ;28;ZH. ;nee;nee
6078;827;90;Smallingerland             ;9;Fries zandgebied                                  ;21;F.  ;ja ;nee
6079;Wilhelminadorp;753;Best                       ;114;Randgebied Eindhoven                              ;30;NB. ;nee;nee
6080;Wilhelminadorp;664;Goes                       ;97;Noord- en Zuid-Beveland                           ;29;Z.  ;ja ;nee
6081;Wilhelminaoord;132;Vledder                    ;17;Drentse zandgronden                               ;22;D.  ;ja ;nee
6082;Wilhelmsoord;114;Emmen                      ;15;Emmen, Schoonebeek                                ;22;D.  ;nee;nee
6083;Willemsdorp;505;Dordrecht                  ;89;Eiland van Dordrecht                              ;28;ZH. ;nee;nee
6084;Willemsoord;181;Steenwijk                  ;19;Noordwest-Overijssel                              ;23;O.  ;ja ;nee
6085;Willemstad;872;Willemstad                 ;101;Zeekleigebied in Noord-Brabant                    ;30;NB. ;ja ;ja 
6086;Willens;513;Gouda                      ;74;Gouda en omstreken                                ;28;ZH. ;nee;nee
6087;Willeskop;335;Montfoort                  ;49;Utrechts weidegebied                              ;26;U.  ;nee;nee
6088;Willige Langerak;331;Lopik                      ;49;Utrechts weidegebied                              ;26;U.  ;nee;nee
6089;Wilnis;736;De Ronde Venen             ;48;Vechtstreek en Plassengebied in Utrecht           ;26;U.  ;ja ;nee
6090;Wilp;285;Voorst                     ;34;Overige gemeenten oostelijke Veluwezoom           ;25;Gld.;ja ;nee
6091;805;86;Opsterland                 ;9;Fries zandgebied                                  ;21;F.  ;nee;nee
6092;226;25;Marum                      ;5;Groninger zuidelijk Westerkwartier                ;20;Gr. ;ja ;nee
6093;Wilp-Achterhoek;285;Voorst                     ;34;Overige gemeenten oostelijke Veluwezoom           ;25;Gld.;nee;nee
6094;Wilsum;191;IJsselmuiden               ;20;IJssel-, Vechtdelta                               ;23;O.  ;ja ;nee
6095;Wilsveen;548;Leidschendam               ;80;Randgebied 's-Gravenhage                          ;28;ZH. ;nee;nee
6096;Wimmenhove;137;Zuidwolde                  ;18;Zuiddrents randgebied                             ;22;D.  ;nee;nee
6097;Wimmenum;357;Egmond                     ;55;Noord-Kennemerland                                ;27;NH. ;nee;nee
6098;Winde;133;Vries                      ;17;Drentse zandgronden                               ;22;D.  ;ja ;nee
6099;Windesheim;193;Zwolle                     ;20;IJssel-, Vechtdelta                               ;23;O.  ;nee;nee
6100;Winkel;412;Niedorp                    ;53;Westelijk West-Friesland                          ;27;NH. ;ja ;nee
6101;Winkel, De;1679;Ambt Montfort              ;122;Overig Midden-Limburg ten oosten van de Maas      ;31;L.  ;nee;nee
6102;Winkel, De;305;Abcoude                    ;48;Vechtstreek en Plassengebied in Utrecht           ;26;U.  ;nee;nee
6103;Winkelshoek;298;Zelhem                     ;28;Overige gemeenten westelijke Achterhoek           ;25;Gld.;nee;nee
6104;56;9;Ten Boer                   ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;ja ;nee
6105;211;24;Loppersum                  ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;nee;nee
6106;403;52;Winschoten                 ;3;Groninger Oldambt                                 ;20;Gr. ;ja ;ja 
6107;42;7;Bellingwedde               ;3;Groninger Oldambt                                 ;20;Gr. ;nee;nee
6108;Winssen;209;Beuningen                  ;40;Gebied om Nijmegen                                ;25;Gld.;ja ;nee
6109;434;53;Winsum                     ;6;Groninger centrale Weidestreek                    ;20;Gr. ;ja ;ja 
6110;Winsum;140;Littenseradiel             ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
6111;Wintelre;862;Vessem c.a.                ;116;Kempenland                                        ;30;NB. ;ja ;nee
6112;Winterswijk;294;Winterswijk                ;30;Overige gemeenten oostelijke Achterhoek           ;25;Gld.;ja ;ja 
6113;Winthagen;986;Voerendaal                 ;125;Oostelijke Mijnstreek                             ;31;L.  ;nee;nee
6114;Wintraak;968;Sittard                    ;124;Westelijke Mijnstreek                             ;31;L.  ;ja ;nee
6115;Wippolder;503;Delft                      ;82;Delft                                             ;28;ZH. ;nee;nee
6116;Wipstrik;193;Zwolle                     ;20;IJssel-, Vechtdelta                               ;23;O.  ;nee;nee
6117;704;80;Leeuwarden                 ;11;Leeuwarden                                        ;21;F.  ;ja ;nee
6118;212;24;Loppersum                  ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;ja ;nee
6119;213;24;Loppersum                  ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;nee;nee
6120;Wisch;295;Wisch                      ;29;Oude-IJsselgebied (oostelijk deel)                ;25;Gld.;nee;ja 
6121;352;48;Vlagtwedde                 ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
6122;Wissel;232;Epe                        ;34;Overige gemeenten oostelijke Veluwezoom           ;25;Gld.;nee;nee
6123;Wissenkerke;1695;Noord-Beveland             ;97;Noord- en Zuid-Beveland                           ;29;Z.  ;ja ;nee
6124;Witdonk;941;Meijel                     ;123;Midden-Limburg ten westen van de Maas             ;31;L.  ;nee;nee
6125;Witharen;175;Ommen                      ;21;Noordoost-Overijssel                              ;23;O.  ;ja ;nee
6126;Withuis;905;Eijsden                    ;127;Overige gemeenten Zuid-Limburg                    ;31;L.  ;nee;nee
6127;Witmarsum;710;Wûnseradiel                ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
6128;Witrijt;749;Bergeyk                    ;116;Kempenland                                        ;30;NB. ;nee;nee
6129;Witte Bergen;180;Staphorst                  ;20;IJssel-, Vechtdelta                               ;23;O.  ;nee;nee
6130;987;111;Diever                     ;17;Drentse zandgronden                               ;22;D.  ;ja ;nee
6131;Wittem;990;Wittem                     ;127;Overige gemeenten Zuid-Limburg                    ;31;L.  ;ja ;ja 
6132;919;106;Assen                      ;17;Drentse zandgronden                               ;22;D.  ;nee;nee
6133;Wittepaarden;181;Steenwijk                  ;19;Noordwest-Overijssel                              ;23;O.  ;ja ;nee
6134;Witteveen;134;Westerbork                 ;17;Drentse zandgronden                               ;22;D.  ;ja ;nee
6135;Wittevrouweveld;935;Maastricht                 ;126;Maastricht                                        ;31;L.  ;nee;nee
6136;57;9;Ten Boer                   ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;nee;nee
6137;Witveen;737;Tytsjerksteradiel          ;9;Fries zandgebied                                  ;21;F.  ;nee;nee
6138;Woensdrecht;873;Woensdrecht                ;102;Bergen op Zoom, Roosendaal en omgeving            ;30;NB. ;ja ;ja 
6139;Woensel;772;Eindhoven                  ;113;Eindhoven                                         ;30;NB. ;nee;nee
6140;Woerd;668;West Maas en Waal          ;41;Land van Maas en Waal                             ;25;Gld.;nee;nee
6141;Woerd, De;214;Buren                      ;38;Westelijke Betuwe                                 ;25;Gld.;nee;nee
6142;Woerden;632;Woerden                    ;49;Utrechts weidegebied                              ;26;U.  ;ja ;ja 
6143;Woerdense Verlaat;569;Nieuwkoop                  ;72;Noordelijke veenstreek in Zuid-Holland            ;28;ZH. ;ja ;nee
6144;Woezik;296;Wijchen                    ;40;Gebied om Nijmegen                                ;25;Gld.;nee;nee
6145;Wogmeer;429;Obdam                      ;54;Midden- en Oostelijk West-Friesland               ;27;NH. ;nee;nee
6146;Wognum;466;Wognum                     ;54;Midden- en Oostelijk West-Friesland               ;27;NH. ;ja ;ja 
6147;97;10;Delfzijl                   ;2;Appingedam, Delfzijl                              ;20;Gr. ;ja ;nee
6148;Wolder;935;Maastricht                 ;126;Maastricht                                        ;31;L.  ;nee;nee
6149;Wolfhaag;981;Vaals                      ;127;Overige gemeenten Zuid-Limburg                    ;31;L.  ;nee;nee
6150;Wolfhagen;962;Schinnen                   ;124;Westelijke Mijnstreek                             ;31;L.  ;nee;nee
6151;Wolfheze;274;Renkum                     ;36;Overige gemeenten zuidelijke Veluwezoom           ;25;Gld.;ja ;nee
6152;174;18;Hoogezand-Sappemeer        ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
6153;Wolfsbosch;782;Gemert                     ;118;Brabantse Peel                                    ;30;NB. ;nee;nee
6154;Wolfshoek;767;Drunen                     ;106;Langstraat                                        ;30;NB. ;nee;nee
6155;Wolfshuis;936;Margraten                  ;127;Overige gemeenten Zuid-Limburg                    ;31;L.  ;nee;nee
6156;Wolfskuil;268;Nijmegen                   ;39;Nijmegen                                          ;25;Gld.;nee;nee
6157;Wolfswinkel;848;Son en Breugel             ;114;Randgebied Eindhoven                              ;30;NB. ;nee;nee
6158;353;48;Vlagtwedde                 ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
6159;354;48;Vlagtwedde                 ;4;Groninger Veenkolonien                            ;20;Gr. ;nee;nee
6160;Wolphaartsdijk;664;Goes                       ;97;Noord- en Zuid-Beveland                           ;29;Z.  ;ja ;nee
6161;Wolsum;683;Wymbritseradiel            ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
6162;Wolsumerketting;683;Wymbritseradiel            ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
6163;Wolterholten;181;Steenwijk                  ;19;Noordwest-Overijssel                              ;23;O.  ;nee;nee
6164;58;9;Ten Boer                   ;1;Groninger Hoogeland en noordelijk Westerkwartier  ;20;Gr. ;ja ;nee
6165;878;98;Weststellingwerf           ;9;Fries zandgebied                                  ;21;F.  ;ja ;nee
6166;Wommels;140;Littenseradiel             ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
6167;Wonde, De;141;Almelo                     ;24;Overige gemeenten in Twente                       ;23;O.  ;nee;nee
6168;Wonneburen;710;Wûnseradiel                ;10;Fries weidegebied                                 ;21;F.  ;nee;nee
6169;Wons;710;Wûnseradiel                ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
6170;Woold;294;Winterswijk                ;30;Overige gemeenten oostelijke Achterhoek           ;25;Gld.;ja ;nee
6171;Woolde;164;Hengelo                    ;24;Overige gemeenten in Twente                       ;23;O.  ;nee;nee
6172;Woolde Achterhoek;164;Hengelo                    ;24;Overige gemeenten in Twente                       ;23;O.  ;nee;nee
6173;Wooldrikshoek;153;Enschede                   ;23;Enschede                                          ;23;O.  ;nee;nee
6174;Woord;296;Wijchen                    ;40;Gebied om Nijmegen                                ;25;Gld.;nee;nee
6175;Wordragen;198;Ammerzoden                 ;42;Bommelerwaard                                     ;25;Gld.;nee;nee
6176;896;104;Nijefurd                   ;10;Fries weidegebied                                 ;21;F.  ;ja ;nee
6177;Wormen;200;Apeldoorn                  ;33;Apeldoorn                                         ;25;Gld.;nee;nee
6178;Wormenschematen;200;Apeldoorn                  ;33;Apeldoorn                                         ;25;Gld.;nee;nee
6179;Wormer;880;Wormerland                 ;58;Zaanstreek                                        ;27;NH. ;ja ;nee
6180;Wormerland;880;Wormerland                 ;58;Zaanstreek                                        ;27;NH. ;nee;ja 
6181;Wormerveer;479;Zaanstad                   ;58;Zaanstreek                                        ;27;NH. ;ja ;nee
6182;Worp;150;Deventer                   ;22;Zuidwest-Overijssel                               ;23;O.  ;nee;nee
6183;Worsum;252;Heumen                     ;40;Gebied om Nijmegen                                ;25;Gld.;nee;nee
