ID;Countries;SITC;Periods;TotalImportValue_1;TotalExportValue_2
401;Total countries;66112 Slaked lime;2016 February;1.0;0.0
402;Total countries;66112 Slaked lime;2016 March;1.0;0.0
403;Total countries;66112 Slaked lime;2016 April;1.0;0.0
404;Total countries;66112 Slaked lime;2016 May;0.0;0.0
405;Total countries;66112 Slaked lime;2016 June;2.0;0.0
406;Total countries;66112 Slaked lime;2016 July;0.0;0.0
407;Total countries;66112 Slaked lime;2016 August;0.0;0.0
408;Total countries;66112 Slaked lime;2016 September;0.0;0.0
409;Total countries;66112 Slaked lime;2016 October;1.0;0.0
410;Total countries;66112 Slaked lime;2016 November;0.0;0.0
411;Total countries;66112 Slaked lime;2016 December;0.0;0.0
412;Total countries;66112 Slaked lime;2016;8.0;1.0
413;Total countries;66112 Slaked lime;2017 January;0.0;0.0
414;Total countries;66112 Slaked lime;2017 February;0.0;0.0
415;Total countries;66112 Slaked lime;2017 March;0.0;0.0
416;Total countries;66112 Slaked lime;2017 April;0.0;0.0
417;Total countries;66112 Slaked lime;2017 May;0.0;0.0
418;Total countries;66112 Slaked lime;2017 June;0.0;0.0
419;Total countries;66112 Slaked lime;2017 July;0.0;0.0
420;Total countries;66112 Slaked lime;2017 August;0.0;0.0
421;Total countries;66112 Slaked lime;2017 September;1.0;0.0
422;Total countries;66112 Slaked lime;2017 October;0.0;0.0
423;Total countries;66112 Slaked lime;2017 November;1.0;0.0
424;Total countries;66112 Slaked lime;2017 December;1.0;0.0
425;Total countries;66112 Slaked lime;2017;5.0;1.0
426;Total countries;66112 Slaked lime;2018 January;1.0;0.0
427;Total countries;66112 Slaked lime;2018 February;1.0;0.0
428;Total countries;66112 Slaked lime;2018 March;1.0;0.0
429;Total countries;66112 Slaked lime;2018 April;1.0;0.0
430;Total countries;66112 Slaked lime;2018 May;1.0;0.0
431;Total countries;66112 Slaked lime;2018 June;1.0;0.0
432;Total countries;66112 Slaked lime;2018 July;1.0;0.0
433;Total countries;66112 Slaked lime;2018 August;1.0;0.0
434;Total countries;66112 Slaked lime;2018 September;0.0;0.0
435;Total countries;66112 Slaked lime;2018 October;1.0;0.0
436;Total countries;66112 Slaked lime;2018 November;2.0;0.0
437;Total countries;66112 Slaked lime;2018 December;2.0;0.0
438;Total countries;66112 Slaked lime;2018;12.0;2.0
439;Total countries;66112 Slaked lime;2019 January;1.0;0.0
440;Total countries;66112 Slaked lime;2019 February;2.0;0.0
441;Total countries;66112 Slaked lime;2019 March;1.0;0.0
442;Total countries;66112 Slaked lime;2019 April;2.0;0.0
443;Total countries;66112 Slaked lime;2019 May;2.0;0.0
444;Total countries;66112 Slaked lime;2019 June;1.0;0.0
445;Total countries;66112 Slaked lime;2019 July;1.0;0.0
446;Total countries;66112 Slaked lime;2019 August;1.0;0.0
447;Total countries;66112 Slaked lime;2019 September;1.0;0.0
448;Total countries;66112 Slaked lime;2019 October;1.0;0.0
449;Total countries;66112 Slaked lime;2019 November;1.0;0.0
450;Total countries;66112 Slaked lime;2019 December;1.0;0.0
451;Total countries;66112 Slaked lime;2019;13.0;2.0
452;Total countries;66112 Slaked lime;2020 January;1.0;0.0
453;Total countries;66112 Slaked lime;2020 February;1.0;0.0
454;Total countries;66112 Slaked lime;2020 March;0.0;0.0
455;Total countries;66112 Slaked lime;2020 April;1.0;0.0
456;Total countries;66112 Slaked lime;2020 May;1.0;0.0
457;Total countries;66112 Slaked lime;2020 June;1.0;0.0
458;Total countries;66112 Slaked lime;2020 July;1.0;0.0
459;Total countries;66112 Slaked lime;2020 August;1.0;0.0
460;Total countries;66112 Slaked lime;2020 September;1.0;0.0
461;Total countries;66112 Slaked lime;2020 October;1.0;0.0
462;Total countries;66112 Slaked lime;2020 November;1.0;0.0
463;Total countries;66112 Slaked lime;2020 December;1.0;0.0
464;Total countries;66112 Slaked lime;2020;8.0;3.0
465;Total countries;66112 Slaked lime;2021 January;;
466;Total countries;66112 Slaked lime;2021 February;;
467;Total countries;66112 Slaked lime;2021 March;;
468;Total countries;66112 Slaked lime;2021 April;;
469;Total countries;66112 Slaked lime;2021 May;;
470;Total countries;66112 Slaked lime;2021 June;;
471;Total countries;66112 Slaked lime;2021 July;;
472;Total countries;66112 Slaked lime;2021 August;;
473;Total countries;66112 Slaked lime;2021 September;;
474;Total countries;66112 Slaked lime;2021 October;;
475;Total countries;66112 Slaked lime;2021 November;;
476;Total countries;66112 Slaked lime;2021 December;;
477;Total countries;66112 Slaked lime;2021;;
478;Total countries;66112 Slaked lime;2022 January;1.0;0.0
479;Total countries;66112 Slaked lime;2022 February;0.0;0.0
480;Total countries;66112 Slaked lime;2022 March;0.0;0.0
481;Total countries;66112 Slaked lime;2022 April;0.0;0.0
482;Total countries;66112 Slaked lime;2022 May;0.0;0.0
483;Total countries;66112 Slaked lime;2022 June;0.0;0.0
484;Total countries;66112 Slaked lime;2022 July;1.0;0.0
485;Total countries;66112 Slaked lime;2022 August;1.0;0.0
486;Total countries;66112 Slaked lime;2022 September;1.0;0.0
487;Total countries;66112 Slaked lime;2022 October;0.0;0.0
488;Total countries;66112 Slaked lime;2022 November;1.0;0.0
489;Total countries;66112 Slaked lime;2022 December;1.0;0.0
490;Total countries;66112 Slaked lime;2022;7.0;2.0
491;Total countries;66112 Slaked lime;2023 January;0.0;0.0
492;Total countries;66112 Slaked lime;2023 February;1.0;0.0
493;Total countries;66112 Slaked lime;2023 March;1.0;0.0
494;Total countries;66112 Slaked lime;2023 April;1.0;0.0
495;Total countries;66112 Slaked lime;2023 May;0.0;0.0
496;Total countries;66112 Slaked lime;2023 June;1.0;1.0
497;Total countries;66112 Slaked lime;2023 July;1.0;0.0
498;Total countries;66112 Slaked lime;2023 August;1.0;0.0
499;Total countries;66112 Slaked lime;2023 September;1.0;1.0
500;Total countries;66112 Slaked lime;2023 October;1.0;1.0
501;Total countries;66112 Slaked lime;2023 November;1.0;0.0
502;Total countries;66112 Slaked lime;2023 December;1.0;0.0
503;Total countries;66112 Slaked lime;2023;8.0;5.0
504;Total countries;66112 Slaked lime;2024 January;2.0;0.0
505;Total countries;66112 Slaked lime;2024 February;1.0;0.0
506;Total countries;66112 Slaked lime;2024 March;1.0;0.0
507;Total countries;66112 Slaked lime;2024 April;1.0;0.0
508;Total countries;66112 Slaked lime;2024 May;1.0;0.0
509;Total countries;66112 Slaked lime;2024 June;1.0;0.0
510;Total countries;66112 Slaked lime;2024 July;1.0;0.0
511;Total countries;66112 Slaked lime;2024 August;1.0;0.0
512;Total countries;66112 Slaked lime;2024 September;1.0;0.0
513;Total countries;66112 Slaked lime;2024 October;1.0;0.0
514;Total countries;66112 Slaked lime;2024 November;1.0;0.0
515;Total countries;66112 Slaked lime;2024 January-November;11.0;4.0
516;Total countries;66113 Hydraulic lime;2015 January;1.0;
517;Total countries;66113 Hydraulic lime;2015 February;1.0;0.0
518;Total countries;66113 Hydraulic lime;2015 March;1.0;0.0
519;Total countries;66113 Hydraulic lime;2015 April;1.0;
520;Total countries;66113 Hydraulic lime;2015 May;1.0;
521;Total countries;66113 Hydraulic lime;2015 June;1.0;0.0
522;Total countries;66113 Hydraulic lime;2015 July;1.0;0.0
523;Total countries;66113 Hydraulic lime;2015 August;1.0;
524;Total countries;66113 Hydraulic lime;2015 September;1.0;0.0
525;Total countries;66113 Hydraulic lime;2015 October;1.0;
526;Total countries;66113 Hydraulic lime;2015 November;1.0;
527;Total countries;66113 Hydraulic lime;2015 December;1.0;
528;Total countries;66113 Hydraulic lime;2015;13.0;0.0
529;Total countries;66113 Hydraulic lime;2016 January;1.0;
530;Total countries;66113 Hydraulic lime;2016 February;1.0;0.0
531;Total countries;66113 Hydraulic lime;2016 March;1.0;0.0
532;Total countries;66113 Hydraulic lime;2016 April;1.0;0.0
533;Total countries;66113 Hydraulic lime;2016 May;1.0;0.0
534;Total countries;66113 Hydraulic lime;2016 June;1.0;0.0
535;Total countries;66113 Hydraulic lime;2016 July;1.0;0.0
536;Total countries;66113 Hydraulic lime;2016 August;1.0;0.0
537;Total countries;66113 Hydraulic lime;2016 September;1.0;0.0
538;Total countries;66113 Hydraulic lime;2016 October;1.0;0.0
539;Total countries;66113 Hydraulic lime;2016 November;1.0;0.0
540;Total countries;66113 Hydraulic lime;2016 December;1.0;0.0
541;Total countries;66113 Hydraulic lime;2016;11.0;0.0
542;Total countries;66113 Hydraulic lime;2017 January;0.0;
543;Total countries;66113 Hydraulic lime;2017 February;1.0;0.0
544;Total countries;66113 Hydraulic lime;2017 March;1.0;
545;Total countries;66113 Hydraulic lime;2017 April;0.0;
546;Total countries;66113 Hydraulic lime;2017 May;1.0;
547;Total countries;66113 Hydraulic lime;2017 June;0.0;
548;Total countries;66113 Hydraulic lime;2017 July;1.0;
549;Total countries;66113 Hydraulic lime;2017 August;0.0;
550;Total countries;66113 Hydraulic lime;2017 September;1.0;0.0
551;Total countries;66113 Hydraulic lime;2017 October;1.0;0.0
552;Total countries;66113 Hydraulic lime;2017 November;1.0;0.0
553;Total countries;66113 Hydraulic lime;2017 December;1.0;
554;Total countries;66113 Hydraulic lime;2017;7.0;0.0
555;Total countries;66113 Hydraulic lime;2018 January;0.0;
556;Total countries;66113 Hydraulic lime;2018 February;1.0;
557;Total countries;66113 Hydraulic lime;2018 March;1.0;0.0
558;Total countries;66113 Hydraulic lime;2018 April;1.0;0.0
559;Total countries;66113 Hydraulic lime;2018 May;1.0;
560;Total countries;66113 Hydraulic lime;2018 June;1.0;0.0
561;Total countries;66113 Hydraulic lime;2018 July;1.0;
562;Total countries;66113 Hydraulic lime;2018 August;0.0;0.0
563;Total countries;66113 Hydraulic lime;2018 September;0.0;0.0
564;Total countries;66113 Hydraulic lime;2018 October;1.0;0.0
565;Total countries;66113 Hydraulic lime;2018 November;1.0;
566;Total countries;66113 Hydraulic lime;2018 December;1.0;
567;Total countries;66113 Hydraulic lime;2018;8.0;0.0
568;Total countries;66113 Hydraulic lime;2019 January;0.0;
569;Total countries;66113 Hydraulic lime;2019 February;1.0;
570;Total countries;66113 Hydraulic lime;2019 March;1.0;
571;Total countries;66113 Hydraulic lime;2019 April;1.0;
572;Total countries;66113 Hydraulic lime;2019 May;1.0;0.0
573;Total countries;66113 Hydraulic lime;2019 June;1.0;
574;Total countries;66113 Hydraulic lime;2019 July;1.0;0.0
575;Total countries;66113 Hydraulic lime;2019 August;0.0;0.0
576;Total countries;66113 Hydraulic lime;2019 September;0.0;0.0
577;Total countries;66113 Hydraulic lime;2019 October;1.0;0.0
578;Total countries;66113 Hydraulic lime;2019 November;1.0;0.0
579;Total countries;66113 Hydraulic lime;2019 December;1.0;0.0
580;Total countries;66113 Hydraulic lime;2019;8.0;0.0
581;Total countries;66113 Hydraulic lime;2020 January;0.0;0.0
582;Total countries;66113 Hydraulic lime;2020 February;1.0;0.0
583;Total countries;66113 Hydraulic lime;2020 March;1.0;0.0
584;Total countries;66113 Hydraulic lime;2020 April;1.0;0.0
585;Total countries;66113 Hydraulic lime;2020 May;1.0;0.0
586;Total countries;66113 Hydraulic lime;2020 June;1.0;0.0
587;Total countries;66113 Hydraulic lime;2020 July;1.0;0.0
588;Total countries;66113 Hydraulic lime;2020 August;1.0;0.0
589;Total countries;66113 Hydraulic lime;2020 September;0.0;0.0
590;Total countries;66113 Hydraulic lime;2020 October;1.0;0.0
591;Total countries;66113 Hydraulic lime;2020 November;1.0;0.0
592;Total countries;66113 Hydraulic lime;2020 December;1.0;0.0
593;Total countries;66113 Hydraulic lime;2020;7.0;3.0
594;Total countries;66113 Hydraulic lime;2021 January;;
595;Total countries;66113 Hydraulic lime;2021 February;;
596;Total countries;66113 Hydraulic lime;2021 March;;
597;Total countries;66113 Hydraulic lime;2021 April;;
598;Total countries;66113 Hydraulic lime;2021 May;;
599;Total countries;66113 Hydraulic lime;2021 June;;
600;Total countries;66113 Hydraulic lime;2021 July;;
601;Total countries;66113 Hydraulic lime;2021 August;;
602;Total countries;66113 Hydraulic lime;2021 September;;
603;Total countries;66113 Hydraulic lime;2021 October;;
604;Total countries;66113 Hydraulic lime;2021 November;;
605;Total countries;66113 Hydraulic lime;2021 December;;
606;Total countries;66113 Hydraulic lime;2021;;
607;Total countries;66113 Hydraulic lime;2022 January;0.0;0.0
608;Total countries;66113 Hydraulic lime;2022 February;1.0;0.0
609;Total countries;66113 Hydraulic lime;2022 March;1.0;0.0
610;Total countries;66113 Hydraulic lime;2022 April;2.0;0.0
611;Total countries;66113 Hydraulic lime;2022 May;1.0;0.0
612;Total countries;66113 Hydraulic lime;2022 June;1.0;0.0
613;Total countries;66113 Hydraulic lime;2022 July;1.0;0.0
614;Total countries;66113 Hydraulic lime;2022 August;1.0;0.0
615;Total countries;66113 Hydraulic lime;2022 September;1.0;1.0
616;Total countries;66113 Hydraulic lime;2022 October;1.0;0.0
617;Total countries;66113 Hydraulic lime;2022 November;1.0;0.0
618;Total countries;66113 Hydraulic lime;2022 December;1.0;0.0
619;Total countries;66113 Hydraulic lime;2022;13.0;4.0
620;Total countries;66113 Hydraulic lime;2023 January;1.0;0.0
621;Total countries;66113 Hydraulic lime;2023 February;1.0;0.0
622;Total countries;66113 Hydraulic lime;2023 March;1.0;0.0
623;Total countries;66113 Hydraulic lime;2023 April;1.0;0.0
624;Total countries;66113 Hydraulic lime;2023 May;1.0;0.0
625;Total countries;66113 Hydraulic lime;2023 June;1.0;0.0
626;Total countries;66113 Hydraulic lime;2023 July;1.0;0.0
627;Total countries;66113 Hydraulic lime;2023 August;1.0;0.0
628;Total countries;66113 Hydraulic lime;2023 September;1.0;0.0
629;Total countries;66113 Hydraulic lime;2023 October;1.0;0.0
630;Total countries;66113 Hydraulic lime;2023 November;1.0;0.0
631;Total countries;66113 Hydraulic lime;2023 December;1.0;0.0
632;Total countries;66113 Hydraulic lime;2023;14.0;4.0
633;Total countries;66113 Hydraulic lime;2024 January;1.0;0.0
634;Total countries;66113 Hydraulic lime;2024 February;3.0;0.0
635;Total countries;66113 Hydraulic lime;2024 March;1.0;0.0
636;Total countries;66113 Hydraulic lime;2024 April;1.0;0.0
637;Total countries;66113 Hydraulic lime;2024 May;2.0;0.0
638;Total countries;66113 Hydraulic lime;2024 June;1.0;0.0
639;Total countries;66113 Hydraulic lime;2024 July;1.0;0.0
640;Total countries;66113 Hydraulic lime;2024 August;1.0;0.0
641;Total countries;66113 Hydraulic lime;2024 September;1.0;0.0
642;Total countries;66113 Hydraulic lime;2024 October;2.0;0.0
643;Total countries;66113 Hydraulic lime;2024 November;1.0;0.0
644;Total countries;66113 Hydraulic lime;2024 January-November;15.0;3.0
645;Total countries;66121 Cement clinkers;2015 January;0.0;0.0
646;Total countries;66121 Cement clinkers;2015 February;3.0;0.0
647;Total countries;66121 Cement clinkers;2015 March;0.0;0.0
648;Total countries;66121 Cement clinkers;2015 April;1.0;0.0
649;Total countries;66121 Cement clinkers;2015 May;0.0;0.0
650;Total countries;66121 Cement clinkers;2015 June;2.0;
651;Total countries;66121 Cement clinkers;2015 July;0.0;0.0
652;Total countries;66121 Cement clinkers;2015 August;0.0;0.0
653;Total countries;66121 Cement clinkers;2015 September;0.0;0.0
654;Total countries;66121 Cement clinkers;2015 October;0.0;0.0
655;Total countries;66121 Cement clinkers;2015 November;0.0;0.0
656;Total countries;66121 Cement clinkers;2015 December;0.0;0.0
657;Total countries;66121 Cement clinkers;2015;9.0;1.0
658;Total countries;66121 Cement clinkers;2016 January;0.0;0.0
659;Total countries;66121 Cement clinkers;2016 February;0.0;0.0
660;Total countries;66121 Cement clinkers;2016 March;5.0;0.0
661;Total countries;66121 Cement clinkers;2016 April;0.0;0.0
662;Total countries;66121 Cement clinkers;2016 May;1.0;0.0
663;Total countries;66121 Cement clinkers;2016 June;0.0;
664;Total countries;66121 Cement clinkers;2016 July;1.0;0.0
665;Total countries;66121 Cement clinkers;2016 August;0.0;0.0
666;Total countries;66121 Cement clinkers;2016 September;0.0;
667;Total countries;66121 Cement clinkers;2016 October;0.0;0.0
668;Total countries;66121 Cement clinkers;2016 November;0.0;
