ID;VormenVanJeugdzorg;RegioS;Perioden;JongerenMetJeugdzorg_1;JongerenMetJeugdzorgRelatief_2;Jeugdzorgtrajecten_3
947;JZ Totaal jeugdzorg;Zuidoost-Noord-Brabant (CR);2018;16945.0;8.9;
948;JZ Totaal jeugdzorg;Zuidoost-Noord-Brabant (CR);1e halfjaar 2019;14225.0;7.4;
949;JZ Totaal jeugdzorg;Zuidoost-Noord-Brabant (CR);2e halfjaar 2019;14110.0;7.4;
950;JZ Totaal jeugdzorg;Zuidoost-Noord-Brabant (CR);2019;16410.0;8.6;
951;JZ Totaal jeugdzorg;Zuidoost-Noord-Brabant (CR);1e halfjaar 2020;13325.0;6.9;
952;JZ Totaal jeugdzorg;Zuidoost-Noord-Brabant (CR);2e halfjaar 2020;14080.0;7.3;
953;JZ Totaal jeugdzorg;Zuidoost-Noord-Brabant (CR);2020;16030.0;8.4;
954;JZ Totaal jeugdzorg;Noord-Limburg (CR);1e halfjaar 2015;5140.0;7.4;
955;JZ Totaal jeugdzorg;Noord-Limburg (CR);2e halfjaar 2015;5395.0;7.8;
956;JZ Totaal jeugdzorg;Noord-Limburg (CR);2015;6115.0;8.8;
957;JZ Totaal jeugdzorg;Noord-Limburg (CR);1e halfjaar 2016;5610.0;8.2;
958;JZ Totaal jeugdzorg;Noord-Limburg (CR);2e halfjaar 2016;5655.0;8.3;
959;JZ Totaal jeugdzorg;Noord-Limburg (CR);2016;6530.0;9.6;
960;JZ Totaal jeugdzorg;Noord-Limburg (CR);1e halfjaar 2017;5855.0;8.6;
961;JZ Totaal jeugdzorg;Noord-Limburg (CR);2e halfjaar 2017;6070.0;8.9;
962;JZ Totaal jeugdzorg;Noord-Limburg (CR);2017;6890.0;10.1;
963;JZ Totaal jeugdzorg;Noord-Limburg (CR);1e halfjaar 2018;5050.0;7.5;
964;JZ Totaal jeugdzorg;Noord-Limburg (CR);2e halfjaar 2018;5245.0;7.8;
965;JZ Totaal jeugdzorg;Noord-Limburg (CR);2018;5945.0;8.8;
966;JZ Totaal jeugdzorg;Noord-Limburg (CR);1e halfjaar 2019;5825.0;8.7;
967;JZ Totaal jeugdzorg;Noord-Limburg (CR);2e halfjaar 2019;5865.0;8.8;
968;JZ Totaal jeugdzorg;Noord-Limburg (CR);2019;6840.0;10.2;
969;JZ Totaal jeugdzorg;Noord-Limburg (CR);1e halfjaar 2020;5560.0;8.4;
970;JZ Totaal jeugdzorg;Noord-Limburg (CR);2e halfjaar 2020;5555.0;8.4;
971;JZ Totaal jeugdzorg;Noord-Limburg (CR);2020;6510.0;9.8;
972;JZ Totaal jeugdzorg;Midden-Limburg (CR);1e halfjaar 2015;4890.0;9.1;
973;JZ Totaal jeugdzorg;Midden-Limburg (CR);2e halfjaar 2015;5230.0;9.7;
974;JZ Totaal jeugdzorg;Midden-Limburg (CR);2015;5855.0;10.9;
975;JZ Totaal jeugdzorg;Midden-Limburg (CR);1e halfjaar 2016;5345.0;10.0;
976;JZ Totaal jeugdzorg;Midden-Limburg (CR);2e halfjaar 2016;5370.0;10.1;
977;JZ Totaal jeugdzorg;Midden-Limburg (CR);2016;6220.0;11.7;
978;JZ Totaal jeugdzorg;Midden-Limburg (CR);1e halfjaar 2017;5400.0;10.2;
979;JZ Totaal jeugdzorg;Midden-Limburg (CR);2e halfjaar 2017;5510.0;10.4;
980;JZ Totaal jeugdzorg;Midden-Limburg (CR);2017;6260.0;11.8;
981;JZ Totaal jeugdzorg;Midden-Limburg (CR);1e halfjaar 2018;5535.0;10.5;
982;JZ Totaal jeugdzorg;Midden-Limburg (CR);2e halfjaar 2018;5685.0;10.8;
983;JZ Totaal jeugdzorg;Midden-Limburg (CR);2018;6395.0;12.1;
984;JZ Totaal jeugdzorg;Midden-Limburg (CR);1e halfjaar 2019;5670.0;10.9;
985;JZ Totaal jeugdzorg;Midden-Limburg (CR);2e halfjaar 2019;5835.0;11.2;
986;JZ Totaal jeugdzorg;Midden-Limburg (CR);2019;6605.0;12.6;
987;JZ Totaal jeugdzorg;Midden-Limburg (CR);1e halfjaar 2020;5550.0;10.7;
988;JZ Totaal jeugdzorg;Midden-Limburg (CR);2e halfjaar 2020;5590.0;10.8;
989;JZ Totaal jeugdzorg;Midden-Limburg (CR);2020;6480.0;12.5;
990;JZ Totaal jeugdzorg;Zuid-Limburg (CR);1e halfjaar 2015;11355.0;8.5;
991;JZ Totaal jeugdzorg;Zuid-Limburg (CR);2e halfjaar 2015;12040.0;9.0;
992;JZ Totaal jeugdzorg;Zuid-Limburg (CR);2015;13500.0;10.1;
993;JZ Totaal jeugdzorg;Zuid-Limburg (CR);1e halfjaar 2016;11430.0;8.6;
994;JZ Totaal jeugdzorg;Zuid-Limburg (CR);2e halfjaar 2016;11975.0;9.0;
995;JZ Totaal jeugdzorg;Zuid-Limburg (CR);2016;13555.0;10.2;
996;JZ Totaal jeugdzorg;Zuid-Limburg (CR);1e halfjaar 2017;12045.0;9.2;
997;JZ Totaal jeugdzorg;Zuid-Limburg (CR);2e halfjaar 2017;12435.0;9.5;
998;JZ Totaal jeugdzorg;Zuid-Limburg (CR);2017;13860.0;10.5;
999;JZ Totaal jeugdzorg;Zuid-Limburg (CR);1e halfjaar 2018;12635.0;9.7;
1000;JZ Totaal jeugdzorg;Zuid-Limburg (CR);2e halfjaar 2018;13360.0;10.3;
1001;JZ Totaal jeugdzorg;Zuid-Limburg (CR);2018;14720.0;11.3;
1002;JZ Totaal jeugdzorg;Zuid-Limburg (CR);1e halfjaar 2019;13010.0;10.1;
1003;JZ Totaal jeugdzorg;Zuid-Limburg (CR);2e halfjaar 2019;13360.0;10.4;
1004;JZ Totaal jeugdzorg;Zuid-Limburg (CR);2019;15030.0;11.7;
1005;JZ Totaal jeugdzorg;Zuid-Limburg (CR);1e halfjaar 2020;12980.0;10.1;
1006;JZ Totaal jeugdzorg;Zuid-Limburg (CR);2e halfjaar 2020;12940.0;10.1;
1007;JZ Totaal jeugdzorg;Zuid-Limburg (CR);2020;15015.0;11.7;
1008;JZ Totaal jeugdzorg;Flevoland (CR);1e halfjaar 2015;9255.0;7.5;
1009;JZ Totaal jeugdzorg;Flevoland (CR);2e halfjaar 2015;9630.0;7.8;
1010;JZ Totaal jeugdzorg;Flevoland (CR);2015;10905.0;8.9;
1011;JZ Totaal jeugdzorg;Flevoland (CR);1e halfjaar 2016;9210.0;7.5;
1012;JZ Totaal jeugdzorg;Flevoland (CR);2e halfjaar 2016;9705.0;7.9;
1013;JZ Totaal jeugdzorg;Flevoland (CR);2016;11160.0;9.1;
1014;JZ Totaal jeugdzorg;Flevoland (CR);1e halfjaar 2017;9550.0;7.8;
1015;JZ Totaal jeugdzorg;Flevoland (CR);2e halfjaar 2017;9790.0;8.0;
1016;JZ Totaal jeugdzorg;Flevoland (CR);2017;11235.0;9.2;
1017;JZ Totaal jeugdzorg;Flevoland (CR);1e halfjaar 2018;9620.0;7.9;
1018;JZ Totaal jeugdzorg;Flevoland (CR);2e halfjaar 2018;10195.0;8.3;
1019;JZ Totaal jeugdzorg;Flevoland (CR);2018;11575.0;9.5;
1020;JZ Totaal jeugdzorg;Flevoland (CR);1e halfjaar 2019;9945.0;8.1;
1021;JZ Totaal jeugdzorg;Flevoland (CR);2e halfjaar 2019;10085.0;8.2;
1022;JZ Totaal jeugdzorg;Flevoland (CR);2019;11705.0;9.5;
1023;JZ Totaal jeugdzorg;Flevoland (CR);1e halfjaar 2020;9640.0;7.8;
1024;JZ Totaal jeugdzorg;Flevoland (CR);2e halfjaar 2020;10245.0;8.3;
1025;JZ Totaal jeugdzorg;Flevoland (CR);2020;11845.0;9.6;
1026;JZ Totaal jeugdzorg;Aa en Hunze;1e halfjaar 2015;490.0;8.4;
1027;JZ Totaal jeugdzorg;Aa en Hunze;2e halfjaar 2015;525.0;9.0;
1028;JZ Totaal jeugdzorg;Aa en Hunze;2015;550.0;9.4;
1029;JZ Totaal jeugdzorg;Aa en Hunze;1e halfjaar 2016;495.0;8.6;
1030;JZ Totaal jeugdzorg;Aa en Hunze;2e halfjaar 2016;495.0;8.6;
1031;JZ Totaal jeugdzorg;Aa en Hunze;2016;545.0;9.5;
1032;JZ Totaal jeugdzorg;Aa en Hunze;1e halfjaar 2017;555.0;9.7;
1033;JZ Totaal jeugdzorg;Aa en Hunze;2e halfjaar 2017;565.0;9.8;
1034;JZ Totaal jeugdzorg;Aa en Hunze;2017;615.0;10.7;
1035;JZ Totaal jeugdzorg;Aa en Hunze;1e halfjaar 2018;550.0;9.5;
1036;JZ Totaal jeugdzorg;Aa en Hunze;2e halfjaar 2018;560.0;9.7;
1037;JZ Totaal jeugdzorg;Aa en Hunze;2018;630.0;10.9;
1038;JZ Totaal jeugdzorg;Aa en Hunze;1e halfjaar 2019;555.0;9.7;
1039;JZ Totaal jeugdzorg;Aa en Hunze;2e halfjaar 2019;535.0;9.3;
1040;JZ Totaal jeugdzorg;Aa en Hunze;2019;615.0;10.7;
1041;JZ Totaal jeugdzorg;Aa en Hunze;1e halfjaar 2020;500.0;8.7;
1042;JZ Totaal jeugdzorg;Aa en Hunze;2e halfjaar 2020;525.0;9.2;
1043;JZ Totaal jeugdzorg;Aa en Hunze;2020;580.0;10.1;
1044;JZ Totaal jeugdzorg;Aalburg;1e halfjaar 2015;230.0;5.8;
1045;JZ Totaal jeugdzorg;Aalburg;2e halfjaar 2015;230.0;5.8;
1046;JZ Totaal jeugdzorg;Aalburg;2015;280.0;7.0;
1047;JZ Totaal jeugdzorg;Aalburg;1e halfjaar 2016;250.0;6.3;
1048;JZ Totaal jeugdzorg;Aalburg;2e halfjaar 2016;265.0;6.6;
1049;JZ Totaal jeugdzorg;Aalburg;2016;325.0;8.1;
1050;JZ Totaal jeugdzorg;Aalburg;1e halfjaar 2017;285.0;7.2;
1051;JZ Totaal jeugdzorg;Aalburg;2e halfjaar 2017;260.0;6.6;
1052;JZ Totaal jeugdzorg;Aalburg;2017;330.0;8.3;
1053;JZ Totaal jeugdzorg;Aalburg;1e halfjaar 2018;290.0;7.3;
1054;JZ Totaal jeugdzorg;Aalburg;2e halfjaar 2018;315.0;8.0;
1055;JZ Totaal jeugdzorg;Aalburg;2018;345.0;8.7;
1056;JZ Totaal jeugdzorg;Aalburg;1e halfjaar 2019;;;
1057;JZ Totaal jeugdzorg;Aalburg;2e halfjaar 2019;;;
1058;JZ Totaal jeugdzorg;Aalburg;2019;;;
1059;JZ Totaal jeugdzorg;Aalburg;1e halfjaar 2020;;;
1060;JZ Totaal jeugdzorg;Aalburg;2e halfjaar 2020;;;
1061;JZ Totaal jeugdzorg;Aalburg;2020;;;
1062;JZ Totaal jeugdzorg;Aalsmeer;1e halfjaar 2015;450.0;5.1;
1063;JZ Totaal jeugdzorg;Aalsmeer;2e halfjaar 2015;450.0;5.1;
1064;JZ Totaal jeugdzorg;Aalsmeer;2015;535.0;6.1;
1065;JZ Totaal jeugdzorg;Aalsmeer;1e halfjaar 2016;415.0;4.7;
1066;JZ Totaal jeugdzorg;Aalsmeer;2e halfjaar 2016;425.0;4.8;
1067;JZ Totaal jeugdzorg;Aalsmeer;2016;505.0;5.7;
1068;JZ Totaal jeugdzorg;Aalsmeer;1e halfjaar 2017;440.0;5.0;
1069;JZ Totaal jeugdzorg;Aalsmeer;2e halfjaar 2017;455.0;5.2;
1070;JZ Totaal jeugdzorg;Aalsmeer;2017;525.0;6.0;
1071;JZ Totaal jeugdzorg;Aalsmeer;1e halfjaar 2018;465.0;5.4;
1072;JZ Totaal jeugdzorg;Aalsmeer;2e halfjaar 2018;510.0;5.9;
1073;JZ Totaal jeugdzorg;Aalsmeer;2018;570.0;6.6;
1074;JZ Totaal jeugdzorg;Aalsmeer;1e halfjaar 2019;500.0;5.7;
1075;JZ Totaal jeugdzorg;Aalsmeer;2e halfjaar 2019;505.0;5.8;
1076;JZ Totaal jeugdzorg;Aalsmeer;2019;600.0;6.9;
1077;JZ Totaal jeugdzorg;Aalsmeer;1e halfjaar 2020;460.0;5.3;
1078;JZ Totaal jeugdzorg;Aalsmeer;2e halfjaar 2020;475.0;5.5;
1079;JZ Totaal jeugdzorg;Aalsmeer;2020;555.0;6.4;
1080;JZ Totaal jeugdzorg;Aalten;1e halfjaar 2015;455.0;6.5;
1081;JZ Totaal jeugdzorg;Aalten;2e halfjaar 2015;475.0;6.8;
1082;JZ Totaal jeugdzorg;Aalten;2015;550.0;7.9;
1083;JZ Totaal jeugdzorg;Aalten;1e halfjaar 2016;445.0;6.5;
1084;JZ Totaal jeugdzorg;Aalten;2e halfjaar 2016;495.0;7.2;
1085;JZ Totaal jeugdzorg;Aalten;2016;550.0;8.0;
1086;JZ Totaal jeugdzorg;Aalten;1e halfjaar 2017;505.0;7.3;
1087;JZ Totaal jeugdzorg;Aalten;2e halfjaar 2017;520.0;7.5;
1088;JZ Totaal jeugdzorg;Aalten;2017;590.0;8.5;
1089;JZ Totaal jeugdzorg;Aalten;1e halfjaar 2018;535.0;7.8;
1090;JZ Totaal jeugdzorg;Aalten;2e halfjaar 2018;570.0;8.3;
1091;JZ Totaal jeugdzorg;Aalten;2018;625.0;9.1;
1092;JZ Totaal jeugdzorg;Aalten;1e halfjaar 2019;550.0;8.1;
1093;JZ Totaal jeugdzorg;Aalten;2e halfjaar 2019;565.0;8.3;
1094;JZ Totaal jeugdzorg;Aalten;2019;625.0;9.2;
1095;JZ Totaal jeugdzorg;Aalten;1e halfjaar 2020;545.0;8.0;
1096;JZ Totaal jeugdzorg;Aalten;2e halfjaar 2020;540.0;8.0;
1097;JZ Totaal jeugdzorg;Aalten;2020;635.0;9.4;
1098;JZ Totaal jeugdzorg;Achtkarspelen;1e halfjaar 2015;685.0;8.7;
1099;JZ Totaal jeugdzorg;Achtkarspelen;2e halfjaar 2015;780.0;9.9;
1100;JZ Totaal jeugdzorg;Achtkarspelen;2015;880.0;11.2;
1101;JZ Totaal jeugdzorg;Achtkarspelen;1e halfjaar 2016;715.0;9.1;
1102;JZ Totaal jeugdzorg;Achtkarspelen;2e halfjaar 2016;765.0;9.8;
1103;JZ Totaal jeugdzorg;Achtkarspelen;2016;885.0;11.3;
1104;JZ Totaal jeugdzorg;Achtkarspelen;1e halfjaar 2017;885.0;11.3;
1105;JZ Totaal jeugdzorg;Achtkarspelen;2e halfjaar 2017;720.0;9.2;
1106;JZ Totaal jeugdzorg;Achtkarspelen;2017;965.0;12.4;
1107;JZ Totaal jeugdzorg;Achtkarspelen;1e halfjaar 2018;650.0;8.4;
1108;JZ Totaal jeugdzorg;Achtkarspelen;2e halfjaar 2018;640.0;8.2;
1109;JZ Totaal jeugdzorg;Achtkarspelen;2018;725.0;9.3;
1110;JZ Totaal jeugdzorg;Achtkarspelen;1e halfjaar 2019;615.0;8.0;
1111;JZ Totaal jeugdzorg;Achtkarspelen;2e halfjaar 2019;630.0;8.2;
1112;JZ Totaal jeugdzorg;Achtkarspelen;2019;725.0;9.4;
1113;JZ Totaal jeugdzorg;Achtkarspelen;1e halfjaar 2020;630.0;8.2;
1114;JZ Totaal jeugdzorg;Achtkarspelen;2e halfjaar 2020;625.0;8.1;
1115;JZ Totaal jeugdzorg;Achtkarspelen;2020;745.0;9.7;
1116;JZ Totaal jeugdzorg;Alblasserdam;1e halfjaar 2015;400.0;6.8;
1117;JZ Totaal jeugdzorg;Alblasserdam;2e halfjaar 2015;450.0;7.6;
1118;JZ Totaal jeugdzorg;Alblasserdam;2015;495.0;8.4;
1119;JZ Totaal jeugdzorg;Alblasserdam;1e halfjaar 2016;445.0;7.5;
1120;JZ Totaal jeugdzorg;Alblasserdam;2e halfjaar 2016;475.0;8.0;
1121;JZ Totaal jeugdzorg;Alblasserdam;2016;535.0;9.0;
1122;JZ Totaal jeugdzorg;Alblasserdam;1e halfjaar 2017;475.0;8.0;
1123;JZ Totaal jeugdzorg;Alblasserdam;2e halfjaar 2017;530.0;8.9;
1124;JZ Totaal jeugdzorg;Alblasserdam;2017;590.0;10.0;
1125;JZ Totaal jeugdzorg;Alblasserdam;1e halfjaar 2018;515.0;8.8;
1126;JZ Totaal jeugdzorg;Alblasserdam;2e halfjaar 2018;525.0;8.9;
1127;JZ Totaal jeugdzorg;Alblasserdam;2018;600.0;10.2;
1128;JZ Totaal jeugdzorg;Alblasserdam;1e halfjaar 2019;510.0;8.6;
1129;JZ Totaal jeugdzorg;Alblasserdam;2e halfjaar 2019;525.0;8.9;
1130;JZ Totaal jeugdzorg;Alblasserdam;2019;610.0;10.3;
1131;JZ Totaal jeugdzorg;Alblasserdam;1e halfjaar 2020;535.0;9.0;
1132;JZ Totaal jeugdzorg;Alblasserdam;2e halfjaar 2020;550.0;9.3;
1133;JZ Totaal jeugdzorg;Alblasserdam;2020;625.0;10.6;
1134;JZ Totaal jeugdzorg;Albrandswaard;1e halfjaar 2015;430.0;6.2;
1135;JZ Totaal jeugdzorg;Albrandswaard;2e halfjaar 2015;445.0;6.4;
1136;JZ Totaal jeugdzorg;Albrandswaard;2015;510.0;7.3;
1137;JZ Totaal jeugdzorg;Albrandswaard;1e halfjaar 2016;440.0;6.4;
1138;JZ Totaal jeugdzorg;Albrandswaard;2e halfjaar 2016;440.0;6.4;
1139;JZ Totaal jeugdzorg;Albrandswaard;2016;505.0;7.3;
1140;JZ Totaal jeugdzorg;Albrandswaard;1e halfjaar 2017;375.0;5.4;
1141;JZ Totaal jeugdzorg;Albrandswaard;2e halfjaar 2017;380.0;5.5;
1142;JZ Totaal jeugdzorg;Albrandswaard;2017;450.0;6.5;
1143;JZ Totaal jeugdzorg;Albrandswaard;1e halfjaar 2018;395.0;5.6;
1144;JZ Totaal jeugdzorg;Albrandswaard;2e halfjaar 2018;440.0;6.3;
1145;JZ Totaal jeugdzorg;Albrandswaard;2018;470.0;6.7;
1146;JZ Totaal jeugdzorg;Albrandswaard;1e halfjaar 2019;355.0;5.1;
1147;JZ Totaal jeugdzorg;Albrandswaard;2e halfjaar 2019;360.0;5.2;
1148;JZ Totaal jeugdzorg;Albrandswaard;2019;425.0;6.1;
1149;JZ Totaal jeugdzorg;Albrandswaard;1e halfjaar 2020;370.0;5.3;
1150;JZ Totaal jeugdzorg;Albrandswaard;2e halfjaar 2020;395.0;5.6;
1151;JZ Totaal jeugdzorg;Albrandswaard;2020;460.0;6.5;
1152;JZ Totaal jeugdzorg;Alkmaar;1e halfjaar 2015;1755.0;6.6;
1153;JZ Totaal jeugdzorg;Alkmaar;2e halfjaar 2015;1755.0;6.6;
1154;JZ Totaal jeugdzorg;Alkmaar;2015;2035.0;7.6;
1155;JZ Totaal jeugdzorg;Alkmaar;1e halfjaar 2016;1800.0;6.8;
1156;JZ Totaal jeugdzorg;Alkmaar;2e halfjaar 2016;1955.0;7.4;
1157;JZ Totaal jeugdzorg;Alkmaar;2016;2195.0;8.3;
1158;JZ Totaal jeugdzorg;Alkmaar;1e halfjaar 2017;1860.0;7.0;
1159;JZ Totaal jeugdzorg;Alkmaar;2e halfjaar 2017;1925.0;7.2;
1160;JZ Totaal jeugdzorg;Alkmaar;2017;2215.0;8.3;
1161;JZ Totaal jeugdzorg;Alkmaar;1e halfjaar 2018;1935.0;7.3;
1162;JZ Totaal jeugdzorg;Alkmaar;2e halfjaar 2018;2190.0;8.3;
1163;JZ Totaal jeugdzorg;Alkmaar;2018;2365.0;8.9;
1164;JZ Totaal jeugdzorg;Alkmaar;1e halfjaar 2019;2355.0;9.0;
1165;JZ Totaal jeugdzorg;Alkmaar;2e halfjaar 2019;2415.0;9.2;
1166;JZ Totaal jeugdzorg;Alkmaar;2019;2720.0;10.3;
1167;JZ Totaal jeugdzorg;Alkmaar;1e halfjaar 2020;2380.0;9.0;
1168;JZ Totaal jeugdzorg;Alkmaar;2e halfjaar 2020;2480.0;9.4;
1169;JZ Totaal jeugdzorg;Alkmaar;2020;2850.0;10.8;
1170;JZ Totaal jeugdzorg;Almelo;1e halfjaar 2015;1545.0;8.0;
1171;JZ Totaal jeugdzorg;Almelo;2e halfjaar 2015;1700.0;8.8;
1172;JZ Totaal jeugdzorg;Almelo;2015;1850.0;9.6;
1173;JZ Totaal jeugdzorg;Almelo;1e halfjaar 2016;1700.0;8.8;
1174;JZ Totaal jeugdzorg;Almelo;2e halfjaar 2016;1725.0;8.9;
1175;JZ Totaal jeugdzorg;Almelo;2016;1930.0;10.0;
1176;JZ Totaal jeugdzorg;Almelo;1e halfjaar 2017;1655.0;8.6;
1177;JZ Totaal jeugdzorg;Almelo;2e halfjaar 2017;1670.0;8.7;
1178;JZ Totaal jeugdzorg;Almelo;2017;1955.0;10.2;
1179;JZ Totaal jeugdzorg;Almelo;1e halfjaar 2018;1620.0;8.5;
1180;JZ Totaal jeugdzorg;Almelo;2e halfjaar 2018;1690.0;8.9;
1181;JZ Totaal jeugdzorg;Almelo;2018;1905.0;10.0;
1182;JZ Totaal jeugdzorg;Almelo;1e halfjaar 2019;1790.0;9.4;
1183;JZ Totaal jeugdzorg;Almelo;2e halfjaar 2019;1825.0;9.6;
1184;JZ Totaal jeugdzorg;Almelo;2019;2080.0;11.0;
1185;JZ Totaal jeugdzorg;Almelo;1e halfjaar 2020;1700.0;9.0;
1186;JZ Totaal jeugdzorg;Almelo;2e halfjaar 2020;1865.0;9.9;
1187;JZ Totaal jeugdzorg;Almelo;2020;2130.0;11.3;
1188;JZ Totaal jeugdzorg;Almere;1e halfjaar 2015;4715.0;7.8;
1189;JZ Totaal jeugdzorg;Almere;2e halfjaar 2015;5050.0;8.4;
1190;JZ Totaal jeugdzorg;Almere;2015;5750.0;9.6;
1191;JZ Totaal jeugdzorg;Almere;1e halfjaar 2016;4855.0;8.1;
1192;JZ Totaal jeugdzorg;Almere;2e halfjaar 2016;4995.0;8.3;
1193;JZ Totaal jeugdzorg;Almere;2016;5815.0;9.7;
1194;JZ Totaal jeugdzorg;Almere;1e halfjaar 2017;4760.0;7.9;
1195;JZ Totaal jeugdzorg;Almere;2e halfjaar 2017;4745.0;7.9;
1196;JZ Totaal jeugdzorg;Almere;2017;5625.0;9.4;
1197;JZ Totaal jeugdzorg;Almere;1e halfjaar 2018;4765.0;7.9;
1198;JZ Totaal jeugdzorg;Almere;2e halfjaar 2018;5130.0;8.5;
1199;JZ Totaal jeugdzorg;Almere;2018;5875.0;9.7;
1200;JZ Totaal jeugdzorg;Almere;1e halfjaar 2019;4965.0;8.1;
1201;JZ Totaal jeugdzorg;Almere;2e halfjaar 2019;5110.0;8.4;
1202;JZ Totaal jeugdzorg;Almere;2019;5965.0;9.8;
1203;JZ Totaal jeugdzorg;Almere;1e halfjaar 2020;4805.0;7.8;
1204;JZ Totaal jeugdzorg;Almere;2e halfjaar 2020;5250.0;8.5;
1205;JZ Totaal jeugdzorg;Almere;2020;6030.0;9.8;
1206;JZ Totaal jeugdzorg;Alphen aan den Rijn;1e halfjaar 2015;2525.0;8.7;
1207;JZ Totaal jeugdzorg;Alphen aan den Rijn;2e halfjaar 2015;2770.0;9.5;
1208;JZ Totaal jeugdzorg;Alphen aan den Rijn;2015;3120.0;10.7;
1209;JZ Totaal jeugdzorg;Alphen aan den Rijn;1e halfjaar 2016;2760.0;9.5;
1210;JZ Totaal jeugdzorg;Alphen aan den Rijn;2e halfjaar 2016;2865.0;9.8;
1211;JZ Totaal jeugdzorg;Alphen aan den Rijn;2016;3270.0;11.2;
1212;JZ Totaal jeugdzorg;Alphen aan den Rijn;1e halfjaar 2017;2765.0;9.5;
1213;JZ Totaal jeugdzorg;Alphen aan den Rijn;2e halfjaar 2017;2815.0;9.7;
1214;JZ Totaal jeugdzorg;Alphen aan den Rijn;2017;3260.0;11.2;
1215;JZ Totaal jeugdzorg;Alphen aan den Rijn;1e halfjaar 2018;2955.0;10.2;
1216;JZ Totaal jeugdzorg;Alphen aan den Rijn;2e halfjaar 2018;3255.0;11.2;
1217;JZ Totaal jeugdzorg;Alphen aan den Rijn;2018;3685.0;12.7;
1218;JZ Totaal jeugdzorg;Alphen aan den Rijn;1e halfjaar 2019;3250.0;11.1;
1219;JZ Totaal jeugdzorg;Alphen aan den Rijn;2e halfjaar 2019;3055.0;10.5;
1220;JZ Totaal jeugdzorg;Alphen aan den Rijn;2019;3805.0;13.0;
1221;JZ Totaal jeugdzorg;Alphen aan den Rijn;1e halfjaar 2020;3045.0;10.5;
1222;JZ Totaal jeugdzorg;Alphen aan den Rijn;2e halfjaar 2020;3275.0;11.3;
1223;JZ Totaal jeugdzorg;Alphen aan den Rijn;2020;3610.0;12.4;
1224;JZ Totaal jeugdzorg;Alphen-Chaam;1e halfjaar 2015;120.0;4.9;
1225;JZ Totaal jeugdzorg;Alphen-Chaam;2e halfjaar 2015;140.0;5.7;
1226;JZ Totaal jeugdzorg;Alphen-Chaam;2015;150.0;6.1;
1227;JZ Totaal jeugdzorg;Alphen-Chaam;1e halfjaar 2016;140.0;5.7;
1228;JZ Totaal jeugdzorg;Alphen-Chaam;2e halfjaar 2016;160.0;6.5;
1229;JZ Totaal jeugdzorg;Alphen-Chaam;2016;180.0;7.3;
1230;JZ Totaal jeugdzorg;Alphen-Chaam;1e halfjaar 2017;145.0;5.9;
1231;JZ Totaal jeugdzorg;Alphen-Chaam;2e halfjaar 2017;155.0;6.3;
1232;JZ Totaal jeugdzorg;Alphen-Chaam;2017;185.0;7.5;
1233;JZ Totaal jeugdzorg;Alphen-Chaam;1e halfjaar 2018;165.0;6.7;
1234;JZ Totaal jeugdzorg;Alphen-Chaam;2e halfjaar 2018;185.0;7.5;
1235;JZ Totaal jeugdzorg;Alphen-Chaam;2018;200.0;8.1;
1236;JZ Totaal jeugdzorg;Alphen-Chaam;1e halfjaar 2019;185.0;7.5;
1237;JZ Totaal jeugdzorg;Alphen-Chaam;2e halfjaar 2019;170.0;6.9;
1238;JZ Totaal jeugdzorg;Alphen-Chaam;2019;205.0;8.3;
1239;JZ Totaal jeugdzorg;Alphen-Chaam;1e halfjaar 2020;150.0;6.2;
1240;JZ Totaal jeugdzorg;Alphen-Chaam;2e halfjaar 2020;170.0;7.0;
1241;JZ Totaal jeugdzorg;Alphen-Chaam;2020;190.0;7.8;
1242;JZ Totaal jeugdzorg;Altena;1e halfjaar 2015;;;
1243;JZ Totaal jeugdzorg;Altena;2e halfjaar 2015;;;
1244;JZ Totaal jeugdzorg;Altena;2015;;;
1245;JZ Totaal jeugdzorg;Altena;1e halfjaar 2016;;;
1246;JZ Totaal jeugdzorg;Altena;2e halfjaar 2016;;;
1247;JZ Totaal jeugdzorg;Altena;2016;;;
1248;JZ Totaal jeugdzorg;Altena;1e halfjaar 2017;;;
1249;JZ Totaal jeugdzorg;Altena;2e halfjaar 2017;;;
1250;JZ Totaal jeugdzorg;Altena;2017;;;
1251;JZ Totaal jeugdzorg;Altena;1e halfjaar 2018;;;
1252;JZ Totaal jeugdzorg;Altena;2e halfjaar 2018;;;
1253;JZ Totaal jeugdzorg;Altena;2018;;;
1254;JZ Totaal jeugdzorg;Altena;1e halfjaar 2019;1140.0;7.4;
1255;JZ Totaal jeugdzorg;Altena;2e halfjaar 2019;1215.0;7.9;
1256;JZ Totaal jeugdzorg;Altena;2019;1370.0;8.9;
1257;JZ Totaal jeugdzorg;Altena;1e halfjaar 2020;1075.0;7.0;
1258;JZ Totaal jeugdzorg;Altena;2e halfjaar 2020;1160.0;7.5;
1259;JZ Totaal jeugdzorg;Altena;2020;1335.0;8.7;
1260;JZ Totaal jeugdzorg;Ameland;1e halfjaar 2015;45.0;5.1;
1261;JZ Totaal jeugdzorg;Ameland;2e halfjaar 2015;55.0;6.2;
1262;JZ Totaal jeugdzorg;Ameland;2015;60.0;6.7;
1263;JZ Totaal jeugdzorg;Ameland;1e halfjaar 2016;70.0;7.8;
