ID;Geslacht;Arbeidspositie;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1;BeroepsEnNietBeroepsbevMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkOverdrachtsinkomen_4;GemiddeldPersoonlijkInkomen_5;GemiddeldGestandaardiseerdInkomen_6;BeroepsNietBeroepsbevInkomenOnb_7
1945;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2014;161.0;153.0;1.2;7.3;8.1;23.2;8.0
1946;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2015;153.0;148.0;0.8;8.0;8.6;22.3;5.0
1947;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2016;140.0;133.0;1.0;7.8;8.5;23.4;7.0
1948;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2017;117.0;110.0;1.1;7.2;8.0;23.9;8.0
1949;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2018;99.0;92.0;1.2;6.6;7.4;25.8;6.0
1950;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2019;83.0;78.0;1.3;7.8;8.8;26.2;6.0
1951;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2020;98.0;89.0;1.4;8.2;9.2;27.1;9.0
1952;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2021;96.0;94.0;2.2;5.2;7.2;30.7;1.0
1953;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2022;75.0;73.0;2.5;6.1;8.1;31.9;2.0
1954;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2023;69.0;68.0;2.4;7.5;9.5;34.8;1.0
1955;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2024;74.0;;;;;;
1956;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2013;131.0;128.0;1.9;12.9;14.3;21.6;3.0
1957;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2014;127.0;122.0;2.1;11.7;13.2;22.2;5.0
1958;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2015;116.0;111.0;2.0;11.8;13.4;22.0;5.0
1959;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2016;116.0;111.0;1.5;11.9;13.0;21.9;4.0
1960;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2017;97.0;92.0;2.4;11.6;13.5;23.6;5.0
1961;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2018;81.0;74.0;2.2;12.0;13.6;23.0;7.0
1962;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2019;78.0;75.0;2.4;13.5;15.3;24.3;4.0
1963;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2020;95.0;89.0;3.1;12.6;15.1;26.6;7.0
1964;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2021;81.0;78.0;3.9;9.9;13.2;29.3;3.0
1965;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2022;62.0;61.0;4.1;12.7;16.2;30.9;1.0
1966;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2023;66.0;65.0;5.2;12.7;17.2;34.5;1.0
1967;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2024;56.0;;;;;;
1968;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;3 Hbo, wo;2013;69.0;67.0;2.5;23.4;25.3;27.1;2.0
1969;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;3 Hbo, wo;2014;74.0;72.0;2.6;22.2;24.3;28.0;2.0
1970;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;3 Hbo, wo;2015;72.0;69.0;2.6;21.2;23.2;28.7;3.0
1971;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;3 Hbo, wo;2016;64.0;61.0;4.0;20.5;23.8;26.8;3.0
1972;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;3 Hbo, wo;2017;59.0;55.0;2.6;19.4;21.2;26.3;4.0
1973;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;3 Hbo, wo;2018;51.0;47.0;6.2;19.2;24.5;28.6;4.0
1974;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;3 Hbo, wo;2019;48.0;43.0;2.9;19.3;21.4;29.0;4.0
1975;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;3 Hbo, wo;2020;57.0;54.0;3.5;19.6;22.3;29.8;3.0
1976;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;3 Hbo, wo;2021;58.0;56.0;2.9;14.7;17.1;29.3;3.0
1977;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;3 Hbo, wo;2022;50.0;48.0;6.8;18.8;24.6;47.6;1.0
1978;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;3 Hbo, wo;2023;51.0;50.0;6.2;24.9;30.2;39.5;1.0
1979;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;3 Hbo, wo;2024;48.0;;;;;;
1980;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: weet niet of onbekend;2013;8.0;6.0;;;;;2.0
1981;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: weet niet of onbekend;2014;5.0;4.0;;;;;1.0
1982;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: weet niet of onbekend;2015;4.0;4.0;;;;;0.0
1983;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: weet niet of onbekend;2016;5.0;4.0;;;;;1.0
1984;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: weet niet of onbekend;2017;5.0;4.0;;;;;1.0
1985;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: weet niet of onbekend;2018;4.0;3.0;;;;;1.0
1986;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: weet niet of onbekend;2019;4.0;3.0;;;;;1.0
1987;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: weet niet of onbekend;2020;5.0;4.0;;;;;0.0
1988;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: weet niet of onbekend;2021;3.0;2.0;;;;;0.0
1989;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: weet niet of onbekend;2022;3.0;3.0;;;;;0.0
1990;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: weet niet of onbekend;2023;2.0;1.0;;;;;0.0
1991;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Onderwijsniveau: weet niet of onbekend;2024;1.0;;;;;;
1992;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2013;94.0;89.0;1.0;1.7;2.6;23.5;5.0
1993;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2014;100.0;94.0;1.1;1.8;2.7;24.8;6.0
1994;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2015;85.0;81.0;1.1;1.6;2.6;24.5;4.0
1995;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2016;87.0;81.0;1.1;1.4;2.4;25.1;6.0
1996;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2017;76.0;69.0;1.5;1.4;2.7;26.8;7.0
1997;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2018;68.0;61.0;1.6;1.1;2.5;28.3;7.0
1998;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2019;58.0;53.0;1.8;1.2;2.8;28.6;5.0
1999;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2020;76.0;68.0;2.0;1.2;3.0;31.8;8.0
2000;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2021;88.0;86.0;1.9;1.0;2.7;34.7;2.0
2001;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2022;69.0;69.0;2.2;1.1;3.0;35.1;1.0
2002;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2023;63.0;62.0;3.0;1.2;3.8;38.6;1.0
2003;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2024;68.0;;;;;;
2004;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2013;70.0;66.0;2.6;8.7;10.7;17.7;4.0
2005;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2014;79.0;74.0;2.9;8.4;10.6;18.1;5.0
2006;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2015;77.0;72.0;2.1;8.4;10.0;17.9;5.0
2007;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2016;68.0;63.0;2.1;9.7;11.3;18.1;5.0
2008;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2017;62.0;56.0;4.1;8.3;11.7;20.2;6.0
2009;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2018;48.0;43.0;3.3;9.0;11.5;20.3;5.0
2010;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2019;43.0;39.0;3.3;9.0;11.4;19.9;4.0
2011;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2020;55.0;51.0;3.8;10.1;13.0;22.8;4.0
2012;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2021;48.0;46.0;4.1;6.3;9.7;22.8;2.0
2013;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2022;37.0;35.0;7.6;7.8;14.2;24.6;2.0
2014;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2023;36.0;35.0;6.8;8.4;13.9;27.0;1.0
2015;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2024;35.0;;;;;;
2016;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 35 jaar;2013;29.0;27.0;2.9;8.0;10.4;16.6;2.0
2017;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 35 jaar;2014;37.0;35.0;2.8;8.3;10.5;17.8;2.0
2018;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 35 jaar;2015;36.0;33.0;2.5;8.1;10.1;17.0;3.0
2019;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 35 jaar;2016;30.0;28.0;2.4;7.4;9.4;17.5;2.0
2020;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 35 jaar;2017;32.0;28.0;3.9;7.3;10.5;19.4;3.0
2021;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 35 jaar;2018;24.0;21.0;4.4;7.1;10.7;19.2;3.0
2022;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 35 jaar;2019;22.0;20.0;4.1;7.2;10.5;18.5;2.0
2023;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 35 jaar;2020;26.0;24.0;4.6;8.9;12.7;21.7;2.0
2024;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 35 jaar;2021;21.0;20.0;5.6;5.2;9.8;21.0;1.0
2025;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 35 jaar;2022;18.0;17.0;5.3;7.3;11.7;23.8;1.0
2026;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 35 jaar;2023;19.0;18.0;8.2;7.3;14.1;27.1;1.0
2027;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 25 tot 35 jaar;2024;19.0;;;;;;
2028;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 35 tot 45 jaar;2013;41.0;39.0;2.4;9.2;10.9;18.5;2.0
2029;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 35 tot 45 jaar;2014;42.0;39.0;3.0;8.5;10.7;18.3;3.0
2030;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 35 tot 45 jaar;2015;41.0;39.0;1.9;8.6;10.0;18.6;3.0
2031;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 35 tot 45 jaar;2016;38.0;35.0;1.8;11.5;12.8;18.5;3.0
2032;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 35 tot 45 jaar;2017;30.0;28.0;4.2;9.4;12.9;21.0;2.0
2033;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 35 tot 45 jaar;2018;23.0;22.0;2.2;10.8;12.3;21.3;2.0
2034;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 35 tot 45 jaar;2019;21.0;18.0;2.5;11.0;12.5;21.5;2.0
2035;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 35 tot 45 jaar;2020;29.0;27.0;3.1;11.1;13.4;23.9;2.0
2036;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 35 tot 45 jaar;2021;26.0;26.0;3.0;7.1;9.5;24.2;1.0
2037;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 35 tot 45 jaar;2022;19.0;18.0;9.8;8.3;16.7;25.3;1.0
2038;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 35 tot 45 jaar;2023;17.0;17.0;5.4;9.6;13.7;26.8;1.0
2039;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 35 tot 45 jaar;2024;16.0;;;;;;
2040;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 55 jaar;2013;54.0;52.0;1.8;9.4;10.6;20.6;1.0
2041;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 55 jaar;2014;52.0;50.0;2.2;9.7;11.2;22.3;2.0
2042;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 55 jaar;2015;51.0;49.0;1.6;9.9;10.9;23.6;1.0
2043;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 55 jaar;2016;45.0;43.0;2.4;9.3;11.0;22.0;2.0
2044;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 55 jaar;2017;40.0;37.0;1.6;10.7;11.5;22.7;3.0
2045;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 55 jaar;2018;36.0;34.0;6.2;11.2;16.6;24.3;2.0
2046;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 55 jaar;2019;29.0;27.0;3.2;9.9;12.2;24.9;1.0
2047;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 55 jaar;2020;30.0;27.0;2.9;10.8;12.7;24.3;3.0
2048;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 55 jaar;2021;30.0;28.0;4.4;7.3;11.1;26.8;2.0
2049;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 55 jaar;2022;16.0;15.0;5.2;8.5;12.7;42.3;0.0
2050;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 55 jaar;2023;16.0;16.0;7.3;9.8;15.8;31.5;0.0
2051;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 55 jaar;2024;16.0;;;;;;
2052;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2013;191.0;189.0;1.6;18.9;20.0;23.8;3.0
2053;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2014;188.0;183.0;1.7;18.5;19.7;25.6;5.0
2054;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2015;184.0;180.0;1.6;18.2;19.4;25.2;4.0
2055;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2016;169.0;165.0;1.9;17.7;19.1;24.6;4.0
2056;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2017;140.0;135.0;1.2;17.7;18.4;24.7;5.0
2057;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2018;119.0;113.0;2.9;17.5;19.9;25.7;6.0
2058;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2019;113.0;107.0;1.8;19.2;20.4;27.1;5.0
2059;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2020;124.0;117.0;2.3;20.2;21.8;26.9;7.0
2060;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2021;102.0;99.0;3.3;17.6;20.4;28.7;3.0
2061;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2022;83.0;82.0;4.2;22.7;26.1;40.5;1.0
2062;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2023;89.0;88.0;4.6;25.5;29.4;37.5;1.0
2063;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2024;75.0;;;;;;
2064;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 55 tot 65 jaar;2013;65.0;64.0;2.8;17.9;19.7;23.8;1.0
2065;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 55 tot 65 jaar;2014;71.0;69.0;2.1;16.9;18.1;25.9;2.0
2066;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 55 tot 65 jaar;2015;63.0;61.0;2.6;14.5;16.3;24.3;2.0
2067;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 55 tot 65 jaar;2016;59.0;58.0;2.7;14.7;16.5;24.1;1.0
2068;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 55 tot 65 jaar;2017;54.0;52.0;1.4;14.8;15.4;24.4;2.0
2069;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 55 tot 65 jaar;2018;45.0;42.0;1.7;15.3;16.2;25.3;3.0
2070;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 55 tot 65 jaar;2019;36.0;34.0;1.9;16.5;17.4;27.5;2.0
2071;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 55 tot 65 jaar;2020;45.0;43.0;3.2;15.7;17.9;25.1;2.0
2072;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 55 tot 65 jaar;2021;34.0;34.0;4.4;11.5;15.0;27.1;1.0
2073;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 55 tot 65 jaar;2022;26.0;25.0;5.3;17.3;21.1;44.3;1.0
2074;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 55 tot 65 jaar;2023;23.0;22.0;8.6;15.2;22.4;39.8;1.0
2075;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 55 tot 65 jaar;2024;19.0;;;;;;
2076;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 65 tot 75 jaar;2013;73.0;73.0;0.4;26.8;27.1;26.0;1.0
2077;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 65 tot 75 jaar;2014;64.0;63.0;0.8;27.4;28.2;27.8;1.0
2078;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 65 tot 75 jaar;2015;70.0;69.0;0.7;27.4;28.1;27.1;1.0
2079;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 65 tot 75 jaar;2016;64.0;63.0;0.9;26.1;27.1;26.8;1.0
2080;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 65 tot 75 jaar;2017;46.0;46.0;0.8;26.5;27.3;26.6;1.0
2081;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 65 tot 75 jaar;2018;38.0;37.0;1.2;26.0;27.1;27.5;1.0
2082;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 65 tot 75 jaar;2019;48.0;47.0;0.8;26.5;27.3;28.0;1.0
2083;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 65 tot 75 jaar;2020;49.0;47.0;1.1;29.6;30.6;30.1;2.0
2084;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 65 tot 75 jaar;2021;37.0;37.0;1.4;30.9;32.2;31.6;0.0
2085;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 65 tot 75 jaar;2022;42.0;41.0;3.2;31.2;34.1;37.6;0.0
2086;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 65 tot 75 jaar;2023;50.0;50.0;2.0;34.9;36.8;38.4;0.0
2087;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Leeftijd: 65 tot 75 jaar;2024;39.0;;;;;;
2088;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: alleenstaande;2013;78.0;76.0;1.1;19.3;20.0;16.1;1.0
2089;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: alleenstaande;2014;79.0;75.0;1.8;18.5;19.7;16.9;4.0
2090;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: alleenstaande;2015;83.0;80.0;1.2;18.1;18.9;16.7;4.0
2091;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: alleenstaande;2016;79.0;76.0;1.3;18.3;19.2;16.3;3.0
2092;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: alleenstaande;2017;70.0;66.0;2.0;17.9;19.5;17.8;3.0
2093;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: alleenstaande;2018;59.0;56.0;4.3;18.1;21.8;18.2;4.0
2094;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: alleenstaande;2019;56.0;53.0;1.9;19.5;20.6;18.0;4.0
2095;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: alleenstaande;2020;69.0;65.0;2.0;19.1;20.5;18.2;4.0
2096;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: alleenstaande;2021;56.0;52.0;4.1;13.7;17.0;21.3;4.0
2097;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: alleenstaande;2022;49.0;48.0;3.2;16.0;18.6;22.1;1.0
2098;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: alleenstaande;2023;42.0;41.0;4.7;21.1;24.9;27.0;2.0
2099;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: alleenstaande;2024;41.0;;;;;;
2100;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder;2013;82.0;79.0;2.0;8.3;9.8;20.8;2.0
2101;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder;2014;86.0;82.0;2.6;8.5;10.5;23.6;3.0
2102;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder;2015;85.0;82.0;2.0;8.8;10.2;22.2;3.0
2103;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder;2016;76.0;73.0;2.5;8.8;10.7;21.9;3.0
2104;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder;2017;61.0;58.0;2.1;9.3;10.8;22.8;3.0
2105;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder;2018;51.0;47.0;2.4;8.8;10.6;24.4;4.0
2106;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder;2019;46.0;44.0;2.5;9.2;11.0;25.5;3.0
2107;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder;2020;53.0;50.0;3.1;10.4;12.7;27.0;3.0
2108;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder;2021;47.0;46.0;4.2;7.4;11.0;25.3;1.0
2109;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder;2022;29.0;28.0;10.6;11.6;20.0;50.6;0.0
2110;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder;2023;29.0;29.0;7.4;9.5;15.5;33.9;0.0
2111;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder;2024;35.0;;;;;;
2112;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder in éénouderhuishouden;2013;13.0;13.0;;;;;0.0
2113;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder in éénouderhuishouden;2014;14.0;14.0;;;;;0.0
2114;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder in éénouderhuishouden;2015;16.0;16.0;1.2;17.2;17.9;16.9;0.0
2115;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder in éénouderhuishouden;2016;16.0;16.0;0.9;16.2;16.6;16.6;0.0
2116;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder in éénouderhuishouden;2017;13.0;13.0;;;;;0.0
2117;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder in éénouderhuishouden;2018;8.0;7.0;;;;;1.0
2118;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder in éénouderhuishouden;2019;7.0;7.0;;;;;0.0
2119;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder in éénouderhuishouden;2020;11.0;10.0;;;;;0.0
2120;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder in éénouderhuishouden;2021;6.0;6.0;;;;;0.0
2121;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder in éénouderhuishouden;2022;4.0;4.0;;;;;0.0
2122;Totaal mannen en vrouwen;Beschikbaar, niet gezocht;Positie: ouder in éénouderhuishouden;2023;3.0;3.0;;;;;0.0
