ID;Inkomensbegrippen;Inkomensklassen;Geslacht;KenmerkenVanPersonen;Perioden;PersonenMetInkomen_1;GemiddeldInkomen_2;MediaanInkomen_3
3120;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: kind >=18 jaar;2011;205.2;4.2;3.9
3121;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: kind >=18 jaar;2012;213.8;4.3;4.0
3122;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: kind >=18 jaar;2013;220.5;4.2;4.0
3123;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: kind >=18 jaar;2014;221.0;4.3;4.0
3124;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: kind >=18 jaar;2015;218.6;4.3;4.1
3125;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: kind >=18 jaar;2016;219.6;4.4;4.2
3126;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: kind >=18 jaar;2017;221.3;4.5;4.3
3127;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: kind >=18 jaar;2018;219.8;4.6;4.5
3128;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: kind >=18 jaar;2019;220.6;4.8;4.7
3129;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: kind >=18 jaar;2020;214.6;4.8;4.7
3130;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: kind >=18 jaar;2021;207.5;4.9;5.0
3131;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: kind >=18 jaar;2022;191.8;5.1;5.3
3132;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: kind >=18 jaar;2023;175.7;5.2;5.4
3133;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: overig lid;2011;25.2;3.4;3.1
3134;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: overig lid;2012;24.1;3.4;3.2
3135;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: overig lid;2013;22.7;3.4;3.1
3136;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: overig lid;2014;22.6;3.4;3.1
3137;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: overig lid;2015;23.8;3.5;3.1
3138;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: overig lid;2016;23.3;3.6;3.2
3139;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: overig lid;2017;23.8;3.7;3.3
3140;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: overig lid;2018;22.3;3.7;3.4
3141;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: overig lid;2019;21.8;3.7;3.5
3142;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: overig lid;2020;21.1;3.6;3.4
3143;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: overig lid;2021;21.2;3.7;3.5
3144;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: overig lid;2022;20.6;3.8;3.6
3145;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;Positie hh: overig lid;2023;19.9;4.0;3.7
3146;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer en zelfstandige;2011;433.9;4.5;5.4
3147;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer en zelfstandige;2012;424.4;4.5;5.4
3148;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer en zelfstandige;2013;409.0;4.5;5.3
3149;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer en zelfstandige;2014;397.3;4.5;5.3
3150;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer en zelfstandige;2015;392.5;4.5;5.3
3151;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer en zelfstandige;2016;374.5;4.6;5.3
3152;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer en zelfstandige;2017;354.3;4.6;5.3
3153;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer en zelfstandige;2018;333.1;4.6;5.4
3154;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer en zelfstandige;2019;309.0;4.7;5.4
3155;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer en zelfstandige;2020;291.3;4.5;5.3
3156;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer en zelfstandige;2021;265.8;4.5;5.2
3157;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer en zelfstandige;2022;235.2;4.4;5.2
3158;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer en zelfstandige;2023;219.5;4.7;5.1
3159;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer;2011;280.2;5.8;6.3
3160;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer;2012;269.1;5.8;6.4
3161;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer;2013;250.0;5.8;6.3
3162;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer;2014;239.3;5.8;6.3
3163;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer;2015;234.1;5.8;6.3
3164;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer;2016;222.9;5.8;6.3
3165;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer;2017;209.7;5.7;6.3
3166;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer;2018;196.5;5.7;6.3
3167;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer;2019;180.0;5.8;6.3
3168;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer;2020;158.9;5.8;6.4
3169;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer;2021;144.1;5.8;6.4
3170;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer;2022;127.6;5.7;6.2
3171;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: werknemer;2023;114.7;5.7;6.1
3172;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige;2011;153.7;2.1;3.2
3173;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige;2012;155.3;2.2;3.2
3174;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige;2013;159.0;2.4;3.3
3175;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige;2014;158.0;2.6;3.4
3176;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige;2015;158.4;2.7;3.4
3177;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige;2016;151.6;2.8;3.5
3178;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige;2017;144.6;2.9;3.6
3179;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige;2018;136.6;3.0;3.7
3180;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige;2019;128.9;3.1;3.9
3181;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige;2020;132.4;2.9;3.7
3182;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige;2021;121.6;3.0;3.6
3183;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige;2022;107.6;2.8;3.8
3184;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige;2023;104.8;3.6;3.8
3185;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: directeur-grootaandeelhouder;2011;3.5;4.9;6.4
3186;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: directeur-grootaandeelhouder;2012;3.4;5.3;6.3
3187;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: directeur-grootaandeelhouder;2013;3.2;5.4;6.2
3188;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: directeur-grootaandeelhouder;2014;3.2;5.4;6.2
3189;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: directeur-grootaandeelhouder;2015;2.9;5.3;6.2
3190;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: directeur-grootaandeelhouder;2016;2.7;5.2;6.3
3191;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: directeur-grootaandeelhouder;2017;2.4;5.8;6.3
3192;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: directeur-grootaandeelhouder;2018;2.3;5.5;6.4
3193;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: directeur-grootaandeelhouder;2019;2.0;5.7;6.4
3194;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: directeur-grootaandeelhouder;2020;2.0;5.9;6.6
3195;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: directeur-grootaandeelhouder;2021;1.8;6.0;6.5
3196;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: directeur-grootaandeelhouder;2022;1.7;5.7;6.6
3197;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: directeur-grootaandeelhouder;2023;1.5;6.3;6.5
3198;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige ondernemer;2011;79.7;0.9;3.4
3199;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige ondernemer;2012;85.4;1.3;3.4
3200;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige ondernemer;2013;88.8;1.5;3.5
3201;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige ondernemer;2014;88.9;1.8;3.6
3202;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige ondernemer;2015;92.0;2.1;3.7
3203;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige ondernemer;2016;90.0;2.4;3.8
3204;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige ondernemer;2017;86.5;2.5;4.0
3205;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige ondernemer;2018;83.2;2.6;4.1
3206;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige ondernemer;2019;78.4;2.9;4.3
3207;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige ondernemer;2020;85.9;2.5;3.9
3208;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige ondernemer;2021;77.5;2.7;3.9
3209;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige ondernemer;2022;66.8;2.4;4.0
3210;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: zelfstandige ondernemer;2023;63.4;3.8;4.3
3211;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: meewerkend gezinslid;2011;15.3;2.3;0.0
3212;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: meewerkend gezinslid;2012;14.6;2.4;0.0
3213;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: meewerkend gezinslid;2013;14.0;2.4;0.0
3214;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: meewerkend gezinslid;2014;13.6;2.4;0.0
3215;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: meewerkend gezinslid;2015;13.4;2.5;0.0
3216;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: meewerkend gezinslid;2016;12.9;2.6;0.0
3217;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: meewerkend gezinslid;2017;12.4;2.8;0.0
3218;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: meewerkend gezinslid;2018;12.0;3.0;0.0
3219;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: meewerkend gezinslid;2019;11.6;3.1;0.2
3220;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: meewerkend gezinslid;2020;10.6;3.3;1.2
3221;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: meewerkend gezinslid;2021;9.8;3.2;0.2
3222;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: meewerkend gezinslid;2022;9.4;3.2;0.0
3223;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: meewerkend gezinslid;2023;9.2;3.1;0.0
3224;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: overige zelfstandige;2011;55.1;3.7;3.3
3225;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: overige zelfstandige;2012;51.9;3.6;3.3
3226;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: overige zelfstandige;2013;53.0;3.7;3.3
3227;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: overige zelfstandige;2014;52.3;3.7;3.3
3228;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: overige zelfstandige;2015;50.1;3.6;3.2
3229;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: overige zelfstandige;2016;46.1;3.6;3.1
3230;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: overige zelfstandige;2017;43.3;3.6;3.2
3231;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: overige zelfstandige;2018;39.1;3.6;3.2
3232;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: overige zelfstandige;2019;36.9;3.5;3.1
3233;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: overige zelfstandige;2020;33.9;3.6;3.2
3234;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: overige zelfstandige;2021;32.6;3.4;2.9
3235;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: overige zelfstandige;2022;29.7;3.6;3.2
3236;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: overige zelfstandige;2023;30.7;3.4;2.9
3237;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkerings- en pensioenontvanger;2011;199.5;3.2;2.9
3238;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkerings- en pensioenontvanger;2012;206.8;3.2;2.8
3239;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkerings- en pensioenontvanger;2013;213.6;3.3;3.0
3240;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkerings- en pensioenontvanger;2014;219.0;3.3;2.9
3241;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkerings- en pensioenontvanger;2015;209.0;3.3;3.0
3242;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkerings- en pensioenontvanger;2016;200.9;3.3;2.9
3243;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkerings- en pensioenontvanger;2017;199.4;3.3;2.8
3244;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkerings- en pensioenontvanger;2018;187.1;3.3;2.9
3245;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkerings- en pensioenontvanger;2019;179.3;3.3;2.9
3246;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkerings- en pensioenontvanger;2020;186.7;3.4;3.1
3247;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkerings- en pensioenontvanger;2021;181.9;3.4;3.0
3248;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkerings- en pensioenontvanger;2022;165.9;3.4;2.9
3249;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkerings- en pensioenontvanger;2023;164.0;3.4;2.9
3250;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkeringsontvanger;2011;110.4;3.3;3.0
3251;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkeringsontvanger;2012;115.6;3.3;3.1
3252;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkeringsontvanger;2013;126.2;3.5;3.2
3253;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkeringsontvanger;2014;133.1;3.5;3.2
3254;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkeringsontvanger;2015;126.8;3.5;3.2
3255;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkeringsontvanger;2016;122.3;3.5;3.1
3256;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkeringsontvanger;2017;116.9;3.5;3.1
3257;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkeringsontvanger;2018;107.3;3.5;3.2
3258;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkeringsontvanger;2019;100.3;3.6;3.3
3259;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkeringsontvanger;2020;107.7;3.5;3.4
3260;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkeringsontvanger;2021;98.6;3.6;3.4
3261;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkeringsontvanger;2022;83.7;3.6;3.3
3262;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: uitkeringsontvanger;2023;81.0;3.7;3.3
3263;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2011;33.4;3.9;3.8
3264;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2012;38.9;3.9;3.8
3265;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2013;49.9;4.0;3.8
3266;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2014;54.2;3.9;3.7
3267;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2015;51.0;3.9;3.7
3268;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2016;45.4;3.9;3.7
3269;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2017;37.7;4.0;3.8
3270;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2018;28.2;4.0;3.9
3271;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2019;23.0;4.1;4.1
3272;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2020;26.4;4.3;4.4
3273;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2021;22.2;4.3;4.4
3274;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2022;12.4;4.3;4.3
3275;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger werkloosheidsuitkering;2023;11.7;4.4;4.5
3276;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger van sociale voorziening;2011;41.5;3.0;2.5
3277;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger van sociale voorziening;2012;41.5;3.1;2.5
3278;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger van sociale voorziening;2013;42.7;3.1;2.7
3279;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger van sociale voorziening;2014;45.4;3.2;2.7
3280;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger van sociale voorziening;2015;43.4;3.1;2.6
3281;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger van sociale voorziening;2016;44.3;3.2;2.7
3282;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger van sociale voorziening;2017;44.3;3.2;2.8
3283;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger van sociale voorziening;2018;43.2;3.3;2.9
3284;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger van sociale voorziening;2019;40.4;3.4;2.9
3285;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger van sociale voorziening;2020;45.3;3.1;2.8
3286;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger van sociale voorziening;2021;40.2;3.3;2.9
3287;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger van sociale voorziening;2022;36.2;3.5;2.8
3288;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger van sociale voorziening;2023;34.1;3.5;2.9
3289;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: bijstandsontvanger;2011;30.7;3.1;2.5
3290;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: bijstandsontvanger;2012;30.1;3.0;2.5
3291;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: bijstandsontvanger;2013;31.0;3.2;2.6
3292;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: bijstandsontvanger;2014;33.1;3.2;2.7
3293;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: bijstandsontvanger;2015;31.0;3.0;2.5
3294;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: bijstandsontvanger;2016;31.0;3.0;2.5
3295;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: bijstandsontvanger;2017;31.0;3.1;2.5
3296;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: bijstandsontvanger;2018;29.8;3.2;2.6
3297;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: bijstandsontvanger;2019;27.6;3.2;2.7
3298;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: bijstandsontvanger;2020;24.2;3.3;2.7
3299;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: bijstandsontvanger;2021;24.1;3.4;2.8
3300;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: bijstandsontvanger;2022;22.1;3.6;3.0
3301;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: bijstandsontvanger;2023;19.8;3.6;3.1
3302;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger ov. sociale voorziening;2011;10.8;2.9;2.6
3303;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger ov. sociale voorziening;2012;11.4;3.1;2.7
3304;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger ov. sociale voorziening;2013;11.6;3.1;2.8
3305;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger ov. sociale voorziening;2014;12.4;3.1;2.7
3306;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger ov. sociale voorziening;2015;12.4;3.2;2.9
3307;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger ov. sociale voorziening;2016;13.4;3.4;3.2
3308;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger ov. sociale voorziening;2017;13.3;3.7;3.4
3309;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger ov. sociale voorziening;2018;13.4;3.7;3.5
3310;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger ov. sociale voorziening;2019;12.8;3.8;3.6
3311;Persoonlijk primair inkomen;Inkomen: minder dan 10 000 euro;Vrouwen;SEC: ontvanger ov. sociale voorziening;2020;21.1;3.0;3.0
