ID;TypeMisdrijf;Geslacht;WelGeenWoonadresInNederland;Nationaliteit;Perioden;RegistratiesVanVerdachten_1
1474;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Albanees;2014;30
1475;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Albanees;2015;20
1476;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Albanees;2016;50
1477;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Albanees;2017;30
1478;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Albanees;2018;50
1479;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Albanees;2019;60
1480;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Albanees;2020;20
1481;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Albanees;2021;30
1482;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Albanees;2022;30
1483;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Albanees;2023;30
1484;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Albanees;2024;40
1485;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Algerijns;2010;70
1486;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Algerijns;2011;70
1487;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Algerijns;2012;60
1488;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Algerijns;2013;50
1489;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Algerijns;2014;50
1490;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Algerijns;2015;50
1491;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Algerijns;2016;60
1492;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Algerijns;2017;40
1493;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Algerijns;2018;50
1494;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Algerijns;2019;60
1495;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Algerijns;2020;30
1496;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Algerijns;2021;30
1497;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Algerijns;2022;60
1498;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Algerijns;2023;60
1499;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Algerijns;2024;100
1500;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Amerikaans;2010;140
1501;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Amerikaans;2011;120
1502;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Amerikaans;2012;110
1503;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Amerikaans;2013;130
1504;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Amerikaans;2014;100
1505;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Amerikaans;2015;100
1506;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Amerikaans;2016;100
1507;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Amerikaans;2017;110
1508;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Amerikaans;2018;80
1509;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Amerikaans;2019;90
1510;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Amerikaans;2020;90
1511;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Amerikaans;2021;70
1512;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Amerikaans;2022;80
1513;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Amerikaans;2023;90
1514;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Amerikaans;2024;60
1515;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Argentijns;2010;0
1516;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Argentijns;2011;0
1517;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Argentijns;2012;0
1518;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Argentijns;2013;0
1519;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Argentijns;2014;10
1520;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Argentijns;2015;0
1521;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Argentijns;2016;0
1522;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Argentijns;2017;0
1523;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Argentijns;2018;10
1524;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Argentijns;2019;0
1525;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Argentijns;2020;10
1526;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Argentijns;2021;10
1527;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Argentijns;2022;0
1528;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Argentijns;2023;10
1529;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Argentijns;2024;0
1530;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Armeens;2010;40
1531;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Armeens;2011;50
1532;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Armeens;2012;50
1533;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Armeens;2013;30
1534;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Armeens;2014;40
1535;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Armeens;2015;40
1536;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Armeens;2016;40
1537;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Armeens;2017;30
1538;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Armeens;2018;30
1539;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Armeens;2019;50
1540;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Armeens;2020;40
1541;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Armeens;2021;40
1542;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Armeens;2022;30
1543;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Armeens;2023;40
1544;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Armeens;2024;20
1545;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Australisch;2010;20
1546;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Australisch;2011;20
1547;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Australisch;2012;20
1548;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Australisch;2013;10
1549;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Australisch;2014;10
1550;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Australisch;2015;20
1551;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Australisch;2016;10
1552;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Australisch;2017;10
1553;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Australisch;2018;10
1554;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Australisch;2019;10
1555;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Australisch;2020;10
1556;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Australisch;2021;10
1557;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Australisch;2022;10
1558;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Australisch;2023;10
1559;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Australisch;2024;10
1560;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Azerbeidzjaans;2010;10
1561;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Azerbeidzjaans;2011;10
1562;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Azerbeidzjaans;2012;10
1563;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Azerbeidzjaans;2013;10
1564;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Azerbeidzjaans;2014;30
1565;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Azerbeidzjaans;2015;10
1566;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Azerbeidzjaans;2016;10
1567;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Azerbeidzjaans;2017;10
1568;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Azerbeidzjaans;2018;20
1569;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Azerbeidzjaans;2019;20
1570;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Azerbeidzjaans;2020;10
1571;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Azerbeidzjaans;2021;20
1572;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Azerbeidzjaans;2022;30
1573;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Azerbeidzjaans;2023;20
1574;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Azerbeidzjaans;2024;30
1575;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Wit-Russisch;2010;10
1576;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Wit-Russisch;2011;10
1577;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Wit-Russisch;2012;10
1578;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Wit-Russisch;2013;10
1579;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Wit-Russisch;2014;20
1580;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Wit-Russisch;2015;20
1581;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Wit-Russisch;2016;10
1582;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Wit-Russisch;2017;10
1583;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Wit-Russisch;2018;10
1584;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Wit-Russisch;2019;20
1585;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Wit-Russisch;2020;10
1586;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Wit-Russisch;2021;40
1587;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Wit-Russisch;2022;30
1588;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Wit-Russisch;2023;60
1589;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Wit-Russisch;2024;40
1590;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Belgisch;2010;420
1591;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Belgisch;2011;430
1592;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Belgisch;2012;410
1593;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Belgisch;2013;440
1594;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Belgisch;2014;380
1595;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Belgisch;2015;370
1596;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Belgisch;2016;320
1597;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Belgisch;2017;310
1598;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Belgisch;2018;340
1599;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Belgisch;2019;360
1600;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Belgisch;2020;310
1601;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Belgisch;2021;310
1602;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Belgisch;2022;350
1603;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Belgisch;2023;320
1604;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Belgisch;2024;330
1605;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bengalees;2010;10
1606;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bengalees;2011;0
1607;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bengalees;2012;10
1608;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bengalees;2013;0
1609;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bengalees;2014;10
1610;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bengalees;2015;10
1611;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bengalees;2016;10
1612;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bengalees;2017;10
1613;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bengalees;2018;0
1614;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bengalees;2019;10
1615;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bengalees;2020;10
1616;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bengalees;2021;10
1617;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bengalees;2022;10
1618;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bengalees;2023;10
1619;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bengalees;2024;10
1620;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Braziliaans;2010;140
1621;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Braziliaans;2011;170
1622;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Braziliaans;2012;150
1623;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Braziliaans;2013;140
1624;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Braziliaans;2014;140
1625;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Braziliaans;2015;100
1626;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Braziliaans;2016;90
1627;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Braziliaans;2017;100
1628;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Braziliaans;2018;100
1629;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Braziliaans;2019;130
1630;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Braziliaans;2020;110
1631;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Braziliaans;2021;100
1632;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Braziliaans;2022;110
1633;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Braziliaans;2023;130
1634;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Braziliaans;2024;110
1635;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Brits;2010;620
1636;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Brits;2011;700
1637;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Brits;2012;580
1638;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Brits;2013;530
1639;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Brits;2014;400
1640;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Brits;2015;390
1641;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Brits;2016;400
1642;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Brits;2017;350
1643;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Brits;2018;370
1644;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Brits;2019;370
1645;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Brits;2020;340
1646;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Brits;2021;330
1647;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Brits;2022;280
1648;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Brits;2023;340
1649;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Brits;2024;270
1650;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bulgaars;2010;520
1651;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bulgaars;2011;660
1652;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bulgaars;2012;700
1653;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bulgaars;2013;720
1654;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bulgaars;2014;640
1655;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bulgaars;2015;540
1656;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bulgaars;2016;580
1657;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bulgaars;2017;500
1658;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bulgaars;2018;600
1659;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bulgaars;2019;730
1660;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bulgaars;2020;850
1661;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bulgaars;2021;860
1662;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bulgaars;2022;1090
1663;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bulgaars;2023;1120
1664;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bulgaars;2024;1190
1665;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Duits;2010;840
1666;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Duits;2011;870
1667;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Duits;2012;690
1668;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Duits;2013;660
1669;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Duits;2014;620
1670;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Duits;2015;620
1671;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Duits;2016;520
1672;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Duits;2017;490
1673;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Duits;2018;440
1674;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Duits;2019;510
1675;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Duits;2020;470
1676;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Duits;2021;530
1677;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Duits;2022;480
1678;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Duits;2023;450
1679;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Duits;2024;480
1680;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bosnisch;2010;200
1681;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bosnisch;2011;140
1682;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bosnisch;2012;170
1683;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bosnisch;2013;170
1684;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bosnisch;2014;140
1685;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bosnisch;2015;120
1686;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bosnisch;2016;120
1687;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bosnisch;2017;100
1688;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bosnisch;2018;100
1689;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bosnisch;2019;80
1690;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bosnisch;2020;100
1691;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bosnisch;2021;70
1692;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bosnisch;2022;60
1693;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bosnisch;2023;80
1694;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Bosnisch;2024;80
1695;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Congolees (D.R.);2010;120
1696;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Congolees (D.R.);2011;90
1697;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Congolees (D.R.);2012;100
1698;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Congolees (D.R.);2013;110
1699;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Congolees (D.R.);2014;80
1700;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Congolees (D.R.);2015;80
1701;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Congolees (D.R.);2016;70
1702;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Congolees (D.R.);2017;60
1703;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Congolees (D.R.);2018;60
1704;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Congolees (D.R.);2019;80
1705;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Congolees (D.R.);2020;100
1706;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Congolees (D.R.);2021;70
1707;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Congolees (D.R.);2022;50
1708;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Congolees (D.R.);2023;60
1709;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Congolees (D.R.);2024;60
1710;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Burger van Republiek Noord-Macedonië;2010;40
1711;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Burger van Republiek Noord-Macedonië;2011;60
1712;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Burger van Republiek Noord-Macedonië;2012;40
1713;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Burger van Republiek Noord-Macedonië;2013;30
1714;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Burger van Republiek Noord-Macedonië;2014;40
1715;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Burger van Republiek Noord-Macedonië;2015;10
1716;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Burger van Republiek Noord-Macedonië;2016;20
1717;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Burger van Republiek Noord-Macedonië;2017;30
1718;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Burger van Republiek Noord-Macedonië;2018;40
1719;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Burger van Republiek Noord-Macedonië;2019;0
1720;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Burger van Republiek Noord-Macedonië;2020;20
1721;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Burger van Republiek Noord-Macedonië;2021;10
1722;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Burger van Republiek Noord-Macedonië;2022;10
1723;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Burger van Republiek Noord-Macedonië;2023;10
1724;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Burger van Republiek Noord-Macedonië;2024;10
1725;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Canadees;2010;30
1726;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Canadees;2011;30
1727;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Canadees;2012;20
1728;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Canadees;2013;20
1729;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Canadees;2014;20
1730;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Canadees;2015;30
1731;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Canadees;2016;30
1732;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Canadees;2017;10
1733;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Canadees;2018;20
1734;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Canadees;2019;30
1735;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Canadees;2020;10
1736;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Canadees;2021;10
1737;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Canadees;2022;20
1738;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Canadees;2023;10
1739;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Canadees;2024;10
1740;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chileens;2010;10
1741;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chileens;2011;20
1742;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chileens;2012;10
1743;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chileens;2013;10
1744;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chileens;2014;20
1745;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chileens;2015;30
1746;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chileens;2016;10
1747;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chileens;2017;10
1748;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chileens;2018;10
1749;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chileens;2019;10
1750;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chileens;2020;10
1751;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chileens;2021;0
1752;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chileens;2022;10
1753;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chileens;2023;10
1754;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chileens;2024;10
1755;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chinees;2010;170
1756;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chinees;2011;160
1757;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chinees;2012;150
1758;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chinees;2013;150
1759;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chinees;2014;160
1760;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chinees;2015;180
1761;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chinees;2016;140
1762;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chinees;2017;140
1763;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chinees;2018;150
1764;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chinees;2019;170
1765;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chinees;2020;170
1766;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chinees;2021;120
1767;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chinees;2022;170
1768;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chinees;2023;150
1769;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Chinees;2024;190
1770;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Colombiaans;2010;50
1771;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Colombiaans;2011;80
1772;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Colombiaans;2012;70
1773;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Colombiaans;2013;50
1774;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Colombiaans;2014;50
1775;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Colombiaans;2015;30
1776;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Colombiaans;2016;30
1777;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Colombiaans;2017;40
1778;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Colombiaans;2018;40
1779;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Colombiaans;2019;60
1780;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Colombiaans;2020;20
1781;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Colombiaans;2021;50
1782;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Colombiaans;2022;70
1783;Totaal;Totaal mannen en vrouwen;Woonadres in Nederland;Colombiaans;2023;110
