ID;Geslacht;Leeftijd;ZorgvormenBureauJeugdzorg;ZorgvormenJeugdEnOpvoedhulp;Perioden;JongerenInJeugdzorg_1;TotaalZorgduur_2;ZorgduurBureauJeugdzorg_3;ZorgduurJeugdEnOpvoedhulp_4
1265;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Dagbehandeling en pleegzorg;2012;55.0;40660.0;13060.0;27600.0
1266;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Dagbehandeling en pleegzorg;2013;45.0;30910.0;10470.0;20440.0
1267;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Dagbehandeling en pleegzorg;2014;40.0;28680.0;9380.0;19300.0
1268;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Ambulant, residentieel en dagbehand.;2011;115.0;94690.0;21220.0;73480.0
1269;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Ambulant, residentieel en dagbehand.;2012;100.0;76910.0;12680.0;64230.0
1270;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Ambulant, residentieel en dagbehand.;2013;105.0;73480.0;12340.0;61140.0
1271;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Ambulant, residentieel en dagbehand.;2014;50.0;39660.0;6730.0;32940.0
1272;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Ambulant, dagbehandeling en pleegzorg;2011;260.0;256250.0;59420.0;196830.0
1273;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Ambulant, dagbehandeling en pleegzorg;2012;295.0;298290.0;73600.0;224690.0
1274;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Ambulant, dagbehandeling en pleegzorg;2013;275.0;286340.0;67750.0;218590.0
1275;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Ambulant, dagbehandeling en pleegzorg;2014;240.0;239510.0;55650.0;183860.0
1276;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Ambulant, residentieel en pleegzorg;2011;395.0;371540.0;114020.0;257520.0
1277;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Ambulant, residentieel en pleegzorg;2012;395.0;388510.0;113280.0;275230.0
1278;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Ambulant, residentieel en pleegzorg;2013;375.0;366490.0;106630.0;259860.0
1279;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Ambulant, residentieel en pleegzorg;2014;335.0;323660.0;98800.0;224860.0
1280;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Dagbehand., residentieel en pleegzorg;2011;10.0;6910.0;2920.0;3990.0
1281;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Dagbehand., residentieel en pleegzorg;2012;5.0;2500.0;900.0;1600.0
1282;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Dagbehand., residentieel en pleegzorg;2013;5.0;6760.0;2560.0;4210.0
1283;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Dagbehand., residentieel en pleegzorg;2014;5.0;3890.0;1460.0;2430.0
1284;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Ambulant, dagbeh., resid. en pleegzorg;2011;40.0;39550.0;9010.0;30540.0
1285;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Ambulant, dagbeh., resid. en pleegzorg;2012;30.0;36990.0;8320.0;28670.0
1286;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Ambulant, dagbeh., resid. en pleegzorg;2013;35.0;39080.0;9430.0;29650.0
1287;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Ambulant, dagbeh., resid. en pleegzorg;2014;25.0;26180.0;6050.0;20130.0
1288;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Geen zorg door Jeugd en Opvoedhulp;2011;7360.0;2027620.0;2027620.0;0.0
1289;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Geen zorg door Jeugd en Opvoedhulp;2012;7150.0;1986750.0;1986750.0;0.0
1290;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Geen zorg door Jeugd en Opvoedhulp;2013;7080.0;1917170.0;1917170.0;0.0
1291;Totaal mannen en vrouwen;5 tot 12 jaar;Totaal ;Geen zorg door Jeugd en Opvoedhulp;2014;6820.0;1846840.0;1846840.0;0.0
1292;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Totaal ;2011;14180.0;6851140.0;4184240.0;2666910.0
1293;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Totaal ;2012;13815.0;6722420.0;4066600.0;2655820.0
1294;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Totaal ;2013;13430.0;6387170.0;3886350.0;2500820.0
1295;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Totaal ;2014;12680.0;5914780.0;3639710.0;2275070.0
1296;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg;2011;2315.0;1085310.0;670950.0;414370.0
1297;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg;2012;2290.0;1077540.0;658350.0;419190.0
1298;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg;2013;2515.0;1178350.0;720060.0;458290.0
1299;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg;2014;2525.0;1172830.0;716090.0;456740.0
1300;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Dagbehandeling;2011;70.0;32980.0;20430.0;12550.0
1301;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Dagbehandeling;2012;55.0;25480.0;15510.0;9960.0
1302;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Dagbehandeling;2013;40.0;17220.0;11470.0;5750.0
1303;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Dagbehandeling;2014;45.0;20470.0;13350.0;7110.0
1304;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg;2011;230.0;130380.0;76200.0;54180.0
1305;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg;2012;200.0;108420.0;62590.0;45830.0
1306;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg;2013;125.0;73720.0;41550.0;32170.0
1307;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg;2014;100.0;57200.0;31680.0;25520.0
1308;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Pleegzorg;2011;1370.0;898260.0;464600.0;433660.0
1309;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Pleegzorg;2012;1380.0;911810.0;465840.0;445970.0
1310;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Pleegzorg;2013;1225.0;805390.0;407560.0;397830.0
1311;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Pleegzorg;2014;1085.0;704930.0;356650.0;348280.0
1312;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg en dagbehandeling;2011;380.0;280910.0;117290.0;163620.0
1313;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg en dagbehandeling;2012;370.0;272420.0;111880.0;160540.0
1314;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg en dagbehandeling;2013;300.0;222840.0;94190.0;128640.0
1315;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg en dagbehandeling;2014;210.0;157170.0;64320.0;92850.0
1316;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante en residentiële jeugdzorg;2011;485.0;388320.0;157200.0;231110.0
1317;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante en residentiële jeugdzorg;2012;470.0;373720.0;149570.0;224150.0
1318;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante en residentiële jeugdzorg;2013;395.0;319420.0;127100.0;192320.0
1319;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante en residentiële jeugdzorg;2014;365.0;295880.0;117650.0;178220.0
1320;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg en pleegzorg;2011;1740.0;1554640.0;580260.0;974370.0
1321;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg en pleegzorg;2012;1715.0;1541340.0;564110.0;977230.0
1322;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg en pleegzorg;2013;1670.0;1499870.0;542840.0;957030.0
1323;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulante jeugdzorg en pleegzorg;2014;1625.0;1435900.0;529670.0;906230.0
1324;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg en dagbehandeling;2011;10.0;6030.0;2620.0;3400.0
1325;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg en dagbehandeling;2012;5.0;4650.0;1860.0;2800.0
1326;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg en dagbehandeling;2013;5.0;950.0;370.0;590.0
1327;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg en dagbehandeling;2014;5.0;1090.0;310.0;770.0
1328;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg en pleegzorg;2011;90.0;70460.0;30490.0;39970.0
1329;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg en pleegzorg;2012;80.0;64510.0;27430.0;37080.0
1330;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg en pleegzorg;2013;65.0;54480.0;23080.0;31400.0
1331;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Residentiële jeugdzorg en pleegzorg;2014;55.0;45800.0;18530.0;27270.0
1332;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Dagbehandeling en pleegzorg;2011;35.0;29070.0;11340.0;17730.0
1333;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Dagbehandeling en pleegzorg;2012;30.0;26040.0;10020.0;16020.0
1334;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Dagbehandeling en pleegzorg;2013;20.0;17730.0;7920.0;9810.0
1335;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Dagbehandeling en pleegzorg;2014;15.0;13640.0;5840.0;7800.0
1336;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, residentieel en dagbehand.;2011;65.0;62720.0;20120.0;42600.0
1337;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, residentieel en dagbehand.;2012;40.0;36520.0;11870.0;24660.0
1338;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, residentieel en dagbehand.;2013;35.0;34620.0;11610.0;23010.0
1339;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, residentieel en dagbehand.;2014;20.0;17230.0;5270.0;11970.0
1340;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, dagbehandeling en pleegzorg;2011;135.0;148870.0;45370.0;103500.0
1341;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, dagbehandeling en pleegzorg;2012;150.0;167890.0;52050.0;115830.0
1342;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, dagbehandeling en pleegzorg;2013;130.0;146170.0;44150.0;102020.0
1343;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, dagbehandeling en pleegzorg;2014;105.0;115940.0;33830.0;82110.0
1344;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, residentieel en pleegzorg;2011;260.0;239560.0;84620.0;154940.0
1345;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, residentieel en pleegzorg;2012;240.0;232930.0;78070.0;154870.0
1346;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, residentieel en pleegzorg;2013;220.0;217210.0;72780.0;144430.0
1347;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, residentieel en pleegzorg;2014;190.0;182640.0;65000.0;117640.0
1348;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Dagbehand., residentieel en pleegzorg;2011;5.0;4750.0;2190.0;2560.0
1349;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Dagbehand., residentieel en pleegzorg;2012;5.0;2360.0;900.0;1460.0
1350;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Dagbehand., residentieel en pleegzorg;2013;5.0;3710.0;1460.0;2250.0
1351;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Dagbehand., residentieel en pleegzorg;2014;5.0;1810.0;730.0;1080.0
1352;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, dagbeh., resid. en pleegzorg;2011;25.0;26250.0;7910.0;18340.0
1353;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, dagbeh., resid. en pleegzorg;2012;25.0;27450.0;7220.0;20230.0
1354;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, dagbeh., resid. en pleegzorg;2013;20.0;22170.0;6880.0;15290.0
1355;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Ambulant, dagbeh., resid. en pleegzorg;2014;15.0;16450.0;4960.0;11490.0
1356;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Geen zorg door Jeugd en Opvoedhulp;2011;6965.0;1892650.0;1892650.0;0.0
1357;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Geen zorg door Jeugd en Opvoedhulp;2012;6760.0;1849330.0;1849330.0;0.0
1358;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Geen zorg door Jeugd en Opvoedhulp;2013;6665.0;1773350.0;1773350.0;0.0
1359;Totaal mannen en vrouwen;5 tot 12 jaar;Ondertoezichtstelling (OTS);Geen zorg door Jeugd en Opvoedhulp;2014;6325.0;1675830.0;1675830.0;0.0
1360;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Totaal ;2011;2570.0;2025450.0;910060.0;1115390.0
1361;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Totaal ;2012;2565.0;2052150.0;903400.0;1148750.0
1362;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Totaal ;2013;2965.0;2397990.0;1050450.0;1347540.0
1363;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Totaal ;2014;3095.0;2480560.0;1089880.0;1390680.0
1364;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulante jeugdzorg;2011;40.0;22740.0;13510.0;9230.0
1365;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulante jeugdzorg;2012;45.0;25200.0;15100.0;10110.0
1366;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulante jeugdzorg;2013;50.0;29230.0;17350.0;11880.0
1367;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulante jeugdzorg;2014;30.0;18940.0;11300.0;7640.0
1368;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Dagbehandeling;2011;0.0;0.0;0.0;0.0
1369;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Dagbehandeling;2012;5.0;1640.0;1100.0;550.0
1370;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Dagbehandeling;2013;5.0;860.0;730.0;130.0
1371;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Dagbehandeling;2014;0.0;0.0;0.0;0.0
1372;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Residentiële jeugdzorg;2011;60.0;39720.0;21240.0;18480.0
1373;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Residentiële jeugdzorg;2012;55.0;38910.0;20080.0;18840.0
1374;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Residentiële jeugdzorg;2013;55.0;38000.0;19410.0;18590.0
1375;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Residentiële jeugdzorg;2014;50.0;35330.0;18310.0;17020.0
1376;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Pleegzorg;2011;1200.0;864730.0;430740.0;433990.0
1377;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Pleegzorg;2012;1130.0;809310.0;401730.0;407580.0
1378;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Pleegzorg;2013;1345.0;971900.0;480870.0;491030.0
1379;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Pleegzorg;2014;1350.0;973600.0;478300.0;495300.0
1380;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulante jeugdzorg en dagbehandeling;2011;5.0;3270.0;1600.0;1670.0
1381;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulante jeugdzorg en dagbehandeling;2012;5.0;1460.0;680.0;780.0
1382;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulante jeugdzorg en dagbehandeling;2013;5.0;2290.0;1100.0;1200.0
1383;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulante jeugdzorg en dagbehandeling;2014;5.0;460.0;370.0;100.0
1384;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulante en residentiële jeugdzorg;2011;55.0;55830.0;19700.0;36140.0
1385;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulante en residentiële jeugdzorg;2012;60.0;60430.0;20880.0;39550.0
1386;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulante en residentiële jeugdzorg;2013;65.0;65760.0;24460.0;41300.0
1387;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulante en residentiële jeugdzorg;2014;60.0;63070.0;21930.0;41130.0
1388;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulante jeugdzorg en pleegzorg;2011;755.0;779080.0;268980.0;510100.0
1389;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulante jeugdzorg en pleegzorg;2012;820.0;844020.0;289540.0;554480.0
1390;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulante jeugdzorg en pleegzorg;2013;945.0;992190.0;336490.0;655700.0
1391;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulante jeugdzorg en pleegzorg;2014;1035.0;1081080.0;365530.0;715550.0
1392;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Residentiële jeugdzorg en dagbehandeling;2011;0.0;0.0;0.0;0.0
1393;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Residentiële jeugdzorg en dagbehandeling;2012;0.0;0.0;0.0;0.0
1394;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Residentiële jeugdzorg en dagbehandeling;2013;0.0;0.0;0.0;0.0
1395;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Residentiële jeugdzorg en dagbehandeling;2014;0.0;0.0;0.0;0.0
1396;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Residentiële jeugdzorg en pleegzorg;2011;30.0;26030.0;10190.0;15840.0
1397;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Residentiële jeugdzorg en pleegzorg;2012;15.0;13780.0;5110.0;8670.0
1398;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Residentiële jeugdzorg en pleegzorg;2013;20.0;20740.0;7670.0;13080.0
1399;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Residentiële jeugdzorg en pleegzorg;2014;30.0;25380.0;10220.0;15160.0
1400;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Dagbehandeling en pleegzorg;2011;5.0;6510.0;2560.0;3950.0
1401;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Dagbehandeling en pleegzorg;2012;5.0;5970.0;2190.0;3780.0
1402;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Dagbehandeling en pleegzorg;2013;5.0;3720.0;1460.0;2260.0
1403;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Dagbehandeling en pleegzorg;2014;10.0;7180.0;2810.0;4370.0
1404;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulant, residentieel en dagbehand.;2011;5.0;2480.0;730.0;1750.0
1405;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulant, residentieel en dagbehand.;2012;5.0;1600.0;730.0;870.0
1406;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulant, residentieel en dagbehand.;2013;5.0;2480.0;730.0;1750.0
1407;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulant, residentieel en dagbehand.;2014;5.0;550.0;370.0;190.0
1408;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulant, dagbehandeling en pleegzorg;2011;30.0;38590.0;11130.0;27460.0
1409;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulant, dagbehandeling en pleegzorg;2012;45.0;55680.0;16790.0;38890.0
1410;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulant, dagbehandeling en pleegzorg;2013;50.0;60020.0;17390.0;42620.0
1411;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulant, dagbehandeling en pleegzorg;2014;45.0;50560.0;15620.0;34940.0
1412;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulant, residentieel en pleegzorg;2011;60.0;75870.0;21450.0;54420.0
1413;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulant, residentieel en pleegzorg;2012;75.0;91530.0;27370.0;64150.0
1414;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulant, residentieel en pleegzorg;2013;70.0;86760.0;24620.0;62140.0
1415;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulant, residentieel en pleegzorg;2014;65.0;79150.0;23940.0;55200.0
1416;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Dagbehand., residentieel en pleegzorg;2011;5.0;2160.0;730.0;1430.0
1417;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Dagbehand., residentieel en pleegzorg;2012;0.0;0.0;0.0;0.0
1418;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Dagbehand., residentieel en pleegzorg;2013;5.0;1100.0;370.0;730.0
1419;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Dagbehand., residentieel en pleegzorg;2014;5.0;1840.0;730.0;1110.0
1420;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulant, dagbeh., resid. en pleegzorg;2011;5.0;1310.0;370.0;940.0
1421;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulant, dagbeh., resid. en pleegzorg;2012;5.0;880.0;370.0;510.0
1422;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulant, dagbeh., resid. en pleegzorg;2013;5.0;7330.0;2190.0;5140.0
1423;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Ambulant, dagbeh., resid. en pleegzorg;2014;5.0;4070.0;1100.0;2970.0
1424;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Geen zorg door Jeugd en Opvoedhulp;2011;325.0;107130.0;107130.0;0.0
1425;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Geen zorg door Jeugd en Opvoedhulp;2012;305.0;101740.0;101740.0;0.0
1426;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Geen zorg door Jeugd en Opvoedhulp;2013;345.0;115630.0;115630.0;0.0
1427;Totaal mannen en vrouwen;5 tot 12 jaar;Voogdij;Geen zorg door Jeugd en Opvoedhulp;2014;410.0;139360.0;139360.0;0.0
1428;Totaal mannen en vrouwen;5 tot 12 jaar;Jeugdreclassering;Totaal ;2011;;;;
1429;Totaal mannen en vrouwen;5 tot 12 jaar;Jeugdreclassering;Totaal ;2012;;;;
1430;Totaal mannen en vrouwen;5 tot 12 jaar;Jeugdreclassering;Totaal ;2013;;;;
1431;Totaal mannen en vrouwen;5 tot 12 jaar;Jeugdreclassering;Totaal ;2014;;;;
1432;Totaal mannen en vrouwen;5 tot 12 jaar;Jeugdreclassering;Ambulante jeugdzorg;2011;;;;
1433;Totaal mannen en vrouwen;5 tot 12 jaar;Jeugdreclassering;Ambulante jeugdzorg;2012;;;;
1434;Totaal mannen en vrouwen;5 tot 12 jaar;Jeugdreclassering;Ambulante jeugdzorg;2013;;;;
1435;Totaal mannen en vrouwen;5 tot 12 jaar;Jeugdreclassering;Ambulante jeugdzorg;2014;;;;
1436;Totaal mannen en vrouwen;5 tot 12 jaar;Jeugdreclassering;Dagbehandeling;2011;;;;
1437;Totaal mannen en vrouwen;5 tot 12 jaar;Jeugdreclassering;Dagbehandeling;2012;;;;
1438;Totaal mannen en vrouwen;5 tot 12 jaar;Jeugdreclassering;Dagbehandeling;2013;;;;
1439;Totaal mannen en vrouwen;5 tot 12 jaar;Jeugdreclassering;Dagbehandeling;2014;;;;
1440;Totaal mannen en vrouwen;5 tot 12 jaar;Jeugdreclassering;Residentiële jeugdzorg;2011;;;;
1441;Totaal mannen en vrouwen;5 tot 12 jaar;Jeugdreclassering;Residentiële jeugdzorg;2012;;;;
1442;Totaal mannen en vrouwen;5 tot 12 jaar;Jeugdreclassering;Residentiële jeugdzorg;2013;;;;
1443;Totaal mannen en vrouwen;5 tot 12 jaar;Jeugdreclassering;Residentiële jeugdzorg;2014;;;;
1444;Totaal mannen en vrouwen;5 tot 12 jaar;Jeugdreclassering;Pleegzorg;2011;;;;
1445;Totaal mannen en vrouwen;5 tot 12 jaar;Jeugdreclassering;Pleegzorg;2012;;;;
1446;Totaal mannen en vrouwen;5 tot 12 jaar;Jeugdreclassering;Pleegzorg;2013;;;;
1447;Totaal mannen en vrouwen;5 tot 12 jaar;Jeugdreclassering;Pleegzorg;2014;;;;
1448;Totaal mannen en vrouwen;5 tot 12 jaar;Jeugdreclassering;Ambulante jeugdzorg en dagbehandeling;2011;;;;
1449;Totaal mannen en vrouwen;5 tot 12 jaar;Jeugdreclassering;Ambulante jeugdzorg en dagbehandeling;2012;;;;
