ID;Inkomensbestanddelen;KenmerkenVanHuishoudens;Perioden;AantalHuishoudens_1;Percentage_2;Bedrag_3;GemiddeldBedrag_4;AandeelInBrutoInkomen_5
2294;Overige inkomsten uit arbeid;3e 25%-groep van bruto inkomens;1996;161;9.8;554.0;3.4;0.9
2295;Overige inkomsten uit arbeid;3e 25%-groep van bruto inkomens;1997;155;9.3;598.0;3.8;1.0
2296;Overige inkomsten uit arbeid;3e 25%-groep van bruto inkomens;1998;152;9.0;589.0;3.9;0.9
2297;Overige inkomsten uit arbeid;3e 25%-groep van bruto inkomens;1999;152;8.9;592.0;3.9;0.9
2298;Overige inkomsten uit arbeid;3e 25%-groep van bruto inkomens;2000;138;7.9;445.0;3.2;0.6
2299;Overige inkomsten uit arbeid;Hoogste 25%-groep van bruto inkomens;1990;151;9.9;614.0;4.1;0.7
2300;Overige inkomsten uit arbeid;Hoogste 25%-groep van bruto inkomens;1991;153;9.8;672.0;4.4;0.7
2301;Overige inkomsten uit arbeid;Hoogste 25%-groep van bruto inkomens;1992;162;10.3;695.0;4.3;0.7
2302;Overige inkomsten uit arbeid;Hoogste 25%-groep van bruto inkomens;1993;151;9.5;657.0;4.3;0.7
2303;Overige inkomsten uit arbeid;Hoogste 25%-groep van bruto inkomens;1994;160;9.9;648.0;4.0;0.6
2304;Overige inkomsten uit arbeid;Hoogste 25%-groep van bruto inkomens;1995;237;14.5;1364.0;5.8;1.3
2305;Overige inkomsten uit arbeid;Hoogste 25%-groep van bruto inkomens;1996;240;14.5;1407.0;5.9;1.3
2306;Overige inkomsten uit arbeid;Hoogste 25%-groep van bruto inkomens;1997;228;13.6;1659.0;7.3;1.5
2307;Overige inkomsten uit arbeid;Hoogste 25%-groep van bruto inkomens;1998;229;13.5;1441.0;6.3;1.3
2308;Overige inkomsten uit arbeid;Hoogste 25%-groep van bruto inkomens;1999;220;12.8;1615.0;7.4;1.3
2309;Overige inkomsten uit arbeid;Hoogste 25%-groep van bruto inkomens;2000;203;11.7;1416.0;7.0;1.1
2310;Inkomsten uit vermogen;Totaal huishoudens;1990;3795;61.9;3996.0;1.1;2.2
2311;Inkomsten uit vermogen;Totaal huishoudens;1991;3841;61.8;3924.0;1.0;2.0
2312;Inkomsten uit vermogen;Totaal huishoudens;1992;4025;63.8;4405.0;1.1;2.1
2313;Inkomsten uit vermogen;Totaal huishoudens;1993;4036;63.1;4174.0;1.0;2.0
2314;Inkomsten uit vermogen;Totaal huishoudens;1994;4147;64.3;3752.0;0.9;1.8
2315;Inkomsten uit vermogen;Totaal huishoudens;1995;4433;67.7;3516.0;0.8;1.6
2316;Inkomsten uit vermogen;Totaal huishoudens;1996;4511;68.2;3293.0;0.7;1.5
2317;Inkomsten uit vermogen;Totaal huishoudens;1997;4821;71.9;3056.0;0.6;1.3
2318;Inkomsten uit vermogen;Totaal huishoudens;1998;4865;71.7;2010.0;0.4;0.8
2319;Inkomsten uit vermogen;Totaal huishoudens;1999;4906;71.6;2455.0;0.5;1.0
2320;Inkomsten uit vermogen;Totaal huishoudens;2000;4918;70.9;2069.0;0.4;0.8
2321;Inkomsten uit vermogen;Eenpersoonshuishouden;1990;791;40.1;1600.0;2.0;5.0
2322;Inkomsten uit vermogen;Eenpersoonshuishouden;1991;795;40.1;1699.0;2.1;5.1
2323;Inkomsten uit vermogen;Eenpersoonshuishouden;1992;873;42.7;1912.0;2.2;5.3
2324;Inkomsten uit vermogen;Eenpersoonshuishouden;1993;889;42.4;1848.0;2.1;4.9
2325;Inkomsten uit vermogen;Eenpersoonshuishouden;1994;934;44.2;1714.0;1.8;4.6
2326;Inkomsten uit vermogen;Eenpersoonshuishouden;1995;1026;47.3;1667.0;1.6;4.3
2327;Inkomsten uit vermogen;Eenpersoonshuishouden;1996;1053;47.8;1555.0;1.5;3.8
2328;Inkomsten uit vermogen;Eenpersoonshuishouden;1997;1191;52.7;1536.0;1.3;3.6
2329;Inkomsten uit vermogen;Eenpersoonshuishouden;1998;1215;52.6;1562.0;1.3;3.4
2330;Inkomsten uit vermogen;Eenpersoonshuishouden;1999;1243;52.7;1531.0;1.2;3.1
2331;Inkomsten uit vermogen;Eenpersoonshuishouden;2000;1285;53.3;1284.0;1.0;2.4
2332;Inkomsten uit vermogen;Meerpersoonshuishouden;1990;3004;72.3;2396.0;0.8;1.6
2333;Inkomsten uit vermogen;Meerpersoonshuishouden;1991;3046;72.0;2225.0;0.7;1.4
2334;Inkomsten uit vermogen;Meerpersoonshuishouden;1992;3152;73.9;2493.0;0.8;1.5
2335;Inkomsten uit vermogen;Meerpersoonshuishouden;1993;3148;73.1;2326.0;0.7;1.4
2336;Inkomsten uit vermogen;Meerpersoonshuishouden;1994;3212;74.0;2037.0;0.6;1.2
2337;Inkomsten uit vermogen;Meerpersoonshuishouden;1995;3407;77.8;1849.0;0.5;1.0
2338;Inkomsten uit vermogen;Meerpersoonshuishouden;1996;3457;78.3;1738.0;0.5;1.0
2339;Inkomsten uit vermogen;Meerpersoonshuishouden;1997;3630;81.7;1520.0;0.4;0.8
2340;Inkomsten uit vermogen;Meerpersoonshuishouden;1998;3649;81.6;448.0;0.1;0.2
2341;Inkomsten uit vermogen;Meerpersoonshuishouden;1999;3662;81.4;923.0;0.3;0.5
2342;Inkomsten uit vermogen;Meerpersoonshuishouden;2000;3633;80.2;784.0;0.2;0.4
2343;Inkomsten uit vermogen;Met minderjarige kinderen;1990;1338;74.8;-357.0;-0.3;-0.6
2344;Inkomsten uit vermogen;Met minderjarige kinderen;1991;1323;74.2;-594.0;-0.4;-0.9
2345;Inkomsten uit vermogen;Met minderjarige kinderen;1992;1350;75.7;-616.0;-0.5;-0.9
2346;Inkomsten uit vermogen;Met minderjarige kinderen;1993;1337;74.3;-542.0;-0.4;-0.8
2347;Inkomsten uit vermogen;Met minderjarige kinderen;1994;1358;75.1;-566.0;-0.4;-0.8
2348;Inkomsten uit vermogen;Met minderjarige kinderen;1995;1438;79.1;-697.0;-0.5;-1.0
2349;Inkomsten uit vermogen;Met minderjarige kinderen;1996;1451;79.6;-763.0;-0.5;-1.0
2350;Inkomsten uit vermogen;Met minderjarige kinderen;1997;1525;83.2;-825.0;-0.5;-1.1
2351;Inkomsten uit vermogen;Met minderjarige kinderen;1998;1534;83.1;-1337.0;-0.9;-1.7
2352;Inkomsten uit vermogen;Met minderjarige kinderen;1999;1534;82.8;-1162.0;-0.8;-1.4
2353;Inkomsten uit vermogen;Met minderjarige kinderen;2000;1529;80.9;-1211.0;-0.8;-1.3
2354;Inkomsten uit vermogen;Eén volwassene met kind;1990;55;30.4;21.0;0.4;0.7
2355;Inkomsten uit vermogen;Eén volwassene met kind;1991;53;28.4;13.0;0.2;0.4
2356;Inkomsten uit vermogen;Eén volwassene met kind;1992;65;33.0;6.0;0.1;0.2
2357;Inkomsten uit vermogen;Eén volwassene met kind;1993;66;31.8;18.0;0.3;0.5
2358;Inkomsten uit vermogen;Eén volwassene met kind;1994;69;32.6;11.0;0.2;0.3
2359;Inkomsten uit vermogen;Eén volwassene met kind;1995;84;37.6;11.0;0.1;0.3
2360;Inkomsten uit vermogen;Eén volwassene met kind;1996;87;38.2;11.0;0.1;0.2
2361;Inkomsten uit vermogen;Eén volwassene met kind;1997;107;45.8;-20.0;-0.2;-0.4
2362;Inkomsten uit vermogen;Eén volwassene met kind;1998;113;46.9;-32.0;-0.3;-0.7
2363;Inkomsten uit vermogen;Eén volwassene met kind;1999;116;45.1;-15.0;-0.1;-0.3
2364;Inkomsten uit vermogen;Eén volwassene met kind;2000;121;44.5;-26.0;-0.2;-0.4
2365;Inkomsten uit vermogen;Twee volwassenen met kind;1990;1040;79.7;-474.0;-0.5;-1.0
2366;Inkomsten uit vermogen;Twee volwassenen met kind;1991;1038;79.4;-693.0;-0.7;-1.4
2367;Inkomsten uit vermogen;Twee volwassenen met kind;1992;1050;80.9;-683.0;-0.7;-1.3
2368;Inkomsten uit vermogen;Twee volwassenen met kind;1993;1047;79.7;-643.0;-0.6;-1.2
2369;Inkomsten uit vermogen;Twee volwassenen met kind;1994;1066;80.7;-618.0;-0.6;-1.2
2370;Inkomsten uit vermogen;Twee volwassenen met kind;1995;1125;84.8;-745.0;-0.7;-1.3
2371;Inkomsten uit vermogen;Twee volwassenen met kind;1996;1138;85.4;-817.0;-0.7;-1.5
2372;Inkomsten uit vermogen;Twee volwassenen met kind;1997;1185;88.4;-872.0;-0.7;-1.5
2373;Inkomsten uit vermogen;Twee volwassenen met kind;1998;1191;88.4;-1336.0;-1.1;-2.2
2374;Inkomsten uit vermogen;Twee volwassenen met kind;1999;1191;88.8;-1197.0;-1.0;-1.9
2375;Inkomsten uit vermogen;Twee volwassenen met kind;2000;1181;86.8;-1254.0;-1.1;-1.9
2376;Inkomsten uit vermogen;Drie of meer volwassenen met kind;1990;243;80.6;95.0;0.4;0.7
2377;Inkomsten uit vermogen;Drie of meer volwassenen met kind;1991;232;79.9;86.0;0.4;0.6
2378;Inkomsten uit vermogen;Drie of meer volwassenen met kind;1992;235;81.3;61.0;0.3;0.4
2379;Inkomsten uit vermogen;Drie of meer volwassenen met kind;1993;224;80.1;82.0;0.4;0.6
2380;Inkomsten uit vermogen;Drie of meer volwassenen met kind;1994;223;81.2;41.0;0.2;0.3
2381;Inkomsten uit vermogen;Drie of meer volwassenen met kind;1995;229;85.5;36.0;0.2;0.3
2382;Inkomsten uit vermogen;Drie of meer volwassenen met kind;1996;227;85.6;44.0;0.2;0.3
2383;Inkomsten uit vermogen;Drie of meer volwassenen met kind;1997;234;89.5;67.0;0.3;0.5
2384;Inkomsten uit vermogen;Drie of meer volwassenen met kind;1998;230;89.1;31.0;0.1;0.2
2385;Inkomsten uit vermogen;Drie of meer volwassenen met kind;1999;227;88.9;50.0;0.2;0.3
2386;Inkomsten uit vermogen;Drie of meer volwassenen met kind;2000;227;87.9;69.0;0.3;0.4
2387;Inkomsten uit vermogen;Zonder minderjarige kinderen;1990;1666;70.4;2753.0;1.7;3.2
2388;Inkomsten uit vermogen;Zonder minderjarige kinderen;1991;1724;70.5;2820.0;1.6;3.0
2389;Inkomsten uit vermogen;Zonder minderjarige kinderen;1992;1802;72.6;3109.0;1.7;3.1
2390;Inkomsten uit vermogen;Zonder minderjarige kinderen;1993;1811;72.3;2868.0;1.6;2.9
2391;Inkomsten uit vermogen;Zonder minderjarige kinderen;1994;1855;73.2;2603.0;1.4;2.6
2392;Inkomsten uit vermogen;Zonder minderjarige kinderen;1995;1969;76.8;2546.0;1.3;2.4
2393;Inkomsten uit vermogen;Zonder minderjarige kinderen;1996;2006;77.4;2501.0;1.2;2.3
2394;Inkomsten uit vermogen;Zonder minderjarige kinderen;1997;2105;80.6;2345.0;1.1;2.1
2395;Inkomsten uit vermogen;Zonder minderjarige kinderen;1998;2115;80.5;1784.0;0.8;1.6
2396;Inkomsten uit vermogen;Zonder minderjarige kinderen;1999;2128;80.5;2085.0;1.0;1.7
2397;Inkomsten uit vermogen;Zonder minderjarige kinderen;2000;2104;79.6;1995.0;0.9;1.6
2398;Inkomsten uit vermogen;Twee volwassenen zonder kind;1990;1197;67.9;2052.0;1.7;3.6
2399;Inkomsten uit vermogen;Twee volwassenen zonder kind;1991;1256;67.9;2134.0;1.7;3.4
2400;Inkomsten uit vermogen;Twee volwassenen zonder kind;1992;1324;70.0;2345.0;1.8;3.5
2401;Inkomsten uit vermogen;Twee volwassenen zonder kind;1993;1345;69.7;2204.0;1.6;3.2
2402;Inkomsten uit vermogen;Twee volwassenen zonder kind;1994;1395;70.7;1974.0;1.4;2.8
2403;Inkomsten uit vermogen;Twee volwassenen zonder kind;1995;1506;74.5;1962.0;1.3;2.6
2404;Inkomsten uit vermogen;Twee volwassenen zonder kind;1996;1560;75.3;1908.0;1.2;2.4
2405;Inkomsten uit vermogen;Twee volwassenen zonder kind;1997;1659;78.5;1784.0;1.1;2.2
2406;Inkomsten uit vermogen;Twee volwassenen zonder kind;1998;1683;78.5;1320.0;0.8;1.5
2407;Inkomsten uit vermogen;Twee volwassenen zonder kind;1999;1698;78.4;1532.0;0.9;1.7
2408;Inkomsten uit vermogen;Twee volwassenen zonder kind;2000;1685;77.6;1555.0;0.9;1.6
2409;Inkomsten uit vermogen;Drie of meer volwassenen zonder kind;1990;469;77.7;700.0;1.5;2.4
2410;Inkomsten uit vermogen;Drie of meer volwassenen zonder kind;1991;468;78.6;686.0;1.5;2.3
2411;Inkomsten uit vermogen;Drie of meer volwassenen zonder kind;1992;478;80.8;764.0;1.6;2.4
2412;Inkomsten uit vermogen;Drie of meer volwassenen zonder kind;1993;466;81.1;664.0;1.4;2.2
2413;Inkomsten uit vermogen;Drie of meer volwassenen zonder kind;1994;460;82.0;629.0;1.4;2.1
2414;Inkomsten uit vermogen;Drie of meer volwassenen zonder kind;1995;463;85.4;585.0;1.3;2.0
2415;Inkomsten uit vermogen;Drie of meer volwassenen zonder kind;1996;447;86.2;593.0;1.3;2.1
2416;Inkomsten uit vermogen;Drie of meer volwassenen zonder kind;1997;446;89.6;561.0;1.3;2.0
2417;Inkomsten uit vermogen;Drie of meer volwassenen zonder kind;1998;432;89.4;464.0;1.1;1.6
2418;Inkomsten uit vermogen;Drie of meer volwassenen zonder kind;1999;430;89.8;553.0;1.3;1.9
2419;Inkomsten uit vermogen;Drie of meer volwassenen zonder kind;2000;419;88.9;440.0;1.1;1.4
2420;Inkomsten uit vermogen;Winst;1990;279;86.5;584.0;2.1;3.8
2421;Inkomsten uit vermogen;Winst;1991;276;88.4;454.0;1.6;3.0
2422;Inkomsten uit vermogen;Winst;1992;283;89.7;506.0;1.8;3.3
2423;Inkomsten uit vermogen;Winst;1993;271;87.7;404.0;1.5;2.9
2424;Inkomsten uit vermogen;Winst;1994;263;84.1;299.0;1.1;2.1
2425;Inkomsten uit vermogen;Winst;1995;306;90.5;328.0;1.1;2.0
2426;Inkomsten uit vermogen;Winst;1996;291;90.4;285.0;1.0;1.8
2427;Inkomsten uit vermogen;Winst;1997;309;94.5;436.0;1.4;2.7
2428;Inkomsten uit vermogen;Winst;1998;315;94.1;199.0;0.6;1.2
2429;Inkomsten uit vermogen;Winst;1999;308;93.2;282.0;0.9;1.6
2430;Inkomsten uit vermogen;Winst;2000;297;88.6;161.0;0.5;0.9
2431;Inkomsten uit vermogen;Loon;1990;2367;70.5;-378.0;-0.2;-0.3
2432;Inkomsten uit vermogen;Loon;1991;2403;70.3;-655.0;-0.3;-0.5
2433;Inkomsten uit vermogen;Loon;1992;2521;72.8;-649.0;-0.3;-0.5
2434;Inkomsten uit vermogen;Loon;1993;2529;72.6;-681.0;-0.3;-0.5
2435;Inkomsten uit vermogen;Loon;1994;2589;74.7;-658.0;-0.3;-0.5
2436;Inkomsten uit vermogen;Loon;1995;2739;77.9;-1081.0;-0.4;-0.8
2437;Inkomsten uit vermogen;Loon;1996;2839;78.4;-1224.0;-0.4;-0.8
2438;Inkomsten uit vermogen;Loon;1997;3043;81.9;-1674.0;-0.6;-1.1
2439;Inkomsten uit vermogen;Loon;1998;3109;80.9;-2420.0;-0.8;-1.5
2440;Inkomsten uit vermogen;Loon;1999;3196;81.0;-2125.0;-0.7;-1.2
2441;Inkomsten uit vermogen;Loon;2000;3216;79.9;-2608.0;-0.8;-1.4
2442;Inkomsten uit vermogen;Pensioen;1990;823;57.3;3170.0;3.9;11.4
2443;Inkomsten uit vermogen;Pensioen;1991;835;57.0;3686.0;4.4;12.4
2444;Inkomsten uit vermogen;Pensioen;1992;853;57.1;4018.0;4.7;12.6
2445;Inkomsten uit vermogen;Pensioen;1993;857;56.5;3947.0;4.6;12.0
2446;Inkomsten uit vermogen;Pensioen;1994;873;56.2;3763.0;4.3;11.2
2447;Inkomsten uit vermogen;Pensioen;1995;907;57.8;3760.0;4.1;11.0
2448;Inkomsten uit vermogen;Pensioen;1996;920;57.8;3740.0;4.1;10.5
2449;Inkomsten uit vermogen;Pensioen;1997;968;59.8;3778.0;3.9;10.1
2450;Inkomsten uit vermogen;Pensioen;1998;973;59.9;3839.0;3.9;10.0
2451;Inkomsten uit vermogen;Pensioen;1999;945;57.8;3891.0;4.1;9.7
2452;Inkomsten uit vermogen;Pensioen;2000;979;58.8;4048.0;4.1;9.4
2453;Inkomsten uit vermogen;Uitkering;1990;250;27.5;311.0;1.2;2.3
2454;Inkomsten uit vermogen;Uitkering;1991;258;27.9;312.0;1.2;2.2
2455;Inkomsten uit vermogen;Uitkering;1992;294;31.1;355.0;1.2;2.2
2456;Inkomsten uit vermogen;Uitkering;1993;299;30.4;320.0;1.1;2.0
2457;Inkomsten uit vermogen;Uitkering;1994;342;33.6;319.0;0.9;1.9
2458;Inkomsten uit vermogen;Uitkering;1995;363;36.5;317.0;0.9;1.9
2459;Inkomsten uit vermogen;Uitkering;1996;340;36.1;323.0;1.0;2.0
2460;Inkomsten uit vermogen;Uitkering;1997;368;41.3;345.0;0.9;2.2
2461;Inkomsten uit vermogen;Uitkering;1998;336;40.1;261.0;0.8;1.8
2462;Inkomsten uit vermogen;Uitkering;1999;317;40.2;267.0;0.8;1.9
2463;Inkomsten uit vermogen;Uitkering;2000;296;38.9;278.0;0.9;1.9
2464;Inkomsten uit vermogen;Overige inkomsten;1990;76;74.7;309.0;4.1;6.5
2465;Inkomsten uit vermogen;Overige inkomsten;1991;69;78.0;128.0;1.8;2.8
2466;Inkomsten uit vermogen;Overige inkomsten;1992;74;80.2;175.0;2.4;3.6
2467;Inkomsten uit vermogen;Overige inkomsten;1993;80;77.5;184.0;2.3;3.4
2468;Inkomsten uit vermogen;Overige inkomsten;1994;80;77.6;29.0;0.4;0.5
2469;Inkomsten uit vermogen;Overige inkomsten;1995;117;90.6;192.0;1.6;2.8
2470;Inkomsten uit vermogen;Overige inkomsten;1996;121;86.6;168.0;1.4;2.3
2471;Inkomsten uit vermogen;Overige inkomsten;1997;133;88.2;170.0;1.3;2.2
2472;Inkomsten uit vermogen;Overige inkomsten;1998;131;91.8;130.0;1.0;1.7
2473;Inkomsten uit vermogen;Overige inkomsten;1999;139;88.6;140.0;1.0;1.6
2474;Inkomsten uit vermogen;Overige inkomsten;2000;130;84.1;189.0;1.5;2.1
2475;Inkomsten uit vermogen;Leeftijd tot 25 jaar;1990;68;16.6;-24.0;-0.4;-0.5
2476;Inkomsten uit vermogen;Leeftijd tot 25 jaar;1991;76;18.3;-50.0;-0.6;-0.9
2477;Inkomsten uit vermogen;Leeftijd tot 25 jaar;1992;98;23.8;-60.0;-0.6;-1.1
2478;Inkomsten uit vermogen;Leeftijd tot 25 jaar;1993;97;23.8;-58.0;-0.6;-1.1
2479;Inkomsten uit vermogen;Leeftijd tot 25 jaar;1994;100;26.2;-55.0;-0.6;-1.1
2480;Inkomsten uit vermogen;Leeftijd tot 25 jaar;1995;110;30.7;-56.0;-0.5;-1.2
2481;Inkomsten uit vermogen;Leeftijd tot 25 jaar;1996;107;30.8;-54.0;-0.5;-1.2
2482;Inkomsten uit vermogen;Leeftijd tot 25 jaar;1997;144;42.2;-60.0;-0.4;-1.4
2483;Inkomsten uit vermogen;Leeftijd tot 25 jaar;1998;135;39.7;-68.0;-0.5;-1.5
2484;Inkomsten uit vermogen;Leeftijd tot 25 jaar;1999;143;41.2;-74.0;-0.5;-1.5
2485;Inkomsten uit vermogen;Leeftijd tot 25 jaar;2000;147;42.2;-87.0;-0.6;-1.7
2486;Inkomsten uit vermogen;Leeftijd 25 tot 35 jaar;1990;750;56.3;-478.0;-0.6;-1.3
2487;Inkomsten uit vermogen;Leeftijd 25 tot 35 jaar;1991;751;56.1;-608.0;-0.8;-1.5
2488;Inkomsten uit vermogen;Leeftijd 25 tot 35 jaar;1992;796;58.8;-740.0;-0.9;-1.8
2489;Inkomsten uit vermogen;Leeftijd 25 tot 35 jaar;1993;792;58.0;-773.0;-1.0;-1.8
2490;Inkomsten uit vermogen;Leeftijd 25 tot 35 jaar;1994;833;60.7;-732.0;-0.9;-1.7
2491;Inkomsten uit vermogen;Leeftijd 25 tot 35 jaar;1995;907;65.4;-938.0;-1.0;-2.2
2492;Inkomsten uit vermogen;Leeftijd 25 tot 35 jaar;1996;927;67.0;-1068.0;-1.2;-2.4
2493;Inkomsten uit vermogen;Leeftijd 25 tot 35 jaar;1997;995;71.7;-1381.0;-1.4;-3.1
2494;Inkomsten uit vermogen;Leeftijd 25 tot 35 jaar;1998;980;70.8;-1706.0;-1.7;-3.7
2495;Inkomsten uit vermogen;Leeftijd 25 tot 35 jaar;1999;984;71.4;-1771.0;-1.8;-3.7
2496;Inkomsten uit vermogen;Leeftijd 25 tot 35 jaar;2000;959;70.5;-1989.0;-2.1;-4.0
2497;Inkomsten uit vermogen;Leeftijd 35 tot 45 jaar;1990;979;74.3;-367.0;-0.4;-0.8
2498;Inkomsten uit vermogen;Leeftijd 35 tot 45 jaar;1991;955;73.6;-589.0;-0.6;-1.2
2499;Inkomsten uit vermogen;Leeftijd 35 tot 45 jaar;1992;974;75.2;-550.0;-0.6;-1.1
2500;Inkomsten uit vermogen;Leeftijd 35 tot 45 jaar;1993;959;73.8;-525.0;-0.5;-1.1
2501;Inkomsten uit vermogen;Leeftijd 35 tot 45 jaar;1994;976;74.4;-544.0;-0.6;-1.1
2502;Inkomsten uit vermogen;Leeftijd 35 tot 45 jaar;1995;1036;77.4;-647.0;-0.6;-1.3
2503;Inkomsten uit vermogen;Leeftijd 35 tot 45 jaar;1996;1049;77.2;-697.0;-0.7;-1.3
2504;Inkomsten uit vermogen;Leeftijd 35 tot 45 jaar;1997;1117;80.9;-863.0;-0.8;-1.6
2505;Inkomsten uit vermogen;Leeftijd 35 tot 45 jaar;1998;1131;80.6;-1202.0;-1.1;-2.1
2506;Inkomsten uit vermogen;Leeftijd 35 tot 45 jaar;1999;1144;80.9;-1124.0;-1.0;-1.9
2507;Inkomsten uit vermogen;Leeftijd 35 tot 45 jaar;2000;1133;78.7;-1310.0;-1.2;-2.1
2508;Inkomsten uit vermogen;Leeftijd 45 tot 55 jaar;1990;721;74.2;347.0;0.5;0.9
2509;Inkomsten uit vermogen;Leeftijd 45 tot 55 jaar;1991;772;74.5;205.0;0.3;0.5
2510;Inkomsten uit vermogen;Leeftijd 45 tot 55 jaar;1992;837;76.6;254.0;0.3;0.5
2511;Inkomsten uit vermogen;Leeftijd 45 tot 55 jaar;1993;861;75.9;256.0;0.3;0.5
2512;Inkomsten uit vermogen;Leeftijd 45 tot 55 jaar;1994;898;76.8;249.0;0.3;0.5
2513;Inkomsten uit vermogen;Leeftijd 45 tot 55 jaar;1995;967;80.3;122.0;0.1;0.2
2514;Inkomsten uit vermogen;Leeftijd 45 tot 55 jaar;1996;1003;81.1;204.0;0.2;0.4
2515;Inkomsten uit vermogen;Leeftijd 45 tot 55 jaar;1997;1065;83.6;421.0;0.4;0.7
2516;Inkomsten uit vermogen;Leeftijd 45 tot 55 jaar;1998;1083;83.5;19.0;0.0;0.0
2517;Inkomsten uit vermogen;Leeftijd 45 tot 55 jaar;1999;1097;83.3;231.0;0.2;0.4
2518;Inkomsten uit vermogen;Leeftijd 45 tot 55 jaar;2000;1106;81.9;274.0;0.2;0.4
2519;Inkomsten uit vermogen;Leeftijd 55 tot 65 jaar;1990;571;68.7;1361.0;2.4;4.8
2520;Inkomsten uit vermogen;Leeftijd 55 tot 65 jaar;1991;578;69.1;1389.0;2.4;4.7
2521;Inkomsten uit vermogen;Leeftijd 55 tot 65 jaar;1992;588;70.0;1519.0;2.6;4.9
2522;Inkomsten uit vermogen;Leeftijd 55 tot 65 jaar;1993;592;69.3;1432.0;2.4;4.6
2523;Inkomsten uit vermogen;Leeftijd 55 tot 65 jaar;1994;604;69.8;1237.0;2.0;3.9
2524;Inkomsten uit vermogen;Leeftijd 55 tot 65 jaar;1995;640;73.1;1383.0;2.2;4.2
2525;Inkomsten uit vermogen;Leeftijd 55 tot 65 jaar;1996;641;72.8;1366.0;2.1;4.1
2526;Inkomsten uit vermogen;Leeftijd 55 tot 65 jaar;1997;675;75.7;1352.0;2.0;4.0
2527;Inkomsten uit vermogen;Leeftijd 55 tot 65 jaar;1998;695;76.2;1295.0;1.9;3.6
2528;Inkomsten uit vermogen;Leeftijd 55 tot 65 jaar;1999;714;76.9;1468.0;2.1;3.8
2529;Inkomsten uit vermogen;Leeftijd 55 tot 65 jaar;2000;732;76.6;1383.0;1.9;3.3
2530;Inkomsten uit vermogen;Leeftijd 65 jaar en ouder;1990;706;55.7;3157.0;4.5;12.7
2531;Inkomsten uit vermogen;Leeftijd 65 jaar en ouder;1991;710;55.1;3578.0;5.0;13.5
2532;Inkomsten uit vermogen;Leeftijd 65 jaar en ouder;1992;731;55.6;3982.0;5.4;14.0
2533;Inkomsten uit vermogen;Leeftijd 65 jaar en ouder;1993;735;54.9;3843.0;5.2;13.3
2534;Inkomsten uit vermogen;Leeftijd 65 jaar en ouder;1994;737;54.3;3597.0;4.9;12.4
2535;Inkomsten uit vermogen;Leeftijd 65 jaar en ouder;1995;772;55.8;3651.0;4.7;12.1
2536;Inkomsten uit vermogen;Leeftijd 65 jaar en ouder;1996;783;55.7;3542.0;4.5;11.3
2537;Inkomsten uit vermogen;Leeftijd 65 jaar en ouder;1997;825;57.7;3588.0;4.4;11.0
2538;Inkomsten uit vermogen;Leeftijd 65 jaar en ouder;1998;841;58.1;3672.0;4.4;10.7
2539;Inkomsten uit vermogen;Leeftijd 65 jaar en ouder;1999;822;56.0;3724.0;4.5;10.3
2540;Inkomsten uit vermogen;Leeftijd 65 jaar en ouder;2000;841;56.6;3797.0;4.5;9.9
2541;Inkomsten uit vermogen;Laagste 10%-groep van bruto inkomens;1990;85;13.9;-30.0;-0.4;-0.9
2542;Inkomsten uit vermogen;Laagste 10%-groep van bruto inkomens;1991;90;14.5;-29.0;-0.3;-0.8
2543;Inkomsten uit vermogen;Laagste 10%-groep van bruto inkomens;1992;116;18.5;-72.0;-0.6;-1.9
2544;Inkomsten uit vermogen;Laagste 10%-groep van bruto inkomens;1993;120;18.8;-23.0;-0.2;-0.6
2545;Inkomsten uit vermogen;Laagste 10%-groep van bruto inkomens;1994;136;21.1;-8.0;-0.1;-0.2
2546;Inkomsten uit vermogen;Laagste 10%-groep van bruto inkomens;1995;145;22.2;-101.0;-0.7;-2.3
2547;Inkomsten uit vermogen;Laagste 10%-groep van bruto inkomens;1996;163;24.6;-104.0;-0.6;-2.4
2548;Inkomsten uit vermogen;Laagste 10%-groep van bruto inkomens;1997;211;31.5;23.0;0.1;0.5
2549;Inkomsten uit vermogen;Laagste 10%-groep van bruto inkomens;1998;208;30.7;-60.0;-0.3;-1.3
2550;Inkomsten uit vermogen;Laagste 10%-groep van bruto inkomens;1999;212;30.9;-157.0;-0.7;-3.3
2551;Inkomsten uit vermogen;Laagste 10%-groep van bruto inkomens;2000;222;32.0;-291.0;-1.3;-5.5
2552;Inkomsten uit vermogen;2e 10%-groep van bruto inkomens;1990;182;29.7;208.0;1.1;3.1
2553;Inkomsten uit vermogen;2e 10%-groep van bruto inkomens;1991;176;28.3;216.0;1.2;3.0
2554;Inkomsten uit vermogen;2e 10%-groep van bruto inkomens;1992;190;30.1;247.0;1.3;3.2
2555;Inkomsten uit vermogen;2e 10%-groep van bruto inkomens;1993;185;29.0;228.0;1.2;2.9
2556;Inkomsten uit vermogen;2e 10%-groep van bruto inkomens;1994;184;28.5;247.0;1.3;3.1
2557;Inkomsten uit vermogen;2e 10%-groep van bruto inkomens;1995;204;31.2;218.0;1.1;2.7
2558;Inkomsten uit vermogen;2e 10%-groep van bruto inkomens;1996;208;31.4;222.0;1.1;2.6
2559;Inkomsten uit vermogen;2e 10%-groep van bruto inkomens;1997;235;35.1;207.0;0.9;2.3
