ID;Leefomgeving;Persoonskenmerken;Perioden;NietZoGelukkig_1;Gelukkig_2;NietZoTevredenMetHetLeven_3;TevredenMetHetLeven_4
276;Stedelijkheid: sterk stedelijk;Herkomst: autochtoon;2009;11.0;89.0;12.0;88.0
277;Stedelijkheid: sterk stedelijk;Herkomst: autochtoon;2010 oude methode;12.0;88.0;14.0;86.0
278;Stedelijkheid: sterk stedelijk;Herkomst: autochtoon;2010 nieuwe methode;14.0;86.0;15.0;85.0
279;Stedelijkheid: sterk stedelijk;Herkomst: autochtoon;2012;18.0;82.0;17.0;83.0
280;Stedelijkheid: sterk stedelijk;Herkomst: westerse allochtoon;2003;18.0;82.0;19.0;81.0
281;Stedelijkheid: sterk stedelijk;Herkomst: westerse allochtoon;2004;15.0;85.0;16.0;84.0
282;Stedelijkheid: sterk stedelijk;Herkomst: westerse allochtoon;2005;18.0;82.0;19.0;81.0
283;Stedelijkheid: sterk stedelijk;Herkomst: westerse allochtoon;2006;12.0;88.0;13.0;87.0
284;Stedelijkheid: sterk stedelijk;Herkomst: westerse allochtoon;2007;13.0;87.0;15.0;85.0
285;Stedelijkheid: sterk stedelijk;Herkomst: westerse allochtoon;2008;14.0;86.0;18.0;82.0
286;Stedelijkheid: sterk stedelijk;Herkomst: westerse allochtoon;2009;14.0;86.0;19.0;81.0
287;Stedelijkheid: sterk stedelijk;Herkomst: westerse allochtoon;2010 oude methode;;;;
288;Stedelijkheid: sterk stedelijk;Herkomst: westerse allochtoon;2010 nieuwe methode;24.0;76.0;19.0;81.0
289;Stedelijkheid: sterk stedelijk;Herkomst: westerse allochtoon;2012;;;;
290;Stedelijkheid: sterk stedelijk;Herkomst: niet-westerse allochtoon;2003;25.0;75.0;24.0;76.0
291;Stedelijkheid: sterk stedelijk;Herkomst: niet-westerse allochtoon;2004;27.0;73.0;25.0;75.0
292;Stedelijkheid: sterk stedelijk;Herkomst: niet-westerse allochtoon;2005;26.0;74.0;28.0;72.0
293;Stedelijkheid: sterk stedelijk;Herkomst: niet-westerse allochtoon;2006;23.0;77.0;25.0;75.0
294;Stedelijkheid: sterk stedelijk;Herkomst: niet-westerse allochtoon;2007;24.0;76.0;15.0;85.0
295;Stedelijkheid: sterk stedelijk;Herkomst: niet-westerse allochtoon;2008;26.0;74.0;20.0;80.0
296;Stedelijkheid: sterk stedelijk;Herkomst: niet-westerse allochtoon;2009;21.0;79.0;26.0;74.0
297;Stedelijkheid: sterk stedelijk;Herkomst: niet-westerse allochtoon;2010 oude methode;;;;
298;Stedelijkheid: sterk stedelijk;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;24.0;76.0;20.0;80.0
299;Stedelijkheid: sterk stedelijk;Herkomst: niet-westerse allochtoon;2012;;;;
300;Stedelijkheid: matig stedelijk;Totaal personen;2003;12.0;88.0;13.0;87.0
301;Stedelijkheid: matig stedelijk;Totaal personen;2004;11.0;89.0;13.0;87.0
302;Stedelijkheid: matig stedelijk;Totaal personen;2005;11.0;89.0;11.0;89.0
303;Stedelijkheid: matig stedelijk;Totaal personen;2006;12.0;88.0;13.0;87.0
304;Stedelijkheid: matig stedelijk;Totaal personen;2007;10.0;90.0;10.0;90.0
305;Stedelijkheid: matig stedelijk;Totaal personen;2008;11.0;89.0;11.0;89.0
306;Stedelijkheid: matig stedelijk;Totaal personen;2009;10.0;90.0;13.0;87.0
307;Stedelijkheid: matig stedelijk;Totaal personen;2010 oude methode;11.0;89.0;12.0;88.0
308;Stedelijkheid: matig stedelijk;Totaal personen;2010 nieuwe methode;15.0;85.0;14.0;86.0
309;Stedelijkheid: matig stedelijk;Totaal personen;2012;16.0;84.0;14.0;86.0
310;Stedelijkheid: matig stedelijk;Geslacht: mannen;2003;10.0;90.0;12.0;88.0
311;Stedelijkheid: matig stedelijk;Geslacht: mannen;2004;10.0;90.0;12.0;88.0
312;Stedelijkheid: matig stedelijk;Geslacht: mannen;2005;9.0;91.0;10.0;90.0
313;Stedelijkheid: matig stedelijk;Geslacht: mannen;2006;10.0;90.0;14.0;86.0
314;Stedelijkheid: matig stedelijk;Geslacht: mannen;2007;10.0;90.0;10.0;90.0
315;Stedelijkheid: matig stedelijk;Geslacht: mannen;2008;11.0;89.0;10.0;90.0
316;Stedelijkheid: matig stedelijk;Geslacht: mannen;2009;8.0;92.0;12.0;88.0
317;Stedelijkheid: matig stedelijk;Geslacht: mannen;2010 oude methode;10.0;90.0;12.0;88.0
318;Stedelijkheid: matig stedelijk;Geslacht: mannen;2010 nieuwe methode;15.0;85.0;15.0;85.0
319;Stedelijkheid: matig stedelijk;Geslacht: mannen;2012;17.0;83.0;14.0;86.0
320;Stedelijkheid: matig stedelijk;Geslacht: vrouwen;2003;13.0;87.0;14.0;86.0
321;Stedelijkheid: matig stedelijk;Geslacht: vrouwen;2004;13.0;87.0;13.0;87.0
322;Stedelijkheid: matig stedelijk;Geslacht: vrouwen;2005;13.0;87.0;12.0;88.0
323;Stedelijkheid: matig stedelijk;Geslacht: vrouwen;2006;13.0;87.0;13.0;87.0
324;Stedelijkheid: matig stedelijk;Geslacht: vrouwen;2007;10.0;90.0;10.0;90.0
325;Stedelijkheid: matig stedelijk;Geslacht: vrouwen;2008;12.0;88.0;12.0;88.0
326;Stedelijkheid: matig stedelijk;Geslacht: vrouwen;2009;12.0;88.0;14.0;86.0
327;Stedelijkheid: matig stedelijk;Geslacht: vrouwen;2010 oude methode;12.0;88.0;11.0;89.0
328;Stedelijkheid: matig stedelijk;Geslacht: vrouwen;2010 nieuwe methode;15.0;85.0;12.0;88.0
329;Stedelijkheid: matig stedelijk;Geslacht: vrouwen;2012;14.0;86.0;13.0;87.0
330;Stedelijkheid: matig stedelijk;Leeftijd: 18 tot 35 jaar;2003;8.0;92.0;11.0;89.0
331;Stedelijkheid: matig stedelijk;Leeftijd: 18 tot 35 jaar;2004;7.0;93.0;9.0;91.0
332;Stedelijkheid: matig stedelijk;Leeftijd: 18 tot 35 jaar;2005;8.0;92.0;11.0;89.0
333;Stedelijkheid: matig stedelijk;Leeftijd: 18 tot 35 jaar;2006;9.0;91.0;14.0;86.0
334;Stedelijkheid: matig stedelijk;Leeftijd: 18 tot 35 jaar;2007;6.0;94.0;7.0;93.0
335;Stedelijkheid: matig stedelijk;Leeftijd: 18 tot 35 jaar;2008;9.0;91.0;8.0;92.0
336;Stedelijkheid: matig stedelijk;Leeftijd: 18 tot 35 jaar;2009;12.0;88.0;15.0;85.0
337;Stedelijkheid: matig stedelijk;Leeftijd: 18 tot 35 jaar;2010 oude methode;7.0;93.0;10.0;90.0
338;Stedelijkheid: matig stedelijk;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;12.0;88.0;10.0;90.0
339;Stedelijkheid: matig stedelijk;Leeftijd: 18 tot 35 jaar;2012;;;;
340;Stedelijkheid: matig stedelijk;Leeftijd: 35 tot 50 jaar;2003;12.0;88.0;14.0;86.0
341;Stedelijkheid: matig stedelijk;Leeftijd: 35 tot 50 jaar;2004;11.0;89.0;15.0;85.0
342;Stedelijkheid: matig stedelijk;Leeftijd: 35 tot 50 jaar;2005;10.0;90.0;10.0;90.0
343;Stedelijkheid: matig stedelijk;Leeftijd: 35 tot 50 jaar;2006;9.0;91.0;13.0;87.0
344;Stedelijkheid: matig stedelijk;Leeftijd: 35 tot 50 jaar;2007;9.0;91.0;10.0;90.0
345;Stedelijkheid: matig stedelijk;Leeftijd: 35 tot 50 jaar;2008;12.0;88.0;12.0;88.0
346;Stedelijkheid: matig stedelijk;Leeftijd: 35 tot 50 jaar;2009;9.0;91.0;13.0;87.0
347;Stedelijkheid: matig stedelijk;Leeftijd: 35 tot 50 jaar;2010 oude methode;10.0;90.0;9.0;91.0
348;Stedelijkheid: matig stedelijk;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;16.0;84.0;16.0;84.0
349;Stedelijkheid: matig stedelijk;Leeftijd: 35 tot 50 jaar;2012;11.0;89.0;10.0;90.0
350;Stedelijkheid: matig stedelijk;Leeftijd: 50 tot 65 jaar;2003;13.0;87.0;14.0;86.0
351;Stedelijkheid: matig stedelijk;Leeftijd: 50 tot 65 jaar;2004;12.0;88.0;13.0;87.0
352;Stedelijkheid: matig stedelijk;Leeftijd: 50 tot 65 jaar;2005;12.0;88.0;15.0;85.0
353;Stedelijkheid: matig stedelijk;Leeftijd: 50 tot 65 jaar;2006;14.0;86.0;15.0;85.0
354;Stedelijkheid: matig stedelijk;Leeftijd: 50 tot 65 jaar;2007;12.0;88.0;12.0;88.0
355;Stedelijkheid: matig stedelijk;Leeftijd: 50 tot 65 jaar;2008;12.0;88.0;10.0;90.0
356;Stedelijkheid: matig stedelijk;Leeftijd: 50 tot 65 jaar;2009;9.0;91.0;11.0;89.0
357;Stedelijkheid: matig stedelijk;Leeftijd: 50 tot 65 jaar;2010 oude methode;12.0;88.0;15.0;85.0
358;Stedelijkheid: matig stedelijk;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;16.0;84.0;16.0;84.0
359;Stedelijkheid: matig stedelijk;Leeftijd: 50 tot 65 jaar;2012;21.0;79.0;20.0;80.0
360;Stedelijkheid: matig stedelijk;Leeftijd: 65 jaar of ouder;2003;17.0;83.0;15.0;85.0
361;Stedelijkheid: matig stedelijk;Leeftijd: 65 jaar of ouder;2004;17.0;83.0;13.0;87.0
362;Stedelijkheid: matig stedelijk;Leeftijd: 65 jaar of ouder;2005;16.0;84.0;9.0;91.0
363;Stedelijkheid: matig stedelijk;Leeftijd: 65 jaar of ouder;2006;17.0;83.0;12.0;88.0
364;Stedelijkheid: matig stedelijk;Leeftijd: 65 jaar of ouder;2007;13.0;87.0;10.0;90.0
365;Stedelijkheid: matig stedelijk;Leeftijd: 65 jaar of ouder;2008;14.0;86.0;14.0;86.0
366;Stedelijkheid: matig stedelijk;Leeftijd: 65 jaar of ouder;2009;12.0;88.0;11.0;89.0
367;Stedelijkheid: matig stedelijk;Leeftijd: 65 jaar of ouder;2010 oude methode;16.0;84.0;13.0;87.0
368;Stedelijkheid: matig stedelijk;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;17.0;83.0;14.0;86.0
369;Stedelijkheid: matig stedelijk;Leeftijd: 65 jaar of ouder;2012;;;;
370;Stedelijkheid: matig stedelijk;Herkomst: autochtoon;2003;11.0;89.0;13.0;87.0
371;Stedelijkheid: matig stedelijk;Herkomst: autochtoon;2004;10.0;90.0;11.0;89.0
372;Stedelijkheid: matig stedelijk;Herkomst: autochtoon;2005;10.0;90.0;10.0;90.0
373;Stedelijkheid: matig stedelijk;Herkomst: autochtoon;2006;11.0;89.0;13.0;87.0
374;Stedelijkheid: matig stedelijk;Herkomst: autochtoon;2007;9.0;91.0;10.0;90.0
375;Stedelijkheid: matig stedelijk;Herkomst: autochtoon;2008;10.0;90.0;11.0;89.0
376;Stedelijkheid: matig stedelijk;Herkomst: autochtoon;2009;9.0;91.0;11.0;89.0
377;Stedelijkheid: matig stedelijk;Herkomst: autochtoon;2010 oude methode;10.0;90.0;10.0;90.0
378;Stedelijkheid: matig stedelijk;Herkomst: autochtoon;2010 nieuwe methode;14.0;86.0;14.0;86.0
379;Stedelijkheid: matig stedelijk;Herkomst: autochtoon;2012;14.0;86.0;12.0;88.0
380;Stedelijkheid: matig stedelijk;Herkomst: westerse allochtoon;2003;15.0;85.0;15.0;85.0
381;Stedelijkheid: matig stedelijk;Herkomst: westerse allochtoon;2004;15.0;85.0;17.0;83.0
382;Stedelijkheid: matig stedelijk;Herkomst: westerse allochtoon;2005;15.0;85.0;9.0;91.0
383;Stedelijkheid: matig stedelijk;Herkomst: westerse allochtoon;2006;12.0;88.0;12.0;88.0
384;Stedelijkheid: matig stedelijk;Herkomst: westerse allochtoon;2007;12.0;88.0;11.0;89.0
385;Stedelijkheid: matig stedelijk;Herkomst: westerse allochtoon;2008;16.0;84.0;13.0;87.0
386;Stedelijkheid: matig stedelijk;Herkomst: westerse allochtoon;2009;11.0;89.0;16.0;84.0
387;Stedelijkheid: matig stedelijk;Herkomst: westerse allochtoon;2010 oude methode;;;;
388;Stedelijkheid: matig stedelijk;Herkomst: westerse allochtoon;2010 nieuwe methode;;;;
389;Stedelijkheid: matig stedelijk;Herkomst: westerse allochtoon;2012;;;;
390;Stedelijkheid: matig stedelijk;Herkomst: niet-westerse allochtoon;2003;24.0;76.0;23.0;77.0
391;Stedelijkheid: matig stedelijk;Herkomst: niet-westerse allochtoon;2004;25.0;75.0;26.0;74.0
392;Stedelijkheid: matig stedelijk;Herkomst: niet-westerse allochtoon;2005;;;;
393;Stedelijkheid: matig stedelijk;Herkomst: niet-westerse allochtoon;2006;;;;
394;Stedelijkheid: matig stedelijk;Herkomst: niet-westerse allochtoon;2007;;;;
395;Stedelijkheid: matig stedelijk;Herkomst: niet-westerse allochtoon;2008;;;;
396;Stedelijkheid: matig stedelijk;Herkomst: niet-westerse allochtoon;2009;;;;
397;Stedelijkheid: matig stedelijk;Herkomst: niet-westerse allochtoon;2010 oude methode;;;;
398;Stedelijkheid: matig stedelijk;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;;;;
399;Stedelijkheid: matig stedelijk;Herkomst: niet-westerse allochtoon;2012;;;;
400;Stedelijkheid: weinig stedelijk;Totaal personen;2003;10.0;90.0;11.0;89.0
401;Stedelijkheid: weinig stedelijk;Totaal personen;2004;10.0;90.0;11.0;89.0
402;Stedelijkheid: weinig stedelijk;Totaal personen;2005;11.0;89.0;12.0;88.0
403;Stedelijkheid: weinig stedelijk;Totaal personen;2006;10.0;90.0;11.0;89.0
404;Stedelijkheid: weinig stedelijk;Totaal personen;2007;10.0;90.0;13.0;87.0
405;Stedelijkheid: weinig stedelijk;Totaal personen;2008;9.0;91.0;10.0;90.0
406;Stedelijkheid: weinig stedelijk;Totaal personen;2009;10.0;90.0;9.0;91.0
407;Stedelijkheid: weinig stedelijk;Totaal personen;2010 oude methode;10.0;90.0;10.0;90.0
408;Stedelijkheid: weinig stedelijk;Totaal personen;2010 nieuwe methode;14.0;86.0;13.0;87.0
409;Stedelijkheid: weinig stedelijk;Totaal personen;2012;15.0;85.0;17.0;83.0
410;Stedelijkheid: weinig stedelijk;Geslacht: mannen;2003;10.0;90.0;10.0;90.0
411;Stedelijkheid: weinig stedelijk;Geslacht: mannen;2004;9.0;91.0;9.0;91.0
412;Stedelijkheid: weinig stedelijk;Geslacht: mannen;2005;11.0;89.0;12.0;88.0
413;Stedelijkheid: weinig stedelijk;Geslacht: mannen;2006;9.0;91.0;10.0;90.0
414;Stedelijkheid: weinig stedelijk;Geslacht: mannen;2007;9.0;91.0;12.0;88.0
415;Stedelijkheid: weinig stedelijk;Geslacht: mannen;2008;8.0;92.0;8.0;92.0
416;Stedelijkheid: weinig stedelijk;Geslacht: mannen;2009;8.0;92.0;10.0;90.0
417;Stedelijkheid: weinig stedelijk;Geslacht: mannen;2010 oude methode;9.0;91.0;9.0;91.0
418;Stedelijkheid: weinig stedelijk;Geslacht: mannen;2010 nieuwe methode;12.0;88.0;12.0;88.0
419;Stedelijkheid: weinig stedelijk;Geslacht: mannen;2012;16.0;84.0;17.0;83.0
420;Stedelijkheid: weinig stedelijk;Geslacht: vrouwen;2003;10.0;90.0;11.0;89.0
421;Stedelijkheid: weinig stedelijk;Geslacht: vrouwen;2004;12.0;88.0;12.0;88.0
422;Stedelijkheid: weinig stedelijk;Geslacht: vrouwen;2005;12.0;88.0;12.0;88.0
423;Stedelijkheid: weinig stedelijk;Geslacht: vrouwen;2006;11.0;89.0;11.0;89.0
424;Stedelijkheid: weinig stedelijk;Geslacht: vrouwen;2007;12.0;88.0;14.0;86.0
425;Stedelijkheid: weinig stedelijk;Geslacht: vrouwen;2008;10.0;90.0;12.0;88.0
426;Stedelijkheid: weinig stedelijk;Geslacht: vrouwen;2009;11.0;89.0;9.0;91.0
427;Stedelijkheid: weinig stedelijk;Geslacht: vrouwen;2010 oude methode;10.0;90.0;11.0;89.0
428;Stedelijkheid: weinig stedelijk;Geslacht: vrouwen;2010 nieuwe methode;17.0;83.0;15.0;85.0
429;Stedelijkheid: weinig stedelijk;Geslacht: vrouwen;2012;13.0;87.0;16.0;84.0
430;Stedelijkheid: weinig stedelijk;Leeftijd: 18 tot 35 jaar;2003;7.0;93.0;9.0;91.0
431;Stedelijkheid: weinig stedelijk;Leeftijd: 18 tot 35 jaar;2004;8.0;92.0;10.0;90.0
432;Stedelijkheid: weinig stedelijk;Leeftijd: 18 tot 35 jaar;2005;7.0;93.0;10.0;90.0
433;Stedelijkheid: weinig stedelijk;Leeftijd: 18 tot 35 jaar;2006;5.0;95.0;9.0;91.0
434;Stedelijkheid: weinig stedelijk;Leeftijd: 18 tot 35 jaar;2007;8.0;92.0;12.0;88.0
435;Stedelijkheid: weinig stedelijk;Leeftijd: 18 tot 35 jaar;2008;5.0;95.0;8.0;92.0
436;Stedelijkheid: weinig stedelijk;Leeftijd: 18 tot 35 jaar;2009;6.0;94.0;8.0;92.0
437;Stedelijkheid: weinig stedelijk;Leeftijd: 18 tot 35 jaar;2010 oude methode;12.0;88.0;9.0;91.0
438;Stedelijkheid: weinig stedelijk;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;12.0;88.0;12.0;88.0
439;Stedelijkheid: weinig stedelijk;Leeftijd: 18 tot 35 jaar;2012;;;;
440;Stedelijkheid: weinig stedelijk;Leeftijd: 35 tot 50 jaar;2003;9.0;91.0;12.0;88.0
441;Stedelijkheid: weinig stedelijk;Leeftijd: 35 tot 50 jaar;2004;9.0;91.0;10.0;90.0
442;Stedelijkheid: weinig stedelijk;Leeftijd: 35 tot 50 jaar;2005;9.0;91.0;12.0;88.0
443;Stedelijkheid: weinig stedelijk;Leeftijd: 35 tot 50 jaar;2006;11.0;89.0;10.0;90.0
444;Stedelijkheid: weinig stedelijk;Leeftijd: 35 tot 50 jaar;2007;9.0;91.0;15.0;85.0
445;Stedelijkheid: weinig stedelijk;Leeftijd: 35 tot 50 jaar;2008;9.0;91.0;10.0;90.0
446;Stedelijkheid: weinig stedelijk;Leeftijd: 35 tot 50 jaar;2009;10.0;90.0;12.0;88.0
447;Stedelijkheid: weinig stedelijk;Leeftijd: 35 tot 50 jaar;2010 oude methode;6.0;94.0;11.0;89.0
448;Stedelijkheid: weinig stedelijk;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;14.0;86.0;14.0;86.0
449;Stedelijkheid: weinig stedelijk;Leeftijd: 35 tot 50 jaar;2012;14.0;86.0;18.0;82.0
450;Stedelijkheid: weinig stedelijk;Leeftijd: 50 tot 65 jaar;2003;12.0;88.0;11.0;89.0
451;Stedelijkheid: weinig stedelijk;Leeftijd: 50 tot 65 jaar;2004;11.0;89.0;11.0;89.0
452;Stedelijkheid: weinig stedelijk;Leeftijd: 50 tot 65 jaar;2005;13.0;87.0;14.0;86.0
453;Stedelijkheid: weinig stedelijk;Leeftijd: 50 tot 65 jaar;2006;12.0;88.0;12.0;88.0
454;Stedelijkheid: weinig stedelijk;Leeftijd: 50 tot 65 jaar;2007;12.0;88.0;12.0;88.0
455;Stedelijkheid: weinig stedelijk;Leeftijd: 50 tot 65 jaar;2008;11.0;89.0;12.0;88.0
456;Stedelijkheid: weinig stedelijk;Leeftijd: 50 tot 65 jaar;2009;10.0;90.0;8.0;92.0
457;Stedelijkheid: weinig stedelijk;Leeftijd: 50 tot 65 jaar;2010 oude methode;8.0;92.0;10.0;90.0
458;Stedelijkheid: weinig stedelijk;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;14.0;86.0;14.0;86.0
459;Stedelijkheid: weinig stedelijk;Leeftijd: 50 tot 65 jaar;2012;18.0;82.0;19.0;81.0
460;Stedelijkheid: weinig stedelijk;Leeftijd: 65 jaar of ouder;2003;15.0;85.0;11.0;89.0
461;Stedelijkheid: weinig stedelijk;Leeftijd: 65 jaar of ouder;2004;15.0;85.0;13.0;87.0
462;Stedelijkheid: weinig stedelijk;Leeftijd: 65 jaar of ouder;2005;18.0;82.0;13.0;87.0
463;Stedelijkheid: weinig stedelijk;Leeftijd: 65 jaar of ouder;2006;13.0;87.0;11.0;89.0
464;Stedelijkheid: weinig stedelijk;Leeftijd: 65 jaar of ouder;2007;12.0;88.0;13.0;87.0
465;Stedelijkheid: weinig stedelijk;Leeftijd: 65 jaar of ouder;2008;13.0;87.0;9.0;91.0
466;Stedelijkheid: weinig stedelijk;Leeftijd: 65 jaar of ouder;2009;14.0;86.0;10.0;90.0
467;Stedelijkheid: weinig stedelijk;Leeftijd: 65 jaar of ouder;2010 oude methode;16.0;84.0;9.0;91.0
468;Stedelijkheid: weinig stedelijk;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;19.0;81.0;12.0;88.0
469;Stedelijkheid: weinig stedelijk;Leeftijd: 65 jaar of ouder;2012;;;17.0;83.0
470;Stedelijkheid: weinig stedelijk;Herkomst: autochtoon;2003;9.0;91.0;10.0;90.0
471;Stedelijkheid: weinig stedelijk;Herkomst: autochtoon;2004;9.0;91.0;10.0;90.0
472;Stedelijkheid: weinig stedelijk;Herkomst: autochtoon;2005;11.0;89.0;12.0;88.0
473;Stedelijkheid: weinig stedelijk;Herkomst: autochtoon;2006;9.0;91.0;9.0;91.0
474;Stedelijkheid: weinig stedelijk;Herkomst: autochtoon;2007;10.0;90.0;12.0;88.0
475;Stedelijkheid: weinig stedelijk;Herkomst: autochtoon;2008;8.0;92.0;8.0;92.0
476;Stedelijkheid: weinig stedelijk;Herkomst: autochtoon;2009;10.0;90.0;9.0;91.0
477;Stedelijkheid: weinig stedelijk;Herkomst: autochtoon;2010 oude methode;9.0;91.0;10.0;90.0
478;Stedelijkheid: weinig stedelijk;Herkomst: autochtoon;2010 nieuwe methode;14.0;86.0;13.0;87.0
479;Stedelijkheid: weinig stedelijk;Herkomst: autochtoon;2012;15.0;85.0;16.0;84.0
480;Stedelijkheid: weinig stedelijk;Herkomst: westerse allochtoon;2003;14.0;86.0;13.0;87.0
481;Stedelijkheid: weinig stedelijk;Herkomst: westerse allochtoon;2004;15.0;85.0;12.0;88.0
482;Stedelijkheid: weinig stedelijk;Herkomst: westerse allochtoon;2005;16.0;84.0;15.0;85.0
483;Stedelijkheid: weinig stedelijk;Herkomst: westerse allochtoon;2006;17.0;83.0;20.0;80.0
484;Stedelijkheid: weinig stedelijk;Herkomst: westerse allochtoon;2007;;;;
485;Stedelijkheid: weinig stedelijk;Herkomst: westerse allochtoon;2008;14.0;86.0;15.0;85.0
486;Stedelijkheid: weinig stedelijk;Herkomst: westerse allochtoon;2009;7.0;93.0;14.0;86.0
487;Stedelijkheid: weinig stedelijk;Herkomst: westerse allochtoon;2010 oude methode;;;;
488;Stedelijkheid: weinig stedelijk;Herkomst: westerse allochtoon;2010 nieuwe methode;;;;
489;Stedelijkheid: weinig stedelijk;Herkomst: westerse allochtoon;2012;;;;
490;Stedelijkheid: weinig stedelijk;Herkomst: niet-westerse allochtoon;2003;23.0;77.0;18.0;82.0
491;Stedelijkheid: weinig stedelijk;Herkomst: niet-westerse allochtoon;2004;;;;
492;Stedelijkheid: weinig stedelijk;Herkomst: niet-westerse allochtoon;2005;;;;
493;Stedelijkheid: weinig stedelijk;Herkomst: niet-westerse allochtoon;2006;;;;
494;Stedelijkheid: weinig stedelijk;Herkomst: niet-westerse allochtoon;2007;;;;
495;Stedelijkheid: weinig stedelijk;Herkomst: niet-westerse allochtoon;2008;;;;
496;Stedelijkheid: weinig stedelijk;Herkomst: niet-westerse allochtoon;2009;;;;
497;Stedelijkheid: weinig stedelijk;Herkomst: niet-westerse allochtoon;2010 oude methode;;;;
498;Stedelijkheid: weinig stedelijk;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;;;;
499;Stedelijkheid: weinig stedelijk;Herkomst: niet-westerse allochtoon;2012;;;;
500;Stedelijkheid: niet stedelijk;Totaal personen;2003;10.0;90.0;10.0;90.0
501;Stedelijkheid: niet stedelijk;Totaal personen;2004;9.0;91.0;11.0;89.0
502;Stedelijkheid: niet stedelijk;Totaal personen;2005;10.0;90.0;10.0;90.0
503;Stedelijkheid: niet stedelijk;Totaal personen;2006;9.0;91.0;10.0;90.0
504;Stedelijkheid: niet stedelijk;Totaal personen;2007;10.0;90.0;10.0;90.0
505;Stedelijkheid: niet stedelijk;Totaal personen;2008;9.0;91.0;8.0;92.0
506;Stedelijkheid: niet stedelijk;Totaal personen;2009;9.0;91.0;10.0;90.0
507;Stedelijkheid: niet stedelijk;Totaal personen;2010 oude methode;13.0;87.0;13.0;87.0
508;Stedelijkheid: niet stedelijk;Totaal personen;2010 nieuwe methode;16.0;84.0;15.0;85.0
509;Stedelijkheid: niet stedelijk;Totaal personen;2012;15.0;85.0;13.0;87.0
510;Stedelijkheid: niet stedelijk;Geslacht: mannen;2003;9.0;91.0;9.0;91.0
511;Stedelijkheid: niet stedelijk;Geslacht: mannen;2004;8.0;92.0;10.0;90.0
512;Stedelijkheid: niet stedelijk;Geslacht: mannen;2005;10.0;90.0;11.0;89.0
513;Stedelijkheid: niet stedelijk;Geslacht: mannen;2006;7.0;93.0;10.0;90.0
514;Stedelijkheid: niet stedelijk;Geslacht: mannen;2007;10.0;90.0;11.0;89.0
515;Stedelijkheid: niet stedelijk;Geslacht: mannen;2008;9.0;91.0;9.0;91.0
516;Stedelijkheid: niet stedelijk;Geslacht: mannen;2009;8.0;92.0;10.0;90.0
517;Stedelijkheid: niet stedelijk;Geslacht: mannen;2010 oude methode;11.0;89.0;15.0;85.0
518;Stedelijkheid: niet stedelijk;Geslacht: mannen;2010 nieuwe methode;13.0;87.0;14.0;86.0
519;Stedelijkheid: niet stedelijk;Geslacht: mannen;2012;14.0;86.0;13.0;87.0
520;Stedelijkheid: niet stedelijk;Geslacht: vrouwen;2003;10.0;90.0;10.0;90.0
521;Stedelijkheid: niet stedelijk;Geslacht: vrouwen;2004;10.0;90.0;11.0;89.0
522;Stedelijkheid: niet stedelijk;Geslacht: vrouwen;2005;10.0;90.0;9.0;91.0
523;Stedelijkheid: niet stedelijk;Geslacht: vrouwen;2006;11.0;89.0;11.0;89.0
524;Stedelijkheid: niet stedelijk;Geslacht: vrouwen;2007;10.0;90.0;10.0;90.0
525;Stedelijkheid: niet stedelijk;Geslacht: vrouwen;2008;8.0;92.0;8.0;92.0
526;Stedelijkheid: niet stedelijk;Geslacht: vrouwen;2009;10.0;90.0;10.0;90.0
527;Stedelijkheid: niet stedelijk;Geslacht: vrouwen;2010 oude methode;14.0;86.0;12.0;88.0
528;Stedelijkheid: niet stedelijk;Geslacht: vrouwen;2010 nieuwe methode;19.0;81.0;16.0;84.0
529;Stedelijkheid: niet stedelijk;Geslacht: vrouwen;2012;16.0;84.0;14.0;86.0
530;Stedelijkheid: niet stedelijk;Leeftijd: 18 tot 35 jaar;2003;6.0;94.0;8.0;92.0
531;Stedelijkheid: niet stedelijk;Leeftijd: 18 tot 35 jaar;2004;8.0;92.0;10.0;90.0
532;Stedelijkheid: niet stedelijk;Leeftijd: 18 tot 35 jaar;2005;8.0;92.0;13.0;87.0
533;Stedelijkheid: niet stedelijk;Leeftijd: 18 tot 35 jaar;2006;6.0;94.0;8.0;92.0
534;Stedelijkheid: niet stedelijk;Leeftijd: 18 tot 35 jaar;2007;6.0;94.0;8.0;92.0
535;Stedelijkheid: niet stedelijk;Leeftijd: 18 tot 35 jaar;2008;3.0;97.0;4.0;96.0
536;Stedelijkheid: niet stedelijk;Leeftijd: 18 tot 35 jaar;2009;5.0;95.0;7.0;93.0
537;Stedelijkheid: niet stedelijk;Leeftijd: 18 tot 35 jaar;2010 oude methode;;;;
538;Stedelijkheid: niet stedelijk;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;;;;
