ID;Misdrijven;Geslacht;Leeftijd;Verblijfstitel;Strafduur;Perioden;GedetineerdenOp30September_1
579;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2014;0.0
580;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2015;0.0
581;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2016;0.0
582;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2017;0.0
583;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2018;0.0
584;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2019;0.0
585;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2020;0.0
586;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2021;0.0
587;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2022;0.0
588;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 6 maanden;2023;0.0
589;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2005;0.0
590;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2006;0.0
591;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2007;0.0
592;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2008;0.0
593;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2009;0.0
594;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2010;0.0
595;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2011;0.0
596;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2012;0.0
597;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2013;0.0
598;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2014;0.0
599;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2015;0.0
600;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2016;0.0
601;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2017;0.0
602;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2018;0.0
603;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2019;10.0
604;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2020;10.0
605;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2021;10.0
606;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2022;10.0
607;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;6 maanden tot 1 jaar;2023;10.0
608;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2005;330.0
609;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2006;580.0
610;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2007;670.0
611;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2008;590.0
612;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2009;510.0
613;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2010;490.0
614;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2011;500.0
615;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2012;480.0
616;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2013;410.0
617;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2014;390.0
618;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2015;450.0
619;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2016;550.0
620;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2017;610.0
621;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2018;700.0
622;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2019;770.0
623;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2020;710.0
624;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2021;590.0
625;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2022;500.0
626;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;1 tot 3 jaren;2023;510.0
627;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;3 jaren of langer;2005;0.0
628;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;3 jaren of langer;2006;0.0
629;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;3 jaren of langer;2007;0.0
630;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;3 jaren of langer;2008;0.0
631;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;3 jaren of langer;2009;0.0
632;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;3 jaren of langer;2010;0.0
633;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;3 jaren of langer;2011;0.0
634;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;3 jaren of langer;2012;0.0
635;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;3 jaren of langer;2013;0.0
636;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;3 jaren of langer;2014;0.0
637;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;3 jaren of langer;2015;0.0
638;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;3 jaren of langer;2016;0.0
639;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;3 jaren of langer;2017;0.0
640;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;3 jaren of langer;2018;0.0
641;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;3 jaren of langer;2019;0.0
642;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;3 jaren of langer;2020;0.0
643;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;3 jaren of langer;2021;0.0
644;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;3 jaren of langer;2022;0.0
645;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;3 jaren of langer;2023;0.0
646;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;Overig en onbekend;2005;0.0
647;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;Overig en onbekend;2006;0.0
648;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;Overig en onbekend;2007;0.0
649;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;Overig en onbekend;2008;0.0
650;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;Overig en onbekend;2009;0.0
651;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;Overig en onbekend;2010;0.0
652;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;Overig en onbekend;2011;0.0
653;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;Overig en onbekend;2012;0.0
654;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;Overig en onbekend;2013;0.0
655;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;Overig en onbekend;2014;0.0
656;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;Overig en onbekend;2015;0.0
657;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;Overig en onbekend;2016;0.0
658;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;Overig en onbekend;2017;0.0
659;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;Overig en onbekend;2018;0.0
660;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;Overig en onbekend;2019;0.0
661;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;Overig en onbekend;2020;0.0
662;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;Overig en onbekend;2021;0.0
663;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;Overig en onbekend;2022;0.0
664;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Inrichting voor Stelselmatige Daders;Overig en onbekend;2023;0.0
665;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Totaal;2005;540.0
666;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Totaal;2006;430.0
667;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Totaal;2007;390.0
668;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Totaal;2008;320.0
669;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Totaal;2009;290.0
670;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Totaal;2010;280.0
671;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Totaal;2011;270.0
672;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Totaal;2012;210.0
673;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Totaal;2013;240.0
674;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Totaal;2014;210.0
675;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Totaal;2015;210.0
676;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Totaal;2016;240.0
677;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Totaal;2017;320.0
678;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Totaal;2018;400.0
679;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Totaal;2019;370.0
680;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Totaal;2020;270.0
681;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Totaal;2021;280.0
682;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Totaal;2022;320.0
683;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Totaal;2023;380.0
684;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Minder dan 1 maand;2005;0.0
685;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Minder dan 1 maand;2006;0.0
686;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Minder dan 1 maand;2007;0.0
687;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Minder dan 1 maand;2008;0.0
688;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Minder dan 1 maand;2009;0.0
689;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Minder dan 1 maand;2010;0.0
690;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Minder dan 1 maand;2011;0.0
691;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Minder dan 1 maand;2012;0.0
692;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Minder dan 1 maand;2013;0.0
693;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Minder dan 1 maand;2014;0.0
694;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Minder dan 1 maand;2015;0.0
695;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Minder dan 1 maand;2016;0.0
696;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Minder dan 1 maand;2017;0.0
697;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Minder dan 1 maand;2018;0.0
698;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Minder dan 1 maand;2019;0.0
699;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Minder dan 1 maand;2020;0.0
700;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Minder dan 1 maand;2021;0.0
701;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Minder dan 1 maand;2022;0.0
702;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Minder dan 1 maand;2023;0.0
703;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 6 maanden;2005;0.0
704;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 6 maanden;2006;0.0
705;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 6 maanden;2007;0.0
706;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 6 maanden;2008;0.0
707;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 6 maanden;2009;0.0
708;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 6 maanden;2010;0.0
709;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 6 maanden;2011;0.0
710;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 6 maanden;2012;0.0
711;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 6 maanden;2013;0.0
712;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 6 maanden;2014;0.0
713;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 6 maanden;2015;0.0
714;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 6 maanden;2016;0.0
715;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 6 maanden;2017;0.0
716;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 6 maanden;2018;0.0
717;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 6 maanden;2019;0.0
718;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 6 maanden;2020;0.0
719;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 6 maanden;2021;0.0
720;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 6 maanden;2022;0.0
721;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 6 maanden;2023;0.0
722;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;6 maanden tot 1 jaar;2005;0.0
723;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;6 maanden tot 1 jaar;2006;0.0
724;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;6 maanden tot 1 jaar;2007;0.0
725;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;6 maanden tot 1 jaar;2008;0.0
726;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;6 maanden tot 1 jaar;2009;0.0
727;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;6 maanden tot 1 jaar;2010;0.0
728;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;6 maanden tot 1 jaar;2011;0.0
729;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;6 maanden tot 1 jaar;2012;0.0
730;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;6 maanden tot 1 jaar;2013;0.0
731;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;6 maanden tot 1 jaar;2014;0.0
732;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;6 maanden tot 1 jaar;2015;0.0
733;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;6 maanden tot 1 jaar;2016;0.0
734;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;6 maanden tot 1 jaar;2017;0.0
735;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;6 maanden tot 1 jaar;2018;0.0
736;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;6 maanden tot 1 jaar;2019;0.0
737;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;6 maanden tot 1 jaar;2020;0.0
738;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;6 maanden tot 1 jaar;2021;0.0
739;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;6 maanden tot 1 jaar;2022;0.0
740;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;6 maanden tot 1 jaar;2023;0.0
741;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 3 jaren;2005;0.0
742;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 3 jaren;2006;0.0
743;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 3 jaren;2007;0.0
744;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 3 jaren;2008;0.0
745;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 3 jaren;2009;0.0
746;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 3 jaren;2010;0.0
747;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 3 jaren;2011;0.0
748;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 3 jaren;2012;0.0
749;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 3 jaren;2013;0.0
750;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 3 jaren;2014;0.0
751;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 3 jaren;2015;0.0
752;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 3 jaren;2016;0.0
753;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 3 jaren;2017;0.0
754;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 3 jaren;2018;0.0
755;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 3 jaren;2019;0.0
756;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 3 jaren;2020;0.0
757;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 3 jaren;2021;0.0
758;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 3 jaren;2022;0.0
759;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;1 tot 3 jaren;2023;0.0
760;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;3 jaren of langer;2005;0.0
761;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;3 jaren of langer;2006;0.0
762;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;3 jaren of langer;2007;0.0
763;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;3 jaren of langer;2008;0.0
764;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;3 jaren of langer;2009;0.0
765;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;3 jaren of langer;2010;0.0
766;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;3 jaren of langer;2011;0.0
767;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;3 jaren of langer;2012;0.0
768;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;3 jaren of langer;2013;0.0
769;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;3 jaren of langer;2014;0.0
770;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;3 jaren of langer;2015;0.0
771;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;3 jaren of langer;2016;0.0
772;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;3 jaren of langer;2017;0.0
773;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;3 jaren of langer;2018;0.0
774;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;3 jaren of langer;2019;0.0
775;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;3 jaren of langer;2020;0.0
776;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;3 jaren of langer;2021;0.0
777;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;3 jaren of langer;2022;0.0
778;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;3 jaren of langer;2023;0.0
779;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Overig en onbekend;2005;540.0
780;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Overig en onbekend;2006;430.0
781;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Overig en onbekend;2007;390.0
782;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Overig en onbekend;2008;320.0
783;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Overig en onbekend;2009;290.0
784;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Overig en onbekend;2010;280.0
785;Misdrijven, totaal;Totaal mannen en vrouwen;Totaal leeftijd;Overig/onbekend;Overig en onbekend;2011;270.0
