ID;RegioS;SociaalEconomischeCategorie;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
889;Ameland;Totaal sociaal-economische categorie;2.3;15.8
890;Ameland;Totaal actief;1.6;16.3
891;Ameland;Werknemer;1.1;16.5
892;Ameland;Zelfstandige;0.5;15.9
893;Ameland;Totaal niet-actief;0.7;14.6
894;Ameland;Werkloosheids- en bijstandsuitk. ontv.;;
895;Ameland;Pensioenontvanger;0.5;15.4
896;het Bildt;Totaal sociaal-economische categorie;6.9;16.1
897;het Bildt;Totaal actief;4.3;17.7
898;het Bildt;Werknemer;3.6;17.4
899;het Bildt;Zelfstandige;0.7;19.1
900;het Bildt;Totaal niet-actief;2.6;13.4
901;het Bildt;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.0
902;het Bildt;Pensioenontvanger;1.7;14.0
903;Bolsward;Totaal sociaal-economische categorie;6.3;16.2
904;Bolsward;Totaal actief;3.9;18.0
905;Bolsward;Werknemer;3.4;18.2
906;Bolsward;Zelfstandige;0.5;17.2
907;Bolsward;Totaal niet-actief;2.4;13.3
908;Bolsward;Werkloosheids- en bijstandsuitk. ontv.;0.2;11.0
909;Bolsward;Pensioenontvanger;1.7;14.6
910;Dantumadeel;Totaal sociaal-economische categorie;12.2;15.7
911;Dantumadeel;Totaal actief;7.5;17.5
912;Dantumadeel;Werknemer;6.3;17.4
913;Dantumadeel;Zelfstandige;1.1;18.3
914;Dantumadeel;Totaal niet-actief;4.7;13.0
915;Dantumadeel;Werkloosheids- en bijstandsuitk. ontv.;0.4;11.2
916;Dantumadeel;Pensioenontvanger;3.2;14.0
917;Franekeradeel;Totaal sociaal-economische categorie;13.8;15.6
918;Franekeradeel;Totaal actief;8.7;17.1
919;Franekeradeel;Werknemer;7.5;17.5
920;Franekeradeel;Zelfstandige;1.2;15.1
921;Franekeradeel;Totaal niet-actief;5.1;12.9
922;Franekeradeel;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.0
923;Franekeradeel;Pensioenontvanger;3.4;14.2
924;Harlingen;Totaal sociaal-economische categorie;10.5;16.0
925;Harlingen;Totaal actief;6.3;17.7
926;Harlingen;Werknemer;5.4;18.1
927;Harlingen;Zelfstandige;0.9;15.4
928;Harlingen;Totaal niet-actief;4.3;13.6
929;Harlingen;Werkloosheids- en bijstandsuitk. ontv.;0.6;11.8
930;Harlingen;Pensioenontvanger;2.7;14.6
931;Heerenveen;Totaal sociaal-economische categorie;28.9;17.1
932;Heerenveen;Totaal actief;17.3;19.0
933;Heerenveen;Werknemer;15.2;19.0
934;Heerenveen;Zelfstandige;2.0;18.5
935;Heerenveen;Totaal niet-actief;11.6;14.3
936;Heerenveen;Werkloosheids- en bijstandsuitk. ontv.;1.0;11.9
937;Heerenveen;Pensioenontvanger;8.0;16.0
938;Kollumerland en Nieuwkruisland;Totaal sociaal-economische categorie;8.2;15.4
939;Kollumerland en Nieuwkruisland;Totaal actief;5.2;16.9
940;Kollumerland en Nieuwkruisland;Werknemer;4.2;17.3
941;Kollumerland en Nieuwkruisland;Zelfstandige;0.9;15.5
942;Kollumerland en Nieuwkruisland;Totaal niet-actief;3.1;12.8
943;Kollumerland en Nieuwkruisland;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.4
944;Kollumerland en Nieuwkruisland;Pensioenontvanger;2.0;13.8
945;Leeuwarden;Totaal sociaal-economische categorie;61.8;16.2
946;Leeuwarden;Totaal actief;34.6;18.3
947;Leeuwarden;Werknemer;31.3;18.4
948;Leeuwarden;Zelfstandige;3.3;17.2
949;Leeuwarden;Totaal niet-actief;27.1;13.6
950;Leeuwarden;Werkloosheids- en bijstandsuitk. ontv.;4.5;11.5
951;Leeuwarden;Pensioenontvanger;14.9;16.3
952;Leeuwarderadeel;Totaal sociaal-economische categorie;6.8;17.0
953;Leeuwarderadeel;Totaal actief;4.5;18.8
954;Leeuwarderadeel;Werknemer;4.0;19.1
955;Leeuwarderadeel;Zelfstandige;0.5;16.3
956;Leeuwarderadeel;Totaal niet-actief;2.3;13.7
957;Leeuwarderadeel;Werkloosheids- en bijstandsuitk. ontv.;;
958;Leeuwarderadeel;Pensioenontvanger;1.5;15.6
959;Lemsterland;Totaal sociaal-economische categorie;8.7;16.6
960;Lemsterland;Totaal actief;5.8;17.9
961;Lemsterland;Werknemer;4.6;18.2
962;Lemsterland;Zelfstandige;1.2;16.7
963;Lemsterland;Totaal niet-actief;2.9;14.0
964;Lemsterland;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.2
965;Lemsterland;Pensioenontvanger;2.0;15.5
966;Menaldumadeel;Totaal sociaal-economische categorie;9.0;16.5
967;Menaldumadeel;Totaal actief;6.2;18.0
968;Menaldumadeel;Werknemer;5.3;18.7
969;Menaldumadeel;Zelfstandige;0.9;14.2
970;Menaldumadeel;Totaal niet-actief;2.8;13.1
971;Menaldumadeel;Werkloosheids- en bijstandsuitk. ontv.;;
972;Menaldumadeel;Pensioenontvanger;2.0;14.4
973;Ooststellingwerf;Totaal sociaal-economische categorie;17.6;16.0
974;Ooststellingwerf;Totaal actief;11.0;17.4
975;Ooststellingwerf;Werknemer;9.1;18.0
976;Ooststellingwerf;Zelfstandige;1.9;14.4
977;Ooststellingwerf;Totaal niet-actief;6.6;13.6
978;Ooststellingwerf;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.5
979;Ooststellingwerf;Pensioenontvanger;4.7;14.7
980;Opsterland;Totaal sociaal-economische categorie;19.3;16.4
981;Opsterland;Totaal actief;12.4;18.1
982;Opsterland;Werknemer;10.3;18.3
983;Opsterland;Zelfstandige;2.1;17.0
984;Opsterland;Totaal niet-actief;6.9;13.4
985;Opsterland;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.1
986;Opsterland;Pensioenontvanger;4.7;14.8
987;Schiermonnikoog;Totaal sociaal-economische categorie;0.7;15.3
988;Schiermonnikoog;Totaal actief;0.4;14.6
989;Schiermonnikoog;Werknemer;0.3;17.0
990;Schiermonnikoog;Zelfstandige;;
991;Schiermonnikoog;Totaal niet-actief;0.3;16.5
992;Schiermonnikoog;Werkloosheids- en bijstandsuitk. ontv.;;
993;Schiermonnikoog;Pensioenontvanger;0.2;17.2
994;Smallingerland;Totaal sociaal-economische categorie;35.7;16.4
995;Smallingerland;Totaal actief;21.2;18.2
996;Smallingerland;Werknemer;18.9;18.2
997;Smallingerland;Zelfstandige;2.2;18.5
998;Smallingerland;Totaal niet-actief;14.5;13.8
999;Smallingerland;Werkloosheids- en bijstandsuitk. ontv.;1.7;11.9
1000;Smallingerland;Pensioenontvanger;9.4;15.4
1001;Sneek;Totaal sociaal-economische categorie;21.8;16.6
1002;Sneek;Totaal actief;13.1;18.4
1003;Sneek;Werknemer;11.6;18.4
1004;Sneek;Zelfstandige;1.5;18.4
1005;Sneek;Totaal niet-actief;8.7;13.9
1006;Sneek;Werkloosheids- en bijstandsuitk. ontv.;1.0;12.2
1007;Sneek;Pensioenontvanger;5.8;15.6
1008;Terschelling;Totaal sociaal-economische categorie;3.2;17.3
1009;Terschelling;Totaal actief;2.1;18.0
1010;Terschelling;Werknemer;1.5;18.2
1011;Terschelling;Zelfstandige;0.6;17.4
1012;Terschelling;Totaal niet-actief;1.1;16.2
1013;Terschelling;Werkloosheids- en bijstandsuitk. ontv.;;
1014;Terschelling;Pensioenontvanger;0.8;17.9
1015;Vlieland;Totaal sociaal-economische categorie;0.8;16.9
1016;Vlieland;Totaal actief;0.6;17.8
1017;Vlieland;Werknemer;0.4;17.5
1018;Vlieland;Zelfstandige;;
1019;Vlieland;Totaal niet-actief;0.2;14.6
1020;Vlieland;Werkloosheids- en bijstandsuitk. ontv.;;
1021;Vlieland;Pensioenontvanger;;
1022;Weststellingwerf;Totaal sociaal-economische categorie;17.6;15.5
1023;Weststellingwerf;Totaal actief;10.4;17.0
1024;Weststellingwerf;Werknemer;8.5;17.4
1025;Weststellingwerf;Zelfstandige;1.9;15.6
1026;Weststellingwerf;Totaal niet-actief;7.2;13.4
1027;Weststellingwerf;Werkloosheids- en bijstandsuitk. ontv.;0.6;12.1
1028;Weststellingwerf;Pensioenontvanger;5.0;14.4
1029;Nijefurd;Totaal sociaal-economische categorie;7.2;15.9
1030;Nijefurd;Totaal actief;4.3;17.0
1031;Nijefurd;Werknemer;3.2;17.6
1032;Nijefurd;Zelfstandige;1.1;15.1
1033;Nijefurd;Totaal niet-actief;2.9;14.4
1034;Nijefurd;Werkloosheids- en bijstandsuitk. ontv.;0.2;11.6
1035;Nijefurd;Pensioenontvanger;2.2;15.4
1036;Assen;Totaal sociaal-economische categorie;41.4;17.1
1037;Assen;Totaal actief;25.4;19.0
1038;Assen;Werknemer;23.3;19.1
1039;Assen;Zelfstandige;2.0;17.5
1040;Assen;Totaal niet-actief;16.0;14.2
1041;Assen;Werkloosheids- en bijstandsuitk. ontv.;1.9;12.0
1042;Assen;Pensioenontvanger;9.7;16.4
1043;Coevorden;Totaal sociaal-economische categorie;24.3;16.0
1044;Coevorden;Totaal actief;14.7;17.5
1045;Coevorden;Werknemer;12.4;18.3
1046;Coevorden;Zelfstandige;2.3;13.3
1047;Coevorden;Totaal niet-actief;9.5;13.7
1048;Coevorden;Werkloosheids- en bijstandsuitk. ontv.;0.9;12.1
1049;Coevorden;Pensioenontvanger;6.6;15.1
1050;Emmen;Totaal sociaal-economische categorie;72.9;15.5
1051;Emmen;Totaal actief;43.1;17.2
1052;Emmen;Werknemer;37.9;17.6
1053;Emmen;Zelfstandige;5.1;14.6
1054;Emmen;Totaal niet-actief;29.8;13.1
1055;Emmen;Werkloosheids- en bijstandsuitk. ontv.;3.5;11.4
1056;Emmen;Pensioenontvanger;19.2;14.4
1057;Hoogeveen;Totaal sociaal-economische categorie;35.8;16.3
1058;Hoogeveen;Totaal actief;21.5;17.9
1059;Hoogeveen;Werknemer;19.1;18.1
1060;Hoogeveen;Zelfstandige;2.4;16.9
1061;Hoogeveen;Totaal niet-actief;14.3;13.7
1062;Hoogeveen;Werkloosheids- en bijstandsuitk. ontv.;1.4;12.1
1063;Hoogeveen;Pensioenontvanger;9.3;15.1
1064;Meppel;Totaal sociaal-economische categorie;20.8;17.1
1065;Meppel;Totaal actief;13.2;18.6
1066;Meppel;Werknemer;11.9;18.7
1067;Meppel;Zelfstandige;1.3;17.6
1068;Meppel;Totaal niet-actief;7.6;14.4
1069;Meppel;Werkloosheids- en bijstandsuitk. ontv.;0.6;12.6
1070;Meppel;Pensioenontvanger;5.0;15.8
1071;Littenseradiel;Totaal sociaal-economische categorie;6.9;16.4
1072;Littenseradiel;Totaal actief;4.8;17.7
1073;Littenseradiel;Werknemer;3.7;18.5
1074;Littenseradiel;Zelfstandige;1.1;14.8
1075;Littenseradiel;Totaal niet-actief;2.0;13.2
1076;Littenseradiel;Werkloosheids- en bijstandsuitk. ontv.;;
1077;Littenseradiel;Pensioenontvanger;1.5;14.3
1078;Almelo;Totaal sociaal-economische categorie;47.6;15.9
1079;Almelo;Totaal actief;27.7;17.8
1080;Almelo;Werknemer;24.8;17.9
1081;Almelo;Zelfstandige;2.9;16.7
1082;Almelo;Totaal niet-actief;19.9;13.3
1083;Almelo;Werkloosheids- en bijstandsuitk. ontv.;3.2;11.0
1084;Almelo;Pensioenontvanger;11.6;15.1
1085;Bathmen;Totaal sociaal-economische categorie;3.6;18.7
1086;Bathmen;Totaal actief;2.4;20.1
1087;Bathmen;Werknemer;2.1;20.8
1088;Bathmen;Zelfstandige;0.4;15.9
1089;Bathmen;Totaal niet-actief;1.2;16.0
1090;Bathmen;Werkloosheids- en bijstandsuitk. ontv.;;
1091;Bathmen;Pensioenontvanger;0.9;17.4
1092;Borne;Totaal sociaal-economische categorie;13.5;17.7
1093;Borne;Totaal actief;8.9;19.6
1094;Borne;Werknemer;7.8;19.8
1095;Borne;Zelfstandige;1.1;18.5
1096;Borne;Totaal niet-actief;4.7;14.1
1097;Borne;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.3
1098;Borne;Pensioenontvanger;3.2;15.8
1099;Dalfsen;Totaal sociaal-economische categorie;17.3;17.0
1100;Dalfsen;Totaal actief;11.7;18.3
1101;Dalfsen;Werknemer;9.7;18.7
1102;Dalfsen;Zelfstandige;2.0;16.3
1103;Dalfsen;Totaal niet-actief;5.6;14.3
1104;Dalfsen;Werkloosheids- en bijstandsuitk. ontv.;;
1105;Dalfsen;Pensioenontvanger;4.2;15.6
1106;Deventer;Totaal sociaal-economische categorie;59.2;16.6
1107;Deventer;Totaal actief;36.6;18.5
1108;Deventer;Werknemer;33.5;18.5
1109;Deventer;Zelfstandige;3.0;17.8
1110;Deventer;Totaal niet-actief;22.6;13.7
1111;Deventer;Werkloosheids- en bijstandsuitk. ontv.;2.5;11.5
1112;Deventer;Pensioenontvanger;13.9;15.6
1113;Enschede;Totaal sociaal-economische categorie;99.7;15.6
1114;Enschede;Totaal actief;56.4;17.7
1115;Enschede;Werknemer;51.1;17.9
1116;Enschede;Zelfstandige;5.2;16.0
1117;Enschede;Totaal niet-actief;43.3;12.9
1118;Enschede;Werkloosheids- en bijstandsuitk. ontv.;6.4;11.0
1119;Enschede;Pensioenontvanger;23.4;15.0
1120;Haaksbergen;Totaal sociaal-economische categorie;16.5;16.3
1121;Haaksbergen;Totaal actief;10.5;17.9
1122;Haaksbergen;Werknemer;9.2;18.5
1123;Haaksbergen;Zelfstandige;1.3;14.0
1124;Haaksbergen;Totaal niet-actief;6.0;13.4
1125;Haaksbergen;Werkloosheids- en bijstandsuitk. ontv.;0.4;13.4
1126;Haaksbergen;Pensioenontvanger;4.1;14.7
1127;Hardenberg;Totaal sociaal-economische categorie;36.8;16.0
1128;Hardenberg;Totaal actief;24.3;17.3
1129;Hardenberg;Werknemer;20.8;17.7
1130;Hardenberg;Zelfstandige;3.5;15.3
1131;Hardenberg;Totaal niet-actief;12.5;13.3
1132;Hardenberg;Werkloosheids- en bijstandsuitk. ontv.;0.8;12.1
1133;Hardenberg;Pensioenontvanger;8.5;14.3
1134;Hellendoorn;Totaal sociaal-economische categorie;23.8;16.4
1135;Hellendoorn;Totaal actief;15.4;18.0
1136;Hellendoorn;Werknemer;13.6;18.5
1137;Hellendoorn;Zelfstandige;1.8;14.1
1138;Hellendoorn;Totaal niet-actief;8.4;13.5
1139;Hellendoorn;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.0
1140;Hellendoorn;Pensioenontvanger;6.0;14.8
1141;Hengelo (O.);Totaal sociaal-economische categorie;54.7;16.9
1142;Hengelo (O.);Totaal actief;33.4;18.7
1143;Hengelo (O.);Werknemer;30.5;18.9
1144;Hengelo (O.);Zelfstandige;2.9;16.8
1145;Hengelo (O.);Totaal niet-actief;21.3;14.1
1146;Hengelo (O.);Werkloosheids- en bijstandsuitk. ontv.;2.4;11.8
1147;Hengelo (O.);Pensioenontvanger;13.9;16.1
1148;Kampen;Totaal sociaal-economische categorie;31.2;15.9
1149;Kampen;Totaal actief;20.4;17.5
1150;Kampen;Werknemer;17.8;17.6
1151;Kampen;Zelfstandige;2.6;16.3
1152;Kampen;Totaal niet-actief;10.8;13.0
1153;Kampen;Werkloosheids- en bijstandsuitk. ontv.;0.8;12.1
1154;Kampen;Pensioenontvanger;7.0;14.3
1155;Losser;Totaal sociaal-economische categorie;15.1;15.7
1156;Losser;Totaal actief;9.3;17.3
1157;Losser;Werknemer;8.2;17.8
1158;Losser;Zelfstandige;1.1;13.7
1159;Losser;Totaal niet-actief;5.7;13.2
1160;Losser;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.8
1161;Losser;Pensioenontvanger;3.7;14.5
1162;Noordoostpolder;Totaal sociaal-economische categorie;29.1;15.8
1163;Noordoostpolder;Totaal actief;19.4;17.0
1164;Noordoostpolder;Werknemer;15.8;17.7
1165;Noordoostpolder;Zelfstandige;3.6;13.7
1166;Noordoostpolder;Totaal niet-actief;9.7;13.4
1167;Noordoostpolder;Werkloosheids- en bijstandsuitk. ontv.;0.8;12.2
1168;Noordoostpolder;Pensioenontvanger;6.6;14.7
1169;Oldenzaal;Totaal sociaal-economische categorie;21.3;16.9
1170;Oldenzaal;Totaal actief;13.1;18.7
1171;Oldenzaal;Werknemer;12.0;19.0
1172;Oldenzaal;Zelfstandige;1.1;16.2
1173;Oldenzaal;Totaal niet-actief;8.1;13.9
1174;Oldenzaal;Werkloosheids- en bijstandsuitk. ontv.;0.7;10.9
1175;Oldenzaal;Pensioenontvanger;5.4;15.5
1176;Ommen;Totaal sociaal-economische categorie;11.2;16.9
1177;Ommen;Totaal actief;7.3;18.3
1178;Ommen;Werknemer;6.0;19.1
1179;Ommen;Zelfstandige;1.3;14.5
1180;Ommen;Totaal niet-actief;3.9;14.3
1181;Ommen;Werkloosheids- en bijstandsuitk. ontv.;;
1182;Ommen;Pensioenontvanger;2.9;15.8
1183;Raalte;Totaal sociaal-economische categorie;24.7;16.5
1184;Raalte;Totaal actief;16.5;18.0
1185;Raalte;Werknemer;14.5;18.5
1186;Raalte;Zelfstandige;2.0;14.2
1187;Raalte;Totaal niet-actief;8.2;13.4
1188;Raalte;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.7
1189;Raalte;Pensioenontvanger;5.7;14.9
1190;Staphorst;Totaal sociaal-economische categorie;9.1;16.5
1191;Staphorst;Totaal actief;6.6;17.9
1192;Staphorst;Werknemer;5.3;18.2
1193;Staphorst;Zelfstandige;1.3;16.6
1194;Staphorst;Totaal niet-actief;2.5;12.8
1195;Staphorst;Werkloosheids- en bijstandsuitk. ontv.;;
1196;Staphorst;Pensioenontvanger;1.8;14.1
1197;Tubbergen;Totaal sociaal-economische categorie;13.0;16.4
1198;Tubbergen;Totaal actief;9.0;17.9
1199;Tubbergen;Werknemer;7.2;18.5
1200;Tubbergen;Zelfstandige;1.8;15.4
1201;Tubbergen;Totaal niet-actief;4.0;12.9
1202;Tubbergen;Werkloosheids- en bijstandsuitk. ontv.;;
1203;Tubbergen;Pensioenontvanger;2.9;14.1
1204;Urk;Totaal sociaal-economische categorie;8.6;16.2
1205;Urk;Totaal actief;6.5;17.5
1206;Urk;Werknemer;5.2;16.8
1207;Urk;Zelfstandige;1.2;20.3
1208;Urk;Totaal niet-actief;2.1;12.4
1209;Urk;Werkloosheids- en bijstandsuitk. ontv.;;
1210;Urk;Pensioenontvanger;1.3;13.2
1211;Wierden;Totaal sociaal-economische categorie;14.9;17.3
1212;Wierden;Totaal actief;9.7;19.4
1213;Wierden;Werknemer;8.4;19.8
1214;Wierden;Zelfstandige;1.3;16.7
1215;Wierden;Totaal niet-actief;5.2;13.4
1216;Wierden;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.5
1217;Wierden;Pensioenontvanger;3.6;14.9
1218;Zwolle;Totaal sociaal-economische categorie;76.2;17.3
1219;Zwolle;Totaal actief;48.4;19.3
1220;Zwolle;Werknemer;44.8;19.3
1221;Zwolle;Zelfstandige;3.5;19.0
1222;Zwolle;Totaal niet-actief;27.8;14.0
1223;Zwolle;Werkloosheids- en bijstandsuitk. ontv.;3.4;11.9
1224;Zwolle;Pensioenontvanger;16.1;16.5
1225;Rijnwaarden;Totaal sociaal-economische categorie;7.4;15.6
1226;Rijnwaarden;Totaal actief;4.9;17.0
1227;Rijnwaarden;Werknemer;4.3;17.5
1228;Rijnwaarden;Zelfstandige;0.5;13.2
1229;Rijnwaarden;Totaal niet-actief;2.5;12.9
1230;Rijnwaarden;Werkloosheids- en bijstandsuitk. ontv.;;
1231;Rijnwaarden;Pensioenontvanger;1.6;14.0
1232;Aalten;Totaal sociaal-economische categorie;12.5;15.7
1233;Aalten;Totaal actief;8.3;16.9
1234;Aalten;Werknemer;7.0;17.4
1235;Aalten;Zelfstandige;1.3;14.3
1236;Aalten;Totaal niet-actief;4.2;13.3
1237;Aalten;Werkloosheids- en bijstandsuitk. ontv.;;
1238;Aalten;Pensioenontvanger;3.2;14.1
1239;Angerlo;Totaal sociaal-economische categorie;3.4;17.6
1240;Angerlo;Totaal actief;2.3;19.5
1241;Angerlo;Werknemer;2.0;20.1
1242;Angerlo;Zelfstandige;0.3;16.1
1243;Angerlo;Totaal niet-actief;1.0;13.4
1244;Angerlo;Werkloosheids- en bijstandsuitk. ontv.;;
1245;Angerlo;Pensioenontvanger;0.7;15.0
1246;Apeldoorn;Totaal sociaal-economische categorie;106.8;17.6
1247;Apeldoorn;Totaal actief;66.3;19.4
1248;Apeldoorn;Werknemer;60.5;19.5
1249;Apeldoorn;Zelfstandige;5.7;18.0
1250;Apeldoorn;Totaal niet-actief;40.5;14.6
1251;Apeldoorn;Werkloosheids- en bijstandsuitk. ontv.;3.4;12.0
1252;Apeldoorn;Pensioenontvanger;27.1;16.5
1253;Arnhem;Totaal sociaal-economische categorie;97.0;16.7
1254;Arnhem;Totaal actief;57.5;18.8
1255;Arnhem;Werknemer;51.9;19.1
1256;Arnhem;Zelfstandige;5.6;16.2
1257;Arnhem;Totaal niet-actief;39.5;13.7
1258;Arnhem;Werkloosheids- en bijstandsuitk. ontv.;7.8;11.2
1259;Arnhem;Pensioenontvanger;20.6;16.4
1260;Barneveld;Totaal sociaal-economische categorie;30.4;17.3
1261;Barneveld;Totaal actief;21.1;18.8
1262;Barneveld;Werknemer;17.7;19.0
1263;Barneveld;Zelfstandige;3.3;17.4
1264;Barneveld;Totaal niet-actief;9.3;14.1
1265;Barneveld;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.5
1266;Barneveld;Pensioenontvanger;6.4;16.0
1267;Bergh;Totaal sociaal-economische categorie;12.3;16.2
1268;Bergh;Totaal actief;7.7;17.8
1269;Bergh;Werknemer;6.6;17.9
1270;Bergh;Zelfstandige;1.1;16.9
1271;Bergh;Totaal niet-actief;4.6;13.6
1272;Bergh;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.8
1273;Bergh;Pensioenontvanger;3.1;15.0
1274;Beuningen;Totaal sociaal-economische categorie;16.8;17.4
1275;Beuningen;Totaal actief;11.9;19.0
1276;Beuningen;Werknemer;10.6;19.2
1277;Beuningen;Zelfstandige;1.3;17.5
1278;Beuningen;Totaal niet-actief;4.9;13.4
1279;Beuningen;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.3
1280;Beuningen;Pensioenontvanger;3.2;15.2
1281;Borculo;Totaal sociaal-economische categorie;7.1;16.0
1282;Borculo;Totaal actief;4.4;17.6
1283;Borculo;Werknemer;3.7;18.5
1284;Borculo;Zelfstandige;0.8;13.4
1285;Borculo;Totaal niet-actief;2.6;13.5
1286;Borculo;Werkloosheids- en bijstandsuitk. ontv.;;
1287;Borculo;Pensioenontvanger;2.0;14.5
1288;Brummen;Totaal sociaal-economische categorie;14.4;17.5
1289;Brummen;Totaal actief;9.0;19.1
1290;Brummen;Werknemer;7.9;19.3
1291;Brummen;Zelfstandige;1.1;16.8
1292;Brummen;Totaal niet-actief;5.4;14.8
1293;Brummen;Werkloosheids- en bijstandsuitk. ontv.;0.3;14.6
1294;Brummen;Pensioenontvanger;3.7;16.4
1295;Buren;Totaal sociaal-economische categorie;16.8;18.1
1296;Buren;Totaal actief;12.0;19.6
1297;Buren;Werknemer;9.9;20.3
1298;Buren;Zelfstandige;2.0;16.3
1299;Buren;Totaal niet-actief;4.8;14.4
1300;Buren;Werkloosheids- en bijstandsuitk. ontv.;0.2;12.5
1301;Buren;Pensioenontvanger;3.5;15.7
1302;Culemborg;Totaal sociaal-economische categorie;17.1;18.4
1303;Culemborg;Totaal actief;11.8;20.3
1304;Culemborg;Werknemer;10.8;20.7
1305;Culemborg;Zelfstandige;1.1;16.2
1306;Culemborg;Totaal niet-actief;5.3;14.0
1307;Culemborg;Werkloosheids- en bijstandsuitk. ontv.;0.6;11.3
1308;Culemborg;Pensioenontvanger;3.4;16.0
1309;Didam;Totaal sociaal-economische categorie;11.4;16.5
1310;Didam;Totaal actief;7.4;18.1
1311;Didam;Werknemer;6.6;18.6
1312;Didam;Zelfstandige;0.8;14.1
1313;Didam;Totaal niet-actief;4.0;13.7
1314;Didam;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.7
1315;Didam;Pensioenontvanger;2.5;15.1
1316;Dinxperlo;Totaal sociaal-economische categorie;5.6;16.3
1317;Dinxperlo;Totaal actief;3.6;17.6
1318;Dinxperlo;Werknemer;3.3;17.4
1319;Dinxperlo;Zelfstandige;0.3;19.9
1320;Dinxperlo;Totaal niet-actief;1.9;13.7
1321;Dinxperlo;Werkloosheids- en bijstandsuitk. ontv.;;
1322;Dinxperlo;Pensioenontvanger;1.4;14.4
1323;Doesburg;Totaal sociaal-economische categorie;7.5;16.7
1324;Doesburg;Totaal actief;4.7;18.4
1325;Doesburg;Werknemer;4.2;18.7
1326;Doesburg;Zelfstandige;0.5;16.4
1327;Doesburg;Totaal niet-actief;2.8;13.7
1328;Doesburg;Werkloosheids- en bijstandsuitk. ontv.;0.4;13.2
1329;Doesburg;Pensioenontvanger;1.7;15.0
1330;Doetinchem;Totaal sociaal-economische categorie;33.5;16.9
1331;Doetinchem;Totaal actief;21.3;18.7
1332;Doetinchem;Werknemer;19.1;18.7
1333;Doetinchem;Zelfstandige;2.1;18.8
1334;Doetinchem;Totaal niet-actief;12.2;13.9
1335;Doetinchem;Werkloosheids- en bijstandsuitk. ontv.;1.2;11.7
1336;Doetinchem;Pensioenontvanger;7.9;15.7
1337;Druten;Totaal sociaal-economische categorie;12.0;16.7
1338;Druten;Totaal actief;8.2;18.5
1339;Druten;Werknemer;7.4;18.9
1340;Druten;Zelfstandige;0.9;15.0
1341;Druten;Totaal niet-actief;3.7;12.8
1342;Druten;Werkloosheids- en bijstandsuitk. ontv.;0.2;11.6
1343;Druten;Pensioenontvanger;2.4;14.3
1344;Duiven;Totaal sociaal-economische categorie;16.7;17.4
1345;Duiven;Totaal actief;11.8;19.0
1346;Duiven;Werknemer;10.7;19.5
1347;Duiven;Zelfstandige;1.1;14.5
1348;Duiven;Totaal niet-actief;5.0;13.5
1349;Duiven;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.6
1350;Duiven;Pensioenontvanger;3.3;15.3
1351;Ede;Totaal sociaal-economische categorie;68.3;17.5
1352;Ede;Totaal actief;43.8;19.0
1353;Ede;Werknemer;38.2;19.3
1354;Ede;Zelfstandige;5.6;17.2
1355;Ede;Totaal niet-actief;24.4;14.7
1356;Ede;Werkloosheids- en bijstandsuitk. ontv.;1.8;12.7
1357;Ede;Pensioenontvanger;16.1;16.9
1358;Eibergen;Totaal sociaal-economische categorie;11.2;15.7
1359;Eibergen;Totaal actief;7.4;16.9
1360;Eibergen;Werknemer;6.0;17.8
1361;Eibergen;Zelfstandige;1.4;13.5
1362;Eibergen;Totaal niet-actief;3.8;13.5
1363;Eibergen;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.2
1364;Eibergen;Pensioenontvanger;2.6;14.6
1365;Elburg;Totaal sociaal-economische categorie;13.6;17.0
1366;Elburg;Totaal actief;9.2;18.2
1367;Elburg;Werknemer;8.1;18.4
1368;Elburg;Zelfstandige;1.1;16.6
1369;Elburg;Totaal niet-actief;4.5;14.5
1370;Elburg;Werkloosheids- en bijstandsuitk. ontv.;0.2;13.0
1371;Elburg;Pensioenontvanger;3.2;15.9
1372;Epe;Totaal sociaal-economische categorie;22.6;17.1
1373;Epe;Totaal actief;13.6;18.3
1374;Epe;Werknemer;12.0;18.9
1375;Epe;Zelfstandige;1.6;13.9
1376;Epe;Totaal niet-actief;8.9;15.1
1377;Epe;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.3
1378;Epe;Pensioenontvanger;6.5;16.8
1379;Ermelo;Totaal sociaal-economische categorie;17.7;17.5
1380;Ermelo;Totaal actief;10.6;19.3
1381;Ermelo;Werknemer;9.1;19.6
