ID;Geslacht;WelGeenInternationaleStudent;UitstromersHoMetEnZonderDiploma;Arbeidskenmerken;Studierichting;Peilmoment;Perioden;UitstromersHo_1
650;Totaal;Totaal;Totaal;Totaal;Gezondheidszorg;5 jaar na verlaten onderwijs;2016/'17;15990.0
651;Totaal;Totaal;Totaal;Totaal;Gezondheidszorg;5 jaar na verlaten onderwijs;2017/'18;
652;Totaal;Totaal;Totaal;Totaal;Gezondheidszorg;5 jaar na verlaten onderwijs;2018/'19;
653;Totaal;Totaal;Totaal;Totaal;Gezondheidszorg;5 jaar na verlaten onderwijs;2019/'20;
654;Totaal;Totaal;Totaal;Totaal;Gezondheidszorg;5 jaar na verlaten onderwijs;2020/'21;
655;Totaal;Totaal;Totaal;Totaal;Gezondheidszorg;5 jaar na verlaten onderwijs;2021/'22;
656;Totaal;Totaal;Totaal;Totaal;Gezondheidszorg;10 jaar na verlaten onderwijs;2006/'07;10090.0
657;Totaal;Totaal;Totaal;Totaal;Gezondheidszorg;10 jaar na verlaten onderwijs;2007/'08;10350.0
658;Totaal;Totaal;Totaal;Totaal;Gezondheidszorg;10 jaar na verlaten onderwijs;2008/'09;11140.0
659;Totaal;Totaal;Totaal;Totaal;Gezondheidszorg;10 jaar na verlaten onderwijs;2009/'10;11710.0
660;Totaal;Totaal;Totaal;Totaal;Gezondheidszorg;10 jaar na verlaten onderwijs;2010/'11;12820.0
661;Totaal;Totaal;Totaal;Totaal;Gezondheidszorg;10 jaar na verlaten onderwijs;2011/'12;13690.0
662;Totaal;Totaal;Totaal;Totaal;Gezondheidszorg;10 jaar na verlaten onderwijs;2012/'13;
663;Totaal;Totaal;Totaal;Totaal;Gezondheidszorg;10 jaar na verlaten onderwijs;2013/'14;
664;Totaal;Totaal;Totaal;Totaal;Gezondheidszorg;10 jaar na verlaten onderwijs;2014/'15;
665;Totaal;Totaal;Totaal;Totaal;Gezondheidszorg;10 jaar na verlaten onderwijs;2015/'16;
666;Totaal;Totaal;Totaal;Totaal;Gezondheidszorg;10 jaar na verlaten onderwijs;2016/'17;
667;Totaal;Totaal;Totaal;Totaal;Gezondheidszorg;10 jaar na verlaten onderwijs;2017/'18;
668;Totaal;Totaal;Totaal;Totaal;Gezondheidszorg;10 jaar na verlaten onderwijs;2018/'19;
669;Totaal;Totaal;Totaal;Totaal;Gezondheidszorg;10 jaar na verlaten onderwijs;2019/'20;
670;Totaal;Totaal;Totaal;Totaal;Gezondheidszorg;10 jaar na verlaten onderwijs;2020/'21;
671;Totaal;Totaal;Totaal;Totaal;Gezondheidszorg;10 jaar na verlaten onderwijs;2021/'22;
672;Totaal;Totaal;Totaal;Totaal;Economie;Direct na verlaten onderwijs;2006/'07;29520.0
673;Totaal;Totaal;Totaal;Totaal;Economie;Direct na verlaten onderwijs;2007/'08;30930.0
674;Totaal;Totaal;Totaal;Totaal;Economie;Direct na verlaten onderwijs;2008/'09;30060.0
675;Totaal;Totaal;Totaal;Totaal;Economie;Direct na verlaten onderwijs;2009/'10;32490.0
676;Totaal;Totaal;Totaal;Totaal;Economie;Direct na verlaten onderwijs;2010/'11;35230.0
677;Totaal;Totaal;Totaal;Totaal;Economie;Direct na verlaten onderwijs;2011/'12;40860.0
678;Totaal;Totaal;Totaal;Totaal;Economie;Direct na verlaten onderwijs;2012/'13;36430.0
679;Totaal;Totaal;Totaal;Totaal;Economie;Direct na verlaten onderwijs;2013/'14;39410.0
680;Totaal;Totaal;Totaal;Totaal;Economie;Direct na verlaten onderwijs;2014/'15;41590.0
681;Totaal;Totaal;Totaal;Totaal;Economie;Direct na verlaten onderwijs;2015/'16;41350.0
682;Totaal;Totaal;Totaal;Totaal;Economie;Direct na verlaten onderwijs;2016/'17;42450.0
683;Totaal;Totaal;Totaal;Totaal;Economie;Direct na verlaten onderwijs;2017/'18;44580.0
684;Totaal;Totaal;Totaal;Totaal;Economie;Direct na verlaten onderwijs;2018/'19;45030.0
685;Totaal;Totaal;Totaal;Totaal;Economie;Direct na verlaten onderwijs;2019/'20;42950.0
686;Totaal;Totaal;Totaal;Totaal;Economie;Direct na verlaten onderwijs;2020/'21;46600.0
687;Totaal;Totaal;Totaal;Totaal;Economie;Direct na verlaten onderwijs;2021/'22;51220.0
688;Totaal;Totaal;Totaal;Totaal;Economie;1 jaar na verlaten onderwijs;2006/'07;29520.0
689;Totaal;Totaal;Totaal;Totaal;Economie;1 jaar na verlaten onderwijs;2007/'08;30930.0
690;Totaal;Totaal;Totaal;Totaal;Economie;1 jaar na verlaten onderwijs;2008/'09;30060.0
691;Totaal;Totaal;Totaal;Totaal;Economie;1 jaar na verlaten onderwijs;2009/'10;32490.0
692;Totaal;Totaal;Totaal;Totaal;Economie;1 jaar na verlaten onderwijs;2010/'11;35230.0
693;Totaal;Totaal;Totaal;Totaal;Economie;1 jaar na verlaten onderwijs;2011/'12;40860.0
694;Totaal;Totaal;Totaal;Totaal;Economie;1 jaar na verlaten onderwijs;2012/'13;36430.0
695;Totaal;Totaal;Totaal;Totaal;Economie;1 jaar na verlaten onderwijs;2013/'14;39410.0
696;Totaal;Totaal;Totaal;Totaal;Economie;1 jaar na verlaten onderwijs;2014/'15;41590.0
697;Totaal;Totaal;Totaal;Totaal;Economie;1 jaar na verlaten onderwijs;2015/'16;41350.0
698;Totaal;Totaal;Totaal;Totaal;Economie;1 jaar na verlaten onderwijs;2016/'17;42450.0
699;Totaal;Totaal;Totaal;Totaal;Economie;1 jaar na verlaten onderwijs;2017/'18;44580.0
700;Totaal;Totaal;Totaal;Totaal;Economie;1 jaar na verlaten onderwijs;2018/'19;45030.0
701;Totaal;Totaal;Totaal;Totaal;Economie;1 jaar na verlaten onderwijs;2019/'20;42950.0
702;Totaal;Totaal;Totaal;Totaal;Economie;1 jaar na verlaten onderwijs;2020/'21;46600.0
703;Totaal;Totaal;Totaal;Totaal;Economie;1 jaar na verlaten onderwijs;2021/'22;
704;Totaal;Totaal;Totaal;Totaal;Economie;2 jaar na verlaten onderwijs;2006/'07;29520.0
705;Totaal;Totaal;Totaal;Totaal;Economie;2 jaar na verlaten onderwijs;2007/'08;30930.0
706;Totaal;Totaal;Totaal;Totaal;Economie;2 jaar na verlaten onderwijs;2008/'09;30060.0
707;Totaal;Totaal;Totaal;Totaal;Economie;2 jaar na verlaten onderwijs;2009/'10;32490.0
708;Totaal;Totaal;Totaal;Totaal;Economie;2 jaar na verlaten onderwijs;2010/'11;35230.0
709;Totaal;Totaal;Totaal;Totaal;Economie;2 jaar na verlaten onderwijs;2011/'12;40860.0
710;Totaal;Totaal;Totaal;Totaal;Economie;2 jaar na verlaten onderwijs;2012/'13;36430.0
711;Totaal;Totaal;Totaal;Totaal;Economie;2 jaar na verlaten onderwijs;2013/'14;39410.0
712;Totaal;Totaal;Totaal;Totaal;Economie;2 jaar na verlaten onderwijs;2014/'15;41590.0
713;Totaal;Totaal;Totaal;Totaal;Economie;2 jaar na verlaten onderwijs;2015/'16;41350.0
714;Totaal;Totaal;Totaal;Totaal;Economie;2 jaar na verlaten onderwijs;2016/'17;42450.0
715;Totaal;Totaal;Totaal;Totaal;Economie;2 jaar na verlaten onderwijs;2017/'18;44580.0
716;Totaal;Totaal;Totaal;Totaal;Economie;2 jaar na verlaten onderwijs;2018/'19;45030.0
717;Totaal;Totaal;Totaal;Totaal;Economie;2 jaar na verlaten onderwijs;2019/'20;42950.0
718;Totaal;Totaal;Totaal;Totaal;Economie;2 jaar na verlaten onderwijs;2020/'21;
719;Totaal;Totaal;Totaal;Totaal;Economie;2 jaar na verlaten onderwijs;2021/'22;
720;Totaal;Totaal;Totaal;Totaal;Economie;3 jaar na verlaten onderwijs;2006/'07;29520.0
721;Totaal;Totaal;Totaal;Totaal;Economie;3 jaar na verlaten onderwijs;2007/'08;30930.0
722;Totaal;Totaal;Totaal;Totaal;Economie;3 jaar na verlaten onderwijs;2008/'09;30060.0
723;Totaal;Totaal;Totaal;Totaal;Economie;3 jaar na verlaten onderwijs;2009/'10;32490.0
724;Totaal;Totaal;Totaal;Totaal;Economie;3 jaar na verlaten onderwijs;2010/'11;35230.0
725;Totaal;Totaal;Totaal;Totaal;Economie;3 jaar na verlaten onderwijs;2011/'12;40860.0
726;Totaal;Totaal;Totaal;Totaal;Economie;3 jaar na verlaten onderwijs;2012/'13;36430.0
727;Totaal;Totaal;Totaal;Totaal;Economie;3 jaar na verlaten onderwijs;2013/'14;39410.0
728;Totaal;Totaal;Totaal;Totaal;Economie;3 jaar na verlaten onderwijs;2014/'15;41590.0
729;Totaal;Totaal;Totaal;Totaal;Economie;3 jaar na verlaten onderwijs;2015/'16;41350.0
730;Totaal;Totaal;Totaal;Totaal;Economie;3 jaar na verlaten onderwijs;2016/'17;42450.0
731;Totaal;Totaal;Totaal;Totaal;Economie;3 jaar na verlaten onderwijs;2017/'18;44580.0
732;Totaal;Totaal;Totaal;Totaal;Economie;3 jaar na verlaten onderwijs;2018/'19;45030.0
733;Totaal;Totaal;Totaal;Totaal;Economie;3 jaar na verlaten onderwijs;2019/'20;
734;Totaal;Totaal;Totaal;Totaal;Economie;3 jaar na verlaten onderwijs;2020/'21;
735;Totaal;Totaal;Totaal;Totaal;Economie;3 jaar na verlaten onderwijs;2021/'22;
736;Totaal;Totaal;Totaal;Totaal;Economie;4 jaar na verlaten onderwijs;2006/'07;29520.0
737;Totaal;Totaal;Totaal;Totaal;Economie;4 jaar na verlaten onderwijs;2007/'08;30930.0
738;Totaal;Totaal;Totaal;Totaal;Economie;4 jaar na verlaten onderwijs;2008/'09;30060.0
739;Totaal;Totaal;Totaal;Totaal;Economie;4 jaar na verlaten onderwijs;2009/'10;32490.0
740;Totaal;Totaal;Totaal;Totaal;Economie;4 jaar na verlaten onderwijs;2010/'11;35230.0
741;Totaal;Totaal;Totaal;Totaal;Economie;4 jaar na verlaten onderwijs;2011/'12;40860.0
742;Totaal;Totaal;Totaal;Totaal;Economie;4 jaar na verlaten onderwijs;2012/'13;36430.0
743;Totaal;Totaal;Totaal;Totaal;Economie;4 jaar na verlaten onderwijs;2013/'14;39410.0
744;Totaal;Totaal;Totaal;Totaal;Economie;4 jaar na verlaten onderwijs;2014/'15;41590.0
745;Totaal;Totaal;Totaal;Totaal;Economie;4 jaar na verlaten onderwijs;2015/'16;41350.0
746;Totaal;Totaal;Totaal;Totaal;Economie;4 jaar na verlaten onderwijs;2016/'17;42450.0
747;Totaal;Totaal;Totaal;Totaal;Economie;4 jaar na verlaten onderwijs;2017/'18;44580.0
748;Totaal;Totaal;Totaal;Totaal;Economie;4 jaar na verlaten onderwijs;2018/'19;
749;Totaal;Totaal;Totaal;Totaal;Economie;4 jaar na verlaten onderwijs;2019/'20;
750;Totaal;Totaal;Totaal;Totaal;Economie;4 jaar na verlaten onderwijs;2020/'21;
751;Totaal;Totaal;Totaal;Totaal;Economie;4 jaar na verlaten onderwijs;2021/'22;
752;Totaal;Totaal;Totaal;Totaal;Economie;5 jaar na verlaten onderwijs;2006/'07;29520.0
753;Totaal;Totaal;Totaal;Totaal;Economie;5 jaar na verlaten onderwijs;2007/'08;30930.0
754;Totaal;Totaal;Totaal;Totaal;Economie;5 jaar na verlaten onderwijs;2008/'09;30060.0
755;Totaal;Totaal;Totaal;Totaal;Economie;5 jaar na verlaten onderwijs;2009/'10;32490.0
756;Totaal;Totaal;Totaal;Totaal;Economie;5 jaar na verlaten onderwijs;2010/'11;35230.0
757;Totaal;Totaal;Totaal;Totaal;Economie;5 jaar na verlaten onderwijs;2011/'12;40860.0
758;Totaal;Totaal;Totaal;Totaal;Economie;5 jaar na verlaten onderwijs;2012/'13;36430.0
759;Totaal;Totaal;Totaal;Totaal;Economie;5 jaar na verlaten onderwijs;2013/'14;39410.0
760;Totaal;Totaal;Totaal;Totaal;Economie;5 jaar na verlaten onderwijs;2014/'15;41590.0
761;Totaal;Totaal;Totaal;Totaal;Economie;5 jaar na verlaten onderwijs;2015/'16;41350.0
762;Totaal;Totaal;Totaal;Totaal;Economie;5 jaar na verlaten onderwijs;2016/'17;42450.0
763;Totaal;Totaal;Totaal;Totaal;Economie;5 jaar na verlaten onderwijs;2017/'18;
764;Totaal;Totaal;Totaal;Totaal;Economie;5 jaar na verlaten onderwijs;2018/'19;
765;Totaal;Totaal;Totaal;Totaal;Economie;5 jaar na verlaten onderwijs;2019/'20;
766;Totaal;Totaal;Totaal;Totaal;Economie;5 jaar na verlaten onderwijs;2020/'21;
767;Totaal;Totaal;Totaal;Totaal;Economie;5 jaar na verlaten onderwijs;2021/'22;
768;Totaal;Totaal;Totaal;Totaal;Economie;10 jaar na verlaten onderwijs;2006/'07;29520.0
769;Totaal;Totaal;Totaal;Totaal;Economie;10 jaar na verlaten onderwijs;2007/'08;30930.0
770;Totaal;Totaal;Totaal;Totaal;Economie;10 jaar na verlaten onderwijs;2008/'09;30060.0
771;Totaal;Totaal;Totaal;Totaal;Economie;10 jaar na verlaten onderwijs;2009/'10;32490.0
772;Totaal;Totaal;Totaal;Totaal;Economie;10 jaar na verlaten onderwijs;2010/'11;35230.0
773;Totaal;Totaal;Totaal;Totaal;Economie;10 jaar na verlaten onderwijs;2011/'12;40860.0
774;Totaal;Totaal;Totaal;Totaal;Economie;10 jaar na verlaten onderwijs;2012/'13;
775;Totaal;Totaal;Totaal;Totaal;Economie;10 jaar na verlaten onderwijs;2013/'14;
776;Totaal;Totaal;Totaal;Totaal;Economie;10 jaar na verlaten onderwijs;2014/'15;
777;Totaal;Totaal;Totaal;Totaal;Economie;10 jaar na verlaten onderwijs;2015/'16;
778;Totaal;Totaal;Totaal;Totaal;Economie;10 jaar na verlaten onderwijs;2016/'17;
779;Totaal;Totaal;Totaal;Totaal;Economie;10 jaar na verlaten onderwijs;2017/'18;
780;Totaal;Totaal;Totaal;Totaal;Economie;10 jaar na verlaten onderwijs;2018/'19;
781;Totaal;Totaal;Totaal;Totaal;Economie;10 jaar na verlaten onderwijs;2019/'20;
782;Totaal;Totaal;Totaal;Totaal;Economie;10 jaar na verlaten onderwijs;2020/'21;
783;Totaal;Totaal;Totaal;Totaal;Economie;10 jaar na verlaten onderwijs;2021/'22;
784;Totaal;Totaal;Totaal;Totaal;Recht;Direct na verlaten onderwijs;2006/'07;3850.0
785;Totaal;Totaal;Totaal;Totaal;Recht;Direct na verlaten onderwijs;2007/'08;3830.0
786;Totaal;Totaal;Totaal;Totaal;Recht;Direct na verlaten onderwijs;2008/'09;4000.0
787;Totaal;Totaal;Totaal;Totaal;Recht;Direct na verlaten onderwijs;2009/'10;4450.0
788;Totaal;Totaal;Totaal;Totaal;Recht;Direct na verlaten onderwijs;2010/'11;5200.0
789;Totaal;Totaal;Totaal;Totaal;Recht;Direct na verlaten onderwijs;2011/'12;5810.0
790;Totaal;Totaal;Totaal;Totaal;Recht;Direct na verlaten onderwijs;2012/'13;4800.0
791;Totaal;Totaal;Totaal;Totaal;Recht;Direct na verlaten onderwijs;2013/'14;5050.0
792;Totaal;Totaal;Totaal;Totaal;Recht;Direct na verlaten onderwijs;2014/'15;5520.0
793;Totaal;Totaal;Totaal;Totaal;Recht;Direct na verlaten onderwijs;2015/'16;5680.0
794;Totaal;Totaal;Totaal;Totaal;Recht;Direct na verlaten onderwijs;2016/'17;5760.0
795;Totaal;Totaal;Totaal;Totaal;Recht;Direct na verlaten onderwijs;2017/'18;5700.0
796;Totaal;Totaal;Totaal;Totaal;Recht;Direct na verlaten onderwijs;2018/'19;6030.0
797;Totaal;Totaal;Totaal;Totaal;Recht;Direct na verlaten onderwijs;2019/'20;5960.0
798;Totaal;Totaal;Totaal;Totaal;Recht;Direct na verlaten onderwijs;2020/'21;6540.0
799;Totaal;Totaal;Totaal;Totaal;Recht;Direct na verlaten onderwijs;2021/'22;7440.0
800;Totaal;Totaal;Totaal;Totaal;Recht;1 jaar na verlaten onderwijs;2006/'07;3850.0
801;Totaal;Totaal;Totaal;Totaal;Recht;1 jaar na verlaten onderwijs;2007/'08;3830.0
802;Totaal;Totaal;Totaal;Totaal;Recht;1 jaar na verlaten onderwijs;2008/'09;4000.0
803;Totaal;Totaal;Totaal;Totaal;Recht;1 jaar na verlaten onderwijs;2009/'10;4450.0
804;Totaal;Totaal;Totaal;Totaal;Recht;1 jaar na verlaten onderwijs;2010/'11;5200.0
805;Totaal;Totaal;Totaal;Totaal;Recht;1 jaar na verlaten onderwijs;2011/'12;5810.0
806;Totaal;Totaal;Totaal;Totaal;Recht;1 jaar na verlaten onderwijs;2012/'13;4800.0
807;Totaal;Totaal;Totaal;Totaal;Recht;1 jaar na verlaten onderwijs;2013/'14;5050.0
808;Totaal;Totaal;Totaal;Totaal;Recht;1 jaar na verlaten onderwijs;2014/'15;5520.0
809;Totaal;Totaal;Totaal;Totaal;Recht;1 jaar na verlaten onderwijs;2015/'16;5680.0
810;Totaal;Totaal;Totaal;Totaal;Recht;1 jaar na verlaten onderwijs;2016/'17;5760.0
811;Totaal;Totaal;Totaal;Totaal;Recht;1 jaar na verlaten onderwijs;2017/'18;5700.0
812;Totaal;Totaal;Totaal;Totaal;Recht;1 jaar na verlaten onderwijs;2018/'19;6030.0
813;Totaal;Totaal;Totaal;Totaal;Recht;1 jaar na verlaten onderwijs;2019/'20;5960.0
814;Totaal;Totaal;Totaal;Totaal;Recht;1 jaar na verlaten onderwijs;2020/'21;6540.0
815;Totaal;Totaal;Totaal;Totaal;Recht;1 jaar na verlaten onderwijs;2021/'22;
816;Totaal;Totaal;Totaal;Totaal;Recht;2 jaar na verlaten onderwijs;2006/'07;3850.0
817;Totaal;Totaal;Totaal;Totaal;Recht;2 jaar na verlaten onderwijs;2007/'08;3830.0
818;Totaal;Totaal;Totaal;Totaal;Recht;2 jaar na verlaten onderwijs;2008/'09;4000.0
819;Totaal;Totaal;Totaal;Totaal;Recht;2 jaar na verlaten onderwijs;2009/'10;4450.0
820;Totaal;Totaal;Totaal;Totaal;Recht;2 jaar na verlaten onderwijs;2010/'11;5200.0
821;Totaal;Totaal;Totaal;Totaal;Recht;2 jaar na verlaten onderwijs;2011/'12;5810.0
822;Totaal;Totaal;Totaal;Totaal;Recht;2 jaar na verlaten onderwijs;2012/'13;4800.0
823;Totaal;Totaal;Totaal;Totaal;Recht;2 jaar na verlaten onderwijs;2013/'14;5050.0
824;Totaal;Totaal;Totaal;Totaal;Recht;2 jaar na verlaten onderwijs;2014/'15;5520.0
825;Totaal;Totaal;Totaal;Totaal;Recht;2 jaar na verlaten onderwijs;2015/'16;5680.0
826;Totaal;Totaal;Totaal;Totaal;Recht;2 jaar na verlaten onderwijs;2016/'17;5760.0
827;Totaal;Totaal;Totaal;Totaal;Recht;2 jaar na verlaten onderwijs;2017/'18;5700.0
828;Totaal;Totaal;Totaal;Totaal;Recht;2 jaar na verlaten onderwijs;2018/'19;6030.0
829;Totaal;Totaal;Totaal;Totaal;Recht;2 jaar na verlaten onderwijs;2019/'20;5960.0
830;Totaal;Totaal;Totaal;Totaal;Recht;2 jaar na verlaten onderwijs;2020/'21;
831;Totaal;Totaal;Totaal;Totaal;Recht;2 jaar na verlaten onderwijs;2021/'22;
832;Totaal;Totaal;Totaal;Totaal;Recht;3 jaar na verlaten onderwijs;2006/'07;3850.0
833;Totaal;Totaal;Totaal;Totaal;Recht;3 jaar na verlaten onderwijs;2007/'08;3830.0
834;Totaal;Totaal;Totaal;Totaal;Recht;3 jaar na verlaten onderwijs;2008/'09;4000.0
835;Totaal;Totaal;Totaal;Totaal;Recht;3 jaar na verlaten onderwijs;2009/'10;4450.0
836;Totaal;Totaal;Totaal;Totaal;Recht;3 jaar na verlaten onderwijs;2010/'11;5200.0
837;Totaal;Totaal;Totaal;Totaal;Recht;3 jaar na verlaten onderwijs;2011/'12;5810.0
838;Totaal;Totaal;Totaal;Totaal;Recht;3 jaar na verlaten onderwijs;2012/'13;4800.0
839;Totaal;Totaal;Totaal;Totaal;Recht;3 jaar na verlaten onderwijs;2013/'14;5050.0
840;Totaal;Totaal;Totaal;Totaal;Recht;3 jaar na verlaten onderwijs;2014/'15;5520.0
841;Totaal;Totaal;Totaal;Totaal;Recht;3 jaar na verlaten onderwijs;2015/'16;5680.0
842;Totaal;Totaal;Totaal;Totaal;Recht;3 jaar na verlaten onderwijs;2016/'17;5760.0
843;Totaal;Totaal;Totaal;Totaal;Recht;3 jaar na verlaten onderwijs;2017/'18;5700.0
844;Totaal;Totaal;Totaal;Totaal;Recht;3 jaar na verlaten onderwijs;2018/'19;6030.0
845;Totaal;Totaal;Totaal;Totaal;Recht;3 jaar na verlaten onderwijs;2019/'20;
846;Totaal;Totaal;Totaal;Totaal;Recht;3 jaar na verlaten onderwijs;2020/'21;
847;Totaal;Totaal;Totaal;Totaal;Recht;3 jaar na verlaten onderwijs;2021/'22;
848;Totaal;Totaal;Totaal;Totaal;Recht;4 jaar na verlaten onderwijs;2006/'07;3850.0
849;Totaal;Totaal;Totaal;Totaal;Recht;4 jaar na verlaten onderwijs;2007/'08;3830.0
850;Totaal;Totaal;Totaal;Totaal;Recht;4 jaar na verlaten onderwijs;2008/'09;4000.0
851;Totaal;Totaal;Totaal;Totaal;Recht;4 jaar na verlaten onderwijs;2009/'10;4450.0
852;Totaal;Totaal;Totaal;Totaal;Recht;4 jaar na verlaten onderwijs;2010/'11;5200.0
853;Totaal;Totaal;Totaal;Totaal;Recht;4 jaar na verlaten onderwijs;2011/'12;5810.0
854;Totaal;Totaal;Totaal;Totaal;Recht;4 jaar na verlaten onderwijs;2012/'13;4800.0
855;Totaal;Totaal;Totaal;Totaal;Recht;4 jaar na verlaten onderwijs;2013/'14;5050.0
856;Totaal;Totaal;Totaal;Totaal;Recht;4 jaar na verlaten onderwijs;2014/'15;5520.0
857;Totaal;Totaal;Totaal;Totaal;Recht;4 jaar na verlaten onderwijs;2015/'16;5680.0
858;Totaal;Totaal;Totaal;Totaal;Recht;4 jaar na verlaten onderwijs;2016/'17;5760.0
859;Totaal;Totaal;Totaal;Totaal;Recht;4 jaar na verlaten onderwijs;2017/'18;5700.0
860;Totaal;Totaal;Totaal;Totaal;Recht;4 jaar na verlaten onderwijs;2018/'19;
861;Totaal;Totaal;Totaal;Totaal;Recht;4 jaar na verlaten onderwijs;2019/'20;
862;Totaal;Totaal;Totaal;Totaal;Recht;4 jaar na verlaten onderwijs;2020/'21;
863;Totaal;Totaal;Totaal;Totaal;Recht;4 jaar na verlaten onderwijs;2021/'22;
864;Totaal;Totaal;Totaal;Totaal;Recht;5 jaar na verlaten onderwijs;2006/'07;3850.0
865;Totaal;Totaal;Totaal;Totaal;Recht;5 jaar na verlaten onderwijs;2007/'08;3830.0
866;Totaal;Totaal;Totaal;Totaal;Recht;5 jaar na verlaten onderwijs;2008/'09;4000.0
867;Totaal;Totaal;Totaal;Totaal;Recht;5 jaar na verlaten onderwijs;2009/'10;4450.0
868;Totaal;Totaal;Totaal;Totaal;Recht;5 jaar na verlaten onderwijs;2010/'11;5200.0
869;Totaal;Totaal;Totaal;Totaal;Recht;5 jaar na verlaten onderwijs;2011/'12;5810.0
870;Totaal;Totaal;Totaal;Totaal;Recht;5 jaar na verlaten onderwijs;2012/'13;4800.0
871;Totaal;Totaal;Totaal;Totaal;Recht;5 jaar na verlaten onderwijs;2013/'14;5050.0
872;Totaal;Totaal;Totaal;Totaal;Recht;5 jaar na verlaten onderwijs;2014/'15;5520.0
873;Totaal;Totaal;Totaal;Totaal;Recht;5 jaar na verlaten onderwijs;2015/'16;5680.0
874;Totaal;Totaal;Totaal;Totaal;Recht;5 jaar na verlaten onderwijs;2016/'17;5760.0
875;Totaal;Totaal;Totaal;Totaal;Recht;5 jaar na verlaten onderwijs;2017/'18;
876;Totaal;Totaal;Totaal;Totaal;Recht;5 jaar na verlaten onderwijs;2018/'19;
877;Totaal;Totaal;Totaal;Totaal;Recht;5 jaar na verlaten onderwijs;2019/'20;
878;Totaal;Totaal;Totaal;Totaal;Recht;5 jaar na verlaten onderwijs;2020/'21;
879;Totaal;Totaal;Totaal;Totaal;Recht;5 jaar na verlaten onderwijs;2021/'22;
880;Totaal;Totaal;Totaal;Totaal;Recht;10 jaar na verlaten onderwijs;2006/'07;3850.0
881;Totaal;Totaal;Totaal;Totaal;Recht;10 jaar na verlaten onderwijs;2007/'08;3830.0
882;Totaal;Totaal;Totaal;Totaal;Recht;10 jaar na verlaten onderwijs;2008/'09;4000.0
883;Totaal;Totaal;Totaal;Totaal;Recht;10 jaar na verlaten onderwijs;2009/'10;4450.0
884;Totaal;Totaal;Totaal;Totaal;Recht;10 jaar na verlaten onderwijs;2010/'11;5200.0
885;Totaal;Totaal;Totaal;Totaal;Recht;10 jaar na verlaten onderwijs;2011/'12;5810.0
886;Totaal;Totaal;Totaal;Totaal;Recht;10 jaar na verlaten onderwijs;2012/'13;
887;Totaal;Totaal;Totaal;Totaal;Recht;10 jaar na verlaten onderwijs;2013/'14;
888;Totaal;Totaal;Totaal;Totaal;Recht;10 jaar na verlaten onderwijs;2014/'15;
889;Totaal;Totaal;Totaal;Totaal;Recht;10 jaar na verlaten onderwijs;2015/'16;
890;Totaal;Totaal;Totaal;Totaal;Recht;10 jaar na verlaten onderwijs;2016/'17;
891;Totaal;Totaal;Totaal;Totaal;Recht;10 jaar na verlaten onderwijs;2017/'18;
892;Totaal;Totaal;Totaal;Totaal;Recht;10 jaar na verlaten onderwijs;2018/'19;
893;Totaal;Totaal;Totaal;Totaal;Recht;10 jaar na verlaten onderwijs;2019/'20;
894;Totaal;Totaal;Totaal;Totaal;Recht;10 jaar na verlaten onderwijs;2020/'21;
895;Totaal;Totaal;Totaal;Totaal;Recht;10 jaar na verlaten onderwijs;2021/'22;
896;Totaal;Totaal;Totaal;Totaal;Gedrag en Maatschappij;Direct na verlaten onderwijs;2006/'07;16820.0
897;Totaal;Totaal;Totaal;Totaal;Gedrag en Maatschappij;Direct na verlaten onderwijs;2007/'08;18130.0
898;Totaal;Totaal;Totaal;Totaal;Gedrag en Maatschappij;Direct na verlaten onderwijs;2008/'09;18110.0
899;Totaal;Totaal;Totaal;Totaal;Gedrag en Maatschappij;Direct na verlaten onderwijs;2009/'10;20090.0
900;Totaal;Totaal;Totaal;Totaal;Gedrag en Maatschappij;Direct na verlaten onderwijs;2010/'11;22060.0
901;Totaal;Totaal;Totaal;Totaal;Gedrag en Maatschappij;Direct na verlaten onderwijs;2011/'12;25180.0
902;Totaal;Totaal;Totaal;Totaal;Gedrag en Maatschappij;Direct na verlaten onderwijs;2012/'13;22560.0
903;Totaal;Totaal;Totaal;Totaal;Gedrag en Maatschappij;Direct na verlaten onderwijs;2013/'14;24010.0
904;Totaal;Totaal;Totaal;Totaal;Gedrag en Maatschappij;Direct na verlaten onderwijs;2014/'15;25140.0
905;Totaal;Totaal;Totaal;Totaal;Gedrag en Maatschappij;Direct na verlaten onderwijs;2015/'16;25780.0
906;Totaal;Totaal;Totaal;Totaal;Gedrag en Maatschappij;Direct na verlaten onderwijs;2016/'17;26690.0
907;Totaal;Totaal;Totaal;Totaal;Gedrag en Maatschappij;Direct na verlaten onderwijs;2017/'18;25880.0
908;Totaal;Totaal;Totaal;Totaal;Gedrag en Maatschappij;Direct na verlaten onderwijs;2018/'19;24280.0
909;Totaal;Totaal;Totaal;Totaal;Gedrag en Maatschappij;Direct na verlaten onderwijs;2019/'20;22080.0
910;Totaal;Totaal;Totaal;Totaal;Gedrag en Maatschappij;Direct na verlaten onderwijs;2020/'21;24290.0
911;Totaal;Totaal;Totaal;Totaal;Gedrag en Maatschappij;Direct na verlaten onderwijs;2021/'22;26680.0
912;Totaal;Totaal;Totaal;Totaal;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2006/'07;16820.0
