ID;Vakantiekenmerken;Marges;RegioS;Perioden;TotaalNederlanders_1;PercentageNederlanders_2;TotaalVakanties_3;GemiddeldPerDeelnemer_4;TotaalVakantiedagen_5;GemiddeldPerDeelnemer_6;GemiddeldPerVakantie_7;TotaalOvernachtingen_8;GemiddeldPerDeelnemer_9;GemiddeldPerVakantie_10;TotaalVakantieUitgaven_11;GemiddeldPerDeelnemer_12;GemiddeldPerPersoonPerVakantie_13;GemiddeldPerPersoonPerVakantiedag_14
2547;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Limburg (PV);2021;186.0;1.3;208.0;1.2;0.9;5.1;;0.6;4.0;;63.0;384.0;;
2548;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Limburg (PV);2022;98.0;0.7;98.0;1.0;0.4;4.6;;0.3;3.6;;23.0;285.0;;
2549;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Limburg (PV);2023;;;;;;;;;;;;;;
2550;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Provincie onbekend (PV);2021;;;;;;;;;;;;;;
2551;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Provincie onbekend (PV);2022;;;;;;;;;;;;;;
2552;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Provincie onbekend (PV);2023;;;;;;;;;;;;;;
2553;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Kust (TG);2021;337.0;2.4;391.0;1.2;2.3;7.4;;1.9;6.3;;143.0;469.0;;
2554;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Kust (TG);2022;121.0;0.9;129.0;1.1;0.6;5.5;;0.5;4.5;;37.0;373.0;;
2555;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Kust (TG);2023;;;;;;;;;;;;;;
2556;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Watersportgebieden (TG);2021;145.0;1.0;155.0;1.1;1.0;8.5;;0.8;7.4;;48.0;405.0;;
2557;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Watersportgebieden (TG);2022;;;;;;;;;;;;;;
2558;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Watersportgebieden (TG);2023;;;;;;;;;;;;;;
2559;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Bos en Heide Midden-Nederland (TG);2021;237.0;1.7;278.0;1.3;1.3;6.1;;1.0;4.9;;79.0;377.0;;
2560;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Bos en Heide Midden-Nederland (TG);2022;;;;;;;;;;;;;;
2561;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Bos en Heide Midden-Nederland (TG);2023;;;;;;;;;;;;;;
2562;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2021;140.0;1.0;160.0;1.2;1.0;8.3;;0.8;7.1;;65.0;543.0;;
2563;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2022;;;;;;;;;;;;;;
2564;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2023;;;;;;;;;;;;;;
2565;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2021;300.0;2.1;353.0;1.2;2.0;7.5;;1.6;6.4;;108.0;403.0;;
2566;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2022;184.0;1.3;188.0;1.1;0.7;4.3;;0.5;3.3;;38.0;239.0;;
2567;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2023;206.0;1.4;228.0;1.2;0.9;5.0;;0.7;3.9;;81.0;482.0;;
2568;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Overig Nederland (TG);2021;428.0;3.0;478.0;1.2;1.7;4.2;;1.2;3.1;;146.0;372.0;;
2569;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Overig Nederland (TG);2022;238.0;1.7;247.0;1.1;0.7;3.3;;0.5;2.3;;58.0;282.0;;
2570;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Overig Nederland (TG);2023;284.0;2.0;349.0;1.4;1.3;5.3;;0.9;4.0;;117.0;502.0;;
2571;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Toeristengebied (groep) onbekend (TG);2021;;;;;;;;;;;;;;
2572;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Toeristengebied (groep) onbekend (TG);2022;;;;;;;;;;;;;;
2573;Organisatie: accommodatie en vervoer;Bovengrens 95%-interval;Toeristengebied (groep) onbekend (TG);2023;;;;;;;;;;;;;;
2574;Organisatie: alleen accommodatie;Waarde;Nederland               ;2021;7178.0;49.4;13430.0;1.9;74.7;10.4;5.6;61.3;8.5;4.6;4185.0;583.0;312.0;56.0
2575;Organisatie: alleen accommodatie;Waarde;Nederland               ;2022;6662.0;45.5;12160.0;1.8;65.2;9.8;5.4;53.0;8.0;4.4;3479.0;522.0;286.0;53.0
2576;Organisatie: alleen accommodatie;Waarde;Nederland               ;2023;6748.0;45.5;12158.0;1.8;64.5;9.6;5.3;52.3;7.8;4.3;3640.0;539.0;299.0;56.0
2577;Organisatie: alleen accommodatie;Waarde;Noord-Nederland (LD);2021;2003.0;13.8;2420.0;1.2;14.9;7.4;6.2;12.5;6.2;5.2;817.0;408.0;338.0;55.0
2578;Organisatie: alleen accommodatie;Waarde;Noord-Nederland (LD);2022;1904.0;13.0;2342.0;1.2;13.5;7.1;5.8;11.2;5.9;4.8;713.0;375.0;304.0;53.0
2579;Organisatie: alleen accommodatie;Waarde;Noord-Nederland (LD);2023;1805.0;12.2;2185.0;1.2;12.6;7.0;5.8;10.4;5.8;4.8;726.0;402.0;332.0;58.0
2580;Organisatie: alleen accommodatie;Waarde;Oost-Nederland (LD);2021;2750.0;18.9;3494.0;1.3;19.3;7.0;5.5;15.8;5.8;4.5;968.0;352.0;277.0;50.0
2581;Organisatie: alleen accommodatie;Waarde;Oost-Nederland (LD);2022;2639.0;18.0;3387.0;1.3;18.4;7.0;5.4;15.0;5.7;4.4;909.0;344.0;268.0;50.0
2582;Organisatie: alleen accommodatie;Waarde;Oost-Nederland (LD);2023;2776.0;18.7;3586.0;1.3;20.5;7.4;5.7;16.9;6.1;4.7;1057.0;381.0;295.0;52.0
2583;Organisatie: alleen accommodatie;Waarde;West-Nederland (LD);2021;3337.0;23.0;4354.0;1.3;23.0;6.9;5.3;18.6;5.6;4.3;1418.0;425.0;326.0;62.0
2584;Organisatie: alleen accommodatie;Waarde;West-Nederland (LD);2022;2810.0;19.2;3635.0;1.3;18.8;6.7;5.2;15.2;5.4;4.2;1086.0;387.0;299.0;58.0
2585;Organisatie: alleen accommodatie;Waarde;West-Nederland (LD);2023;2714.0;18.3;3523.0;1.3;17.0;6.3;4.8;13.5;5.0;3.8;1051.0;387.0;298.0;62.0
2586;Organisatie: alleen accommodatie;Waarde;Zuid-Nederland (LD);2021;2354.0;16.2;2880.0;1.2;15.8;6.7;5.5;12.9;5.5;4.5;876.0;372.0;304.0;56.0
2587;Organisatie: alleen accommodatie;Waarde;Zuid-Nederland (LD);2022;2199.0;15.0;2723.0;1.2;14.0;6.4;5.1;11.3;5.1;4.1;750.0;341.0;275.0;54.0
2588;Organisatie: alleen accommodatie;Waarde;Zuid-Nederland (LD);2023;2373.0;16.0;2850.0;1.2;14.2;6.0;5.0;11.4;4.8;4.0;796.0;336.0;279.0;56.0
2589;Organisatie: alleen accommodatie;Waarde;Landsdeel onbekend (LD);2021;252.0;1.7;282.0;1.1;1.7;6.7;6.0;1.4;5.6;5.0;106.0;419.0;375.0;62.0
2590;Organisatie: alleen accommodatie;Waarde;Landsdeel onbekend (LD);2022;67.0;0.5;73.0;1.1;0.4;6.5;6.0;0.4;5.4;5.0;20.0;303.0;280.0;47.0
2591;Organisatie: alleen accommodatie;Waarde;Landsdeel onbekend (LD);2023;;;;;;;;;;;;;;
2592;Organisatie: alleen accommodatie;Waarde;Groningen (PV);2021;277.0;1.9;290.0;1.0;1.5;5.5;5.3;1.2;4.5;4.3;83.0;299.0;287.0;54.0
2593;Organisatie: alleen accommodatie;Waarde;Groningen (PV);2022;232.0;1.6;253.0;1.1;1.3;5.4;4.9;1.0;4.3;3.9;62.0;269.0;246.0;50.0
2594;Organisatie: alleen accommodatie;Waarde;Groningen (PV);2023;264.0;1.8;277.0;1.0;1.2;4.6;4.4;0.9;3.5;3.4;74.0;282.0;268.0;61.0
2595;Organisatie: alleen accommodatie;Waarde;Fryslân (PV);2021;995.0;6.8;1142.0;1.1;7.3;7.3;6.4;6.2;6.2;5.4;429.0;432.0;376.0;59.0
2596;Organisatie: alleen accommodatie;Waarde;Fryslân (PV);2022;960.0;6.6;1144.0;1.2;6.8;7.1;5.9;5.6;5.9;4.9;387.0;403.0;338.0;57.0
2597;Organisatie: alleen accommodatie;Waarde;Fryslân (PV);2023;942.0;6.3;1103.0;1.2;6.5;6.9;5.9;5.4;5.7;4.9;407.0;432.0;369.0;63.0
2598;Organisatie: alleen accommodatie;Waarde;Drenthe (PV);2021;906.0;6.2;988.0;1.1;6.1;6.7;6.1;5.1;5.6;5.1;304.0;336.0;308.0;50.0
2599;Organisatie: alleen accommodatie;Waarde;Drenthe (PV);2022;861.0;5.9;945.0;1.1;5.5;6.4;5.8;4.5;5.3;4.8;264.0;307.0;279.0;48.0
2600;Organisatie: alleen accommodatie;Waarde;Drenthe (PV);2023;744.0;5.0;805.0;1.1;4.9;6.5;6.0;4.1;5.4;5.0;245.0;329.0;304.0;50.0
2601;Organisatie: alleen accommodatie;Waarde;Overijssel (PV);2021;954.0;6.6;1098.0;1.2;6.4;6.7;5.8;5.3;5.6;4.8;310.0;325.0;282.0;48.0
2602;Organisatie: alleen accommodatie;Waarde;Overijssel (PV);2022;986.0;6.7;1084.0;1.1;6.0;6.1;5.6;5.0;5.0;4.6;305.0;309.0;281.0;50.0
2603;Organisatie: alleen accommodatie;Waarde;Overijssel (PV);2023;1008.0;6.8;1100.0;1.1;7.4;7.4;6.8;6.3;6.3;5.8;369.0;366.0;335.0;50.0
2604;Organisatie: alleen accommodatie;Waarde;Flevoland (PV);2021;200.0;1.4;220.0;1.1;1.2;6.2;5.7;1.0;5.1;4.7;55.0;276.0;251.0;44.0
2605;Organisatie: alleen accommodatie;Waarde;Flevoland (PV);2022;222.0;1.5;227.0;1.0;1.2;5.5;5.3;1.0;4.4;4.3;62.0;281.0;274.0;51.0
2606;Organisatie: alleen accommodatie;Waarde;Flevoland (PV);2023;259.0;1.7;271.0;1.0;1.3;4.9;4.7;1.0;3.8;3.7;62.0;239.0;229.0;49.0
2607;Organisatie: alleen accommodatie;Waarde;Gelderland (PV);2021;1850.0;12.7;2176.0;1.2;11.7;6.3;5.4;9.5;5.1;4.4;604.0;326.0;277.0;52.0
2608;Organisatie: alleen accommodatie;Waarde;Gelderland (PV);2022;1722.0;11.8;2075.0;1.2;11.1;6.4;5.3;9.0;5.2;4.3;542.0;315.0;261.0;49.0
2609;Organisatie: alleen accommodatie;Waarde;Gelderland (PV);2023;1861.0;12.5;2215.0;1.2;11.8;6.4;5.3;9.6;5.2;4.3;627.0;337.0;283.0;53.0
2610;Organisatie: alleen accommodatie;Waarde;Utrecht (PV);2021;408.0;2.8;444.0;1.1;2.0;4.8;4.4;1.5;3.7;3.4;116.0;283.0;260.0;59.0
2611;Organisatie: alleen accommodatie;Waarde;Utrecht (PV);2022;439.0;3.0;481.0;1.1;2.1;4.8;4.4;1.6;3.7;3.4;103.0;235.0;214.0;49.0
2612;Organisatie: alleen accommodatie;Waarde;Utrecht (PV);2023;441.0;3.0;468.0;1.1;1.8;4.1;3.9;1.3;3.1;2.9;116.0;264.0;249.0;64.0
2613;Organisatie: alleen accommodatie;Waarde;Noord-Holland (PV);2021;1402.0;9.7;1622.0;1.2;8.7;6.2;5.4;7.1;5.0;4.4;562.0;401.0;347.0;65.0
2614;Organisatie: alleen accommodatie;Waarde;Noord-Holland (PV);2022;1222.0;8.3;1428.0;1.2;7.6;6.2;5.3;6.1;5.0;4.3;464.0;379.0;325.0;61.0
2615;Organisatie: alleen accommodatie;Waarde;Noord-Holland (PV);2023;1150.0;7.8;1349.0;1.2;6.6;5.8;4.9;5.3;4.6;3.9;445.0;387.0;330.0;67.0
2616;Organisatie: alleen accommodatie;Waarde;Zuid-Holland (PV);2021;970.0;6.7;1091.0;1.1;4.9;5.0;4.5;3.8;3.9;3.5;303.0;312.0;277.0;62.0
2617;Organisatie: alleen accommodatie;Waarde;Zuid-Holland (PV);2022;849.0;5.8;933.0;1.1;3.9;4.6;4.2;3.0;3.5;3.2;228.0;269.0;244.0;59.0
2618;Organisatie: alleen accommodatie;Waarde;Zuid-Holland (PV);2023;871.0;5.9;1000.0;1.1;4.2;4.8;4.2;3.2;3.7;3.2;242.0;278.0;242.0;58.0
2619;Organisatie: alleen accommodatie;Waarde;Zeeland (PV);2021;1087.0;7.5;1197.0;1.1;7.5;6.9;6.2;6.3;5.8;5.2;437.0;402.0;365.0;59.0
2620;Organisatie: alleen accommodatie;Waarde;Zeeland (PV);2022;709.0;4.8;793.0;1.1;5.3;7.4;6.6;4.5;6.3;5.6;291.0;411.0;367.0;55.0
2621;Organisatie: alleen accommodatie;Waarde;Zeeland (PV);2023;661.0;4.5;707.0;1.1;4.4;6.6;6.2;3.7;5.5;5.2;248.0;376.0;351.0;57.0
2622;Organisatie: alleen accommodatie;Waarde;Noord-Brabant (PV);2021;1084.0;7.5;1251.0;1.2;6.5;6.0;5.2;5.2;4.8;4.2;334.0;308.0;267.0;52.0
2623;Organisatie: alleen accommodatie;Waarde;Noord-Brabant (PV);2022;1047.0;7.2;1221.0;1.2;5.8;5.5;4.7;4.5;4.3;3.7;275.0;262.0;225.0;48.0
2624;Organisatie: alleen accommodatie;Waarde;Noord-Brabant (PV);2023;1158.0;7.8;1294.0;1.1;5.9;5.1;4.6;4.6;4.0;3.6;324.0;280.0;251.0;55.0
2625;Organisatie: alleen accommodatie;Waarde;Limburg (PV);2021;1439.0;9.9;1628.0;1.1;9.3;6.5;5.7;7.7;5.3;4.7;542.0;377.0;333.0;58.0
2626;Organisatie: alleen accommodatie;Waarde;Limburg (PV);2022;1332.0;9.1;1502.0;1.1;8.2;6.2;5.5;6.7;5.1;4.5;476.0;357.0;317.0;58.0
2627;Organisatie: alleen accommodatie;Waarde;Limburg (PV);2023;1406.0;9.5;1556.0;1.1;8.3;5.9;5.4;6.8;4.8;4.4;472.0;336.0;303.0;57.0
2628;Organisatie: alleen accommodatie;Waarde;Provincie onbekend (PV);2021;252.0;1.7;282.0;1.1;1.7;6.7;6.0;1.4;5.6;5.0;106.0;419.0;375.0;62.0
2629;Organisatie: alleen accommodatie;Waarde;Provincie onbekend (PV);2022;67.0;0.5;73.0;1.1;0.4;6.5;6.0;0.4;5.4;5.0;20.0;303.0;280.0;47.0
2630;Organisatie: alleen accommodatie;Waarde;Provincie onbekend (PV);2023;;;;;;;;;;;;;;
2631;Organisatie: alleen accommodatie;Waarde;Kust (TG);2021;2435.0;16.8;3004.0;1.2;18.8;7.7;6.3;15.8;6.5;5.3;1159.0;476.0;386.0;62.0
2632;Organisatie: alleen accommodatie;Waarde;Kust (TG);2022;1958.0;13.4;2399.0;1.2;14.7;7.5;6.1;12.3;6.3;5.1;838.0;428.0;349.0;57.0
2633;Organisatie: alleen accommodatie;Waarde;Kust (TG);2023;1885.0;12.7;2244.0;1.2;13.4;7.1;6.0;11.1;5.9;5.0;810.0;430.0;361.0;61.0
2634;Organisatie: alleen accommodatie;Waarde;Watersportgebieden (TG);2021;1302.0;9.0;1479.0;1.1;8.1;6.2;5.5;6.6;5.1;4.5;426.0;327.0;288.0;53.0
2635;Organisatie: alleen accommodatie;Waarde;Watersportgebieden (TG);2022;1009.0;6.9;1136.0;1.1;5.6;5.6;5.0;4.5;4.5;4.0;304.0;301.0;267.0;54.0
2636;Organisatie: alleen accommodatie;Waarde;Watersportgebieden (TG);2023;1024.0;6.9;1167.0;1.1;6.0;5.9;5.1;4.8;4.7;4.1;350.0;342.0;300.0;58.0
2637;Organisatie: alleen accommodatie;Waarde;Bos en Heide Midden-Nederland (TG);2021;1872.0;12.9;2232.0;1.2;12.0;6.4;5.4;9.8;5.2;4.4;611.0;326.0;274.0;51.0
2638;Organisatie: alleen accommodatie;Waarde;Bos en Heide Midden-Nederland (TG);2022;1727.0;11.8;2112.0;1.2;11.3;6.5;5.3;9.2;5.3;4.3;542.0;314.0;257.0;48.0
2639;Organisatie: alleen accommodatie;Waarde;Bos en Heide Midden-Nederland (TG);2023;1864.0;12.6;2247.0;1.2;11.8;6.3;5.3;9.6;5.1;4.3;629.0;337.0;280.0;53.0
2640;Organisatie: alleen accommodatie;Waarde;Bos en Heide Noordoost-Nederland (TG);2021;1711.0;11.8;2048.0;1.2;12.4;7.3;6.1;10.4;6.1;5.1;610.0;357.0;298.0;49.0
2641;Organisatie: alleen accommodatie;Waarde;Bos en Heide Noordoost-Nederland (TG);2022;1720.0;11.8;2025.0;1.2;11.5;6.7;5.7;9.5;5.5;4.7;559.0;325.0;276.0;48.0
2642;Organisatie: alleen accommodatie;Waarde;Bos en Heide Noordoost-Nederland (TG);2023;1616.0;10.9;1862.0;1.2;11.9;7.4;6.4;10.0;6.2;5.4;589.0;365.0;316.0;50.0
2643;Organisatie: alleen accommodatie;Waarde;Bos en Heide Zuid-Nederland (TG);2021;2464.0;17.0;3024.0;1.2;16.3;6.6;5.4;13.3;5.4;4.4;916.0;372.0;303.0;56.0
2644;Organisatie: alleen accommodatie;Waarde;Bos en Heide Zuid-Nederland (TG);2022;2263.0;15.5;2799.0;1.2;14.3;6.3;5.1;11.5;5.1;4.1;769.0;340.0;275.0;54.0
2645;Organisatie: alleen accommodatie;Waarde;Bos en Heide Zuid-Nederland (TG);2023;2431.0;16.4;2937.0;1.2;14.6;6.0;5.0;11.7;4.8;4.0;814.0;335.0;277.0;56.0
2646;Organisatie: alleen accommodatie;Waarde;Overig Nederland (TG);2021;1174.0;8.1;1361.0;1.2;5.4;4.6;3.9;4.0;3.4;2.9;357.0;304.0;262.0;67.0
2647;Organisatie: alleen accommodatie;Waarde;Overig Nederland (TG);2022;1184.0;8.1;1365.0;1.2;5.8;4.9;4.3;4.5;3.8;3.3;343.0;289.0;251.0;59.0
2648;Organisatie: alleen accommodatie;Waarde;Overig Nederland (TG);2023;1180.0;8.0;1452.0;1.2;5.4;4.6;3.7;4.0;3.4;2.7;365.0;309.0;251.0;67.0
2649;Organisatie: alleen accommodatie;Waarde;Toeristengebied (groep) onbekend (TG);2021;252.0;1.7;282.0;1.1;1.7;6.7;6.0;1.4;5.6;5.0;106.0;419.0;375.0;62.0
2650;Organisatie: alleen accommodatie;Waarde;Toeristengebied (groep) onbekend (TG);2022;275.0;1.9;324.0;1.2;1.9;6.9;5.9;1.6;5.7;4.9;125.0;454.0;385.0;66.0
2651;Organisatie: alleen accommodatie;Waarde;Toeristengebied (groep) onbekend (TG);2023;221.0;1.5;249.0;1.1;1.4;6.4;5.7;1.2;5.3;4.7;83.0;376.0;334.0;59.0
2652;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Nederland               ;2021;6987.0;48.2;12998.0;1.8;72.0;10.1;;59.0;8.3;;4040.0;568.0;;
2653;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Nederland               ;2022;6481.0;44.4;11775.0;1.8;62.7;9.5;;50.8;7.7;;3345.0;506.0;;
2654;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Nederland               ;2023;6485.0;43.9;11599.0;1.8;60.8;9.1;;49.0;7.3;;3451.0;517.0;;
2655;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Noord-Nederland (LD);2021;1888.0;13.0;2271.0;1.2;13.8;7.0;;11.5;5.8;;759.0;389.0;;
2656;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Noord-Nederland (LD);2022;1796.0;12.3;2201.0;1.2;12.5;6.7;;10.3;5.5;;662.0;354.0;;
2657;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Noord-Nederland (LD);2023;1667.0;11.3;1996.0;1.2;11.0;6.3;;8.9;5.1;;641.0;367.0;;
2658;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Oost-Nederland (LD);2021;2616.0;18.0;3310.0;1.2;18.1;6.7;;14.8;5.5;;912.0;339.0;;
2659;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Oost-Nederland (LD);2022;2517.0;17.2;3217.0;1.3;17.2;6.6;;14.0;5.4;;854.0;328.0;;
2660;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Oost-Nederland (LD);2023;2597.0;17.6;3335.0;1.3;18.3;6.7;;14.8;5.5;;962.0;354.0;;
2661;Organisatie: alleen accommodatie;Ondergrens 95%-interval;West-Nederland (LD);2021;3190.0;22.0;4142.0;1.3;21.6;6.6;;17.4;5.3;;1336.0;408.0;;
2662;Organisatie: alleen accommodatie;Ondergrens 95%-interval;West-Nederland (LD);2022;2681.0;18.4;3455.0;1.3;17.5;6.3;;14.0;5.1;;1008.0;363.0;;
2663;Organisatie: alleen accommodatie;Ondergrens 95%-interval;West-Nederland (LD);2023;2530.0;17.1;3253.0;1.2;15.4;5.8;;12.0;4.5;;958.0;360.0;;
2664;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Zuid-Nederland (LD);2021;2227.0;15.4;2711.0;1.2;14.7;6.4;;11.9;5.2;;813.0;353.0;;
2665;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Zuid-Nederland (LD);2022;2084.0;14.3;2567.0;1.2;12.9;6.0;;10.3;4.8;;686.0;317.0;;
2666;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Zuid-Nederland (LD);2023;2200.0;14.9;2637.0;1.2;12.9;5.6;;10.2;4.4;;724.0;313.0;;
2667;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Landsdeel onbekend (LD);2021;215.0;1.5;238.0;1.1;1.4;6.0;;1.2;4.9;;87.0;373.0;;
2668;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Landsdeel onbekend (LD);2022;48.0;0.3;51.0;1.0;0.2;4.3;;0.2;3.2;;14.0;244.0;;
2669;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Landsdeel onbekend (LD);2023;;;;;;;;;;;;;;
2670;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Groningen (PV);2021;233.0;1.6;244.0;1.0;1.2;4.9;;1.0;3.8;;67.0;262.0;;
2671;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Groningen (PV);2022;194.0;1.3;208.0;1.0;0.9;4.5;;0.7;3.4;;50.0;237.0;;
2672;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Groningen (PV);2023;209.0;1.4;219.0;1.0;0.9;3.9;;0.7;2.9;;56.0;238.0;;
2673;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Fryslân (PV);2021;912.0;6.3;1042.0;1.1;6.5;6.7;;5.4;5.6;;386.0;402.0;;
2674;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Fryslân (PV);2022;884.0;6.1;1049.0;1.2;6.0;6.5;;5.0;5.3;;346.0;370.0;;
2675;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Fryslân (PV);2023;839.0;5.7;964.0;1.1;5.2;5.8;;4.2;4.7;;336.0;377.0;;
2676;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Drenthe (PV);2021;826.0;5.7;898.0;1.1;5.4;6.2;;4.4;5.1;;272.0;314.0;;
2677;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Drenthe (PV);2022;784.0;5.4;860.0;1.1;4.9;6.0;;4.0;4.9;;236.0;284.0;;
2678;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Drenthe (PV);2023;654.0;4.4;705.0;1.0;4.1;5.8;;3.3;4.7;;206.0;290.0;;
2679;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Overijssel (PV);2021;874.0;6.0;1000.0;1.1;5.7;6.2;;4.6;5.0;;278.0;302.0;;
2680;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Overijssel (PV);2022;908.0;6.2;999.0;1.1;5.4;5.7;;4.4;4.6;;277.0;290.0;;
2681;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Overijssel (PV);2023;901.0;6.1;983.0;1.1;5.7;5.9;;4.6;4.8;;306.0;316.0;;
2682;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Flevoland (PV);2021;159.0;1.1;172.0;1.0;0.9;5.4;;0.8;4.3;;42.0;245.0;;
2683;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Flevoland (PV);2022;178.0;1.2;182.0;1.0;0.9;4.6;;0.7;3.6;;45.0;222.0;;
2684;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Flevoland (PV);2023;190.0;1.3;198.0;1.0;0.9;4.1;;0.7;3.1;;42.0;187.0;;
2685;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Gelderland (PV);2021;1737.0;12.0;2038.0;1.1;10.8;6.0;;8.7;4.8;;559.0;311.0;;
2686;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Gelderland (PV);2022;1624.0;11.1;1949.0;1.2;10.3;6.1;;8.3;4.9;;500.0;295.0;;
2687;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Gelderland (PV);2023;1711.0;11.6;2031.0;1.2;10.6;5.9;;8.5;4.7;;561.0;310.0;;
2688;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Utrecht (PV);2021;351.0;2.4;380.0;1.0;1.6;4.2;;1.2;3.1;;90.0;235.0;;
2689;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Utrecht (PV);2022;386.0;2.7;421.0;1.1;1.7;4.1;;1.3;3.0;;87.0;210.0;;
2690;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Utrecht (PV);2023;369.0;2.5;392.0;1.0;1.5;3.5;;1.0;2.5;;95.0;234.0;;
2691;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Noord-Holland (PV);2021;1304.0;9.0;1502.0;1.1;7.9;5.8;;6.4;4.7;;513.0;378.0;;
2692;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Noord-Holland (PV);2022;1135.0;7.8;1319.0;1.1;6.7;5.6;;5.4;4.5;;416.0;349.0;;
2693;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Noord-Holland (PV);2023;1025.0;7.0;1188.0;1.1;5.6;5.0;;4.3;3.9;;377.0;339.0;;
2694;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Zuid-Holland (PV);2021;885.0;6.1;989.0;1.1;4.3;4.6;;3.3;3.5;;268.0;288.0;;
2695;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Zuid-Holland (PV);2022;772.0;5.3;848.0;1.1;3.4;4.1;;2.5;3.0;;202.0;247.0;;
2696;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Zuid-Holland (PV);2023;759.0;5.2;856.0;1.1;3.3;4.0;;2.4;2.8;;207.0;251.0;;
2697;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Zeeland (PV);2021;997.0;6.9;1095.0;1.1;6.6;6.3;;5.5;5.2;;391.0;374.0;;
2698;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Zeeland (PV);2022;645.0;4.4;719.0;1.1;4.6;6.7;;3.9;5.6;;241.0;347.0;;
2699;Organisatie: alleen accommodatie;Ondergrens 95%-interval;Zeeland (PV);2023;572.0;3.9;613.0;1.0;3.7;6.0;;3.1;4.9;;211.0;336.0;;
