ID;Landen;SITC;Perioden;TotaleInvoerwaarde_1;TotaleUitvoerwaarde_2
948;Totaal landen;66123 Aluminiumcement;2018 juli;1.0;3.0
949;Totaal landen;66123 Aluminiumcement;2018 augustus;1.0;3.0
950;Totaal landen;66123 Aluminiumcement;2018 september;1.0;3.0
951;Totaal landen;66123 Aluminiumcement;2018 oktober;1.0;4.0
952;Totaal landen;66123 Aluminiumcement;2018 november;1.0;4.0
953;Totaal landen;66123 Aluminiumcement;2018 december;1.0;3.0
954;Totaal landen;66123 Aluminiumcement;2018 ;10.0;37.0
955;Totaal landen;66123 Aluminiumcement;2019 januari;1.0;3.0
956;Totaal landen;66123 Aluminiumcement;2019 februari;1.0;3.0
957;Totaal landen;66123 Aluminiumcement;2019 maart;1.0;3.0
958;Totaal landen;66123 Aluminiumcement;2019 april;1.0;3.0
959;Totaal landen;66123 Aluminiumcement;2019 mei;1.0;3.0
960;Totaal landen;66123 Aluminiumcement;2019 juni;1.0;3.0
961;Totaal landen;66123 Aluminiumcement;2019 juli;1.0;3.0
962;Totaal landen;66123 Aluminiumcement;2019 augustus;1.0;3.0
963;Totaal landen;66123 Aluminiumcement;2019 september;1.0;3.0
964;Totaal landen;66123 Aluminiumcement;2019 oktober;1.0;3.0
965;Totaal landen;66123 Aluminiumcement;2019 november;1.0;3.0
966;Totaal landen;66123 Aluminiumcement;2019 december;1.0;2.0
967;Totaal landen;66123 Aluminiumcement;2019;9.0;37.0
968;Totaal landen;66123 Aluminiumcement;2020 januari;1.0;4.0
969;Totaal landen;66123 Aluminiumcement;2020 februari;1.0;3.0
970;Totaal landen;66123 Aluminiumcement;2020 maart;1.0;3.0
971;Totaal landen;66123 Aluminiumcement;2020 april;1.0;3.0
972;Totaal landen;66123 Aluminiumcement;2020 mei;1.0;3.0
973;Totaal landen;66123 Aluminiumcement;2020 juni;1.0;3.0
974;Totaal landen;66123 Aluminiumcement;2020 juli;1.0;2.0
975;Totaal landen;66123 Aluminiumcement;2020 augustus;1.0;2.0
976;Totaal landen;66123 Aluminiumcement;2020 september;1.0;2.0
977;Totaal landen;66123 Aluminiumcement;2020 oktober;1.0;2.0
978;Totaal landen;66123 Aluminiumcement;2020 november;1.0;3.0
979;Totaal landen;66123 Aluminiumcement;2020 december;0.0;3.0
980;Totaal landen;66123 Aluminiumcement;2020;9.0;33.0
981;Totaal landen;66123 Aluminiumcement;2021 januari;;
982;Totaal landen;66123 Aluminiumcement;2021 februari;;
983;Totaal landen;66123 Aluminiumcement;2021 maart;;
984;Totaal landen;66123 Aluminiumcement;2021 april;;
985;Totaal landen;66123 Aluminiumcement;2021 mei;;
986;Totaal landen;66123 Aluminiumcement;2021 juni;;
987;Totaal landen;66123 Aluminiumcement;2021 juli;;
988;Totaal landen;66123 Aluminiumcement;2021 augustus;;
989;Totaal landen;66123 Aluminiumcement;2021 september;;
990;Totaal landen;66123 Aluminiumcement;2021 oktober;;
991;Totaal landen;66123 Aluminiumcement;2021 november;;
992;Totaal landen;66123 Aluminiumcement;2021 december;;
993;Totaal landen;66123 Aluminiumcement;2021;;
994;Totaal landen;66123 Aluminiumcement;2022 januari;1.0;1.0
995;Totaal landen;66123 Aluminiumcement;2022 februari;1.0;0.0
996;Totaal landen;66123 Aluminiumcement;2022 maart;3.0;0.0
997;Totaal landen;66123 Aluminiumcement;2022 april;1.0;0.0
998;Totaal landen;66123 Aluminiumcement;2022 mei;1.0;0.0
999;Totaal landen;66123 Aluminiumcement;2022 juni;2.0;0.0
1000;Totaal landen;66123 Aluminiumcement;2022 juli;1.0;0.0
1001;Totaal landen;66123 Aluminiumcement;2022 augustus;2.0;0.0
1002;Totaal landen;66123 Aluminiumcement;2022 september;1.0;0.0
1003;Totaal landen;66123 Aluminiumcement;2022 oktober;1.0;0.0
1004;Totaal landen;66123 Aluminiumcement;2022 november;1.0;0.0
1005;Totaal landen;66123 Aluminiumcement;2022 december;1.0;0.0
1006;Totaal landen;66123 Aluminiumcement;2022;18.0;5.0
1007;Totaal landen;66123 Aluminiumcement;2023 januari;1.0;1.0
1008;Totaal landen;66123 Aluminiumcement;2023 februari;1.0;0.0
1009;Totaal landen;66123 Aluminiumcement;2023 maart;2.0;1.0
1010;Totaal landen;66123 Aluminiumcement;2023 april;1.0;0.0
1011;Totaal landen;66123 Aluminiumcement;2023 mei;2.0;1.0
1012;Totaal landen;66123 Aluminiumcement;2023 juni;1.0;1.0
1013;Totaal landen;66123 Aluminiumcement;2023 juli;1.0;1.0
1014;Totaal landen;66123 Aluminiumcement;2023 augustus;2.0;0.0
1015;Totaal landen;66123 Aluminiumcement;2023 september;1.0;0.0
1016;Totaal landen;66123 Aluminiumcement;2023 oktober;1.0;0.0
1017;Totaal landen;66123 Aluminiumcement;2023 november;2.0;0.0
1018;Totaal landen;66123 Aluminiumcement;2023 december;1.0;0.0
1019;Totaal landen;66123 Aluminiumcement;2023;16.0;6.0
1020;Totaal landen;66123 Aluminiumcement;2024 januari;1.0;1.0
1021;Totaal landen;66123 Aluminiumcement;2024 februari;2.0;0.0
1022;Totaal landen;66123 Aluminiumcement;2024 maart;1.0;1.0
1023;Totaal landen;66123 Aluminiumcement;2024 april;1.0;1.0
1024;Totaal landen;66123 Aluminiumcement;2024 mei;1.0;0.0
1025;Totaal landen;66123 Aluminiumcement;2024 juni;1.0;1.0
1026;Totaal landen;66123 Aluminiumcement;2024 juli;2.0;1.0
1027;Totaal landen;66123 Aluminiumcement;2024 augustus;1.0;0.0
1028;Totaal landen;66123 Aluminiumcement;2024 september;1.0;0.0
1029;Totaal landen;66123 Aluminiumcement;2024 oktober;1.0;0.0
1030;Totaal landen;66123 Aluminiumcement;2024 november;1.0;0.0
1031;Totaal landen;66123 Aluminiumcement;2024 januari-november;15.0;5.0
1032;Totaal landen;66129 Andere hydraulische cementen;2015 januari;5.0;1.0
1033;Totaal landen;66129 Andere hydraulische cementen;2015 februari;6.0;1.0
1034;Totaal landen;66129 Andere hydraulische cementen;2015 maart;7.0;1.0
1035;Totaal landen;66129 Andere hydraulische cementen;2015 april;7.0;2.0
1036;Totaal landen;66129 Andere hydraulische cementen;2015 mei;6.0;1.0
1037;Totaal landen;66129 Andere hydraulische cementen;2015 juni;8.0;2.0
1038;Totaal landen;66129 Andere hydraulische cementen;2015 juli;7.0;1.0
1039;Totaal landen;66129 Andere hydraulische cementen;2015 augustus;5.0;1.0
1040;Totaal landen;66129 Andere hydraulische cementen;2015 september;8.0;1.0
1041;Totaal landen;66129 Andere hydraulische cementen;2015 oktober;8.0;2.0
1042;Totaal landen;66129 Andere hydraulische cementen;2015 november;8.0;1.0
1043;Totaal landen;66129 Andere hydraulische cementen;2015 december;5.0;1.0
1044;Totaal landen;66129 Andere hydraulische cementen;2015 ;79.0;16.0
1045;Totaal landen;66129 Andere hydraulische cementen;2016 januari;4.0;1.0
1046;Totaal landen;66129 Andere hydraulische cementen;2016 februari;6.0;1.0
1047;Totaal landen;66129 Andere hydraulische cementen;2016 maart;6.0;1.0
1048;Totaal landen;66129 Andere hydraulische cementen;2016 april;7.0;1.0
1049;Totaal landen;66129 Andere hydraulische cementen;2016 mei;8.0;1.0
1050;Totaal landen;66129 Andere hydraulische cementen;2016 juni;8.0;1.0
1051;Totaal landen;66129 Andere hydraulische cementen;2016 juli;8.0;1.0
1052;Totaal landen;66129 Andere hydraulische cementen;2016 augustus;5.0;1.0
1053;Totaal landen;66129 Andere hydraulische cementen;2016 september;9.0;1.0
1054;Totaal landen;66129 Andere hydraulische cementen;2016 oktober;8.0;1.0
1055;Totaal landen;66129 Andere hydraulische cementen;2016 november;9.0;1.0
1056;Totaal landen;66129 Andere hydraulische cementen;2016 december;6.0;1.0
1057;Totaal landen;66129 Andere hydraulische cementen;2016;85.0;13.0
1058;Totaal landen;66129 Andere hydraulische cementen;2017 januari;6.0;1.0
1059;Totaal landen;66129 Andere hydraulische cementen;2017 februari;7.0;1.0
1060;Totaal landen;66129 Andere hydraulische cementen;2017 maart;9.0;1.0
1061;Totaal landen;66129 Andere hydraulische cementen;2017 april;8.0;1.0
1062;Totaal landen;66129 Andere hydraulische cementen;2017 mei;10.0;1.0
1063;Totaal landen;66129 Andere hydraulische cementen;2017 juni;9.0;2.0
1064;Totaal landen;66129 Andere hydraulische cementen;2017 juli;9.0;1.0
1065;Totaal landen;66129 Andere hydraulische cementen;2017 augustus;7.0;1.0
1066;Totaal landen;66129 Andere hydraulische cementen;2017 september;10.0;2.0
1067;Totaal landen;66129 Andere hydraulische cementen;2017 oktober;9.0;2.0
1068;Totaal landen;66129 Andere hydraulische cementen;2017 november;12.0;1.0
1069;Totaal landen;66129 Andere hydraulische cementen;2017 december;8.0;2.0
1070;Totaal landen;66129 Andere hydraulische cementen;2017;104.0;16.0
1071;Totaal landen;66129 Andere hydraulische cementen;2018 januari;7.0;1.0
1072;Totaal landen;66129 Andere hydraulische cementen;2018 februari;8.0;1.0
1073;Totaal landen;66129 Andere hydraulische cementen;2018 maart;9.0;2.0
1074;Totaal landen;66129 Andere hydraulische cementen;2018 april;9.0;2.0
1075;Totaal landen;66129 Andere hydraulische cementen;2018 mei;12.0;3.0
1076;Totaal landen;66129 Andere hydraulische cementen;2018 juni;14.0;3.0
1077;Totaal landen;66129 Andere hydraulische cementen;2018 juli;10.0;4.0
1078;Totaal landen;66129 Andere hydraulische cementen;2018 augustus;7.0;8.0
1079;Totaal landen;66129 Andere hydraulische cementen;2018 september;9.0;2.0
1080;Totaal landen;66129 Andere hydraulische cementen;2018 oktober;11.0;2.0
1081;Totaal landen;66129 Andere hydraulische cementen;2018 november;11.0;1.0
1082;Totaal landen;66129 Andere hydraulische cementen;2018 december;8.0;1.0
1083;Totaal landen;66129 Andere hydraulische cementen;2018 ;116.0;29.0
1084;Totaal landen;66129 Andere hydraulische cementen;2019 januari;7.0;1.0
1085;Totaal landen;66129 Andere hydraulische cementen;2019 februari;8.0;1.0
1086;Totaal landen;66129 Andere hydraulische cementen;2019 maart;9.0;1.0
1087;Totaal landen;66129 Andere hydraulische cementen;2019 april;10.0;2.0
1088;Totaal landen;66129 Andere hydraulische cementen;2019 mei;10.0;2.0
1089;Totaal landen;66129 Andere hydraulische cementen;2019 juni;8.0;2.0
1090;Totaal landen;66129 Andere hydraulische cementen;2019 juli;10.0;1.0
1091;Totaal landen;66129 Andere hydraulische cementen;2019 augustus;5.0;2.0
1092;Totaal landen;66129 Andere hydraulische cementen;2019 september;10.0;2.0
1093;Totaal landen;66129 Andere hydraulische cementen;2019 oktober;10.0;2.0
1094;Totaal landen;66129 Andere hydraulische cementen;2019 november;8.0;1.0
1095;Totaal landen;66129 Andere hydraulische cementen;2019 december;7.0;1.0
1096;Totaal landen;66129 Andere hydraulische cementen;2019;103.0;18.0
1097;Totaal landen;66129 Andere hydraulische cementen;2020 januari;7.0;1.0
1098;Totaal landen;66129 Andere hydraulische cementen;2020 februari;8.0;1.0
1099;Totaal landen;66129 Andere hydraulische cementen;2020 maart;9.0;1.0
1100;Totaal landen;66129 Andere hydraulische cementen;2020 april;9.0;1.0
1101;Totaal landen;66129 Andere hydraulische cementen;2020 mei;7.0;1.0
1102;Totaal landen;66129 Andere hydraulische cementen;2020 juni;9.0;1.0
1103;Totaal landen;66129 Andere hydraulische cementen;2020 juli;9.0;1.0
1104;Totaal landen;66129 Andere hydraulische cementen;2020 augustus;7.0;1.0
1105;Totaal landen;66129 Andere hydraulische cementen;2020 september;11.0;1.0
1106;Totaal landen;66129 Andere hydraulische cementen;2020 oktober;10.0;1.0
1107;Totaal landen;66129 Andere hydraulische cementen;2020 november;11.0;1.0
1108;Totaal landen;66129 Andere hydraulische cementen;2020 december;8.0;1.0
1109;Totaal landen;66129 Andere hydraulische cementen;2020;106.0;13.0
1110;Totaal landen;66129 Andere hydraulische cementen;2021 januari;;
1111;Totaal landen;66129 Andere hydraulische cementen;2021 februari;;
1112;Totaal landen;66129 Andere hydraulische cementen;2021 maart;;
1113;Totaal landen;66129 Andere hydraulische cementen;2021 april;;
1114;Totaal landen;66129 Andere hydraulische cementen;2021 mei;;
1115;Totaal landen;66129 Andere hydraulische cementen;2021 juni;;
1116;Totaal landen;66129 Andere hydraulische cementen;2021 juli;;
1117;Totaal landen;66129 Andere hydraulische cementen;2021 augustus;;
1118;Totaal landen;66129 Andere hydraulische cementen;2021 september;;
1119;Totaal landen;66129 Andere hydraulische cementen;2021 oktober;;
1120;Totaal landen;66129 Andere hydraulische cementen;2021 november;;
1121;Totaal landen;66129 Andere hydraulische cementen;2021 december;;
1122;Totaal landen;66129 Andere hydraulische cementen;2021;;
1123;Totaal landen;66129 Andere hydraulische cementen;2022 januari;11.0;2.0
1124;Totaal landen;66129 Andere hydraulische cementen;2022 februari;15.0;1.0
1125;Totaal landen;66129 Andere hydraulische cementen;2022 maart;17.0;1.0
1126;Totaal landen;66129 Andere hydraulische cementen;2022 april;18.0;1.0
1127;Totaal landen;66129 Andere hydraulische cementen;2022 mei;19.0;1.0
1128;Totaal landen;66129 Andere hydraulische cementen;2022 juni;20.0;1.0
1129;Totaal landen;66129 Andere hydraulische cementen;2022 juli;17.0;1.0
1130;Totaal landen;66129 Andere hydraulische cementen;2022 augustus;11.0;1.0
1131;Totaal landen;66129 Andere hydraulische cementen;2022 september;18.0;1.0
1132;Totaal landen;66129 Andere hydraulische cementen;2022 oktober;19.0;1.0
1133;Totaal landen;66129 Andere hydraulische cementen;2022 november;21.0;1.0
1134;Totaal landen;66129 Andere hydraulische cementen;2022 december;17.0;1.0
1135;Totaal landen;66129 Andere hydraulische cementen;2022;204.0;12.0
1136;Totaal landen;66129 Andere hydraulische cementen;2023 januari;15.0;1.0
1137;Totaal landen;66129 Andere hydraulische cementen;2023 februari;16.0;1.0
1138;Totaal landen;66129 Andere hydraulische cementen;2023 maart;24.0;1.0
1139;Totaal landen;66129 Andere hydraulische cementen;2023 april;18.0;1.0
1140;Totaal landen;66129 Andere hydraulische cementen;2023 mei;19.0;1.0
1141;Totaal landen;66129 Andere hydraulische cementen;2023 juni;24.0;2.0
1142;Totaal landen;66129 Andere hydraulische cementen;2023 juli;19.0;1.0
1143;Totaal landen;66129 Andere hydraulische cementen;2023 augustus;11.0;1.0
1144;Totaal landen;66129 Andere hydraulische cementen;2023 september;18.0;1.0
1145;Totaal landen;66129 Andere hydraulische cementen;2023 oktober;19.0;1.0
1146;Totaal landen;66129 Andere hydraulische cementen;2023 november;19.0;1.0
1147;Totaal landen;66129 Andere hydraulische cementen;2023 december;14.0;1.0
1148;Totaal landen;66129 Andere hydraulische cementen;2023;218.0;13.0
1149;Totaal landen;66129 Andere hydraulische cementen;2024 januari;10.0;1.0
1150;Totaal landen;66129 Andere hydraulische cementen;2024 februari;16.0;1.0
1151;Totaal landen;66129 Andere hydraulische cementen;2024 maart;16.0;1.0
1152;Totaal landen;66129 Andere hydraulische cementen;2024 april;18.0;1.0
1153;Totaal landen;66129 Andere hydraulische cementen;2024 mei;18.0;1.0
1154;Totaal landen;66129 Andere hydraulische cementen;2024 juni;18.0;1.0
1155;Totaal landen;66129 Andere hydraulische cementen;2024 juli;20.0;1.0
1156;Totaal landen;66129 Andere hydraulische cementen;2024 augustus;11.0;1.0
1157;Totaal landen;66129 Andere hydraulische cementen;2024 september;17.0;1.0
1158;Totaal landen;66129 Andere hydraulische cementen;2024 oktober;19.0;1.0
1159;Totaal landen;66129 Andere hydraulische cementen;2024 november;17.0;1.0
1160;Totaal landen;66129 Andere hydraulische cementen;2024 januari-november;180.0;12.0
1161;Totaal landen;66131 Stenen voor bestrating, alsmede...;2015 januari;2.0;0.0
1162;Totaal landen;66131 Stenen voor bestrating, alsmede...;2015 februari;2.0;1.0
1163;Totaal landen;66131 Stenen voor bestrating, alsmede...;2015 maart;3.0;1.0
1164;Totaal landen;66131 Stenen voor bestrating, alsmede...;2015 april;3.0;1.0
1165;Totaal landen;66131 Stenen voor bestrating, alsmede...;2015 mei;4.0;1.0
1166;Totaal landen;66131 Stenen voor bestrating, alsmede...;2015 juni;4.0;1.0
1167;Totaal landen;66131 Stenen voor bestrating, alsmede...;2015 juli;3.0;1.0
1168;Totaal landen;66131 Stenen voor bestrating, alsmede...;2015 augustus;2.0;1.0
1169;Totaal landen;66131 Stenen voor bestrating, alsmede...;2015 september;3.0;1.0
1170;Totaal landen;66131 Stenen voor bestrating, alsmede...;2015 oktober;3.0;1.0
1171;Totaal landen;66131 Stenen voor bestrating, alsmede...;2015 november;3.0;1.0
1172;Totaal landen;66131 Stenen voor bestrating, alsmede...;2015 december;3.0;0.0
1173;Totaal landen;66131 Stenen voor bestrating, alsmede...;2015 ;37.0;8.0
1174;Totaal landen;66131 Stenen voor bestrating, alsmede...;2016 januari;2.0;1.0
1175;Totaal landen;66131 Stenen voor bestrating, alsmede...;2016 februari;2.0;0.0
1176;Totaal landen;66131 Stenen voor bestrating, alsmede...;2016 maart;2.0;1.0
1177;Totaal landen;66131 Stenen voor bestrating, alsmede...;2016 april;2.0;1.0
1178;Totaal landen;66131 Stenen voor bestrating, alsmede...;2016 mei;3.0;1.0
1179;Totaal landen;66131 Stenen voor bestrating, alsmede...;2016 juni;3.0;1.0
1180;Totaal landen;66131 Stenen voor bestrating, alsmede...;2016 juli;2.0;1.0
1181;Totaal landen;66131 Stenen voor bestrating, alsmede...;2016 augustus;2.0;1.0
1182;Totaal landen;66131 Stenen voor bestrating, alsmede...;2016 september;2.0;1.0
1183;Totaal landen;66131 Stenen voor bestrating, alsmede...;2016 oktober;2.0;1.0
1184;Totaal landen;66131 Stenen voor bestrating, alsmede...;2016 november;2.0;1.0
1185;Totaal landen;66131 Stenen voor bestrating, alsmede...;2016 december;2.0;0.0
1186;Totaal landen;66131 Stenen voor bestrating, alsmede...;2016;26.0;10.0
1187;Totaal landen;66131 Stenen voor bestrating, alsmede...;2017 januari;3.0;1.0
1188;Totaal landen;66131 Stenen voor bestrating, alsmede...;2017 februari;3.0;1.0
1189;Totaal landen;66131 Stenen voor bestrating, alsmede...;2017 maart;4.0;2.0
1190;Totaal landen;66131 Stenen voor bestrating, alsmede...;2017 april;3.0;2.0
1191;Totaal landen;66131 Stenen voor bestrating, alsmede...;2017 mei;4.0;2.0
1192;Totaal landen;66131 Stenen voor bestrating, alsmede...;2017 juni;4.0;2.0
1193;Totaal landen;66131 Stenen voor bestrating, alsmede...;2017 juli;4.0;2.0
1194;Totaal landen;66131 Stenen voor bestrating, alsmede...;2017 augustus;3.0;2.0
1195;Totaal landen;66131 Stenen voor bestrating, alsmede...;2017 september;4.0;2.0
1196;Totaal landen;66131 Stenen voor bestrating, alsmede...;2017 oktober;4.0;1.0
1197;Totaal landen;66131 Stenen voor bestrating, alsmede...;2017 november;3.0;1.0
1198;Totaal landen;66131 Stenen voor bestrating, alsmede...;2017 december;3.0;1.0
1199;Totaal landen;66131 Stenen voor bestrating, alsmede...;2017;44.0;18.0
1200;Totaal landen;66131 Stenen voor bestrating, alsmede...;2018 januari;3.0;1.0
1201;Totaal landen;66131 Stenen voor bestrating, alsmede...;2018 februari;4.0;1.0
1202;Totaal landen;66131 Stenen voor bestrating, alsmede...;2018 maart;7.0;1.0
1203;Totaal landen;66131 Stenen voor bestrating, alsmede...;2018 april;4.0;1.0
1204;Totaal landen;66131 Stenen voor bestrating, alsmede...;2018 mei;4.0;2.0
1205;Totaal landen;66131 Stenen voor bestrating, alsmede...;2018 juni;5.0;2.0
1206;Totaal landen;66131 Stenen voor bestrating, alsmede...;2018 juli;4.0;2.0
1207;Totaal landen;66131 Stenen voor bestrating, alsmede...;2018 augustus;4.0;2.0
1208;Totaal landen;66131 Stenen voor bestrating, alsmede...;2018 september;3.0;2.0
1209;Totaal landen;66131 Stenen voor bestrating, alsmede...;2018 oktober;5.0;2.0
1210;Totaal landen;66131 Stenen voor bestrating, alsmede...;2018 november;4.0;1.0
1211;Totaal landen;66131 Stenen voor bestrating, alsmede...;2018 december;3.0;1.0
1212;Totaal landen;66131 Stenen voor bestrating, alsmede...;2018 ;49.0;18.0
1213;Totaal landen;66131 Stenen voor bestrating, alsmede...;2019 januari;4.0;2.0
1214;Totaal landen;66131 Stenen voor bestrating, alsmede...;2019 februari;4.0;2.0
1215;Totaal landen;66131 Stenen voor bestrating, alsmede...;2019 maart;4.0;2.0
1216;Totaal landen;66131 Stenen voor bestrating, alsmede...;2019 april;4.0;2.0
1217;Totaal landen;66131 Stenen voor bestrating, alsmede...;2019 mei;5.0;3.0
1218;Totaal landen;66131 Stenen voor bestrating, alsmede...;2019 juni;4.0;2.0
1219;Totaal landen;66131 Stenen voor bestrating, alsmede...;2019 juli;4.0;2.0
1220;Totaal landen;66131 Stenen voor bestrating, alsmede...;2019 augustus;3.0;2.0
1221;Totaal landen;66131 Stenen voor bestrating, alsmede...;2019 september;4.0;2.0
1222;Totaal landen;66131 Stenen voor bestrating, alsmede...;2019 oktober;4.0;2.0
1223;Totaal landen;66131 Stenen voor bestrating, alsmede...;2019 november;3.0;1.0
1224;Totaal landen;66131 Stenen voor bestrating, alsmede...;2019 december;3.0;1.0
1225;Totaal landen;66131 Stenen voor bestrating, alsmede...;2019;47.0;24.0
1226;Totaal landen;66131 Stenen voor bestrating, alsmede...;2020 januari;3.0;2.0
1227;Totaal landen;66131 Stenen voor bestrating, alsmede...;2020 februari;3.0;2.0
1228;Totaal landen;66131 Stenen voor bestrating, alsmede...;2020 maart;4.0;2.0
1229;Totaal landen;66131 Stenen voor bestrating, alsmede...;2020 april;4.0;2.0
1230;Totaal landen;66131 Stenen voor bestrating, alsmede...;2020 mei;4.0;2.0
1231;Totaal landen;66131 Stenen voor bestrating, alsmede...;2020 juni;4.0;2.0
1232;Totaal landen;66131 Stenen voor bestrating, alsmede...;2020 juli;4.0;2.0
1233;Totaal landen;66131 Stenen voor bestrating, alsmede...;2020 augustus;3.0;2.0
1234;Totaal landen;66131 Stenen voor bestrating, alsmede...;2020 september;4.0;3.0
1235;Totaal landen;66131 Stenen voor bestrating, alsmede...;2020 oktober;3.0;2.0
1236;Totaal landen;66131 Stenen voor bestrating, alsmede...;2020 november;3.0;2.0
1237;Totaal landen;66131 Stenen voor bestrating, alsmede...;2020 december;6.0;3.0
1238;Totaal landen;66131 Stenen voor bestrating, alsmede...;2020;46.0;25.0
1239;Totaal landen;66131 Stenen voor bestrating, alsmede...;2021 januari;;
1240;Totaal landen;66131 Stenen voor bestrating, alsmede...;2021 februari;;
1241;Totaal landen;66131 Stenen voor bestrating, alsmede...;2021 maart;;
1242;Totaal landen;66131 Stenen voor bestrating, alsmede...;2021 april;;
1243;Totaal landen;66131 Stenen voor bestrating, alsmede...;2021 mei;;
1244;Totaal landen;66131 Stenen voor bestrating, alsmede...;2021 juni;;
1245;Totaal landen;66131 Stenen voor bestrating, alsmede...;2021 juli;;
1246;Totaal landen;66131 Stenen voor bestrating, alsmede...;2021 augustus;;
1247;Totaal landen;66131 Stenen voor bestrating, alsmede...;2021 september;;
1248;Totaal landen;66131 Stenen voor bestrating, alsmede...;2021 oktober;;
1249;Totaal landen;66131 Stenen voor bestrating, alsmede...;2021 november;;
1250;Totaal landen;66131 Stenen voor bestrating, alsmede...;2021 december;;
1251;Totaal landen;66131 Stenen voor bestrating, alsmede...;2021;;
1252;Totaal landen;66131 Stenen voor bestrating, alsmede...;2022 januari;5.0;2.0
1253;Totaal landen;66131 Stenen voor bestrating, alsmede...;2022 februari;6.0;4.0
1254;Totaal landen;66131 Stenen voor bestrating, alsmede...;2022 maart;5.0;2.0
1255;Totaal landen;66131 Stenen voor bestrating, alsmede...;2022 april;7.0;5.0
1256;Totaal landen;66131 Stenen voor bestrating, alsmede...;2022 mei;5.0;2.0
1257;Totaal landen;66131 Stenen voor bestrating, alsmede...;2022 juni;4.0;2.0
1258;Totaal landen;66131 Stenen voor bestrating, alsmede...;2022 juli;4.0;2.0
1259;Totaal landen;66131 Stenen voor bestrating, alsmede...;2022 augustus;4.0;1.0
1260;Totaal landen;66131 Stenen voor bestrating, alsmede...;2022 september;6.0;3.0
1261;Totaal landen;66131 Stenen voor bestrating, alsmede...;2022 oktober;4.0;2.0
1262;Totaal landen;66131 Stenen voor bestrating, alsmede...;2022 november;4.0;2.0
1263;Totaal landen;66131 Stenen voor bestrating, alsmede...;2022 december;3.0;1.0
1264;Totaal landen;66131 Stenen voor bestrating, alsmede...;2022;58.0;29.0
1265;Totaal landen;66131 Stenen voor bestrating, alsmede...;2023 januari;3.0;1.0
1266;Totaal landen;66131 Stenen voor bestrating, alsmede...;2023 februari;5.0;2.0
1267;Totaal landen;66131 Stenen voor bestrating, alsmede...;2023 maart;4.0;1.0
1268;Totaal landen;66131 Stenen voor bestrating, alsmede...;2023 april;4.0;2.0
1269;Totaal landen;66131 Stenen voor bestrating, alsmede...;2023 mei;4.0;1.0
1270;Totaal landen;66131 Stenen voor bestrating, alsmede...;2023 juni;2.0;2.0
1271;Totaal landen;66131 Stenen voor bestrating, alsmede...;2023 juli;2.0;2.0
1272;Totaal landen;66131 Stenen voor bestrating, alsmede...;2023 augustus;1.0;2.0
1273;Totaal landen;66131 Stenen voor bestrating, alsmede...;2023 september;2.0;1.0
1274;Totaal landen;66131 Stenen voor bestrating, alsmede...;2023 oktober;2.0;1.0
1275;Totaal landen;66131 Stenen voor bestrating, alsmede...;2023 november;2.0;1.0
1276;Totaal landen;66131 Stenen voor bestrating, alsmede...;2023 december;2.0;1.0
1277;Totaal landen;66131 Stenen voor bestrating, alsmede...;2023;33.0;17.0
1278;Totaal landen;66131 Stenen voor bestrating, alsmede...;2024 januari;1.0;1.0
1279;Totaal landen;66131 Stenen voor bestrating, alsmede...;2024 februari;2.0;1.0
1280;Totaal landen;66131 Stenen voor bestrating, alsmede...;2024 maart;1.0;1.0
1281;Totaal landen;66131 Stenen voor bestrating, alsmede...;2024 april;2.0;2.0
1282;Totaal landen;66131 Stenen voor bestrating, alsmede...;2024 mei;1.0;1.0
1283;Totaal landen;66131 Stenen voor bestrating, alsmede...;2024 juni;1.0;1.0
1284;Totaal landen;66131 Stenen voor bestrating, alsmede...;2024 juli;2.0;1.0
1285;Totaal landen;66131 Stenen voor bestrating, alsmede...;2024 augustus;1.0;1.0
1286;Totaal landen;66131 Stenen voor bestrating, alsmede...;2024 september;2.0;1.0
1287;Totaal landen;66131 Stenen voor bestrating, alsmede...;2024 oktober;2.0;1.0
1288;Totaal landen;66131 Stenen voor bestrating, alsmede...;2024 november;1.0;1.0
1289;Totaal landen;66131 Stenen voor bestrating, alsmede...;2024 januari-november;15.0;13.0
1290;Totaal landen;66132 Leien en werken van leisteen of...;2015 januari;0.0;0.0
1291;Totaal landen;66132 Leien en werken van leisteen of...;2015 februari;0.0;0.0
1292;Totaal landen;66132 Leien en werken van leisteen of...;2015 maart;0.0;0.0
1293;Totaal landen;66132 Leien en werken van leisteen of...;2015 april;0.0;0.0
1294;Totaal landen;66132 Leien en werken van leisteen of...;2015 mei;0.0;0.0
1295;Totaal landen;66132 Leien en werken van leisteen of...;2015 juni;1.0;0.0
1296;Totaal landen;66132 Leien en werken van leisteen of...;2015 juli;0.0;0.0
1297;Totaal landen;66132 Leien en werken van leisteen of...;2015 augustus;0.0;0.0
1298;Totaal landen;66132 Leien en werken van leisteen of...;2015 september;0.0;0.0
1299;Totaal landen;66132 Leien en werken van leisteen of...;2015 oktober;1.0;0.0
1300;Totaal landen;66132 Leien en werken van leisteen of...;2015 november;0.0;0.0
1301;Totaal landen;66132 Leien en werken van leisteen of...;2015 december;0.0;0.0
1302;Totaal landen;66132 Leien en werken van leisteen of...;2015 ;5.0;2.0
1303;Totaal landen;66132 Leien en werken van leisteen of...;2016 januari;0.0;0.0
1304;Totaal landen;66132 Leien en werken van leisteen of...;2016 februari;1.0;0.0
