ID;BedrijfstakkenBranchesSBI2008;Perioden;NietSeizoengecorrigeerd_1;Seizoengecorrigeerd_2;NietSeizoengecorrigeerd_3;Seizoengecorrigeerd_4;NietSeizoengecorrigeerd_5;Seizoengecorrigeerd_6;NietSeizoengecorrigeerd_7;Seizoengecorrigeerd_8;NietSeizoengecorrigeerd_9;Seizoengecorrigeerd_10;NietSeizoengecorrigeerd_11;Seizoengecorrigeerd_12
178;A Landbouw, bosbouw en visserij;2011 3e kwartaal;87.3;96.0;95.1;103.6;6.4;7.1;19.6;20.7;14.6;15.0;30.7;30.7
179;A Landbouw, bosbouw en visserij;2011 4e kwartaal;81.1;96.3;84.5;101.6;7.3;7.2;20.5;21.2;18.0;15.4;36.1;32.0
180;A Landbouw, bosbouw en visserij;2012 1e kwartaal;85.9;99.7;85.8;107.5;7.1;7.3;19.8;21.4;16.6;14.9;34.4;30.7
181;A Landbouw, bosbouw en visserij;2012 2e kwartaal;139.2;99.8;158.9;109.1;8.1;7.3;25.3;21.5;11.5;14.9;23.7;30.3
182;A Landbouw, bosbouw en visserij;2012 3e kwartaal;85.4;96.3;92.3;101.4;6.6;7.3;20.5;21.4;15.4;15.4;33.1;32.5
183;A Landbouw, bosbouw en visserij;2012 4e kwartaal;82.3;94.7;86.3;101.0;7.5;7.3;21.5;22.0;18.1;15.8;37.0;33.4
184;A Landbouw, bosbouw en visserij;2013 1e kwartaal;83.4;98.2;85.0;106.9;7.3;7.5;20.6;21.8;17.6;15.6;36.0;31.4
185;A Landbouw, bosbouw en visserij;2013 2e kwartaal;135.2;99.8;147.4;102.4;8.3;7.5;25.2;21.5;12.3;15.4;25.5;32.3
186;A Landbouw, bosbouw en visserij;2013 3e kwartaal;88.7;96.7;96.1;103.9;6.8;7.5;20.7;21.8;15.4;15.9;32.1;32.3
187;A Landbouw, bosbouw en visserij;2013 4e kwartaal;84.1;93.4;86.7;100.0;7.6;7.5;20.9;21.4;18.0;16.3;36.0;33.0
188;A Landbouw, bosbouw en visserij;2014 1e kwartaal;76.6;95.8;76.6;98.6;7.4;7.6;20.6;21.8;19.3;16.3;40.0;34.0
189;A Landbouw, bosbouw en visserij;2014 2e kwartaal;131.3;94.1;146.7;102.2;8.4;7.6;25.2;22.0;12.7;16.5;25.6;33.1
190;A Landbouw, bosbouw en visserij;2014 3e kwartaal;85.6;95.6;92.4;100.4;7.0;7.6;20.8;21.8;16.2;16.3;33.4;33.3
191;A Landbouw, bosbouw en visserij;2014 4e kwartaal;85.3;90.3;89.4;99.3;7.9;7.8;21.9;22.3;18.5;17.5;36.5;34.6
192;A Landbouw, bosbouw en visserij;2015 1e kwartaal;78.8;94.5;77.2;96.2;7.5;7.7;21.0;22.1;19.0;16.7;40.4;35.4
193;A Landbouw, bosbouw en visserij;2015 2e kwartaal;133.7;95.8;147.6;99.9;8.6;7.9;26.3;22.6;12.9;16.8;26.5;34.8
194;A Landbouw, bosbouw en visserij;2015 3e kwartaal;83.0;89.5;91.2;98.2;7.1;7.7;21.3;22.2;17.0;17.6;34.7;34.7
195;A Landbouw, bosbouw en visserij;2015 4e kwartaal;76.6;87.1;80.1;92.6;7.8;7.7;21.2;21.9;20.4;18.0;39.5;36.4
196;A Landbouw, bosbouw en visserij;2016 1e kwartaal;77.0;86.5;79.1;93.8;7.6;7.8;21.1;22.3;19.6;18.5;39.8;36.5
197;A Landbouw, bosbouw en visserij;2016 2e kwartaal;124.0;87.8;136.7;93.8;8.5;7.7;24.7;21.8;13.7;18.0;26.9;35.7
198;A Landbouw, bosbouw en visserij;2016 3e kwartaal;80.6;91.1;87.6;95.0;7.2;7.8;21.5;22.3;17.8;17.6;36.5;36.1
199;A Landbouw, bosbouw en visserij;2016 4e kwartaal;83.1;99.5;85.7;105.2;8.0;7.9;21.8;22.2;19.2;16.2;37.8;32.5
200;A Landbouw, bosbouw en visserij;2017 1e kwartaal;80.0;89.4;80.6;96.1;7.7;7.9;20.6;22.1;19.2;18.1;38.0;35.4
201;A Landbouw, bosbouw en visserij;2017 2e kwartaal;126.7;93.0;138.7;97.4;8.7;7.9;25.1;22.0;13.7;17.5;26.9;34.7
202;A Landbouw, bosbouw en visserij;2017 3e kwartaal;85.2;95.1;90.7;100.0;7.4;8.0;21.4;22.1;17.2;17.2;35.1;34.0
203;A Landbouw, bosbouw en visserij;2017 4e kwartaal;81.1;94.6;84.2;97.7;8.3;8.2;22.5;22.6;20.5;17.7;39.7;35.6
204;A Landbouw, bosbouw en visserij;2018 1e kwartaal;85.0;94.7;82.0;98.1;8.1;8.3;21.5;22.8;19.0;18.0;39.0;35.8
205;A Landbouw, bosbouw en visserij;2018 2e kwartaal;132.5;97.8;143.3;101.0;9.3;8.4;26.1;22.9;13.9;17.6;27.1;34.9
206;A Landbouw, bosbouw en visserij;2018 3e kwartaal;90.3;99.3;95.4;103.0;7.7;8.4;22.2;22.8;17.1;17.3;34.6;34.1
207;A Landbouw, bosbouw en visserij;2018 4e kwartaal;87.0;101.5;90.0;106.7;8.6;8.4;22.5;22.8;19.6;17.0;37.1;32.9
208;A Landbouw, bosbouw en visserij;2019 1e kwartaal;87.5;99.2;86.1;102.4;8.4;8.6;22.1;23.3;19.1;17.7;38.2;34.9
209;A Landbouw, bosbouw en visserij;2019 2e kwartaal;133.1;99.3;144.3;105.1;9.6;8.7;26.4;23.5;14.3;17.9;27.3;34.4
210;A Landbouw, bosbouw en visserij;2019 3e kwartaal;90.3;101.0;93.5;102.4;8.1;8.8;22.4;23.3;17.8;17.8;35.7;35.0
211;A Landbouw, bosbouw en visserij;2019 4e kwartaal;89.5;102.9;92.1;107.3;9.0;8.9;23.3;23.8;20.0;17.6;37.7;34.1
212;A Landbouw, bosbouw en visserij;2020 1e kwartaal;91.2;102.7;89.5;108.3;8.7;8.9;23.5;25.0;19.0;17.8;39.1;35.5
213;A Landbouw, bosbouw en visserij;2020 2e kwartaal;127.6;97.4;131.7;94.3;9.4;8.5;25.2;21.9;14.7;17.9;28.5;35.8
214;A Landbouw, bosbouw en visserij;2020 3e kwartaal;89.1;99.6;94.3;104.3;8.0;8.7;23.4;24.1;17.9;17.8;37.0;35.6
215;A Landbouw, bosbouw en visserij;2020 4e kwartaal;86.3;101.0;85.2;99.9;8.9;8.8;22.5;23.4;20.5;17.8;39.4;36.1
216;A Landbouw, bosbouw en visserij;2021 1e kwartaal;90.9;103.0;89.5;104.1;8.6;8.8;22.3;23.5;18.8;17.5;37.1;34.6
217;A Landbouw, bosbouw en visserij;2021 2e kwartaal;135.6;96.3;140.9;99.2;9.9;8.9;27.0;23.7;14.5;18.9;28.5;36.7
218;A Landbouw, bosbouw en visserij;2021 3e kwartaal;86.6;99.5;88.7;99.8;8.4;9.0;24.4;25.1;19.2;18.6;41.0;38.6
219;A Landbouw, bosbouw en visserij;2021 4e kwartaal;87.0;101.2;80.8;96.9;9.1;9.2;23.3;24.8;21.0;18.5;43.0;39.4
220;A Landbouw, bosbouw en visserij;2022 1e kwartaal;97.3;106.4;94.3;110.5;9.1;9.4;23.9;25.3;18.7;18.1;37.8;35.3
221;A Landbouw, bosbouw en visserij;2022 2e kwartaal;144.0;105.9;144.0;103.6;10.7;9.6;29.6;25.8;14.8;18.6;30.6;38.4
222;A Landbouw, bosbouw en visserij;2022 3e kwartaal;92.5;104.4;93.9;103.5;9.0;9.7;24.7;25.4;19.4;19.1;39.1;37.7
223;A Landbouw, bosbouw en visserij;2022 4e kwartaal;99.1;112.6;97.2;115.5;10.0;10.0;25.2;26.3;20.0;18.2;38.6;35.0
224;A Landbouw, bosbouw en visserij;2023 1e kwartaal;102.6;116.9;99.3;116.0;10.1;10.4;25.7;27.5;19.7;18.2;38.6;36.4
225;A Landbouw, bosbouw en visserij;2023 2e kwartaal;160.8;121.3;161.5;119.4;11.8;10.6;31.9;27.8;14.6;17.9;29.4;35.8
226;A Landbouw, bosbouw en visserij;2023 3e kwartaal;105.7;118.9;108.1;118.0;10.0;10.7;27.4;27.9;18.8;18.4;37.7;36.3
227;A Landbouw, bosbouw en visserij;2023 4e kwartaal;107.5;121.1;103.7;122.8;10.7;10.8;27.4;28.5;19.8;18.2;39.4;35.6
228;A Landbouw, bosbouw en visserij;2024 1e kwartaal;104.2;125.0;99.5;119.9;10.9;11.2;28.0;29.4;20.9;18.4;41.9;37.7
229;A Landbouw, bosbouw en visserij;2024 2e kwartaal;166.2;125.5;170.4;126.8;12.6;11.4;33.7;29.7;15.2;18.5;29.4;36.0
230;A Landbouw, bosbouw en visserij;2024 3e kwartaal;112.5;127.8;112.0;126.7;10.9;11.7;29.6;30.5;19.3;18.7;39.4;37.0
231;A Landbouw, bosbouw en visserij;2024 4e kwartaal;110.3;121.9;104.4;118.3;11.6;11.7;29.2;30.7;21.0;19.7;41.7;39.9
232;B-E Nijverheid (geen bouw) en energie;1996 1e kwartaal;69.7;78.8;69.2;78.5;8.3;8.7;18.7;20.4;25.7;23.9;57.5;55.2
233;B-E Nijverheid (geen bouw) en energie;1996 2e kwartaal;98.6;82.5;99.0;82.2;9.9;8.7;24.8;20.6;21.7;22.7;53.2;53.0
234;B-E Nijverheid (geen bouw) en energie;1996 3e kwartaal;81.9;81.3;81.8;81.1;8.0;8.7;21.2;20.5;21.3;23.1;55.1;53.7
235;B-E Nijverheid (geen bouw) en energie;1996 4e kwartaal;77.8;81.4;77.5;81.2;8.5;8.7;18.4;20.5;23.8;23.1;50.6;53.5
236;B-E Nijverheid (geen bouw) en energie;1997 1e kwartaal;73.4;81.9;73.0;81.6;8.3;8.7;19.4;20.8;24.5;23.0;56.4;54.0
237;B-E Nijverheid (geen bouw) en energie;1997 2e kwartaal;99.5;83.4;99.7;83.1;10.0;8.8;24.5;20.7;21.8;22.8;52.3;52.8
238;B-E Nijverheid (geen bouw) en energie;1997 3e kwartaal;82.9;82.6;82.8;82.3;8.2;8.8;21.8;21.0;21.4;23.1;56.0;54.3
239;B-E Nijverheid (geen bouw) en energie;1997 4e kwartaal;78.8;82.4;78.5;82.2;8.7;8.9;19.0;21.1;24.0;23.3;51.6;54.6
240;B-E Nijverheid (geen bouw) en energie;1998 1e kwartaal;73.1;82.4;72.7;82.2;8.6;9.0;19.5;21.2;25.4;23.6;57.1;54.6
241;B-E Nijverheid (geen bouw) en energie;1998 2e kwartaal;98.5;82.4;99.1;82.4;10.2;9.0;25.5;21.3;22.5;23.6;54.7;55.0
242;B-E Nijverheid (geen bouw) en energie;1998 3e kwartaal;83.4;83.4;83.6;83.3;8.4;9.1;22.6;21.7;22.0;23.7;57.4;55.4
243;B-E Nijverheid (geen bouw) en energie;1998 4e kwartaal;79.5;83.5;79.4;83.7;8.9;9.1;19.7;22.0;24.4;23.7;52.7;55.9
244;B-E Nijverheid (geen bouw) en energie;1999 1e kwartaal;74.8;84.0;74.4;83.9;8.9;9.3;20.5;22.2;25.8;23.9;58.5;56.2
245;B-E Nijverheid (geen bouw) en energie;1999 2e kwartaal;99.9;84.0;100.4;83.9;10.6;9.4;26.6;22.4;23.1;24.2;56.4;56.7
246;B-E Nijverheid (geen bouw) en energie;1999 3e kwartaal;83.9;83.6;84.0;83.5;8.8;9.4;23.6;22.7;22.7;24.5;59.8;57.5
247;B-E Nijverheid (geen bouw) en energie;1999 4e kwartaal;78.3;83.7;78.0;83.5;9.3;9.5;20.0;22.6;25.7;24.5;54.6;57.3
248;B-E Nijverheid (geen bouw) en energie;2000 1e kwartaal;75.7;86.5;75.2;86.3;9.5;9.9;21.5;23.7;27.3;24.8;60.8;58.3
249;B-E Nijverheid (geen bouw) en energie;2000 2e kwartaal;99.8;84.9;100.0;84.6;11.2;9.9;27.8;23.5;24.3;25.2;59.1;58.9
250;B-E Nijverheid (geen bouw) en energie;2000 3e kwartaal;85.7;84.5;85.8;84.3;9.3;10.0;25.7;24.3;23.5;25.6;63.7;61.2
251;B-E Nijverheid (geen bouw) en energie;2000 4e kwartaal;80.8;84.0;80.6;83.7;9.8;10.0;22.3;24.4;26.3;25.8;58.8;61.9
252;B-E Nijverheid (geen bouw) en energie;2001 1e kwartaal;75.1;83.9;74.6;83.7;9.7;10.1;22.2;24.2;27.9;25.9;63.2;61.4
253;B-E Nijverheid (geen bouw) en energie;2001 2e kwartaal;96.8;83.1;97.0;82.7;11.3;10.0;28.5;24.1;25.2;26.0;62.4;61.8
254;B-E Nijverheid (geen bouw) en energie;2001 3e kwartaal;85.3;84.7;85.2;84.4;9.5;10.2;25.9;24.6;24.1;26.0;64.6;61.7
255;B-E Nijverheid (geen bouw) en energie;2001 4e kwartaal;81.3;84.9;81.0;84.5;10.0;10.2;22.3;24.7;26.7;26.1;58.7;61.9
256;B-E Nijverheid (geen bouw) en energie;2002 1e kwartaal;78.6;86.5;77.7;85.9;10.0;10.4;23.4;25.3;27.7;26.1;64.0;62.4
257;B-E Nijverheid (geen bouw) en energie;2002 2e kwartaal;100.0;86.0;100.1;85.5;11.9;10.6;30.3;25.6;25.8;26.6;64.4;63.4
258;B-E Nijverheid (geen bouw) en energie;2002 3e kwartaal;85.6;86.1;85.2;85.6;10.0;10.7;26.9;25.9;25.3;26.9;67.1;64.2
259;B-E Nijverheid (geen bouw) en energie;2002 4e kwartaal;83.6;86.8;83.3;86.5;10.6;10.9;23.8;26.2;27.6;27.1;60.8;64.3
260;B-E Nijverheid (geen bouw) en energie;2003 1e kwartaal;77.8;85.9;76.9;85.2;10.4;10.8;24.1;26.1;29.1;27.3;66.6;65.0
261;B-E Nijverheid (geen bouw) en energie;2003 2e kwartaal;104.5;88.8;104.6;88.2;12.4;11.0;31.6;26.5;25.8;26.8;64.2;63.7
262;B-E Nijverheid (geen bouw) en energie;2003 3e kwartaal;87.7;89.0;87.2;88.3;10.4;11.2;27.7;26.9;25.7;27.2;67.7;64.6
263;B-E Nijverheid (geen bouw) en energie;2003 4e kwartaal;83.8;86.6;83.2;86.1;11.0;11.3;24.7;27.2;28.6;28.2;63.2;67.1
264;B-E Nijverheid (geen bouw) en energie;2004 1e kwartaal;76.8;85.6;76.1;85.2;11.0;11.5;25.1;27.6;31.1;29.0;70.1;68.7
265;B-E Nijverheid (geen bouw) en energie;2004 2e kwartaal;99.4;83.9;99.6;83.4;12.9;11.4;33.1;27.5;28.2;29.5;70.7;69.9
266;B-E Nijverheid (geen bouw) en energie;2004 3e kwartaal;82.3;83.2;82.0;82.7;10.7;11.5;28.4;27.8;28.2;30.0;73.8;71.4
267;B-E Nijverheid (geen bouw) en energie;2004 4e kwartaal;80.2;84.2;79.4;83.2;11.3;11.5;24.9;27.8;30.6;29.7;66.6;71.0
268;B-E Nijverheid (geen bouw) en energie;2005 1e kwartaal;75.3;83.2;74.6;83.1;11.1;11.5;25.6;28.0;31.8;30.0;73.0;71.4
269;B-E Nijverheid (geen bouw) en energie;2005 2e kwartaal;95.5;83.1;95.9;82.9;13.2;11.6;33.5;28.2;30.0;30.2;74.2;72.1
270;B-E Nijverheid (geen bouw) en energie;2005 3e kwartaal;80.7;82.7;80.4;82.1;10.8;11.7;28.6;28.3;29.0;30.7;75.8;73.1
271;B-E Nijverheid (geen bouw) en energie;2005 4e kwartaal;79.3;82.0;78.9;81.6;11.5;11.7;25.9;28.3;31.4;30.9;69.7;73.5
272;B-E Nijverheid (geen bouw) en energie;2006 1e kwartaal;72.7;81.7;71.8;81.4;11.3;11.8;25.6;28.5;33.7;31.2;75.8;74.3
273;B-E Nijverheid (geen bouw) en energie;2006 2e kwartaal;94.6;80.5;94.9;80.0;13.5;11.8;34.9;28.8;31.0;31.9;78.2;76.5
274;B-E Nijverheid (geen bouw) en energie;2006 3e kwartaal;81.1;82.8;81.1;82.5;10.9;11.9;29.2;28.8;29.0;31.0;76.5;74.0
275;B-E Nijverheid (geen bouw) en energie;2006 4e kwartaal;80.3;81.8;80.0;81.3;11.8;12.0;27.0;29.1;31.8;31.7;71.9;76.1
276;B-E Nijverheid (geen bouw) en energie;2007 1e kwartaal;75.0;82.3;74.0;81.4;11.6;12.1;26.6;29.2;33.7;31.8;76.4;76.0
277;B-E Nijverheid (geen bouw) en energie;2007 2e kwartaal;96.5;82.5;96.4;82.0;13.9;12.1;35.9;29.2;31.1;31.8;79.2;75.7
278;B-E Nijverheid (geen bouw) en energie;2007 3e kwartaal;78.5;81.3;78.2;80.9;11.1;12.2;29.7;29.7;30.7;32.5;80.8;78.0
279;B-E Nijverheid (geen bouw) en energie;2007 4e kwartaal;77.6;79.4;77.1;79.0;12.3;12.6;28.0;30.5;34.5;34.3;77.3;81.9
280;B-E Nijverheid (geen bouw) en energie;2008 1e kwartaal;77.5;83.3;76.5;82.3;12.4;12.8;28.9;31.1;34.6;33.3;80.3;80.2
281;B-E Nijverheid (geen bouw) en energie;2008 2e kwartaal;97.2;83.6;97.0;82.9;14.6;12.8;37.9;31.3;32.7;33.2;83.2;80.0
282;B-E Nijverheid (geen bouw) en energie;2008 3e kwartaal;81.5;85.0;80.9;84.5;11.7;12.8;30.8;31.5;31.1;32.7;81.0;79.2
283;B-E Nijverheid (geen bouw) en energie;2008 4e kwartaal;84.7;87.1;84.2;86.4;12.7;12.9;29.1;31.6;32.5;32.2;73.6;77.6
284;B-E Nijverheid (geen bouw) en energie;2009 1e kwartaal;88.2;93.7;87.3;93.0;12.7;13.1;30.5;32.7;31.3;30.4;74.3;74.6
285;B-E Nijverheid (geen bouw) en energie;2009 2e kwartaal;112.1;96.3;112.0;95.7;15.1;13.2;40.6;32.9;29.2;29.6;77.1;72.9
286;B-E Nijverheid (geen bouw) en energie;2009 3e kwartaal;91.2;96.1;90.9;95.7;12.2;13.5;32.7;33.7;29.1;30.4;76.6;74.7
287;B-E Nijverheid (geen bouw) en energie;2009 4e kwartaal;87.1;90.7;86.4;89.9;13.2;13.5;30.4;33.4;32.9;32.1;74.9;78.9
288;B-E Nijverheid (geen bouw) en energie;2010 1e kwartaal;81.0;85.7;79.9;85.0;12.5;12.9;29.8;31.8;33.4;32.5;79.4;79.4
289;B-E Nijverheid (geen bouw) en energie;2010 2e kwartaal;98.0;84.5;98.1;83.9;15.0;13.1;40.2;32.2;33.2;33.7;87.2;81.5
290;B-E Nijverheid (geen bouw) en energie;2010 3e kwartaal;81.9;85.9;81.4;85.2;12.0;13.2;30.8;32.0;31.8;33.3;80.5;79.7
291;B-E Nijverheid (geen bouw) en energie;2010 4e kwartaal;80.6;84.6;79.9;83.9;13.1;13.3;29.4;32.3;35.3;34.1;78.2;81.8
292;B-E Nijverheid (geen bouw) en energie;2011 1e kwartaal;80.8;85.8;79.6;85.3;13.1;13.5;30.6;33.0;35.2;34.1;81.9;82.0
293;B-E Nijverheid (geen bouw) en energie;2011 2e kwartaal;97.6;85.4;97.4;84.7;15.4;13.5;40.3;33.4;34.3;34.3;88.0;83.6
294;B-E Nijverheid (geen bouw) en energie;2011 3e kwartaal;81.8;85.7;80.6;84.3;12.5;13.7;31.6;33.0;33.1;34.6;83.5;83.0
295;B-E Nijverheid (geen bouw) en energie;2011 4e kwartaal;85.4;88.2;84.5;87.2;13.5;13.8;31.2;33.4;34.4;33.8;78.7;81.3
296;B-E Nijverheid (geen bouw) en energie;2012 1e kwartaal;83.2;88.2;82.0;87.4;13.4;13.9;30.8;33.6;35.0;34.0;80.0;81.5
297;B-E Nijverheid (geen bouw) en energie;2012 2e kwartaal;99.7;88.4;99.5;87.5;15.9;14.0;41.2;33.9;34.6;34.2;88.1;82.3
298;B-E Nijverheid (geen bouw) en energie;2012 3e kwartaal;85.8;89.2;84.9;88.2;12.9;14.2;33.6;34.5;32.7;34.4;84.1;82.9
299;B-E Nijverheid (geen bouw) en energie;2012 4e kwartaal;85.4;88.5;84.4;87.3;13.9;14.2;32.8;34.9;35.4;34.7;82.6;84.8
300;B-E Nijverheid (geen bouw) en energie;2013 1e kwartaal;86.0;88.0;84.5;86.8;13.8;14.3;32.4;34.5;35.0;35.3;81.7;84.5
301;B-E Nijverheid (geen bouw) en energie;2013 2e kwartaal;98.5;87.9;97.6;86.6;16.4;14.4;41.5;34.4;36.1;35.4;90.4;84.2
302;B-E Nijverheid (geen bouw) en energie;2013 3e kwartaal;84.1;88.7;83.2;88.0;13.2;14.5;33.3;34.6;34.0;35.3;85.2;83.6
303;B-E Nijverheid (geen bouw) en energie;2013 4e kwartaal;84.5;87.4;83.6;86.1;14.2;14.5;32.6;34.6;36.5;35.9;83.0;85.2
304;B-E Nijverheid (geen bouw) en energie;2014 1e kwartaal;90.1;92.7;88.8;91.6;14.4;14.9;33.2;35.3;34.7;34.8;79.5;81.6
305;B-E Nijverheid (geen bouw) en energie;2014 2e kwartaal;102.6;92.0;101.6;90.6;17.0;14.9;43.0;36.2;36.0;35.2;90.0;84.8
306;B-E Nijverheid (geen bouw) en energie;2014 3e kwartaal;89.0;93.9;87.5;92.3;13.8;15.2;34.3;35.6;33.6;35.0;83.4;81.9
307;B-E Nijverheid (geen bouw) en energie;2014 4e kwartaal;90.5;92.6;89.4;91.6;15.1;15.4;34.6;36.7;36.2;36.0;82.3;85.0
308;B-E Nijverheid (geen bouw) en energie;2015 1e kwartaal;90.1;93.3;88.5;91.4;14.4;14.9;33.6;35.7;34.7;34.6;80.8;82.8
309;B-E Nijverheid (geen bouw) en energie;2015 2e kwartaal;104.5;93.6;104.3;92.9;17.1;15.0;43.7;36.0;35.5;34.6;89.2;82.2
310;B-E Nijverheid (geen bouw) en energie;2015 3e kwartaal;89.4;94.1;88.6;93.1;13.6;14.9;34.5;35.8;33.0;34.4;82.8;81.6
311;B-E Nijverheid (geen bouw) en energie;2015 4e kwartaal;92.9;96.0;92.3;95.5;14.8;15.0;33.5;35.9;34.5;33.9;77.3;79.9
312;B-E Nijverheid (geen bouw) en energie;2016 1e kwartaal;93.7;97.1;92.8;96.3;14.7;15.2;34.6;36.6;34.2;34.0;79.2;80.7
313;B-E Nijverheid (geen bouw) en energie;2016 2e kwartaal;106.1;96.2;106.0;95.8;17.5;15.3;43.1;36.6;35.7;34.4;86.6;81.0
314;B-E Nijverheid (geen bouw) en energie;2016 3e kwartaal;91.4;96.4;91.3;96.2;13.9;15.3;35.5;36.8;32.9;34.3;82.6;81.3
315;B-E Nijverheid (geen bouw) en energie;2016 4e kwartaal;93.2;94.3;92.5;93.6;14.9;15.1;34.5;36.4;34.7;34.7;79.3;82.6
316;B-E Nijverheid (geen bouw) en energie;2017 1e kwartaal;91.1;94.6;90.3;94.1;14.8;15.3;33.9;36.8;35.3;35.1;79.9;83.1
317;B-E Nijverheid (geen bouw) en energie;2017 2e kwartaal;104.4;94.4;104.6;94.0;17.6;15.4;44.1;37.0;36.5;35.3;89.7;83.4
318;B-E Nijverheid (geen bouw) en energie;2017 3e kwartaal;89.7;94.5;89.5;94.2;14.0;15.4;36.1;37.1;33.8;35.4;85.7;83.5
319;B-E Nijverheid (geen bouw) en energie;2017 4e kwartaal;91.7;93.7;91.4;93.1;15.2;15.5;35.9;37.4;36.0;35.8;83.6;85.3
320;B-E Nijverheid (geen bouw) en energie;2018 1e kwartaal;92.6;95.4;91.5;94.5;15.2;15.7;35.4;37.9;35.7;35.7;82.4;85.1
321;B-E Nijverheid (geen bouw) en energie;2018 2e kwartaal;106.5;96.5;106.4;96.0;18.0;15.8;45.4;38.1;36.6;35.4;90.8;84.3
322;B-E Nijverheid (geen bouw) en energie;2018 3e kwartaal;91.8;96.1;91.2;95.4;14.4;15.8;37.2;38.3;33.9;35.6;86.8;85.2
323;B-E Nijverheid (geen bouw) en energie;2018 4e kwartaal;94.1;97.3;94.0;96.9;15.4;15.7;35.8;37.7;35.5;34.9;81.1;82.7
324;B-E Nijverheid (geen bouw) en energie;2019 1e kwartaal;97.1;99.0;96.6;98.9;15.5;15.9;36.4;38.4;34.6;34.8;80.2;82.4
325;B-E Nijverheid (geen bouw) en energie;2019 2e kwartaal;112.3;102.1;112.1;101.7;18.3;16.1;46.1;39.3;35.4;34.2;87.5;81.9
326;B-E Nijverheid (geen bouw) en energie;2019 3e kwartaal;96.4;100.9;96.0;100.5;14.7;16.2;37.5;39.3;33.1;34.8;83.0;82.9
327;B-E Nijverheid (geen bouw) en energie;2019 4e kwartaal;98.4;101.9;98.3;102.0;15.9;16.2;37.5;39.4;35.1;34.5;81.0;82.0
328;B-E Nijverheid (geen bouw) en energie;2020 1e kwartaal;101.2;102.9;101.1;103.0;15.9;16.3;39.1;41.4;34.1;34.3;82.1;85.3
329;B-E Nijverheid (geen bouw) en energie;2020 2e kwartaal;118.5;107.3;118.4;106.8;17.7;15.5;46.4;38.4;32.5;31.3;83.4;76.2
330;B-E Nijverheid (geen bouw) en energie;2020 3e kwartaal;100.1;104.5;100.4;104.6;14.7;16.3;40.8;40.8;31.9;33.7;86.4;82.8
331;B-E Nijverheid (geen bouw) en energie;2020 4e kwartaal;97.1;101.4;96.5;100.5;16.0;16.4;37.8;40.9;35.9;35.1;83.2;86.3
332;B-E Nijverheid (geen bouw) en energie;2021 1e kwartaal;99.2;101.8;99.0;101.8;16.4;16.7;38.5;40.7;35.9;35.5;82.8;84.9
333;B-E Nijverheid (geen bouw) en energie;2021 2e kwartaal;110.1;99.3;109.7;98.9;18.9;16.7;47.1;40.3;37.3;36.4;91.3;86.4
334;B-E Nijverheid (geen bouw) en energie;2021 3e kwartaal;94.9;99.4;95.2;99.2;15.2;16.8;41.8;42.2;34.8;36.6;93.3;90.2
335;B-E Nijverheid (geen bouw) en energie;2021 4e kwartaal;95.7;99.5;96.0;100.1;16.5;16.9;38.4;41.9;37.5;36.8;85.1;88.9
336;B-E Nijverheid (geen bouw) en energie;2022 1e kwartaal;99.0;99.0;99.0;99.2;16.7;17.0;40.0;42.6;36.7;37.2;86.1;91.0
337;B-E Nijverheid (geen bouw) en energie;2022 2e kwartaal;111.9;101.7;112.7;102.1;19.6;17.3;50.8;43.3;38.0;36.9;95.8;89.9
338;B-E Nijverheid (geen bouw) en energie;2022 3e kwartaal;101.2;105.2;101.2;105.4;16.0;17.6;42.3;43.2;34.4;36.3;88.8;87.0
339;B-E Nijverheid (geen bouw) en energie;2022 4e kwartaal;101.1;108.0;101.1;107.0;17.4;17.8;41.3;44.1;37.3;35.8;86.9;87.5
340;B-E Nijverheid (geen bouw) en energie;2023 1e kwartaal;112.8;111.1;112.2;111.2;17.9;18.2;42.2;45.1;34.5;35.4;80.0;86.1
341;B-E Nijverheid (geen bouw) en energie;2023 2e kwartaal;128.7;116.1;129.4;116.1;20.9;18.5;54.2;46.1;35.3;34.5;89.0;84.2
342;B-E Nijverheid (geen bouw) en energie;2023 3e kwartaal;114.2;120.3;114.3;120.2;16.9;18.6;45.1;46.0;32.1;33.5;83.9;81.2
343;B-E Nijverheid (geen bouw) en energie;2023 4e kwartaal;114.9;122.7;115.3;123.1;18.4;18.8;44.5;46.9;34.7;33.3;82.1;80.8
344;B-E Nijverheid (geen bouw) en energie;2024 1e kwartaal;129.5;127.7;128.7;127.3;19.0;19.2;45.3;47.8;31.8;32.6;74.9;79.7
345;B-E Nijverheid (geen bouw) en energie;2024 2e kwartaal;138.4;126.5;139.4;126.6;21.9;19.4;56.0;48.2;34.4;33.2;85.4;80.8
346;B-E Nijverheid (geen bouw) en energie;2024 3e kwartaal;121.3;126.5;120.7;126.2;17.8;19.6;47.4;48.9;31.9;33.6;83.5;82.2
347;B-E Nijverheid (geen bouw) en energie;2024 4e kwartaal;120.9;129.0;120.8;128.6;19.5;20.0;46.6;49.6;34.9;33.5;82.0;81.9
348;B Delfstoffenwinning;1996 1e kwartaal;;;;;;;;;;;;
349;B Delfstoffenwinning;1996 2e kwartaal;;;;;;;;;;;;
350;B Delfstoffenwinning;1996 3e kwartaal;;;;;;;;;;;;
351;B Delfstoffenwinning;1996 4e kwartaal;;;;;;;;;;;;
