ID;Populatie;KenmerkenVanHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;GemiddeldGestandaardiseerdInkomen_3;MediaanGestandaardiseerdInkomen_4;GemiddeldBesteedbaarInkomen_5;MediaanBesteedbaarInkomen_6;GestandaardiseerdInkomen1e10Groep_7;GestandaardiseerdInkomen2e10Groep_8;GestandaardiseerdInkomen3e10Groep_9;GestandaardiseerdInkomen4e10Groep_10;GestandaardiseerdInkomen5e10Groep_11;GestandaardiseerdInkomen6e10Groep_12;GestandaardiseerdInkomen7e10Groep_13;GestandaardiseerdInkomen8e10Groep_14;GestandaardiseerdInkomen9e10Groep_15;GestandaardiseerdInkomen10e10Groep_16
2057;Particuliere huishoudens incl. studenten;Particuliere huishoudens;West Maas en Waal;2013;7.5;100;27.2;24.6;40.5;35.9;5.0;7.0;11.0;10.0;11.0;11.0;11.0;12.0;12.0;11.0
2058;Particuliere huishoudens incl. studenten;Particuliere huishoudens;West Maas en Waal;2014;7.6;100;28.7;25.2;42.6;36.5;5.0;8.0;10.0;10.0;11.0;11.0;11.0;11.0;12.0;10.0
2059;Particuliere huishoudens incl. studenten;Particuliere huishoudens;West Maas en Waal;2015;7.8;100;28.3;25.6;41.6;36.4;5.0;8.0;10.0;11.0;11.0;11.0;11.0;11.0;11.0;10.0
2060;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Westerveld;2011;8.2;100;27.0;23.8;38.7;34.0;6.0;8.0;9.0;10.0;11.0;11.0;11.0;11.0;11.0;10.0
2061;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Westerveld;2012;8.2;100;26.9;24.1;38.6;34.2;7.0;8.0;9.0;10.0;11.0;12.0;11.0;11.0;11.0;10.0
2062;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Westerveld;2013;8.2;100;27.0;24.4;38.6;34.1;6.0;8.0;9.0;11.0;11.0;12.0;11.0;12.0;11.0;10.0
2063;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Westerveld;2014;8.2;100;28.6;25.1;40.9;34.9;6.0;8.0;9.0;11.0;12.0;11.0;11.0;11.0;11.0;10.0
2064;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Westerveld;2015;8.3;100;28.0;25.6;40.0;35.2;6.0;8.0;9.0;11.0;11.0;11.0;12.0;12.0;10.0;11.0
2065;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Westervoort;2011;6.4;100;24.7;23.0;36.3;33.8;6.0;9.0;11.0;11.0;12.0;11.0;11.0;11.0;11.0;7.0
2066;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Westervoort;2012;6.4;100;24.7;23.1;36.2;33.4;7.0;9.0;11.0;11.0;12.0;12.0;11.0;11.0;10.0;6.0
2067;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Westervoort;2013;6.4;100;24.9;23.3;36.4;33.2;7.0;9.0;12.0;11.0;11.0;12.0;11.0;10.0;10.0;7.0
2068;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Westervoort;2014;6.5;100;26.1;24.0;38.0;33.8;6.0;10.0;11.0;11.0;11.0;11.0;12.0;10.0;10.0;7.0
2069;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Westervoort;2015;6.5;100;26.2;24.5;37.9;34.2;6.0;10.0;11.0;11.0;10.0;12.0;11.0;10.0;10.0;7.0
2070;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Westland;2011;39.3;100;27.9;25.5;42.2;37.9;5.0;7.0;9.0;9.0;10.0;11.0;12.0;13.0;13.0;12.0
2071;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Westland;2012;41.5;100;27.3;25.1;40.9;36.8;7.0;8.0;9.0;9.0;9.0;10.0;11.0;12.0;13.0;12.0
2072;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Westland;2013;42.1;100;27.6;25.3;41.1;36.5;6.0;8.0;10.0;9.0;9.0;10.0;11.0;12.0;12.0;12.0
2073;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Westland;2014;42.6;100;29.7;26.0;44.4;37.4;6.0;8.0;10.0;9.0;10.0;10.0;11.0;12.0;12.0;12.0
2074;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Westland;2015;43.3;100;28.8;26.4;42.8;37.5;7.0;8.0;10.0;9.0;9.0;10.0;11.0;12.0;12.0;11.0
2075;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Weststellingwerf;2011;10.9;100;23.8;21.5;34.6;30.5;7.0;11.0;13.0;12.0;12.0;11.0;10.0;9.0;8.0;6.0
2076;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Weststellingwerf;2012;11.0;100;24.0;21.9;34.7;31.0;7.0;11.0;13.0;12.0;12.0;11.0;10.0;9.0;8.0;6.0
2077;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Weststellingwerf;2013;11.0;100;24.2;22.1;34.9;31.0;7.0;11.0;13.0;12.0;12.0;12.0;10.0;9.0;8.0;6.0
2078;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Weststellingwerf;2014;11.0;100;25.2;22.7;36.4;31.6;7.0;11.0;13.0;13.0;12.0;12.0;10.0;9.0;8.0;7.0
2079;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Weststellingwerf;2015;11.1;100;25.1;22.9;36.1;31.6;8.0;11.0;12.0;13.0;12.0;12.0;10.0;9.0;8.0;6.0
2080;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Westvoorne;2011;6.1;100;33.0;27.9;47.7;39.6;5.0;5.0;7.0;8.0;8.0;9.0;10.0;11.0;15.0;21.0
2081;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Westvoorne;2012;6.1;100;33.0;28.1;47.4;39.7;5.0;6.0;7.0;8.0;8.0;9.0;9.0;12.0;15.0;21.0
2082;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Westvoorne;2013;6.1;100;34.4;28.5;49.3;39.9;5.0;6.0;7.0;8.0;8.0;8.0;10.0;11.0;14.0;22.0
2083;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Westvoorne;2014;6.2;100;37.8;29.3;54.6;40.5;5.0;6.0;7.0;8.0;8.0;9.0;10.0;12.0;14.0;21.0
2084;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Westvoorne;2015;6.3;100;34.6;29.9;49.7;41.1;6.0;6.0;7.0;7.0;8.0;9.0;10.0;12.0;15.0;21.0
2085;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Wierden;2011;8.9;100;27.1;24.6;41.9;37.6;4.0;7.0;9.0;10.0;12.0;12.0;12.0;12.0;11.0;10.0
2086;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Wierden;2012;9.0;100;27.4;25.0;42.3;37.7;4.0;7.0;9.0;11.0;11.0;12.0;13.0;12.0;12.0;10.0
2087;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Wierden;2013;9.0;100;28.9;25.2;44.6;38.2;4.0;6.0;9.0;11.0;12.0;12.0;12.0;13.0;12.0;10.0
2088;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Wierden;2014;9.1;100;30.3;25.9;46.3;39.1;4.0;6.0;9.0;11.0;12.0;13.0;12.0;12.0;12.0;10.0
2089;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Wierden;2015;9.2;100;29.4;26.5;44.8;39.8;4.0;7.0;9.0;10.0;12.0;11.0;13.0;13.0;12.0;10.0
2090;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Wijchen;2011;16.6;100;26.3;24.0;39.0;35.3;5.0;8.0;10.0;10.0;11.0;12.0;11.0;12.0;11.0;9.0
2091;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Wijchen;2012;16.8;100;26.6;24.2;39.1;35.2;5.0;8.0;10.0;11.0;11.0;12.0;12.0;12.0;11.0;9.0
2092;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Wijchen;2013;17.0;100;26.6;24.3;39.2;35.1;5.0;8.0;10.0;10.0;11.0;12.0;12.0;11.0;11.0;9.0
2093;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Wijchen;2014;17.1;100;28.5;25.2;42.1;36.1;5.0;8.0;10.0;10.0;12.0;12.0;11.0;12.0;11.0;10.0
2094;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Wijchen;2015;17.1;100;28.1;25.8;41.3;36.9;5.0;8.0;10.0;10.0;11.0;11.0;12.0;12.0;11.0;10.0
2095;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Wijdemeren;2011;9.8;100;32.3;27.2;47.4;39.1;5.0;6.0;7.0;8.0;8.0;10.0;10.0;12.0;14.0;19.0
2096;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Wijdemeren;2012;9.8;100;33.4;27.2;48.8;39.1;6.0;6.0;8.0;7.0;9.0;9.0;11.0;11.0;14.0;19.0
2097;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Wijdemeren;2013;9.8;100;32.6;27.3;47.4;39.4;6.0;6.0;7.0;8.0;8.0;10.0;11.0;12.0;13.0;19.0
2098;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Wijdemeren;2014;9.9;100;35.4;28.2;51.5;40.1;6.0;6.0;7.0;8.0;8.0;10.0;10.0;12.0;13.0;19.0
2099;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Wijdemeren;2015;10.1;100;34.0;28.3;49.4;39.9;6.0;6.0;8.0;8.0;9.0;10.0;10.0;12.0;13.0;18.0
2100;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Wijk bij Duurstede;2011;9.3;100;28.9;26.1;43.2;38.9;5.0;6.0;8.0;8.0;10.0;11.0;12.0;13.0;14.0;13.0
2101;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Wijk bij Duurstede;2012;9.3;100;28.7;26.1;42.8;38.9;5.0;6.0;8.0;9.0;10.0;11.0;12.0;13.0;14.0;13.0
2102;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Wijk bij Duurstede;2013;9.4;100;29.0;26.5;43.2;39.1;4.0;6.0;9.0;9.0;10.0;11.0;12.0;13.0;14.0;13.0
2103;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Wijk bij Duurstede;2014;9.5;100;30.5;27.1;45.0;39.8;4.0;6.0;8.0;9.0;10.0;11.0;12.0;12.0;14.0;13.0
2104;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Wijk bij Duurstede;2015;9.6;100;30.1;27.6;44.3;40.1;4.0;6.0;8.0;9.0;10.0;11.0;12.0;13.0;14.0;13.0
2105;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Winsum;2011;5.8;100;24.7;22.9;36.1;33.1;7.0;9.0;12.0;11.0;11.0;12.0;11.0;10.0;9.0;8.0
2106;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Winsum;2012;5.8;100;25.0;23.1;36.3;33.5;6.0;9.0;12.0;11.0;12.0;12.0;11.0;11.0;9.0;8.0
2107;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Winsum;2013;5.9;100;25.3;23.3;36.7;33.4;6.0;9.0;11.0;12.0;12.0;12.0;11.0;10.0;10.0;8.0
2108;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Winsum;2014;5.8;100;26.6;24.2;38.5;34.0;6.0;9.0;11.0;12.0;12.0;11.0;12.0;10.0;10.0;8.0
2109;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Winsum;2015;5.8;100;26.6;24.4;38.4;34.0;6.0;9.0;11.0;11.0;12.0;11.0;11.0;11.0;9.0;8.0
2110;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Winterswijk;2011;12.2;100;24.7;21.9;35.8;31.2;7.0;10.0;12.0;12.0;12.0;12.0;11.0;9.0;8.0;6.0
2111;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Winterswijk;2012;12.3;100;24.2;22.1;34.9;31.0;7.0;11.0;12.0;13.0;12.0;12.0;10.0;9.0;8.0;6.0
2112;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Winterswijk;2013;12.5;100;24.6;22.2;35.5;31.1;7.0;10.0;12.0;12.0;13.0;11.0;11.0;9.0;8.0;7.0
2113;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Winterswijk;2014;12.3;100;26.1;23.0;37.6;31.9;7.0;10.0;12.0;12.0;13.0;12.0;10.0;9.0;8.0;7.0
2114;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Winterswijk;2015;12.5;100;25.4;23.2;36.4;32.1;8.0;10.0;11.0;12.0;13.0;11.0;11.0;9.0;8.0;6.0
2115;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Woensdrecht;2011;9.1;100;26.4;24.3;38.6;35.1;5.0;6.0;9.0;11.0;12.0;12.0;12.0;12.0;11.0;9.0
2116;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Woensdrecht;2012;9.1;100;26.7;24.5;38.9;35.0;5.0;7.0;9.0;11.0;12.0;12.0;12.0;11.0;11.0;10.0
2117;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Woensdrecht;2013;9.2;100;27.1;24.8;39.5;35.0;5.0;7.0;9.0;11.0;12.0;12.0;12.0;12.0;11.0;10.0
2118;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Woensdrecht;2014;9.3;100;28.1;25.4;40.8;35.5;5.0;7.0;9.0;11.0;11.0;12.0;12.0;11.0;11.0;10.0
2119;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Woensdrecht;2015;9.3;100;28.5;25.7;41.3;35.6;5.0;7.0;9.0;12.0;11.0;11.0;12.0;11.0;11.0;10.0
2120;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Woerden;2011;20.2;100;29.6;26.1;44.0;38.2;5.0;7.0;8.0;9.0;9.0;10.0;11.0;12.0;14.0;15.0
2121;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Woerden;2012;20.5;100;29.4;26.3;43.5;38.3;5.0;7.0;8.0;8.0;9.0;10.0;11.0;12.0;14.0;15.0
2122;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Woerden;2013;20.6;100;29.7;26.5;43.8;38.3;5.0;6.0;8.0;9.0;9.0;10.0;11.0;12.0;13.0;15.0
2123;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Woerden;2014;20.7;100;31.2;27.4;46.2;39.4;5.0;7.0;8.0;9.0;9.0;10.0;11.0;12.0;14.0;15.0
2124;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Woerden;2015;20.8;100;30.6;27.7;45.2;40.0;5.0;6.0;8.0;9.0;9.0;10.0;11.0;12.0;13.0;15.0
2125;Particuliere huishoudens incl. studenten;Particuliere huishoudens;De Wolden;2011;9.5;100;26.7;24.2;39.8;35.8;5.0;7.0;10.0;11.0;11.0;11.0;12.0;12.0;11.0;10.0
2126;Particuliere huishoudens incl. studenten;Particuliere huishoudens;De Wolden;2012;9.6;100;26.9;24.5;39.8;36.0;5.0;7.0;9.0;11.0;11.0;12.0;12.0;12.0;11.0;10.0
2127;Particuliere huishoudens incl. studenten;Particuliere huishoudens;De Wolden;2013;9.7;100;27.1;24.8;40.1;36.3;5.0;7.0;9.0;11.0;11.0;12.0;12.0;11.0;12.0;10.0
2128;Particuliere huishoudens incl. studenten;Particuliere huishoudens;De Wolden;2014;9.6;100;28.4;25.7;42.0;37.2;5.0;7.0;9.0;10.0;11.0;12.0;12.0;12.0;12.0;10.0
2129;Particuliere huishoudens incl. studenten;Particuliere huishoudens;De Wolden;2015;9.7;100;28.4;26.0;41.9;37.8;5.0;7.0;9.0;11.0;11.0;11.0;12.0;12.0;12.0;10.0
2130;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Wormerland;2011;6.6;100;29.1;25.1;42.8;36.2;5.0;7.0;9.0;10.0;10.0;11.0;12.0;12.0;13.0;11.0
2131;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Wormerland;2012;6.7;100;28.0;25.3;41.0;35.7;5.0;7.0;9.0;10.0;10.0;11.0;12.0;13.0;12.0;11.0
2132;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Wormerland;2013;6.7;100;27.7;25.4;40.6;35.3;5.0;7.0;9.0;10.0;10.0;11.0;12.0;12.0;12.0;11.0
2133;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Wormerland;2014;6.8;100;29.8;26.2;43.6;36.5;5.0;7.0;10.0;10.0;10.0;11.0;12.0;12.0;12.0;11.0
2134;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Wormerland;2015;6.8;100;29.0;26.3;42.2;36.5;5.0;7.0;10.0;11.0;10.0;11.0;11.0;12.0;12.0;12.0
2135;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Woudenberg;2011;4.6;100;28.3;25.4;42.6;38.1;5.0;6.0;8.0;10.0;10.0;11.0;12.0;12.0;12.0;13.0
2136;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Woudenberg;2012;4.6;100;28.6;25.7;43.1;38.5;4.0;6.0;8.0;10.0;11.0;12.0;11.0;13.0;12.0;13.0
2137;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Woudenberg;2013;4.7;100;28.7;25.8;42.9;38.3;4.0;6.0;9.0;10.0;11.0;11.0;12.0;13.0;13.0;12.0
2138;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Woudenberg;2014;4.7;100;30.1;26.6;45.2;39.4;4.0;6.0;8.0;10.0;11.0;12.0;12.0;12.0;13.0;12.0
2139;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Woudenberg;2015;4.8;100;29.3;26.9;44.0;39.5;4.0;6.0;9.0;10.0;12.0;12.0;12.0;13.0;13.0;12.0
2140;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Woudrichem;2011;5.6;100;27.4;24.6;41.9;37.6;4.0;7.0;10.0;10.0;11.0;11.0;12.0;11.0;12.0;11.0
2141;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Woudrichem;2012;5.6;100;27.4;24.8;41.5;37.6;4.0;8.0;10.0;10.0;11.0;11.0;11.0;12.0;12.0;11.0
2142;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Woudrichem;2013;5.7;100;27.9;25.2;42.4;37.7;4.0;7.0;10.0;10.0;10.0;11.0;12.0;12.0;12.0;11.0
2143;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Woudrichem;2014;5.7;100;29.4;25.9;44.6;38.7;4.0;7.0;11.0;10.0;10.0;11.0;11.0;13.0;12.0;11.0
2144;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Woudrichem;2015;5.7;100;29.3;26.5;44.3;39.1;4.0;7.0;11.0;10.0;10.0;12.0;12.0;12.0;12.0;11.0
2145;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zaanstad;2011;64.5;100;24.8;22.8;35.5;31.2;8.0;11.0;11.0;11.0;11.0;11.0;10.0;10.0;10.0;8.0
2146;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zaanstad;2012;65.3;100;24.9;23.0;35.6;31.3;8.0;11.0;11.0;11.0;11.0;11.0;11.0;10.0;10.0;8.0
2147;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zaanstad;2013;66.2;100;25.0;23.1;35.7;31.2;8.0;10.0;11.0;11.0;10.0;11.0;11.0;10.0;10.0;8.0
2148;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zaanstad;2014;66.9;100;26.1;23.7;37.2;31.8;8.0;11.0;11.0;11.0;10.0;11.0;11.0;10.0;10.0;8.0
2149;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zaanstad;2015;67.2;100;26.2;24.1;37.4;32.4;8.0;11.0;11.0;11.0;11.0;11.0;11.0;10.0;10.0;8.0
2150;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zaltbommel;2011;10.1;100;27.3;24.3;41.5;36.4;6.0;8.0;10.0;10.0;10.0;11.0;11.0;11.0;12.0;11.0
2151;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zaltbommel;2012;10.2;100;27.5;24.6;41.8;36.5;6.0;8.0;10.0;10.0;10.0;10.0;11.0;12.0;11.0;12.0
2152;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zaltbommel;2013;10.4;100;27.4;24.7;41.4;36.8;6.0;8.0;9.0;10.0;11.0;10.0;11.0;11.0;12.0;11.0
2153;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zaltbommel;2014;10.5;100;29.7;25.3;44.8;37.5;6.0;8.0;10.0;10.0;11.0;10.0;10.0;12.0;12.0;11.0
2154;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zaltbommel;2015;10.6;100;29.3;25.8;44.2;38.0;5.0;8.0;10.0;11.0;10.0;11.0;10.0;12.0;11.0;11.0
2155;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zandvoort;2011;8.1;100;27.5;23.4;37.5;30.0;10.0;11.0;10.0;9.0;9.0;9.0;9.0;10.0;11.0;13.0
2156;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zandvoort;2012;8.2;100;27.6;23.5;37.6;29.9;9.0;11.0;11.0;9.0;9.0;9.0;9.0;10.0;10.0;13.0
2157;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zandvoort;2013;8.2;100;28.0;23.5;38.0;29.9;9.0;11.0;11.0;10.0;9.0;9.0;10.0;9.0;10.0;13.0
2158;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zandvoort;2014;8.2;100;30.3;24.2;41.1;30.8;9.0;11.0;10.0;10.0;9.0;9.0;9.0;9.0;10.0;13.0
2159;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zandvoort;2015;8.2;100;28.6;24.5;39.0;31.2;9.0;10.0;11.0;9.0;9.0;9.0;9.0;9.0;10.0;13.0
2160;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zederik;2011;5.0;100;28.0;25.2;43.4;38.6;4.0;7.0;8.0;10.0;11.0;11.0;11.0;13.0;12.0;12.0
2161;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zederik;2012;5.1;100;28.4;25.5;43.8;38.6;4.0;7.0;9.0;9.0;11.0;11.0;12.0;13.0;12.0;12.0
2162;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zederik;2013;5.2;100;28.3;25.8;43.3;39.0;4.0;6.0;10.0;8.0;11.0;12.0;11.0;13.0;13.0;12.0
2163;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zederik;2014;5.2;100;30.2;26.8;46.2;40.0;4.0;6.0;9.0;9.0;11.0;11.0;12.0;12.0;13.0;12.0
2164;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zederik;2015;5.3;100;29.5;27.0;45.0;40.0;5.0;6.0;8.0;9.0;10.0;12.0;12.0;13.0;13.0;12.0
2165;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeewolde;2011;8.0;100;27.9;25.0;42.8;37.8;6.0;7.0;8.0;10.0;10.0;12.0;11.0;12.0;12.0;13.0
2166;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeewolde;2012;8.1;100;28.2;25.2;43.1;38.0;6.0;7.0;8.0;10.0;11.0;11.0;11.0;12.0;12.0;13.0
2167;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeewolde;2013;8.1;100;28.1;25.4;42.9;38.2;6.0;7.0;8.0;10.0;10.0;11.0;12.0;11.0;12.0;13.0
2168;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeewolde;2014;8.4;100;29.2;25.9;44.3;38.3;7.0;8.0;9.0;10.0;10.0;11.0;12.0;11.0;11.0;12.0
2169;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeewolde;2015;8.8;100;28.1;25.8;42.1;37.5;9.0;8.0;8.0;10.0;10.0;11.0;11.0;11.0;11.0;12.0
2170;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeist;2011;27.2;100;29.4;24.3;41.9;32.1;10.0;9.0;9.0;8.0;8.0;9.0;9.0;9.0;11.0;17.0
2171;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeist;2012;27.3;100;29.5;24.6;42.0;32.3;10.0;9.0;9.0;9.0;8.0;9.0;9.0;9.0;11.0;17.0
2172;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeist;2013;27.3;100;29.8;24.7;42.4;32.3;11.0;9.0;9.0;9.0;8.0;8.0;9.0;9.0;11.0;17.0
2173;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeist;2014;27.1;100;32.0;25.5;45.9;33.3;10.0;9.0;9.0;9.0;8.0;8.0;9.0;9.0;11.0;17.0
2174;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zeist;2015;27.6;100;32.5;25.7;45.9;33.3;10.0;10.0;9.0;9.0;8.0;9.0;9.0;9.0;11.0;17.0
2175;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zevenaar;2011;14.2;100;24.9;23.0;35.8;32.6;5.0;9.0;11.0;12.0;12.0;12.0;12.0;11.0;9.0;7.0
2176;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zevenaar;2012;14.3;100;25.1;23.2;36.0;32.4;5.0;8.0;11.0;12.0;12.0;12.0;11.0;11.0;9.0;7.0
2177;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zevenaar;2013;14.4;100;25.3;23.3;36.3;32.2;5.0;9.0;11.0;12.0;12.0;12.0;12.0;10.0;9.0;7.0
2178;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zevenaar;2014;14.4;100;26.3;23.9;37.5;32.9;6.0;9.0;11.0;12.0;13.0;12.0;11.0;11.0;9.0;7.0
2179;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zevenaar;2015;14.5;100;26.2;24.2;37.2;33.0;6.0;9.0;11.0;12.0;13.0;12.0;11.0;10.0;9.0;7.0
2180;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zoetermeer;2011;52.8;100;26.7;24.5;38.5;34.2;6.0;9.0;9.0;9.0;10.0;10.0;11.0;12.0;13.0;11.0
2181;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zoetermeer;2012;53.1;100;26.7;24.6;38.4;34.1;6.0;9.0;9.0;10.0;10.0;10.0;11.0;12.0;12.0;11.0
2182;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zoetermeer;2013;53.7;100;26.9;24.7;38.5;33.9;6.0;10.0;9.0;10.0;10.0;10.0;11.0;12.0;12.0;11.0
2183;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zoetermeer;2014;54.0;100;27.9;25.4;40.0;34.7;7.0;10.0;9.0;10.0;9.0;10.0;11.0;12.0;12.0;11.0
2184;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zoetermeer;2015;54.5;100;28.0;25.8;40.0;35.1;6.0;10.0;9.0;10.0;9.0;10.0;11.0;11.0;12.0;11.0
2185;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zoeterwoude;2011;3.1;100;30.1;26.6;45.3;40.0;3.0;5.0;8.0;9.0;10.0;11.0;12.0;13.0;14.0;15.0
2186;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zoeterwoude;2012;3.1;100;30.2;27.1;45.3;40.1;4.0;4.0;8.0;8.0;9.0;11.0;12.0;13.0;15.0;15.0
2187;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zoeterwoude;2013;3.1;100;30.9;27.7;46.3;40.6;3.0;4.0;8.0;9.0;10.0;11.0;12.0;14.0;16.0;14.0
2188;Particuliere huishoudens incl. studenten;Particuliere huishoudens;Zoeterwoude;2014;3.2;100;32.1;28.2;47.8;41.6;4.0;5.0;7.0;9.0;10.0;10.0;12.0;13.0;15.0;15.0
