ID;Geslacht;UitstromersHoMetEnZonderDiploma;BedrijfstakkenBranchesSBI2008;Studierichting;Peilmoment;Perioden;UitstromersHoMetWerk_1
2224;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Gedrag en Maatschappij;10 jaar na verlaten onderwijs;2006/'07;360.0
2225;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Gedrag en Maatschappij;10 jaar na verlaten onderwijs;2007/'08;370.0
2226;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Gedrag en Maatschappij;10 jaar na verlaten onderwijs;2008/'09;400.0
2227;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Gedrag en Maatschappij;10 jaar na verlaten onderwijs;2009/'10;460.0
2228;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Gedrag en Maatschappij;10 jaar na verlaten onderwijs;2010/'11;570.0
2229;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Gedrag en Maatschappij;10 jaar na verlaten onderwijs;2011/'12;620.0
2230;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Gedrag en Maatschappij;10 jaar na verlaten onderwijs;2012/'13;
2231;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Gedrag en Maatschappij;10 jaar na verlaten onderwijs;2013/'14;
2232;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Gedrag en Maatschappij;10 jaar na verlaten onderwijs;2014/'15;
2233;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Gedrag en Maatschappij;10 jaar na verlaten onderwijs;2015/'16;
2234;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Gedrag en Maatschappij;10 jaar na verlaten onderwijs;2016/'17;
2235;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Gedrag en Maatschappij;10 jaar na verlaten onderwijs;2017/'18;
2236;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Gedrag en Maatschappij;10 jaar na verlaten onderwijs;2018/'19;
2237;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Gedrag en Maatschappij;10 jaar na verlaten onderwijs;2019/'20;
2238;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Gedrag en Maatschappij;10 jaar na verlaten onderwijs;2020/'21;
2239;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Gedrag en Maatschappij;10 jaar na verlaten onderwijs;2021/'22;
2240;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;Direct na verlaten onderwijs;2006/'07;120.0
2241;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;Direct na verlaten onderwijs;2007/'08;110.0
2242;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;Direct na verlaten onderwijs;2008/'09;140.0
2243;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;Direct na verlaten onderwijs;2009/'10;130.0
2244;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;Direct na verlaten onderwijs;2010/'11;150.0
2245;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;Direct na verlaten onderwijs;2011/'12;180.0
2246;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;Direct na verlaten onderwijs;2012/'13;160.0
2247;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;Direct na verlaten onderwijs;2013/'14;130.0
2248;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;Direct na verlaten onderwijs;2014/'15;140.0
2249;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;Direct na verlaten onderwijs;2015/'16;170.0
2250;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;Direct na verlaten onderwijs;2016/'17;150.0
2251;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;Direct na verlaten onderwijs;2017/'18;170.0
2252;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;Direct na verlaten onderwijs;2018/'19;150.0
2253;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;Direct na verlaten onderwijs;2019/'20;150.0
2254;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;Direct na verlaten onderwijs;2020/'21;170.0
2255;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;Direct na verlaten onderwijs;2021/'22;190.0
2256;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;1 jaar na verlaten onderwijs;2006/'07;150.0
2257;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;1 jaar na verlaten onderwijs;2007/'08;120.0
2258;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;1 jaar na verlaten onderwijs;2008/'09;140.0
2259;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;1 jaar na verlaten onderwijs;2009/'10;140.0
2260;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;1 jaar na verlaten onderwijs;2010/'11;170.0
2261;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;1 jaar na verlaten onderwijs;2011/'12;180.0
2262;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;1 jaar na verlaten onderwijs;2012/'13;140.0
2263;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;1 jaar na verlaten onderwijs;2013/'14;150.0
2264;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;1 jaar na verlaten onderwijs;2014/'15;150.0
2265;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;1 jaar na verlaten onderwijs;2015/'16;170.0
2266;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;1 jaar na verlaten onderwijs;2016/'17;160.0
2267;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;1 jaar na verlaten onderwijs;2017/'18;150.0
2268;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;1 jaar na verlaten onderwijs;2018/'19;180.0
2269;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;1 jaar na verlaten onderwijs;2019/'20;170.0
2270;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;1 jaar na verlaten onderwijs;2020/'21;190.0
2271;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;1 jaar na verlaten onderwijs;2021/'22;
2272;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;2 jaar na verlaten onderwijs;2006/'07;140.0
2273;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;2 jaar na verlaten onderwijs;2007/'08;130.0
2274;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;2 jaar na verlaten onderwijs;2008/'09;150.0
2275;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;2 jaar na verlaten onderwijs;2009/'10;170.0
2276;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;2 jaar na verlaten onderwijs;2010/'11;190.0
2277;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;2 jaar na verlaten onderwijs;2011/'12;190.0
2278;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;2 jaar na verlaten onderwijs;2012/'13;150.0
2279;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;2 jaar na verlaten onderwijs;2013/'14;160.0
2280;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;2 jaar na verlaten onderwijs;2014/'15;170.0
2281;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;2 jaar na verlaten onderwijs;2015/'16;180.0
2282;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;2 jaar na verlaten onderwijs;2016/'17;170.0
2283;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;2 jaar na verlaten onderwijs;2017/'18;160.0
2284;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;2 jaar na verlaten onderwijs;2018/'19;200.0
2285;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;2 jaar na verlaten onderwijs;2019/'20;170.0
2286;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;2 jaar na verlaten onderwijs;2020/'21;
2287;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;2 jaar na verlaten onderwijs;2021/'22;
2288;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;3 jaar na verlaten onderwijs;2006/'07;150.0
2289;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;3 jaar na verlaten onderwijs;2007/'08;130.0
2290;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;3 jaar na verlaten onderwijs;2008/'09;180.0
2291;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;3 jaar na verlaten onderwijs;2009/'10;170.0
2292;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;3 jaar na verlaten onderwijs;2010/'11;180.0
2293;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;3 jaar na verlaten onderwijs;2011/'12;200.0
2294;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;3 jaar na verlaten onderwijs;2012/'13;160.0
2295;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;3 jaar na verlaten onderwijs;2013/'14;190.0
2296;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;3 jaar na verlaten onderwijs;2014/'15;200.0
2297;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;3 jaar na verlaten onderwijs;2015/'16;190.0
2298;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;3 jaar na verlaten onderwijs;2016/'17;190.0
2299;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;3 jaar na verlaten onderwijs;2017/'18;180.0
2300;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;3 jaar na verlaten onderwijs;2018/'19;200.0
2301;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;3 jaar na verlaten onderwijs;2019/'20;
2302;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;3 jaar na verlaten onderwijs;2020/'21;
2303;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;3 jaar na verlaten onderwijs;2021/'22;
2304;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;4 jaar na verlaten onderwijs;2006/'07;160.0
2305;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;4 jaar na verlaten onderwijs;2007/'08;140.0
2306;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;4 jaar na verlaten onderwijs;2008/'09;180.0
2307;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;4 jaar na verlaten onderwijs;2009/'10;180.0
2308;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;4 jaar na verlaten onderwijs;2010/'11;180.0
2309;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;4 jaar na verlaten onderwijs;2011/'12;190.0
2310;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;4 jaar na verlaten onderwijs;2012/'13;170.0
2311;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;4 jaar na verlaten onderwijs;2013/'14;200.0
2312;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;4 jaar na verlaten onderwijs;2014/'15;210.0
2313;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;4 jaar na verlaten onderwijs;2015/'16;190.0
2314;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;4 jaar na verlaten onderwijs;2016/'17;210.0
2315;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;4 jaar na verlaten onderwijs;2017/'18;190.0
2316;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;4 jaar na verlaten onderwijs;2018/'19;
2317;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;4 jaar na verlaten onderwijs;2019/'20;
2318;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;4 jaar na verlaten onderwijs;2020/'21;
2319;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;4 jaar na verlaten onderwijs;2021/'22;
2320;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;5 jaar na verlaten onderwijs;2006/'07;160.0
2321;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;5 jaar na verlaten onderwijs;2007/'08;140.0
2322;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;5 jaar na verlaten onderwijs;2008/'09;160.0
2323;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;5 jaar na verlaten onderwijs;2009/'10;170.0
2324;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;5 jaar na verlaten onderwijs;2010/'11;200.0
2325;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;5 jaar na verlaten onderwijs;2011/'12;210.0
2326;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;5 jaar na verlaten onderwijs;2012/'13;200.0
2327;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;5 jaar na verlaten onderwijs;2013/'14;180.0
2328;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;5 jaar na verlaten onderwijs;2014/'15;220.0
2329;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;5 jaar na verlaten onderwijs;2015/'16;210.0
2330;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;5 jaar na verlaten onderwijs;2016/'17;210.0
2331;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;5 jaar na verlaten onderwijs;2017/'18;
2332;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;5 jaar na verlaten onderwijs;2018/'19;
2333;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;5 jaar na verlaten onderwijs;2019/'20;
2334;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;5 jaar na verlaten onderwijs;2020/'21;
2335;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;5 jaar na verlaten onderwijs;2021/'22;
2336;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;10 jaar na verlaten onderwijs;2006/'07;180.0
2337;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;10 jaar na verlaten onderwijs;2007/'08;160.0
2338;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;10 jaar na verlaten onderwijs;2008/'09;180.0
2339;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;10 jaar na verlaten onderwijs;2009/'10;200.0
2340;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;10 jaar na verlaten onderwijs;2010/'11;250.0
2341;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;10 jaar na verlaten onderwijs;2011/'12;250.0
2342;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;10 jaar na verlaten onderwijs;2012/'13;
2343;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;10 jaar na verlaten onderwijs;2013/'14;
2344;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;10 jaar na verlaten onderwijs;2014/'15;
2345;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;10 jaar na verlaten onderwijs;2015/'16;
2346;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;10 jaar na verlaten onderwijs;2016/'17;
2347;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;10 jaar na verlaten onderwijs;2017/'18;
2348;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;10 jaar na verlaten onderwijs;2018/'19;
2349;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;10 jaar na verlaten onderwijs;2019/'20;
2350;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;10 jaar na verlaten onderwijs;2020/'21;
2351;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Taal en cultuur;10 jaar na verlaten onderwijs;2021/'22;
2352;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;Direct na verlaten onderwijs;2006/'07;0.0
2353;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;Direct na verlaten onderwijs;2007/'08;0.0
2354;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;Direct na verlaten onderwijs;2008/'09;0.0
2355;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;Direct na verlaten onderwijs;2009/'10;0.0
2356;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;Direct na verlaten onderwijs;2010/'11;0.0
2357;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;Direct na verlaten onderwijs;2011/'12;0.0
2358;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;Direct na verlaten onderwijs;2012/'13;0.0
2359;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;Direct na verlaten onderwijs;2013/'14;10.0
2360;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;Direct na verlaten onderwijs;2014/'15;10.0
2361;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;Direct na verlaten onderwijs;2015/'16;20.0
2362;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;Direct na verlaten onderwijs;2016/'17;20.0
2363;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;Direct na verlaten onderwijs;2017/'18;20.0
2364;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;Direct na verlaten onderwijs;2018/'19;30.0
2365;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;Direct na verlaten onderwijs;2019/'20;30.0
2366;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;Direct na verlaten onderwijs;2020/'21;40.0
2367;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;Direct na verlaten onderwijs;2021/'22;60.0
2368;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;1 jaar na verlaten onderwijs;2006/'07;0.0
2369;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;1 jaar na verlaten onderwijs;2007/'08;0.0
2370;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;1 jaar na verlaten onderwijs;2008/'09;0.0
2371;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;1 jaar na verlaten onderwijs;2009/'10;0.0
2372;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;1 jaar na verlaten onderwijs;2010/'11;0.0
2373;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;1 jaar na verlaten onderwijs;2011/'12;0.0
2374;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;1 jaar na verlaten onderwijs;2012/'13;0.0
2375;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;1 jaar na verlaten onderwijs;2013/'14;10.0
2376;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;1 jaar na verlaten onderwijs;2014/'15;10.0
2377;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;1 jaar na verlaten onderwijs;2015/'16;10.0
2378;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;1 jaar na verlaten onderwijs;2016/'17;10.0
2379;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;1 jaar na verlaten onderwijs;2017/'18;20.0
2380;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;1 jaar na verlaten onderwijs;2018/'19;20.0
2381;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;1 jaar na verlaten onderwijs;2019/'20;30.0
2382;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;1 jaar na verlaten onderwijs;2020/'21;40.0
2383;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;1 jaar na verlaten onderwijs;2021/'22;
2384;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;2 jaar na verlaten onderwijs;2006/'07;0.0
2385;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;2 jaar na verlaten onderwijs;2007/'08;0.0
2386;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;2 jaar na verlaten onderwijs;2008/'09;0.0
2387;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;2 jaar na verlaten onderwijs;2009/'10;0.0
2388;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;2 jaar na verlaten onderwijs;2010/'11;0.0
2389;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;2 jaar na verlaten onderwijs;2011/'12;0.0
2390;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;2 jaar na verlaten onderwijs;2012/'13;0.0
2391;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;2 jaar na verlaten onderwijs;2013/'14;0.0
2392;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;2 jaar na verlaten onderwijs;2014/'15;0.0
2393;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;2 jaar na verlaten onderwijs;2015/'16;10.0
2394;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;2 jaar na verlaten onderwijs;2016/'17;20.0
2395;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;2 jaar na verlaten onderwijs;2017/'18;10.0
2396;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;2 jaar na verlaten onderwijs;2018/'19;20.0
2397;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;2 jaar na verlaten onderwijs;2019/'20;30.0
2398;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;2 jaar na verlaten onderwijs;2020/'21;
2399;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;2 jaar na verlaten onderwijs;2021/'22;
2400;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;3 jaar na verlaten onderwijs;2006/'07;0.0
2401;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;3 jaar na verlaten onderwijs;2007/'08;0.0
2402;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;3 jaar na verlaten onderwijs;2008/'09;0.0
2403;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;3 jaar na verlaten onderwijs;2009/'10;0.0
2404;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;3 jaar na verlaten onderwijs;2010/'11;0.0
2405;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;3 jaar na verlaten onderwijs;2011/'12;0.0
2406;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;3 jaar na verlaten onderwijs;2012/'13;10.0
2407;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;3 jaar na verlaten onderwijs;2013/'14;10.0
2408;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;3 jaar na verlaten onderwijs;2014/'15;10.0
2409;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;3 jaar na verlaten onderwijs;2015/'16;10.0
2410;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;3 jaar na verlaten onderwijs;2016/'17;20.0
2411;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;3 jaar na verlaten onderwijs;2017/'18;10.0
2412;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;3 jaar na verlaten onderwijs;2018/'19;20.0
2413;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;3 jaar na verlaten onderwijs;2019/'20;
2414;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;3 jaar na verlaten onderwijs;2020/'21;
2415;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;3 jaar na verlaten onderwijs;2021/'22;
2416;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;4 jaar na verlaten onderwijs;2006/'07;0.0
2417;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;4 jaar na verlaten onderwijs;2007/'08;0.0
2418;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;4 jaar na verlaten onderwijs;2008/'09;0.0
2419;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;4 jaar na verlaten onderwijs;2009/'10;0.0
2420;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;4 jaar na verlaten onderwijs;2010/'11;10.0
2421;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;4 jaar na verlaten onderwijs;2011/'12;0.0
2422;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;4 jaar na verlaten onderwijs;2012/'13;10.0
2423;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;4 jaar na verlaten onderwijs;2013/'14;10.0
2424;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;4 jaar na verlaten onderwijs;2014/'15;10.0
2425;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;4 jaar na verlaten onderwijs;2015/'16;10.0
2426;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;4 jaar na verlaten onderwijs;2016/'17;10.0
2427;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;4 jaar na verlaten onderwijs;2017/'18;10.0
2428;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;4 jaar na verlaten onderwijs;2018/'19;
2429;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;4 jaar na verlaten onderwijs;2019/'20;
2430;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;4 jaar na verlaten onderwijs;2020/'21;
2431;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;4 jaar na verlaten onderwijs;2021/'22;
2432;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;5 jaar na verlaten onderwijs;2006/'07;0.0
2433;Totaal;Totaal;A-F Landbouw, nijverheid en energie;Sectoroverstijgend;5 jaar na verlaten onderwijs;2007/'08;0.0
