ID;Geslacht;Leeftijd;Herkomstgroepering;DiagnoseIndelingISHMT;Cijfersoort;Perioden;TotaalOpnamen_1;TotaalOpnamenPer10000Inwoners_2;VerpleegdagenVanKlinischeOpnamen_3;VerpleegdagenPer10000Inwoners_4;GemVerpleegduurPerKlinischeOpname_5
1248;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;10.8  Overige ziekten ademhalingsstelsel;Aantallen;2008;;;;;
1249;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;10.8  Overige ziekten ademhalingsstelsel;Aantallen;2009;;;;;
1250;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;10.8  Overige ziekten ademhalingsstelsel;Aantallen;2010;;;;;
1251;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;10.8  Overige ziekten ademhalingsstelsel;Aantallen;Totaal 1996-2000;60941.0;7.8;736468.0;93.7;13.1
1252;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;10.8  Overige ziekten ademhalingsstelsel;Aantallen;Totaal 2001-2005;68197.0;8.4;703719.0;86.9;11.6
1253;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;10.8  Overige ziekten ademhalingsstelsel;Aantallen;Totaal 2006-2010;88082.0;10.7;738219.0;89.7;9.6
1254;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11;Aantallen;1995;167817.0;108.6;1247452.0;807.1;9.1
1255;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11;Aantallen;1996;170040.0;109.5;1234310.0;794.8;9.0
1256;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11;Aantallen;1997;172438.0;110.5;1203614.0;771.0;8.8
1257;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11;Aantallen;1998;170477.0;108.5;1142130.0;727.0;8.5
1258;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11;Aantallen;1999;170498.0;107.8;1080151.0;683.1;8.2
1259;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11;Aantallen;2000;172599.0;108.4;1050863.0;659.8;8.0
1260;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11;Aantallen;2001;177551.0;110.7;1016831.0;633.8;7.8
1261;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11;Aantallen;2002;190322.0;117.9;1014733.0;628.4;7.5
1262;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11;Aantallen;2003;206128.0;127.1;1040416.0;641.3;7.3
1263;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11;Aantallen;2004;221639.0;136.2;1041982.0;640.1;7.0
1264;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11;Aantallen;2005;233168.0;142.9;1008776.0;618.2;6.8
1265;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11;Aantallen;2006;245509.0;150.2;1002336.0;613.2;6.6
1266;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11;Aantallen;2007;256898.0;156.8;984862.0;601.3;6.5
1267;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11;Aantallen;2008;269481.0;163.8;962030.0;584.9;6.2
1268;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11;Aantallen;2009;291317.0;176.3;960411.0;581.1;6.0
1269;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11;Aantallen;2010;321988.0;193.8;960062.0;577.8;5.8
1270;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11;Aantallen;Totaal 1996-2000;856052.0;108.9;5711067.0;726.7;8.5
1271;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11;Aantallen;Totaal 2001-2005;1028808.0;127.0;5122738.0;632.4;7.2
1272;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11;Aantallen;Totaal 2006-2010;1385193.0;168.3;4869701.0;591.6;6.2
1273;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.1  Aand. van gebit en steunweefsels;Aantallen;1995;;;;;
1274;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.1  Aand. van gebit en steunweefsels;Aantallen;1996;;;;;
1275;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.1  Aand. van gebit en steunweefsels;Aantallen;1997;;;;;
1276;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.1  Aand. van gebit en steunweefsels;Aantallen;1998;;;;;
1277;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.1  Aand. van gebit en steunweefsels;Aantallen;1999;;;;;
1278;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.1  Aand. van gebit en steunweefsels;Aantallen;2000;;;;;
1279;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.1  Aand. van gebit en steunweefsels;Aantallen;2001;;;;;
1280;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.1  Aand. van gebit en steunweefsels;Aantallen;2002;;;;;
1281;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.1  Aand. van gebit en steunweefsels;Aantallen;2003;;;;;
1282;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.1  Aand. van gebit en steunweefsels;Aantallen;2004;;;;;
1283;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.1  Aand. van gebit en steunweefsels;Aantallen;2005;;;;;
1284;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.1  Aand. van gebit en steunweefsels;Aantallen;2006;;;;;
1285;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.1  Aand. van gebit en steunweefsels;Aantallen;2007;;;;;
1286;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.1  Aand. van gebit en steunweefsels;Aantallen;2008;;;;;
1287;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.1  Aand. van gebit en steunweefsels;Aantallen;2009;;;;;
1288;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.1  Aand. van gebit en steunweefsels;Aantallen;2010;;;;;
1289;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.1  Aand. van gebit en steunweefsels;Aantallen;Totaal 1996-2000;54267.0;6.9;71207.0;9.1;3.8
1290;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.1  Aand. van gebit en steunweefsels;Aantallen;Totaal 2001-2005;70564.0;8.7;56099.0;6.9;3.2
1291;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.1  Aand. van gebit en steunweefsels;Aantallen;Totaal 2006-2010;100199.0;12.2;57735.0;7.0;2.8
1292;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.2  Overige zktn mondh., spkl., kaken;Aantallen;1995;;;;;
1293;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.2  Overige zktn mondh., spkl., kaken;Aantallen;1996;;;;;
1294;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.2  Overige zktn mondh., spkl., kaken;Aantallen;1997;;;;;
1295;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.2  Overige zktn mondh., spkl., kaken;Aantallen;1998;;;;;
1296;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.2  Overige zktn mondh., spkl., kaken;Aantallen;1999;;;;;
1297;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.2  Overige zktn mondh., spkl., kaken;Aantallen;2000;;;;;
1298;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.2  Overige zktn mondh., spkl., kaken;Aantallen;2001;;;;;
1299;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.2  Overige zktn mondh., spkl., kaken;Aantallen;2002;;;;;
1300;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.2  Overige zktn mondh., spkl., kaken;Aantallen;2003;;;;;
1301;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.2  Overige zktn mondh., spkl., kaken;Aantallen;2004;;;;;
1302;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.2  Overige zktn mondh., spkl., kaken;Aantallen;2005;;;;;
1303;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.2  Overige zktn mondh., spkl., kaken;Aantallen;2006;;;;;
1304;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.2  Overige zktn mondh., spkl., kaken;Aantallen;2007;;;;;
1305;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.2  Overige zktn mondh., spkl., kaken;Aantallen;2008;;;;;
1306;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.2  Overige zktn mondh., spkl., kaken;Aantallen;2009;;;;;
1307;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.2  Overige zktn mondh., spkl., kaken;Aantallen;2010;;;;;
1308;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.2  Overige zktn mondh., spkl., kaken;Aantallen;Totaal 1996-2000;13015.0;1.7;42780.0;5.4;5.0
1309;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.2  Overige zktn mondh., spkl., kaken;Aantallen;Totaal 2001-2005;14026.0;1.7;37260.0;4.6;4.4
1310;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.2  Overige zktn mondh., spkl., kaken;Aantallen;Totaal 2006-2010;17603.0;2.1;38297.0;4.7;4.0
1311;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.3  Aandoeningen van slokdarm;Aantallen;1995;;;;;
1312;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.3  Aandoeningen van slokdarm;Aantallen;1996;;;;;
1313;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.3  Aandoeningen van slokdarm;Aantallen;1997;;;;;
1314;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.3  Aandoeningen van slokdarm;Aantallen;1998;;;;;
1315;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.3  Aandoeningen van slokdarm;Aantallen;1999;;;;;
1316;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.3  Aandoeningen van slokdarm;Aantallen;2000;;;;;
1317;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.3  Aandoeningen van slokdarm;Aantallen;2001;;;;;
1318;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.3  Aandoeningen van slokdarm;Aantallen;2002;;;;;
1319;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.3  Aandoeningen van slokdarm;Aantallen;2003;;;;;
1320;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.3  Aandoeningen van slokdarm;Aantallen;2004;;;;;
1321;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.3  Aandoeningen van slokdarm;Aantallen;2005;;;;;
1322;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.3  Aandoeningen van slokdarm;Aantallen;2006;;;;;
1323;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.3  Aandoeningen van slokdarm;Aantallen;2007;;;;;
1324;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.3  Aandoeningen van slokdarm;Aantallen;2008;;;;;
1325;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.3  Aandoeningen van slokdarm;Aantallen;2009;;;;;
1326;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.3  Aandoeningen van slokdarm;Aantallen;2010;;;;;
1327;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.3  Aandoeningen van slokdarm;Aantallen;Totaal 1996-2000;29974.0;3.8;178574.0;22.7;8.8
1328;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.3  Aandoeningen van slokdarm;Aantallen;Totaal 2001-2005;38372.0;4.7;149288.0;18.4;7.4
1329;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.3  Aandoeningen van slokdarm;Aantallen;Totaal 2006-2010;58839.0;7.2;143397.0;17.4;6.2
1330;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.4  Peptische ulcus;Aantallen;1995;;;;;
1331;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.4  Peptische ulcus;Aantallen;1996;;;;;
1332;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.4  Peptische ulcus;Aantallen;1997;;;;;
1333;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.4  Peptische ulcus;Aantallen;1998;;;;;
1334;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.4  Peptische ulcus;Aantallen;1999;;;;;
1335;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.4  Peptische ulcus;Aantallen;2000;;;;;
1336;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.4  Peptische ulcus;Aantallen;2001;;;;;
1337;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.4  Peptische ulcus;Aantallen;2002;;;;;
1338;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.4  Peptische ulcus;Aantallen;2003;;;;;
1339;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.4  Peptische ulcus;Aantallen;2004;;;;;
1340;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.4  Peptische ulcus;Aantallen;2005;;;;;
1341;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.4  Peptische ulcus;Aantallen;2006;;;;;
1342;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.4  Peptische ulcus;Aantallen;2007;;;;;
1343;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.4  Peptische ulcus;Aantallen;2008;;;;;
1344;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.4  Peptische ulcus;Aantallen;2009;;;;;
1345;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.4  Peptische ulcus;Aantallen;2010;;;;;
1346;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.4  Peptische ulcus;Aantallen;Totaal 1996-2000;23777.0;3.0;297449.0;37.9;13.0
1347;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.4  Peptische ulcus;Aantallen;Totaal 2001-2005;21845.0;2.7;235895.0;29.1;11.4
1348;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.4  Peptische ulcus;Aantallen;Totaal 2006-2010;18243.0;2.2;153023.0;18.6;9.3
1349;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.5  Dyspepsie, ov. zktn maag, duodenum;Aantallen;1995;;;;;
1350;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.5  Dyspepsie, ov. zktn maag, duodenum;Aantallen;1996;;;;;
1351;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.5  Dyspepsie, ov. zktn maag, duodenum;Aantallen;1997;;;;;
1352;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.5  Dyspepsie, ov. zktn maag, duodenum;Aantallen;1998;;;;;
1353;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.5  Dyspepsie, ov. zktn maag, duodenum;Aantallen;1999;;;;;
1354;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.5  Dyspepsie, ov. zktn maag, duodenum;Aantallen;2000;;;;;
1355;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.5  Dyspepsie, ov. zktn maag, duodenum;Aantallen;2001;;;;;
1356;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.5  Dyspepsie, ov. zktn maag, duodenum;Aantallen;2002;;;;;
1357;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.5  Dyspepsie, ov. zktn maag, duodenum;Aantallen;2003;;;;;
1358;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.5  Dyspepsie, ov. zktn maag, duodenum;Aantallen;2004;;;;;
1359;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.5  Dyspepsie, ov. zktn maag, duodenum;Aantallen;2005;;;;;
1360;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.5  Dyspepsie, ov. zktn maag, duodenum;Aantallen;2006;;;;;
1361;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.5  Dyspepsie, ov. zktn maag, duodenum;Aantallen;2007;;;;;
1362;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.5  Dyspepsie, ov. zktn maag, duodenum;Aantallen;2008;;;;;
1363;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.5  Dyspepsie, ov. zktn maag, duodenum;Aantallen;2009;;;;;
1364;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.5  Dyspepsie, ov. zktn maag, duodenum;Aantallen;2010;;;;;
1365;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.5  Dyspepsie, ov. zktn maag, duodenum;Aantallen;Totaal 1996-2000;19039.0;2.4;128403.0;16.3;10.2
1366;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.5  Dyspepsie, ov. zktn maag, duodenum;Aantallen;Totaal 2001-2005;23789.0;2.9;102658.0;12.7;8.8
1367;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.5  Dyspepsie, ov. zktn maag, duodenum;Aantallen;Totaal 2006-2010;40657.0;4.9;92594.0;11.3;6.7
1368;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.6  Ziekten van de appendix;Aantallen;1995;;;;;
1369;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.6  Ziekten van de appendix;Aantallen;1996;;;;;
1370;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.6  Ziekten van de appendix;Aantallen;1997;;;;;
1371;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.6  Ziekten van de appendix;Aantallen;1998;;;;;
1372;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.6  Ziekten van de appendix;Aantallen;1999;;;;;
1373;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.6  Ziekten van de appendix;Aantallen;2000;;;;;
1374;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.6  Ziekten van de appendix;Aantallen;2001;;;;;
1375;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.6  Ziekten van de appendix;Aantallen;2002;;;;;
1376;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.6  Ziekten van de appendix;Aantallen;2003;;;;;
1377;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.6  Ziekten van de appendix;Aantallen;2004;;;;;
1378;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.6  Ziekten van de appendix;Aantallen;2005;;;;;
1379;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.6  Ziekten van de appendix;Aantallen;2006;;;;;
1380;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.6  Ziekten van de appendix;Aantallen;2007;;;;;
1381;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.6  Ziekten van de appendix;Aantallen;2008;;;;;
1382;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.6  Ziekten van de appendix;Aantallen;2009;;;;;
1383;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.6  Ziekten van de appendix;Aantallen;2010;;;;;
1384;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.6  Ziekten van de appendix;Aantallen;Totaal 1996-2000;75358.0;9.6;452361.0;57.6;6.0
1385;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.6  Ziekten van de appendix;Aantallen;Totaal 2001-2005;77829.0;9.6;407795.0;50.3;5.3
1386;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.6  Ziekten van de appendix;Aantallen;Totaal 2006-2010;81718.0;9.9;353052.0;42.9;4.4
1387;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.7  Hernia inguinalis (liesbreuk);Aantallen;1995;;;;;
1388;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.7  Hernia inguinalis (liesbreuk);Aantallen;1996;;;;;
1389;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.7  Hernia inguinalis (liesbreuk);Aantallen;1997;;;;;
1390;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.7  Hernia inguinalis (liesbreuk);Aantallen;1998;;;;;
1391;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.7  Hernia inguinalis (liesbreuk);Aantallen;1999;;;;;
1392;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.7  Hernia inguinalis (liesbreuk);Aantallen;2000;;;;;
1393;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.7  Hernia inguinalis (liesbreuk);Aantallen;2001;;;;;
1394;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.7  Hernia inguinalis (liesbreuk);Aantallen;2002;;;;;
1395;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.7  Hernia inguinalis (liesbreuk);Aantallen;2003;;;;;
1396;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.7  Hernia inguinalis (liesbreuk);Aantallen;2004;;;;;
1397;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.7  Hernia inguinalis (liesbreuk);Aantallen;2005;;;;;
1398;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.7  Hernia inguinalis (liesbreuk);Aantallen;2006;;;;;
1399;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.7  Hernia inguinalis (liesbreuk);Aantallen;2007;;;;;
1400;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.7  Hernia inguinalis (liesbreuk);Aantallen;2008;;;;;
1401;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.7  Hernia inguinalis (liesbreuk);Aantallen;2009;;;;;
1402;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.7  Hernia inguinalis (liesbreuk);Aantallen;2010;;;;;
1403;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.7  Hernia inguinalis (liesbreuk);Aantallen;Totaal 1996-2000;144675.0;18.4;387514.0;49.3;3.7
1404;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.7  Hernia inguinalis (liesbreuk);Aantallen;Totaal 2001-2005;152452.0;18.8;242817.0;30.0;2.7
1405;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.7  Hernia inguinalis (liesbreuk);Aantallen;Totaal 2006-2010;151433.0;18.4;139335.0;16.9;2.6
1406;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.8  Overige buikbreuken;Aantallen;1995;;;;;
1407;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.8  Overige buikbreuken;Aantallen;1996;;;;;
1408;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.8  Overige buikbreuken;Aantallen;1997;;;;;
1409;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.8  Overige buikbreuken;Aantallen;1998;;;;;
1410;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.8  Overige buikbreuken;Aantallen;1999;;;;;
1411;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.8  Overige buikbreuken;Aantallen;2000;;;;;
1412;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.8  Overige buikbreuken;Aantallen;2001;;;;;
1413;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.8  Overige buikbreuken;Aantallen;2002;;;;;
1414;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.8  Overige buikbreuken;Aantallen;2003;;;;;
1415;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.8  Overige buikbreuken;Aantallen;2004;;;;;
1416;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.8  Overige buikbreuken;Aantallen;2005;;;;;
1417;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.8  Overige buikbreuken;Aantallen;2006;;;;;
1418;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.8  Overige buikbreuken;Aantallen;2007;;;;;
1419;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.8  Overige buikbreuken;Aantallen;2008;;;;;
1420;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.8  Overige buikbreuken;Aantallen;2009;;;;;
1421;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.8  Overige buikbreuken;Aantallen;2010;;;;;
1422;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.8  Overige buikbreuken;Aantallen;Totaal 1996-2000;47856.0;6.1;233892.0;29.8;6.8
1423;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.8  Overige buikbreuken;Aantallen;Totaal 2001-2005;59680.0;7.4;219617.0;27.1;5.8
1424;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.8  Overige buikbreuken;Aantallen;Totaal 2006-2010;72928.0;8.9;208297.0;25.3;5.4
1425;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.9  Ziekte van Crohn,colitis ulcerosa;Aantallen;1995;;;;;
1426;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.9  Ziekte van Crohn,colitis ulcerosa;Aantallen;1996;;;;;
1427;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.9  Ziekte van Crohn,colitis ulcerosa;Aantallen;1997;;;;;
1428;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.9  Ziekte van Crohn,colitis ulcerosa;Aantallen;1998;;;;;
1429;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.9  Ziekte van Crohn,colitis ulcerosa;Aantallen;1999;;;;;
1430;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.9  Ziekte van Crohn,colitis ulcerosa;Aantallen;2000;;;;;
1431;Totaal mannen en vrouwen;Totaal alle leeftijden;Bevolking totaal;11.9  Ziekte van Crohn,colitis ulcerosa;Aantallen;2001;;;;;
