ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;SoortHuishouden;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
1888;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);17 jaar of jonger;Totaal overige huishoudens;2007/'08;430.0;90.0;350.0;19.7
1889;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);17 jaar of jonger;Totaal overige huishoudens;2008/'09;670.0;80.0;590.0;12.1
1890;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);17 jaar of jonger;IIT-bewoner;2004/'05;180.0;60.0;120.0;35.0
1891;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);17 jaar of jonger;IIT-bewoner;2005/'06;270.0;70.0;200.0;26.8
1892;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);17 jaar of jonger;IIT-bewoner;2006/'07;270.0;60.0;210.0;22.1
1893;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);17 jaar of jonger;IIT-bewoner;2007/'08;260.0;70.0;190.0;27.7
1894;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);17 jaar of jonger;IIT-bewoner;2008/'09;240.0;50.0;200.0;18.8
1895;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);17 jaar of jonger;Overig en onbekend;2004/'05;240.0;50.0;200.0;19.7
1896;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);17 jaar of jonger;Overig en onbekend;2005/'06;280.0;60.0;220.0;22.5
1897;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);17 jaar of jonger;Overig en onbekend;2006/'07;500.0;80.0;430.0;15.0
1898;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);17 jaar of jonger;Overig en onbekend;2007/'08;180.0;10.0;160.0;8.0
1899;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);17 jaar of jonger;Overig en onbekend;2008/'09;430.0;40.0;400.0;8.3
1900;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal soort huishouden;2004/'05;220130.0;21040.0;199090.0;9.6
1901;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal soort huishouden;2005/'06;245320.0;19490.0;225830.0;7.9
1902;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal soort huishouden;2006/'07;249370.0;19610.0;229760.0;7.9
1903;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal soort huishouden;2007/'08;251710.0;19450.0;232260.0;7.7
1904;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal soort huishouden;2008/'09;252930.0;18460.0;234480.0;7.3
1905;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal thuiswonend;2004/'05;203040.0;18590.0;184440.0;9.2
1906;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal thuiswonend;2005/'06;223750.0;16860.0;206890.0;7.5
1907;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal thuiswonend;2006/'07;223920.0;16490.0;207430.0;7.4
1908;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal thuiswonend;2007/'08;229490.0;16730.0;212760.0;7.3
1909;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal thuiswonend;2008/'09;230560.0;15970.0;214590.0;6.9
1910;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Thuiswonend, 2 ouders/verzorgers;2004/'05;175630.0;14670.0;160960.0;8.4
1911;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Thuiswonend, 2 ouders/verzorgers;2005/'06;191870.0;12930.0;178940.0;6.7
1912;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Thuiswonend, 2 ouders/verzorgers;2006/'07;190980.0;12370.0;178610.0;6.5
1913;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Thuiswonend, 2 ouders/verzorgers;2007/'08;194150.0;12320.0;181830.0;6.3
1914;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Thuiswonend, 2 ouders/verzorgers;2008/'09;194870.0;11740.0;183140.0;6.0
1915;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Thuiswonend, 1 ouder/verzorger;2004/'05;27400.0;3920.0;23480.0;14.3
1916;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Thuiswonend, 1 ouder/verzorger;2005/'06;31880.0;3930.0;27950.0;12.3
1917;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Thuiswonend, 1 ouder/verzorger;2006/'07;32940.0;4120.0;28820.0;12.5
1918;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Thuiswonend, 1 ouder/verzorger;2007/'08;35340.0;4410.0;30930.0;12.5
1919;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Thuiswonend, 1 ouder/verzorger;2008/'09;35690.0;4240.0;31450.0;11.9
1920;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal eigen huishouden;2004/'05;13180.0;1780.0;11400.0;13.5
1921;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal eigen huishouden;2005/'06;16620.0;1920.0;14700.0;11.5
1922;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal eigen huishouden;2006/'07;18080.0;2080.0;15990.0;11.5
1923;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal eigen huishouden;2007/'08;18340.0;2090.0;16250.0;11.4
1924;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal eigen huishouden;2008/'09;17330.0;1760.0;15560.0;10.2
1925;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Eigen huishouden, alleenstaand;2004/'05;8400.0;1110.0;7290.0;13.2
1926;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Eigen huishouden, alleenstaand;2005/'06;10830.0;1230.0;9590.0;11.4
1927;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Eigen huishouden, alleenstaand;2006/'07;11930.0;1440.0;10490.0;12.0
1928;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Eigen huishouden, alleenstaand;2007/'08;11830.0;1420.0;10410.0;12.0
1929;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Eigen huishouden, alleenstaand;2008/'09;10450.0;1130.0;9320.0;10.8
1930;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Eigen huishouden, overig;2004/'05;4780.0;680.0;4110.0;14.1
1931;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Eigen huishouden, overig;2005/'06;5790.0;680.0;5110.0;11.8
1932;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Eigen huishouden, overig;2006/'07;6150.0;650.0;5500.0;10.5
1933;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Eigen huishouden, overig;2007/'08;6520.0;680.0;5840.0;10.4
1934;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Eigen huishouden, overig;2008/'09;6880.0;640.0;6240.0;9.2
1935;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal overige huishoudens;2004/'05;3920.0;660.0;3260.0;16.9
1936;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal overige huishoudens;2005/'06;4950.0;710.0;4240.0;14.4
1937;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal overige huishoudens;2006/'07;7370.0;1040.0;6330.0;14.1
1938;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal overige huishoudens;2007/'08;3880.0;630.0;3250.0;16.2
1939;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal overige huishoudens;2008/'09;5040.0;720.0;4320.0;14.3
1940;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;IIT-bewoner;2004/'05;980.0;240.0;740.0;24.5
1941;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;IIT-bewoner;2005/'06;1120.0;240.0;890.0;21.1
1942;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;IIT-bewoner;2006/'07;1230.0;310.0;920.0;25.2
1943;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;IIT-bewoner;2007/'08;1340.0;340.0;1000.0;25.1
1944;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;IIT-bewoner;2008/'09;1410.0;360.0;1050.0;25.6
1945;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Overig en onbekend;2004/'05;2940.0;420.0;2520.0;14.4
1946;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Overig en onbekend;2005/'06;3830.0;480.0;3350.0;12.4
1947;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Overig en onbekend;2006/'07;6140.0;730.0;5410.0;11.9
1948;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Overig en onbekend;2007/'08;2540.0;290.0;2250.0;11.4
1949;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);18 tot 23 jaar;Overig en onbekend;2008/'09;3640.0;360.0;3280.0;9.9
1950;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Totaal soort huishouden;2004/'05;61750.0;13440.0;48310.0;21.8
1951;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Totaal soort huishouden;2005/'06;67350.0;12850.0;54510.0;19.1
1952;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Totaal soort huishouden;2006/'07;70640.0;12530.0;58110.0;17.7
1953;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Totaal soort huishouden;2007/'08;79510.0;14320.0;65190.0;18.0
1954;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Totaal soort huishouden;2008/'09;83300.0;12800.0;70500.0;15.4
1955;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Totaal thuiswonend;2004/'05;14990.0;2730.0;12250.0;18.2
1956;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Totaal thuiswonend;2005/'06;16430.0;2400.0;14030.0;14.6
1957;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Totaal thuiswonend;2006/'07;17000.0;2130.0;14870.0;12.5
1958;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Totaal thuiswonend;2007/'08;19570.0;2190.0;17380.0;11.2
1959;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Totaal thuiswonend;2008/'09;20620.0;2030.0;18600.0;9.8
1960;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Thuiswonend, 2 ouders/verzorgers;2004/'05;12390.0;2170.0;10220.0;17.5
1961;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Thuiswonend, 2 ouders/verzorgers;2005/'06;13560.0;1880.0;11690.0;13.8
1962;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Thuiswonend, 2 ouders/verzorgers;2006/'07;13910.0;1620.0;12280.0;11.7
1963;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Thuiswonend, 2 ouders/verzorgers;2007/'08;15930.0;1610.0;14320.0;10.1
1964;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Thuiswonend, 2 ouders/verzorgers;2008/'09;16690.0;1460.0;15240.0;8.7
1965;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Thuiswonend, 1 ouder/verzorger;2004/'05;2600.0;560.0;2040.0;21.7
1966;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Thuiswonend, 1 ouder/verzorger;2005/'06;2870.0;520.0;2350.0;18.2
1967;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Thuiswonend, 1 ouder/verzorger;2006/'07;3090.0;500.0;2590.0;16.3
1968;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Thuiswonend, 1 ouder/verzorger;2007/'08;3640.0;580.0;3060.0;16.0
1969;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Thuiswonend, 1 ouder/verzorger;2008/'09;3930.0;570.0;3360.0;14.5
1970;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Totaal eigen huishouden;2004/'05;45390.0;10340.0;35050.0;22.8
1971;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Totaal eigen huishouden;2005/'06;49310.0;10050.0;39250.0;20.4
1972;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Totaal eigen huishouden;2006/'07;51290.0;9950.0;41340.0;19.4
1973;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Totaal eigen huishouden;2007/'08;58390.0;11740.0;46650.0;20.1
1974;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Totaal eigen huishouden;2008/'09;60810.0;10330.0;50480.0;17.0
1975;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Eigen huishouden, alleenstaand;2004/'05;10380.0;2510.0;7870.0;24.2
1976;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Eigen huishouden, alleenstaand;2005/'06;12010.0;2560.0;9460.0;21.3
1977;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Eigen huishouden, alleenstaand;2006/'07;13240.0;2750.0;10490.0;20.8
1978;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Eigen huishouden, alleenstaand;2007/'08;14380.0;2980.0;11400.0;20.7
1979;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Eigen huishouden, alleenstaand;2008/'09;14380.0;2700.0;11680.0;18.8
1980;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Eigen huishouden, overig;2004/'05;35000.0;7830.0;27180.0;22.4
1981;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Eigen huishouden, overig;2005/'06;37290.0;7500.0;29790.0;20.1
1982;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Eigen huishouden, overig;2006/'07;38050.0;7200.0;30850.0;18.9
1983;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Eigen huishouden, overig;2007/'08;44010.0;8760.0;35250.0;19.9
1984;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Eigen huishouden, overig;2008/'09;46430.0;7630.0;38800.0;16.4
1985;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Totaal overige huishoudens;2004/'05;1380.0;370.0;1010.0;26.9
1986;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Totaal overige huishoudens;2005/'06;1620.0;390.0;1230.0;24.2
1987;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Totaal overige huishoudens;2006/'07;2350.0;460.0;1900.0;19.5
1988;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Totaal overige huishoudens;2007/'08;1550.0;390.0;1160.0;25.2
1989;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Totaal overige huishoudens;2008/'09;1860.0;450.0;1420.0;23.9
1990;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;IIT-bewoner;2004/'05;260.0;120.0;150.0;44.1
1991;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;IIT-bewoner;2005/'06;280.0;120.0;160.0;43.3
1992;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;IIT-bewoner;2006/'07;320.0;130.0;190.0;39.6
1993;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;IIT-bewoner;2007/'08;400.0;170.0;230.0;43.4
1994;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;IIT-bewoner;2008/'09;490.0;220.0;260.0;45.9
1995;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Overig en onbekend;2004/'05;1120.0;260.0;860.0;22.8
1996;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Overig en onbekend;2005/'06;1340.0;270.0;1070.0;20.2
1997;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Overig en onbekend;2006/'07;2030.0;330.0;1700.0;16.3
1998;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Overig en onbekend;2007/'08;1160.0;220.0;940.0;18.9
1999;Totaal mannen en vrouwen;1;Mbo (inclusief extraneï);23 jaar of ouder;Overig en onbekend;2008/'09;1380.0;220.0;1160.0;16.2
2000;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Totaal soort huishouden;2004/'05;323920.0;36980.0;286940.0;11.4
2001;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Totaal soort huishouden;2005/'06;356340.0;34960.0;321380.0;9.8
2002;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Totaal soort huishouden;2006/'07;364460.0;34640.0;329820.0;9.5
2003;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Totaal soort huishouden;2007/'08;372820.0;34510.0;338310.0;9.3
2004;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Totaal soort huishouden;2008/'09;375880.0;31750.0;344130.0;8.4
2005;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Totaal thuiswonend;2004/'05;261020.0;24230.0;236790.0;9.3
2006;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Totaal thuiswonend;2005/'06;284830.0;22170.0;262660.0;7.8
2007;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Totaal thuiswonend;2006/'07;286560.0;21430.0;265130.0;7.5
2008;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Totaal thuiswonend;2007/'08;292750.0;20320.0;272430.0;6.9
2009;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Totaal thuiswonend;2008/'09;293080.0;18990.0;274090.0;6.5
2010;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Thuiswonend, 2 ouders/verzorgers;2004/'05;225330.0;18960.0;206370.0;8.4
2011;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Thuiswonend, 2 ouders/verzorgers;2005/'06;243550.0;16830.0;226720.0;6.9
2012;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Thuiswonend, 2 ouders/verzorgers;2006/'07;243810.0;15990.0;227830.0;6.6
2013;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Thuiswonend, 2 ouders/verzorgers;2007/'08;246970.0;14810.0;232160.0;6.0
2014;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Thuiswonend, 2 ouders/verzorgers;2008/'09;247230.0;13830.0;233400.0;5.6
2015;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Thuiswonend, 1 ouder/verzorger;2004/'05;35690.0;5280.0;30420.0;14.8
2016;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Thuiswonend, 1 ouder/verzorger;2005/'06;41280.0;5340.0;35940.0;12.9
2017;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Thuiswonend, 1 ouder/verzorger;2006/'07;42750.0;5450.0;37300.0;12.7
2018;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Thuiswonend, 1 ouder/verzorger;2007/'08;45780.0;5510.0;40270.0;12.0
2019;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Thuiswonend, 1 ouder/verzorger;2008/'09;45850.0;5160.0;40690.0;11.3
2020;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Totaal eigen huishouden;2004/'05;57280.0;11640.0;45630.0;20.3
2021;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Totaal eigen huishouden;2005/'06;64540.0;11590.0;52950.0;18.0
2022;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Totaal eigen huishouden;2006/'07;67670.0;11640.0;56030.0;17.2
2023;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Totaal eigen huishouden;2007/'08;74380.0;13140.0;61240.0;17.7
2024;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Totaal eigen huishouden;2008/'09;75380.0;11560.0;63820.0;15.3
2025;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Eigen huishouden, alleenstaand;2004/'05;18600.0;3520.0;15090.0;18.9
2026;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Eigen huishouden, alleenstaand;2005/'06;22630.0;3710.0;18920.0;16.4
2027;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Eigen huishouden, alleenstaand;2006/'07;24830.0;4120.0;20710.0;16.6
2028;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Eigen huishouden, alleenstaand;2007/'08;25660.0;4210.0;21450.0;16.4
2029;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Eigen huishouden, alleenstaand;2008/'09;24110.0;3660.0;20450.0;15.2
2030;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Eigen huishouden, overig;2004/'05;38670.0;8130.0;30540.0;21.0
2031;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Eigen huishouden, overig;2005/'06;41900.0;7880.0;34030.0;18.8
2032;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Eigen huishouden, overig;2006/'07;42840.0;7520.0;35320.0;17.6
2033;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Eigen huishouden, overig;2007/'08;48720.0;8930.0;39790.0;18.3
2034;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Eigen huishouden, overig;2008/'09;51270.0;7890.0;43380.0;15.4
2035;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Totaal overige huishoudens;2004/'05;5620.0;1110.0;4510.0;19.7
2036;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Totaal overige huishoudens;2005/'06;6980.0;1200.0;5770.0;17.3
2037;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Totaal overige huishoudens;2006/'07;10230.0;1570.0;8660.0;15.3
2038;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Totaal overige huishoudens;2007/'08;5690.0;1050.0;4640.0;18.5
2039;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Totaal overige huishoudens;2008/'09;7420.0;1210.0;6220.0;16.3
2040;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;IIT-bewoner;2004/'05;1390.0;400.0;990.0;28.8
2041;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;IIT-bewoner;2005/'06;1640.0;420.0;1220.0;25.5
2042;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;IIT-bewoner;2006/'07;1780.0;480.0;1300.0;26.9
2043;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;IIT-bewoner;2007/'08;1940.0;550.0;1390.0;28.4
2044;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;IIT-bewoner;2008/'09;2100.0;610.0;1480.0;29.2
2045;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Overig en onbekend;2004/'05;4230.0;710.0;3520.0;16.7
2046;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Overig en onbekend;2005/'06;5340.0;790.0;4550.0;14.7
2047;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Overig en onbekend;2006/'07;8450.0;1090.0;7360.0;12.9
2048;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Overig en onbekend;2007/'08;3750.0;500.0;3250.0;13.3
2049;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);0;Overig en onbekend;2008/'09;5330.0;590.0;4730.0;11.2
2050;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);22 jaar of jonger;Totaal soort huishouden;2004/'05;264330.0;24240.0;240090.0;9.2
2051;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);22 jaar of jonger;Totaal soort huishouden;2005/'06;291370.0;22750.0;268620.0;7.8
2052;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);22 jaar of jonger;Totaal soort huishouden;2006/'07;296620.0;22710.0;273910.0;7.7
2053;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);22 jaar of jonger;Totaal soort huishouden;2007/'08;296930.0;21090.0;275840.0;7.1
2054;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);22 jaar of jonger;Totaal soort huishouden;2008/'09;296540.0;19620.0;276910.0;6.6
2055;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);22 jaar of jonger;Totaal thuiswonend;2004/'05;246810.0;21740.0;225070.0;8.8
2056;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);22 jaar of jonger;Totaal thuiswonend;2005/'06;269300.0;19990.0;249310.0;7.4
2057;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);22 jaar of jonger;Totaal thuiswonend;2006/'07;270560.0;19480.0;251080.0;7.2
2058;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);22 jaar of jonger;Totaal thuiswonend;2007/'08;274480.0;18360.0;256130.0;6.7
2059;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);22 jaar of jonger;Totaal thuiswonend;2008/'09;273840.0;17140.0;256710.0;6.3
2060;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);22 jaar of jonger;Thuiswonend, 2 ouders/verzorgers;2004/'05;213610.0;16990.0;196620.0;8.0
2061;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);22 jaar of jonger;Thuiswonend, 2 ouders/verzorgers;2005/'06;230760.0;15140.0;215630.0;6.6
2062;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);22 jaar of jonger;Thuiswonend, 2 ouders/verzorgers;2006/'07;230710.0;14500.0;216210.0;6.3
2063;Totaal mannen en vrouwen;1;Mbo (exclusief extraneï);22 jaar of jonger;Thuiswonend, 2 ouders/verzorgers;2007/'08;232130.0;13380.0;218750.0;5.8
