ID;Geslacht;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;InkomstenUitEenBaan;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
2338;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;Wel verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2007/'08;16130.0;2910.0;13220.0;18.0
2339;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;Wel verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2008/'09;16710.0;2910.0;13810.0;17.4
2340;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Totaal populatie;2004/'05;22930.0;5070.0;17870.0;22.1
2341;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Totaal populatie;2005/'06;28170.0;5480.0;22690.0;19.4
2342;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Totaal populatie;2006/'07;31370.0;5940.0;25430.0;18.9
2343;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Totaal populatie;2007/'08;33500.0;5960.0;27540.0;17.8
2344;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Totaal populatie;2008/'09;34540.0;5640.0;28900.0;16.3
2345;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Geen inkomsten uit een baan;2004/'05;8610.0;2260.0;6350.0;26.3
2346;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Geen inkomsten uit een baan;2005/'06;11150.0;2690.0;8460.0;24.1
2347;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Geen inkomsten uit een baan;2006/'07;11770.0;2860.0;8910.0;24.3
2348;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Geen inkomsten uit een baan;2007/'08;11110.0;2560.0;8550.0;23.0
2349;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Geen inkomsten uit een baan;2008/'09;11250.0;2410.0;8850.0;21.4
2350;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Wel inkomsten uit een baan;2004/'05;14320.0;2800.0;11520.0;19.6
2351;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Wel inkomsten uit een baan;2005/'06;17020.0;2790.0;14230.0;16.4
2352;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Wel inkomsten uit een baan;2006/'07;19600.0;3080.0;16520.0;15.7
2353;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Wel inkomsten uit een baan;2007/'08;22390.0;3400.0;18990.0;15.2
2354;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;Wel inkomsten uit een baan;2008/'09;23290.0;3240.0;20050.0;13.9
2355;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2004/'05;4130.0;660.0;3470.0;16.0
2356;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2005/'06;5500.0;790.0;4720.0;14.3
2357;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2006/'07;5840.0;810.0;5030.0;13.9
2358;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2007/'08;6440.0;830.0;5600.0;13.0
2359;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2008/'09;6250.0;670.0;5580.0;10.7
2360;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;2450.0;430.0;2020.0;17.7
2361;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;3000.0;520.0;2480.0;17.3
2362;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;3790.0;640.0;3150.0;17.0
2363;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;4400.0;710.0;3690.0;16.1
2364;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;5060.0;740.0;4320.0;14.6
2365;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2004/'05;7740.0;1710.0;6030.0;22.1
2366;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2005/'06;8510.0;1480.0;7030.0;17.4
2367;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2006/'07;9970.0;1630.0;8340.0;16.3
2368;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2007/'08;11560.0;1860.0;9700.0;16.1
2369;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;1 keer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2008/'09;11980.0;1830.0;10150.0;15.3
2370;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Totaal populatie;2004/'05;8770.0;2930.0;5840.0;33.4
2371;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Totaal populatie;2005/'06;11570.0;3430.0;8140.0;29.6
2372;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Totaal populatie;2006/'07;13470.0;4000.0;9480.0;29.6
2373;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Totaal populatie;2007/'08;15000.0;4270.0;10740.0;28.4
2374;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Totaal populatie;2008/'09;15120.0;4040.0;11090.0;26.7
2375;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Geen inkomsten uit een baan;2004/'05;4480.0;1740.0;2740.0;38.8
2376;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Geen inkomsten uit een baan;2005/'06;6030.0;2120.0;3910.0;35.2
2377;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Geen inkomsten uit een baan;2006/'07;6660.0;2400.0;4250.0;36.1
2378;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Geen inkomsten uit een baan;2007/'08;6620.0;2350.0;4270.0;35.4
2379;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Geen inkomsten uit een baan;2008/'09;6490.0;2160.0;4320.0;33.3
2380;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Wel inkomsten uit een baan;2004/'05;4290.0;1190.0;3100.0;27.7
2381;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Wel inkomsten uit een baan;2005/'06;5540.0;1310.0;4230.0;23.6
2382;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Wel inkomsten uit een baan;2006/'07;6820.0;1590.0;5230.0;23.3
2383;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Wel inkomsten uit een baan;2007/'08;8390.0;1920.0;6470.0;22.9
2384;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;Wel inkomsten uit een baan;2008/'09;8640.0;1870.0;6770.0;21.7
2385;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2004/'05;1160.0;300.0;850.0;26.2
2386;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2005/'06;1720.0;370.0;1350.0;21.6
2387;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2006/'07;1960.0;470.0;1490.0;24.0
2388;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2007/'08;2250.0;510.0;1740.0;22.8
2389;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2008/'09;2160.0;420.0;1740.0;19.5
2390;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;730.0;210.0;520.0;28.6
2391;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;950.0;260.0;690.0;27.2
2392;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;1290.0;330.0;960.0;25.6
2393;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;1570.0;360.0;1210.0;23.0
2394;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;1750.0;380.0;1370.0;21.6
2395;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2004/'05;2400.0;680.0;1720.0;28.2
2396;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2005/'06;2870.0;680.0;2190.0;23.6
2397;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2006/'07;3570.0;790.0;2780.0;22.2
2398;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2007/'08;4570.0;1050.0;3520.0;22.9
2399;Totaal mannen en vrouwen;Mbo (exclusief extraneï);0;2 keer of meer verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2008/'09;4730.0;1080.0;3650.0;22.7
2400;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal populatie;2004/'05;345410.0;36780.0;308640.0;10.6
2401;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal populatie;2005/'06;382980.0;35080.0;347910.0;9.2
2402;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal populatie;2006/'07;390270.0;34750.0;355520.0;8.9
2403;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal populatie;2007/'08;391140.0;32840.0;358310.0;8.4
2404;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal populatie;2008/'09;390180.0;29800.0;360380.0;7.6
2405;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Geen inkomsten uit een baan;2004/'05;125970.0;16340.0;109630.0;13.0
2406;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Geen inkomsten uit een baan;2005/'06;144940.0;16880.0;128060.0;11.6
2407;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Geen inkomsten uit een baan;2006/'07;141160.0;16640.0;124520.0;11.8
2408;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Geen inkomsten uit een baan;2007/'08;125950.0;14610.0;111330.0;11.6
2409;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Geen inkomsten uit een baan;2008/'09;125680.0;13300.0;112380.0;10.6
2410;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Wel inkomsten uit een baan;2004/'05;219440.0;20440.0;199010.0;9.3
2411;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Wel inkomsten uit een baan;2005/'06;238050.0;18200.0;219850.0;7.6
2412;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Wel inkomsten uit een baan;2006/'07;249110.0;18110.0;231000.0;7.3
2413;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Wel inkomsten uit een baan;2007/'08;265200.0;18230.0;246970.0;6.9
2414;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Wel inkomsten uit een baan;2008/'09;264500.0;16510.0;248000.0;6.2
2415;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2004/'05;104180.0;7220.0;96960.0;6.9
2416;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2005/'06;118600.0;7200.0;111400.0;6.1
2417;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2006/'07;113360.0;6760.0;106610.0;6.0
2418;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2007/'08;117230.0;6590.0;110630.0;5.6
2419;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2008/'09;114290.0;5390.0;108910.0;4.7
2420;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;48130.0;4370.0;43760.0;9.1
2421;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;52030.0;4070.0;47970.0;7.8
2422;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;61440.0;4570.0;56880.0;7.4
2423;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;66210.0;4570.0;61650.0;6.9
2424;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;73470.0;4480.0;69000.0;6.1
2425;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2004/'05;67130.0;8850.0;58290.0;13.2
2426;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2005/'06;67420.0;6940.0;60480.0;10.3
2427;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2006/'07;74300.0;6790.0;67520.0;9.1
2428;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2007/'08;81760.0;7070.0;74690.0;8.6
2429;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Totaal wel en niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2008/'09;76740.0;6650.0;70090.0;8.7
2430;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Totaal populatie;2004/'05;318630.0;30400.0;288240.0;9.5
2431;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Totaal populatie;2005/'06;349600.0;28060.0;321540.0;8.0
2432;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Totaal populatie;2006/'07;352870.0;26830.0;326040.0;7.6
2433;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Totaal populatie;2007/'08;351140.0;24740.0;326400.0;7.0
2434;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Totaal populatie;2008/'09;349650.0;22300.0;327350.0;6.4
2435;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Geen inkomsten uit een baan;2004/'05;114180.0;12910.0;101260.0;11.3
2436;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Geen inkomsten uit een baan;2005/'06;129650.0;12840.0;116810.0;9.9
2437;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Geen inkomsten uit een baan;2006/'07;124860.0;12210.0;112660.0;9.8
2438;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Geen inkomsten uit een baan;2007/'08;110200.0;10400.0;99800.0;9.4
2439;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Geen inkomsten uit een baan;2008/'09;110020.0;9420.0;100600.0;8.6
2440;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Wel inkomsten uit een baan;2004/'05;204460.0;17490.0;186970.0;8.6
2441;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Wel inkomsten uit een baan;2005/'06;219950.0;15220.0;204730.0;6.9
2442;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Wel inkomsten uit een baan;2006/'07;228010.0;14620.0;213380.0;6.4
2443;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Wel inkomsten uit een baan;2007/'08;240940.0;14340.0;226600.0;6.0
2444;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;Wel inkomsten uit een baan;2008/'09;239630.0;12880.0;226750.0;5.4
2445;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2004/'05;99280.0;6350.0;92930.0;6.4
2446;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2005/'06;111960.0;6170.0;105790.0;5.5
2447;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2006/'07;106270.0;5620.0;100650.0;5.3
2448;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2007/'08;109430.0;5420.0;104010.0;5.0
2449;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2008/'09;106660.0;4410.0;102260.0;4.1
2450;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;45250.0;3820.0;41430.0;8.4
2451;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;48540.0;3430.0;45110.0;7.1
2452;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;56990.0;3760.0;53230.0;6.6
2453;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;60990.0;3680.0;57300.0;6.0
2454;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;67500.0;3580.0;63930.0;5.3
2455;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2004/'05;59930.0;7310.0;52620.0;12.2
2456;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2005/'06;59450.0;5620.0;53830.0;9.5
2457;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2006/'07;64750.0;5240.0;59510.0;8.1
2458;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2007/'08;70520.0;5240.0;65280.0;7.4
2459;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Niet verdacht van misdrijf;>= 0,9 keer minimum(jeugd)loon;2008/'09;65460.0;4900.0;60570.0;7.5
2460;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Totaal populatie;2004/'05;26780.0;6380.0;20400.0;23.8
2461;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Totaal populatie;2005/'06;33380.0;7020.0;26370.0;21.0
2462;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Totaal populatie;2006/'07;37400.0;7920.0;29480.0;21.2
2463;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Totaal populatie;2007/'08;40000.0;8100.0;31900.0;20.2
2464;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Totaal populatie;2008/'09;40530.0;7510.0;33030.0;18.5
2465;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Geen inkomsten uit een baan;2004/'05;11790.0;3430.0;8370.0;29.1
2466;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Geen inkomsten uit een baan;2005/'06;15290.0;4040.0;11250.0;26.4
2467;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Geen inkomsten uit een baan;2006/'07;16300.0;4430.0;11860.0;27.2
2468;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Geen inkomsten uit een baan;2007/'08;15740.0;4210.0;11530.0;26.8
2469;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Geen inkomsten uit een baan;2008/'09;15660.0;3880.0;11780.0;24.8
2470;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Wel inkomsten uit een baan;2004/'05;14980.0;2950.0;12030.0;19.7
2471;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Wel inkomsten uit een baan;2005/'06;18090.0;2980.0;15110.0;16.5
2472;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Wel inkomsten uit een baan;2006/'07;21100.0;3490.0;17620.0;16.5
2473;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Wel inkomsten uit een baan;2007/'08;24260.0;3890.0;20370.0;16.0
2474;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Wel inkomsten uit een baan;2008/'09;24870.0;3630.0;21250.0;14.6
2475;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2004/'05;4900.0;870.0;4030.0;17.7
2476;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2005/'06;6630.0;1030.0;5610.0;15.5
2477;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2006/'07;7100.0;1140.0;5960.0;16.0
2478;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2007/'08;7800.0;1180.0;6620.0;15.1
2479;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;< 0,5 keer minimum(jeugd)loon;2008/'09;7630.0;980.0;6650.0;12.8
2480;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;2880.0;550.0;2330.0;19.0
2481;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;3490.0;640.0;2850.0;18.3
2482;Totaal mannen en vrouwen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;4450.0;810.0;3650.0;18.1
