ID;Bedrijfstak;Balanstotaal;Perioden;AantalOndernemingen_1;BalanstotaalEindstand_2;ImmaterieleVasteActiva_3;MaterieleVasteActiva_4;Deelnemingen_5;LanglVorderingenEnBeleggingen_6;Voorraden_7;KortlVorderingenEnBeleggingen_8;LiquideMiddelen_9;EigenVermogen_10;BelangVanDerden_11;EgalRekInvestPremiesSubsidiesED_12;Voorzieningen_13;LanglopendeSchuldenRentedragend_14;KortlopendeSchulden_15;NettoOmzetEnOvBedrijfsopbrengsten_16;LonenSalSocialeEnPensioenlasten_17;AfschrijvingenMinusInvesteringspremies_18;KostenVanDeOmzet_19;Bedrijfsresultaat_20;OverigeBedrijfskostenSaldo_21;ResultaatUitDeelnemingen_22;Rentebaten_23;Rentelasten_24;OverigeFinancieleResultaten_25;BuitengewoneBatenEnLastenSaldo_26;BuitengewoneBaten_27;BuitengewoneLasten_28;ResultaatVoorBelastingen_29;Vennootschapsbelasting_30;AandeelVanDerden_31;Nettoresultaat_32;Winstuitkeringen_33;ToevoegingOnttrekkingAanDeReserves_34
383;Handel;B.3. Balanstotaal 0,5 - 1,25 mln euro;2001;14965.0;12045.4;129.5;2938.1;355.9;789.7;2212.5;3692.1;1927.6;3147.8;;;1794.7;2471.4;4631.5;23292.2;-3320.3;-518.8;-18588.7;864.5;-94.9;109.7;40.1;-255.1;10.4;91.6;169.7;-78.1;861.2;-289.7;;571.5;293.3;278.2
384;Handel;B.3. Balanstotaal 0,5 - 1,25 mln euro;2002;15543.0;12474.2;125.9;3049.6;380.9;799.8;2354.7;3739.1;2024.2;3246.8;;;1895.7;2643.9;4687.8;24300.5;-3586.2;-542.5;-19313.0;858.8;-118.9;111.5;38.9;-264.2;-5.1;72.9;144.4;-71.5;812.7;-284.1;;528.6;264.3;264.3
385;Handel;B.4. Balanstotaal 1,25 - 2,5 mln euro;1992;4926.0;8575.3;57.7;2486.4;181.5;304.4;1969.2;2413.9;1162.3;2432.7;;;861.2;1593.5;3688.0;17261.0;-2035.8;-345.0;-14223.4;656.7;-149.5;;;;;-20.3;;;486.9;-192.9;;294.0;88.4;205.6
386;Handel;B.4. Balanstotaal 1,25 - 2,5 mln euro;1993;5161.0;9001.6;64.1;2527.3;194.7;349.1;2041.0;2554.2;1271.5;2509.9;;;995.3;1686.6;3809.9;17465.3;-2133.1;-365.8;-14354.3;612.1;-126.1;;;;;-62.8;;;423.2;-175.4;;247.7;83.5;164.2
387;Handel;B.4. Balanstotaal 1,25 - 2,5 mln euro;1994;5451.0;9544.8;55.8;2677.0;222.3;501.0;2094.0;2680.8;1313.9;2735.3;;;1169.0;1801.6;3838.9;18037.8;-2219.6;-375.1;-14813.9;629.2;-100.3;;;;;-42.8;73.5;-116.3;486.1;-187.8;;298.3;86.8;211.5
388;Handel;B.4. Balanstotaal 1,25 - 2,5 mln euro;1995;5732.0;10049.7;68.9;2763.6;247.9;560.4;2143.1;2879.7;1386.2;2828.0;;;1190.8;1889.3;4141.8;19612.2;-2218.2;-383.7;-16230.3;780.0;-121.1;35.8;45.0;-226.0;24.2;17.6;107.2;-89.6;676.6;-249.2;;427.4;80.1;347.3
389;Handel;B.4. Balanstotaal 1,25 - 2,5 mln euro;1996;6164.0;10785.1;71.0;2988.2;277.6;600.0;2284.8;3064.6;1499.0;3144.1;;;1262.7;2027.8;4350.7;20435.3;-2315.0;-410.2;-16901.3;808.8;-87.4;58.6;42.6;-230.5;41.9;47.6;135.8;-88.2;769.0;-261.4;;507.6;96.0;411.6
390;Handel;B.4. Balanstotaal 1,25 - 2,5 mln euro;1997;6612.0;11576.3;78.9;3149.5;278.8;679.7;2394.9;3360.4;1634.3;3504.2;;;1325.1;2120.3;4626.8;22205.4;-2492.3;-437.0;-18364.6;911.5;-82.0;69.0;43.1;-235.2;41.1;41.5;158.6;-117.1;871.0;-285.7;;585.3;173.7;411.6
391;Handel;B.4. Balanstotaal 1,25 - 2,5 mln euro;1998;6891.0;12087.8;94.0;3145.6;302.2;784.0;2483.5;3513.0;1765.7;3745.2;;;1367.8;2155.3;4819.5;23164.9;-2622.6;-448.2;-19125.7;968.4;-43.5;108.8;43.8;-233.9;37.7;91.6;196.4;-104.8;1016.5;-312.9;;703.6;209.7;493.9
392;Handel;B.4. Balanstotaal 1,25 - 2,5 mln euro;1999;6992.0;12249.5;91.1;3091.6;331.7;792.0;2538.2;3637.6;1767.3;3823.1;;;1338.0;2180.1;4908.5;23004.0;-2733.1;-454.1;-18816.5;1000.3;-37.1;104.5;39.0;-227.2;46.5;81.2;175.5;-94.3;1044.5;-328.2;;716.2;231.7;484.5
393;Handel;B.4. Balanstotaal 1,25 - 2,5 mln euro;2000;6885.0;12053.4;108.8;3021.0;322.5;817.8;2357.6;3728.4;1697.4;3747.0;;;1248.0;2190.9;4867.7;22835.4;-2656.3;-441.1;-18803.3;934.8;-62.6;103.7;39.4;-231.6;25.9;98.7;187.9;-89.2;970.8;-325.5;;645.3;245.9;399.4
394;Handel;B.4. Balanstotaal 1,25 - 2,5 mln euro;2001;7866.0;13813.9;151.3;3474.4;400.7;989.7;2602.0;4207.4;1988.5;4339.3;;;1408.5;2982.1;5084.0;25853.6;-3081.5;-525.3;-21212.4;1034.4;-28.7;187.2;47.1;-283.1;20.1;91.9;175.8;-83.8;1097.7;-352.8;;744.8;340.5;404.3
395;Handel;B.4. Balanstotaal 1,25 - 2,5 mln euro;2002;8015.0;14057.0;170.1;3581.3;450.5;997.0;2662.6;4168.8;2026.6;4406.9;;;1446.0;3201.7;5002.4;26708.8;-3237.5;-548.4;-21882.4;1040.5;-84.1;147.3;43.6;-283.9;9.0;73.9;147.6;-73.7;1030.5;-339.3;;691.2;283.0;408.2
396;Handel;B.5. Balanstotaal 2,5 - 5 mln euro;1992;2605.0;9016.8;79.2;2497.7;267.3;283.0;2035.6;2739.5;1114.5;2842.4;;;659.4;1576.6;3938.3;17731.6;-1892.0;-345.7;-14838.8;655.1;-121.1;;;;;-25.3;;;508.7;-192.3;;316.4;127.6;188.8
397;Handel;B.5. Balanstotaal 2,5 - 5 mln euro;1993;2711.0;9425.2;71.9;2669.0;287.9;369.3;2056.9;2770.1;1200.1;2878.3;;;763.5;1807.8;3975.7;17875.5;-2020.1;-371.8;-14866.7;617.0;-98.0;;;;;-51.6;;;467.4;-181.4;;286.0;139.3;146.7
398;Handel;B.5. Balanstotaal 2,5 - 5 mln euro;1994;2893.0;10027.6;60.3;2722.7;283.9;471.1;2201.0;2993.0;1295.5;3043.9;;;892.2;1812.4;4279.1;19103.2;-2137.8;-384.3;-15845.8;735.3;-117.8;;;;;-51.7;78.2;-129.9;565.7;-206.1;;359.7;105.4;254.3
399;Handel;B.5. Balanstotaal 2,5 - 5 mln euro;1995;2991.0;10295.2;64.9;2729.8;274.2;524.7;2285.3;3089.4;1326.8;3230.8;;;901.6;1894.5;4268.2;18852.1;-2061.5;-370.6;-15624.9;795.1;-71.6;70.6;50.7;-225.9;32.9;-15.8;110.2;-126.0;707.7;-249.1;;458.5;115.8;342.7
400;Handel;B.5. Balanstotaal 2,5 - 5 mln euro;1996;3244.0;11169.7;64.6;2931.1;322.6;623.1;2449.4;3317.8;1461.2;3637.6;;;954.9;2030.9;4546.4;20774.5;-2170.7;-387.9;-17315.7;900.2;-47.7;86.9;47.0;-228.2;46.5;-9.2;107.4;-116.6;843.2;-282.3;;560.9;127.1;433.8
401;Handel;B.5. Balanstotaal 2,5 - 5 mln euro;1997;3554.0;12298.9;73.7;3201.6;325.7;742.2;2610.9;3783.5;1561.4;4015.3;;;1003.8;2211.2;5068.6;22653.1;-2369.4;-421.4;-18887.9;974.3;-34.3;107.0;45.0;-236.6;50.2;46.0;141.8;-95.8;986.0;-306.0;;680.0;211.8;468.2
402;Handel;B.5. Balanstotaal 2,5 - 5 mln euro;1998;3705.0;12819.9;84.2;3300.9;388.7;787.2;2728.7;3911.9;1618.3;4271.5;;;1046.7;2298.2;5203.6;23788.7;-2470.9;-457.8;-19717.3;1142.7;-9.3;119.1;45.5;-237.7;63.8;68.4;166.0;-97.6;1201.9;-333.4;;868.5;262.2;606.3
403;Handel;B.5. Balanstotaal 2,5 - 5 mln euro;1999;3794.0;13121.6;89.5;3371.7;352.9;841.2;2725.0;4024.1;1717.2;4370.2;;;1090.7;2373.0;5287.7;24100.8;-2539.3;-465.5;-19997.5;1098.4;21.7;146.2;44.5;-232.5;63.5;79.6;181.5;-101.9;1199.8;-365.5;;834.2;260.7;573.5
404;Handel;B.5. Balanstotaal 2,5 - 5 mln euro;2000;3768.0;13056.7;99.6;3345.3;391.9;893.7;2649.2;4019.7;1657.3;4236.3;;;979.5;2538.1;5302.8;23901.9;-2493.5;-473.6;-19967.6;967.2;-23.6;137.8;43.1;-246.7;42.2;106.5;209.3;-102.8;1050.1;-335.7;;714.5;339.2;375.3
405;Handel;B.5. Balanstotaal 2,5 - 5 mln euro;2001;4383.0;15176.8;151.9;3748.8;557.1;1055.9;2920.3;4692.7;2050.1;5079.7;;;1130.1;3338.8;5628.2;26892.6;-2910.0;-546.4;-22335.0;1101.3;-1.5;221.9;56.6;-298.6;18.5;142.5;227.9;-85.4;1242.2;-380.2;;862.0;407.1;454.9
406;Handel;B.5. Balanstotaal 2,5 - 5 mln euro;2002;4621.0;16009.2;149.9;4038.4;593.3;1063.2;3175.2;4803.7;2185.7;5355.6;;;1167.0;3741.3;5745.3;29111.6;-3178.4;-578.2;-24154.8;1200.2;-60.3;195.0;54.2;-313.6;4.1;113.3;188.5;-75.3;1253.2;-393.9;;859.3;392.2;467.1
407;Handel;B.6. Balanstotaal 5 - 12,5 mln euro;1992;1338.0;9498.4;92.0;2432.0;353.1;381.9;2174.9;2979.1;1085.4;3064.6;;;520.3;1533.1;4380.4;17087.9;-1745.6;-332.1;-14315.7;694.6;-112.4;;;;;-26.3;;;555.9;-198.3;;357.6;251.6;106.0
408;Handel;B.6. Balanstotaal 5 - 12,5 mln euro;1993;1381.0;9913.2;109.9;2490.0;396.6;390.5;2220.7;3179.7;1125.8;3242.8;;;574.4;1737.9;4358.0;17860.0;-1779.0;-339.5;-15027.2;714.3;-98.7;;;;;-27.6;;;588.0;-217.1;;370.9;222.7;148.2
409;Handel;B.6. Balanstotaal 5 - 12,5 mln euro;1994;1397.0;9923.1;52.9;2517.7;369.7;416.7;2208.9;3190.4;1166.8;3127.9;;;613.1;1785.4;4396.8;17571.3;-1772.5;-339.2;-14683.1;776.4;-92.7;;;;;-40.6;71.2;-111.9;643.1;-228.2;;415.0;135.0;280.0
410;Handel;B.6. Balanstotaal 5 - 12,5 mln euro;1995;1503.0;10700.5;62.6;2774.2;452.1;486.7;2341.4;3379.5;1203.9;3403.3;;;673.3;1897.0;4726.9;19752.9;-1936.3;-351.7;-16546.9;918.1;-79.8;57.7;48.4;-220.8;34.8;-23.0;83.8;-106.8;815.2;-274.3;;541.0;200.5;340.5
411;Handel;B.6. Balanstotaal 5 - 12,5 mln euro;1996;1603.0;11360.8;86.0;2841.5;544.0;593.6;2422.2;3512.0;1361.5;3787.4;;;690.7;1987.9;4894.8;20995.5;-2042.7;-363.3;-17645.5;944.0;-24.2;102.4;46.5;-217.9;44.8;11.7;98.8;-87.2;931.5;-291.3;;640.2;225.1;415.1
412;Handel;B.6. Balanstotaal 5 - 12,5 mln euro;1997;1788.0;12758.5;124.4;3105.3;553.0;697.1;2662.3;4129.3;1487.2;4394.9;;;761.4;1996.2;5605.9;23894.8;-2210.2;-397.1;-20241.6;1045.9;-34.9;101.3;48.9;-227.5;42.5;40.9;147.9;-107.1;1051.9;-324.9;;727.0;213.5;513.5
413;Handel;B.6. Balanstotaal 5 - 12,5 mln euro;1998;1935.0;13717.2;121.9;3399.7;633.9;860.7;2829.3;4323.5;1548.1;4856.7;;;801.2;2128.1;5931.1;24889.4;-2387.2;-453.3;-20965.7;1083.3;-2.7;149.5;48.8;-246.4;45.2;56.1;165.4;-109.3;1136.7;-342.6;;794.1;271.0;523.1
414;Handel;B.6. Balanstotaal 5 - 12,5 mln euro;1999;1976.0;13963.0;131.9;3315.0;540.3;881.7;2945.0;4472.3;1677.0;4687.1;;;824.7;2292.2;6159.1;25567.1;-2434.4;-462.6;-21543.5;1126.7;27.6;133.4;48.5;-249.7;95.4;11.1;150.1;-139.0;1165.4;-356.0;;809.4;284.5;524.9
415;Handel;B.6. Balanstotaal 5 - 12,5 mln euro;2000;1952.0;13897.3;168.3;3306.3;581.7;922.9;2797.4;4537.0;1583.8;4775.9;;;772.9;2375.8;5972.7;25064.3;-2310.3;-454.3;-21304.9;994.9;54.3;192.1;48.5;-254.6;68.3;31.2;136.5;-105.3;1080.5;-319.8;;760.7;262.4;498.3
416;Handel;B.6. Balanstotaal 5 - 12,5 mln euro;2001;2613.0;19491.0;202.2;4652.5;938.1;1317.0;3885.7;6190.8;2304.6;6850.7;;;973.6;4350.8;7315.9;35431.8;-3375.3;-651.1;-29987.2;1418.1;55.3;339.5;70.3;-385.8;31.3;68.7;166.3;-97.6;1542.1;-439.2;;1102.9;953.6;149.3
417;Handel;B.6. Balanstotaal 5 - 12,5 mln euro;2002;2608.0;19529.8;208.0;4920.5;986.3;1170.5;3961.3;5999.1;2284.2;6782.7;;;954.2;4696.2;7096.7;35662.8;-3556.8;-692.2;-29985.4;1428.5;-54.0;243.1;63.2;-384.7;24.4;37.9;132.7;-94.7;1412.4;-428.6;;983.8;988.1;-4.3
418;Handel;B.7.Balanstotaal 12.5 - 23 mln euro;1992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
419;Handel;B.7.Balanstotaal 12.5 - 23 mln euro;1993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
420;Handel;B.7.Balanstotaal 12.5 - 23 mln euro;1994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421;Handel;B.7.Balanstotaal 12.5 - 23 mln euro;1995;1.0;14.5;0.0;0.6;0.0;0.0;12.0;1.9;0.0;7.4;;;0.1;0.0;7.1;10.6;-3.0;-0.3;-6.9;0.4;-0.1;0.0;0.0;-0.1;-0.1;0.0;0.0;0.0;0.3;-0.1;;0.2;0.0;0.2
422;Handel;B.7.Balanstotaal 12.5 - 23 mln euro;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
423;Handel;B.7.Balanstotaal 12.5 - 23 mln euro;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
424;Handel;B.7.Balanstotaal 12.5 - 23 mln euro;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
425;Handel;B.7.Balanstotaal 12.5 - 23 mln euro;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
426;Handel;B.7.Balanstotaal 12.5 - 23 mln euro;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
427;Handel;B.7.Balanstotaal 12.5 - 23 mln euro;2001;564.0;9201.6;139.3;2025.7;700.4;626.2;1757.5;2962.5;989.9;3135.0;;;254.1;2065.0;3747.5;16166.9;-1391.6;-279.1;-13835.9;660.3;-1.7;110.3;29.7;-175.7;34.1;10.3;59.9;-49.6;668.9;-196.3;;472.7;126.7;346.0
428;Handel;B.7.Balanstotaal 12.5 - 23 mln euro;2002;545.0;8893.8;169.2;2086.8;655.9;546.5;1792.9;2785.4;857.0;3023.4;;;250.4;2113.2;3506.7;16888.9;-1428.5;-295.6;-14555.2;609.6;-54.2;82.6;23.8;-171.0;10.3;-3.3;37.2;-40.5;552.0;-189.6;;362.4;160.8;201.6
429;Handel;"C. Grote ondernemingen; totaal";1992;866.0;63622.3;752.6;13900.6;8494.5;6539.1;10645.5;18896.3;4393.5;20581.3;310.5;160.0;3043.3;11791.1;27735.5;109164.7;-9268.3;-1905.1;-94823.6;3167.4;161.3;704.4;1648.7;-2158.8;-33.0;-136.7;842.9;-979.5;3192.0;-842.2;-41.8;2308.0;1399.5;908.5
430;Handel;"C. Grote ondernemingen; totaal";1993;910.0;63818.6;754.7;13768.0;10058.8;5350.4;10637.2;18757.9;4491.6;20941.1;380.2;101.4;3075.8;11927.9;27392.1;109196.7;-9803.3;-2017.5;-94310.4;3065.5;-136.6;590.8;1388.5;-2026.3;-89.7;-217.0;568.8;-785.7;2711.9;-747.0;-58.3;1906.6;1391.8;514.8
431;Handel;"C. Grote ondernemingen; totaal";1994;908.0;64612.9;775.0;13480.6;11364.2;4273.6;10788.0;18559.2;5372.2;22046.7;480.8;72.4;3276.8;11967.1;26769.1;115969.8;-9825.7;-2114.5;-100587.3;3442.4;-37.7;541.9;1070.9;-1651.8;1.3;42.3;546.2;-503.9;3446.9;-962.4;-69.3;2415.1;1190.5;1224.6
432;Handel;"C. Grote ondernemingen; totaal";1995;893.0;68838.0;976.0;14495.8;11942.2;5030.3;11521.5;19666.3;5206.0;24558.9;373.1;54.5;3200.7;12651.5;27999.3;120381.0;-9502.2;-2247.7;-104815.8;3815.3;271.0;1082.7;1118.3;-1769.0;-160.9;19.1;817.2;-798.1;4105.5;-1134.1;-37.8;2933.5;1274.2;1659.3
433;Handel;"C. Grote ondernemingen; totaal";1996;858.0;72626.0;1007.1;15582.1;11412.0;5657.7;11304.3;21718.2;5944.6;27215.4;392.8;55.5;3283.1;11976.5;29702.8;126390.8;-9969.0;-2312.8;-109942.1;4166.9;887.5;1354.9;1009.9;-1519.4;42.1;-91.2;567.9;-659.2;4963.2;-1217.6;-55.8;3689.7;1499.7;2190.0
434;Handel;"C. Grote ondernemingen; totaal";1997;861.0;80033.3;839.5;15532.4;11472.7;9562.9;12328.6;25240.5;5056.7;27898.2;519.2;53.7;3455.1;14948.0;33159.0;139756.8;-10142.1;-2433.3;-122650.0;4531.3;1306.8;1548.4;1236.3;-1559.2;81.3;383.0;773.3;-390.4;6221.1;-1377.7;-70.8;4772.6;2084.4;2688.2
435;Handel;"C. Grote ondernemingen; totaal";1998;831.0;82577.4;1132.0;16516.2;11059.6;10540.1;12840.7;25132.8;5356.0;28872.5;370.4;48.9;3553.6;14068.7;35663.4;143342.2;-10758.2;-2574.5;-125124.4;4885.1;1411.9;1652.8;1383.3;-1624.3;0.1;2195.9;2632.3;-436.4;8493.0;-1500.6;-69.2;6923.1;3374.2;3548.9
436;Handel;"C. Grote ondernemingen; totaal";1999;930.0;95068.8;1716.1;19786.6;11728.4;11264.1;14154.1;31133.4;5286.0;32268.8;500.8;47.3;4372.7;15442.9;42436.2;154285.6;-12335.1;-2976.4;-133834.2;5140.0;1956.0;2101.1;1413.8;-1666.5;107.5;-170.2;864.1;-1034.3;6925.7;-1623.9;-78.0;5223.8;2160.3;3063.5
437;Handel;"C. Grote ondernemingen; totaal";2000;972.0;113467.9;2206.1;20641.6;12228.6;17992.8;16492.3;36061.7;7844.8;40021.2;459.8;60.8;4248.7;18536.8;50140.6;182137.1;-12429.7;-3169.1;-158934.6;7603.7;2506.0;2558.9;1987.7;-2073.8;33.3;753.6;1230.5;-476.9;10863.3;-1829.7;-72.3;8961.3;2615.4;6345.9
438;Handel;"C. Grote ondernemingen; totaal";2001;603.0;123933.6;3213.4;19366.9;20184.5;18646.1;15359.6;37712.9;9450.2;45821.5;346.3;44.6;4046.9;23427.2;50247.1;182167.4;-12496.5;-3266.9;-162146.6;4257.4;1758.5;1982.1;2299.8;-2584.2;60.8;-1611.3;1088.2;-2699.5;4404.6;-1697.7;-61.7;2645.2;2651.0;-5.8
439;Handel;"C. Grote ondernemingen; totaal";2002;568.0;114541.2;3809.1;19669.6;21261.8;14537.2;13655.3;34826.5;6781.6;41878.0;352.0;20.1;4435.6;21408.0;46447.6;174999.6;-12375.2;-3615.9;-150887.8;8120.7;-432.5;-58.4;1724.6;-2123.9;25.2;-924.3;560.2;-1484.6;6763.9;-1736.6;-54.9;4972.4;6653.5;-1681.1
440;Handel;C.1. Balanstotaal  12,5 - 23 mln euro;1992;418.0;6967.0;41.1;1897.1;375.0;222.8;1753.9;2114.7;562.2;2417.3;33.8;29.6;363.7;1017.4;3104.9;15116.2;-1531.6;-267.8;-12762.3;554.3;-134.5;2.2;81.1;-214.9;-3.0;-6.0;50.6;-56.6;413.8;-159.9;-4.8;249.1;153.4;95.7
441;Handel;C.1. Balanstotaal  12,5 - 23 mln euro;1993;456.0;7320.1;48.8;2048.3;399.5;234.8;1880.8;2086.8;621.2;2479.2;62.9;19.2;420.0;1107.7;3231.2;17259.8;-1689.3;-307.4;-14731.7;531.4;-127.4;13.0;78.1;-213.0;-5.5;-6.2;45.4;-51.6;397.8;-158.3;-4.8;234.7;183.4;51.3
442;Handel;C.1. Balanstotaal  12,5 - 23 mln euro;1994;440.0;7358.1;80.6;2041.4;329.5;261.2;1740.2;2208.0;697.1;2439.8;63.7;11.7;419.5;1207.8;3215.6;16318.9;-1571.6;-301.1;-13882.3;564.0;-104.7;10.0;70.5;-182.8;-2.4;-10.9;57.1;-68.0;448.5;-160.6;-10.6;277.3;107.1;170.2
443;Handel;C.1. Balanstotaal  12,5 - 23 mln euro;1995;405.0;6922.7;54.5;1877.8;385.9;202.7;1634.7;2075.3;691.8;2435.6;33.4;10.6;380.3;1061.2;3001.6;14114.6;-1352.8;-257.7;-11946.1;558.0;-58.8;38.7;63.5;-162.5;1.5;-8.0;47.8;-55.8;491.2;-165.6;-3.1;322.6;153.1;169.5
444;Handel;C.1. Balanstotaal  12,5 - 23 mln euro;1996;363.0;6528.6;64.3;1789.6;405.2;232.0;1440.2;1945.7;651.6;2604.3;28.4;3.1;354.9;931.3;2606.6;12525.0;-1298.5;-242.0;-10460.9;523.7;-30.8;21.3;54.8;-113.8;7.0;81.6;103.3;-21.7;574.5;-161.8;-6.3;406.4;155.2;251.2
445;Handel;C.1. Balanstotaal  12,5 - 23 mln euro;1997;353.0;7014.6;61.6;1780.1;799.0;241.4;1502.3;2073.0;557.2;2311.6;48.3;3.9;327.7;1310.7;3012.4;12802.9;-1206.9;-234.7;-10852.3;509.0;-66.1;16.9;50.4;-128.0;-5.4;56.8;109.7;-52.9;499.7;-152.2;-5.7;341.9;185.9;156.0
446;Handel;C.1. Balanstotaal  12,5 - 23 mln euro;1998;295.0;5274.4;88.8;1460.8;282.5;208.7;1210.4;1610.5;412.7;1823.7;30.3;0.4;286.4;880.5;2253.0;10802.8;-1101.6;-209.3;-9061.8;430.1;-45.9;18.0;37.2;-108.9;7.8;72.5;103.7;-31.2;456.8;-133.8;-4.1;318.8;124.3;194.5
447;Handel;C.1. Balanstotaal  12,5 - 23 mln euro;1999;367.0;6834.3;127.5;2156.8;180.2;263.3;1540.1;1962.5;603.9;2259.4;36.3;2.9;369.8;1336.6;2829.4;13175.3;-1305.0;-297.4;-11061.4;511.5;-66.7;20.1;47.0;-132.2;-1.5;45.4;87.0;-41.5;490.2;-162.7;-3.5;324.0;132.1;191.9
448;Handel;C.1. Balanstotaal  12,5 - 23 mln euro;2000;389.0;7260.9;123.1;2185.1;265.7;300.9;1645.6;2162.1;578.5;2285.1;49.0;5.2;315.6;1269.0;3336.9;14302.9;-1484.6;-311.9;-11939.7;566.8;-78.6;23.9;50.3;-148.1;-4.8;27.5;76.4;-48.9;515.7;-175.9;-9.7;330.1;209.3;120.8
449;Handel;C.1. Balanstotaal  12,5 - 23 mln euro;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
450;Handel;C.1. Balanstotaal  12,5 - 23 mln euro;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
451;Handel;C.2. Balanstotaal 23 - 50 mln euro;1992;225.0;7431.4;126.7;2288.8;335.4;296.2;1574.9;2156.7;652.6;2354.6;69.9;28.1;340.2;1272.3;3366.0;18167.1;-1596.4;-323.2;-15686.6;560.9;-101.9;3.4;144.5;-246.2;-3.6;-22.9;38.6;-61.6;436.0;-165.2;-6.1;264.7;160.7;104.0
452;Handel;C.2. Balanstotaal 23 - 50 mln euro;1993;221.0;7553.7;118.1;2408.1;313.1;188.5;1614.5;2265.8;645.5;2194.7;66.2;24.1;405.2;1261.8;3601.8;17362.9;-1763.1;-362.1;-14682.6;555.0;-116.8;4.7;112.9;-228.5;-5.9;-29.4;50.5;-79.9;408.7;-165.0;-9.9;233.9;231.3;2.6
453;Handel;C.2. Balanstotaal 23 - 50 mln euro;1994;239.0;8216.4;80.7;2387.4;407.6;218.0;1819.2;2574.6;728.8;2550.8;93.7;18.7;433.5;1477.3;3642.3;20067.5;-1849.4;-342.3;-17196.5;679.3;-88.0;16.3;98.2;-202.8;0.4;74.2;116.8;-42.7;665.5;-208.1;-11.3;446.1;203.2;242.9
454;Handel;C.2. Balanstotaal 23 - 50 mln euro;1995;255.0;8829.4;158.6;2478.3;545.5;258.6;1857.8;2774.2;756.3;2657.1;90.9;12.5;387.7;1782.8;3898.4;19958.6;-1749.2;-342.7;-17269.9;596.9;-80.7;35.6;98.0;-217.9;3.5;-1.2;79.3;-80.5;515.0;-183.9;-16.6;314.5;168.5;146.0
455;Handel;C.2. Balanstotaal 23 - 50 mln euro;1996;252.0;8954.3;166.0;2635.0;653.8;275.3;1849.3;2693.4;681.6;2744.4;93.0;8.5;371.0;1849.4;3888.0;20698.9;-1791.1;-360.5;-17878.4;669.0;2.4;126.3;70.5;-193.6;-0.8;17.9;80.8;-62.8;689.3;-186.0;-12.3;491.0;266.4;224.6
456;Handel;C.2. Balanstotaal 23 - 50 mln euro;1997;263.0;9580.1;123.8;2812.2;589.2;345.8;2077.6;2904.8;726.6;3008.6;122.3;6.7;443.6;1691.0;4307.8;21362.3;-1857.6;-375.8;-18418.8;710.0;-31.3;69.4;80.2;-192.7;11.8;37.7;90.6;-52.9;716.4;-233.5;-25.7;457.3;262.7;194.6
457;Handel;C.2. Balanstotaal 23 - 50 mln euro;1998;282.0;10310.8;207.6;2808.5;752.4;313.4;2295.9;3118.1;814.9;3264.4;134.3;4.1;478.9;1670.8;4758.2;21458.8;-2104.5;-448.3;-18138.1;767.9;-43.1;64.1;92.2;-211.6;12.2;78.4;133.7;-55.3;803.1;-252.6;-23.3;527.1;274.4;252.7
458;Handel;C.2. Balanstotaal 23 - 50 mln euro;1999;271.0;9853.8;181.5;2879.3;573.7;257.0;2138.8;2996.8;826.8;3095.8;110.7;1.2;484.1;1585.7;4576.4;19979.3;-2054.6;-419.9;-16865.3;639.6;-41.0;67.5;67.4;-175.9;0.0;39.3;110.3;-71.1;637.8;-222.3;-19.8;395.7;246.9;148.8
459;Handel;C.2. Balanstotaal 23 - 50 mln euro;2000;290.0;11310.3;190.2;2871.8;1016.6;293.7;2425.7;3754.8;757.5;3959.7;105.0;7.9;437.9;1593.1;5206.7;23127.9;-2095.6;-409.0;-19864.8;758.5;-13.2;110.2;86.8;-214.5;4.4;93.3;155.1;-61.8;838.6;-240.8;-16.9;581.0;213.3;367.7
460;Handel;C.2. Balanstotaal 23 - 50 mln euro;2001;281.0;10523.7;193.0;3037.5;623.4;276.6;2142.3;3478.8;772.3;3584.5;75.4;6.1;452.6;1725.3;4679.7;22147.6;-2167.7;-456.2;-18814.6;709.0;-111.3;18.3;100.1;-222.9;-6.8;-47.2;80.7;-128.0;550.5;-188.7;-13.2;348.6;174.4;174.2
461;Handel;C.2. Balanstotaal 23 - 50 mln euro;2002;232.0;8510.8;189.7;2475.1;737.4;181.8;1679.4;2649.3;598.1;3004.4;69.5;0.3;415.1;1319.5;3702.1;17038.6;-1667.7;-356.3;-14453.6;561.0;38.6;97.6;67.0;-161.9;35.9;32.1;89.2;-57.0;631.8;-181.5;-17.9;432.3;307.7;124.6
