ID;Bestedingscategorieen;KenmerkenHuishoudens;Perioden;GemiddeldBesteedBedrag_1
650;030000 Kleding en schoenen;Besteedbaar inkomen: 6e 10%-groep;2015;1.4
651;030000 Kleding en schoenen;Besteedbaar inkomen: 6e 10%-groep;2020;1.3
652;030000 Kleding en schoenen;Besteedbaar inkomen: 7e 10%-groep;2015;1.7
653;030000 Kleding en schoenen;Besteedbaar inkomen: 7e 10%-groep;2020;1.5
654;030000 Kleding en schoenen;Besteedbaar inkomen: 8e 10%-groep;2015;2.1
655;030000 Kleding en schoenen;Besteedbaar inkomen: 8e 10%-groep;2020;1.9
656;030000 Kleding en schoenen;Besteedbaar inkomen: 9e 10%-groep;2015;2.6
657;030000 Kleding en schoenen;Besteedbaar inkomen: 9e 10%-groep;2020;2.4
658;030000 Kleding en schoenen;Besteedbaar inkomen: 10e 10%-groep;2015;3.4
659;030000 Kleding en schoenen;Besteedbaar inkomen: 10e 10%-groep;2020;3.0
660;030000 Kleding en schoenen;Besteedbaar inkomen: 1e 20%-groep;2015;0.7
661;030000 Kleding en schoenen;Besteedbaar inkomen: 1e 20%-groep;2020;0.6
662;030000 Kleding en schoenen;Besteedbaar inkomen: 2e 20%-groep;2015;1.0
663;030000 Kleding en schoenen;Besteedbaar inkomen: 2e 20%-groep;2020;0.9
664;030000 Kleding en schoenen;Besteedbaar inkomen: 3e 20%-groep;2015;1.3
665;030000 Kleding en schoenen;Besteedbaar inkomen: 3e 20%-groep;2020;1.1
666;030000 Kleding en schoenen;Besteedbaar inkomen: 4e 20%-groep;2015;1.9
667;030000 Kleding en schoenen;Besteedbaar inkomen: 4e 20%-groep;2020;1.7
668;030000 Kleding en schoenen;Besteedbaar inkomen: 5e 20%-groep;2015;3.0
669;030000 Kleding en schoenen;Besteedbaar inkomen: 5e 20%-groep;2020;2.7
670;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 1e 10%-groep;2015;0.8
671;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 1e 10%-groep;2020;0.7
672;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 2e 10%-groep;2015;0.8
673;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 2e 10%-groep;2020;0.7
674;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 3e 10%-groep;2015;1.0
675;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 3e 10%-groep;2020;0.9
676;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 4e 10%-groep;2015;1.1
677;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 4e 10%-groep;2020;1.1
678;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 5e 10%-groep;2015;1.4
679;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 5e 10%-groep;2020;1.3
680;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 6e 10%-groep;2015;1.6
681;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 6e 10%-groep;2020;1.3
682;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 7e 10%-groep;2015;1.9
683;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 7e 10%-groep;2020;1.6
684;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 8e 10%-groep;2015;2.1
685;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 8e 10%-groep;2020;2.0
686;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 9e 10%-groep;2015;2.3
687;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 9e 10%-groep;2020;2.1
688;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 10e 10%-groep;2015;2.9
689;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 10e 10%-groep;2020;2.3
690;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 1e 20%-groep;2015;0.8
691;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 1e 20%-groep;2020;0.7
692;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 2e 20%-groep;2015;1.0
693;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 2e 20%-groep;2020;1.0
694;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 3e 20%-groep;2015;1.5
695;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 3e 20%-groep;2020;1.3
696;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 4e 20%-groep;2015;2.0
697;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 4e 20%-groep;2020;1.8
698;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 5e 20%-groep;2015;2.6
699;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 5e 20%-groep;2020;2.2
700;030000 Kleding en schoenen;Inkomen tot lage-inkomensgrens;2015;0.6
701;030000 Kleding en schoenen;Inkomen tot lage-inkomensgrens;2020;0.6
702;030000 Kleding en schoenen;Inkomen boven lage-inkomensgrens;2015;1.7
703;030000 Kleding en schoenen;Inkomen boven lage-inkomensgrens;2020;1.5
704;040000 Huisvesting, water en energie;Particuliere huishoudens;2015;10.6
705;040000 Huisvesting, water en energie;Particuliere huishoudens;2020;11.6
706;040000 Huisvesting, water en energie;Type: Eenpersoonshuishouden;2015;8.9
707;040000 Huisvesting, water en energie;Type: Eenpersoonshuishouden;2020;9.6
708;040000 Huisvesting, water en energie;Type: Alleenstaande man;2015;8.8
709;040000 Huisvesting, water en energie;Type: Alleenstaande man;2020;9.6
710;040000 Huisvesting, water en energie;Type: Alleenstaande man onder AOW-lft;2015;8.6
711;040000 Huisvesting, water en energie;Type: Alleenstaande man onder AOW-lft;2020;9.3
712;040000 Huisvesting, water en energie;Type: Alleenstaande man vanaf AOW-lft;2015;9.9
713;040000 Huisvesting, water en energie;Type: Alleenstaande man vanaf AOW-lft;2020;10.9
714;040000 Huisvesting, water en energie;Type: Alleenstaande vrouw;2015;8.9
715;040000 Huisvesting, water en energie;Type: Alleenstaande vrouw;2020;9.5
716;040000 Huisvesting, water en energie;Type: Alleenstaande vrouw onder AOW-lft;2015;8.3
717;040000 Huisvesting, water en energie;Type: Alleenstaande vrouw onder AOW-lft;2020;8.9
718;040000 Huisvesting, water en energie;Type: Alleenstaande vrouw vanaf AOW-lft;2015;9.7
719;040000 Huisvesting, water en energie;Type: Alleenstaande vrouw vanaf AOW-lft;2020;10.3
720;040000 Huisvesting, water en energie;Type: Meerpersoonshuishouden;2015;11.7
721;040000 Huisvesting, water en energie;Type: Meerpersoonshuishouden;2020;12.8
722;040000 Huisvesting, water en energie;Type: Eenoudergezin;2015;10.0
723;040000 Huisvesting, water en energie;Type: Eenoudergezin;2020;11.2
724;040000 Huisvesting, water en energie;Type: Eenouder, alle kinderen < 18 jr;2015;9.9
725;040000 Huisvesting, water en energie;Type: Eenouder, alle kinderen < 18 jr;2020;10.8
726;040000 Huisvesting, water en energie;Type: Eenouder, minst. één kind >= 18 jr;2015;10.2
727;040000 Huisvesting, water en energie;Type: Eenouder, minst. één kind >= 18 jr;2020;11.6
728;040000 Huisvesting, water en energie;Type: Paar, totaal;2015;11.9
729;040000 Huisvesting, water en energie;Type: Paar, totaal;2020;13.0
730;040000 Huisvesting, water en energie;Type: Paar, met kind(eren);2015;12.1
731;040000 Huisvesting, water en energie;Type: Paar, met kind(eren);2020;13.4
732;040000 Huisvesting, water en energie;Type: Paar, alle kinderen < 18 jr;2015;11.9
733;040000 Huisvesting, water en energie;Type: Paar, alle kinderen < 18 jr;2020;13.2
734;040000 Huisvesting, water en energie;Type: Paar, minstens één kind >= 18 jr;2015;12.4
735;040000 Huisvesting, water en energie;Type: Paar, minstens één kind >= 18 jr;2020;13.6
736;040000 Huisvesting, water en energie;Type: Paar, zonder kind;2015;11.7
737;040000 Huisvesting, water en energie;Type: Paar, zonder kind;2020;12.7
738;040000 Huisvesting, water en energie;Type: Paar, zonder kind, onder AOW-lft;2015;11.6
739;040000 Huisvesting, water en energie;Type: Paar, zonder kind, onder AOW-lft;2020;12.6
740;040000 Huisvesting, water en energie;Type: Paar, zonder kind, vanaf AOW-lft;2015;12.0
741;040000 Huisvesting, water en energie;Type: Paar, zonder kind, vanaf AOW-lft;2020;12.8
742;040000 Huisvesting, water en energie;Type: Meerpersoonshuishouden, overig;2015;10.9
743;040000 Huisvesting, water en energie;Type: Meerpersoonshuishouden, overig;2020;12.6
744;040000 Huisvesting, water en energie;Huishoudensgrootte: 1 persoon;2015;8.9
745;040000 Huisvesting, water en energie;Huishoudensgrootte: 1 persoon;2020;9.6
746;040000 Huisvesting, water en energie;Huishoudensgrootte: 2 personen;2015;11.5
747;040000 Huisvesting, water en energie;Huishoudensgrootte: 2 personen;2020;12.4
748;040000 Huisvesting, water en energie;Huishoudensgrootte: 3 personen;2015;11.5
749;040000 Huisvesting, water en energie;Huishoudensgrootte: 3 personen;2020;12.8
750;040000 Huisvesting, water en energie;Huishoudensgrootte: 4 personen;2015;12.2
751;040000 Huisvesting, water en energie;Huishoudensgrootte: 4 personen;2020;13.4
752;040000 Huisvesting, water en energie;Huishoudensgrootte: 5 of meer personen;2015;12.3
753;040000 Huisvesting, water en energie;Huishoudensgrootte: 5 of meer personen;2020;13.7
754;040000 Huisvesting, water en energie;Hoofdkostwinner: tot 25 jaar;2015;7.4
755;040000 Huisvesting, water en energie;Hoofdkostwinner: tot 25 jaar;2020;8.3
756;040000 Huisvesting, water en energie;Hoofdkostwinner: 25 tot 35 jaar;2015;9.6
757;040000 Huisvesting, water en energie;Hoofdkostwinner: 25 tot 35 jaar;2020;10.6
758;040000 Huisvesting, water en energie;Hoofdkostwinner: 35 tot 45 jaar;2015;10.7
759;040000 Huisvesting, water en energie;Hoofdkostwinner: 35 tot 45 jaar;2020;11.8
760;040000 Huisvesting, water en energie;Hoofdkostwinner: 45 tot 55 jaar;2015;11.3
761;040000 Huisvesting, water en energie;Hoofdkostwinner: 45 tot 55 jaar;2020;12.4
762;040000 Huisvesting, water en energie;Hoofdkostwinner: 55 tot 65 jaar;2015;11.3
763;040000 Huisvesting, water en energie;Hoofdkostwinner: 55 tot 65 jaar;2020;12.0
764;040000 Huisvesting, water en energie;Hoofdkostwinner: 65 tot 75 jaar;2015;11.1
765;040000 Huisvesting, water en energie;Hoofdkostwinner: 65 tot 75 jaar;2020;11.8
766;040000 Huisvesting, water en energie;Hoofdkostwinner: 75 jaar of ouder;2015;10.7
767;040000 Huisvesting, water en energie;Hoofdkostwinner: 75 jaar of ouder;2020;11.7
768;040000 Huisvesting, water en energie;Hoofdkostwinner: 25 tot 45 jaar;2015;10.2
769;040000 Huisvesting, water en energie;Hoofdkostwinner: 25 tot 45 jaar;2020;11.2
770;040000 Huisvesting, water en energie;Hoofdkostwinner: 45 tot 65 jaar;2015;11.3
771;040000 Huisvesting, water en energie;Hoofdkostwinner: 45 tot 65 jaar;2020;12.2
772;040000 Huisvesting, water en energie;Hoofdkostwinner: 65 jaar of ouder;2015;10.9
773;040000 Huisvesting, water en energie;Hoofdkostwinner: 65 jaar of ouder;2020;11.7
774;040000 Huisvesting, water en energie;Herkomst: geb. in NL, ouders in NL;2015;10.8
775;040000 Huisvesting, water en energie;Herkomst: geb. in NL, ouders in NL;2020;11.8
776;040000 Huisvesting, water en energie;Herkomst: geb. in NL, ouder(s) buiten NL;2015;10.2
777;040000 Huisvesting, water en energie;Herkomst: geb. in NL, ouder(s) buiten NL;2020;11.0
778;040000 Huisvesting, water en energie;Herkomst: geb. in NL, 1 ouder geboren NL;2015;10.6
779;040000 Huisvesting, water en energie;Herkomst: geb. in NL, 1 ouder geboren NL;2020;11.4
780;040000 Huisvesting, water en energie;Herkomst: geb. in NL, 2 ouders buiten NL;2015;9.3
781;040000 Huisvesting, water en energie;Herkomst: geb. in NL, 2 ouders buiten NL;2020;10.2
782;040000 Huisvesting, water en energie;Herkomst: geboren buiten Nederland;2015;9.8
783;040000 Huisvesting, water en energie;Herkomst: geboren buiten Nederland;2020;11.0
784;040000 Huisvesting, water en energie;Bron: Inkomen als werknemer/zelfstandige;2015;11.0
785;040000 Huisvesting, water en energie;Bron: Inkomen als werknemer/zelfstandige;2020;12.0
786;040000 Huisvesting, water en energie;Bron: Inkomen als werknemer;2015;10.9
787;040000 Huisvesting, water en energie;Bron: Inkomen als werknemer;2020;11.8
788;040000 Huisvesting, water en energie;Bron: Inkomen als zelfstandige (totaal);2015;12.2
789;040000 Huisvesting, water en energie;Bron: Inkomen als zelfstandige (totaal);2020;13.7
790;040000 Huisvesting, water en energie;Bron: Overdrachtsinkomen;2015;10.0
791;040000 Huisvesting, water en energie;Bron: Overdrachtsinkomen;2020;10.8
792;040000 Huisvesting, water en energie;Bron: Uitkering inkomensverzekering;2015;10.6
793;040000 Huisvesting, water en energie;Bron: Uitkering inkomensverzekering;2020;11.3
794;040000 Huisvesting, water en energie;Bron: Uitkering werkloosheid;2015;9.7
795;040000 Huisvesting, water en energie;Bron: Uitkering werkloosheid;2020;9.2
796;040000 Huisvesting, water en energie;Bron: Uitkering arbeidsongeschiktheid;2015;9.0
797;040000 Huisvesting, water en energie;Bron: Uitkering arbeidsongeschiktheid;2020;9.8
798;040000 Huisvesting, water en energie;Bron: Uitkering pensioen;2015;10.9
799;040000 Huisvesting, water en energie;Bron: Uitkering pensioen;2020;11.6
800;040000 Huisvesting, water en energie;Bron: Uitkering sociale voorziening;2015;7.6
801;040000 Huisvesting, water en energie;Bron: Uitkering sociale voorziening;2020;8.2
802;040000 Huisvesting, water en energie;Bron: Uitkering bijstand;2015;7.5
803;040000 Huisvesting, water en energie;Bron: Uitkering bijstand;2020;8.0
804;040000 Huisvesting, water en energie;Bron: Uitk. sociale voorziening, overig;2015;7.8
805;040000 Huisvesting, water en energie;Bron: Uitk. sociale voorziening, overig;2020;8.6
806;040000 Huisvesting, water en energie;Bron: Studiefinanciering;2015;6.3
807;040000 Huisvesting, water en energie;Bron: Studiefinanciering;2020;7.7
808;040000 Huisvesting, water en energie;Woningbezit: eigen woning;2015;12.3
809;040000 Huisvesting, water en energie;Woningbezit: eigen woning;2020;13.3
810;040000 Huisvesting, water en energie;Woningbezit: huurwoning;2015;8.5
811;040000 Huisvesting, water en energie;Woningbezit: huurwoning;2020;9.3
812;040000 Huisvesting, water en energie;Woningbezit: huurwoning met huurtoeslag;2015;7.9
813;040000 Huisvesting, water en energie;Woningbezit: huurwoning met huurtoeslag;2020;8.4
814;040000 Huisvesting, water en energie;Woningbezit: huurwoning geen huurtoeslag;2015;9.4
815;040000 Huisvesting, water en energie;Woningbezit: huurwoning geen huurtoeslag;2020;9.9
816;040000 Huisvesting, water en energie;Besteedbaar inkomen: 1e 10%-groep;2015;7.2
817;040000 Huisvesting, water en energie;Besteedbaar inkomen: 1e 10%-groep;2020;7.9
818;040000 Huisvesting, water en energie;Besteedbaar inkomen: 2e 10%-groep;2015;8.2
819;040000 Huisvesting, water en energie;Besteedbaar inkomen: 2e 10%-groep;2020;8.8
820;040000 Huisvesting, water en energie;Besteedbaar inkomen: 3e 10%-groep;2015;9.0
821;040000 Huisvesting, water en energie;Besteedbaar inkomen: 3e 10%-groep;2020;9.6
822;040000 Huisvesting, water en energie;Besteedbaar inkomen: 4e 10%-groep;2015;9.8
823;040000 Huisvesting, water en energie;Besteedbaar inkomen: 4e 10%-groep;2020;10.6
824;040000 Huisvesting, water en energie;Besteedbaar inkomen: 5e 10%-groep;2015;10.5
825;040000 Huisvesting, water en energie;Besteedbaar inkomen: 5e 10%-groep;2020;11.4
826;040000 Huisvesting, water en energie;Besteedbaar inkomen: 6e 10%-groep;2015;11.2
827;040000 Huisvesting, water en energie;Besteedbaar inkomen: 6e 10%-groep;2020;12.0
828;040000 Huisvesting, water en energie;Besteedbaar inkomen: 7e 10%-groep;2015;11.5
829;040000 Huisvesting, water en energie;Besteedbaar inkomen: 7e 10%-groep;2020;12.7
830;040000 Huisvesting, water en energie;Besteedbaar inkomen: 8e 10%-groep;2015;12.1
831;040000 Huisvesting, water en energie;Besteedbaar inkomen: 8e 10%-groep;2020;13.2
832;040000 Huisvesting, water en energie;Besteedbaar inkomen: 9e 10%-groep;2015;12.8
833;040000 Huisvesting, water en energie;Besteedbaar inkomen: 9e 10%-groep;2020;13.9
834;040000 Huisvesting, water en energie;Besteedbaar inkomen: 10e 10%-groep;2015;14.3
835;040000 Huisvesting, water en energie;Besteedbaar inkomen: 10e 10%-groep;2020;15.7
836;040000 Huisvesting, water en energie;Besteedbaar inkomen: 1e 20%-groep;2015;7.7
837;040000 Huisvesting, water en energie;Besteedbaar inkomen: 1e 20%-groep;2020;8.3
838;040000 Huisvesting, water en energie;Besteedbaar inkomen: 2e 20%-groep;2015;9.4
839;040000 Huisvesting, water en energie;Besteedbaar inkomen: 2e 20%-groep;2020;10.1
840;040000 Huisvesting, water en energie;Besteedbaar inkomen: 3e 20%-groep;2015;10.8
841;040000 Huisvesting, water en energie;Besteedbaar inkomen: 3e 20%-groep;2020;11.7
842;040000 Huisvesting, water en energie;Besteedbaar inkomen: 4e 20%-groep;2015;11.8
843;040000 Huisvesting, water en energie;Besteedbaar inkomen: 4e 20%-groep;2020;12.9
844;040000 Huisvesting, water en energie;Besteedbaar inkomen: 5e 20%-groep;2015;13.5
845;040000 Huisvesting, water en energie;Besteedbaar inkomen: 5e 20%-groep;2020;14.8
846;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 1e 10%-groep;2015;7.6
847;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 1e 10%-groep;2020;8.3
848;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 2e 10%-groep;2015;8.3
849;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 2e 10%-groep;2020;9.2
850;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 3e 10%-groep;2015;9.0
851;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 3e 10%-groep;2020;9.7
852;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 4e 10%-groep;2015;9.8
853;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 4e 10%-groep;2020;10.6
854;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 5e 10%-groep;2015;10.5
855;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 5e 10%-groep;2020;11.2
856;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 6e 10%-groep;2015;11.0
857;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 6e 10%-groep;2020;12.1
858;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 7e 10%-groep;2015;11.4
859;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 7e 10%-groep;2020;12.4
860;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 8e 10%-groep;2015;12.1
861;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 8e 10%-groep;2020;13.0
862;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 9e 10%-groep;2015;12.6
863;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 9e 10%-groep;2020;13.7
864;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 10e 10%-groep;2015;14.1
865;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 10e 10%-groep;2020;15.6
866;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 1e 20%-groep;2015;8.0
867;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 1e 20%-groep;2020;8.7
868;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 2e 20%-groep;2015;9.4
869;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 2e 20%-groep;2020;10.2
870;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 3e 20%-groep;2015;10.8
871;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 3e 20%-groep;2020;11.6
872;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 4e 20%-groep;2015;11.7
873;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 4e 20%-groep;2020;12.7
874;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 5e 20%-groep;2015;13.4
875;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 5e 20%-groep;2020;14.6
876;040000 Huisvesting, water en energie;Inkomen tot lage-inkomensgrens;2015;8.0
877;040000 Huisvesting, water en energie;Inkomen tot lage-inkomensgrens;2020;8.4
878;040000 Huisvesting, water en energie;Inkomen boven lage-inkomensgrens;2015;11.1
879;040000 Huisvesting, water en energie;Inkomen boven lage-inkomensgrens;2020;12.0
880;050000 Stoffering en huish. apparaten.;Particuliere huishoudens;2015;1.8
881;050000 Stoffering en huish. apparaten.;Particuliere huishoudens;2020;2.3
882;050000 Stoffering en huish. apparaten.;Type: Eenpersoonshuishouden;2015;1.1
883;050000 Stoffering en huish. apparaten.;Type: Eenpersoonshuishouden;2020;1.3
884;050000 Stoffering en huish. apparaten.;Type: Alleenstaande man;2015;0.9
885;050000 Stoffering en huish. apparaten.;Type: Alleenstaande man;2020;1.3
886;050000 Stoffering en huish. apparaten.;Type: Alleenstaande man onder AOW-lft;2015;0.8
887;050000 Stoffering en huish. apparaten.;Type: Alleenstaande man onder AOW-lft;2020;1.3
888;050000 Stoffering en huish. apparaten.;Type: Alleenstaande man vanaf AOW-lft;2015;1.4
889;050000 Stoffering en huish. apparaten.;Type: Alleenstaande man vanaf AOW-lft;2020;1.3
890;050000 Stoffering en huish. apparaten.;Type: Alleenstaande vrouw;2015;1.2
891;050000 Stoffering en huish. apparaten.;Type: Alleenstaande vrouw;2020;1.3
892;050000 Stoffering en huish. apparaten.;Type: Alleenstaande vrouw onder AOW-lft;2015;0.9
893;050000 Stoffering en huish. apparaten.;Type: Alleenstaande vrouw onder AOW-lft;2020;1.3
894;050000 Stoffering en huish. apparaten.;Type: Alleenstaande vrouw vanaf AOW-lft;2015;1.5
895;050000 Stoffering en huish. apparaten.;Type: Alleenstaande vrouw vanaf AOW-lft;2020;1.3
896;050000 Stoffering en huish. apparaten.;Type: Meerpersoonshuishouden;2015;2.3
897;050000 Stoffering en huish. apparaten.;Type: Meerpersoonshuishouden;2020;2.9
898;050000 Stoffering en huish. apparaten.;Type: Eenoudergezin;2015;1.3
899;050000 Stoffering en huish. apparaten.;Type: Eenoudergezin;2020;2.4
900;050000 Stoffering en huish. apparaten.;Type: Eenouder, alle kinderen < 18 jr;2015;1.3
901;050000 Stoffering en huish. apparaten.;Type: Eenouder, alle kinderen < 18 jr;2020;2.8
902;050000 Stoffering en huish. apparaten.;Type: Eenouder, minst. één kind >= 18 jr;2015;1.4
903;050000 Stoffering en huish. apparaten.;Type: Eenouder, minst. één kind >= 18 jr;2020;2.0
904;050000 Stoffering en huish. apparaten.;Type: Paar, totaal;2015;2.4
905;050000 Stoffering en huish. apparaten.;Type: Paar, totaal;2020;3.0
906;050000 Stoffering en huish. apparaten.;Type: Paar, met kind(eren);2015;2.5
907;050000 Stoffering en huish. apparaten.;Type: Paar, met kind(eren);2020;3.4
908;050000 Stoffering en huish. apparaten.;Type: Paar, alle kinderen < 18 jr;2015;2.4
909;050000 Stoffering en huish. apparaten.;Type: Paar, alle kinderen < 18 jr;2020;3.3
910;050000 Stoffering en huish. apparaten.;Type: Paar, minstens één kind >= 18 jr;2015;2.7
911;050000 Stoffering en huish. apparaten.;Type: Paar, minstens één kind >= 18 jr;2020;3.6
912;050000 Stoffering en huish. apparaten.;Type: Paar, zonder kind;2015;2.3
913;050000 Stoffering en huish. apparaten.;Type: Paar, zonder kind;2020;2.6
914;050000 Stoffering en huish. apparaten.;Type: Paar, zonder kind, onder AOW-lft;2015;2.1
915;050000 Stoffering en huish. apparaten.;Type: Paar, zonder kind, onder AOW-lft;2020;2.9
916;050000 Stoffering en huish. apparaten.;Type: Paar, zonder kind, vanaf AOW-lft;2015;2.4
917;050000 Stoffering en huish. apparaten.;Type: Paar, zonder kind, vanaf AOW-lft;2020;2.1
918;050000 Stoffering en huish. apparaten.;Type: Meerpersoonshuishouden, overig;2015;2.2
919;050000 Stoffering en huish. apparaten.;Type: Meerpersoonshuishouden, overig;2020;2.4
920;050000 Stoffering en huish. apparaten.;Huishoudensgrootte: 1 persoon;2015;1.1
921;050000 Stoffering en huish. apparaten.;Huishoudensgrootte: 1 persoon;2020;1.3
922;050000 Stoffering en huish. apparaten.;Huishoudensgrootte: 2 personen;2015;2.1
923;050000 Stoffering en huish. apparaten.;Huishoudensgrootte: 2 personen;2020;2.5
924;050000 Stoffering en huish. apparaten.;Huishoudensgrootte: 3 personen;2015;2.3
925;050000 Stoffering en huish. apparaten.;Huishoudensgrootte: 3 personen;2020;3.2
926;050000 Stoffering en huish. apparaten.;Huishoudensgrootte: 4 personen;2015;2.6
927;050000 Stoffering en huish. apparaten.;Huishoudensgrootte: 4 personen;2020;3.5
928;050000 Stoffering en huish. apparaten.;Huishoudensgrootte: 5 of meer personen;2015;2.5
929;050000 Stoffering en huish. apparaten.;Huishoudensgrootte: 5 of meer personen;2020;3.6
930;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: tot 25 jaar;2015;0.7
931;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: tot 25 jaar;2020;1.0
932;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 25 tot 35 jaar;2015;1.5
933;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 25 tot 35 jaar;2020;2.3
934;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 35 tot 45 jaar;2015;1.9
935;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 35 tot 45 jaar;2020;2.5
936;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 45 tot 55 jaar;2015;2.1
937;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 45 tot 55 jaar;2020;3.0
938;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 55 tot 65 jaar;2015;1.9
939;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 55 tot 65 jaar;2020;2.5
940;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 65 tot 75 jaar;2015;2.0
941;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 65 tot 75 jaar;2020;1.8
942;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 75 jaar of ouder;2015;2.0
943;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 75 jaar of ouder;2020;1.5
944;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 25 tot 45 jaar;2015;1.7
945;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 25 tot 45 jaar;2020;2.4
946;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 45 tot 65 jaar;2015;2.0
947;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 45 tot 65 jaar;2020;2.7
948;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 65 jaar of ouder;2015;1.9
949;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 65 jaar of ouder;2020;1.7
950;050000 Stoffering en huish. apparaten.;Herkomst: geb. in NL, ouders in NL;2015;1.9
951;050000 Stoffering en huish. apparaten.;Herkomst: geb. in NL, ouders in NL;2020;2.4
952;050000 Stoffering en huish. apparaten.;Herkomst: geb. in NL, ouder(s) buiten NL;2015;1.4
953;050000 Stoffering en huish. apparaten.;Herkomst: geb. in NL, ouder(s) buiten NL;2020;2.1
954;050000 Stoffering en huish. apparaten.;Herkomst: geb. in NL, 1 ouder geboren NL;2015;1.5
955;050000 Stoffering en huish. apparaten.;Herkomst: geb. in NL, 1 ouder geboren NL;2020;2.1
956;050000 Stoffering en huish. apparaten.;Herkomst: geb. in NL, 2 ouders buiten NL;2015;1.2
957;050000 Stoffering en huish. apparaten.;Herkomst: geb. in NL, 2 ouders buiten NL;2020;2.2
