ID;Geslacht;Leeftijd;GeboortelandOuders;Herkomstland;Onderwijsniveau;Perioden;Bevolking_1
2077;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;321 Hbo-, wo-master, doctor;2020 3e kwartaal;1266
2078;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;321 Hbo-, wo-master, doctor;2020 4e kwartaal;1303
2079;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;321 Hbo-, wo-master, doctor;2020;1287
2080;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;321 Hbo-, wo-master, doctor;2021 1e kwartaal;1304
2081;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;321 Hbo-, wo-master, doctor;2021 2e kwartaal;1272
2082;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;321 Hbo-, wo-master, doctor;2021 3e kwartaal;1325
2083;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;321 Hbo-, wo-master, doctor;2021 4e kwartaal;1321
2084;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;321 Hbo-, wo-master, doctor;2021;1305
2085;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;321 Hbo-, wo-master, doctor;2022 1e kwartaal;1338
2086;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;321 Hbo-, wo-master, doctor;2022 2e kwartaal;1363
2087;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;321 Hbo-, wo-master, doctor;2022 3e kwartaal;1414
2088;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;321 Hbo-, wo-master, doctor;2022 4e kwartaal;1412
2089;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;321 Hbo-, wo-master, doctor;2022;1382
2090;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;321 Hbo-, wo-master, doctor;2023 1e kwartaal;1392
2091;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;321 Hbo-, wo-master, doctor;2023 2e kwartaal;1396
2092;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;321 Hbo-, wo-master, doctor;2023 3e kwartaal;1415
2093;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;321 Hbo-, wo-master, doctor;2023 4e kwartaal;1453
2094;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;321 Hbo-, wo-master, doctor;2023;1414
2095;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;321 Hbo-, wo-master, doctor;2024 1e kwartaal;1440
2096;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;321 Hbo-, wo-master, doctor;2024 2e kwartaal;1440
2097;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;321 Hbo-, wo-master, doctor;2024 3e kwartaal;1446
2098;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;321 Hbo-, wo-master, doctor;2024 4e kwartaal;1461
2099;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;321 Hbo-, wo-master, doctor;2024;1447
2100;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2013 1e kwartaal;150
2101;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2013 2e kwartaal;164
2102;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2013 3e kwartaal;155
2103;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2013 4e kwartaal;156
2104;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2013;156
2105;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2014 1e kwartaal;112
2106;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2014 2e kwartaal;86
2107;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2014 3e kwartaal;60
2108;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2014 4e kwartaal;54
2109;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2014;78
2110;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2015 1e kwartaal;60
2111;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2015 2e kwartaal;55
2112;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2015 3e kwartaal;53
2113;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2015 4e kwartaal;57
2114;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2015;56
2115;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2016 1e kwartaal;72
2116;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2016 2e kwartaal;80
2117;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2016 3e kwartaal;83
2118;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2016 4e kwartaal;91
2119;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2016;81
2120;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2017 1e kwartaal;94
2121;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2017 2e kwartaal;94
2122;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2017 3e kwartaal;88
2123;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2017 4e kwartaal;91
2124;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2017;92
2125;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2018 1e kwartaal;95
2126;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2018 2e kwartaal;85
2127;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2018 3e kwartaal;82
2128;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2018 4e kwartaal;98
2129;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2018;90
2130;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2019 1e kwartaal;91
2131;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2019 2e kwartaal;98
2132;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2019 3e kwartaal;101
2133;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2019 4e kwartaal;96
2134;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2019;96
2135;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2020 1e kwartaal;98
2136;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2020 2e kwartaal;95
2137;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2020 3e kwartaal;102
2138;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2020 4e kwartaal;90
2139;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2020;96
2140;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2021 1e kwartaal;1
2141;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2021 2e kwartaal;0
2142;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2021 3e kwartaal;1
2143;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2021 4e kwartaal;1
2144;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2021;1
2145;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2022 1e kwartaal;1
2146;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2022 2e kwartaal;1
2147;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2022 3e kwartaal;0
2148;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2022 4e kwartaal;1
2149;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2022;1
2150;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2023 1e kwartaal;1
2151;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2023 2e kwartaal;1
2152;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2023 3e kwartaal;0
2153;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2023 4e kwartaal;1
2154;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2023;1
2155;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2024 1e kwartaal;0
2156;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2024 2e kwartaal;0
2157;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2024 3e kwartaal;0
2158;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2024 4e kwartaal;0
2159;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Nederland;Weet niet of onbekend;2024;0
2160;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2013 1e kwartaal;2859
2161;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2013 2e kwartaal;2866
2162;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2013 3e kwartaal;2871
2163;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2013 4e kwartaal;2867
2164;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2013;2866
2165;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2014 1e kwartaal;2894
2166;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2014 2e kwartaal;2896
2167;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2014 3e kwartaal;2894
2168;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2014 4e kwartaal;2908
2169;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2014;2898
2170;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2015 1e kwartaal;2947
2171;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2015 2e kwartaal;2950
2172;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2015 3e kwartaal;2949
2173;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2015 4e kwartaal;2940
2174;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2015;2947
2175;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2016 1e kwartaal;2998
2176;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2016 2e kwartaal;3000
2177;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2016 3e kwartaal;2995
2178;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2016 4e kwartaal;3020
2179;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2016;3003
2180;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2017 1e kwartaal;3094
2181;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2017 2e kwartaal;3096
2182;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2017 3e kwartaal;3104
2183;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2017 4e kwartaal;3105
2184;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2017;3100
2185;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2018 1e kwartaal;3164
2186;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2018 2e kwartaal;3170
2187;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2018 3e kwartaal;3174
2188;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2018 4e kwartaal;3185
2189;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2018;3173
2190;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2019 1e kwartaal;3272
2191;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2019 2e kwartaal;3296
2192;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2019 3e kwartaal;3308
2193;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2019 4e kwartaal;3339
2194;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2019;3304
2195;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2020 1e kwartaal;3403
2196;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2020 2e kwartaal;3411
2197;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2020 3e kwartaal;3417
2198;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2020 4e kwartaal;3408
2199;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2020;3410
2200;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2021 1e kwartaal;3604
2201;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2021 2e kwartaal;3627
2202;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2021 3e kwartaal;3654
2203;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2021 4e kwartaal;3725
2204;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2021;3652
2205;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2022 1e kwartaal;3741
2206;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2022 2e kwartaal;3799
2207;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2022 3e kwartaal;3852
2208;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2022 4e kwartaal;3925
2209;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2022;3829
2210;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2023 1e kwartaal;3959
2211;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2023 2e kwartaal;3994
2212;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2023 3e kwartaal;4019
2213;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2023 4e kwartaal;4086
2214;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2023;4015
2215;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2024 1e kwartaal;4111
2216;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2024 2e kwartaal;4133
2217;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2024 3e kwartaal;4145
2218;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2024 4e kwartaal;4211
2219;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;Totaal;2024;4150
2220;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2013 1e kwartaal;877
2221;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2013 2e kwartaal;869
2222;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2013 3e kwartaal;869
2223;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2013 4e kwartaal;868
2224;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2013;871
2225;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2014 1e kwartaal;914
2226;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2014 2e kwartaal;923
2227;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2014 3e kwartaal;920
2228;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2014 4e kwartaal;943
2229;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2014;925
2230;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2015 1e kwartaal;977
2231;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2015 2e kwartaal;953
2232;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2015 3e kwartaal;921
2233;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2015 4e kwartaal;920
2234;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2015;943
2235;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2016 1e kwartaal;952
2236;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2016 2e kwartaal;930
2237;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2016 3e kwartaal;909
2238;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2016 4e kwartaal;935
2239;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2016;931
2240;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2017 1e kwartaal;956
2241;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2017 2e kwartaal;950
2242;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2017 3e kwartaal;913
2243;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2017 4e kwartaal;920
2244;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2017;935
2245;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2018 1e kwartaal;949
2246;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2018 2e kwartaal;956
2247;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2018 3e kwartaal;927
2248;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2018 4e kwartaal;961
2249;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2018;948
2250;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2019 1e kwartaal;987
2251;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2019 2e kwartaal;1009
2252;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2019 3e kwartaal;969
2253;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2019 4e kwartaal;997
2254;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2019;991
2255;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2020 1e kwartaal;987
2256;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2020 2e kwartaal;973
2257;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2020 3e kwartaal;974
2258;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2020 4e kwartaal;951
2259;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2020;971
2260;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2021 1e kwartaal;1137
2261;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2021 2e kwartaal;1094
2262;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2021 3e kwartaal;1078
2263;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2021 4e kwartaal;1078
2264;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2021;1097
2265;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2022 1e kwartaal;1097
2266;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2022 2e kwartaal;1098
2267;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2022 3e kwartaal;1100
2268;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2022 4e kwartaal;1150
2269;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2022;1111
2270;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2023 1e kwartaal;1213
2271;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2023 2e kwartaal;1243
2272;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2023 3e kwartaal;1225
2273;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2023 4e kwartaal;1299
2274;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2023;1245
2275;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2024 1e kwartaal;1328
2276;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2024 2e kwartaal;1319
2277;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2024 3e kwartaal;1282
2278;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2024 4e kwartaal;1330
2279;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;1 Basisonderwijs, vmbo, mbo1;2024;1315
2280;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2013 1e kwartaal;363
2281;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2013 2e kwartaal;358
2282;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2013 3e kwartaal;351
2283;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2013 4e kwartaal;344
2284;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2013;354
2285;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2014 1e kwartaal;367
2286;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2014 2e kwartaal;367
2287;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2014 3e kwartaal;354
2288;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2014 4e kwartaal;366
2289;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2014;363
2290;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2015 1e kwartaal;395
2291;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2015 2e kwartaal;388
2292;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2015 3e kwartaal;373
2293;Totaal mannen en vrouwen;15 jaar of ouder;Totaal;Buiten Nederland;11 Basisonderwijs;2015 4e kwartaal;368
