ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;BbpVolumemutaties_1;BrutoToegevoegdeWaardeVolumemutaties_2
7907;C Industrie;Midden-Noord-Brabant (CR);2005;;-0.5
7908;C Industrie;Midden-Noord-Brabant (CR);2006;;-2.7
7909;C Industrie;Midden-Noord-Brabant (CR);2007;;10.8
7910;C Industrie;Midden-Noord-Brabant (CR);2008;;2.2
7911;C Industrie;Midden-Noord-Brabant (CR);2009;;-3.8
7912;C Industrie;Midden-Noord-Brabant (CR);2010;;0.7
7913;C Industrie;Midden-Noord-Brabant (CR);2011;;-1.1
7914;C Industrie;Midden-Noord-Brabant (CR);2012;;-4.6
7915;C Industrie;Midden-Noord-Brabant (CR);2013;;0.5
7916;C Industrie;Midden-Noord-Brabant (CR);2014;;1.1
7917;C Industrie;Midden-Noord-Brabant (CR);2015;;5.8
7918;C Industrie;Midden-Noord-Brabant (CR);2016;;
7919;C Industrie;Midden-Noord-Brabant (CR);2017;;
7920;C Industrie;Noordoost-Noord-Brabant (CR);1996;;4.7
7921;C Industrie;Noordoost-Noord-Brabant (CR);1997;;5.3
7922;C Industrie;Noordoost-Noord-Brabant (CR);1998;;2.5
7923;C Industrie;Noordoost-Noord-Brabant (CR);1999;;9.8
7924;C Industrie;Noordoost-Noord-Brabant (CR);2000;;2.5
7925;C Industrie;Noordoost-Noord-Brabant (CR);2001;;4.3
7926;C Industrie;Noordoost-Noord-Brabant (CR);2002;;-3.9
7927;C Industrie;Noordoost-Noord-Brabant (CR);2003;;-0.5
7928;C Industrie;Noordoost-Noord-Brabant (CR);2004;;1.4
7929;C Industrie;Noordoost-Noord-Brabant (CR);2005;;8.3
7930;C Industrie;Noordoost-Noord-Brabant (CR);2006;;0.4
7931;C Industrie;Noordoost-Noord-Brabant (CR);2007;;-4.5
7932;C Industrie;Noordoost-Noord-Brabant (CR);2008;;6.8
7933;C Industrie;Noordoost-Noord-Brabant (CR);2009;;2.9
7934;C Industrie;Noordoost-Noord-Brabant (CR);2010;;-13.4
7935;C Industrie;Noordoost-Noord-Brabant (CR);2011;;11.6
7936;C Industrie;Noordoost-Noord-Brabant (CR);2012;;16.9
7937;C Industrie;Noordoost-Noord-Brabant (CR);2013;;-3.0
7938;C Industrie;Noordoost-Noord-Brabant (CR);2014;;0.1
7939;C Industrie;Noordoost-Noord-Brabant (CR);2015;;2.4
7940;C Industrie;Noordoost-Noord-Brabant (CR);2016;;
7941;C Industrie;Noordoost-Noord-Brabant (CR);2017;;
7942;C Industrie;Zuidoost-Noord-Brabant (CR);1996;;5.4
7943;C Industrie;Zuidoost-Noord-Brabant (CR);1997;;4.9
7944;C Industrie;Zuidoost-Noord-Brabant (CR);1998;;-0.9
7945;C Industrie;Zuidoost-Noord-Brabant (CR);1999;;13.5
7946;C Industrie;Zuidoost-Noord-Brabant (CR);2000;;17.1
7947;C Industrie;Zuidoost-Noord-Brabant (CR);2001;;-10.0
7948;C Industrie;Zuidoost-Noord-Brabant (CR);2002;;-13.6
7949;C Industrie;Zuidoost-Noord-Brabant (CR);2003;;-0.4
7950;C Industrie;Zuidoost-Noord-Brabant (CR);2004;;21.1
7951;C Industrie;Zuidoost-Noord-Brabant (CR);2005;;2.9
7952;C Industrie;Zuidoost-Noord-Brabant (CR);2006;;16.1
7953;C Industrie;Zuidoost-Noord-Brabant (CR);2007;;3.5
7954;C Industrie;Zuidoost-Noord-Brabant (CR);2008;;-6.1
7955;C Industrie;Zuidoost-Noord-Brabant (CR);2009;;-29.4
7956;C Industrie;Zuidoost-Noord-Brabant (CR);2010;;56.1
7957;C Industrie;Zuidoost-Noord-Brabant (CR);2011;;9.0
7958;C Industrie;Zuidoost-Noord-Brabant (CR);2012;;-7.5
7959;C Industrie;Zuidoost-Noord-Brabant (CR);2013;;1.2
7960;C Industrie;Zuidoost-Noord-Brabant (CR);2014;;5.8
7961;C Industrie;Zuidoost-Noord-Brabant (CR);2015;;5.8
7962;C Industrie;Zuidoost-Noord-Brabant (CR);2016;;
7963;C Industrie;Zuidoost-Noord-Brabant (CR);2017;;
7964;C Industrie;Noord-Limburg (CR);1996;;8.7
7965;C Industrie;Noord-Limburg (CR);1997;;-5.0
7966;C Industrie;Noord-Limburg (CR);1998;;14.1
7967;C Industrie;Noord-Limburg (CR);1999;;-3.1
7968;C Industrie;Noord-Limburg (CR);2000;;7.0
7969;C Industrie;Noord-Limburg (CR);2001;;2.3
7970;C Industrie;Noord-Limburg (CR);2002;;-0.3
7971;C Industrie;Noord-Limburg (CR);2003;;-8.4
7972;C Industrie;Noord-Limburg (CR);2004;;5.4
7973;C Industrie;Noord-Limburg (CR);2005;;-1.9
7974;C Industrie;Noord-Limburg (CR);2006;;-1.1
7975;C Industrie;Noord-Limburg (CR);2007;;12.1
7976;C Industrie;Noord-Limburg (CR);2008;;-3.6
7977;C Industrie;Noord-Limburg (CR);2009;;-6.6
7978;C Industrie;Noord-Limburg (CR);2010;;-4.5
7979;C Industrie;Noord-Limburg (CR);2011;;8.0
7980;C Industrie;Noord-Limburg (CR);2012;;-2.3
7981;C Industrie;Noord-Limburg (CR);2013;;-0.2
7982;C Industrie;Noord-Limburg (CR);2014;;-0.9
7983;C Industrie;Noord-Limburg (CR);2015;;1.6
7984;C Industrie;Noord-Limburg (CR);2016;;
7985;C Industrie;Noord-Limburg (CR);2017;;
7986;C Industrie;Midden-Limburg (CR);1996;;1.2
7987;C Industrie;Midden-Limburg (CR);1997;;1.9
7988;C Industrie;Midden-Limburg (CR);1998;;1.9
7989;C Industrie;Midden-Limburg (CR);1999;;9.5
7990;C Industrie;Midden-Limburg (CR);2000;;7.6
7991;C Industrie;Midden-Limburg (CR);2001;;0.6
7992;C Industrie;Midden-Limburg (CR);2002;;-2.0
7993;C Industrie;Midden-Limburg (CR);2003;;0.6
7994;C Industrie;Midden-Limburg (CR);2004;;3.2
7995;C Industrie;Midden-Limburg (CR);2005;;2.8
7996;C Industrie;Midden-Limburg (CR);2006;;2.3
7997;C Industrie;Midden-Limburg (CR);2007;;6.8
7998;C Industrie;Midden-Limburg (CR);2008;;-3.8
7999;C Industrie;Midden-Limburg (CR);2009;;0.5
8000;C Industrie;Midden-Limburg (CR);2010;;4.9
8001;C Industrie;Midden-Limburg (CR);2011;;5.9
8002;C Industrie;Midden-Limburg (CR);2012;;-6.5
8003;C Industrie;Midden-Limburg (CR);2013;;1.1
8004;C Industrie;Midden-Limburg (CR);2014;;2.1
8005;C Industrie;Midden-Limburg (CR);2015;;-0.1
8006;C Industrie;Midden-Limburg (CR);2016;;
8007;C Industrie;Midden-Limburg (CR);2017;;
8008;C Industrie;Zuid-Limburg (CR);1996;;-5.7
8009;C Industrie;Zuid-Limburg (CR);1997;;15.2
8010;C Industrie;Zuid-Limburg (CR);1998;;7.8
8011;C Industrie;Zuid-Limburg (CR);1999;;7.3
8012;C Industrie;Zuid-Limburg (CR);2000;;-0.9
8013;C Industrie;Zuid-Limburg (CR);2001;;-1.3
8014;C Industrie;Zuid-Limburg (CR);2002;;6.5
8015;C Industrie;Zuid-Limburg (CR);2003;;-8.3
8016;C Industrie;Zuid-Limburg (CR);2004;;7.5
8017;C Industrie;Zuid-Limburg (CR);2005;;0.7
8018;C Industrie;Zuid-Limburg (CR);2006;;1.8
8019;C Industrie;Zuid-Limburg (CR);2007;;4.3
8020;C Industrie;Zuid-Limburg (CR);2008;;-6.2
8021;C Industrie;Zuid-Limburg (CR);2009;;-22.7
8022;C Industrie;Zuid-Limburg (CR);2010;;24.5
8023;C Industrie;Zuid-Limburg (CR);2011;;0.1
8024;C Industrie;Zuid-Limburg (CR);2012;;-1.1
8025;C Industrie;Zuid-Limburg (CR);2013;;-1.3
8026;C Industrie;Zuid-Limburg (CR);2014;;-3.1
8027;C Industrie;Zuid-Limburg (CR);2015;;11.0
8028;C Industrie;Zuid-Limburg (CR);2016;;
8029;C Industrie;Zuid-Limburg (CR);2017;;
8030;C Industrie;Flevoland (CR);1996;;2.7
8031;C Industrie;Flevoland (CR);1997;;12.6
8032;C Industrie;Flevoland (CR);1998;;6.3
8033;C Industrie;Flevoland (CR);1999;;13.1
8034;C Industrie;Flevoland (CR);2000;;4.6
8035;C Industrie;Flevoland (CR);2001;;4.4
8036;C Industrie;Flevoland (CR);2002;;8.1
8037;C Industrie;Flevoland (CR);2003;;3.9
8038;C Industrie;Flevoland (CR);2004;;9.8
8039;C Industrie;Flevoland (CR);2005;;7.1
8040;C Industrie;Flevoland (CR);2006;;5.2
8041;C Industrie;Flevoland (CR);2007;;10.3
8042;C Industrie;Flevoland (CR);2008;;-4.8
8043;C Industrie;Flevoland (CR);2009;;1.8
8044;C Industrie;Flevoland (CR);2010;;2.5
8045;C Industrie;Flevoland (CR);2011;;-2.2
8046;C Industrie;Flevoland (CR);2012;;-10.1
8047;C Industrie;Flevoland (CR);2013;;-2.3
8048;C Industrie;Flevoland (CR);2014;;-0.9
8049;C Industrie;Flevoland (CR);2015;;7.5
8050;C Industrie;Flevoland (CR);2016;;
8051;C Industrie;Flevoland (CR);2017;;
8052;C Industrie;Utrecht-West (CP);1996;;2.8
8053;C Industrie;Utrecht-West (CP);1997;;3.8
8054;C Industrie;Utrecht-West (CP);1998;;10.1
8055;C Industrie;Utrecht-West (CP);1999;;11.0
8056;C Industrie;Utrecht-West (CP);2000;;-3.1
8057;C Industrie;Utrecht-West (CP);2001;;2.9
8058;C Industrie;Utrecht-West (CP);2002;;0.2
8059;C Industrie;Utrecht-West (CP);2003;;-8.1
8060;C Industrie;Utrecht-West (CP);2004;;-2.7
8061;C Industrie;Utrecht-West (CP);2005;;3.5
8062;C Industrie;Utrecht-West (CP);2006;;7.4
8063;C Industrie;Utrecht-West (CP);2007;;7.9
8064;C Industrie;Utrecht-West (CP);2008;;-1.4
8065;C Industrie;Utrecht-West (CP);2009;;-3.3
8066;C Industrie;Utrecht-West (CP);2010;;-9.8
8067;C Industrie;Utrecht-West (CP);2011;;-10.5
8068;C Industrie;Utrecht-West (CP);2012;;-0.7
8069;C Industrie;Utrecht-West (CP);2013;;3.4
8070;C Industrie;Utrecht-West (CP);2014;;5.8
8071;C Industrie;Utrecht-West (CP);2015;;5.9
8072;C Industrie;Utrecht-West (CP);2016;;
8073;C Industrie;Utrecht-West (CP);2017;;
8074;C Industrie;Stadsgewest Amersfoort (CP);1996;;-3.7
8075;C Industrie;Stadsgewest Amersfoort (CP);1997;;7.1
8076;C Industrie;Stadsgewest Amersfoort (CP);1998;;-9.1
8077;C Industrie;Stadsgewest Amersfoort (CP);1999;;5.7
8078;C Industrie;Stadsgewest Amersfoort (CP);2000;;3.1
8079;C Industrie;Stadsgewest Amersfoort (CP);2001;;6.9
8080;C Industrie;Stadsgewest Amersfoort (CP);2002;;-5.8
8081;C Industrie;Stadsgewest Amersfoort (CP);2003;;-5.5
8082;C Industrie;Stadsgewest Amersfoort (CP);2004;;4.5
8083;C Industrie;Stadsgewest Amersfoort (CP);2005;;-2.1
8084;C Industrie;Stadsgewest Amersfoort (CP);2006;;12.5
8085;C Industrie;Stadsgewest Amersfoort (CP);2007;;6.5
8086;C Industrie;Stadsgewest Amersfoort (CP);2008;;6.2
8087;C Industrie;Stadsgewest Amersfoort (CP);2009;;-10.7
8088;C Industrie;Stadsgewest Amersfoort (CP);2010;;5.9
8089;C Industrie;Stadsgewest Amersfoort (CP);2011;;5.8
8090;C Industrie;Stadsgewest Amersfoort (CP);2012;;-4.6
8091;C Industrie;Stadsgewest Amersfoort (CP);2013;;0.5
8092;C Industrie;Stadsgewest Amersfoort (CP);2014;;-1.1
8093;C Industrie;Stadsgewest Amersfoort (CP);2015;;4.7
8094;C Industrie;Stadsgewest Amersfoort (CP);2016;;
8095;C Industrie;Stadsgewest Amersfoort (CP);2017;;
8096;C Industrie;Stadsgewest Utrecht (CP);1996;;6.1
8097;C Industrie;Stadsgewest Utrecht (CP);1997;;0.0
8098;C Industrie;Stadsgewest Utrecht (CP);1998;;1.3
8099;C Industrie;Stadsgewest Utrecht (CP);1999;;19.3
8100;C Industrie;Stadsgewest Utrecht (CP);2000;;2.8
8101;C Industrie;Stadsgewest Utrecht (CP);2001;;-1.1
8102;C Industrie;Stadsgewest Utrecht (CP);2002;;4.1
8103;C Industrie;Stadsgewest Utrecht (CP);2003;;-2.0
8104;C Industrie;Stadsgewest Utrecht (CP);2004;;-2.2
8105;C Industrie;Stadsgewest Utrecht (CP);2005;;2.9
8106;C Industrie;Stadsgewest Utrecht (CP);2006;;4.3
8107;C Industrie;Stadsgewest Utrecht (CP);2007;;6.4
8108;C Industrie;Stadsgewest Utrecht (CP);2008;;-1.2
8109;C Industrie;Stadsgewest Utrecht (CP);2009;;1.8
8110;C Industrie;Stadsgewest Utrecht (CP);2010;;-6.5
8111;C Industrie;Stadsgewest Utrecht (CP);2011;;2.2
8112;C Industrie;Stadsgewest Utrecht (CP);2012;;-16.3
8113;C Industrie;Stadsgewest Utrecht (CP);2013;;7.5
8114;C Industrie;Stadsgewest Utrecht (CP);2014;;4.0
8115;C Industrie;Stadsgewest Utrecht (CP);2015;;2.4
8116;C Industrie;Stadsgewest Utrecht (CP);2016;;
8117;C Industrie;Stadsgewest Utrecht (CP);2017;;
8118;C Industrie;Zuidoost-Utrecht (CP);1996;;6.4
8119;C Industrie;Zuidoost-Utrecht (CP);1997;;-1.9
8120;C Industrie;Zuidoost-Utrecht (CP);1998;;2.1
8121;C Industrie;Zuidoost-Utrecht (CP);1999;;5.8
8122;C Industrie;Zuidoost-Utrecht (CP);2000;;1.9
8123;C Industrie;Zuidoost-Utrecht (CP);2001;;5.5
8124;C Industrie;Zuidoost-Utrecht (CP);2002;;-9.9
8125;C Industrie;Zuidoost-Utrecht (CP);2003;;9.4
8126;C Industrie;Zuidoost-Utrecht (CP);2004;;-0.3
8127;C Industrie;Zuidoost-Utrecht (CP);2005;;-3.4
8128;C Industrie;Zuidoost-Utrecht (CP);2006;;-8.1
8129;C Industrie;Zuidoost-Utrecht (CP);2007;;0.8
8130;C Industrie;Zuidoost-Utrecht (CP);2008;;1.8
8131;C Industrie;Zuidoost-Utrecht (CP);2009;;-0.4
8132;C Industrie;Zuidoost-Utrecht (CP);2010;;8.3
8133;C Industrie;Zuidoost-Utrecht (CP);2011;;-3.6
8134;C Industrie;Zuidoost-Utrecht (CP);2012;;-7.2
8135;C Industrie;Zuidoost-Utrecht (CP);2013;;-5.1
8136;C Industrie;Zuidoost-Utrecht (CP);2014;;3.7
8137;C Industrie;Zuidoost-Utrecht (CP);2015;;0.1
8138;C Industrie;Zuidoost-Utrecht (CP);2016;;
8139;C Industrie;Zuidoost-Utrecht (CP);2017;;
8140;C Industrie;Amsterdam (CP);1996;;5.5
8141;C Industrie;Amsterdam (CP);1997;;-6.3
8142;C Industrie;Amsterdam (CP);1998;;0.4
8143;C Industrie;Amsterdam (CP);1999;;5.8
8144;C Industrie;Amsterdam (CP);2000;;-1.5
8145;C Industrie;Amsterdam (CP);2001;;-15.4
8146;C Industrie;Amsterdam (CP);2002;;-5.0
8147;C Industrie;Amsterdam (CP);2003;;-6.9
8148;C Industrie;Amsterdam (CP);2004;;-0.3
8149;C Industrie;Amsterdam (CP);2005;;-3.4
8150;C Industrie;Amsterdam (CP);2006;;8.4
8151;C Industrie;Amsterdam (CP);2007;;11.1
8152;C Industrie;Amsterdam (CP);2008;;-3.8
8153;C Industrie;Amsterdam (CP);2009;;-1.1
8154;C Industrie;Amsterdam (CP);2010;;5.5
8155;C Industrie;Amsterdam (CP);2011;;-4.8
8156;C Industrie;Amsterdam (CP);2012;;45.3
8157;C Industrie;Amsterdam (CP);2013;;15.6
8158;C Industrie;Amsterdam (CP);2014;;3.0
8159;C Industrie;Amsterdam (CP);2015;;-38.8
8160;C Industrie;Amsterdam (CP);2016;;
8161;C Industrie;Amsterdam (CP);2017;;
8162;C Industrie;Overig Agglomeratie Amsterdam (CP);1996;;7.1
8163;C Industrie;Overig Agglomeratie Amsterdam (CP);1997;;-1.2
8164;C Industrie;Overig Agglomeratie Amsterdam (CP);1998;;-1.7
8165;C Industrie;Overig Agglomeratie Amsterdam (CP);1999;;10.4
8166;C Industrie;Overig Agglomeratie Amsterdam (CP);2000;;-0.3
8167;C Industrie;Overig Agglomeratie Amsterdam (CP);2001;;43.2
8168;C Industrie;Overig Agglomeratie Amsterdam (CP);2002;;15.2
8169;C Industrie;Overig Agglomeratie Amsterdam (CP);2003;;-2.3
8170;C Industrie;Overig Agglomeratie Amsterdam (CP);2004;;-2.2
8171;C Industrie;Overig Agglomeratie Amsterdam (CP);2005;;1.8
8172;C Industrie;Overig Agglomeratie Amsterdam (CP);2006;;3.2
8173;C Industrie;Overig Agglomeratie Amsterdam (CP);2007;;41.7
8174;C Industrie;Overig Agglomeratie Amsterdam (CP);2008;;14.7
8175;C Industrie;Overig Agglomeratie Amsterdam (CP);2009;;-3.7
8176;C Industrie;Overig Agglomeratie Amsterdam (CP);2010;;13.4
8177;C Industrie;Overig Agglomeratie Amsterdam (CP);2011;;11.1
8178;C Industrie;Overig Agglomeratie Amsterdam (CP);2012;;-6.4
8179;C Industrie;Overig Agglomeratie Amsterdam (CP);2013;;21.9
8180;C Industrie;Overig Agglomeratie Amsterdam (CP);2014;;5.8
8181;C Industrie;Overig Agglomeratie Amsterdam (CP);2015;;-0.7
8182;C Industrie;Overig Agglomeratie Amsterdam (CP);2016;;
8183;C Industrie;Overig Agglomeratie Amsterdam (CP);2017;;
8184;C Industrie;Edam-Volendam en omgeving (CP);1996;;8.7
8185;C Industrie;Edam-Volendam en omgeving (CP);1997;;4.1
8186;C Industrie;Edam-Volendam en omgeving (CP);1998;;7.2
8187;C Industrie;Edam-Volendam en omgeving (CP);1999;;1.1
8188;C Industrie;Edam-Volendam en omgeving (CP);2000;;-4.5
8189;C Industrie;Edam-Volendam en omgeving (CP);2001;;17.7
8190;C Industrie;Edam-Volendam en omgeving (CP);2002;;5.8
8191;C Industrie;Edam-Volendam en omgeving (CP);2003;;-7.2
8192;C Industrie;Edam-Volendam en omgeving (CP);2004;;-3.0
8193;C Industrie;Edam-Volendam en omgeving (CP);2005;;9.5
8194;C Industrie;Edam-Volendam en omgeving (CP);2006;;-1.5
8195;C Industrie;Edam-Volendam en omgeving (CP);2007;;6.6
8196;C Industrie;Edam-Volendam en omgeving (CP);2008;;-2.6
8197;C Industrie;Edam-Volendam en omgeving (CP);2009;;0.5
8198;C Industrie;Edam-Volendam en omgeving (CP);2010;;0.6
8199;C Industrie;Edam-Volendam en omgeving (CP);2011;;9.4
8200;C Industrie;Edam-Volendam en omgeving (CP);2012;;-8.9
8201;C Industrie;Edam-Volendam en omgeving (CP);2013;;-5.1
8202;C Industrie;Edam-Volendam en omgeving (CP);2014;;4.0
8203;C Industrie;Edam-Volendam en omgeving (CP);2015;;0.8
8204;C Industrie;Edam-Volendam en omgeving (CP);2016;;
8205;C Industrie;Edam-Volendam en omgeving (CP);2017;;
8206;C Industrie;Haarlemmermeer en omgeving (CP);1996;;-23.4
8207;C Industrie;Haarlemmermeer en omgeving (CP);1997;;16.3
8208;C Industrie;Haarlemmermeer en omgeving (CP);1998;;15.1
8209;C Industrie;Haarlemmermeer en omgeving (CP);1999;;6.4
8210;C Industrie;Haarlemmermeer en omgeving (CP);2000;;-0.2
8211;C Industrie;Haarlemmermeer en omgeving (CP);2001;;-6.5
8212;C Industrie;Haarlemmermeer en omgeving (CP);2002;;16.5
8213;C Industrie;Haarlemmermeer en omgeving (CP);2003;;-2.5
8214;C Industrie;Haarlemmermeer en omgeving (CP);2004;;-7.2
8215;C Industrie;Haarlemmermeer en omgeving (CP);2005;;-3.8
8216;C Industrie;Haarlemmermeer en omgeving (CP);2006;;0.2
8217;C Industrie;Haarlemmermeer en omgeving (CP);2007;;15.7
8218;C Industrie;Haarlemmermeer en omgeving (CP);2008;;-12.3
8219;C Industrie;Haarlemmermeer en omgeving (CP);2009;;-3.4
8220;C Industrie;Haarlemmermeer en omgeving (CP);2010;;12.9
8221;C Industrie;Haarlemmermeer en omgeving (CP);2011;;8.8
8222;C Industrie;Haarlemmermeer en omgeving (CP);2012;;2.9
8223;C Industrie;Haarlemmermeer en omgeving (CP);2013;;-5.0
8224;C Industrie;Haarlemmermeer en omgeving (CP);2014;;-0.5
8225;C Industrie;Haarlemmermeer en omgeving (CP);2015;;10.4
8226;C Industrie;Haarlemmermeer en omgeving (CP);2016;;
8227;C Industrie;Haarlemmermeer en omgeving (CP);2017;;
8228;C Industrie;Aggl.'s-Gravenhage excl. Zoetermeer (CP);1996;;-6.6
8229;C Industrie;Aggl.'s-Gravenhage excl. Zoetermeer (CP);1997;;0.9
8230;C Industrie;Aggl.'s-Gravenhage excl. Zoetermeer (CP);1998;;1.5
8231;C Industrie;Aggl.'s-Gravenhage excl. Zoetermeer (CP);1999;;3.2
8232;C Industrie;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2000;;1.8
8233;C Industrie;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2001;;-9.8
8234;C Industrie;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2002;;6.0
8235;C Industrie;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2003;;8.6
8236;C Industrie;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2004;;-5.1
8237;C Industrie;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2005;;0.5
8238;C Industrie;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2006;;-10.0
8239;C Industrie;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2007;;8.7
8240;C Industrie;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2008;;10.1
8241;C Industrie;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2009;;-12.6
8242;C Industrie;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2010;;6.2
8243;C Industrie;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2011;;-2.4
8244;C Industrie;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2012;;-10.3
8245;C Industrie;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2013;;5.7
8246;C Industrie;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2014;;-2.8
8247;C Industrie;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2015;;2.4
8248;C Industrie;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2016;;
8249;C Industrie;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2017;;
8250;C Industrie;Zoetermeer (CP);1996;;-3.4
8251;C Industrie;Zoetermeer (CP);1997;;-2.0
8252;C Industrie;Zoetermeer (CP);1998;;9.4
8253;C Industrie;Zoetermeer (CP);1999;;9.6
8254;C Industrie;Zoetermeer (CP);2000;;4.7
8255;C Industrie;Zoetermeer (CP);2001;;17.7
8256;C Industrie;Zoetermeer (CP);2002;;8.6
8257;C Industrie;Zoetermeer (CP);2003;;10.2
8258;C Industrie;Zoetermeer (CP);2004;;56.5
8259;C Industrie;Zoetermeer (CP);2005;;0.7
8260;C Industrie;Zoetermeer (CP);2006;;21.1
8261;C Industrie;Zoetermeer (CP);2007;;-11.2
8262;C Industrie;Zoetermeer (CP);2008;;-32.2
8263;C Industrie;Zoetermeer (CP);2009;;19.3
8264;C Industrie;Zoetermeer (CP);2010;;-10.5
8265;C Industrie;Zoetermeer (CP);2011;;-22.9
8266;C Industrie;Zoetermeer (CP);2012;;-4.8
8267;C Industrie;Zoetermeer (CP);2013;;9.1
8268;C Industrie;Zoetermeer (CP);2014;;13.5
8269;C Industrie;Zoetermeer (CP);2015;;-3.9
8270;C Industrie;Zoetermeer (CP);2016;;
8271;C Industrie;Zoetermeer (CP);2017;;
8272;C Industrie;Rijnmond (CP);1996;;-1.0
8273;C Industrie;Rijnmond (CP);1997;;-7.4
8274;C Industrie;Rijnmond (CP);1998;;12.7
8275;C Industrie;Rijnmond (CP);1999;;-9.7
8276;C Industrie;Rijnmond (CP);2000;;16.1
8277;C Industrie;Rijnmond (CP);2001;;15.9
8278;C Industrie;Rijnmond (CP);2002;;-0.3
8279;C Industrie;Rijnmond (CP);2003;;8.0
8280;C Industrie;Rijnmond (CP);2004;;11.6
8281;C Industrie;Rijnmond (CP);2005;;19.7
8282;C Industrie;Rijnmond (CP);2006;;-9.5
8283;C Industrie;Rijnmond (CP);2007;;3.1
8284;C Industrie;Rijnmond (CP);2008;;0.7
8285;C Industrie;Rijnmond (CP);2009;;-18.6
8286;C Industrie;Rijnmond (CP);2010;;4.5
8287;C Industrie;Rijnmond (CP);2011;;8.2
8288;C Industrie;Rijnmond (CP);2012;;3.7
8289;C Industrie;Rijnmond (CP);2013;;-12.8
8290;C Industrie;Rijnmond (CP);2014;;-7.5
8291;C Industrie;Rijnmond (CP);2015;;-0.8
8292;C Industrie;Rijnmond (CP);2016;;
8293;C Industrie;Rijnmond (CP);2017;;
8294;C Industrie;Overig Groot-Rijnmond (CP);1996;;1.3
8295;C Industrie;Overig Groot-Rijnmond (CP);1997;;4.3
8296;C Industrie;Overig Groot-Rijnmond (CP);1998;;0.0
8297;C Industrie;Overig Groot-Rijnmond (CP);1999;;13.3
8298;C Industrie;Overig Groot-Rijnmond (CP);2000;;1.2
8299;C Industrie;Overig Groot-Rijnmond (CP);2001;;9.0
8300;C Industrie;Overig Groot-Rijnmond (CP);2002;;6.4
8301;C Industrie;Overig Groot-Rijnmond (CP);2003;;-1.4
8302;C Industrie;Overig Groot-Rijnmond (CP);2004;;-3.3
8303;C Industrie;Overig Groot-Rijnmond (CP);2005;;6.6
8304;C Industrie;Overig Groot-Rijnmond (CP);2006;;-1.9
8305;C Industrie;Overig Groot-Rijnmond (CP);2007;;16.0
8306;C Industrie;Overig Groot-Rijnmond (CP);2008;;2.0
8307;C Industrie;Overig Groot-Rijnmond (CP);2009;;-3.4
8308;C Industrie;Overig Groot-Rijnmond (CP);2010;;11.1
8309;C Industrie;Overig Groot-Rijnmond (CP);2011;;10.4
8310;C Industrie;Overig Groot-Rijnmond (CP);2012;;-2.7
8311;C Industrie;Overig Groot-Rijnmond (CP);2013;;1.6
8312;C Industrie;Overig Groot-Rijnmond (CP);2014;;4.1
8313;C Industrie;Overig Groot-Rijnmond (CP);2015;;-7.8
8314;C Industrie;Overig Groot-Rijnmond (CP);2016;;
8315;C Industrie;Overig Groot-Rijnmond (CP);2017;;
8316;C Industrie;Drechtsteden (CP);1996;;5.2
8317;C Industrie;Drechtsteden (CP);1997;;6.1
8318;C Industrie;Drechtsteden (CP);1998;;7.3
8319;C Industrie;Drechtsteden (CP);1999;;1.3
8320;C Industrie;Drechtsteden (CP);2000;;1.4
8321;C Industrie;Drechtsteden (CP);2001;;9.5
8322;C Industrie;Drechtsteden (CP);2002;;3.2
8323;C Industrie;Drechtsteden (CP);2003;;-14.9
8324;C Industrie;Drechtsteden (CP);2004;;5.5
8325;C Industrie;Drechtsteden (CP);2005;;-1.1
8326;C Industrie;Drechtsteden (CP);2006;;7.0
8327;C Industrie;Drechtsteden (CP);2007;;2.6
8328;C Industrie;Drechtsteden (CP);2008;;6.0
8329;C Industrie;Drechtsteden (CP);2009;;-6.5
8330;C Industrie;Drechtsteden (CP);2010;;-3.1
8331;C Industrie;Drechtsteden (CP);2011;;-1.2
8332;C Industrie;Drechtsteden (CP);2012;;-4.6
8333;C Industrie;Drechtsteden (CP);2013;;-7.8
8334;C Industrie;Drechtsteden (CP);2014;;8.6
8335;C Industrie;Drechtsteden (CP);2015;;1.3
8336;C Industrie;Drechtsteden (CP);2016;;
8337;C Industrie;Drechtsteden (CP);2017;;
8338;C Industrie;Overig Zuidoost-Zuid-Holland (CP);1996;;6.0
8339;C Industrie;Overig Zuidoost-Zuid-Holland (CP);1997;;-5.1
