ID;Geslacht;Leeftijd;Migratieachtergrond;RegioS;Perioden;Bevolking15JaarEnOuder_1;Totaal_2;Afgelopen4JaarVoortdurendWerkzaam_3;MeerDan3JaarWerkzaam_4;TussenDe2En3JaarWerkzaam_5;TussenDe1En2JaarWerkzaam_6;Tussen1MndEn1JaarWerkzaam_7;Totaal_8;MeerDan3JaarWerkzaam_9;TussenDe2En3JaarWerkzaam_10;TussenDe1En2JaarWerkzaam_11;Tussen1MndEn1JaarWerkzaam_12;NietWerkzaamAfgelopen4Jaar_13;k_1Maand_14;k_2Maanden_15;k_3Tot6Maanden_16;k_6MaandenTot1Jaar_17;k_1Tot2Jaar_18;k_2Tot3Jaar_19;k_3Tot4Jaar_20;k_4JaarEnLanger_21
1036;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Baarle-Nassau;2013;5700;3200;2600;300;200;100;100;2500;100;200;200;200;1900;0;0;100;100;200;100;100;1900
1037;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Baarle-Nassau;2014;5700;3200;2600;300;200;100;100;2400;100;100;200;200;1900;0;0;100;100;200;100;100;1900
1038;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Baarle-Nassau;2015;5700;3200;2600;300;200;100;100;2500;100;100;100;200;1900;0;0;100;100;100;100;100;1900
1039;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Baarle-Nassau;2016;5700;3300;2700;300;200;100;100;2500;100;100;100;200;1900;0;0;100;100;100;100;100;1900
1040;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Baarn;2004;20200;11200;8700;1200;700;400;200;9100;400;500;500;800;6800;100;100;300;300;600;500;300;6800
1041;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Baarn;2005;20300;11300;8800;1100;700;400;300;9000;300;500;600;700;6900;100;100;300;300;600;400;400;6900
1042;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Baarn;2006;20200;11300;8600;1200;700;500;400;8900;300;400;500;700;6900;100;100;300;300;500;400;300;6900
1043;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Baarn;2007;20200;11500;8500;1200;800;500;500;8700;300;400;400;700;6800;200;100;300;200;500;400;300;6800
1044;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Baarn;2008;20100;11600;8600;1200;800;500;500;8600;300;400;500;700;6600;200;100;300;300;500;300;300;6600
1045;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Baarn;2009;20200;11500;8500;1300;800;600;300;8700;400;500;500;700;6600;100;100;300;300;500;300;300;6600
1046;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Baarn;2010;20200;11500;8600;1400;800;500;300;8700;400;500;500;700;6700;100;100;300;300;500;400;300;6700
1047;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Baarn;2011;20300;11700;8700;1400;700;500;400;8500;400;400;500;700;6600;100;100;300;300;400;300;300;6600
1048;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Baarn;2012;20300;11600;8800;1300;700;500;300;8600;400;500;500;700;6600;100;100;300;300;600;300;300;6600
1049;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Baarn;2013;20400;11400;8700;1300;700;400;300;9000;400;600;600;700;6700;200;100;300;300;600;500;300;6700
1050;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Baarn;2014;20400;11500;8900;1300;700;400;300;8900;400;500;500;800;6700;100;100;300;300;600;400;400;6700
1051;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Baarn;2015;20600;11600;8900;1300;700;400;400;9000;300;500;600;700;6800;200;100;300;300;500;400;400;6800
1052;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Baarn;2016;20600;11700;8800;1200;700;500;400;8900;400;400;500;800;6900;100;100;300;300;500;400;400;6900
1053;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barendrecht;2004;30800;20400;16500;1700;1100;700;500;10400;500;700;700;1000;7500;100;100;500;400;800;500;400;7500
1054;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barendrecht;2005;32300;21600;17500;1700;1100;700;500;10700;400;700;700;1100;7800;100;100;500;400;800;600;400;7800
1055;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barendrecht;2006;33700;22600;18000;1800;1300;800;700;11100;500;700;700;1100;8100;200;100;500;400;900;500;400;8100
1056;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barendrecht;2007;35200;23800;18600;2100;1300;1000;900;11500;500;700;800;1200;8300;200;200;600;400;700;600;400;8300
1057;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barendrecht;2008;36000;24200;18900;2100;1400;1000;800;11700;600;700;800;1200;8400;300;200;600;400;800;500;500;8400
1058;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barendrecht;2009;36400;24300;18900;2400;1400;1000;700;12100;700;800;800;1200;8700;300;200;600;600;900;500;400;8700
1059;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barendrecht;2010;36800;24300;18900;2400;1400;900;700;12500;800;900;900;1200;8800;400;200;600;500;900;700;500;8800
1060;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barendrecht;2011;37100;24700;19200;2500;1400;900;800;12400;700;700;900;1300;8900;300;200;600;600;800;600;500;8900
1061;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barendrecht;2012;37400;24500;19200;2300;1300;1000;700;12900;700;900;900;1300;9000;300;200;600;600;1000;600;500;9000
1062;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barendrecht;2013;37600;24200;19000;2300;1400;800;700;13400;800;900;1000;1300;9300;300;200;600;600;1100;700;500;9300
1063;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barendrecht;2014;37900;24100;18900;2300;1300;900;700;13800;800;1000;900;1400;9600;300;200;600;600;1000;800;600;9600
1064;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barendrecht;2015;38300;24500;19000;2300;1400;1000;900;13800;700;1000;1000;1400;9800;300;200;600;600;1000;700;600;9800
1065;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barendrecht;2016;38900;25100;19200;2400;1500;1100;900;13900;600;800;1000;1400;10100;300;200;600;500;900;700;600;10100
1066;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barneveld;2004;38100;23800;18200;2300;1600;900;700;14300;700;900;900;1500;10200;200;200;800;600;1100;700;600;10200
1067;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barneveld;2005;38600;24200;18600;2300;1500;1000;800;14500;500;1000;1000;1500;10500;200;200;700;500;1100;700;600;10500
1068;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barneveld;2006;39100;24700;18600;2300;1600;1200;1100;14400;700;800;900;1500;10500;300;200;700;400;900;700;600;10500
1069;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barneveld;2007;39700;25400;18600;2600;1700;1300;1100;14300;600;800;900;1500;10500;300;300;700;400;900;700;500;10500
1070;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barneveld;2008;40200;25900;18900;2700;1800;1500;1000;14200;600;900;1000;1500;10400;400;300;700;400;1000;700;500;10400
1071;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barneveld;2009;40600;26100;19100;2900;1900;1300;900;14500;700;900;1000;1500;10400;400;300;700;500;1000;700;500;10400
1072;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barneveld;2010;41000;26500;19500;3000;1800;1200;1000;14500;700;1000;1000;1400;10500;300;200;700;500;1000;800;500;10500
1073;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barneveld;2011;41500;27200;20000;3100;1800;1300;1000;14300;700;800;1000;1400;10500;300;300;700;500;800;700;500;10500
1074;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barneveld;2012;41800;27100;20400;3000;1700;1300;800;14700;800;900;1000;1400;10600;300;300;800;600;900;600;600;10600
1075;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barneveld;2013;42200;27100;20500;3000;1800;1000;800;15000;900;1000;1000;1400;10800;300;300;700;600;1100;700;500;10800
1076;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barneveld;2014;42700;27500;20900;3100;1500;1100;900;15200;800;1000;1000;1400;11000;400;200;700;500;1000;800;600;11000
1077;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barneveld;2015;43400;28100;21200;3000;1600;1200;1000;15400;700;1000;1100;1400;11200;400;200;600;500;1000;700;700;11200
1078;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Barneveld;2016;44200;29000;21800;3000;1800;1300;1100;15200;600;900;1000;1500;11300;300;200;700;500;900;700;600;11300
1079;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bedum;2004;8500;5200;4200;400;300;200;100;3400;200;200;200;300;2500;0;100;200;100;200;200;100;2500
1080;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bedum;2005;8500;5200;4100;400;300;200;200;3400;100;200;200;300;2500;0;0;100;100;200;100;100;2500
1081;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bedum;2006;8500;5200;4000;400;300;200;200;3400;100;200;200;300;2600;0;0;200;100;200;200;100;2600
1082;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bedum;2007;8600;5200;4000;400;300;300;200;3400;100;200;200;300;2600;100;0;100;100;200;200;100;2600
1083;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bedum;2008;8500;5200;4000;400;300;200;200;3400;100;200;200;300;2600;100;0;100;100;200;100;100;2600
1084;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bedum;2009;8500;5100;4000;500;300;200;200;3400;100;200;200;300;2600;100;0;100;100;200;100;100;2600
1085;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bedum;2010;8600;5200;4000;500;300;200;200;3500;200;200;200;300;2600;100;100;100;100;200;200;100;2600
1086;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bedum;2011;8700;5200;4000;500;300;200;200;3500;100;200;200;300;2600;100;0;100;100;200;200;100;2600
1087;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bedum;2012;8700;5200;4000;500;300;200;200;3500;200;200;200;300;2600;100;0;200;100;200;200;100;2600
1088;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bedum;2013;8700;5100;4000;500;300;200;100;3500;200;200;200;300;2600;100;0;100;100;200;200;100;2600
1089;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bedum;2014;8700;5100;4000;500;300;200;100;3600;200;200;200;300;2700;100;100;100;100;200;200;100;2700
1090;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bedum;2015;8700;5100;3900;500;300;100;200;3600;200;200;200;300;2700;100;0;100;100;200;200;200;2700
1091;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bedum;2016;8800;5100;4000;500;300;200;200;3600;200;200;200;300;2700;100;100;100;100;200;200;100;2700
1092;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beek (L.);2004;14100;7800;6200;700;400;300;200;6300;300;400;400;600;4700;100;100;300;200;400;300;200;4700
1093;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beek (L.);2005;14100;7800;6200;700;400;300;200;6300;200;400;400;600;4700;100;100;200;200;500;300;200;4700
1094;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beek (L.);2006;14000;7800;6000;700;500;300;300;6200;200;300;400;600;4700;100;100;200;200;400;300;200;4700
1095;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beek (L.);2007;14000;7900;6000;700;500;400;400;6100;200;300;300;600;4700;100;100;200;200;300;300;200;4700
1096;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beek (L.);2008;14000;8000;6000;700;500;400;300;6000;200;200;400;600;4600;100;100;200;200;300;200;200;4600
1097;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beek (L.);2009;14100;7900;6000;700;500;400;200;6100;200;400;300;500;4700;100;100;200;200;400;200;200;4700
1098;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beek (L.);2010;14100;7900;6000;800;500;300;300;6200;300;300;400;500;4700;100;100;300;200;400;300;200;4700
1099;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beek (L.);2011;14100;8000;6100;800;500;400;300;6100;200;300;400;500;4700;100;100;200;200;400;300;200;4700
1100;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beek (L.);2012;14000;7900;6100;800;500;300;200;6200;300;300;400;500;4700;100;100;200;200;300;300;200;4700
1101;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beek (L.);2013;14100;7900;6100;800;500;300;300;6200;300;300;300;500;4700;100;100;200;200;400;200;200;4700
1102;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beek (L.);2014;14000;7800;6000;800;400;300;200;6300;300;400;400;500;4800;100;100;200;200;400;300;200;4800
1103;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beek (L.);2015;14000;7800;5900;800;400;300;300;6300;300;400;400;500;4800;100;100;200;200;400;300;200;4800
1104;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beek (L.);2016;14000;7900;6000;800;400;300;300;6100;200;300;400;500;4700;100;100;200;200;300;300;200;4700
1105;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beemster;2004;6900;4300;3400;300;300;200;100;2600;100;200;200;300;1800;0;100;100;100;200;100;100;1800
1106;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beemster;2005;6900;4200;3500;300;200;100;100;2600;100;200;200;300;1800;0;0;100;100;300;100;100;1800
1107;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beemster;2006;6900;4300;3400;300;300;100;100;2600;100;200;200;300;1900;0;100;100;100;200;100;100;1900
1108;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beemster;2007;6900;4400;3400;400;300;200;200;2600;100;200;100;300;1900;0;100;100;100;200;100;100;1900
1109;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beemster;2008;7000;4400;3400;400;300;200;100;2600;100;100;200;300;1900;100;100;100;100;200;100;100;1900
1110;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beemster;2009;7000;4400;3400;400;300;200;100;2700;100;200;200;300;1900;100;0;100;100;200;100;100;1900
1111;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beemster;2010;7100;4400;3400;500;300;200;100;2700;100;200;200;300;1900;0;100;100;100;200;200;100;1900
1112;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beemster;2011;7200;4500;3500;500;300;200;100;2700;100;100;200;300;2000;100;100;100;100;100;100;100;2000
1113;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beemster;2012;7300;4500;3500;400;200;200;100;2800;100;200;200;300;2100;100;0;200;100;200;100;100;2100
1114;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beemster;2013;7400;4600;3600;400;300;200;100;2900;100;200;200;300;2100;100;100;100;100;200;100;100;2100
1115;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beemster;2014;7500;4500;3600;400;300;100;100;2900;100;200;200;300;2100;100;0;100;100;200;200;100;2100
1116;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beemster;2015;7500;4600;3600;400;200;200;200;2900;100;200;200;300;2100;100;0;100;100;200;200;200;2100
1117;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beemster;2016;7700;4800;3700;400;300;200;100;2900;100;200;200;300;2100;0;100;100;100;200;100;100;2100
1118;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beesel;2004;11000;6600;5200;600;400;200;200;4300;200;300;300;500;3100;100;100;200;200;300;200;200;3100
1119;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beesel;2005;11100;6700;5300;600;400;200;100;4400;200;300;300;500;3100;0;100;200;200;300;200;200;3100
1120;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beesel;2006;11200;6800;5200;600;400;200;200;4400;200;300;300;500;3100;100;100;200;200;300;200;200;3100
1121;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beesel;2007;11200;7000;5200;700;500;300;300;4200;200;200;300;500;3100;100;100;200;100;300;200;200;3100
1122;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beesel;2008;11400;7100;5300;700;500;300;200;4300;200;200;300;500;3200;100;100;200;100;200;200;200;3200
1123;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beesel;2009;11500;7000;5200;800;500;300;200;4500;300;300;300;400;3300;100;100;200;200;300;200;200;3300
1124;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beesel;2010;11500;6900;5200;800;400;300;200;4600;300;300;300;400;3300;200;100;200;100;300;200;100;3300
1125;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beesel;2011;11500;7000;5400;800;400;300;200;4400;200;200;300;400;3300;100;100;200;200;200;200;200;3300
1126;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beesel;2012;11400;7000;5300;700;400;300;200;4500;200;300;300;500;3300;100;100;200;200;300;200;200;3300
1127;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beesel;2013;11400;6800;5300;700;400;300;200;4600;300;300;300;400;3400;100;100;200;200;300;200;200;3400
1128;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beesel;2014;11400;6700;5200;700;400;200;200;4700;300;300;300;400;3400;100;100;200;200;300;200;200;3400
1129;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beesel;2015;11300;6800;5200;800;400;200;200;4600;200;300;200;400;3500;100;100;200;100;300;200;200;3500
1130;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Beesel;2016;11400;6900;5200;700;400;300;200;4500;200;200;300;400;3500;100;100;200;100;200;200;200;3500
1131;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bellingwedde;2004;8200;3900;3000;300;300;200;100;4300;100;200;200;400;3300;0;0;100;100;200;200;100;3300
1132;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bellingwedde;2005;8200;4000;3000;400;300;200;100;4300;100;200;200;400;3400;0;0;100;100;200;200;200;3400
1133;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bellingwedde;2006;8100;4000;3000;400;300;200;200;4100;100;200;200;300;3200;100;100;100;100;200;200;100;3200
1134;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bellingwedde;2007;8100;4100;3100;400;300;200;200;4000;100;200;200;400;3100;100;0;100;100;200;200;100;3100
1135;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bellingwedde;2008;7900;4100;3000;400;300;200;100;3800;100;200;200;300;3000;100;0;100;100;200;200;100;3000
1136;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bellingwedde;2009;7900;4000;3000;400;300;200;100;3900;100;200;200;300;3100;100;100;100;100;200;100;100;3100
1137;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bellingwedde;2010;8000;4000;3000;400;200;200;100;4100;100;200;200;300;3200;100;0;100;100;300;200;100;3200
1138;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bellingwedde;2011;7900;4000;3100;400;200;200;100;4000;100;200;200;400;3100;100;0;100;100;200;200;200;3100
1139;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bellingwedde;2012;7700;3900;3100;400;200;200;100;3800;100;200;200;400;2900;0;0;100;100;300;200;200;2900
1140;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bellingwedde;2013;7700;3900;3000;400;200;100;100;3800;100;200;200;300;3000;100;0;100;100;200;200;100;3000
1141;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bellingwedde;2014;7900;3800;3000;400;200;100;100;4100;100;200;200;300;3200;100;0;100;100;200;200;200;3200
1142;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bellingwedde;2015;7800;3700;2900;400;200;200;100;4000;200;200;200;300;3100;100;100;100;100;200;200;100;3100
1143;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bellingwedde;2016;7800;3800;2900;300;200;200;100;4000;100;200;200;300;3100;100;100;100;100;200;200;100;3100
1144;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berg en Dal;2004;28000;15900;12800;1300;900;600;400;12100;500;700;700;1100;9100;200;200;500;400;800;600;500;9100
1145;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berg en Dal;2005;28100;16000;12900;1300;900;600;400;12000;400;700;700;1100;9200;100;100;400;400;800;500;500;9200
1146;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berg en Dal;2006;28200;16200;12800;1300;1000;600;600;12000;500;600;600;1000;9300;200;200;400;400;700;500;400;9300
1147;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berg en Dal;2007;28400;16700;12700;1500;1000;700;700;11800;400;500;600;1000;9200;200;100;400;300;600;500;400;9200
1148;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berg en Dal;2008;28600;16800;12900;1500;1000;700;600;11800;400;600;700;1000;9100;200;200;400;300;700;500;400;9100
1149;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berg en Dal;2009;28600;16700;12900;1600;1000;700;500;12000;500;600;700;1100;9100;200;200;500;400;700;500;400;9100
1150;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berg en Dal;2010;28700;16600;12900;1700;1000;600;500;12100;500;700;700;1100;9100;200;200;400;400;800;500;400;9100
1151;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berg en Dal;2011;28900;16900;13000;1700;1000;600;600;11900;500;600;700;1100;9000;200;200;500;400;600;600;400;9000
1152;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berg en Dal;2012;29200;16800;13100;1600;900;700;500;12400;600;700;800;1100;9200;200;200;500;500;800;500;500;9200
1153;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berg en Dal;2013;29200;16500;12800;1700;900;600;400;12700;600;800;800;1100;9400;200;200;500;500;900;600;400;9400
1154;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berg en Dal;2014;29200;16400;12800;1700;900;600;500;12800;600;800;800;1200;9500;300;200;400;400;800;700;600;9500
1155;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berg en Dal;2015;29700;16600;12700;1800;900;700;500;13100;600;800;800;1100;9800;200;200;500;400;800;600;600;9800
1156;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Berg en Dal;2016;29900;17000;12800;1800;1000;800;600;12900;500;700;800;1100;9900;200;200;400;400;700;600;500;9900
1157;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergeijk;2004;14500;9100;7100;900;500;300;200;5400;200;300;400;500;4000;100;100;200;200;400;300;200;4000
1158;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergeijk;2005;14500;9000;7100;900;500;300;200;5600;300;400;400;500;4100;100;100;200;200;400;300;200;4100
1159;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergeijk;2006;14600;9200;7000;1000;600;300;300;5400;200;400;300;500;4100;100;100;200;100;400;200;200;4100
1160;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergeijk;2007;14600;9400;7000;1000;600;500;400;5200;200;300;300;400;4000;100;100;200;100;300;300;200;4000
1161;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergeijk;2008;14700;9500;7100;900;600;500;400;5200;200;300;300;500;3900;100;100;200;200;300;200;200;3900
1162;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergeijk;2009;14800;9500;7200;1000;600;400;300;5300;200;300;300;500;3900;100;100;200;200;400;200;200;3900
1163;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergeijk;2010;14800;9400;7300;900;600;400;200;5400;300;400;400;400;3900;100;100;200;200;400;300;200;3900
1164;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergeijk;2011;14900;9600;7400;1000;600;400;300;5300;200;300;400;500;3900;100;100;200;200;300;300;200;3900
1165;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergeijk;2012;15100;9600;7400;1000;500;400;200;5400;300;400;400;600;3900;100;100;200;200;400;200;300;3900
1166;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergeijk;2013;15200;9700;7500;1000;600;300;200;5600;300;400;400;500;4100;100;100;200;200;400;300;200;4100
1167;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergeijk;2014;15300;9600;7600;1000;500;300;200;5600;300;400;400;500;4100;100;100;200;200;300;300;300;4100
1168;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergeijk;2015;15400;9800;7600;1000;600;300;300;5600;300;400;400;500;4200;100;100;200;200;400;300;200;4200
1169;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergeijk;2016;15500;9900;7700;1000;500;400;200;5700;200;300;400;400;4300;100;100;200;200;300;300;200;4300
1170;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (L.);2004;11000;6700;5300;600;400;200;100;4300;200;300;300;400;3100;100;100;200;200;300;200;200;3100
1171;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (L.);2005;11100;6800;5400;600;400;200;200;4300;200;300;300;500;3100;100;100;200;100;300;200;200;3100
1172;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (L.);2006;11100;6900;5300;700;400;300;200;4200;200;300;300;500;3100;100;100;200;100;300;200;200;3100
1173;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (L.);2007;11200;7000;5300;700;400;300;300;4200;100;200;200;500;3000;100;100;200;100;300;200;200;3000
1174;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (L.);2008;11100;7000;5300;700;400;300;200;4200;200;200;300;500;3000;100;100;200;100;300;200;200;3000
1175;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (L.);2009;11100;6900;5200;700;400;300;200;4300;300;300;300;400;3000;100;100;200;200;300;200;200;3000
1176;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (L.);2010;11100;6800;5200;700;400;300;200;4300;200;300;300;400;3100;200;100;200;100;300;200;200;3100
1177;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (L.);2011;11100;6900;5300;700;400;300;200;4200;200;300;300;400;3100;100;100;200;200;200;200;200;3100
1178;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (L.);2012;11200;6900;5300;700;400;200;200;4300;200;300;300;400;3100;100;100;200;100;300;200;200;3100
1179;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (L.);2013;11200;6800;5300;700;400;300;100;4400;200;300;300;400;3200;100;100;200;200;300;200;200;3200
1180;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Bergen (L.);2014;11200;6800;5300;700;400;200;200;4400;200;300;300;400;3200;100;100;200;200;300;200;200;3200
