ID;Geslacht;Persoonskenmerken;Arbeidsgehandicapten;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
123;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;Niet-arbeidsgehandicapten;2015;3528;3008;2897;2377;1977;401;520;391;120;9;0;1176;274;140;134;902;370;532;1722;111;3.7;520;85.3;82.1
124;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;Niet-arbeidsgehandicapten;2016;3602;3089;2993;2463;2023;440;530;405;120;6;0;1194;271;135;135;924;360;564;1798;96;3.1;513;85.8;83.1
125;Totaal mannen en vrouwen;Onderwijsniveau: 3 hoog;Niet-arbeidsgehandicapten;2017;3683;3148;3068;2511;2051;460;557;415;136;6;0;1245;272;138;133;973;379;594;1823;81;2.6;535;85.5;83.3
126;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Totaal;2015;112;60;53;46;36;10;7;5;1;0;0;23;6;3;3;17;9;8;31;7;11.3;52;53.4;47.4
127;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Totaal;2016;140;82;77;68;51;17;9;6;3;0;0;32;14;6;8;18;9;9;45;5;6.2;58;58.7;55.0
128;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Totaal;2017;163;104;97;79;61;18;18;17;1;0;0;43;19;9;10;24;13;11;54;7;7.0;59;63.9;59.4
129;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Arbeidsgehandicapten;2015;24;5;3;3;3;1;0;0;0;0;0;2;0;0;0;2;1;1;1;1;;19;;
130;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Arbeidsgehandicapten;2016;26;6;5;5;5;1;0;0;0;0;0;3;2;0;2;1;1;0;2;1;;20;;
131;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Arbeidsgehandicapten;2017;43;11;11;9;6;2;2;2;0;0;0;5;3;1;1;3;2;1;5;1;;32;25.9;24.4
132;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Niet-arbeidsgehandicapten;2015;89;55;50;43;34;10;7;5;1;0;0;20;6;3;3;14;7;7;30;5;9.8;33;62.3;56.3
133;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Niet-arbeidsgehandicapten;2016;114;76;72;62;46;16;9;6;3;0;0;29;13;6;7;16;8;8;43;4;5.7;38;66.5;62.7
134;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;Niet-arbeidsgehandicapten;2017;120;93;86;70;55;15;16;15;1;0;0;37;16;8;9;21;11;10;49;7;7.1;27;77.5;72.0
135;Mannen;Totaal personen;Totaal;2015;6341;4778;4465;3632;2790;841;833;603;217;14;0;1173;567;399;168;605;208;397;3292;313;6.5;1563;75.3;70.4
136;Mannen;Totaal personen;Totaal;2016;6382;4783;4515;3667;2797;871;848;606;234;7;0;1164;548;389;159;616;202;414;3351;268;5.6;1599;74.9;70.8
137;Mannen;Totaal personen;Totaal;2017;6432;4814;4597;3742;2816;926;855;617;230;8;0;1237;569;394;175;668;217;451;3360;216;4.5;1619;74.8;71.5
138;Mannen;Totaal personen;Arbeidsgehandicapten;2015;733;302;258;202;157;45;56;45;10;1;0;108;50;31;18;58;25;33;150;44;14.7;431;41.2;35.1
139;Mannen;Totaal personen;Arbeidsgehandicapten;2016;772;279;242;196;153;43;46;34;10;2;0;97;38;25;13;58;27;31;146;37;13.3;493;36.2;31.4
140;Mannen;Totaal personen;Arbeidsgehandicapten;2017;814;317;286;226;173;54;59;44;14;2;0;123;55;34;21;68;32;36;163;31;9.8;497;38.9;35.1
141;Mannen;Totaal personen;Niet-arbeidsgehandicapten;2015;5608;4476;4208;3430;2633;797;778;557;207;14;0;1065;517;368;150;547;183;364;3143;269;6.0;1132;79.8;75.0
142;Mannen;Totaal personen;Niet-arbeidsgehandicapten;2016;5609;4503;4273;3471;2644;827;802;573;224;5;0;1068;510;364;145;558;175;383;3205;231;5.1;1106;80.3;76.2
143;Mannen;Totaal personen;Niet-arbeidsgehandicapten;2017;5618;4497;4312;3516;2643;873;796;573;216;7;0;1114;514;360;154;600;185;415;3198;185;4.1;1122;80.0;76.7
144;Mannen;Leeftijd: 15 tot 25 jaar;Totaal;2015;1041;703;623;586;199;387;38;32;2;3;0;446;350;268;82;96;45;51;178;80;11.3;338;67.5;59.9
145;Mannen;Leeftijd: 15 tot 25 jaar;Totaal;2016;1049;705;625;587;197;390;38;36;1;1;0;449;337;260;77;112;48;63;176;80;11.4;344;67.2;59.6
146;Mannen;Leeftijd: 15 tot 25 jaar;Totaal;2017;1060;710;647;614;191;424;32;28;2;3;0;459;356;267;89;103;48;55;187;64;9.0;349;67.0;61.0
147;Mannen;Leeftijd: 15 tot 25 jaar;Arbeidsgehandicapten;2015;57;25;21;20;5;14;2;2;0;0;0;18;12;10;3;6;2;4;3;4;;31;44.7;37.3
148;Mannen;Leeftijd: 15 tot 25 jaar;Arbeidsgehandicapten;2016;63;23;18;17;5;13;1;1;0;0;0;14;8;7;1;7;4;3;4;5;;40;36.7;28.4
149;Mannen;Leeftijd: 15 tot 25 jaar;Arbeidsgehandicapten;2017;65;27;23;22;7;15;1;1;0;0;0;16;11;9;2;6;3;3;7;4;;38;41.2;35.2
150;Mannen;Leeftijd: 15 tot 25 jaar;Niet-arbeidsgehandicapten;2015;984;678;602;566;194;373;36;31;2;3;0;427;338;258;80;90;43;47;175;75;11.1;306;68.9;61.2
151;Mannen;Leeftijd: 15 tot 25 jaar;Niet-arbeidsgehandicapten;2016;985;682;607;570;192;377;37;35;1;1;0;434;329;253;76;105;45;60;172;75;11.0;304;69.2;61.6
152;Mannen;Leeftijd: 15 tot 25 jaar;Niet-arbeidsgehandicapten;2017;994;683;624;592;184;409;31;27;2;2;0;443;345;259;87;97;46;51;181;60;8.7;311;68.7;62.7
153;Mannen;Leeftijd: 15 tot 65 jaar;Totaal;2015;5489;4645;4338;3576;2768;808;761;539;209;13;0;1077;503;351;152;575;187;388;3261;307;6.6;844;84.6;79.0
154;Mannen;Leeftijd: 15 tot 65 jaar;Totaal;2016;5507;4644;4382;3598;2762;836;784;551;227;6;0;1059;473;333;140;585;183;403;3324;262;5.6;862;84.3;79.6
155;Mannen;Leeftijd: 15 tot 65 jaar;Totaal;2017;5535;4663;4453;3674;2780;894;779;548;222;8;0;1125;498;345;153;628;193;434;3328;210;4.5;871;84.3;80.5
156;Mannen;Leeftijd: 15 tot 65 jaar;Arbeidsgehandicapten;2015;606;292;248;198;155;43;50;40;9;1;0;101;45;28;17;56;24;32;146;44;15.2;314;48.2;40.9
157;Mannen;Leeftijd: 15 tot 65 jaar;Arbeidsgehandicapten;2016;608;271;234;191;150;42;43;31;10;2;0;91;34;22;12;57;26;30;143;37;13.6;336;44.7;38.6
158;Mannen;Leeftijd: 15 tot 65 jaar;Arbeidsgehandicapten;2017;653;305;275;221;169;53;53;39;13;1;0;115;50;30;21;65;30;35;160;31;10.1;347;46.8;42.1
159;Mannen;Leeftijd: 15 tot 65 jaar;Niet-arbeidsgehandicapten;2015;4884;4353;4090;3379;2614;765;711;499;200;13;0;976;458;323;135;518;162;356;3114;263;6.0;530;89.1;83.8
160;Mannen;Leeftijd: 15 tot 65 jaar;Niet-arbeidsgehandicapten;2016;4899;4373;4148;3407;2613;794;741;520;217;4;0;967;439;311;128;529;157;372;3180;225;5.1;526;89.3;84.7
161;Mannen;Leeftijd: 15 tot 65 jaar;Niet-arbeidsgehandicapten;2017;4882;4358;4178;3453;2612;842;725;509;209;7;0;1011;448;316;132;563;164;399;3168;180;4.1;524;89.3;85.6
162;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2015;2084;1928;1831;1528;1234;295;303;210;85;7;0;287;72;34;38;215;60;155;1544;97;5.0;156;92.5;87.9
163;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2016;2080;1913;1837;1517;1217;300;320;222;95;3;0;279;57;32;25;223;56;167;1557;76;4.0;167;92.0;88.3
164;Mannen;Leeftijd: 25 tot 45 jaar;Totaal;2017;2089;1918;1854;1542;1224;318;312;217;93;2;0;295;61;33;29;233;67;167;1559;64;3.4;170;91.9;88.8
165;Mannen;Leeftijd: 25 tot 45 jaar;Arbeidsgehandicapten;2015;164;84;70;58;43;15;12;11;1;0;0;26;10;4;6;16;7;8;44;14;16.5;80;51.5;43.0
166;Mannen;Leeftijd: 25 tot 45 jaar;Arbeidsgehandicapten;2016;156;79;67;57;43;14;10;7;1;2;0;20;6;3;3;14;5;9;47;12;15.0;77;50.5;42.9
167;Mannen;Leeftijd: 25 tot 45 jaar;Arbeidsgehandicapten;2017;176;92;79;65;44;22;13;11;2;0;0;28;12;7;6;16;11;5;51;13;14.5;84;52.3;44.7
168;Mannen;Leeftijd: 25 tot 45 jaar;Niet-arbeidsgehandicapten;2015;1920;1844;1761;1470;1191;280;291;199;84;7;0;261;62;30;32;199;52;147;1500;83;4.5;77;96.0;91.7
169;Mannen;Leeftijd: 25 tot 45 jaar;Niet-arbeidsgehandicapten;2016;1924;1834;1770;1460;1173;286;310;215;94;2;0;260;51;29;22;209;50;159;1510;64;3.5;90;95.3;92.0
170;Mannen;Leeftijd: 25 tot 45 jaar;Niet-arbeidsgehandicapten;2017;1913;1826;1775;1477;1180;297;298;206;90;2;0;266;49;26;23;217;56;162;1509;51;2.8;86;95.5;92.8
171;Mannen;Leeftijd: 25 tot 35 jaar;Totaal;2015;1026;943;888;771;572;199;117;88;25;4;0;167;53;26;27;114;42;72;721;55;5.8;83;91.9;86.6
172;Mannen;Leeftijd: 25 tot 35 jaar;Totaal;2016;1043;949;907;774;582;192;133;99;32;3;0;163;42;24;18;121;32;89;744;41;4.3;95;90.9;87.0
173;Mannen;Leeftijd: 25 tot 35 jaar;Totaal;2017;1067;973;939;812;591;221;128;89;37;2;0;167;43;21;21;124;39;85;773;33;3.4;94;91.2;88.1
174;Mannen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2015;71;40;32;30;21;9;3;3;0;0;0;15;7;3;4;9;5;4;17;8;20.4;30;57.4;45.6
175;Mannen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2016;62;32;27;21;16;6;5;4;0;2;0;9;2;2;0;6;3;4;18;5;;30;51.8;43.2
176;Mannen;Leeftijd: 25 tot 35 jaar;Arbeidsgehandicapten;2017;78;39;33;28;16;12;5;4;1;0;0;13;6;2;4;7;4;4;20;6;;39;50.1;42.4
177;Mannen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2015;955;902;856;741;551;190;115;86;25;4;0;152;46;23;23;106;37;68;704;46;5.1;53;94.4;89.6
178;Mannen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2016;981;917;881;753;566;187;128;95;31;1;0;154;40;22;17;115;30;85;726;36;3.9;65;93.4;89.8
179;Mannen;Leeftijd: 25 tot 35 jaar;Niet-arbeidsgehandicapten;2017;988;934;906;783;575;208;123;85;36;2;0;154;37;19;18;117;36;81;753;27;2.9;55;94.4;91.7
180;Mannen;Leeftijd: 35 tot 45 jaar;Totaal;2015;1059;986;943;758;662;96;186;122;61;3;0;120;19;8;11;101;18;83;823;43;4.3;73;93.1;89.1
181;Mannen;Leeftijd: 35 tot 45 jaar;Totaal;2016;1037;964;929;742;635;107;187;123;63;1;0;116;15;7;7;102;23;78;813;35;3.6;72;93.0;89.7
182;Mannen;Leeftijd: 35 tot 45 jaar;Totaal;2017;1022;946;915;730;633;98;184;128;56;1;0;128;19;11;7;109;27;82;787;31;3.3;76;92.5;89.5
183;Mannen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2015;93;44;38;29;22;6;10;9;1;0;0;11;3;1;2;7;3;5;28;6;12.9;49;47.0;41.0
184;Mannen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2016;94;47;40;36;28;8;4;4;1;0;0;11;3;0;3;8;3;5;29;6;13.9;47;49.7;42.7
185;Mannen;Leeftijd: 35 tot 45 jaar;Arbeidsgehandicapten;2017;98;53;46;37;28;9;9;7;2;0;0;15;6;4;2;9;7;2;31;7;13.9;45;54.1;46.6
186;Mannen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2015;965;942;905;729;640;89;176;113;60;3;0;109;16;7;9;93;15;79;796;37;3.9;23;97.6;93.8
187;Mannen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2016;943;918;889;707;607;99;183;120;63;1;0;105;11;7;4;94;21;73;784;28;3.1;25;97.3;94.3
188;Mannen;Leeftijd: 35 tot 45 jaar;Niet-arbeidsgehandicapten;2017;924;893;869;693;605;88;176;121;54;1;0;113;12;7;5;101;20;80;756;24;2.7;31;96.6;94.0
189;Mannen;Leeftijd: 45 tot 65 jaar;Totaal;2015;2364;2014;1883;1462;1335;127;421;296;121;3;0;344;80;49;31;264;82;182;1539;131;6.5;350;85.2;79.7
190;Mannen;Leeftijd: 45 tot 65 jaar;Totaal;2016;2378;2026;1921;1495;1349;146;426;293;131;2;0;331;80;42;38;251;79;172;1590;106;5.2;352;85.2;80.8
191;Mannen;Leeftijd: 45 tot 65 jaar;Totaal;2017;2386;2035;1952;1518;1366;152;435;304;128;3;0;372;80;45;35;291;78;213;1581;82;4.0;352;85.3;81.8
192;Mannen;Leeftijd: 45 tot 65 jaar;Arbeidsgehandicapten;2015;385;182;156;120;106;14;36;27;8;1;0;57;22;14;8;34;15;20;99;26;14.4;203;47.3;40.5
193;Mannen;Leeftijd: 45 tot 65 jaar;Arbeidsgehandicapten;2016;389;170;150;117;102;15;33;23;9;1;0;57;21;13;8;36;17;19;92;20;11.8;219;43.6;38.5
194;Mannen;Leeftijd: 45 tot 65 jaar;Arbeidsgehandicapten;2017;411;186;173;134;118;16;39;27;11;1;0;70;27;14;13;43;16;27;102;14;7.3;225;45.3;42.0
195;Mannen;Leeftijd: 45 tot 65 jaar;Niet-arbeidsgehandicapten;2015;1979;1832;1727;1342;1230;113;385;269;113;3;0;287;58;35;23;230;68;162;1440;104;5.7;147;92.6;87.3
196;Mannen;Leeftijd: 45 tot 65 jaar;Niet-arbeidsgehandicapten;2016;1989;1857;1771;1378;1247;131;393;270;122;1;0;273;59;29;30;215;62;153;1498;86;4.6;133;93.3;89.0
197;Mannen;Leeftijd: 45 tot 65 jaar;Niet-arbeidsgehandicapten;2017;1975;1848;1780;1384;1248;136;396;276;117;2;0;301;53;31;22;248;62;186;1478;69;3.7;127;93.6;90.1
198;Mannen;Leeftijd: 45 tot 55 jaar;Totaal;2015;1271;1166;1114;870;789;81;244;166;77;2;0;160;27;15;13;132;40;93;954;52;4.5;106;91.7;87.6
199;Mannen;Leeftijd: 45 tot 55 jaar;Totaal;2016;1272;1165;1118;860;774;87;257;171;85;1;0;147;30;15;15;117;29;88;970;47;4.1;107;91.6;87.9
200;Mannen;Leeftijd: 45 tot 55 jaar;Totaal;2017;1266;1142;1112;868;777;91;244;168;75;1;0;171;31;17;13;141;31;110;941;30;2.7;123;90.2;87.8
201;Mannen;Leeftijd: 45 tot 55 jaar;Arbeidsgehandicapten;2015;155;81;71;56;49;8;15;11;4;0;0;22;7;4;3;14;7;8;49;9;11.7;74;52.2;46.1
202;Mannen;Leeftijd: 45 tot 55 jaar;Arbeidsgehandicapten;2016;154;78;70;55;46;10;15;9;6;1;0;24;9;5;3;16;6;9;46;8;10.1;76;50.6;45.4
203;Mannen;Leeftijd: 45 tot 55 jaar;Arbeidsgehandicapten;2017;172;87;82;63;55;8;19;12;7;0;0;28;8;4;4;20;6;14;54;5;5.3;85;50.4;47.7
204;Mannen;Leeftijd: 45 tot 55 jaar;Niet-arbeidsgehandicapten;2015;1117;1085;1042;814;740;74;229;155;72;1;0;138;20;11;9;118;33;85;904;42;3.9;32;97.1;93.3
205;Mannen;Leeftijd: 45 tot 55 jaar;Niet-arbeidsgehandicapten;2016;1118;1087;1048;805;728;77;242;163;79;1;0;123;22;10;12;102;23;79;924;39;3.6;31;97.2;93.7
206;Mannen;Leeftijd: 45 tot 55 jaar;Niet-arbeidsgehandicapten;2017;1094;1056;1030;805;722;82;225;156;68;1;0;143;23;14;9;121;25;96;887;26;2.4;38;96.5;94.2
207;Mannen;Leeftijd: 45 tot 75 jaar;Totaal;2015;3216;2147;2010;1517;1357;160;493;360;129;4;0;440;145;97;48;295;104;191;1571;136;6.3;1069;66.7;62.5
208;Mannen;Leeftijd: 45 tot 75 jaar;Totaal;2016;3253;2165;2053;1564;1383;181;489;349;139;2;0;436;155;97;57;282;98;184;1617;111;5.1;1088;66.5;63.1
209;Mannen;Leeftijd: 45 tot 75 jaar;Totaal;2017;3284;2185;2097;1586;1401;184;511;372;136;3;0;483;152;94;57;332;102;230;1613;88;4.0;1099;66.5;63.8
210;Mannen;Leeftijd: 45 tot 75 jaar;Arbeidsgehandicapten;2015;513;192;166;124;108;16;42;33;9;1;0;64;27;17;10;36;15;21;102;26;13.7;321;37.5;32.4
211;Mannen;Leeftijd: 45 tot 75 jaar;Arbeidsgehandicapten;2016;553;178;158;122;105;17;35;26;9;1;0;63;25;15;10;38;18;20;95;20;11.4;376;32.1;28.5
212;Mannen;Leeftijd: 45 tot 75 jaar;Arbeidsgehandicapten;2017;573;198;184;139;122;17;45;32;11;1;0;78;32;19;13;46;18;28;105;14;7.0;375;34.5;32.1
213;Mannen;Leeftijd: 45 tot 75 jaar;Niet-arbeidsgehandicapten;2015;2703;1955;1844;1393;1249;144;451;328;120;3;0;376;118;80;38;259;88;170;1468;110;5.6;749;72.3;68.2
214;Mannen;Leeftijd: 45 tot 75 jaar;Niet-arbeidsgehandicapten;2016;2700;1987;1896;1442;1278;164;454;323;129;2;0;374;129;82;47;244;80;164;1522;91;4.6;713;73.6;70.2
215;Mannen;Leeftijd: 45 tot 75 jaar;Niet-arbeidsgehandicapten;2017;2712;1987;1913;1447;1279;167;466;340;124;2;0;405;119;75;44;285;84;202;1508;74;3.7;724;73.3;70.5
216;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;2015;1093;848;769;592;547;46;177;131;45;2;0;184;53;34;19;132;43;89;585;79;9.3;244;77.6;70.4
217;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;2016;1106;861;803;634;575;59;169;122;46;0;0;183;50;26;24;133;50;84;620;58;6.8;245;77.9;72.6
218;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;2017;1121;892;840;650;588;62;191;135;53;2;0;200;50;28;22;151;48;103;640;52;5.8;228;79.6;75.0
219;Mannen;Leeftijd: 55 tot 65 jaar;Arbeidsgehandicapten;2015;230;101;85;64;57;6;21;17;4;0;0;35;15;10;5;20;8;12;50;17;16.5;129;44.0;36.7
220;Mannen;Leeftijd: 55 tot 65 jaar;Arbeidsgehandicapten;2016;234;92;80;62;56;6;18;15;3;0;0;33;13;7;5;20;11;10;46;12;13.1;143;39.1;33.9
221;Mannen;Leeftijd: 55 tot 65 jaar;Arbeidsgehandicapten;2017;239;100;91;71;63;8;20;15;5;1;0;42;19;11;9;23;11;12;48;9;9.0;140;41.7;37.9
222;Mannen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2015;862;747;685;529;490;39;156;114;41;1;0;149;38;24;14;112;35;77;535;62;8.3;115;86.6;79.4
223;Mannen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2016;872;770;723;573;519;53;151;107;43;0;0;150;37;19;18;113;39;74;573;46;6.0;102;88.3;83.0
224;Mannen;Leeftijd: 55 tot 65 jaar;Niet-arbeidsgehandicapten;2017;881;793;750;579;525;54;170;120;49;1;0;158;31;17;13;128;37;91;592;43;5.4;89;89.9;85.1
225;Mannen;Leeftijd: 65 tot 75 jaar;Totaal;2015;852;133;127;55;22;33;72;64;8;1;0;95;65;48;16;31;22;9;32;6;4.2;719;15.6;14.9
226;Mannen;Leeftijd: 65 tot 75 jaar;Totaal;2016;875;139;133;69;34;35;64;56;7;1;0;106;75;56;19;31;19;12;27;6;4.2;736;15.8;15.2
227;Mannen;Leeftijd: 65 tot 75 jaar;Totaal;2017;898;150;144;68;36;32;76;68;8;1;0;112;71;49;22;40;24;16;33;6;4.0;748;16.7;16.1
228;Mannen;Leeftijd: 65 tot 75 jaar;Arbeidsgehandicapten;2015;128;10;10;4;3;2;6;5;1;0;0;7;5;3;2;2;1;1;3;0;;118;7.9;7.8
229;Mannen;Leeftijd: 65 tot 75 jaar;Arbeidsgehandicapten;2016;165;8;8;5;3;2;3;3;0;0;0;6;4;3;1;2;1;1;2;0;;157;4.9;4.8
230;Mannen;Leeftijd: 65 tot 75 jaar;Arbeidsgehandicapten;2017;161;11;11;5;4;1;6;5;0;1;0;8;5;4;1;3;2;1;3;0;;150;7.1;6.9
231;Mannen;Leeftijd: 65 tot 75 jaar;Niet-arbeidsgehandicapten;2015;724;123;117;51;19;32;66;59;7;1;0;89;60;45;15;29;21;8;28;6;4.5;601;17.0;16.2
232;Mannen;Leeftijd: 65 tot 75 jaar;Niet-arbeidsgehandicapten;2016;710;131;125;64;31;33;61;53;7;1;0;100;71;53;17;29;19;11;25;6;4.3;580;18.4;17.6
233;Mannen;Leeftijd: 65 tot 75 jaar;Niet-arbeidsgehandicapten;2017;737;139;133;63;32;31;71;63;7;0;0;104;66;45;22;37;22;15;30;6;4.1;598;18.9;18.1
234;Mannen;Onderwijsniveau: 1 laag;Totaal;2015;1728;1092;977;826;530;296;151;119;28;5;0;350;230;178;53;120;49;71;627;114;10.5;636;63.2;56.6
235;Mannen;Onderwijsniveau: 1 laag;Totaal;2016;1709;1066;964;814;513;302;149;110;37;2;0;358;229;182;47;130;44;86;606;102;9.5;644;62.3;56.4
236;Mannen;Onderwijsniveau: 1 laag;Totaal;2017;1673;1014;940;796;491;305;143;113;28;2;0;358;224;172;52;135;55;80;581;75;7.3;658;60.6;56.2
237;Mannen;Onderwijsniveau: 1 laag;Arbeidsgehandicapten;2015;282;91;74;63;44;19;12;11;1;0;0;33;19;13;6;14;5;9;41;17;18.8;191;32.4;26.3
238;Mannen;Onderwijsniveau: 1 laag;Arbeidsgehandicapten;2016;312;84;71;61;42;19;11;9;1;0;0;33;15;10;5;18;8;10;38;13;15.0;228;26.9;22.9
239;Mannen;Onderwijsniveau: 1 laag;Arbeidsgehandicapten;2017;326;96;84;75;58;17;9;6;3;0;0;36;17;11;5;19;11;8;48;12;12.1;231;29.3;25.8
240;Mannen;Onderwijsniveau: 1 laag;Niet-arbeidsgehandicapten;2015;1446;1000;903;763;486;277;140;108;27;5;0;317;211;164;47;106;44;62;586;97;9.7;445;69.2;62.5
241;Mannen;Onderwijsniveau: 1 laag;Niet-arbeidsgehandicapten;2016;1398;982;893;754;471;283;139;101;36;2;0;325;213;172;41;111;36;76;568;89;9.1;416;70.2;63.9
242;Mannen;Onderwijsniveau: 1 laag;Niet-arbeidsgehandicapten;2017;1346;919;856;722;433;288;134;106;25;2;0;322;207;160;46;115;44;72;533;63;6.9;428;68.2;63.6
243;Mannen;Onderwijsniveau: 2 middelbaar;Totaal;2015;2578;1992;1860;1521;1153;367;339;237;95;6;0;488;231;154;76;258;95;163;1372;132;6.6;586;77.3;72.1
244;Mannen;Onderwijsniveau: 2 middelbaar;Totaal;2016;2605;1991;1878;1531;1163;368;347;245;99;2;0;468;216;144;72;252;94;158;1410;113;5.7;614;76.4;72.1
245;Mannen;Onderwijsniveau: 2 middelbaar;Totaal;2017;2634;2028;1942;1598;1198;400;344;241;99;4;0;507;227;147;80;280;94;186;1435;86;4.2;606;77.0;73.7
246;Mannen;Onderwijsniveau: 2 middelbaar;Arbeidsgehandicapten;2015;299;131;114;87;66;22;27;22;5;0;0;50;22;13;9;28;13;15;64;16;12.5;169;43.6;38.1
247;Mannen;Onderwijsniveau: 2 middelbaar;Arbeidsgehandicapten;2016;313;123;106;88;67;20;18;13;5;0;0;36;14;10;4;22;9;13;70;17;13.8;190;39.3;33.9
248;Mannen;Onderwijsniveau: 2 middelbaar;Arbeidsgehandicapten;2017;311;130;117;90;68;22;27;18;7;1;0;49;20;13;7;30;11;18;68;13;9.6;181;41.7;37.7
249;Mannen;Onderwijsniveau: 2 middelbaar;Niet-arbeidsgehandicapten;2015;2278;1861;1746;1433;1088;346;312;216;90;6;0;438;209;141;68;229;82;148;1307;116;6.2;417;81.7;76.6
250;Mannen;Onderwijsniveau: 2 middelbaar;Niet-arbeidsgehandicapten;2016;2292;1868;1772;1444;1096;348;328;232;94;2;0;432;202;134;68;230;84;145;1340;96;5.1;424;81.5;77.3
251;Mannen;Onderwijsniveau: 2 middelbaar;Niet-arbeidsgehandicapten;2017;2323;1898;1825;1508;1130;378;317;223;91;3;0;458;208;135;73;250;82;168;1367;73;3.9;425;81.7;78.6
252;Mannen;Onderwijsniveau: 3 hoog;Totaal;2015;1981;1659;1597;1258;1086;172;339;243;93;3;0;326;105;66;39;221;62;159;1271;62;3.8;322;83.7;80.6
253;Mannen;Onderwijsniveau: 3 hoog;Totaal;2016;2001;1682;1632;1287;1093;193;345;247;95;3;0;331;101;62;38;230;63;167;1301;50;3.0;319;84.1;81.5
254;Mannen;Onderwijsniveau: 3 hoog;Totaal;2017;2041;1711;1660;1306;1094;212;353;250;102;2;0;359;112;72;40;246;65;181;1301;52;3.0;330;83.8;81.3
255;Mannen;Onderwijsniveau: 3 hoog;Arbeidsgehandicapten;2015;142;78;68;51;46;4;17;13;4;0;0;25;9;5;4;16;7;9;43;10;12.8;64;55.0;48.0
256;Mannen;Onderwijsniveau: 3 hoog;Arbeidsgehandicapten;2016;134;69;62;45;41;5;17;11;4;2;0;27;9;5;4;17;9;9;36;7;9.9;65;51.6;46.5
257;Mannen;Onderwijsniveau: 3 hoog;Arbeidsgehandicapten;2017;155;85;78;57;44;12;22;18;3;1;0;35;17;9;8;18;8;9;43;7;7.8;70;55.0;50.6
258;Mannen;Onderwijsniveau: 3 hoog;Niet-arbeidsgehandicapten;2015;1840;1581;1529;1207;1040;168;322;230;89;3;0;302;96;61;34;206;55;150;1227;52;3.3;259;85.9;83.1
259;Mannen;Onderwijsniveau: 3 hoog;Niet-arbeidsgehandicapten;2016;1867;1613;1569;1242;1053;189;328;235;91;1;0;304;91;57;35;213;54;159;1265;43;2.7;254;86.4;84.1
260;Mannen;Onderwijsniveau: 3 hoog;Niet-arbeidsgehandicapten;2017;1886;1626;1581;1249;1049;200;332;232;99;1;0;323;95;63;32;229;57;172;1258;45;2.8;260;86.2;83.8
261;Mannen;Onderwijsniveau: weet niet of onbekend;Totaal;2015;54;35;31;27;21;6;5;4;1;0;0;8;2;1;0;7;2;4;23;4;;19;65.2;58.0
262;Mannen;Onderwijsniveau: weet niet of onbekend;Totaal;2016;66;44;42;35;27;8;7;4;3;0;0;8;3;1;2;5;2;4;34;3;5.8;22;66.9;63.0
263;Mannen;Onderwijsniveau: weet niet of onbekend;Totaal;2017;85;60;56;42;33;9;14;13;1;0;0;13;6;3;3;7;4;4;42;4;6.9;25;70.6;65.7
