ID;KenmerkenWerknemer;CaoSector;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
160;Leeftijd: 45 tot 50 jaar;Totaal;2006;913.3;31.8;43.7;59.3;81.3;101.4;143.2;734.0;18.7;25.4;34.2;46.5;59.1;86.8
161;Leeftijd: 45 tot 50 jaar;Totaal;2007;944.0;34.6;47.6;64.2;87.4;109.1;153.1;760.5;20.7;28.2;38.0;51.2;64.9;94.4
162;Leeftijd: 45 tot 50 jaar;Totaal;2008;965.3;33.8;47.3;63.5;84.0;107.6;154.2;780.0;20.6;28.6;38.4;50.9;65.5;96.6
163;Leeftijd: 45 tot 50 jaar;Totaal;2009;968.6;35.1;48.8;64.9;82.5;104.8;152.8;780.8;21.3;29.4;39.3;50.3;64.4;95.3
164;Leeftijd: 45 tot 50 jaar;Particuliere bedrijven;2006;562.1;24.6;33.2;44.7;61.2;74.3;99.8;463.0;13.9;18.6;24.8;33.5;41.3;57.7
165;Leeftijd: 45 tot 50 jaar;Particuliere bedrijven;2007;591.6;26.3;36.1;48.3;66.4;81.0;108.8;489.0;15.2;20.7;27.6;37.5;46.5;64.7
166;Leeftijd: 45 tot 50 jaar;Particuliere bedrijven;2008;613.1;25.4;35.7;47.8;63.0;79.8;110.2;507.8;14.7;20.6;27.6;36.6;46.6;66.4
167;Leeftijd: 45 tot 50 jaar;Particuliere bedrijven;2009;617.7;25.7;35.7;47.8;60.4;75.8;108.9;511.2;14.5;20.2;27.3;35.1;44.3;65.0
168;Leeftijd: 45 tot 50 jaar;Gesubsidieerde instellingen;2006;188.3;5.0;8.1;12.0;17.1;23.3;36.9;134.8;3.3;5.2;7.7;11.0;15.3;24.8
169;Leeftijd: 45 tot 50 jaar;Gesubsidieerde instellingen;2007;191.8;6.2;9.2;13.4;18.2;24.5;38.4;137.4;4.1;6.0;8.7;11.8;16.1;25.9
170;Leeftijd: 45 tot 50 jaar;Gesubsidieerde instellingen;2008;193.8;6.4;9.4;13.3;18.3;24.4;38.5;139.8;4.4;6.4;9.1;12.3;16.6;26.4
171;Leeftijd: 45 tot 50 jaar;Gesubsidieerde instellingen;2009;195.8;7.7;11.2;15.1;19.6;25.9;38.8;140.4;5.4;7.7;10.3;13.4;17.9;26.9
172;Leeftijd: 45 tot 50 jaar;Overheid;2006;162.9;2.2;2.4;2.6;3.0;3.8;6.5;136.2;1.5;1.6;1.7;2.0;2.5;4.3
173;Leeftijd: 45 tot 50 jaar;Overheid;2007;160.6;2.1;2.3;2.5;2.9;3.5;5.9;134.2;1.5;1.6;1.7;1.9;2.3;3.9
174;Leeftijd: 45 tot 50 jaar;Overheid;2008;158.3;2.0;2.1;2.4;2.7;3.4;5.5;132.4;1.5;1.6;1.7;1.9;2.3;3.8
175;Leeftijd: 45 tot 50 jaar;Overheid;2009;155.1;1.7;1.9;2.1;2.5;3.1;5.1;129.2;1.3;1.4;1.6;1.8;2.2;3.5
176;Leeftijd: 50 tot 55 jaar;Totaal;2006;776.5;25.6;34.8;46.8;64.1;80.7;116.0;629.8;15.2;20.3;27.0;36.5;46.8;69.7
177;Leeftijd: 50 tot 55 jaar;Totaal;2007;802.6;27.0;36.6;49.1;67.0;84.8;121.9;652.2;16.4;21.9;29.1;39.1;50.2;74.7
178;Leeftijd: 50 tot 55 jaar;Totaal;2008;825.4;26.2;36.4;48.8;64.4;83.1;122.7;671.4;16.1;22.1;29.5;38.9;50.4;76.4
179;Leeftijd: 50 tot 55 jaar;Totaal;2009;841.7;27.7;38.3;51.1;64.9;82.9;123.8;682.2;17.0;23.3;31.0;39.6;51.0;77.0
180;Leeftijd: 50 tot 55 jaar;Particuliere bedrijven;2006;455.2;19.8;26.5;35.2;48.0;58.6;79.3;375.0;11.3;14.8;19.4;26.0;32.1;45.0
181;Leeftijd: 50 tot 55 jaar;Particuliere bedrijven;2007;472.1;20.4;27.7;36.7;50.4;62.2;84.5;390.5;11.9;15.8;20.8;28.1;35.1;49.3
182;Leeftijd: 50 tot 55 jaar;Particuliere bedrijven;2008;485.6;19.5;27.2;36.2;47.6;60.3;85.1;402.2;11.3;15.6;20.7;27.3;34.7;50.4
183;Leeftijd: 50 tot 55 jaar;Particuliere bedrijven;2009;493.6;19.9;27.4;36.6;46.2;58.0;85.0;408.3;11.3;15.5;20.8;26.6;33.5;49.9
184;Leeftijd: 50 tot 55 jaar;Gesubsidieerde instellingen;2006;162.3;3.8;6.2;9.4;13.5;19.0;31.0;118.9;2.5;4.0;6.0;8.7;12.5;20.9
185;Leeftijd: 50 tot 55 jaar;Gesubsidieerde instellingen;2007;169.6;4.7;7.0;10.3;14.2;19.8;32.2;124.5;3.1;4.6;6.7;9.2;13.1;21.8
186;Leeftijd: 50 tot 55 jaar;Gesubsidieerde instellingen;2008;177.8;4.9;7.3;10.5;14.5;19.9;32.7;131.0;3.4;5.0;7.2;9.8;13.7;22.6
187;Leeftijd: 50 tot 55 jaar;Gesubsidieerde instellingen;2009;186.2;6.3;9.2;12.6;16.5;22.2;34.2;136.4;4.4;6.3;8.6;11.2;15.4;23.8
188;Leeftijd: 50 tot 55 jaar;Overheid;2006;159.0;1.9;2.0;2.2;2.5;3.1;5.6;135.9;1.4;1.5;1.6;1.8;2.2;3.8
189;Leeftijd: 50 tot 55 jaar;Overheid;2007;160.9;1.9;2.0;2.1;2.4;2.9;5.2;137.2;1.4;1.5;1.6;1.7;2.1;3.6
190;Leeftijd: 50 tot 55 jaar;Overheid;2008;162.0;1.8;1.9;2.1;2.3;2.8;4.9;138.3;1.4;1.5;1.6;1.8;2.1;3.4
191;Leeftijd: 50 tot 55 jaar;Overheid;2009;161.9;1.6;1.7;1.9;2.2;2.7;4.6;137.5;1.3;1.4;1.5;1.7;2.0;3.2
192;Leeftijd: 55 tot 60 jaar;Totaal;2006;612.4;21.5;28.4;37.4;50.4;64.2;92.5;491.5;12.5;16.3;21.2;28.1;36.6;54.3
193;Leeftijd: 55 tot 60 jaar;Totaal;2007;627.9;21.4;28.6;37.8;51.2;65.7;95.1;506.0;12.7;16.7;21.9;29.2;38.1;56.9
194;Leeftijd: 55 tot 60 jaar;Totaal;2008;648.2;20.1;27.4;36.4;48.1;62.7;94.0;524.3;12.0;16.2;21.4;28.3;37.2;56.9
195;Leeftijd: 55 tot 60 jaar;Totaal;2009;662.9;20.8;28.4;37.8;48.1;61.9;94.2;535.8;12.6;17.0;22.5;28.8;37.5;57.3
196;Leeftijd: 55 tot 60 jaar;Particuliere bedrijven;2006;371.4;17.1;22.2;28.7;38.2;46.8;63.1;302.4;9.5;12.0;15.3;19.9;24.6;34.2
197;Leeftijd: 55 tot 60 jaar;Particuliere bedrijven;2007;376.3;16.6;22.0;28.6;38.6;47.7;65.0;307.9;9.4;12.1;15.6;20.6;25.6;36.1
198;Leeftijd: 55 tot 60 jaar;Particuliere bedrijven;2008;382.8;15.4;20.9;27.3;35.4;44.8;63.8;313.9;8.5;11.4;14.9;19.3;24.5;35.7
199;Leeftijd: 55 tot 60 jaar;Particuliere bedrijven;2009;383.6;14.9;20.2;26.8;33.8;42.3;63.0;314.9;8.3;11.1;14.7;18.7;23.5;35.3
200;Leeftijd: 55 tot 60 jaar;Gesubsidieerde instellingen;2006;119.8;2.8;4.5;6.9;10.1;14.9;24.5;87.3;1.9;3.0;4.5;6.7;10.2;16.8
201;Leeftijd: 55 tot 60 jaar;Gesubsidieerde instellingen;2007;125.6;3.3;5.0;7.6;10.8;15.7;25.7;91.9;2.2;3.4;5.0;7.2;10.8;17.8
202;Leeftijd: 55 tot 60 jaar;Gesubsidieerde instellingen;2008;134.0;3.4;5.1;7.5;10.8;15.6;26.0;98.9;2.4;3.6;5.2;7.6;11.1;18.3
203;Leeftijd: 55 tot 60 jaar;Gesubsidieerde instellingen;2009;142.6;4.6;6.7;9.3;12.4;17.2;27.1;104.9;3.2;4.7;6.5;8.7;12.3;19.2
204;Leeftijd: 55 tot 60 jaar;Overheid;2006;121.1;1.6;1.7;1.8;2.1;2.5;4.8;101.8;1.2;1.2;1.3;1.5;1.9;3.2
205;Leeftijd: 55 tot 60 jaar;Overheid;2007;125.9;1.5;1.5;1.7;1.9;2.3;4.4;106.1;1.1;1.2;1.3;1.5;1.7;3.0
206;Leeftijd: 55 tot 60 jaar;Overheid;2008;131.5;1.4;1.5;1.6;1.8;2.3;4.1;111.5;1.1;1.2;1.3;1.4;1.7;2.8
207;Leeftijd: 55 tot 60 jaar;Overheid;2009;136.6;1.4;1.5;1.6;1.9;2.4;4.1;116.0;1.1;1.2;1.3;1.5;1.8;2.8
208;Leeftijd: 60 tot 65 jaar;Totaal;2006;188.1;12.5;15.6;19.5;24.5;30.4;41.4;133.7;7.0;8.5;10.4;13.0;16.6;23.1
209;Leeftijd: 60 tot 65 jaar;Totaal;2007;234.4;14.1;17.9;22.4;28.7;35.9;49.5;169.6;8.1;10.0;12.3;15.6;19.8;28.0
210;Leeftijd: 60 tot 65 jaar;Totaal;2008;275.2;14.3;18.6;23.7;29.9;37.7;53.8;200.5;8.1;10.2;12.9;16.4;21.1;30.5
211;Leeftijd: 60 tot 65 jaar;Totaal;2009;307.9;15.4;20.2;25.9;32.2;40.4;57.9;225.8;8.6;11.0;14.1;17.7;22.8;32.8
212;Leeftijd: 60 tot 65 jaar;Particuliere bedrijven;2006;125.8;10.5;13.0;16.0;19.9;23.7;30.7;88.3;5.6;6.7;8.0;9.7;11.6;15.3
213;Leeftijd: 60 tot 65 jaar;Particuliere bedrijven;2007;154.4;11.7;14.7;18.1;23.1;27.8;36.7;110.4;6.3;7.7;9.2;11.5;13.8;18.6
214;Leeftijd: 60 tot 65 jaar;Particuliere bedrijven;2008;177.2;11.6;15.0;18.9;23.5;28.5;39.2;127.0;6.0;7.6;9.4;11.6;14.2;19.8
215;Leeftijd: 60 tot 65 jaar;Particuliere bedrijven;2009;191.0;12.0;15.7;19.9;24.4;29.7;41.5;137.9;6.1;7.8;9.8;12.0;14.7;20.8
216;Leeftijd: 60 tot 65 jaar;Gesubsidieerde instellingen;2006;28.8;1.0;1.5;2.2;3.3;5.2;8.1;19.1;0.6;0.9;1.5;2.3;3.8;5.9
217;Leeftijd: 60 tot 65 jaar;Gesubsidieerde instellingen;2007;37.0;1.3;2.0;3.0;4.3;6.5;10.1;25.0;0.9;1.4;2.0;3.0;4.8;7.4
218;Leeftijd: 60 tot 65 jaar;Gesubsidieerde instellingen;2008;45.1;1.7;2.4;3.6;5.1;7.6;11.8;30.9;1.1;1.7;2.5;3.7;5.6;8.7
219;Leeftijd: 60 tot 65 jaar;Gesubsidieerde instellingen;2009;54.2;2.2;3.2;4.6;6.3;8.9;13.5;37.3;1.5;2.2;3.3;4.5;6.6;9.8
220;Leeftijd: 60 tot 65 jaar;Overheid;2006;33.5;1.1;1.1;1.2;1.3;1.5;2.5;26.4;0.8;0.9;0.9;1.0;1.2;1.8
221;Leeftijd: 60 tot 65 jaar;Overheid;2007;43.1;1.1;1.2;1.3;1.4;1.6;2.7;34.2;0.9;1.0;1.0;1.1;1.3;2.0
222;Leeftijd: 60 tot 65 jaar;Overheid;2008;52.9;1.1;1.2;1.2;1.4;1.6;2.7;42.6;0.9;1.0;1.0;1.1;1.3;2.0
223;Leeftijd: 60 tot 65 jaar;Overheid;2009;62.6;1.2;1.3;1.4;1.5;1.9;3.0;50.7;1.0;1.0;1.1;1.2;1.5;2.2
224;Leeftijd: 65 tot 75 jaar;Totaal;2006;47.2;11.6;13.3;15.3;17.2;19.2;22.8;22.1;5.8;6.5;7.2;8.0;8.8;10.3
225;Leeftijd: 65 tot 75 jaar;Totaal;2007;51.8;12.3;14.2;16.2;18.5;20.7;24.6;24.4;6.3;7.0;7.8;8.7;9.6;11.2
226;Leeftijd: 65 tot 75 jaar;Totaal;2008;57.3;12.0;14.0;16.0;18.2;20.6;25.0;26.3;6.0;6.8;7.5;8.4;9.4;11.1
227;Leeftijd: 65 tot 75 jaar;Totaal;2009;60.4;12.1;14.2;16.3;18.6;21.0;25.7;27.3;5.8;6.6;7.5;8.3;9.3;11.1
228;Leeftijd: 65 tot 75 jaar;Particuliere bedrijven;2006;42.3;10.6;12.3;14.1;16.0;17.9;21.2;19.8;5.2;5.8;6.5;7.2;8.0;9.4
229;Leeftijd: 65 tot 75 jaar;Particuliere bedrijven;2007;46.5;11.2;13.1;15.0;17.2;19.2;22.9;21.9;5.5;6.2;6.9;7.8;8.6;10.2
230;Leeftijd: 65 tot 75 jaar;Particuliere bedrijven;2008;51.0;10.9;12.8;14.8;16.9;19.2;23.2;23.3;5.2;5.9;6.7;7.5;8.4;10.1
231;Leeftijd: 65 tot 75 jaar;Particuliere bedrijven;2009;52.6;10.8;12.7;14.8;16.9;19.3;23.5;23.5;4.9;5.6;6.4;7.2;8.1;9.7
232;Leeftijd: 65 tot 75 jaar;Gesubsidieerde instellingen;2006;2.3;0.3;0.3;0.4;0.4;0.5;0.6;0.9;0.1;0.2;0.2;0.2;0.2;0.3
233;Leeftijd: 65 tot 75 jaar;Gesubsidieerde instellingen;2007;2.6;0.3;0.3;0.4;0.5;0.5;0.7;1.1;0.2;0.2;0.2;0.2;0.3;0.3
234;Leeftijd: 65 tot 75 jaar;Gesubsidieerde instellingen;2008;3.1;0.3;0.3;0.4;0.5;0.5;0.8;1.2;0.1;0.2;0.2;0.2;0.2;0.3
235;Leeftijd: 65 tot 75 jaar;Gesubsidieerde instellingen;2009;3.9;0.4;0.4;0.5;0.6;0.7;0.9;1.6;0.2;0.2;0.2;0.3;0.3;0.4
236;Leeftijd: 65 tot 75 jaar;Overheid;2006;2.6;0.7;0.7;0.8;0.8;0.8;0.9;1.4;0.5;0.5;0.6;0.6;0.6;0.6
237;Leeftijd: 65 tot 75 jaar;Overheid;2007;2.7;0.8;0.8;0.8;0.8;0.9;1.0;1.5;0.6;0.6;0.6;0.6;0.7;0.7
238;Leeftijd: 65 tot 75 jaar;Overheid;2008;3.2;0.8;0.8;0.8;0.9;0.9;1.0;1.7;0.6;0.7;0.7;0.7;0.7;0.8
239;Leeftijd: 65 tot 75 jaar;Overheid;2009;3.8;1.0;1.0;1.1;1.1;1.1;1.2;2.1;0.8;0.8;0.9;0.9;0.9;1.0
240;Leeftijd: 75 jaar of ouder;Totaal;2006;5.6;1.9;2.1;2.3;2.5;2.7;3.1;2.8;1.1;1.1;1.2;1.3;1.4;1.6
241;Leeftijd: 75 jaar of ouder;Totaal;2007;5.6;2.0;2.2;2.4;2.6;2.9;3.2;2.7;1.1;1.2;1.3;1.4;1.5;1.6
242;Leeftijd: 75 jaar of ouder;Totaal;2008;5.9;1.9;2.2;2.4;2.6;2.9;3.3;2.7;1.0;1.1;1.2;1.3;1.4;1.6
243;Leeftijd: 75 jaar of ouder;Totaal;2009;5.7;1.8;2.1;2.3;2.6;2.8;3.2;2.5;0.9;1.0;1.1;1.2;1.3;1.5
244;Leeftijd: 75 jaar of ouder;Particuliere bedrijven;2006;5.1;1.7;1.9;2.1;2.3;2.5;2.9;2.5;1.0;1.0;1.1;1.2;1.3;1.4
245;Leeftijd: 75 jaar of ouder;Particuliere bedrijven;2007;5.3;1.8;2.0;2.2;2.5;2.7;3.0;2.5;1.0;1.1;1.2;1.3;1.4;1.5
246;Leeftijd: 75 jaar of ouder;Particuliere bedrijven;2008;5.6;1.8;2.1;2.3;2.5;2.7;3.1;2.5;0.9;1.0;1.1;1.2;1.3;1.5
247;Leeftijd: 75 jaar of ouder;Particuliere bedrijven;2009;5.4;1.7;1.9;2.2;2.4;2.7;3.0;2.3;0.9;0.9;1.1;1.1;1.2;1.4
248;Leeftijd: 75 jaar of ouder;Gesubsidieerde instellingen;2006;0.2;0.0;0.0;0.1;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0
249;Leeftijd: 75 jaar of ouder;Gesubsidieerde instellingen;2007;0.2;0.0;0.1;0.1;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0
250;Leeftijd: 75 jaar of ouder;Gesubsidieerde instellingen;2008;0.2;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0
251;Leeftijd: 75 jaar of ouder;Gesubsidieerde instellingen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
252;Leeftijd: 75 jaar of ouder;Overheid;2006;0.4;0.1;0.1;0.1;0.1;0.1;0.1;0.2;0.1;0.1;0.1;0.1;0.1;0.1
253;Leeftijd: 75 jaar of ouder;Overheid;2007;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
254;Leeftijd: 75 jaar of ouder;Overheid;2008;0.2;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
255;Leeftijd: 75 jaar of ouder;Overheid;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
256;5000;Totaal;2006;7292.6;424.8;559.9;729.1;939.1;1150.7;1599.1;5524.4;235.0;308.4;402.1;519.9;648.7;930.7
257;5000;Totaal;2007;7459.8;454.1;597.1;772.1;991.0;1214.6;1682.0;5665.6;258.3;335.6;433.9;557.2;691.9;984.8
258;5000;Totaal;2008;7536.5;430.4;574.6;744.5;941.1;1160.3;1618.5;5734.1;250.0;328.5;424.7;539.1;669.6;958.6
259;5000;Totaal;2009;7460.6;440.4;584.7;752.7;929.0;1138.5;1584.4;5641.7;250.0;328.0;423.5;526.7;650.7;928.9
260;5000;Particuliere bedrijven;2006;5117.3;346.9;458.7;598.4;771.7;938.6;1283.1;3866.7;183.6;241.7;315.9;408.7;506.5;716.1
261;5000;Particuliere bedrijven;2007;5246.8;362.6;482.8;627.3;811.5;990.7;1355.6;3974.5;195.9;258.4;336.3;436.2;540.2;761.4
262;5000;Particuliere bedrijven;2008;5286.1;340.5;462.2;602.6;764.1;940.6;1296.2;4006.3;186.1;249.6;325.4;415.9;516.7;733.9
263;5000;Particuliere bedrijven;2009;5162.3;340.4;459.5;597.4;740.2;906.1;1254.6;3885.6;179.0;240.0;314.7;395.0;487.7;698.5
264;5000;Gesubsidieerde instellingen;2006;1188.7;54.8;76.4;103.5;136.6;175.3;260.1;832.9;35.7;49.8;67.8;90.3;116.9;175.8
265;5000;Gesubsidieerde instellingen;2007;1215.5;68.2;89.3;117.5;148.8;187.9;272.9;858.0;45.8;59.5;78.4;99.5;126.4;185.8
266;5000;Gesubsidieerde instellingen;2008;1241.0;68.9;89.7;116.9;148.4;186.1;272.1;884.1;48.1;62.0;80.8;102.4;128.7;188.7
267;5000;Gesubsidieerde instellingen;2009;1279.9;79.2;102.7;130.2;160.0;198.4;279.8;907.2;54.9;70.7;89.8;110.3;138.0;194.1
268;5000;Overheid;2006;986.7;23.1;24.8;27.1;30.8;36.8;55.9;824.8;15.7;16.9;18.4;20.9;25.3;38.8
269;5000;Overheid;2007;997.5;23.3;25.0;27.2;30.7;35.9;53.6;833.1;16.6;17.7;19.2;21.6;25.3;37.6
270;5000;Overheid;2008;1009.4;21.0;22.7;25.1;28.6;33.6;50.2;843.6;15.8;17.0;18.5;20.9;24.3;35.9
271;5000;Overheid;2009;1018.5;20.8;22.6;25.1;28.8;34.0;50.0;848.9;16.1;17.3;18.9;21.4;25.0;36.3
272;502;Totaal;2006;125.9;11.9;16.5;21.0;26.8;31.6;40.3;103.7;8.3;11.7;15.1;19.3;23.0;29.8
273;502;Totaal;2007;132.8;11.2;15.8;20.9;27.3;32.9;42.4;110.3;7.9;11.4;15.3;20.0;24.3;31.8
274;502;Totaal;2008;138.0;9.0;13.1;17.9;23.6;29.6;40.1;115.0;6.2;9.3;12.9;17.1;21.6;29.8
275;502;Totaal;2009;135.2;9.3;13.3;17.9;22.5;27.7;37.9;111.2;6.1;8.9;12.3;15.7;19.5;27.2
276;502;Particuliere bedrijven;2006;107.8;11.3;15.8;20.1;25.6;30.2;38.2;89.5;8.0;11.3;14.5;18.5;22.1;28.4
277;502;Particuliere bedrijven;2007;113.4;10.5;15.0;19.8;25.9;31.2;40.0;95.1;7.5;10.8;14.6;19.1;23.1;30.1
278;502;Particuliere bedrijven;2008;117.6;8.3;12.3;16.8;22.2;27.9;37.6;98.9;5.8;8.7;12.1;16.2;20.4;28.1
279;502;Particuliere bedrijven;2009;113.6;8.6;12.3;16.7;21.1;25.9;35.3;94.1;5.6;8.2;11.4;14.7;18.3;25.4
280;502;Gesubsidieerde instellingen;2006;9.6;0.4;0.5;0.7;1.0;1.2;1.7;7.3;0.2;0.3;0.5;0.6;0.8;1.1
281;502;Gesubsidieerde instellingen;2007;10.1;0.5;0.7;0.9;1.1;1.3;1.9;7.7;0.3;0.5;0.6;0.7;0.9;1.3
282;502;Gesubsidieerde instellingen;2008;10.6;0.5;0.7;0.9;1.2;1.5;2.1;8.2;0.4;0.5;0.6;0.8;1.1;1.5
283;502;Gesubsidieerde instellingen;2009;10.9;0.6;0.8;1.0;1.2;1.4;2.0;8.4;0.4;0.5;0.7;0.8;1.0;1.4
284;502;Overheid;2006;8.5;0.2;0.2;0.2;0.2;0.3;0.4;7.0;0.1;0.1;0.1;0.1;0.2;0.3
285;502;Overheid;2007;9.2;0.2;0.2;0.2;0.3;0.4;0.6;7.6;0.1;0.1;0.2;0.2;0.2;0.4
286;502;Overheid;2008;9.8;0.1;0.2;0.2;0.2;0.3;0.4;8.0;0.1;0.1;0.1;0.1;0.2;0.3
287;502;Overheid;2009;10.6;0.1;0.2;0.2;0.2;0.3;0.5;8.7;0.1;0.1;0.1;0.2;0.2;0.4
288;503;Totaal;2006;22.8;4.4;6.0;7.7;9.2;10.6;12.9;18.5;3.2;4.6;5.9;7.1;8.2;10.1
289;503;Totaal;2007;52.4;10.3;15.0;19.5;23.5;27.1;32.8;42.7;7.7;11.6;15.2;18.4;21.4;26.2
290;503;Totaal;2008;85.6;14.2;21.8;29.1;36.4;42.7;52.7;68.8;10.7;16.7;22.5;28.4;33.5;41.7
291;503;Totaal;2009;99.5;16.6;24.9;34.1;42.7;50.7;62.9;77.2;11.8;18.2;25.2;32.0;38.2;47.9
292;503;Particuliere bedrijven;2006;21.0;4.2;5.9;7.5;9.0;10.3;12.5;17.0;3.2;4.5;5.8;7.0;8.0;9.9
293;503;Particuliere bedrijven;2007;49.9;10.1;14.8;19.1;23.0;26.6;32.1;40.7;7.6;11.4;14.9;18.1;21.0;25.7
294;503;Particuliere bedrijven;2008;82.3;13.9;21.4;28.5;35.6;41.9;51.6;66.2;10.5;16.4;22.1;27.9;32.9;40.9
295;503;Particuliere bedrijven;2009;95.6;16.3;24.4;33.3;41.8;49.6;61.5;74.2;11.6;17.8;24.7;31.3;37.4;46.9
296;503;Gesubsidieerde instellingen;2006;1.0;0.1;0.1;0.2;0.2;0.2;0.3;0.7;0.1;0.1;0.1;0.1;0.2;0.2
297;503;Gesubsidieerde instellingen;2007;1.5;0.2;0.2;0.3;0.4;0.5;0.6;1.2;0.1;0.2;0.2;0.3;0.3;0.4
298;503;Gesubsidieerde instellingen;2008;2.1;0.2;0.4;0.5;0.7;0.8;1.0;1.7;0.2;0.3;0.4;0.5;0.6;0.8
299;503;Gesubsidieerde instellingen;2009;2.5;0.3;0.5;0.7;0.9;1.1;1.3;1.9;0.2;0.4;0.5;0.7;0.8;1.0
300;503;Overheid;2006;0.9;0.0;0.0;0.0;0.0;0.0;0.1;0.8;0.0;0.0;0.0;0.0;0.0;0.0
301;503;Overheid;2007;1.0;0.0;0.0;0.0;0.0;0.0;0.1;0.9;0.0;0.0;0.0;0.0;0.0;0.1
302;503;Overheid;2008;1.1;0.0;0.0;0.0;0.0;0.1;0.1;1.0;0.0;0.0;0.0;0.0;0.0;0.1
303;503;Overheid;2009;1.3;0.0;0.0;0.0;0.0;0.1;0.1;1.1;0.0;0.0;0.0;0.0;0.0;0.1
304;504;Totaal;2006;101.1;9.4;12.9;17.9;26.1;31.1;40.4;75.8;5.3;7.4;10.3;14.9;18.3;24.9
305;504;Totaal;2007;110.5;10.4;14.3;19.6;29.1;34.9;45.5;83.9;6.2;8.6;11.7;17.0;20.9;28.6
306;504;Totaal;2008;120.3;10.7;15.3;20.4;27.4;35.5;47.6;91.6;6.5;9.2;12.3;16.5;21.5;30.1
307;504;Totaal;2009;123.4;12.0;16.7;22.0;27.1;34.9;49.5;93.1;7.3;10.1;13.3;16.5;21.6;31.1
308;504;Particuliere bedrijven;2006;86.2;8.4;11.4;16.0;23.7;28.2;36.2;63.9;4.6;6.3;9.0;13.2;16.1;21.7
309;504;Particuliere bedrijven;2007;94.2;8.9;12.4;17.2;26.3;31.4;40.7;70.7;5.2;7.2;10.0;15.0;18.3;25.0
310;504;Particuliere bedrijven;2008;102.5;8.8;12.9;17.5;23.9;31.4;42.1;77.2;5.1;7.4;10.1;13.9;18.4;26.0
311;504;Particuliere bedrijven;2009;103.6;9.7;13.7;18.4;22.9;29.9;43.1;77.2;5.5;7.8;10.6;13.4;17.9;26.3
312;504;Gesubsidieerde instellingen;2006;8.7;0.9;1.3;1.7;2.1;2.6;3.5;6.5;0.6;0.9;1.2;1.5;1.9;2.5
313;504;Gesubsidieerde instellingen;2007;9.6;1.3;1.7;2.1;2.6;3.1;4.1;7.2;0.9;1.2;1.5;1.8;2.2;3.0
314;504;Gesubsidieerde instellingen;2008;10.6;1.7;2.2;2.7;3.2;3.7;4.8;8.1;1.3;1.7;2.0;2.3;2.7;3.5
315;504;Gesubsidieerde instellingen;2009;11.9;2.1;2.7;3.3;3.8;4.5;5.6;9.0;1.6;2.1;2.5;2.8;3.3;4.1
316;504;Overheid;2006;6.2;0.2;0.2;0.2;0.3;0.4;0.7;5.5;0.1;0.1;0.2;0.2;0.3;0.6
317;504;Overheid;2007;6.7;0.2;0.2;0.3;0.3;0.4;0.8;6.0;0.2;0.2;0.2;0.2;0.3;0.6
318;504;Overheid;2008;7.2;0.2;0.2;0.3;0.3;0.4;0.7;6.3;0.1;0.2;0.2;0.2;0.3;0.6
319;504;Overheid;2009;7.9;0.2;0.2;0.3;0.4;0.5;0.8;7.0;0.2;0.2;0.2;0.3;0.4;0.7
