ID;Geslacht;Arbeidskenmerken;GeregistreerdWerkzoekendeBijUWV;Onderwijsvolgend;Persoonskenmerken;Uitkering;Perioden;Jongeren15Tot27Jaar_1
1549;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2015;8600.0
1550;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2016;8300.0
1551;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2017;7800.0
1552;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2018;7500.0
1553;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2019;7000.0
1554;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2020;6800.0
1555;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2021;7000.0
1556;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2022;6800.0
1557;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Totaal met of zonder uitkering;2023;6800.0
1558;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2005;400.0
1559;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2006;500.0
1560;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2007;700.0
1561;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2008;700.0
1562;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2009;1300.0
1563;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2010;1400.0
1564;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2011;1400.0
1565;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2012;1200.0
1566;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2013;1600.0
1567;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2014;1400.0
1568;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2015;1000.0
1569;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2016;500.0
1570;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2017;400.0
1571;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2018;300.0
1572;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2019;300.0
1573;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2020;400.0
1574;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2021;400.0
1575;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2022;400.0
1576;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Met uitkering sociale zekerheid;2023;400.0
1577;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2005;7700.0
1578;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2006;7800.0
1579;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2007;8200.0
1580;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2008;7800.0
1581;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2009;8800.0
1582;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2010;8900.0
1583;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2011;8700.0
1584;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2012;8500.0
1585;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2013;6900.0
1586;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2014;6100.0
1587;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2015;7700.0
1588;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2016;7800.0
1589;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2017;7300.0
1590;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2018;7200.0
1591;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2019;6700.0
1592;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2020;6400.0
1593;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2021;6500.0
1594;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2022;6400.0
1595;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Personen in institutionele huishoudens;Zonder uitkering sociale zekerheid;2023;6400.0
1596;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Totaal met of zonder uitkering;2005;203400.0
1597;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Totaal met of zonder uitkering;2006;212100.0
1598;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Totaal met of zonder uitkering;2007;218000.0
1599;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Totaal met of zonder uitkering;2008;222500.0
1600;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Totaal met of zonder uitkering;2009;234400.0
1601;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Totaal met of zonder uitkering;2010;244100.0
1602;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Totaal met of zonder uitkering;2011;241000.0
1603;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Totaal met of zonder uitkering;2012;237400.0
1604;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Totaal met of zonder uitkering;2013;241000.0
1605;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Totaal met of zonder uitkering;2014;246300.0
1606;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Totaal met of zonder uitkering;2015;242700.0
1607;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Totaal met of zonder uitkering;2016;236500.0
1608;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Totaal met of zonder uitkering;2017;231600.0
1609;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Totaal met of zonder uitkering;2018;227600.0
1610;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Totaal met of zonder uitkering;2019;227900.0
1611;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Totaal met of zonder uitkering;2020;225900.0
1612;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Totaal met of zonder uitkering;2021;234200.0
1613;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Totaal met of zonder uitkering;2022;230900.0
1614;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Totaal met of zonder uitkering;2023;253700.0
1615;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Met uitkering sociale zekerheid;2005;3600.0
1616;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Met uitkering sociale zekerheid;2006;3600.0
1617;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Met uitkering sociale zekerheid;2007;4300.0
1618;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Met uitkering sociale zekerheid;2008;4300.0
1619;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Met uitkering sociale zekerheid;2009;5700.0
1620;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Met uitkering sociale zekerheid;2010;6300.0
1621;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Met uitkering sociale zekerheid;2011;6200.0
1622;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Met uitkering sociale zekerheid;2012;6100.0
1623;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Met uitkering sociale zekerheid;2013;5800.0
1624;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Met uitkering sociale zekerheid;2014;5600.0
1625;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Met uitkering sociale zekerheid;2015;5000.0
1626;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Met uitkering sociale zekerheid;2016;4800.0
1627;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Met uitkering sociale zekerheid;2017;4500.0
1628;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Met uitkering sociale zekerheid;2018;3600.0
1629;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Met uitkering sociale zekerheid;2019;3000.0
1630;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Met uitkering sociale zekerheid;2020;7500.0
1631;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Met uitkering sociale zekerheid;2021;5400.0
1632;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Met uitkering sociale zekerheid;2022;4600.0
1633;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Met uitkering sociale zekerheid;2023;5400.0
1634;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2005;199800.0
1635;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2006;208500.0
1636;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2007;213700.0
1637;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2008;218200.0
1638;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2009;228700.0
1639;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2010;237900.0
1640;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2011;234900.0
1641;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2012;231300.0
1642;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2013;235200.0
1643;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2014;240700.0
1644;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2015;237600.0
1645;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2016;231700.0
1646;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2017;227100.0
1647;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2018;224000.0
1648;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2019;224900.0
1649;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2020;218500.0
1650;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2021;228900.0
1651;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2022;226300.0
1652;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: alleenstaande;Zonder uitkering sociale zekerheid;2023;248300.0
1653;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Totaal met of zonder uitkering;2005;90200.0
1654;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Totaal met of zonder uitkering;2006;92500.0
1655;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Totaal met of zonder uitkering;2007;94900.0
1656;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Totaal met of zonder uitkering;2008;94200.0
1657;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Totaal met of zonder uitkering;2009;96500.0
1658;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Totaal met of zonder uitkering;2010;95100.0
1659;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Totaal met of zonder uitkering;2011;98300.0
1660;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Totaal met of zonder uitkering;2012;96500.0
1661;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Totaal met of zonder uitkering;2013;99500.0
1662;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Totaal met of zonder uitkering;2014;97300.0
1663;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Totaal met of zonder uitkering;2015;95600.0
1664;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Totaal met of zonder uitkering;2016;94200.0
1665;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Totaal met of zonder uitkering;2017;89900.0
1666;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Totaal met of zonder uitkering;2018;85800.0
1667;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Totaal met of zonder uitkering;2019;84400.0
1668;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Totaal met of zonder uitkering;2020;90500.0
1669;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Totaal met of zonder uitkering;2021;91900.0
1670;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Totaal met of zonder uitkering;2022;86700.0
1671;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Totaal met of zonder uitkering;2023;77800.0
1672;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Met uitkering sociale zekerheid;2005;3000.0
1673;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Met uitkering sociale zekerheid;2006;2500.0
1674;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Met uitkering sociale zekerheid;2007;2800.0
1675;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Met uitkering sociale zekerheid;2008;2600.0
1676;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Met uitkering sociale zekerheid;2009;3600.0
1677;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Met uitkering sociale zekerheid;2010;3800.0
1678;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Met uitkering sociale zekerheid;2011;3700.0
1679;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Met uitkering sociale zekerheid;2012;3400.0
1680;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Met uitkering sociale zekerheid;2013;3600.0
1681;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Met uitkering sociale zekerheid;2014;3200.0
1682;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Met uitkering sociale zekerheid;2015;2900.0
1683;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Met uitkering sociale zekerheid;2016;2700.0
1684;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Met uitkering sociale zekerheid;2017;2500.0
1685;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Met uitkering sociale zekerheid;2018;2000.0
1686;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Met uitkering sociale zekerheid;2019;1800.0
1687;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Met uitkering sociale zekerheid;2020;4400.0
1688;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Met uitkering sociale zekerheid;2021;2800.0
1689;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Met uitkering sociale zekerheid;2022;2100.0
1690;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Met uitkering sociale zekerheid;2023;2100.0
1691;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Zonder uitkering sociale zekerheid;2005;87100.0
1692;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Zonder uitkering sociale zekerheid;2006;90000.0
1693;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Zonder uitkering sociale zekerheid;2007;92200.0
1694;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Zonder uitkering sociale zekerheid;2008;91600.0
1695;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Zonder uitkering sociale zekerheid;2009;92900.0
1696;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Zonder uitkering sociale zekerheid;2010;91200.0
1697;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Zonder uitkering sociale zekerheid;2011;94600.0
1698;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Zonder uitkering sociale zekerheid;2012;93100.0
1699;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Zonder uitkering sociale zekerheid;2013;95900.0
1700;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Zonder uitkering sociale zekerheid;2014;94100.0
1701;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Zonder uitkering sociale zekerheid;2015;92600.0
1702;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Zonder uitkering sociale zekerheid;2016;91500.0
1703;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Zonder uitkering sociale zekerheid;2017;87400.0
1704;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Zonder uitkering sociale zekerheid;2018;83800.0
1705;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Zonder uitkering sociale zekerheid;2019;82600.0
1706;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Zonder uitkering sociale zekerheid;2020;86000.0
1707;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Zonder uitkering sociale zekerheid;2021;89100.0
1708;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Zonder uitkering sociale zekerheid;2022;84700.0
1709;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder;Zonder uitkering sociale zekerheid;2023;75700.0
1710;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2005;3100.0
1711;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2006;3700.0
1712;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2007;4100.0
1713;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2008;4300.0
1714;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2009;4500.0
1715;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2010;4800.0
1716;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2011;4800.0
1717;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2012;4600.0
1718;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2013;4900.0
1719;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2014;4800.0
1720;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2015;4500.0
1721;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2016;4200.0
1722;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2017;3900.0
1723;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2018;3500.0
1724;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2019;3300.0
1725;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2020;3200.0
1726;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2021;3100.0
1727;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2022;2600.0
1728;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Totaal met of zonder uitkering;2023;2200.0
1729;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2005;900.0
1730;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2006;700.0
1731;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2007;800.0
1732;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2008;600.0
1733;Totaal mannen en vrouwen;Totaal;Totaal;Volgt formeel onderwijs;Positie: ouder in eenouderhuishouden;Met uitkering sociale zekerheid;2009;800.0
