ID;Geslacht;Leeftijden;TypeZorg;Inkomensgroepen;Perioden;AantalInVerslagjaar_1;PercentageInVerslagjaar_2;TotaalUrenInVerslagjaar_3;GemiddeldPerPersoonInVerslagjaar_4;GemiddeldInBevolkingInVerslagjaar_5
806;Totaal mannen en vrouwen;65 tot 80 jaar;3;3;2009;2705;0.88;43;16;0.1
807;Totaal mannen en vrouwen;65 tot 80 jaar;3;3;2010;2785;0.86;49;18;0.1
808;Totaal mannen en vrouwen;65 tot 80 jaar;3;4;2009;1980;0.81;33;16;0.1
809;Totaal mannen en vrouwen;65 tot 80 jaar;3;4;2010;2080;0.78;33;16;0.1
810;Totaal mannen en vrouwen;65 tot 80 jaar;3;5;2009;1585;0.78;24;15;0.1
811;Totaal mannen en vrouwen;65 tot 80 jaar;3;5;2010;1550;0.72;23;15;0.1
812;Totaal mannen en vrouwen;65 tot 80 jaar;3;6;2009;1415;0.8;20;14;0.1
813;Totaal mannen en vrouwen;65 tot 80 jaar;3;6;2010;1330;0.71;21;16;0.1
814;Totaal mannen en vrouwen;65 tot 80 jaar;3;7;2009;1190;0.72;15;13;0.0
815;Totaal mannen en vrouwen;65 tot 80 jaar;3;7;2010;1155;0.67;17;14;0.1
816;Totaal mannen en vrouwen;65 tot 80 jaar;3;8;2009;1115;0.73;16;14;0.1
817;Totaal mannen en vrouwen;65 tot 80 jaar;3;8;2010;995;0.64;13;14;0.0
818;Totaal mannen en vrouwen;65 tot 80 jaar;3;9;2009;965;0.66;13;14;0.0
819;Totaal mannen en vrouwen;65 tot 80 jaar;3;9;2010;870;0.59;13;15;0.0
820;Totaal mannen en vrouwen;65 tot 80 jaar;3;10e 10%-inkomensgroep (hoog inkomen);2009;940;0.58;14;15;0.0
821;Totaal mannen en vrouwen;65 tot 80 jaar;3;10e 10%-inkomensgroep (hoog inkomen);2010;860;0.52;11;13;0.0
822;Totaal mannen en vrouwen;65 tot 80 jaar;3;1e 20%-inkomensgroep (laag inkomen);2009;3520;0.94;72;20;0.1
823;Totaal mannen en vrouwen;65 tot 80 jaar;3;1e 20%-inkomensgroep (laag inkomen);2010;2725;0.83;56;20;0.1
824;Totaal mannen en vrouwen;65 tot 80 jaar;3;2e 20%-inkomensgroep;2009;4680;0.85;76;16;0.1
825;Totaal mannen en vrouwen;65 tot 80 jaar;3;2e 20%-inkomensgroep;2010;4865;0.82;83;17;0.1
826;Totaal mannen en vrouwen;65 tot 80 jaar;3;3e 20%-inkomensgroep;2009;3005;0.79;44;15;0.1
827;Totaal mannen en vrouwen;65 tot 80 jaar;3;3e 20%-inkomensgroep;2010;2880;0.72;44;15;0.1
828;Totaal mannen en vrouwen;65 tot 80 jaar;3;4e 20%-inkomensgroep;2009;2300;0.73;31;13;0.1
829;Totaal mannen en vrouwen;65 tot 80 jaar;3;4e 20%-inkomensgroep;2010;2155;0.65;30;14;0.0
830;Totaal mannen en vrouwen;65 tot 80 jaar;3;5e 20%-inkomensgroep (hoog inkomen);2009;1900;0.62;28;14;0.0
831;Totaal mannen en vrouwen;65 tot 80 jaar;3;5e 20%-inkomensgroep (hoog inkomen);2010;1730;0.55;24;14;0.0
832;Totaal mannen en vrouwen;65 tot 80 jaar;4;0;2009;29585;1.53;6768;229;3.5
833;Totaal mannen en vrouwen;65 tot 80 jaar;4;0;2010;31505;1.6;7550;240;3.8
834;Totaal mannen en vrouwen;65 tot 80 jaar;4;1;2009;1830;1.97;419;229;4.5
835;Totaal mannen en vrouwen;65 tot 80 jaar;4;1;2010;1470;1.91;366;249;4.7
836;Totaal mannen en vrouwen;65 tot 80 jaar;4;2;2009;8980;3.2;2140;238;7.6
837;Totaal mannen en vrouwen;65 tot 80 jaar;4;2;2010;8515;3.37;2149;252;8.5
838;Totaal mannen en vrouwen;65 tot 80 jaar;4;3;2009;7330;2.39;1699;232;5.5
839;Totaal mannen en vrouwen;65 tot 80 jaar;4;3;2010;8610;2.66;2094;243;6.4
840;Totaal mannen en vrouwen;65 tot 80 jaar;4;4;2009;4215;1.73;962;228;3.9
841;Totaal mannen en vrouwen;65 tot 80 jaar;4;4;2010;5245;1.96;1248;238;4.6
842;Totaal mannen en vrouwen;65 tot 80 jaar;4;5;2009;2505;1.24;542;216;2.6
843;Totaal mannen en vrouwen;65 tot 80 jaar;4;5;2010;2745;1.27;624;227;2.9
844;Totaal mannen en vrouwen;65 tot 80 jaar;4;6;2009;1685;0.95;369;219;2.0
845;Totaal mannen en vrouwen;65 tot 80 jaar;4;6;2010;1785;0.96;411;230;2.2
846;Totaal mannen en vrouwen;65 tot 80 jaar;4;7;2009;1150;0.7;239;208;1.4
847;Totaal mannen en vrouwen;65 tot 80 jaar;4;7;2010;1250;0.72;269;216;1.5
848;Totaal mannen en vrouwen;65 tot 80 jaar;4;8;2009;825;0.54;172;208;1.1
849;Totaal mannen en vrouwen;65 tot 80 jaar;4;8;2010;845;0.54;171;202;1.0
850;Totaal mannen en vrouwen;65 tot 80 jaar;4;9;2009;630;0.43;133;212;0.9
851;Totaal mannen en vrouwen;65 tot 80 jaar;4;9;2010;585;0.4;124;212;0.8
852;Totaal mannen en vrouwen;65 tot 80 jaar;4;10e 10%-inkomensgroep (hoog inkomen);2009;435;0.27;94;216;0.5
853;Totaal mannen en vrouwen;65 tot 80 jaar;4;10e 10%-inkomensgroep (hoog inkomen);2010;455;0.28;95;209;0.5
854;Totaal mannen en vrouwen;65 tot 80 jaar;4;1e 20%-inkomensgroep (laag inkomen);2009;10810;2.89;2559;237;6.8
855;Totaal mannen en vrouwen;65 tot 80 jaar;4;1e 20%-inkomensgroep (laag inkomen);2010;9985;3.03;2515;252;7.6
856;Totaal mannen en vrouwen;65 tot 80 jaar;4;2e 20%-inkomensgroep;2009;11545;2.1;2661;231;4.8
857;Totaal mannen en vrouwen;65 tot 80 jaar;4;2e 20%-inkomensgroep;2010;13855;2.34;3342;241;5.6
858;Totaal mannen en vrouwen;65 tot 80 jaar;4;3e 20%-inkomensgroep;2009;4195;1.11;910;217;2.4
859;Totaal mannen en vrouwen;65 tot 80 jaar;4;3e 20%-inkomensgroep;2010;4530;1.13;1035;229;2.5
860;Totaal mannen en vrouwen;65 tot 80 jaar;4;4e 20%-inkomensgroep;2009;1975;0.62;411;208;1.3
861;Totaal mannen en vrouwen;65 tot 80 jaar;4;4e 20%-inkomensgroep;2010;2095;0.63;440;210;1.3
862;Totaal mannen en vrouwen;65 tot 80 jaar;4;5e 20%-inkomensgroep (hoog inkomen);2009;1060;0.34;227;214;0.7
863;Totaal mannen en vrouwen;65 tot 80 jaar;4;5e 20%-inkomensgroep (hoog inkomen);2010;1040;0.33;219;211;0.7
864;Totaal mannen en vrouwen;65 tot 80 jaar;5;0;2009;4370;0.23;646;148;0.3
865;Totaal mannen en vrouwen;65 tot 80 jaar;5;0;2010;3695;0.19;555;150;0.2
866;Totaal mannen en vrouwen;65 tot 80 jaar;5;1;2009;260;0.28;41;157;0.4
867;Totaal mannen en vrouwen;65 tot 80 jaar;5;1;2010;190;0.25;29;153;0.3
868;Totaal mannen en vrouwen;65 tot 80 jaar;5;2;2009;1345;0.48;214;159;0.7
869;Totaal mannen en vrouwen;65 tot 80 jaar;5;2;2010;1045;0.41;165;158;0.6
870;Totaal mannen en vrouwen;65 tot 80 jaar;5;3;2009;1030;0.34;155;151;0.5
871;Totaal mannen en vrouwen;65 tot 80 jaar;5;3;2010;910;0.28;141;155;0.4
872;Totaal mannen en vrouwen;65 tot 80 jaar;5;4;2009;655;0.27;96;146;0.3
873;Totaal mannen en vrouwen;65 tot 80 jaar;5;4;2010;620;0.23;94;152;0.3
874;Totaal mannen en vrouwen;65 tot 80 jaar;5;5;2009;370;0.18;51;139;0.2
875;Totaal mannen en vrouwen;65 tot 80 jaar;5;5;2010;360;0.17;52;145;0.2
876;Totaal mannen en vrouwen;65 tot 80 jaar;5;6;2009;255;0.15;34;132;0.1
877;Totaal mannen en vrouwen;65 tot 80 jaar;5;6;2010;195;0.1;24;125;0.1
878;Totaal mannen en vrouwen;65 tot 80 jaar;5;7;2009;185;0.11;24;131;0.1
879;Totaal mannen en vrouwen;65 tot 80 jaar;5;7;2010;155;0.09;22;141;0.1
880;Totaal mannen en vrouwen;65 tot 80 jaar;5;8;2009;115;0.07;12;109;0.0
881;Totaal mannen en vrouwen;65 tot 80 jaar;5;8;2010;110;0.07;13;120;0.0
882;Totaal mannen en vrouwen;65 tot 80 jaar;5;9;2009;100;0.07;12;117;0.0
883;Totaal mannen en vrouwen;65 tot 80 jaar;5;9;2010;70;0.05;8;117;0.0
884;Totaal mannen en vrouwen;65 tot 80 jaar;5;10e 10%-inkomensgroep (hoog inkomen);2009;55;0.03;7;125;0.0
885;Totaal mannen en vrouwen;65 tot 80 jaar;5;10e 10%-inkomensgroep (hoog inkomen);2010;45;0.03;6;140;0.0
886;Totaal mannen en vrouwen;65 tot 80 jaar;5;1e 20%-inkomensgroep (laag inkomen);2009;1605;0.43;254;158;0.6
887;Totaal mannen en vrouwen;65 tot 80 jaar;5;1e 20%-inkomensgroep (laag inkomen);2010;1235;0.38;194;157;0.5
888;Totaal mannen en vrouwen;65 tot 80 jaar;5;2e 20%-inkomensgroep;2009;1685;0.31;251;149;0.4
889;Totaal mannen en vrouwen;65 tot 80 jaar;5;2e 20%-inkomensgroep;2010;1530;0.26;235;154;0.4
890;Totaal mannen en vrouwen;65 tot 80 jaar;5;3e 20%-inkomensgroep;2009;625;0.17;85;136;0.2
891;Totaal mannen en vrouwen;65 tot 80 jaar;5;3e 20%-inkomensgroep;2010;555;0.14;76;138;0.1
892;Totaal mannen en vrouwen;65 tot 80 jaar;5;4e 20%-inkomensgroep;2009;300;0.09;37;122;0.1
893;Totaal mannen en vrouwen;65 tot 80 jaar;5;4e 20%-inkomensgroep;2010;265;0.08;35;132;0.1
894;Totaal mannen en vrouwen;65 tot 80 jaar;5;5e 20%-inkomensgroep (hoog inkomen);2009;155;0.05;19;120;0.0
895;Totaal mannen en vrouwen;65 tot 80 jaar;5;5e 20%-inkomensgroep (hoog inkomen);2010;115;0.04;15;126;0.0
896;Totaal mannen en vrouwen;65 tot 80 jaar;6;0;2009;25005;1.3;2635;105;1.3
897;Totaal mannen en vrouwen;65 tot 80 jaar;6;0;2010;24860;1.26;2666;107;1.3
898;Totaal mannen en vrouwen;65 tot 80 jaar;6;1;2009;1270;1.37;165;130;1.7
899;Totaal mannen en vrouwen;65 tot 80 jaar;6;1;2010;1010;1.31;115;113;1.4
900;Totaal mannen en vrouwen;65 tot 80 jaar;6;2;2009;4630;1.65;562;121;2.0
901;Totaal mannen en vrouwen;65 tot 80 jaar;6;2;2010;4055;1.61;515;127;2.0
902;Totaal mannen en vrouwen;65 tot 80 jaar;6;3;2009;4600;1.5;467;102;1.5
903;Totaal mannen en vrouwen;65 tot 80 jaar;6;3;2010;4925;1.52;533;108;1.6
904;Totaal mannen en vrouwen;65 tot 80 jaar;6;4;2009;3250;1.33;335;103;1.3
905;Totaal mannen en vrouwen;65 tot 80 jaar;6;4;2010;3720;1.39;390;105;1.4
906;Totaal mannen en vrouwen;65 tot 80 jaar;6;5;2009;2505;1.24;255;102;1.2
907;Totaal mannen en vrouwen;65 tot 80 jaar;6;5;2010;2565;1.19;267;104;1.2
908;Totaal mannen en vrouwen;65 tot 80 jaar;6;6;2009;2105;1.19;191;91;1.0
909;Totaal mannen en vrouwen;65 tot 80 jaar;6;6;2010;2100;1.12;194;92;1.0
910;Totaal mannen en vrouwen;65 tot 80 jaar;6;7;2009;1910;1.16;185;97;1.1
911;Totaal mannen en vrouwen;65 tot 80 jaar;6;7;2010;1985;1.14;192;97;1.1
912;Totaal mannen en vrouwen;65 tot 80 jaar;6;8;2009;1680;1.1;167;100;1.1
913;Totaal mannen en vrouwen;65 tot 80 jaar;6;8;2010;1610;1.03;165;103;1.0
914;Totaal mannen en vrouwen;65 tot 80 jaar;6;9;2009;1515;1.03;145;96;0.9
915;Totaal mannen en vrouwen;65 tot 80 jaar;6;9;2010;1435;0.97;136;95;0.9
916;Totaal mannen en vrouwen;65 tot 80 jaar;6;10e 10%-inkomensgroep (hoog inkomen);2009;1545;0.95;163;106;1.0
917;Totaal mannen en vrouwen;65 tot 80 jaar;6;10e 10%-inkomensgroep (hoog inkomen);2010;1450;0.88;158;109;0.9
918;Totaal mannen en vrouwen;65 tot 80 jaar;6;1e 20%-inkomensgroep (laag inkomen);2009;5900;1.58;727;123;1.9
919;Totaal mannen en vrouwen;65 tot 80 jaar;6;1e 20%-inkomensgroep (laag inkomen);2010;5065;1.54;630;124;1.9
920;Totaal mannen en vrouwen;65 tot 80 jaar;6;2e 20%-inkomensgroep;2009;7850;1.43;802;102;1.4
921;Totaal mannen en vrouwen;65 tot 80 jaar;6;2e 20%-inkomensgroep;2010;8645;1.46;923;107;1.5
922;Totaal mannen en vrouwen;65 tot 80 jaar;6;3e 20%-inkomensgroep;2009;4610;1.22;446;97;1.1
923;Totaal mannen en vrouwen;65 tot 80 jaar;6;3e 20%-inkomensgroep;2010;4665;1.16;461;99;1.1
924;Totaal mannen en vrouwen;65 tot 80 jaar;6;4e 20%-inkomensgroep;2009;3585;1.13;352;98;1.1
925;Totaal mannen en vrouwen;65 tot 80 jaar;6;4e 20%-inkomensgroep;2010;3595;1.09;357;99;1.0
926;Totaal mannen en vrouwen;65 tot 80 jaar;6;5e 20%-inkomensgroep (hoog inkomen);2009;3060;0.99;308;101;1.0
927;Totaal mannen en vrouwen;65 tot 80 jaar;6;5e 20%-inkomensgroep (hoog inkomen);2010;2885;0.93;295;102;0.9
928;Totaal mannen en vrouwen;65 tot 80 jaar;7;0;2009;23955;1.24;7617;318;3.9
929;Totaal mannen en vrouwen;65 tot 80 jaar;7;0;2010;21560;1.1;6904;320;3.5
930;Totaal mannen en vrouwen;65 tot 80 jaar;7;1;2009;1525;1.64;478;314;5.1
931;Totaal mannen en vrouwen;65 tot 80 jaar;7;1;2010;985;1.28;312;317;4.0
932;Totaal mannen en vrouwen;65 tot 80 jaar;7;2;2009;7345;2.62;2417;329;8.6
933;Totaal mannen en vrouwen;65 tot 80 jaar;7;2;2010;5885;2.33;1959;333;7.7
934;Totaal mannen en vrouwen;65 tot 80 jaar;7;3;2009;5635;1.84;1771;314;5.7
935;Totaal mannen en vrouwen;65 tot 80 jaar;7;3;2010;5765;1.78;1828;317;5.6
936;Totaal mannen en vrouwen;65 tot 80 jaar;7;4;2009;3460;1.42;1063;307;4.3
937;Totaal mannen en vrouwen;65 tot 80 jaar;7;4;2010;3360;1.25;1064;316;3.9
938;Totaal mannen en vrouwen;65 tot 80 jaar;7;5;2009;2085;1.03;635;305;3.1
939;Totaal mannen en vrouwen;65 tot 80 jaar;7;5;2010;1950;0.9;604;310;2.8
940;Totaal mannen en vrouwen;65 tot 80 jaar;7;6;2009;1310;0.74;405;310;2.2
941;Totaal mannen en vrouwen;65 tot 80 jaar;7;6;2010;1305;0.7;401;307;2.1
942;Totaal mannen en vrouwen;65 tot 80 jaar;7;7;2009;930;0.56;305;329;1.8
943;Totaal mannen en vrouwen;65 tot 80 jaar;7;7;2010;910;0.52;284;313;1.6
944;Totaal mannen en vrouwen;65 tot 80 jaar;7;8;2009;745;0.49;221;296;1.4
945;Totaal mannen en vrouwen;65 tot 80 jaar;7;8;2010;615;0.39;183;298;1.1
946;Totaal mannen en vrouwen;65 tot 80 jaar;7;9;2009;515;0.35;172;335;1.1
947;Totaal mannen en vrouwen;65 tot 80 jaar;7;9;2010;450;0.3;156;348;1.0
948;Totaal mannen en vrouwen;65 tot 80 jaar;7;10e 10%-inkomensgroep (hoog inkomen);2009;415;0.25;149;362;0.9
949;Totaal mannen en vrouwen;65 tot 80 jaar;7;10e 10%-inkomensgroep (hoog inkomen);2010;330;0.2;112;341;0.6
950;Totaal mannen en vrouwen;65 tot 80 jaar;7;1e 20%-inkomensgroep (laag inkomen);2009;8870;2.37;2895;326;7.7
951;Totaal mannen en vrouwen;65 tot 80 jaar;7;1e 20%-inkomensgroep (laag inkomen);2010;6870;2.09;2271;331;6.8
952;Totaal mannen en vrouwen;65 tot 80 jaar;7;2e 20%-inkomensgroep;2009;9090;1.65;2834;312;5.1
953;Totaal mannen en vrouwen;65 tot 80 jaar;7;2e 20%-inkomensgroep;2010;9130;1.54;2892;317;4.8
954;Totaal mannen en vrouwen;65 tot 80 jaar;7;3e 20%-inkomensgroep;2009;3395;0.9;1040;307;2.7
955;Totaal mannen en vrouwen;65 tot 80 jaar;7;3e 20%-inkomensgroep;2010;3255;0.81;1005;308;2.5
956;Totaal mannen en vrouwen;65 tot 80 jaar;7;4e 20%-inkomensgroep;2009;1675;0.53;526;314;1.6
957;Totaal mannen en vrouwen;65 tot 80 jaar;7;4e 20%-inkomensgroep;2010;1525;0.46;468;307;1.4
958;Totaal mannen en vrouwen;65 tot 80 jaar;7;5e 20%-inkomensgroep (hoog inkomen);2009;925;0.3;322;347;1.0
959;Totaal mannen en vrouwen;65 tot 80 jaar;7;5e 20%-inkomensgroep (hoog inkomen);2010;775;0.25;268;345;0.8
960;Totaal mannen en vrouwen;65 tot 80 jaar;8;0;2009;153460;7.96;19299;126;10.0
961;Totaal mannen en vrouwen;65 tot 80 jaar;8;0;2010;149760;7.62;19120;128;9.7
962;Totaal mannen en vrouwen;65 tot 80 jaar;8;1;2009;9430;10.15;1204;128;12.9
963;Totaal mannen en vrouwen;65 tot 80 jaar;8;1;2010;7025;9.12;909;129;11.7
964;Totaal mannen en vrouwen;65 tot 80 jaar;8;2;2009;46025;16.4;6125;133;21.8
965;Totaal mannen en vrouwen;65 tot 80 jaar;8;2;2010;40435;16.02;5421;134;21.4
966;Totaal mannen en vrouwen;65 tot 80 jaar;8;3;2009;36565;11.94;4733;129;15.4
967;Totaal mannen en vrouwen;65 tot 80 jaar;8;3;2010;40100;12.39;5304;132;16.3
968;Totaal mannen en vrouwen;65 tot 80 jaar;8;4;2009;22565;9.26;2819;125;11.5
969;Totaal mannen en vrouwen;65 tot 80 jaar;8;4;2010;24975;9.32;3182;127;11.8
970;Totaal mannen en vrouwen;65 tot 80 jaar;8;5;2009;13375;6.61;1612;121;7.9
971;Totaal mannen en vrouwen;65 tot 80 jaar;8;5;2010;13550;6.29;1656;122;7.6
972;Totaal mannen en vrouwen;65 tot 80 jaar;8;6;2009;8725;4.94;994;114;5.6
973;Totaal mannen en vrouwen;65 tot 80 jaar;8;6;2010;8555;4.58;990;116;5.3
974;Totaal mannen en vrouwen;65 tot 80 jaar;8;7;2009;6410;3.9;704;110;4.2
975;Totaal mannen en vrouwen;65 tot 80 jaar;8;7;2010;6075;3.5;683;112;3.9
976;Totaal mannen en vrouwen;65 tot 80 jaar;8;8;2009;4730;3.1;501;106;3.2
977;Totaal mannen en vrouwen;65 tot 80 jaar;8;8;2010;4240;2.71;458;108;2.9
978;Totaal mannen en vrouwen;65 tot 80 jaar;8;9;2009;3335;2.28;359;108;2.4
979;Totaal mannen en vrouwen;65 tot 80 jaar;8;9;2010;2845;1.93;308;108;2.0
980;Totaal mannen en vrouwen;65 tot 80 jaar;8;10e 10%-inkomensgroep (hoog inkomen);2009;2300;1.42;247;107;1.5
981;Totaal mannen en vrouwen;65 tot 80 jaar;8;10e 10%-inkomensgroep (hoog inkomen);2010;1960;1.19;209;107;1.2
982;Totaal mannen en vrouwen;65 tot 80 jaar;8;1e 20%-inkomensgroep (laag inkomen);2009;55455;14.85;7329;132;19.6
983;Totaal mannen en vrouwen;65 tot 80 jaar;8;1e 20%-inkomensgroep (laag inkomen);2010;47460;14.4;6330;133;19.2
984;Totaal mannen en vrouwen;65 tot 80 jaar;8;2e 20%-inkomensgroep;2009;59130;10.75;7552;128;13.7
985;Totaal mannen en vrouwen;65 tot 80 jaar;8;2e 20%-inkomensgroep;2010;65075;11.0;8486;130;14.3
986;Totaal mannen en vrouwen;65 tot 80 jaar;8;3e 20%-inkomensgroep;2009;22100;5.83;2606;118;6.8
987;Totaal mannen en vrouwen;65 tot 80 jaar;8;3e 20%-inkomensgroep;2010;22105;5.5;2647;120;6.5
988;Totaal mannen en vrouwen;65 tot 80 jaar;8;4e 20%-inkomensgroep;2009;11140;3.51;1205;108;3.8
989;Totaal mannen en vrouwen;65 tot 80 jaar;8;4e 20%-inkomensgroep;2010;10320;3.13;1141;111;3.4
990;Totaal mannen en vrouwen;65 tot 80 jaar;8;5e 20%-inkomensgroep (hoog inkomen);2009;5640;1.83;607;108;1.9
991;Totaal mannen en vrouwen;65 tot 80 jaar;8;5e 20%-inkomensgroep (hoog inkomen);2010;4805;1.54;517;108;1.6
992;Totaal mannen en vrouwen;65 tot 80 jaar;9;0;2009;105970;5.5;9539;90;4.9
993;Totaal mannen en vrouwen;65 tot 80 jaar;9;0;2010;109790;5.59;10083;92;5.1
994;Totaal mannen en vrouwen;65 tot 80 jaar;9;1;2009;6075;6.54;598;98;6.4
995;Totaal mannen en vrouwen;65 tot 80 jaar;9;1;2010;4795;6.22;470;98;6.0
996;Totaal mannen en vrouwen;65 tot 80 jaar;9;2;2009;26230;9.35;2612;100;9.3
997;Totaal mannen en vrouwen;65 tot 80 jaar;9;2;2010;23855;9.45;2476;104;9.8
998;Totaal mannen en vrouwen;65 tot 80 jaar;9;3;2009;22700;7.41;2069;91;6.7
999;Totaal mannen en vrouwen;65 tot 80 jaar;9;3;2010;25980;8.03;2457;95;7.5
1000;Totaal mannen en vrouwen;65 tot 80 jaar;9;4;2009;14575;5.98;1296;89;5.3
1001;Totaal mannen en vrouwen;65 tot 80 jaar;9;4;2010;16905;6.31;1541;91;5.7
1002;Totaal mannen en vrouwen;65 tot 80 jaar;9;5;2009;9825;4.85;818;83;4.0
1003;Totaal mannen en vrouwen;65 tot 80 jaar;9;5;2010;10585;4.91;911;86;4.2
1004;Totaal mannen en vrouwen;65 tot 80 jaar;9;6;2009;7450;4.22;631;85;3.5
1005;Totaal mannen en vrouwen;65 tot 80 jaar;9;6;2010;7945;4.26;673;85;3.6
1006;Totaal mannen en vrouwen;65 tot 80 jaar;9;7;2009;6060;3.69;492;81;2.9
1007;Totaal mannen en vrouwen;65 tot 80 jaar;9;7;2010;6575;3.79;540;82;3.1
1008;Totaal mannen en vrouwen;65 tot 80 jaar;9;8;2009;4940;3.24;380;77;2.4
1009;Totaal mannen en vrouwen;65 tot 80 jaar;9;8;2010;5010;3.21;376;75;2.4
1010;Totaal mannen en vrouwen;65 tot 80 jaar;9;9;2009;4255;2.9;328;77;2.2
1011;Totaal mannen en vrouwen;65 tot 80 jaar;9;9;2010;4270;2.9;336;79;2.2
1012;Totaal mannen en vrouwen;65 tot 80 jaar;9;10e 10%-inkomensgroep (hoog inkomen);2009;3855;2.38;314;81;1.9
1013;Totaal mannen en vrouwen;65 tot 80 jaar;9;10e 10%-inkomensgroep (hoog inkomen);2010;3865;2.35;303;78;1.8
1014;Totaal mannen en vrouwen;65 tot 80 jaar;9;1e 20%-inkomensgroep (laag inkomen);2009;32310;8.65;3210;99;8.5
1015;Totaal mannen en vrouwen;65 tot 80 jaar;9;1e 20%-inkomensgroep (laag inkomen);2010;28650;8.69;2945;103;8.9
1016;Totaal mannen en vrouwen;65 tot 80 jaar;9;2e 20%-inkomensgroep;2009;37275;6.78;3365;90;6.1
1017;Totaal mannen en vrouwen;65 tot 80 jaar;9;2e 20%-inkomensgroep;2010;42890;7.25;3999;93;6.7
1018;Totaal mannen en vrouwen;65 tot 80 jaar;9;3e 20%-inkomensgroep;2009;17275;4.56;1449;84;3.8
1019;Totaal mannen en vrouwen;65 tot 80 jaar;9;3e 20%-inkomensgroep;2010;18530;4.61;1584;86;3.9
1020;Totaal mannen en vrouwen;65 tot 80 jaar;9;4e 20%-inkomensgroep;2009;11000;3.47;872;79;2.7
1021;Totaal mannen en vrouwen;65 tot 80 jaar;9;4e 20%-inkomensgroep;2010;11590;3.51;916;79;2.7
1022;Totaal mannen en vrouwen;65 tot 80 jaar;9;5e 20%-inkomensgroep (hoog inkomen);2009;8110;2.63;642;79;2.0
1023;Totaal mannen en vrouwen;65 tot 80 jaar;9;5e 20%-inkomensgroep (hoog inkomen);2010;8135;2.61;638;78;2.0
1024;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;0;2009;68740;3.56;2105;31;1.0
1025;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;0;2010;64470;3.28;1986;31;1.0
1026;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;1;2009;3875;4.17;142;37;1.5
1027;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;1;2010;2725;3.54;91;33;1.1
1028;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;2;2009;16020;5.71;578;36;2.0
1029;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;2;2010;13175;5.22;491;37;1.9
1030;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;3;2009;13965;4.56;416;30;1.3
1031;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;3;2010;14385;4.44;448;31;1.3
1032;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;4;2009;9340;3.83;275;29;1.1
1033;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;4;2010;9785;3.65;294;30;1.1
1034;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;5;2009;6545;3.23;185;28;0.9
1035;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;5;2010;6425;2.98;182;28;0.8
1036;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;6;2009;5085;2.88;136;27;0.7
1037;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;6;2010;4930;2.64;132;27;0.7
1038;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;7;2009;4210;2.56;109;26;0.6
1039;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;7;2010;4205;2.42;109;26;0.6
1040;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;8;2009;3650;2.39;96;26;0.6
1041;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;8;2010;3330;2.13;88;27;0.5
1042;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;9;2009;3090;2.11;81;26;0.5
1043;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;9;2010;2825;1.92;74;26;0.5
1044;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;10e 10%-inkomensgroep (hoog inkomen);2009;2955;1.82;86;29;0.5
1045;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;10e 10%-inkomensgroep (hoog inkomen);2010;2685;1.63;76;28;0.4
1046;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;1e 20%-inkomensgroep (laag inkomen);2009;19895;5.33;720;36;1.9
1047;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;1e 20%-inkomensgroep (laag inkomen);2010;15900;4.82;583;37;1.7
1048;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;2e 20%-inkomensgroep;2009;23305;4.24;691;30;1.2
1049;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;2e 20%-inkomensgroep;2010;24170;4.08;742;31;1.2
1050;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;3e 20%-inkomensgroep;2009;11630;3.07;322;28;0.8
1051;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;3e 20%-inkomensgroep;2010;11355;2.82;314;28;0.7
1052;Totaal mannen en vrouwen;65 tot 80 jaar;Totaal verpleging;4e 20%-inkomensgroep;2009;7860;2.48;205;26;0.6
