ID;Geslacht;Leeftijd;Afstudeerrichting;Herkomstgroepering;Peilmoment;Arbeidsmarktposities;Perioden;AfgestudeerdenHogerOnderwijs_1;AfgestudeerdenTotaal_2;AfgestudeerdenBachelor_3;AfgestudeerdenMasterVervolgopleiding_4;AfgestudeerdenTotaal_5;AfgestudeerdenBachelor_6;AfgestudeerdenDoctoraalMaster_7;AfgestudeerdenVervolgopleiding_8
1983;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;5;Cohort 2007/'08;;;;;;;;
1984;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;6;Cohort 2004/'05;30.0;30.0;20.0;0.0;10.0;0.0;0.0;0.0
1985;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;6;Cohort 2005/'06;;;;;;;;
1986;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;6;Cohort 2006/'07;;;;;;;;
1987;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;6;Cohort 2007/'08;;;;;;;;
1988;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;7;Cohort 2004/'05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1989;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;7;Cohort 2005/'06;;;;;;;;
1990;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;7;Cohort 2006/'07;;;;;;;;
1991;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;7;Cohort 2007/'08;;;;;;;;
1992;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;8;Cohort 2004/'05;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
1993;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;8;Cohort 2005/'06;;;;;;;;
1994;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;8;Cohort 2006/'07;;;;;;;;
1995;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;8;Cohort 2007/'08;;;;;;;;
1996;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;9;Cohort 2004/'05;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
1997;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;9;Cohort 2005/'06;;;;;;;;
1998;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;9;Cohort 2006/'07;;;;;;;;
1999;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;9;Cohort 2007/'08;;;;;;;;
2000;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;Andere uitkering;Cohort 2004/'05;20.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
2001;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;Andere uitkering;Cohort 2005/'06;;;;;;;;
2002;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;Andere uitkering;Cohort 2006/'07;;;;;;;;
2003;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;Andere uitkering;Cohort 2007/'08;;;;;;;;
2004;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2004/'05;20.0;10.0;10.0;0.0;10.0;0.0;0.0;0.0
2005;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2005/'06;;;;;;;;
2006;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2006/'07;;;;;;;;
2007;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2007/'08;;;;;;;;
2008;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;Overige afgestudeerden;Cohort 2004/'05;380.0;140.0;130.0;10.0;250.0;10.0;230.0;10.0
2009;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;Overige afgestudeerden;Cohort 2005/'06;;;;;;;;
2010;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;Overige afgestudeerden;Cohort 2006/'07;;;;;;;;
2011;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;Overige afgestudeerden;Cohort 2007/'08;;;;;;;;
2012;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;Emigratie/sterfte;Cohort 2004/'05;700.0;410.0;380.0;20.0;290.0;20.0;260.0;10.0
2013;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;Emigratie/sterfte;Cohort 2005/'06;;;;;;;;
2014;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;Emigratie/sterfte;Cohort 2006/'07;;;;;;;;
2015;Totaal mannen en vrouwen;0;0;8;Drie jaar na afstuderen;Emigratie/sterfte;Cohort 2007/'08;;;;;;;;
2016;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;0;Cohort 2004/'05;5050.0;2700.0;2580.0;120.0;2350.0;130.0;1990.0;240.0
2017;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;0;Cohort 2005/'06;5590.0;2910.0;2760.0;140.0;2680.0;190.0;2240.0;250.0
2018;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;0;Cohort 2006/'07;6120.0;3050.0;2910.0;130.0;3080.0;220.0;2600.0;250.0
2019;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;0;Cohort 2007/'08;6240.0;3180.0;3010.0;170.0;3060.0;250.0;2540.0;270.0
2020;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;1;Cohort 2004/'05;3350.0;1820.0;1760.0;60.0;1540.0;60.0;1300.0;180.0
2021;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;1;Cohort 2005/'06;3560.0;1860.0;1790.0;70.0;1690.0;80.0;1410.0;200.0
2022;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;1;Cohort 2006/'07;4060.0;2140.0;2080.0;60.0;1920.0;110.0;1620.0;200.0
2023;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;1;Cohort 2007/'08;4100.0;2190.0;2100.0;80.0;1910.0;140.0;1550.0;220.0
2024;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;2;Cohort 2004/'05;3240.0;1750.0;1700.0;40.0;1500.0;50.0;1270.0;170.0
2025;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;2;Cohort 2005/'06;3400.0;1760.0;1710.0;50.0;1650.0;80.0;1390.0;190.0
2026;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;2;Cohort 2006/'07;3890.0;2030.0;2000.0;30.0;1860.0;100.0;1580.0;180.0
2027;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;2;Cohort 2007/'08;3920.0;2060.0;2000.0;50.0;1860.0;130.0;1530.0;200.0
2028;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;3;Cohort 2004/'05;1350.0;630.0;630.0;10.0;710.0;20.0;570.0;130.0
2029;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;3;Cohort 2005/'06;1330.0;580.0;570.0;10.0;750.0;20.0;600.0;130.0
2030;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;3;Cohort 2006/'07;1680.0;740.0;730.0;10.0;940.0;30.0;780.0;130.0
2031;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;3;Cohort 2007/'08;1660.0;690.0;680.0;10.0;970.0;40.0;780.0;150.0
2032;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;4;Cohort 2004/'05;1900.0;1110.0;1080.0;40.0;780.0;30.0;700.0;50.0
2033;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;4;Cohort 2005/'06;2080.0;1180.0;1140.0;40.0;900.0;50.0;790.0;60.0
2034;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;4;Cohort 2006/'07;2220.0;1300.0;1270.0;20.0;920.0;70.0;810.0;50.0
2035;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;4;Cohort 2007/'08;2260.0;1370.0;1320.0;50.0;890.0;90.0;750.0;60.0
2036;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;5;Cohort 2004/'05;110.0;70.0;50.0;20.0;40.0;0.0;30.0;10.0
2037;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;5;Cohort 2005/'06;150.0;110.0;80.0;30.0;50.0;0.0;30.0;20.0
2038;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;5;Cohort 2006/'07;170.0;110.0;80.0;30.0;60.0;10.0;30.0;20.0
2039;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;5;Cohort 2007/'08;180.0;130.0;100.0;30.0;50.0;10.0;30.0;20.0
2040;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;6;Cohort 2004/'05;160.0;110.0;100.0;10.0;50.0;0.0;50.0;0.0
2041;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;6;Cohort 2005/'06;120.0;70.0;70.0;0.0;50.0;10.0;40.0;0.0
2042;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;6;Cohort 2006/'07;70.0;30.0;30.0;0.0;40.0;10.0;30.0;10.0
2043;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;6;Cohort 2007/'08;90.0;50.0;50.0;10.0;40.0;0.0;30.0;0.0
2044;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;7;Cohort 2004/'05;10.0;10.0;10.0;0.0;10.0;0.0;10.0;0.0
2045;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;7;Cohort 2005/'06;20.0;10.0;10.0;0.0;10.0;0.0;10.0;0.0
2046;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;7;Cohort 2006/'07;10.0;10.0;10.0;0.0;10.0;0.0;10.0;0.0
2047;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;7;Cohort 2007/'08;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0
2048;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;8;Cohort 2004/'05;20.0;10.0;10.0;0.0;10.0;0.0;10.0;0.0
2049;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;8;Cohort 2005/'06;10.0;10.0;10.0;0.0;10.0;0.0;0.0;0.0
2050;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;8;Cohort 2006/'07;10.0;0.0;0.0;0.0;10.0;0.0;10.0;0.0
2051;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;8;Cohort 2007/'08;10.0;10.0;10.0;0.0;10.0;0.0;10.0;0.0
2052;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;9;Cohort 2004/'05;40.0;20.0;20.0;0.0;20.0;0.0;20.0;0.0
2053;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;9;Cohort 2005/'06;20.0;10.0;10.0;0.0;10.0;0.0;10.0;0.0
2054;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;9;Cohort 2006/'07;20.0;0.0;0.0;0.0;10.0;0.0;10.0;0.0
2055;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;9;Cohort 2007/'08;20.0;10.0;10.0;0.0;10.0;0.0;10.0;0.0
2056;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;Andere uitkering;Cohort 2004/'05;90.0;60.0;60.0;10.0;20.0;0.0;20.0;0.0
2057;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;Andere uitkering;Cohort 2005/'06;70.0;40.0;40.0;0.0;30.0;0.0;20.0;0.0
2058;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;Andere uitkering;Cohort 2006/'07;30.0;20.0;20.0;0.0;20.0;0.0;10.0;0.0
2059;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;Andere uitkering;Cohort 2007/'08;60.0;40.0;30.0;0.0;20.0;0.0;20.0;0.0
2060;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;Doorstuderende afgestudeerden;Cohort 2004/'05;90.0;60.0;60.0;0.0;30.0;10.0;20.0;0.0
2061;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;Doorstuderende afgestudeerden;Cohort 2005/'06;240.0;160.0;160.0;0.0;70.0;20.0;60.0;0.0
2062;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;Doorstuderende afgestudeerden;Cohort 2006/'07;190.0;110.0;110.0;10.0;80.0;20.0;60.0;0.0
2063;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;Doorstuderende afgestudeerden;Cohort 2007/'08;70.0;50.0;50.0;0.0;20.0;10.0;10.0;0.0
2064;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;Overige afgestudeerden;Cohort 2004/'05;1450.0;720.0;670.0;60.0;730.0;60.0;620.0;60.0
2065;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;Overige afgestudeerden;Cohort 2005/'06;1680.0;810.0;750.0;60.0;870.0;90.0;730.0;50.0
2066;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;Overige afgestudeerden;Cohort 2006/'07;1800.0;770.0;700.0;70.0;1040.0;90.0;900.0;50.0
2067;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;Overige afgestudeerden;Cohort 2007/'08;1990.0;890.0;810.0;80.0;1090.0;110.0;940.0;50.0
2068;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;Emigratie/sterfte;Cohort 2004/'05;;;;;;;;
2069;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;Emigratie/sterfte;Cohort 2005/'06;;;;;;;;
2070;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;Emigratie/sterfte;Cohort 2006/'07;;;;;;;;
2071;Totaal mannen en vrouwen;0;0;9;Direct na afstuderen;Emigratie/sterfte;Cohort 2007/'08;;;;;;;;
2072;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;0;Cohort 2004/'05;5050.0;2700.0;2580.0;120.0;2350.0;130.0;1990.0;240.0
2073;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;0;Cohort 2005/'06;5590.0;2910.0;2760.0;140.0;2680.0;190.0;2240.0;250.0
2074;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;0;Cohort 2006/'07;6120.0;3050.0;2910.0;130.0;3080.0;220.0;2600.0;250.0
2075;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;0;Cohort 2007/'08;;;;;;;;
2076;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;1;Cohort 2004/'05;3760.0;2000.0;1940.0;60.0;1760.0;60.0;1490.0;210.0
2077;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;1;Cohort 2005/'06;4120.0;2120.0;2040.0;80.0;2000.0;110.0;1660.0;230.0
2078;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;1;Cohort 2006/'07;4540.0;2330.0;2260.0;60.0;2210.0;100.0;1880.0;230.0
2079;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;1;Cohort 2007/'08;;;;;;;;
2080;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;2;Cohort 2004/'05;3580.0;1880.0;1840.0;40.0;1700.0;60.0;1450.0;200.0
2081;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;2;Cohort 2005/'06;3890.0;1960.0;1920.0;40.0;1930.0;100.0;1620.0;210.0
2082;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;2;Cohort 2006/'07;4330.0;2190.0;2160.0;30.0;2140.0;100.0;1850.0;200.0
2083;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;2;Cohort 2007/'08;;;;;;;;
2084;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;3;Cohort 2004/'05;2250.0;1050.0;1040.0;10.0;1200.0;30.0;1020.0;150.0
2085;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;3;Cohort 2005/'06;2420.0;1080.0;1080.0;0.0;1330.0;50.0;1130.0;150.0
2086;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;3;Cohort 2006/'07;2820.0;1300.0;1290.0;10.0;1530.0;50.0;1320.0;150.0
2087;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;3;Cohort 2007/'08;;;;;;;;
2088;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;4;Cohort 2004/'05;1330.0;830.0;800.0;30.0;500.0;30.0;430.0;40.0
2089;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;4;Cohort 2005/'06;1470.0;870.0;840.0;40.0;600.0;50.0;490.0;60.0
2090;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;4;Cohort 2006/'07;1510.0;890.0;870.0;20.0;620.0;50.0;520.0;50.0
2091;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;4;Cohort 2007/'08;;;;;;;;
2092;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;5;Cohort 2004/'05;180.0;120.0;100.0;20.0;60.0;0.0;50.0;10.0
2093;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;5;Cohort 2005/'06;230.0;170.0;130.0;40.0;70.0;0.0;40.0;20.0
2094;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;5;Cohort 2006/'07;200.0;130.0;100.0;30.0;70.0;0.0;40.0;30.0
2095;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;5;Cohort 2007/'08;;;;;;;;
2096;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;6;Cohort 2004/'05;120.0;80.0;80.0;0.0;40.0;0.0;30.0;0.0
2097;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;6;Cohort 2005/'06;90.0;80.0;70.0;10.0;20.0;0.0;10.0;0.0
2098;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;6;Cohort 2006/'07;130.0;80.0;80.0;0.0;40.0;10.0;30.0;0.0
2099;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;6;Cohort 2007/'08;;;;;;;;
2100;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;7;Cohort 2004/'05;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
2101;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;7;Cohort 2005/'06;10.0;10.0;10.0;0.0;10.0;0.0;0.0;0.0
2102;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;7;Cohort 2006/'07;20.0;10.0;10.0;0.0;10.0;0.0;10.0;0.0
2103;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;7;Cohort 2007/'08;;;;;;;;
2104;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;8;Cohort 2004/'05;20.0;10.0;10.0;0.0;10.0;0.0;10.0;0.0
2105;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;8;Cohort 2005/'06;20.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
2106;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;8;Cohort 2006/'07;20.0;10.0;10.0;0.0;10.0;0.0;10.0;0.0
2107;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;8;Cohort 2007/'08;;;;;;;;
2108;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;9;Cohort 2004/'05;20.0;20.0;20.0;0.0;10.0;0.0;0.0;0.0
2109;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;9;Cohort 2005/'06;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
2110;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;9;Cohort 2006/'07;10.0;10.0;10.0;0.0;10.0;0.0;10.0;0.0
2111;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;9;Cohort 2007/'08;;;;;;;;
2112;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;Andere uitkering;Cohort 2004/'05;70.0;50.0;50.0;0.0;20.0;0.0;20.0;0.0
2113;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;Andere uitkering;Cohort 2005/'06;60.0;50.0;50.0;0.0;10.0;0.0;10.0;0.0
2114;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;Andere uitkering;Cohort 2006/'07;70.0;50.0;50.0;0.0;20.0;0.0;10.0;0.0
2115;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;Andere uitkering;Cohort 2007/'08;;;;;;;;
2116;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2004/'05;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
2117;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2005/'06;30.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
2118;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2006/'07;20.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
2119;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;Doorstuderende afgestudeerden;Cohort 2007/'08;;;;;;;;
2120;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;Overige afgestudeerden;Cohort 2004/'05;730.0;390.0;360.0;40.0;330.0;30.0;290.0;10.0
2121;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;Overige afgestudeerden;Cohort 2005/'06;840.0;440.0;410.0;30.0;400.0;50.0;330.0;10.0
2122;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;Overige afgestudeerden;Cohort 2006/'07;870.0;390.0;350.0;40.0;480.0;70.0;390.0;20.0
2123;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;Overige afgestudeerden;Cohort 2007/'08;;;;;;;;
2124;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;Emigratie/sterfte;Cohort 2004/'05;440.0;220.0;210.0;20.0;210.0;30.0;170.0;10.0
2125;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;Emigratie/sterfte;Cohort 2005/'06;510.0;240.0;220.0;20.0;270.0;30.0;230.0;10.0
2126;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;Emigratie/sterfte;Cohort 2006/'07;580.0;240.0;210.0;30.0;340.0;40.0;290.0;10.0
2127;Totaal mannen en vrouwen;0;0;9;Één jaar na afstuderen;Emigratie/sterfte;Cohort 2007/'08;;;;;;;;
2128;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;0;Cohort 2004/'05;5050.0;2700.0;2580.0;120.0;2350.0;130.0;1990.0;240.0
2129;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;0;Cohort 2005/'06;5590.0;2910.0;2760.0;140.0;2680.0;190.0;2240.0;250.0
2130;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;0;Cohort 2006/'07;;;;;;;;
2131;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;0;Cohort 2007/'08;;;;;;;;
2132;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;1;Cohort 2004/'05;3810.0;2030.0;1970.0;60.0;1780.0;70.0;1510.0;210.0
2133;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;1;Cohort 2005/'06;4140.0;2170.0;2090.0;80.0;1970.0;100.0;1640.0;230.0
2134;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;1;Cohort 2006/'07;;;;;;;;
2135;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;1;Cohort 2007/'08;;;;;;;;
2136;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;2;Cohort 2004/'05;3610.0;1890.0;1860.0;30.0;1720.0;60.0;1460.0;190.0
2137;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;2;Cohort 2005/'06;3880.0;1980.0;1940.0;40.0;1900.0;100.0;1600.0;210.0
2138;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;2;Cohort 2006/'07;;;;;;;;
2139;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;2;Cohort 2007/'08;;;;;;;;
2140;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;3;Cohort 2004/'05;2460.0;1180.0;1170.0;10.0;1280.0;30.0;1100.0;150.0
2141;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;3;Cohort 2005/'06;2690.0;1270.0;1260.0;10.0;1420.0;60.0;1210.0;160.0
2142;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;3;Cohort 2006/'07;;;;;;;;
2143;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;3;Cohort 2007/'08;;;;;;;;
2144;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;4;Cohort 2004/'05;1150.0;710.0;680.0;20.0;440.0;30.0;370.0;50.0
2145;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;4;Cohort 2005/'06;1190.0;720.0;690.0;30.0;480.0;40.0;390.0;50.0
2146;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;4;Cohort 2006/'07;;;;;;;;
2147;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;4;Cohort 2007/'08;;;;;;;;
2148;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;5;Cohort 2004/'05;210.0;140.0;110.0;30.0;70.0;0.0;50.0;10.0
2149;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;5;Cohort 2005/'06;260.0;180.0;140.0;40.0;70.0;0.0;50.0;20.0
2150;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;5;Cohort 2006/'07;;;;;;;;
2151;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;5;Cohort 2007/'08;;;;;;;;
2152;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;6;Cohort 2004/'05;90.0;60.0;60.0;10.0;30.0;0.0;20.0;0.0
2153;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;6;Cohort 2005/'06;90.0;60.0;60.0;0.0;30.0;0.0;30.0;0.0
2154;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;6;Cohort 2006/'07;;;;;;;;
2155;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;6;Cohort 2007/'08;;;;;;;;
2156;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;7;Cohort 2004/'05;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
2157;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;7;Cohort 2005/'06;20.0;10.0;10.0;0.0;10.0;0.0;0.0;0.0
2158;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;7;Cohort 2006/'07;;;;;;;;
2159;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;7;Cohort 2007/'08;;;;;;;;
2160;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;8;Cohort 2004/'05;20.0;10.0;10.0;0.0;10.0;0.0;10.0;0.0
2161;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;8;Cohort 2005/'06;20.0;10.0;10.0;0.0;10.0;0.0;10.0;0.0
2162;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;8;Cohort 2006/'07;;;;;;;;
2163;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;8;Cohort 2007/'08;;;;;;;;
2164;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;9;Cohort 2004/'05;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
2165;Totaal mannen en vrouwen;0;0;9;Twee jaar na afstuderen;9;Cohort 2005/'06;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
