ID;Geslacht;Leeftijd;BurgerlijkeStaat;Migratieachtergrond;Perioden;GemiddeldAantalVerzekerdeJarenAOW_1;GemiddeldOpbouwpercentageAOW_2
1969;Totaal mannen en vrouwen;18 jaar;Gehuwd;Turkije;2005;3.0;95.9
1970;Totaal mannen en vrouwen;18 jaar;Gehuwd;Turkije;2006;4.0;100.0
1971;Totaal mannen en vrouwen;18 jaar;Gehuwd;Turkije;2007;3.0;96.6
1972;Totaal mannen en vrouwen;18 jaar;Gehuwd;Turkije;2008;3.0;95.5
1973;Totaal mannen en vrouwen;18 jaar;Gehuwd;Turkije;2009;4.0;97.4
1974;Totaal mannen en vrouwen;18 jaar;Gehuwd;Turkije;2010;3.0;93.7
1975;Totaal mannen en vrouwen;18 jaar;Gehuwd;Turkije;2011;4.0;99.1
1976;Totaal mannen en vrouwen;18 jaar;Gehuwd;Turkije;2012;4.0;100.0
1977;Totaal mannen en vrouwen;18 jaar;Gehuwd;Turkije;2013;2.0;98.2
1978;Totaal mannen en vrouwen;18 jaar;Gehuwd;Turkije;2014;2.0;100.0
1979;Totaal mannen en vrouwen;18 jaar;Gehuwd;Turkije;2015;1.0;56.2
1980;Totaal mannen en vrouwen;18 jaar;Gehuwd;Suriname;2004;2.0;47.3
1981;Totaal mannen en vrouwen;18 jaar;Gehuwd;Suriname;2005;3.0;90.2
1982;Totaal mannen en vrouwen;18 jaar;Gehuwd;Suriname;2006;3.0;96.4
1983;Totaal mannen en vrouwen;18 jaar;Gehuwd;Suriname;2007;3.0;88.0
1984;Totaal mannen en vrouwen;18 jaar;Gehuwd;Suriname;2008;;
1985;Totaal mannen en vrouwen;18 jaar;Gehuwd;Suriname;2009;;
1986;Totaal mannen en vrouwen;18 jaar;Gehuwd;Suriname;2010;3.0;86.3
1987;Totaal mannen en vrouwen;18 jaar;Gehuwd;Suriname;2011;4.0;100.0
1988;Totaal mannen en vrouwen;18 jaar;Gehuwd;Suriname;2012;3.0;100.0
1989;Totaal mannen en vrouwen;18 jaar;Gehuwd;Suriname;2013;;
1990;Totaal mannen en vrouwen;18 jaar;Gehuwd;Suriname;2014;;
1991;Totaal mannen en vrouwen;18 jaar;Gehuwd;Suriname;2015;2.0;100.0
1992;Totaal mannen en vrouwen;18 jaar;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2004;4.0;100.0
1993;Totaal mannen en vrouwen;18 jaar;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2005;3.0;77.4
1994;Totaal mannen en vrouwen;18 jaar;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2006;4.0;100.0
1995;Totaal mannen en vrouwen;18 jaar;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2007;3.0;77.9
1996;Totaal mannen en vrouwen;18 jaar;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2008;3.0;90.9
1997;Totaal mannen en vrouwen;18 jaar;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2009;2.0;59.6
1998;Totaal mannen en vrouwen;18 jaar;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2010;3.0;78.1
1999;Totaal mannen en vrouwen;18 jaar;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2011;;
2000;Totaal mannen en vrouwen;18 jaar;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2012;4.0;98.8
2001;Totaal mannen en vrouwen;18 jaar;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2013;;
2002;Totaal mannen en vrouwen;18 jaar;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2014;;
2003;Totaal mannen en vrouwen;18 jaar;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2015;;
2004;Totaal mannen en vrouwen;18 jaar;Gehuwd;Overige niet-westerse migratieachterg...;2004;2.0;63.6
2005;Totaal mannen en vrouwen;18 jaar;Gehuwd;Overige niet-westerse migratieachterg...;2005;3.0;83.2
2006;Totaal mannen en vrouwen;18 jaar;Gehuwd;Overige niet-westerse migratieachterg...;2006;3.0;71.3
2007;Totaal mannen en vrouwen;18 jaar;Gehuwd;Overige niet-westerse migratieachterg...;2007;3.0;70.7
2008;Totaal mannen en vrouwen;18 jaar;Gehuwd;Overige niet-westerse migratieachterg...;2008;3.0;72.0
2009;Totaal mannen en vrouwen;18 jaar;Gehuwd;Overige niet-westerse migratieachterg...;2009;2.0;64.3
2010;Totaal mannen en vrouwen;18 jaar;Gehuwd;Overige niet-westerse migratieachterg...;2010;2.0;50.1
2011;Totaal mannen en vrouwen;18 jaar;Gehuwd;Overige niet-westerse migratieachterg...;2011;2.0;61.3
2012;Totaal mannen en vrouwen;18 jaar;Gehuwd;Overige niet-westerse migratieachterg...;2012;3.0;72.4
2013;Totaal mannen en vrouwen;18 jaar;Gehuwd;Overige niet-westerse migratieachterg...;2013;1.0;74.9
2014;Totaal mannen en vrouwen;18 jaar;Gehuwd;Overige niet-westerse migratieachterg...;2014;1.0;60.9
2015;Totaal mannen en vrouwen;18 jaar;Gehuwd;Overige niet-westerse migratieachterg...;2015;1.0;38.9
2016;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Totaal;2004;3.0;98.7
2017;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Totaal;2005;3.0;99.1
2018;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Totaal;2006;3.0;99.1
2019;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Totaal;2007;3.0;99.0
2020;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Totaal;2008;3.0;98.8
2021;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Totaal;2009;3.0;98.7
2022;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Totaal;2010;3.0;98.6
2023;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Totaal;2011;3.0;98.7
2024;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Totaal;2012;3.0;98.4
2025;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Totaal;2013;1.0;98.5
2026;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Totaal;2014;1.0;98.7
2027;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Totaal;2015;1.0;98.4
2028;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Nederlandse achtergrond;2004;4.0;99.8
2029;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Nederlandse achtergrond;2005;4.0;99.8
2030;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Nederlandse achtergrond;2006;4.0;99.8
2031;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Nederlandse achtergrond;2007;3.0;99.8
2032;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Nederlandse achtergrond;2008;3.0;99.8
2033;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Nederlandse achtergrond;2009;3.0;99.8
2034;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Nederlandse achtergrond;2010;4.0;99.8
2035;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Nederlandse achtergrond;2011;3.0;99.8
2036;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Nederlandse achtergrond;2012;3.0;99.7
2037;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Nederlandse achtergrond;2013;1.0;99.8
2038;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Nederlandse achtergrond;2014;1.0;99.8
2039;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Nederlandse achtergrond;2015;2.0;99.8
2040;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Met migratieachtergrond;2004;3.0;94.8
2041;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Met migratieachtergrond;2005;3.0;96.3
2042;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Met migratieachtergrond;2006;3.0;96.5
2043;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Met migratieachtergrond;2007;3.0;96.1
2044;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Met migratieachtergrond;2008;3.0;95.6
2045;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Met migratieachtergrond;2009;3.0;95.1
2046;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Met migratieachtergrond;2010;3.0;94.8
2047;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Met migratieachtergrond;2011;3.0;95.1
2048;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Met migratieachtergrond;2012;3.0;93.9
2049;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Met migratieachtergrond;2013;1.0;94.6
2050;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Met migratieachtergrond;2014;1.0;95.0
2051;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Met migratieachtergrond;2015;1.0;93.8
2052;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;1e generatie migratieachtergrond;2004;3.0;87.0
2053;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;1e generatie migratieachtergrond;2005;3.0;90.2
2054;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;1e generatie migratieachtergrond;2006;3.0;90.4
2055;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;1e generatie migratieachtergrond;2007;3.0;89.2
2056;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;1e generatie migratieachtergrond;2008;3.0;86.7
2057;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;1e generatie migratieachtergrond;2009;3.0;84.7
2058;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;1e generatie migratieachtergrond;2010;3.0;83.6
2059;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;1e generatie migratieachtergrond;2011;3.0;84.2
2060;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;1e generatie migratieachtergrond;2012;3.0;79.1
2061;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;1e generatie migratieachtergrond;2013;1.0;82.0
2062;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;1e generatie migratieachtergrond;2014;1.0;83.3
2063;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;1e generatie migratieachtergrond;2015;1.0;79.3
2064;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;2e generatie migratieachtergrond;2004;3.0;99.4
2065;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;2e generatie migratieachtergrond;2005;3.0;99.5
2066;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;2e generatie migratieachtergrond;2006;3.0;99.3
2067;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;2e generatie migratieachtergrond;2007;3.0;99.3
2068;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;2e generatie migratieachtergrond;2008;3.0;99.3
2069;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;2e generatie migratieachtergrond;2009;3.0;99.2
2070;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;2e generatie migratieachtergrond;2010;3.0;99.2
2071;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;2e generatie migratieachtergrond;2011;3.0;99.1
2072;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;2e generatie migratieachtergrond;2012;3.0;99.2
2073;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;2e generatie migratieachtergrond;2013;1.0;99.1
2074;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;2e generatie migratieachtergrond;2014;1.0;99.4
2075;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;2e generatie migratieachtergrond;2015;1.0;99.4
2076;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Westerse migratieachtergrond;2004;3.0;95.8
2077;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Westerse migratieachtergrond;2005;3.0;96.2
2078;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Westerse migratieachtergrond;2006;3.0;96.1
2079;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Westerse migratieachtergrond;2007;3.0;95.3
2080;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Westerse migratieachtergrond;2008;3.0;94.5
2081;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Westerse migratieachtergrond;2009;3.0;94.1
2082;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Westerse migratieachtergrond;2010;3.0;93.9
2083;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Westerse migratieachtergrond;2011;3.0;93.8
2084;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Westerse migratieachtergrond;2012;3.0;90.3
2085;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Westerse migratieachtergrond;2013;1.0;90.6
2086;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Westerse migratieachtergrond;2014;1.0;91.1
2087;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Westerse migratieachtergrond;2015;1.0;89.6
2088;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2004;3.0;94.3
2089;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2005;3.0;96.3
2090;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2006;3.0;96.6
2091;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2007;3.0;96.5
2092;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2008;3.0;96.1
2093;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2009;3.0;95.5
2094;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2010;3.0;95.2
2095;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2011;3.0;95.6
2096;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2012;3.0;95.4
2097;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2013;1.0;96.4
2098;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2014;1.0;96.7
2099;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Niet-westerse migratieachtergrond;2015;1.0;95.7
2100;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Marokko;2004;3.0;97.9
2101;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Marokko;2005;3.0;98.3
2102;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Marokko;2006;3.0;99.0
2103;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Marokko;2007;3.0;98.9
2104;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Marokko;2008;3.0;99.2
2105;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Marokko;2009;3.0;99.1
2106;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Marokko;2010;3.0;99.1
2107;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Marokko;2011;3.0;99.1
2108;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Marokko;2012;3.0;99.1
2109;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Marokko;2013;2.0;99.1
2110;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Marokko;2014;1.0;99.5
2111;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Marokko;2015;2.0;99.4
2112;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Turkije;2004;3.0;97.7
2113;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Turkije;2005;3.0;98.6
2114;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Turkije;2006;3.0;98.9
2115;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Turkije;2007;3.0;99.0
2116;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Turkije;2008;3.0;99.2
2117;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Turkije;2009;3.0;99.1
2118;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Turkije;2010;3.0;99.1
2119;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Turkije;2011;3.0;99.0
2120;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Turkije;2012;3.0;98.9
2121;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Turkije;2013;1.0;99.0
2122;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Turkije;2014;1.0;99.3
2123;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Turkije;2015;2.0;99.1
2124;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Suriname;2004;3.0;97.5
2125;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Suriname;2005;3.0;97.8
2126;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Suriname;2006;3.0;98.0
2127;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Suriname;2007;3.0;98.2
2128;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Suriname;2008;3.0;98.2
2129;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Suriname;2009;3.0;98.0
2130;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Suriname;2010;3.0;97.9
2131;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Suriname;2011;3.0;98.3
2132;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Suriname;2012;3.0;97.8
2133;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Suriname;2013;1.0;98.3
2134;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Suriname;2014;1.0;98.8
2135;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Suriname;2015;1.0;98.7
2136;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2004;3.0;89.1
2137;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2005;3.0;92.7
2138;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2006;3.0;91.0
2139;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2007;3.0;89.4
2140;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2008;3.0;88.9
2141;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2009;3.0;87.8
2142;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2010;3.0;89.8
2143;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2011;3.0;88.8
2144;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2012;3.0;90.2
2145;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2013;1.0;90.3
2146;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2014;1.0;92.5
2147;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2015;1.0;92.5
2148;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Overige niet-westerse migratieachterg...;2004;3.0;90.0
2149;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Overige niet-westerse migratieachterg...;2005;3.0;93.5
2150;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Overige niet-westerse migratieachterg...;2006;3.0;94.0
2151;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Overige niet-westerse migratieachterg...;2007;3.0;94.1
2152;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Overige niet-westerse migratieachterg...;2008;3.0;92.7
2153;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Overige niet-westerse migratieachterg...;2009;3.0;91.6
2154;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Overige niet-westerse migratieachterg...;2010;3.0;90.5
2155;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Overige niet-westerse migratieachterg...;2011;3.0;91.7
2156;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Overige niet-westerse migratieachterg...;2012;3.0;91.3
2157;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Overige niet-westerse migratieachterg...;2013;1.0;93.9
2158;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Overige niet-westerse migratieachterg...;2014;1.0;93.9
2159;Totaal mannen en vrouwen;18 jaar;Niet-gehuwd;Overige niet-westerse migratieachterg...;2015;1.0;91.2
2160;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Totaal;2004;4.0;97.5
2161;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Totaal;2005;4.0;98.2
2162;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Totaal;2006;4.0;98.4
2163;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Totaal;2007;4.0;98.2
2164;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Totaal;2008;4.0;97.9
2165;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Totaal;2009;4.0;97.8
2166;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Totaal;2010;4.0;97.7
2167;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Totaal;2011;4.0;97.7
2168;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Totaal;2012;4.0;97.1
2169;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Totaal;2013;2.0;97.4
2170;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Totaal;2014;2.0;97.4
2171;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Totaal;2015;2.0;97.0
2172;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2004;4.0;99.8
2173;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2005;4.0;99.8
2174;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2006;4.0;99.8
2175;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2007;4.0;99.7
2176;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2008;4.0;99.7
2177;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2009;4.0;99.7
2178;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2010;4.0;99.7
2179;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2011;4.0;99.7
2180;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2012;4.0;99.7
2181;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2013;2.0;99.7
2182;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2014;2.0;99.8
2183;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Nederlandse achtergrond;2015;2.0;99.8
2184;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Met migratieachtergrond;2004;4.0;90.4
2185;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Met migratieachtergrond;2005;4.0;93.0
2186;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Met migratieachtergrond;2006;4.0;93.8
2187;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Met migratieachtergrond;2007;4.0;93.3
2188;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Met migratieachtergrond;2008;4.0;92.0
2189;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Met migratieachtergrond;2009;4.0;91.5
2190;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Met migratieachtergrond;2010;4.0;91.3
2191;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Met migratieachtergrond;2011;4.0;91.5
2192;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Met migratieachtergrond;2012;4.0;89.0
2193;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Met migratieachtergrond;2013;2.0;90.5
2194;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Met migratieachtergrond;2014;2.0;90.1
2195;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;Met migratieachtergrond;2015;2.0;88.9
2196;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1e generatie migratieachtergrond;2004;4.0;78.6
2197;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1e generatie migratieachtergrond;2005;4.0;83.2
2198;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1e generatie migratieachtergrond;2006;4.0;84.1
2199;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1e generatie migratieachtergrond;2007;4.0;82.3
2200;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1e generatie migratieachtergrond;2008;4.0;78.7
2201;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1e generatie migratieachtergrond;2009;3.0;76.0
2202;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1e generatie migratieachtergrond;2010;3.0;75.0
2203;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1e generatie migratieachtergrond;2011;3.0;75.9
2204;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1e generatie migratieachtergrond;2012;3.0;67.7
2205;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1e generatie migratieachtergrond;2013;2.0;71.9
2206;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1e generatie migratieachtergrond;2014;2.0;71.0
2207;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;1e generatie migratieachtergrond;2015;2.0;68.6
2208;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2e generatie migratieachtergrond;2004;4.0;99.2
2209;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2e generatie migratieachtergrond;2005;4.0;99.2
2210;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2e generatie migratieachtergrond;2006;4.0;99.2
2211;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2e generatie migratieachtergrond;2007;4.0;99.1
2212;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2e generatie migratieachtergrond;2008;4.0;99.0
2213;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2e generatie migratieachtergrond;2009;4.0;99.0
2214;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2e generatie migratieachtergrond;2010;4.0;98.9
2215;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2e generatie migratieachtergrond;2011;4.0;98.9
2216;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2e generatie migratieachtergrond;2012;4.0;98.9
2217;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2e generatie migratieachtergrond;2013;2.0;98.9
2218;Totaal mannen en vrouwen;19 jaar;Totaal burgerlijke staat;2e generatie migratieachtergrond;2014;2.0;99.1
