ID;Geslacht;Leeftijd;Nationaliteit;RegioS;Perioden;Bevolking_1
4901;Totaal mannen en vrouwen;Totaal;Totaal;West Betuwe;2020;51128.0
4902;Totaal mannen en vrouwen;Totaal;Totaal;West Betuwe;2021;51496.0
4903;Totaal mannen en vrouwen;Totaal;Totaal;West Betuwe;2022;51971.0
4904;Totaal mannen en vrouwen;Totaal;Totaal;West Betuwe;2023;52720.0
4905;Totaal mannen en vrouwen;Totaal;Totaal;West Betuwe;2024;52948.0
4906;Totaal mannen en vrouwen;Totaal;Totaal;West Maas en Waal;2014;18419.0
4907;Totaal mannen en vrouwen;Totaal;Totaal;West Maas en Waal;2015;18570.0
4908;Totaal mannen en vrouwen;Totaal;Totaal;West Maas en Waal;2016;18693.0
4909;Totaal mannen en vrouwen;Totaal;Totaal;West Maas en Waal;2017;18820.0
4910;Totaal mannen en vrouwen;Totaal;Totaal;West Maas en Waal;2018;18891.0
4911;Totaal mannen en vrouwen;Totaal;Totaal;West Maas en Waal;2019;19076.0
4912;Totaal mannen en vrouwen;Totaal;Totaal;West Maas en Waal;2020;19324.0
4913;Totaal mannen en vrouwen;Totaal;Totaal;West Maas en Waal;2021;19581.0
4914;Totaal mannen en vrouwen;Totaal;Totaal;West Maas en Waal;2022;19675.0
4915;Totaal mannen en vrouwen;Totaal;Totaal;West Maas en Waal;2023;20065.0
4916;Totaal mannen en vrouwen;Totaal;Totaal;West Maas en Waal;2024;20330.0
4917;Totaal mannen en vrouwen;Totaal;Totaal;Westerkwartier;2014;
4918;Totaal mannen en vrouwen;Totaal;Totaal;Westerkwartier;2015;
4919;Totaal mannen en vrouwen;Totaal;Totaal;Westerkwartier;2016;
4920;Totaal mannen en vrouwen;Totaal;Totaal;Westerkwartier;2017;
4921;Totaal mannen en vrouwen;Totaal;Totaal;Westerkwartier;2018;
4922;Totaal mannen en vrouwen;Totaal;Totaal;Westerkwartier;2019;63031.0
4923;Totaal mannen en vrouwen;Totaal;Totaal;Westerkwartier;2020;63329.0
4924;Totaal mannen en vrouwen;Totaal;Totaal;Westerkwartier;2021;63678.0
4925;Totaal mannen en vrouwen;Totaal;Totaal;Westerkwartier;2022;64306.0
4926;Totaal mannen en vrouwen;Totaal;Totaal;Westerkwartier;2023;64946.0
4927;Totaal mannen en vrouwen;Totaal;Totaal;Westerkwartier;2024;64896.0
4928;Totaal mannen en vrouwen;Totaal;Totaal;Westerveld;2014;18933.0
4929;Totaal mannen en vrouwen;Totaal;Totaal;Westerveld;2015;19085.0
4930;Totaal mannen en vrouwen;Totaal;Totaal;Westerveld;2016;18940.0
4931;Totaal mannen en vrouwen;Totaal;Totaal;Westerveld;2017;19084.0
4932;Totaal mannen en vrouwen;Totaal;Totaal;Westerveld;2018;19152.0
4933;Totaal mannen en vrouwen;Totaal;Totaal;Westerveld;2019;19348.0
4934;Totaal mannen en vrouwen;Totaal;Totaal;Westerveld;2020;19460.0
4935;Totaal mannen en vrouwen;Totaal;Totaal;Westerveld;2021;19661.0
4936;Totaal mannen en vrouwen;Totaal;Totaal;Westerveld;2022;19854.0
4937;Totaal mannen en vrouwen;Totaal;Totaal;Westerveld;2023;19860.0
4938;Totaal mannen en vrouwen;Totaal;Totaal;Westerveld;2024;20003.0
4939;Totaal mannen en vrouwen;Totaal;Totaal;Westervoort;2014;15138.0
4940;Totaal mannen en vrouwen;Totaal;Totaal;Westervoort;2015;14992.0
4941;Totaal mannen en vrouwen;Totaal;Totaal;Westervoort;2016;15001.0
4942;Totaal mannen en vrouwen;Totaal;Totaal;Westervoort;2017;14991.0
4943;Totaal mannen en vrouwen;Totaal;Totaal;Westervoort;2018;15015.0
4944;Totaal mannen en vrouwen;Totaal;Totaal;Westervoort;2019;14944.0
4945;Totaal mannen en vrouwen;Totaal;Totaal;Westervoort;2020;14971.0
4946;Totaal mannen en vrouwen;Totaal;Totaal;Westervoort;2021;15014.0
4947;Totaal mannen en vrouwen;Totaal;Totaal;Westervoort;2022;14944.0
4948;Totaal mannen en vrouwen;Totaal;Totaal;Westervoort;2023;15114.0
4949;Totaal mannen en vrouwen;Totaal;Totaal;Westervoort;2024;15151.0
4950;Totaal mannen en vrouwen;Totaal;Totaal;Westerwolde;2014;
4951;Totaal mannen en vrouwen;Totaal;Totaal;Westerwolde;2015;
4952;Totaal mannen en vrouwen;Totaal;Totaal;Westerwolde;2016;
4953;Totaal mannen en vrouwen;Totaal;Totaal;Westerwolde;2017;
4954;Totaal mannen en vrouwen;Totaal;Totaal;Westerwolde;2018;24684.0
4955;Totaal mannen en vrouwen;Totaal;Totaal;Westerwolde;2019;25199.0
4956;Totaal mannen en vrouwen;Totaal;Totaal;Westerwolde;2020;25733.0
4957;Totaal mannen en vrouwen;Totaal;Totaal;Westerwolde;2021;26215.0
4958;Totaal mannen en vrouwen;Totaal;Totaal;Westerwolde;2022;26571.0
4959;Totaal mannen en vrouwen;Totaal;Totaal;Westerwolde;2023;26537.0
4960;Totaal mannen en vrouwen;Totaal;Totaal;Westerwolde;2024;26465.0
4961;Totaal mannen en vrouwen;Totaal;Totaal;Westland;2014;103241.0
4962;Totaal mannen en vrouwen;Totaal;Totaal;Westland;2015;104302.0
4963;Totaal mannen en vrouwen;Totaal;Totaal;Westland;2016;104960.0
4964;Totaal mannen en vrouwen;Totaal;Totaal;Westland;2017;105632.0
4965;Totaal mannen en vrouwen;Totaal;Totaal;Westland;2018;107492.0
4966;Totaal mannen en vrouwen;Totaal;Totaal;Westland;2019;108603.0
4967;Totaal mannen en vrouwen;Totaal;Totaal;Westland;2020;110375.0
4968;Totaal mannen en vrouwen;Totaal;Totaal;Westland;2021;111382.0
4969;Totaal mannen en vrouwen;Totaal;Totaal;Westland;2022;112448.0
4970;Totaal mannen en vrouwen;Totaal;Totaal;Westland;2023;114887.0
4971;Totaal mannen en vrouwen;Totaal;Totaal;Westland;2024;115941.0
4972;Totaal mannen en vrouwen;Totaal;Totaal;Weststellingwerf;2014;25454.0
4973;Totaal mannen en vrouwen;Totaal;Totaal;Weststellingwerf;2015;25525.0
4974;Totaal mannen en vrouwen;Totaal;Totaal;Weststellingwerf;2016;25520.0
4975;Totaal mannen en vrouwen;Totaal;Totaal;Weststellingwerf;2017;25608.0
4976;Totaal mannen en vrouwen;Totaal;Totaal;Weststellingwerf;2018;25720.0
4977;Totaal mannen en vrouwen;Totaal;Totaal;Weststellingwerf;2019;25840.0
4978;Totaal mannen en vrouwen;Totaal;Totaal;Weststellingwerf;2020;25914.0
4979;Totaal mannen en vrouwen;Totaal;Totaal;Weststellingwerf;2021;26130.0
4980;Totaal mannen en vrouwen;Totaal;Totaal;Weststellingwerf;2022;26278.0
4981;Totaal mannen en vrouwen;Totaal;Totaal;Weststellingwerf;2023;26467.0
4982;Totaal mannen en vrouwen;Totaal;Totaal;Weststellingwerf;2024;26487.0
4983;Totaal mannen en vrouwen;Totaal;Totaal;Westvoorne;2014;13964.0
4984;Totaal mannen en vrouwen;Totaal;Totaal;Westvoorne;2015;14083.0
4985;Totaal mannen en vrouwen;Totaal;Totaal;Westvoorne;2016;14197.0
4986;Totaal mannen en vrouwen;Totaal;Totaal;Westvoorne;2017;14257.0
4987;Totaal mannen en vrouwen;Totaal;Totaal;Westvoorne;2018;14508.0
4988;Totaal mannen en vrouwen;Totaal;Totaal;Westvoorne;2019;14626.0
4989;Totaal mannen en vrouwen;Totaal;Totaal;Westvoorne;2020;14731.0
4990;Totaal mannen en vrouwen;Totaal;Totaal;Westvoorne;2021;14900.0
4991;Totaal mannen en vrouwen;Totaal;Totaal;Westvoorne;2022;14960.0
4992;Totaal mannen en vrouwen;Totaal;Totaal;Westvoorne;2023;
4993;Totaal mannen en vrouwen;Totaal;Totaal;Westvoorne;2024;
4994;Totaal mannen en vrouwen;Totaal;Totaal;Wierden;2014;23909.0
4995;Totaal mannen en vrouwen;Totaal;Totaal;Wierden;2015;23874.0
4996;Totaal mannen en vrouwen;Totaal;Totaal;Wierden;2016;23952.0
4997;Totaal mannen en vrouwen;Totaal;Totaal;Wierden;2017;24225.0
4998;Totaal mannen en vrouwen;Totaal;Totaal;Wierden;2018;24258.0
4999;Totaal mannen en vrouwen;Totaal;Totaal;Wierden;2019;24351.0
5000;Totaal mannen en vrouwen;Totaal;Totaal;Wierden;2020;24446.0
5001;Totaal mannen en vrouwen;Totaal;Totaal;Wierden;2021;24538.0
5002;Totaal mannen en vrouwen;Totaal;Totaal;Wierden;2022;24643.0
5003;Totaal mannen en vrouwen;Totaal;Totaal;Wierden;2023;24862.0
5004;Totaal mannen en vrouwen;Totaal;Totaal;Wierden;2024;24931.0
5005;Totaal mannen en vrouwen;Totaal;Totaal;Wijchen;2014;41043.0
5006;Totaal mannen en vrouwen;Totaal;Totaal;Wijchen;2015;40886.0
5007;Totaal mannen en vrouwen;Totaal;Totaal;Wijchen;2016;40814.0
5008;Totaal mannen en vrouwen;Totaal;Totaal;Wijchen;2017;40876.0
5009;Totaal mannen en vrouwen;Totaal;Totaal;Wijchen;2018;40847.0
5010;Totaal mannen en vrouwen;Totaal;Totaal;Wijchen;2019;40951.0
5011;Totaal mannen en vrouwen;Totaal;Totaal;Wijchen;2020;41110.0
5012;Totaal mannen en vrouwen;Totaal;Totaal;Wijchen;2021;41261.0
5013;Totaal mannen en vrouwen;Totaal;Totaal;Wijchen;2022;41344.0
5014;Totaal mannen en vrouwen;Totaal;Totaal;Wijchen;2023;41537.0
5015;Totaal mannen en vrouwen;Totaal;Totaal;Wijchen;2024;41545.0
5016;Totaal mannen en vrouwen;Totaal;Totaal;Wijdemeren;2014;23187.0
5017;Totaal mannen en vrouwen;Totaal;Totaal;Wijdemeren;2015;23176.0
5018;Totaal mannen en vrouwen;Totaal;Totaal;Wijdemeren;2016;23275.0
5019;Totaal mannen en vrouwen;Totaal;Totaal;Wijdemeren;2017;23447.0
5020;Totaal mannen en vrouwen;Totaal;Totaal;Wijdemeren;2018;23659.0
5021;Totaal mannen en vrouwen;Totaal;Totaal;Wijdemeren;2019;24013.0
5022;Totaal mannen en vrouwen;Totaal;Totaal;Wijdemeren;2020;24358.0
5023;Totaal mannen en vrouwen;Totaal;Totaal;Wijdemeren;2021;24463.0
5024;Totaal mannen en vrouwen;Totaal;Totaal;Wijdemeren;2022;24494.0
5025;Totaal mannen en vrouwen;Totaal;Totaal;Wijdemeren;2023;24659.0
5026;Totaal mannen en vrouwen;Totaal;Totaal;Wijdemeren;2024;24605.0
5027;Totaal mannen en vrouwen;Totaal;Totaal;Wijk bij Duurstede;2014;23043.0
5028;Totaal mannen en vrouwen;Totaal;Totaal;Wijk bij Duurstede;2015;23222.0
5029;Totaal mannen en vrouwen;Totaal;Totaal;Wijk bij Duurstede;2016;23384.0
5030;Totaal mannen en vrouwen;Totaal;Totaal;Wijk bij Duurstede;2017;23502.0
5031;Totaal mannen en vrouwen;Totaal;Totaal;Wijk bij Duurstede;2018;23678.0
5032;Totaal mannen en vrouwen;Totaal;Totaal;Wijk bij Duurstede;2019;23762.0
5033;Totaal mannen en vrouwen;Totaal;Totaal;Wijk bij Duurstede;2020;23914.0
5034;Totaal mannen en vrouwen;Totaal;Totaal;Wijk bij Duurstede;2021;23925.0
5035;Totaal mannen en vrouwen;Totaal;Totaal;Wijk bij Duurstede;2022;23921.0
5036;Totaal mannen en vrouwen;Totaal;Totaal;Wijk bij Duurstede;2023;23995.0
5037;Totaal mannen en vrouwen;Totaal;Totaal;Wijk bij Duurstede;2024;23945.0
5038;Totaal mannen en vrouwen;Totaal;Totaal;Winsum;2014;13850.0
5039;Totaal mannen en vrouwen;Totaal;Totaal;Winsum;2015;13774.0
5040;Totaal mannen en vrouwen;Totaal;Totaal;Winsum;2016;13633.0
5041;Totaal mannen en vrouwen;Totaal;Totaal;Winsum;2017;13596.0
5042;Totaal mannen en vrouwen;Totaal;Totaal;Winsum;2018;13560.0
5043;Totaal mannen en vrouwen;Totaal;Totaal;Winsum;2019;
5044;Totaal mannen en vrouwen;Totaal;Totaal;Winsum;2020;
5045;Totaal mannen en vrouwen;Totaal;Totaal;Winsum;2021;
5046;Totaal mannen en vrouwen;Totaal;Totaal;Winsum;2022;
5047;Totaal mannen en vrouwen;Totaal;Totaal;Winsum;2023;
5048;Totaal mannen en vrouwen;Totaal;Totaal;Winsum;2024;
5049;Totaal mannen en vrouwen;Totaal;Totaal;Winterswijk;2014;28881.0
5050;Totaal mannen en vrouwen;Totaal;Totaal;Winterswijk;2015;28977.0
5051;Totaal mannen en vrouwen;Totaal;Totaal;Winterswijk;2016;28939.0
5052;Totaal mannen en vrouwen;Totaal;Totaal;Winterswijk;2017;28912.0
5053;Totaal mannen en vrouwen;Totaal;Totaal;Winterswijk;2018;28987.0
5054;Totaal mannen en vrouwen;Totaal;Totaal;Winterswijk;2019;28903.0
5055;Totaal mannen en vrouwen;Totaal;Totaal;Winterswijk;2020;28854.0
5056;Totaal mannen en vrouwen;Totaal;Totaal;Winterswijk;2021;29022.0
5057;Totaal mannen en vrouwen;Totaal;Totaal;Winterswijk;2022;29185.0
5058;Totaal mannen en vrouwen;Totaal;Totaal;Winterswijk;2023;29253.0
5059;Totaal mannen en vrouwen;Totaal;Totaal;Winterswijk;2024;29231.0
5060;Totaal mannen en vrouwen;Totaal;Totaal;Woensdrecht;2014;21621.0
5061;Totaal mannen en vrouwen;Totaal;Totaal;Woensdrecht;2015;21644.0
5062;Totaal mannen en vrouwen;Totaal;Totaal;Woensdrecht;2016;21682.0
5063;Totaal mannen en vrouwen;Totaal;Totaal;Woensdrecht;2017;21837.0
5064;Totaal mannen en vrouwen;Totaal;Totaal;Woensdrecht;2018;21800.0
5065;Totaal mannen en vrouwen;Totaal;Totaal;Woensdrecht;2019;21866.0
5066;Totaal mannen en vrouwen;Totaal;Totaal;Woensdrecht;2020;21876.0
5067;Totaal mannen en vrouwen;Totaal;Totaal;Woensdrecht;2021;22028.0
5068;Totaal mannen en vrouwen;Totaal;Totaal;Woensdrecht;2022;22112.0
5069;Totaal mannen en vrouwen;Totaal;Totaal;Woensdrecht;2023;22191.0
5070;Totaal mannen en vrouwen;Totaal;Totaal;Woensdrecht;2024;22208.0
5071;Totaal mannen en vrouwen;Totaal;Totaal;Woerden;2014;50577.0
5072;Totaal mannen en vrouwen;Totaal;Totaal;Woerden;2015;50631.0
5073;Totaal mannen en vrouwen;Totaal;Totaal;Woerden;2016;51161.0
5074;Totaal mannen en vrouwen;Totaal;Totaal;Woerden;2017;51513.0
5075;Totaal mannen en vrouwen;Totaal;Totaal;Woerden;2018;51758.0
5076;Totaal mannen en vrouwen;Totaal;Totaal;Woerden;2019;52197.0
5077;Totaal mannen en vrouwen;Totaal;Totaal;Woerden;2020;52299.0
5078;Totaal mannen en vrouwen;Totaal;Totaal;Woerden;2021;52694.0
5079;Totaal mannen en vrouwen;Totaal;Totaal;Woerden;2022;52882.0
5080;Totaal mannen en vrouwen;Totaal;Totaal;Woerden;2023;53244.0
5081;Totaal mannen en vrouwen;Totaal;Totaal;Woerden;2024;53724.0
5082;Totaal mannen en vrouwen;Totaal;Totaal;De Wolden;2014;23583.0
5083;Totaal mannen en vrouwen;Totaal;Totaal;De Wolden;2015;23661.0
5084;Totaal mannen en vrouwen;Totaal;Totaal;De Wolden;2016;23722.0
5085;Totaal mannen en vrouwen;Totaal;Totaal;De Wolden;2017;23744.0
5086;Totaal mannen en vrouwen;Totaal;Totaal;De Wolden;2018;23917.0
5087;Totaal mannen en vrouwen;Totaal;Totaal;De Wolden;2019;24110.0
5088;Totaal mannen en vrouwen;Totaal;Totaal;De Wolden;2020;24330.0
5089;Totaal mannen en vrouwen;Totaal;Totaal;De Wolden;2021;24374.0
5090;Totaal mannen en vrouwen;Totaal;Totaal;De Wolden;2022;24511.0
5091;Totaal mannen en vrouwen;Totaal;Totaal;De Wolden;2023;24602.0
5092;Totaal mannen en vrouwen;Totaal;Totaal;De Wolden;2024;24580.0
5093;Totaal mannen en vrouwen;Totaal;Totaal;Wormerland;2014;15777.0
5094;Totaal mannen en vrouwen;Totaal;Totaal;Wormerland;2015;15740.0
5095;Totaal mannen en vrouwen;Totaal;Totaal;Wormerland;2016;15664.0
5096;Totaal mannen en vrouwen;Totaal;Totaal;Wormerland;2017;15820.0
5097;Totaal mannen en vrouwen;Totaal;Totaal;Wormerland;2018;15995.0
5098;Totaal mannen en vrouwen;Totaal;Totaal;Wormerland;2019;16329.0
5099;Totaal mannen en vrouwen;Totaal;Totaal;Wormerland;2020;16270.0
5100;Totaal mannen en vrouwen;Totaal;Totaal;Wormerland;2021;16333.0
5101;Totaal mannen en vrouwen;Totaal;Totaal;Wormerland;2022;16381.0
5102;Totaal mannen en vrouwen;Totaal;Totaal;Wormerland;2023;16612.0
5103;Totaal mannen en vrouwen;Totaal;Totaal;Wormerland;2024;16552.0
5104;Totaal mannen en vrouwen;Totaal;Totaal;Woudenberg;2014;12422.0
5105;Totaal mannen en vrouwen;Totaal;Totaal;Woudenberg;2015;12487.0
5106;Totaal mannen en vrouwen;Totaal;Totaal;Woudenberg;2016;12550.0
5107;Totaal mannen en vrouwen;Totaal;Totaal;Woudenberg;2017;12701.0
5108;Totaal mannen en vrouwen;Totaal;Totaal;Woudenberg;2018;13021.0
5109;Totaal mannen en vrouwen;Totaal;Totaal;Woudenberg;2019;13166.0
5110;Totaal mannen en vrouwen;Totaal;Totaal;Woudenberg;2020;13362.0
5111;Totaal mannen en vrouwen;Totaal;Totaal;Woudenberg;2021;13639.0
5112;Totaal mannen en vrouwen;Totaal;Totaal;Woudenberg;2022;13873.0
5113;Totaal mannen en vrouwen;Totaal;Totaal;Woudenberg;2023;14358.0
5114;Totaal mannen en vrouwen;Totaal;Totaal;Woudenberg;2024;14637.0
5115;Totaal mannen en vrouwen;Totaal;Totaal;Woudrichem;2014;14425.0
5116;Totaal mannen en vrouwen;Totaal;Totaal;Woudrichem;2015;14388.0
5117;Totaal mannen en vrouwen;Totaal;Totaal;Woudrichem;2016;14518.0
5118;Totaal mannen en vrouwen;Totaal;Totaal;Woudrichem;2017;14539.0
5119;Totaal mannen en vrouwen;Totaal;Totaal;Woudrichem;2018;14634.0
5120;Totaal mannen en vrouwen;Totaal;Totaal;Woudrichem;2019;
5121;Totaal mannen en vrouwen;Totaal;Totaal;Woudrichem;2020;
5122;Totaal mannen en vrouwen;Totaal;Totaal;Woudrichem;2021;
5123;Totaal mannen en vrouwen;Totaal;Totaal;Woudrichem;2022;
5124;Totaal mannen en vrouwen;Totaal;Totaal;Woudrichem;2023;
5125;Totaal mannen en vrouwen;Totaal;Totaal;Woudrichem;2024;
5126;Totaal mannen en vrouwen;Totaal;Totaal;Zaanstad;2014;150598.0
5127;Totaal mannen en vrouwen;Totaal;Totaal;Zaanstad;2015;151418.0
5128;Totaal mannen en vrouwen;Totaal;Totaal;Zaanstad;2016;152466.0
5129;Totaal mannen en vrouwen;Totaal;Totaal;Zaanstad;2017;153679.0
5130;Totaal mannen en vrouwen;Totaal;Totaal;Zaanstad;2018;154865.0
5131;Totaal mannen en vrouwen;Totaal;Totaal;Zaanstad;2019;155885.0
5132;Totaal mannen en vrouwen;Totaal;Totaal;Zaanstad;2020;156794.0
5133;Totaal mannen en vrouwen;Totaal;Totaal;Zaanstad;2021;156901.0
5134;Totaal mannen en vrouwen;Totaal;Totaal;Zaanstad;2022;157166.0
5135;Totaal mannen en vrouwen;Totaal;Totaal;Zaanstad;2023;159618.0
5136;Totaal mannen en vrouwen;Totaal;Totaal;Zaanstad;2024;161389.0
5137;Totaal mannen en vrouwen;Totaal;Totaal;Zaltbommel;2014;27182.0
5138;Totaal mannen en vrouwen;Totaal;Totaal;Zaltbommel;2015;27358.0
5139;Totaal mannen en vrouwen;Totaal;Totaal;Zaltbommel;2016;27543.0
5140;Totaal mannen en vrouwen;Totaal;Totaal;Zaltbommel;2017;27728.0
5141;Totaal mannen en vrouwen;Totaal;Totaal;Zaltbommel;2018;28014.0
5142;Totaal mannen en vrouwen;Totaal;Totaal;Zaltbommel;2019;28451.0
5143;Totaal mannen en vrouwen;Totaal;Totaal;Zaltbommel;2020;28881.0
5144;Totaal mannen en vrouwen;Totaal;Totaal;Zaltbommel;2021;29447.0
5145;Totaal mannen en vrouwen;Totaal;Totaal;Zaltbommel;2022;29957.0
5146;Totaal mannen en vrouwen;Totaal;Totaal;Zaltbommel;2023;30349.0
5147;Totaal mannen en vrouwen;Totaal;Totaal;Zaltbommel;2024;30385.0
5148;Totaal mannen en vrouwen;Totaal;Totaal;Zandvoort;2014;16575.0
5149;Totaal mannen en vrouwen;Totaal;Totaal;Zandvoort;2015;16692.0
5150;Totaal mannen en vrouwen;Totaal;Totaal;Zandvoort;2016;16792.0
5151;Totaal mannen en vrouwen;Totaal;Totaal;Zandvoort;2017;16899.0
5152;Totaal mannen en vrouwen;Totaal;Totaal;Zandvoort;2018;16970.0
5153;Totaal mannen en vrouwen;Totaal;Totaal;Zandvoort;2019;17011.0
5154;Totaal mannen en vrouwen;Totaal;Totaal;Zandvoort;2020;17116.0
5155;Totaal mannen en vrouwen;Totaal;Totaal;Zandvoort;2021;17168.0
5156;Totaal mannen en vrouwen;Totaal;Totaal;Zandvoort;2022;17107.0
5157;Totaal mannen en vrouwen;Totaal;Totaal;Zandvoort;2023;17542.0
5158;Totaal mannen en vrouwen;Totaal;Totaal;Zandvoort;2024;17469.0
5159;Totaal mannen en vrouwen;Totaal;Totaal;Zederik;2014;13656.0
5160;Totaal mannen en vrouwen;Totaal;Totaal;Zederik;2015;13717.0
5161;Totaal mannen en vrouwen;Totaal;Totaal;Zederik;2016;13718.0
5162;Totaal mannen en vrouwen;Totaal;Totaal;Zederik;2017;13842.0
5163;Totaal mannen en vrouwen;Totaal;Totaal;Zederik;2018;14004.0
5164;Totaal mannen en vrouwen;Totaal;Totaal;Zederik;2019;
5165;Totaal mannen en vrouwen;Totaal;Totaal;Zederik;2020;
5166;Totaal mannen en vrouwen;Totaal;Totaal;Zederik;2021;
5167;Totaal mannen en vrouwen;Totaal;Totaal;Zederik;2022;
5168;Totaal mannen en vrouwen;Totaal;Totaal;Zederik;2023;
5169;Totaal mannen en vrouwen;Totaal;Totaal;Zederik;2024;
5170;Totaal mannen en vrouwen;Totaal;Totaal;Zeevang;2014;6341.0
5171;Totaal mannen en vrouwen;Totaal;Totaal;Zeevang;2015;6306.0
5172;Totaal mannen en vrouwen;Totaal;Totaal;Zeevang;2016;
5173;Totaal mannen en vrouwen;Totaal;Totaal;Zeevang;2017;
5174;Totaal mannen en vrouwen;Totaal;Totaal;Zeevang;2018;
5175;Totaal mannen en vrouwen;Totaal;Totaal;Zeevang;2019;
5176;Totaal mannen en vrouwen;Totaal;Totaal;Zeevang;2020;
5177;Totaal mannen en vrouwen;Totaal;Totaal;Zeevang;2021;
5178;Totaal mannen en vrouwen;Totaal;Totaal;Zeevang;2022;
5179;Totaal mannen en vrouwen;Totaal;Totaal;Zeevang;2023;
5180;Totaal mannen en vrouwen;Totaal;Totaal;Zeevang;2024;
5181;Totaal mannen en vrouwen;Totaal;Totaal;Zeewolde;2014;21499.0
5182;Totaal mannen en vrouwen;Totaal;Totaal;Zeewolde;2015;21894.0
5183;Totaal mannen en vrouwen;Totaal;Totaal;Zeewolde;2016;22113.0
5184;Totaal mannen en vrouwen;Totaal;Totaal;Zeewolde;2017;22457.0
5185;Totaal mannen en vrouwen;Totaal;Totaal;Zeewolde;2018;22407.0
5186;Totaal mannen en vrouwen;Totaal;Totaal;Zeewolde;2019;22309.0
5187;Totaal mannen en vrouwen;Totaal;Totaal;Zeewolde;2020;22653.0
5188;Totaal mannen en vrouwen;Totaal;Totaal;Zeewolde;2021;22879.0
5189;Totaal mannen en vrouwen;Totaal;Totaal;Zeewolde;2022;23348.0
5190;Totaal mannen en vrouwen;Totaal;Totaal;Zeewolde;2023;23692.0
5191;Totaal mannen en vrouwen;Totaal;Totaal;Zeewolde;2024;23899.0
5192;Totaal mannen en vrouwen;Totaal;Totaal;Zeist;2014;61250.0
5193;Totaal mannen en vrouwen;Totaal;Totaal;Zeist;2015;61641.0
5194;Totaal mannen en vrouwen;Totaal;Totaal;Zeist;2016;62258.0
5195;Totaal mannen en vrouwen;Totaal;Totaal;Zeist;2017;62830.0
5196;Totaal mannen en vrouwen;Totaal;Totaal;Zeist;2018;63322.0
5197;Totaal mannen en vrouwen;Totaal;Totaal;Zeist;2019;63934.0
5198;Totaal mannen en vrouwen;Totaal;Totaal;Zeist;2020;64905.0
5199;Totaal mannen en vrouwen;Totaal;Totaal;Zeist;2021;65043.0
5200;Totaal mannen en vrouwen;Totaal;Totaal;Zeist;2022;65987.0
5201;Totaal mannen en vrouwen;Totaal;Totaal;Zeist;2023;66629.0
5202;Totaal mannen en vrouwen;Totaal;Totaal;Zeist;2024;66641.0
5203;Totaal mannen en vrouwen;Totaal;Totaal;Zevenaar;2014;32283.0
5204;Totaal mannen en vrouwen;Totaal;Totaal;Zevenaar;2015;32265.0
5205;Totaal mannen en vrouwen;Totaal;Totaal;Zevenaar;2016;32269.0
5206;Totaal mannen en vrouwen;Totaal;Totaal;Zevenaar;2017;32379.0
5207;Totaal mannen en vrouwen;Totaal;Totaal;Zevenaar;2018;43402.0
5208;Totaal mannen en vrouwen;Totaal;Totaal;Zevenaar;2019;43488.0
5209;Totaal mannen en vrouwen;Totaal;Totaal;Zevenaar;2020;43750.0
5210;Totaal mannen en vrouwen;Totaal;Totaal;Zevenaar;2021;44096.0
5211;Totaal mannen en vrouwen;Totaal;Totaal;Zevenaar;2022;44645.0
5212;Totaal mannen en vrouwen;Totaal;Totaal;Zevenaar;2023;45042.0
5213;Totaal mannen en vrouwen;Totaal;Totaal;Zevenaar;2024;45041.0
5214;Totaal mannen en vrouwen;Totaal;Totaal;Zoetermeer;2014;123561.0
5215;Totaal mannen en vrouwen;Totaal;Totaal;Zoetermeer;2015;124025.0
5216;Totaal mannen en vrouwen;Totaal;Totaal;Zoetermeer;2016;124107.0
5217;Totaal mannen en vrouwen;Totaal;Totaal;Zoetermeer;2017;124763.0
5218;Totaal mannen en vrouwen;Totaal;Totaal;Zoetermeer;2018;124695.0
5219;Totaal mannen en vrouwen;Totaal;Totaal;Zoetermeer;2019;124944.0
5220;Totaal mannen en vrouwen;Totaal;Totaal;Zoetermeer;2020;125285.0
5221;Totaal mannen en vrouwen;Totaal;Totaal;Zoetermeer;2021;125267.0
5222;Totaal mannen en vrouwen;Totaal;Totaal;Zoetermeer;2022;125767.0
5223;Totaal mannen en vrouwen;Totaal;Totaal;Zoetermeer;2023;126998.0
5224;Totaal mannen en vrouwen;Totaal;Totaal;Zoetermeer;2024;128434.0
5225;Totaal mannen en vrouwen;Totaal;Totaal;Zoeterwoude;2014;8075.0
5226;Totaal mannen en vrouwen;Totaal;Totaal;Zoeterwoude;2015;8114.0
5227;Totaal mannen en vrouwen;Totaal;Totaal;Zoeterwoude;2016;8119.0
5228;Totaal mannen en vrouwen;Totaal;Totaal;Zoeterwoude;2017;8367.0
5229;Totaal mannen en vrouwen;Totaal;Totaal;Zoeterwoude;2018;8430.0
5230;Totaal mannen en vrouwen;Totaal;Totaal;Zoeterwoude;2019;8450.0
5231;Totaal mannen en vrouwen;Totaal;Totaal;Zoeterwoude;2020;8605.0
5232;Totaal mannen en vrouwen;Totaal;Totaal;Zoeterwoude;2021;8843.0
5233;Totaal mannen en vrouwen;Totaal;Totaal;Zoeterwoude;2022;9302.0
5234;Totaal mannen en vrouwen;Totaal;Totaal;Zoeterwoude;2023;9443.0
5235;Totaal mannen en vrouwen;Totaal;Totaal;Zoeterwoude;2024;9732.0
5236;Totaal mannen en vrouwen;Totaal;Totaal;Zuidhorn;2014;18775.0
