ID;Bouwfasen;Gezichtspunten;Perioden;TotaleBouwkostenGebouwen_1;BouwkostenGebouwenNietNieuwbouw_2;BouwkostenGebouwenNieuwbouw_3;Wonen_4;Landbouw_5;IndustrieEnBouwnijverheid_6;HandelEnHoreca_7;VervoerEnCommunicatie_8;ZakelijkeDienstverlening_9;OpenbaarBestuur_10;Onderwijs_11;GezondheidsEnWelzijnszorg_12;OverigeDienstverlening_13
7785;Ontvangen orders;Noord-Holland;2012;1510.0;345.0;1165.0;803.0;29.0;35.0;88.0;26.0;61.0;14.0;47.0;49.0;11.0
7786;Ontvangen orders;Noord-Holland;2013 januari;131.0;26.0;105.0;84.0;2.0;1.0;1.0;0.0;1.0;0.0;3.0;1.0;13.0
7787;Ontvangen orders;Noord-Holland;2013 februari;77.0;41.0;36.0;18.0;1.0;0.0;8.0;1.0;0.0;0.0;0.0;7.0;1.0
7788;Ontvangen orders;Noord-Holland;2013 maart;53.0;19.0;34.0;16.0;3.0;1.0;2.0;4.0;0.0;1.0;0.0;0.0;7.0
7789;Ontvangen orders;Noord-Holland;2013 1e kwartaal;261.0;86.0;175.0;117.0;6.0;2.0;11.0;5.0;1.0;1.0;3.0;8.0;20.0
7790;Ontvangen orders;Noord-Holland;2013 april;75.0;34.0;40.0;18.0;1.0;3.0;1.0;0.0;8.0;0.0;5.0;0.0;4.0
7791;Ontvangen orders;Noord-Holland;2013 mei;112.0;43.0;69.0;32.0;3.0;0.0;0.0;1.0;17.0;0.0;3.0;13.0;1.0
7792;Ontvangen orders;Noord-Holland;2013 juni;130.0;79.0;52.0;28.0;3.0;1.0;1.0;0.0;0.0;0.0;18.0;0.0;2.0
7793;Ontvangen orders;Noord-Holland;2013 2e kwartaal;317.0;156.0;161.0;77.0;7.0;3.0;3.0;1.0;25.0;0.0;25.0;13.0;6.0
7794;Ontvangen orders;Noord-Holland;2013 juli;130.0;29.0;102.0;45.0;2.0;0.0;1.0;0.0;46.0;1.0;5.0;0.0;1.0
7795;Ontvangen orders;Noord-Holland;2013 augustus;75.0;26.0;48.0;18.0;2.0;1.0;4.0;21.0;0.0;0.0;2.0;0.0;0.0
7796;Ontvangen orders;Noord-Holland;2013 september;163.0;36.0;126.0;28.0;3.0;2.0;15.0;5.0;66.0;0.0;1.0;5.0;1.0
7797;Ontvangen orders;Noord-Holland;2013 3e kwartaal;368.0;92.0;276.0;91.0;7.0;3.0;21.0;26.0;112.0;1.0;9.0;6.0;2.0
7798;Ontvangen orders;Noord-Holland;2013 oktober;131.0;27.0;105.0;31.0;2.0;0.0;17.0;0.0;1.0;7.0;28.0;19.0;0.0
7799;Ontvangen orders;Noord-Holland;2013 november;124.0;19.0;105.0;79.0;3.0;2.0;3.0;0.0;1.0;0.0;5.0;4.0;8.0
7800;Ontvangen orders;Noord-Holland;2013 dec ember;170.0;42.0;128.0;109.0;1.0;1.0;4.0;0.0;1.0;0.0;5.0;2.0;4.0
7801;Ontvangen orders;Noord-Holland;2013 4e kwartaal;425.0;87.0;338.0;219.0;6.0;3.0;24.0;1.0;3.0;7.0;38.0;25.0;12.0
7802;Ontvangen orders;Noord-Holland;2013;1371.0;421.0;950.0;505.0;27.0;12.0;59.0;33.0;140.0;8.0;74.0;51.0;40.0
7803;Ontvangen orders;Noord-Holland;2014 januari;73.0;43.0;30.0;23.0;3.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
7804;Ontvangen orders;Noord-Holland;2014 februari;63.0;27.0;37.0;24.0;1.0;2.0;9.0;0.0;1.0;0.0;0.0;0.0;0.0
7805;Ontvangen orders;Noord-Holland;2014 maart;156.0;66.0;91.0;74.0;3.0;1.0;2.0;6.0;4.0;0.0;0.0;0.0;1.0
7806;Ontvangen orders;Noord-Holland;2014 1e kwartaal;293.0;135.0;158.0;122.0;7.0;3.0;12.0;8.0;5.0;0.0;0.0;0.0;1.0
7807;Ontvangen orders;Noord-Holland;2014 april;86.0;23.0;63.0;44.0;0.0;0.0;7.0;0.0;9.0;0.0;0.0;1.0;1.0
7808;Ontvangen orders;Noord-Holland;2014 mei;79.0;17.0;62.0;44.0;2.0;0.0;3.0;10.0;0.0;0.0;1.0;0.0;1.0
7809;Ontvangen orders;Noord-Holland;2014 juni;109.0;35.0;74.0;43.0;2.0;1.0;12.0;0.0;2.0;0.0;0.0;5.0;10.0
7810;Ontvangen orders;Noord-Holland;2014 2e kwartaal;274.0;76.0;198.0;132.0;4.0;1.0;22.0;10.0;11.0;0.0;1.0;7.0;11.0
7811;Ontvangen orders;Noord-Holland;2014 juli;161.0;41.0;120.0;83.0;5.0;1.0;8.0;1.0;2.0;0.0;15.0;2.0;4.0
7812;Ontvangen orders;Noord-Holland;2014 augustus;200.0;23.0;178.0;90.0;2.0;1.0;0.0;1.0;1.0;0.0;5.0;76.0;2.0
7813;Ontvangen orders;Noord-Holland;2014 september;142.0;31.0;112.0;92.0;2.0;0.0;1.0;0.0;7.0;0.0;8.0;2.0;1.0
7814;Ontvangen orders;Noord-Holland;2014 3e kwartaal;504.0;94.0;410.0;265.0;10.0;2.0;8.0;1.0;10.0;0.0;27.0;79.0;6.0
7815;Ontvangen orders;Noord-Holland;2014 oktober;141.0;36.0;105.0;92.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;7.0;1.0
7816;Ontvangen orders;Noord-Holland;2014 november;143.0;32.0;110.0;88.0;4.0;2.0;2.0;1.0;1.0;3.0;1.0;7.0;2.0
7817;Ontvangen orders;Noord-Holland;2014 december;353.0;80.0;273.0;232.0;2.0;1.0;12.0;6.0;0.0;0.0;3.0;11.0;6.0
7818;Ontvangen orders;Noord-Holland;2014 4e kwartaal;637.0;149.0;488.0;413.0;8.0;4.0;13.0;8.0;1.0;3.0;6.0;25.0;8.0
7819;Ontvangen orders;Noord-Holland;2014;1707.0;453.0;1254.0;931.0;28.0;10.0;55.0;27.0;27.0;3.0;35.0;111.0;27.0
7820;Ontvangen orders;Noord-Holland;2015 januari;117.0;29.0;88.0;66.0;1.0;1.0;15.0;0.0;2.0;0.0;0.0;1.0;2.0
7821;Ontvangen orders;Noord-Holland;2015 februari;206.0;30.0;176.0;131.0;4.0;9.0;7.0;20.0;2.0;0.0;2.0;0.0;3.0
7822;Ontvangen orders;Noord-Holland;2015 maart;187.0;48.0;139.0;112.0;4.0;3.0;2.0;5.0;8.0;0.0;6.0;0.0;0.0
7823;Ontvangen orders;Noord-Holland;2015 1e kwartaal;510.0;107.0;403.0;309.0;8.0;12.0;24.0;25.0;11.0;0.0;8.0;1.0;5.0
7824;Ontvangen orders;Noord-Holland;2015 april;255.0;24.0;231.0;173.0;2.0;3.0;3.0;4.0;18.0;0.0;27.0;0.0;1.0
7825;Ontvangen orders;Noord-Holland;2015 mei;230.0;37.0;194.0;90.0;3.0;0.0;0.0;4.0;88.0;0.0;2.0;0.0;6.0
7826;Ontvangen orders;Noord-Holland;2015 juni;227.0;49.0;178.0;151.0;2.0;3.0;2.0;0.0;5.0;0.0;3.0;0.0;13.0
7827;Ontvangen orders;Noord-Holland;2015 2e kwartaal;712.0;110.0;603.0;415.0;6.0;6.0;5.0;8.0;110.0;0.0;32.0;0.0;20.0
7828;Ontvangen orders;Noord-Holland;2015 juli;124.0;34.0;90.0;51.0;2.0;3.0;1.0;0.0;4.0;0.0;7.0;19.0;3.0
7829;Ontvangen orders;Noord-Holland;2015 augustus;127.0;30.0;97.0;81.0;2.0;0.0;2.0;0.0;6.0;0.0;2.0;0.0;5.0
7830;Ontvangen orders;Noord-Holland;2015 september;152.0;43.0;110.0;100.0;1.0;1.0;2.0;2.0;2.0;0.0;0.0;0.0;1.0
7831;Ontvangen orders;Noord-Holland;2015 3e kwartaal;403.0;107.0;297.0;232.0;5.0;5.0;5.0;2.0;12.0;0.0;8.0;19.0;8.0
7832;Ontvangen orders;Noord-Holland;2015 oktober;174.0;24.0;150.0;116.0;1.0;3.0;4.0;0.0;1.0;0.0;23.0;0.0;2.0
7833;Ontvangen orders;Noord-Holland;2015 november;199.0;54.0;145.0;131.0;2.0;1.0;3.0;0.0;0.0;0.0;1.0;4.0;1.0
7834;Ontvangen orders;Noord-Holland;2015 december;145.0;60.0;85.0;57.0;3.0;14.0;2.0;1.0;0.0;0.0;0.0;6.0;0.0
7835;Ontvangen orders;Noord-Holland;2015 4e kwartaal;517.0;139.0;379.0;305.0;6.0;18.0;9.0;1.0;1.0;0.0;24.0;10.0;3.0
7836;Ontvangen orders;Noord-Holland;2015;2143.0;462.0;1681.0;1260.0;25.0;42.0;43.0;36.0;135.0;0.0;72.0;30.0;36.0
7837;Ontvangen orders;Noord-Holland;2016 januari;123.0;20.0;103.0;73.0;1.0;5.0;19.0;0.0;3.0;1.0;0.0;0.0;2.0
7838;Ontvangen orders;Noord-Holland;2016 februari;137.0;39.0;98.0;58.0;2.0;5.0;26.0;0.0;3.0;0.0;0.0;3.0;0.0
7839;Ontvangen orders;Noord-Holland;2016 maart;198.0;58.0;140.0;69.0;9.0;1.0;50.0;0.0;1.0;0.0;9.0;0.0;0.0
7840;Ontvangen orders;Noord-Holland;2016 1e kwartaal;458.0;117.0;341.0;201.0;12.0;11.0;95.0;0.0;7.0;1.0;9.0;3.0;2.0
7841;Ontvangen orders;Noord-Holland;2016 april;142.0;47.0;95.0;83.0;4.0;0.0;2.0;5.0;1.0;0.0;0.0;0.0;1.0
7842;Ontvangen orders;Noord-Holland;2016 mei;167.0;47.0;120.0;95.0;3.0;2.0;4.0;0.0;12.0;0.0;4.0;0.0;0.0
7843;Ontvangen orders;Noord-Holland;2016 juni;233.0;97.0;136.0;94.0;2.0;2.0;17.0;9.0;0.0;0.0;6.0;5.0;1.0
7844;Ontvangen orders;Noord-Holland;2016 2e kwartaal;542.0;190.0;352.0;273.0;10.0;4.0;23.0;14.0;12.0;0.0;10.0;5.0;1.0
7845;Ontvangen orders;Noord-Holland;2016 juli;131.0;46.0;84.0;64.0;7.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;11.0
7846;Ontvangen orders;Noord-Holland;2016 augustus;135.0;49.0;86.0;72.0;2.0;0.0;1.0;0.0;6.0;0.0;6.0;0.0;0.0
7847;Ontvangen orders;Noord-Holland;2016 september;434.0;120.0;314.0;211.0;3.0;1.0;1.0;0.0;90.0;0.0;0.0;6.0;1.0
7848;Ontvangen orders;Noord-Holland;2016 3e kwartaal;700.0;215.0;485.0;347.0;11.0;2.0;3.0;0.0;97.0;0.0;6.0;7.0;12.0
7849;Ontvangen orders;Noord-Holland;2016 oktober;154.0;30.0;124.0;85.0;1.0;1.0;3.0;0.0;27.0;0.0;0.0;8.0;0.0
7850;Ontvangen orders;Noord-Holland;2016 november;138.0;54.0;84.0;69.0;1.0;3.0;5.0;2.0;1.0;0.0;3.0;1.0;0.0
7851;Ontvangen orders;Noord-Holland;2016 december;213.0;73.0;140.0;128.0;4.0;0.0;5.0;0.0;0.0;0.0;0.0;2.0;0.0
7852;Ontvangen orders;Noord-Holland;2016 4e kwartaal;505.0;157.0;348.0;283.0;6.0;4.0;12.0;2.0;28.0;0.0;3.0;11.0;0.0
7853;Ontvangen orders;Noord-Holland;2016;2205.0;679.0;1525.0;1103.0;39.0;21.0;132.0;16.0;145.0;1.0;27.0;25.0;16.0
7854;Ontvangen orders;Zuid-Holland;1995 januari;206.0;35.0;171.0;124.0;3.0;9.0;10.0;14.0;10.0;0.0;0.0;1.0;0.0
7855;Ontvangen orders;Zuid-Holland;1995 februari;215.0;37.0;178.0;131.0;6.0;6.0;8.0;0.0;2.0;0.0;0.0;1.0;23.0
7856;Ontvangen orders;Zuid-Holland;1995 maart;257.0;48.0;209.0;142.0;3.0;7.0;8.0;4.0;21.0;7.0;6.0;8.0;2.0
7857;Ontvangen orders;Zuid-Holland;1995 1e kwartaal;678.0;120.0;558.0;398.0;12.0;22.0;26.0;18.0;33.0;7.0;6.0;10.0;26.0
7858;Ontvangen orders;Zuid-Holland;1995 april;162.0;38.0;124.0;74.0;3.0;3.0;7.0;1.0;5.0;1.0;18.0;7.0;5.0
7859;Ontvangen orders;Zuid-Holland;1995 mei;236.0;51.0;185.0;145.0;5.0;7.0;9.0;2.0;11.0;0.0;0.0;5.0;0.0
7860;Ontvangen orders;Zuid-Holland;1995 juni;237.0;68.0;169.0;81.0;7.0;5.0;14.0;7.0;33.0;0.0;0.0;15.0;5.0
7861;Ontvangen orders;Zuid-Holland;1995 2e kwartaal;636.0;157.0;479.0;300.0;16.0;16.0;30.0;10.0;49.0;2.0;19.0;28.0;10.0
7862;Ontvangen orders;Zuid-Holland;1995 juli;213.0;39.0;174.0;68.0;4.0;29.0;9.0;22.0;1.0;0.0;5.0;5.0;32.0
7863;Ontvangen orders;Zuid-Holland;1995 augustus;282.0;50.0;232.0;128.0;3.0;9.0;6.0;3.0;54.0;6.0;14.0;7.0;2.0
7864;Ontvangen orders;Zuid-Holland;1995 september;204.0;54.0;150.0;115.0;4.0;2.0;4.0;2.0;1.0;3.0;2.0;15.0;3.0
7865;Ontvangen orders;Zuid-Holland;1995 3e kwartaal;698.0;142.0;556.0;311.0;10.0;40.0;20.0;27.0;56.0;9.0;20.0;26.0;36.0
7866;Ontvangen orders;Zuid-Holland;1995 oktober;181.0;27.0;154.0;116.0;2.0;5.0;15.0;5.0;4.0;0.0;0.0;0.0;7.0
7867;Ontvangen orders;Zuid-Holland;1995 november;174.0;26.0;148.0;90.0;3.0;12.0;19.0;2.0;7.0;10.0;0.0;2.0;1.0
7868;Ontvangen orders;Zuid-Holland;1995 december;282.0;37.0;245.0;181.0;3.0;8.0;6.0;0.0;5.0;31.0;1.0;5.0;4.0
7869;Ontvangen orders;Zuid-Holland;1995 4e kwartaal;638.0;91.0;547.0;387.0;8.0;26.0;40.0;7.0;16.0;40.0;2.0;8.0;12.0
7870;Ontvangen orders;Zuid-Holland;1995;2650.0;510.0;2140.0;1395.0;46.0;104.0;117.0;61.0;154.0;59.0;48.0;72.0;84.0
7871;Ontvangen orders;Zuid-Holland;1996 januari;114.0;22.0;92.0;61.0;3.0;5.0;10.0;1.0;8.0;4.0;0.0;0.0;0.0
7872;Ontvangen orders;Zuid-Holland;1996 februari;238.0;57.0;181.0;130.0;4.0;10.0;16.0;7.0;8.0;0.0;5.0;0.0;2.0
7873;Ontvangen orders;Zuid-Holland;1996 maart;146.0;28.0;118.0;86.0;2.0;6.0;9.0;3.0;10.0;0.0;0.0;0.0;2.0
7874;Ontvangen orders;Zuid-Holland;1996 1e kwartaal;498.0;108.0;390.0;277.0;9.0;20.0;34.0;10.0;25.0;4.0;5.0;1.0;5.0
7875;Ontvangen orders;Zuid-Holland;1996 april;173.0;47.0;126.0;73.0;4.0;3.0;8.0;3.0;4.0;0.0;0.0;26.0;5.0
7876;Ontvangen orders;Zuid-Holland;1996 mei;285.0;103.0;182.0;110.0;3.0;5.0;25.0;2.0;12.0;4.0;11.0;6.0;3.0
7877;Ontvangen orders;Zuid-Holland;1996 juni;143.0;35.0;108.0;71.0;4.0;4.0;7.0;1.0;8.0;5.0;0.0;2.0;5.0
7878;Ontvangen orders;Zuid-Holland;1996 2e kwartaal;600.0;185.0;415.0;254.0;11.0;11.0;39.0;7.0;25.0;10.0;12.0;33.0;13.0
7879;Ontvangen orders;Zuid-Holland;1996 juli;252.0;62.0;190.0;109.0;5.0;11.0;42.0;5.0;9.0;0.0;1.0;3.0;5.0
7880;Ontvangen orders;Zuid-Holland;1996 augustus;263.0;57.0;206.0;77.0;2.0;51.0;49.0;3.0;20.0;0.0;0.0;0.0;1.0
7881;Ontvangen orders;Zuid-Holland;1996 september;171.0;34.0;137.0;83.0;3.0;8.0;18.0;4.0;6.0;6.0;3.0;6.0;1.0
7882;Ontvangen orders;Zuid-Holland;1996 3e kwartaal;686.0;152.0;534.0;270.0;10.0;70.0;109.0;12.0;36.0;6.0;4.0;10.0;7.0
7883;Ontvangen orders;Zuid-Holland;1996 oktober;278.0;48.0;230.0;170.0;5.0;7.0;5.0;2.0;25.0;0.0;4.0;3.0;10.0
7884;Ontvangen orders;Zuid-Holland;1996 november;277.0;47.0;230.0;165.0;5.0;14.0;7.0;8.0;14.0;0.0;5.0;7.0;6.0
7885;Ontvangen orders;Zuid-Holland;1996 december;273.0;42.0;231.0;163.0;5.0;15.0;10.0;4.0;29.0;0.0;0.0;3.0;2.0
7886;Ontvangen orders;Zuid-Holland;1996 4e kwartaal;829.0;137.0;692.0;498.0;15.0;34.0;22.0;13.0;69.0;0.0;10.0;14.0;18.0
7887;Ontvangen orders;Zuid-Holland;1996;2612.0;581.0;2031.0;1299.0;44.0;136.0;204.0;43.0;154.0;20.0;30.0;57.0;43.0
7888;Ontvangen orders;Zuid-Holland;1997 januari;229.0;44.0;185.0;112.0;6.0;10.0;29.0;17.0;5.0;0.0;1.0;1.0;4.0
7889;Ontvangen orders;Zuid-Holland;1997 februari;191.0;50.0;141.0;84.0;4.0;6.0;8.0;2.0;22.0;1.0;0.0;14.0;1.0
7890;Ontvangen orders;Zuid-Holland;1997 maart;182.0;36.0;146.0;108.0;4.0;10.0;11.0;2.0;6.0;0.0;2.0;1.0;1.0
7891;Ontvangen orders;Zuid-Holland;1997 1e kwartaal;603.0;131.0;472.0;305.0;14.0;25.0;47.0;20.0;33.0;2.0;4.0;15.0;5.0
7892;Ontvangen orders;Zuid-Holland;1997 april;237.0;48.0;189.0;133.0;5.0;5.0;4.0;1.0;33.0;2.0;0.0;2.0;5.0
7893;Ontvangen orders;Zuid-Holland;1997 mei;212.0;34.0;178.0;93.0;7.0;5.0;2.0;1.0;67.0;0.0;0.0;0.0;2.0
7894;Ontvangen orders;Zuid-Holland;1997 juni;272.0;57.0;215.0;138.0;13.0;12.0;10.0;3.0;23.0;0.0;1.0;6.0;9.0
7895;Ontvangen orders;Zuid-Holland;1997 2e kwartaal;721.0;138.0;583.0;364.0;25.0;23.0;16.0;6.0;123.0;2.0;1.0;8.0;15.0
7896;Ontvangen orders;Zuid-Holland;1997 juli;242.0;35.0;207.0;94.0;10.0;3.0;50.0;4.0;35.0;0.0;3.0;7.0;0.0
7897;Ontvangen orders;Zuid-Holland;1997 augustus;178.0;37.0;141.0;89.0;11.0;10.0;9.0;2.0;7.0;3.0;6.0;4.0;0.0
7898;Ontvangen orders;Zuid-Holland;1997 september;362.0;51.0;311.0;222.0;18.0;8.0;7.0;1.0;33.0;8.0;1.0;5.0;8.0
7899;Ontvangen orders;Zuid-Holland;1997 3e kwartaal;782.0;123.0;659.0;406.0;39.0;20.0;66.0;8.0;75.0;10.0;11.0;15.0;9.0
7900;Ontvangen orders;Zuid-Holland;1997 oktober;319.0;61.0;258.0;181.0;9.0;8.0;9.0;7.0;25.0;2.0;11.0;3.0;4.0
7901;Ontvangen orders;Zuid-Holland;1997 november;276.0;43.0;233.0;172.0;9.0;6.0;9.0;5.0;26.0;3.0;1.0;0.0;3.0
7902;Ontvangen orders;Zuid-Holland;1997 december;261.0;42.0;219.0;150.0;5.0;8.0;8.0;25.0;11.0;2.0;0.0;6.0;5.0
7903;Ontvangen orders;Zuid-Holland;1997 4e kwartaal;856.0;146.0;710.0;502.0;22.0;22.0;25.0;38.0;61.0;8.0;12.0;9.0;11.0
7904;Ontvangen orders;Zuid-Holland;1997;2961.0;537.0;2424.0;1577.0;101.0;90.0;154.0;72.0;292.0;23.0;27.0;48.0;41.0
7905;Ontvangen orders;Zuid-Holland;1998 januari;211.0;33.0;178.0;118.0;4.0;10.0;26.0;5.0;14.0;0.0;1.0;0.0;0.0
7906;Ontvangen orders;Zuid-Holland;1998 februari;239.0;22.0;217.0;130.0;5.0;5.0;25.0;17.0;15.0;0.0;20.0;1.0;0.0
7907;Ontvangen orders;Zuid-Holland;1998 maart;276.0;62.0;214.0;104.0;9.0;5.0;11.0;3.0;70.0;0.0;2.0;7.0;2.0
7908;Ontvangen orders;Zuid-Holland;1998 1e kwartaal;726.0;117.0;609.0;352.0;17.0;19.0;63.0;25.0;98.0;0.0;23.0;8.0;3.0
7909;Ontvangen orders;Zuid-Holland;1998 april;200.0;32.0;168.0;109.0;6.0;6.0;18.0;3.0;19.0;1.0;2.0;0.0;3.0
7910;Ontvangen orders;Zuid-Holland;1998 mei;204.0;41.0;163.0;92.0;10.0;9.0;6.0;2.0;32.0;2.0;2.0;1.0;7.0
7911;Ontvangen orders;Zuid-Holland;1998 juni;250.0;42.0;208.0;105.0;8.0;12.0;20.0;5.0;36.0;1.0;10.0;10.0;0.0
7912;Ontvangen orders;Zuid-Holland;1998 2e kwartaal;653.0;115.0;538.0;306.0;24.0;27.0;44.0;10.0;87.0;4.0;15.0;12.0;10.0
7913;Ontvangen orders;Zuid-Holland;1998 juli;248.0;62.0;186.0;81.0;7.0;15.0;10.0;3.0;34.0;16.0;1.0;2.0;15.0
7914;Ontvangen orders;Zuid-Holland;1998 augustus;186.0;38.0;148.0;77.0;9.0;6.0;8.0;0.0;13.0;0.0;1.0;7.0;26.0
7915;Ontvangen orders;Zuid-Holland;1998 september;265.0;33.0;232.0;135.0;6.0;10.0;14.0;3.0;49.0;1.0;1.0;8.0;4.0
7916;Ontvangen orders;Zuid-Holland;1998 3e kwartaal;699.0;133.0;566.0;294.0;22.0;32.0;32.0;6.0;97.0;17.0;4.0;17.0;45.0
7917;Ontvangen orders;Zuid-Holland;1998 oktober;375.0;51.0;324.0;187.0;8.0;6.0;11.0;10.0;91.0;0.0;2.0;9.0;0.0
7918;Ontvangen orders;Zuid-Holland;1998 november;295.0;54.0;241.0;151.0;8.0;17.0;33.0;3.0;15.0;4.0;0.0;8.0;3.0
7919;Ontvangen orders;Zuid-Holland;1998 december;347.0;99.0;248.0;148.0;9.0;18.0;25.0;0.0;38.0;4.0;2.0;1.0;3.0
7920;Ontvangen orders;Zuid-Holland;1998 4e kwartaal;1017.0;205.0;812.0;485.0;25.0;41.0;69.0;13.0;144.0;8.0;5.0;18.0;6.0
7921;Ontvangen orders;Zuid-Holland;1998;3095.0;570.0;2525.0;1436.0;88.0;118.0;209.0;54.0;427.0;29.0;46.0;55.0;64.0
7922;Ontvangen orders;Zuid-Holland;1999 januari;248.0;52.0;196.0;100.0;10.0;10.0;12.0;24.0;24.0;1.0;1.0;9.0;5.0
7923;Ontvangen orders;Zuid-Holland;1999 februari;174.0;27.0;147.0;74.0;7.0;2.0;8.0;8.0;22.0;5.0;10.0;7.0;4.0
7924;Ontvangen orders;Zuid-Holland;1999 maart;329.0;71.0;258.0;164.0;14.0;5.0;7.0;3.0;44.0;3.0;1.0;7.0;10.0
7925;Ontvangen orders;Zuid-Holland;1999 1e kwartaal;751.0;150.0;601.0;339.0;30.0;17.0;27.0;35.0;91.0;9.0;12.0;23.0;18.0
7926;Ontvangen orders;Zuid-Holland;1999 april;237.0;33.0;204.0;111.0;10.0;10.0;15.0;1.0;29.0;20.0;8.0;0.0;1.0
7927;Ontvangen orders;Zuid-Holland;1999 mei;185.0;52.0;133.0;75.0;13.0;10.0;8.0;2.0;17.0;0.0;3.0;2.0;3.0
7928;Ontvangen orders;Zuid-Holland;1999 juni;349.0;53.0;296.0;183.0;8.0;11.0;6.0;10.0;44.0;27.0;4.0;2.0;1.0
7929;Ontvangen orders;Zuid-Holland;1999 2e kwartaal;771.0;138.0;633.0;369.0;31.0;31.0;29.0;13.0;90.0;46.0;15.0;4.0;5.0
7930;Ontvangen orders;Zuid-Holland;1999 juli;286.0;34.0;252.0;188.0;6.0;5.0;13.0;5.0;25.0;0.0;2.0;9.0;0.0
7931;Ontvangen orders;Zuid-Holland;1999 augustus;194.0;25.0;169.0;97.0;10.0;8.0;7.0;4.0;15.0;17.0;5.0;3.0;2.0
7932;Ontvangen orders;Zuid-Holland;1999 september;267.0;35.0;232.0;139.0;7.0;13.0;24.0;11.0;32.0;0.0;5.0;0.0;1.0
7933;Ontvangen orders;Zuid-Holland;1999 3e kwartaal;747.0;93.0;654.0;424.0;23.0;25.0;43.0;20.0;72.0;17.0;12.0;12.0;4.0
7934;Ontvangen orders;Zuid-Holland;1999 oktober;340.0;72.0;268.0;134.0;7.0;5.0;26.0;10.0;71.0;0.0;3.0;10.0;3.0
7935;Ontvangen orders;Zuid-Holland;1999 november;334.0;41.0;293.0;193.0;7.0;6.0;24.0;4.0;37.0;0.0;3.0;16.0;4.0
7936;Ontvangen orders;Zuid-Holland;1999 december;227.0;36.0;191.0;133.0;7.0;10.0;6.0;1.0;26.0;0.0;4.0;0.0;3.0
7937;Ontvangen orders;Zuid-Holland;1999 4e kwartaal;902.0;149.0;753.0;460.0;20.0;22.0;55.0;15.0;134.0;0.0;10.0;27.0;10.0
7938;Ontvangen orders;Zuid-Holland;1999;3171.0;530.0;2641.0;1591.0;105.0;96.0;155.0;83.0;387.0;73.0;48.0;66.0;37.0
7939;Ontvangen orders;Zuid-Holland;2000 januari;140.0;25.0;114.0;58.0;10.0;9.0;3.0;4.0;21.0;0.0;0.0;9.0;2.0
7940;Ontvangen orders;Zuid-Holland;2000 februari;368.0;46.0;322.0;174.0;7.0;4.0;6.0;12.0;106.0;0.0;0.0;0.0;13.0
7941;Ontvangen orders;Zuid-Holland;2000 maart;275.0;55.0;219.0;156.0;5.0;6.0;5.0;12.0;23.0;0.0;2.0;6.0;4.0
7942;Ontvangen orders;Zuid-Holland;2000 1e kwartaal;782.0;127.0;655.0;387.0;22.0;19.0;14.0;28.0;150.0;0.0;2.0;14.0;18.0
7943;Ontvangen orders;Zuid-Holland;2000 april;280.0;34.0;246.0;126.0;22.0;18.0;19.0;10.0;45.0;0.0;1.0;1.0;4.0
7944;Ontvangen orders;Zuid-Holland;2000 mei;453.0;78.0;375.0;252.0;8.0;11.0;49.0;2.0;36.0;1.0;6.0;2.0;9.0
7945;Ontvangen orders;Zuid-Holland;2000 juni;236.0;52.0;184.0;84.0;7.0;21.0;18.0;2.0;32.0;5.0;1.0;12.0;2.0
7946;Ontvangen orders;Zuid-Holland;2000 2e kwartaal;970.0;164.0;805.0;461.0;37.0;50.0;86.0;15.0;112.0;6.0;8.0;14.0;15.0
7947;Ontvangen orders;Zuid-Holland;2000 juli;263.0;62.0;201.0;115.0;4.0;6.0;7.0;1.0;10.0;45.0;7.0;7.0;1.0
7948;Ontvangen orders;Zuid-Holland;2000 augustus;184.0;56.0;128.0;84.0;8.0;10.0;5.0;2.0;9.0;0.0;1.0;5.0;4.0
7949;Ontvangen orders;Zuid-Holland;2000 september;216.0;66.0;150.0;83.0;9.0;7.0;9.0;18.0;14.0;1.0;4.0;2.0;3.0
7950;Ontvangen orders;Zuid-Holland;2000 3e kwartaal;662.0;184.0;479.0;282.0;21.0;23.0;22.0;20.0;33.0;46.0;12.0;13.0;7.0
7951;Ontvangen orders;Zuid-Holland;2000 oktober;250.0;41.0;209.0;116.0;5.0;3.0;8.0;2.0;39.0;2.0;8.0;4.0;21.0
7952;Ontvangen orders;Zuid-Holland;2000 november;210.0;52.0;158.0;76.0;11.0;11.0;7.0;8.0;30.0;0.0;2.0;1.0;11.0
7953;Ontvangen orders;Zuid-Holland;2000 december;405.0;72.0;333.0;246.0;11.0;24.0;9.0;4.0;27.0;1.0;2.0;2.0;7.0
7954;Ontvangen orders;Zuid-Holland;2000 4e kwartaal;865.0;165.0;700.0;438.0;27.0;39.0;25.0;14.0;95.0;3.0;13.0;8.0;39.0
7955;Ontvangen orders;Zuid-Holland;2000;3279.0;640.0;2639.0;1568.0;108.0;131.0;146.0;76.0;391.0;55.0;35.0;49.0;79.0
7956;Ontvangen orders;Zuid-Holland;2001 januari;125.0;26.0;99.0;56.0;7.0;6.0;2.0;0.0;18.0;2.0;3.0;0.0;6.0
7957;Ontvangen orders;Zuid-Holland;2001 februari;259.0;62.0;197.0;78.0;11.0;13.0;21.0;4.0;55.0;3.0;7.0;3.0;3.0
