ID;Geslacht;Persoonskenmerken;RegioS;Perioden;Personen_1;PersonenMetPersoonlijkInkomen_2;AandeelPersonen_3;GemiddeldGestandaardiseerdInkomen_4;MediaanGestandaardiseerdInkomen_5;GemiddeldPersoonlijkInkomen_6;MediaanPersoonlijkInkomen_7
3048;Totaal mannen en vrouwen;Totaal personen;De Ronde Venen;2019;43.7;35.6;100;42.9;34.3;39.2;29.3
3049;Totaal mannen en vrouwen;Totaal personen;De Ronde Venen;2020;44.0;35.9;100;44.9;35.4;40.0;30.0
3050;Totaal mannen en vrouwen;Totaal personen;Roosendaal;2011;76.1;60.0;100;26.4;24.2;28.1;22.9
3051;Totaal mannen en vrouwen;Totaal personen;Roosendaal;2012;76.0;60.0;100;26.4;24.4;28.4;22.8
3052;Totaal mannen en vrouwen;Totaal personen;Roosendaal;2013;75.7;59.8;100;26.6;24.6;28.7;22.9
3053;Totaal mannen en vrouwen;Totaal personen;Roosendaal;2014;75.3;59.6;100;27.9;25.3;29.2;23.0
3054;Totaal mannen en vrouwen;Totaal personen;Roosendaal;2015;75.2;59.9;100;28.0;25.8;29.6;23.1
3055;Totaal mannen en vrouwen;Totaal personen;Roosendaal;2016;75.4;60.4;100;29.0;26.7;29.8;23.4
3056;Totaal mannen en vrouwen;Totaal personen;Roosendaal;2017;75.6;60.9;100;29.7;27.4;30.5;23.9
3057;Totaal mannen en vrouwen;Totaal personen;Roosendaal;2018;75.4;61.3;100;29.9;27.8;30.7;24.4
3058;Totaal mannen en vrouwen;Totaal personen;Roosendaal;2019;75.5;61.8;100;31.8;29.1;31.6;25.4
3059;Totaal mannen en vrouwen;Totaal personen;Roosendaal;2020;75.6;62.0;100;32.6;30.2;32.3;26.1
3060;Totaal mannen en vrouwen;Totaal personen;Rotterdam;2011;593.8;468.0;100;23.4;20.4;26.9;20.8
3061;Totaal mannen en vrouwen;Totaal personen;Rotterdam;2012;598.6;470.8;100;23.5;20.5;27.2;20.7
3062;Totaal mannen en vrouwen;Totaal personen;Rotterdam;2013;599.3;470.6;100;23.7;20.5;27.5;20.7
3063;Totaal mannen en vrouwen;Totaal personen;Rotterdam;2014;599.9;470.7;100;25.0;21.1;28.1;20.9
3064;Totaal mannen en vrouwen;Totaal personen;Rotterdam;2015;605.8;476.4;100;25.1;21.5;28.3;20.9
3065;Totaal mannen en vrouwen;Totaal personen;Rotterdam;2016;611.1;481.1;100;26.1;22.4;28.9;21.4
3066;Totaal mannen en vrouwen;Totaal personen;Rotterdam;2017;616.5;487.6;100;27.2;23.2;29.9;21.9
3067;Totaal mannen en vrouwen;Totaal personen;Rotterdam;2018;621.4;493.6;100;27.7;23.9;30.5;22.9
3068;Totaal mannen en vrouwen;Totaal personen;Rotterdam;2019;626.4;499.1;100;30.0;25.3;31.6;24.0
3069;Totaal mannen en vrouwen;Totaal personen;Rotterdam;2020;631.6;503.7;100;31.0;26.4;32.6;24.8
3070;Totaal mannen en vrouwen;Totaal personen;Rozendaal;2011;1.5;1.1;100;41.5;35.3;46.8;33.0
3071;Totaal mannen en vrouwen;Totaal personen;Rozendaal;2012;1.5;1.2;100;44.8;35.3;45.9;32.2
3072;Totaal mannen en vrouwen;Totaal personen;Rozendaal;2013;1.5;1.2;100;45.3;35.1;48.7;32.5
3073;Totaal mannen en vrouwen;Totaal personen;Rozendaal;2014;1.5;1.2;100;47.0;36.4;48.6;33.0
3074;Totaal mannen en vrouwen;Totaal personen;Rozendaal;2015;1.5;1.2;100;43.7;36.8;49.2;33.1
3075;Totaal mannen en vrouwen;Totaal personen;Rozendaal;2016;1.5;1.2;100;45.6;38.6;50.6;35.7
3076;Totaal mannen en vrouwen;Totaal personen;Rozendaal;2017;1.5;1.2;100;49.9;39.5;52.0;36.3
3077;Totaal mannen en vrouwen;Totaal personen;Rozendaal;2018;1.6;1.2;100;50.2;39.8;52.0;37.9
3078;Totaal mannen en vrouwen;Totaal personen;Rozendaal;2019;1.7;1.3;100;59.9;42.6;51.3;39.0
3079;Totaal mannen en vrouwen;Totaal personen;Rozendaal;2020;1.7;1.3;100;;43.7;;40.6
3080;Totaal mannen en vrouwen;Totaal personen;Rucphen;2011;22.3;18.1;100;26.8;24.9;25.9;20.8
3081;Totaal mannen en vrouwen;Totaal personen;Rucphen;2012;22.2;18.2;100;27.1;25.1;26.0;20.7
3082;Totaal mannen en vrouwen;Totaal personen;Rucphen;2013;22.2;18.2;100;27.1;25.3;26.4;20.8
3083;Totaal mannen en vrouwen;Totaal personen;Rucphen;2014;22.0;18.0;100;28.3;25.9;26.6;21.2
3084;Totaal mannen en vrouwen;Totaal personen;Rucphen;2015;22.0;18.2;100;28.3;26.4;27.1;21.2
3085;Totaal mannen en vrouwen;Totaal personen;Rucphen;2016;22.0;18.3;100;29.4;27.4;27.8;21.7
3086;Totaal mannen en vrouwen;Totaal personen;Rucphen;2017;22.1;18.4;100;30.6;28.0;28.8;22.4
3087;Totaal mannen en vrouwen;Totaal personen;Rucphen;2018;22.2;18.5;100;30.9;28.6;29.3;22.9
3088;Totaal mannen en vrouwen;Totaal personen;Rucphen;2019;22.3;18.7;100;32.7;29.9;30.2;23.7
3089;Totaal mannen en vrouwen;Totaal personen;Rucphen;2020;22.6;18.9;100;33.8;31.0;31.0;24.3
3090;Totaal mannen en vrouwen;Totaal personen;Schagen;2011;45.8;36.4;100;28.5;25.6;28.1;23.4
3091;Totaal mannen en vrouwen;Totaal personen;Schagen;2012;45.8;36.6;100;27.7;25.6;27.9;23.1
3092;Totaal mannen en vrouwen;Totaal personen;Schagen;2013;45.5;36.5;100;28.0;26.0;28.3;23.3
3093;Totaal mannen en vrouwen;Totaal personen;Schagen;2014;45.4;36.6;100;29.8;26.7;28.7;23.3
3094;Totaal mannen en vrouwen;Totaal personen;Schagen;2015;45.5;37.0;100;29.3;27.5;29.1;23.6
3095;Totaal mannen en vrouwen;Totaal personen;Schagen;2016;45.5;37.2;100;30.8;28.5;29.7;24.0
3096;Totaal mannen en vrouwen;Totaal personen;Schagen;2017;45.4;37.5;100;32.1;29.3;30.8;24.5
3097;Totaal mannen en vrouwen;Totaal personen;Schagen;2018;45.6;37.9;100;32.4;29.7;30.9;25.2
3098;Totaal mannen en vrouwen;Totaal personen;Schagen;2019;45.8;38.2;100;35.7;31.2;31.9;26.1
3099;Totaal mannen en vrouwen;Totaal personen;Schagen;2020;45.8;38.4;100;36.5;32.4;32.4;26.7
3100;Totaal mannen en vrouwen;Totaal personen;Scherpenzeel;2011;9.2;6.8;100;27.9;25.5;28.5;24.5
3101;Totaal mannen en vrouwen;Totaal personen;Scherpenzeel;2012;9.2;6.8;100;28.5;25.6;29.0;24.5
3102;Totaal mannen en vrouwen;Totaal personen;Scherpenzeel;2013;9.2;6.9;100;28.0;25.9;29.0;24.3
3103;Totaal mannen en vrouwen;Totaal personen;Scherpenzeel;2014;9.3;7.0;100;29.6;26.4;29.0;24.3
3104;Totaal mannen en vrouwen;Totaal personen;Scherpenzeel;2015;9.4;7.1;100;31.6;27.0;29.2;24.2
3105;Totaal mannen en vrouwen;Totaal personen;Scherpenzeel;2016;9.4;7.2;100;30.9;28.6;30.1;24.9
3106;Totaal mannen en vrouwen;Totaal personen;Scherpenzeel;2017;9.6;7.4;100;31.6;28.9;30.8;25.1
3107;Totaal mannen en vrouwen;Totaal personen;Scherpenzeel;2018;9.6;7.5;100;32.5;30.1;31.2;26.0
3108;Totaal mannen en vrouwen;Totaal personen;Scherpenzeel;2019;9.8;7.6;100;37.4;31.4;32.2;27.0
3109;Totaal mannen en vrouwen;Totaal personen;Scherpenzeel;2020;9.8;7.7;100;36.0;32.7;33.2;28.1
3110;Totaal mannen en vrouwen;Totaal personen;Schiedam;2011;74.1;57.9;100;24.9;22.3;27.8;22.6
3111;Totaal mannen en vrouwen;Totaal personen;Schiedam;2012;74.5;58.3;100;24.8;22.4;27.8;22.4
3112;Totaal mannen en vrouwen;Totaal personen;Schiedam;2013;74.5;58.3;100;25.2;22.5;28.2;22.4
3113;Totaal mannen en vrouwen;Totaal personen;Schiedam;2014;74.5;58.4;100;26.0;23.1;28.3;22.4
3114;Totaal mannen en vrouwen;Totaal personen;Schiedam;2015;75.2;59.1;100;25.9;23.4;28.5;22.5
3115;Totaal mannen en vrouwen;Totaal personen;Schiedam;2016;75.3;59.4;100;26.9;24.3;28.9;22.9
3116;Totaal mannen en vrouwen;Totaal personen;Schiedam;2017;76.1;60.3;100;27.8;25.1;29.7;23.4
3117;Totaal mannen en vrouwen;Totaal personen;Schiedam;2018;76.3;60.8;100;28.3;25.8;30.1;24.3
3118;Totaal mannen en vrouwen;Totaal personen;Schiedam;2019;76.3;61.0;100;30.0;27.3;31.2;25.4
3119;Totaal mannen en vrouwen;Totaal personen;Schiedam;2020;76.9;61.6;100;31.0;28.4;32.1;26.3
3120;Totaal mannen en vrouwen;Totaal personen;Schiermonnikoog;2011;1.0;0.8;100;26.1;22.7;26.3;21.8
3121;Totaal mannen en vrouwen;Totaal personen;Schiermonnikoog;2012;0.9;0.8;100;25.8;23.2;26.3;21.5
3122;Totaal mannen en vrouwen;Totaal personen;Schiermonnikoog;2013;1.0;0.8;100;27.3;24.1;26.2;21.6
3123;Totaal mannen en vrouwen;Totaal personen;Schiermonnikoog;2014;0.9;0.8;100;27.8;24.3;26.8;22.1
3124;Totaal mannen en vrouwen;Totaal personen;Schiermonnikoog;2015;0.9;0.8;100;30.6;25.5;28.7;22.5
3125;Totaal mannen en vrouwen;Totaal personen;Schiermonnikoog;2016;0.9;0.8;100;29.2;26.1;28.6;23.3
3126;Totaal mannen en vrouwen;Totaal personen;Schiermonnikoog;2017;0.9;0.8;100;30.2;27.0;29.5;23.5
3127;Totaal mannen en vrouwen;Totaal personen;Schiermonnikoog;2018;0.9;0.8;100;30.5;27.5;30.7;24.5
3128;Totaal mannen en vrouwen;Totaal personen;Schiermonnikoog;2019;0.9;0.8;100;32.8;27.9;31.8;25.7
3129;Totaal mannen en vrouwen;Totaal personen;Schiermonnikoog;2020;0.9;0.8;100;;;;
3130;Totaal mannen en vrouwen;Totaal personen;Schouwen-Duiveland;2011;33.6;27.1;100;28.0;24.9;28.2;22.0
3131;Totaal mannen en vrouwen;Totaal personen;Schouwen-Duiveland;2012;33.6;27.3;100;27.9;25.1;28.4;22.2
3132;Totaal mannen en vrouwen;Totaal personen;Schouwen-Duiveland;2013;33.5;27.3;100;28.3;25.4;28.8;22.2
3133;Totaal mannen en vrouwen;Totaal personen;Schouwen-Duiveland;2014;33.3;27.3;100;30.0;26.2;29.1;22.3
3134;Totaal mannen en vrouwen;Totaal personen;Schouwen-Duiveland;2015;33.3;27.4;100;29.5;26.5;29.4;22.6
3135;Totaal mannen en vrouwen;Totaal personen;Schouwen-Duiveland;2016;33.2;27.4;100;31.0;27.6;29.9;23.0
3136;Totaal mannen en vrouwen;Totaal personen;Schouwen-Duiveland;2017;33.3;27.8;100;32.1;28.2;31.4;23.4
3137;Totaal mannen en vrouwen;Totaal personen;Schouwen-Duiveland;2018;33.2;27.8;100;32.0;28.8;31.1;23.9
3138;Totaal mannen en vrouwen;Totaal personen;Schouwen-Duiveland;2019;33.3;28.0;100;35.3;30.1;32.2;24.9
3139;Totaal mannen en vrouwen;Totaal personen;Schouwen-Duiveland;2020;33.4;28.0;100;35.2;31.0;32.5;25.6
3140;Totaal mannen en vrouwen;Totaal personen;Simpelveld;2011;10.7;8.7;100;26.1;24.1;26.5;22.1
3141;Totaal mannen en vrouwen;Totaal personen;Simpelveld;2012;10.7;8.7;100;26.2;24.3;26.7;22.2
3142;Totaal mannen en vrouwen;Totaal personen;Simpelveld;2013;10.7;8.8;100;26.2;24.5;26.9;22.2
3143;Totaal mannen en vrouwen;Totaal personen;Simpelveld;2014;10.6;8.8;100;27.5;25.2;27.3;22.4
3144;Totaal mannen en vrouwen;Totaal personen;Simpelveld;2015;10.6;8.8;100;27.6;25.9;27.8;22.7
3145;Totaal mannen en vrouwen;Totaal personen;Simpelveld;2016;10.6;8.8;100;28.8;26.9;28.6;23.3
3146;Totaal mannen en vrouwen;Totaal personen;Simpelveld;2017;10.4;8.8;100;29.6;27.4;29.3;23.7
3147;Totaal mannen en vrouwen;Totaal personen;Simpelveld;2018;10.4;8.8;100;30.0;27.8;29.8;24.3
3148;Totaal mannen en vrouwen;Totaal personen;Simpelveld;2019;10.4;8.8;100;31.2;29.0;30.5;25.0
3149;Totaal mannen en vrouwen;Totaal personen;Simpelveld;2020;10.4;8.7;100;32.2;30.1;31.5;25.6
3150;Totaal mannen en vrouwen;Totaal personen;Sint Anthonis;2011;11.4;9.0;100;28.0;25.9;26.9;22.6
3151;Totaal mannen en vrouwen;Totaal personen;Sint Anthonis;2012;11.4;9.1;100;29.1;26.5;27.4;22.9
3152;Totaal mannen en vrouwen;Totaal personen;Sint Anthonis;2013;11.3;9.1;100;29.5;27.0;27.9;22.9
3153;Totaal mannen en vrouwen;Totaal personen;Sint Anthonis;2014;11.4;9.2;100;30.2;27.3;27.6;23.0
3154;Totaal mannen en vrouwen;Totaal personen;Sint Anthonis;2015;11.3;9.2;100;31.0;28.2;28.3;23.1
3155;Totaal mannen en vrouwen;Totaal personen;Sint Anthonis;2016;11.3;9.3;100;32.2;29.4;29.2;23.7
3156;Totaal mannen en vrouwen;Totaal personen;Sint Anthonis;2017;11.3;9.3;100;34.0;30.4;31.2;24.6
3157;Totaal mannen en vrouwen;Totaal personen;Sint Anthonis;2018;11.2;9.3;100;33.5;30.8;30.9;25.3
3158;Totaal mannen en vrouwen;Totaal personen;Sint Anthonis;2019;11.3;9.4;100;37.9;32.6;32.2;26.3
3159;Totaal mannen en vrouwen;Totaal personen;Sint Anthonis;2020;11.3;9.5;100;39.1;33.4;32.9;26.8
3160;Totaal mannen en vrouwen;Totaal personen;Sint-Michielsgestel;2011;27.6;21.5;100;30.2;27.1;30.6;24.0
3161;Totaal mannen en vrouwen;Totaal personen;Sint-Michielsgestel;2012;27.7;21.5;100;30.8;27.3;31.0;24.0
3162;Totaal mannen en vrouwen;Totaal personen;Sint-Michielsgestel;2013;27.6;21.5;100;30.7;27.6;31.4;24.1
3163;Totaal mannen en vrouwen;Totaal personen;Sint-Michielsgestel;2014;27.7;21.8;100;32.9;28.5;31.7;24.1
3164;Totaal mannen en vrouwen;Totaal personen;Sint-Michielsgestel;2015;27.9;22.1;100;32.5;29.2;32.6;24.6
3165;Totaal mannen en vrouwen;Totaal personen;Sint-Michielsgestel;2016;28.0;22.3;100;34.0;30.6;33.2;25.3
3166;Totaal mannen en vrouwen;Totaal personen;Sint-Michielsgestel;2017;28.1;22.6;100;35.3;31.6;34.5;26.0
3167;Totaal mannen en vrouwen;Totaal personen;Sint-Michielsgestel;2018;28.3;22.8;100;36.0;31.9;35.1;27.0
3168;Totaal mannen en vrouwen;Totaal personen;Sint-Michielsgestel;2019;28.6;23.1;100;39.9;33.8;36.1;28.0
3169;Totaal mannen en vrouwen;Totaal personen;Sint-Michielsgestel;2020;28.8;23.3;100;39.9;35.0;36.9;28.9
3170;Totaal mannen en vrouwen;Totaal personen;Sittard-Geleen;2011;92.5;74.4;100;25.5;23.3;27.3;21.7
3171;Totaal mannen en vrouwen;Totaal personen;Sittard-Geleen;2012;92.3;74.5;100;25.6;23.3;27.4;21.7
3172;Totaal mannen en vrouwen;Totaal personen;Sittard-Geleen;2013;91.8;74.5;100;25.9;23.6;27.8;21.9
3173;Totaal mannen en vrouwen;Totaal personen;Sittard-Geleen;2014;91.4;74.5;100;27.0;24.4;28.2;22.0
3174;Totaal mannen en vrouwen;Totaal personen;Sittard-Geleen;2015;91.4;75.0;100;27.1;24.8;28.5;22.1
3175;Totaal mannen en vrouwen;Totaal personen;Sittard-Geleen;2016;91.1;75.1;100;28.1;25.7;29.1;22.6
3176;Totaal mannen en vrouwen;Totaal personen;Sittard-Geleen;2017;91.1;75.7;100;29.0;26.4;30.0;23.3
3177;Totaal mannen en vrouwen;Totaal personen;Sittard-Geleen;2018;90.9;75.9;100;29.2;26.9;30.5;24.0
3178;Totaal mannen en vrouwen;Totaal personen;Sittard-Geleen;2019;90.7;76.1;100;30.8;28.0;31.2;24.7
3179;Totaal mannen en vrouwen;Totaal personen;Sittard-Geleen;2020;90.4;75.9;100;31.7;29.2;31.9;25.5
3180;Totaal mannen en vrouwen;Totaal personen;Sliedrecht;2011;23.4;18.0;100;26.2;24.0;27.8;22.5
3181;Totaal mannen en vrouwen;Totaal personen;Sliedrecht;2012;23.3;17.8;100;26.7;24.3;28.3;22.9
3182;Totaal mannen en vrouwen;Totaal personen;Sliedrecht;2013;23.4;17.9;100;26.3;24.4;28.6;23.0
3183;Totaal mannen en vrouwen;Totaal personen;Sliedrecht;2014;23.6;18.1;100;28.0;25.1;28.8;23.2
3184;Totaal mannen en vrouwen;Totaal personen;Sliedrecht;2015;23.8;18.2;100;27.4;25.6;29.1;23.5
3185;Totaal mannen en vrouwen;Totaal personen;Sliedrecht;2016;24.0;18.4;100;28.7;26.4;29.8;23.7
3186;Totaal mannen en vrouwen;Totaal personen;Sliedrecht;2017;24.1;18.6;100;29.7;27.1;30.2;24.1
3187;Totaal mannen en vrouwen;Totaal personen;Sliedrecht;2018;24.1;18.8;100;29.8;27.8;30.6;24.7
3188;Totaal mannen en vrouwen;Totaal personen;Sliedrecht;2019;24.1;18.8;100;32.8;29.0;31.6;25.7
3189;Totaal mannen en vrouwen;Totaal personen;Sliedrecht;2020;24.3;19.0;100;32.9;30.3;32.2;26.5
3190;Totaal mannen en vrouwen;Totaal personen;Sluis;2011;23.5;19.4;100;27.0;24.5;26.5;21.3
3191;Totaal mannen en vrouwen;Totaal personen;Sluis;2012;23.4;19.4;100;27.4;24.9;26.9;21.6
3192;Totaal mannen en vrouwen;Totaal personen;Sluis;2013;23.4;19.4;100;27.6;24.9;27.5;21.8
3193;Totaal mannen en vrouwen;Totaal personen;Sluis;2014;23.3;19.3;100;28.9;25.7;27.9;22.0
3194;Totaal mannen en vrouwen;Totaal personen;Sluis;2015;23.3;19.4;100;28.4;26.0;28.1;22.1
3195;Totaal mannen en vrouwen;Totaal personen;Sluis;2016;23.2;19.4;100;29.7;27.0;28.7;22.4
3196;Totaal mannen en vrouwen;Totaal personen;Sluis;2017;23.2;19.5;100;30.6;27.4;29.5;22.7
3197;Totaal mannen en vrouwen;Totaal personen;Sluis;2018;23.1;19.5;100;30.1;27.6;29.7;23.4
3198;Totaal mannen en vrouwen;Totaal personen;Sluis;2019;23.0;19.5;100;32.3;29.0;30.7;24.3
3199;Totaal mannen en vrouwen;Totaal personen;Sluis;2020;22.8;19.2;100;32.8;29.8;31.1;24.9
3200;Totaal mannen en vrouwen;Totaal personen;Smallingerland;2011;54.1;41.9;100;24.0;22.0;25.5;20.9
3201;Totaal mannen en vrouwen;Totaal personen;Smallingerland;2012;54.2;42.1;100;24.2;22.3;25.7;20.9
3202;Totaal mannen en vrouwen;Totaal personen;Smallingerland;2013;54.2;42.2;100;24.5;22.5;26.0;20.9
3203;Totaal mannen en vrouwen;Totaal personen;Smallingerland;2014;53.9;42.1;100;25.9;23.3;26.6;21.3
3204;Totaal mannen en vrouwen;Totaal personen;Smallingerland;2015;54.0;42.4;100;25.9;23.8;26.7;21.4
3205;Totaal mannen en vrouwen;Totaal personen;Smallingerland;2016;53.9;42.5;100;27.0;24.9;27.3;22.0
3206;Totaal mannen en vrouwen;Totaal personen;Smallingerland;2017;54.3;43.1;100;27.8;25.5;27.9;22.3
3207;Totaal mannen en vrouwen;Totaal personen;Smallingerland;2018;54.4;43.6;100;28.2;26.0;28.3;23.0
3208;Totaal mannen en vrouwen;Totaal personen;Smallingerland;2019;54.5;44.0;100;30.2;27.3;29.2;24.0
3209;Totaal mannen en vrouwen;Totaal personen;Smallingerland;2020;54.5;44.1;100;31.1;28.5;30.1;24.7
3210;Totaal mannen en vrouwen;Totaal personen;Soest;2011;45.0;35.1;100;30.6;26.8;32.8;25.3
3211;Totaal mannen en vrouwen;Totaal personen;Soest;2012;44.9;35.2;100;30.6;26.9;32.9;25.2
3212;Totaal mannen en vrouwen;Totaal personen;Soest;2013;44.8;35.1;100;30.9;27.2;33.4;25.3
3213;Totaal mannen en vrouwen;Totaal personen;Soest;2014;44.8;35.4;100;32.8;28.1;34.2;25.3
3214;Totaal mannen en vrouwen;Totaal personen;Soest;2015;44.7;35.4;100;32.5;28.7;34.4;25.7
3215;Totaal mannen en vrouwen;Totaal personen;Soest;2016;44.8;35.6;100;33.5;29.8;35.1;26.3
3216;Totaal mannen en vrouwen;Totaal personen;Soest;2017;45.2;36.1;100;35.3;30.6;36.5;26.7
3217;Totaal mannen en vrouwen;Totaal personen;Soest;2018;45.4;36.5;100;35.0;31.1;36.3;27.3
3218;Totaal mannen en vrouwen;Totaal personen;Soest;2019;45.5;36.9;100;37.8;32.6;37.2;28.3
3219;Totaal mannen en vrouwen;Totaal personen;Soest;2020;46.0;37.3;100;38.4;33.8;38.0;29.3
3220;Totaal mannen en vrouwen;Totaal personen;Someren;2011;18.1;14.5;100;27.4;24.8;25.7;20.9
3221;Totaal mannen en vrouwen;Totaal personen;Someren;2012;18.4;14.8;100;27.8;25.3;25.9;21.1
3222;Totaal mannen en vrouwen;Totaal personen;Someren;2013;18.4;14.9;100;27.7;25.5;26.2;21.3
3223;Totaal mannen en vrouwen;Totaal personen;Someren;2014;18.4;15.0;100;29.9;26.4;26.7;21.6
3224;Totaal mannen en vrouwen;Totaal personen;Someren;2015;18.4;15.0;100;29.0;26.9;27.3;22.1
3225;Totaal mannen en vrouwen;Totaal personen;Someren;2016;18.6;15.2;100;31.6;28.1;28.5;22.7
3226;Totaal mannen en vrouwen;Totaal personen;Someren;2017;18.7;15.4;100;32.4;29.1;29.9;23.6
3227;Totaal mannen en vrouwen;Totaal personen;Someren;2018;18.8;15.6;100;32.4;29.2;29.8;24.4
3228;Totaal mannen en vrouwen;Totaal personen;Someren;2019;19.0;15.8;100;36.1;30.9;31.3;25.7
3229;Totaal mannen en vrouwen;Totaal personen;Someren;2020;19.1;15.8;100;37.1;32.2;32.4;26.7
3230;Totaal mannen en vrouwen;Totaal personen;Son en Breugel;2011;15.4;11.9;100;31.1;27.9;33.4;26.2
3231;Totaal mannen en vrouwen;Totaal personen;Son en Breugel;2012;15.7;12.2;100;31.5;28.1;33.5;25.9
3232;Totaal mannen en vrouwen;Totaal personen;Son en Breugel;2013;16.0;12.4;100;31.9;28.3;34.1;26.3
3233;Totaal mannen en vrouwen;Totaal personen;Son en Breugel;2014;16.0;12.6;100;33.8;29.3;34.7;26.5
3234;Totaal mannen en vrouwen;Totaal personen;Son en Breugel;2015;16.1;12.7;100;32.9;30.0;35.0;27.0
3235;Totaal mannen en vrouwen;Totaal personen;Son en Breugel;2016;16.2;12.8;100;34.8;31.1;36.1;27.5
3236;Totaal mannen en vrouwen;Totaal personen;Son en Breugel;2017;16.4;13.0;100;36.2;31.9;37.3;28.4
3237;Totaal mannen en vrouwen;Totaal personen;Son en Breugel;2018;16.5;13.2;100;36.8;32.4;37.6;29.1
3238;Totaal mannen en vrouwen;Totaal personen;Son en Breugel;2019;16.6;13.4;100;39.0;33.9;38.6;30.0
3239;Totaal mannen en vrouwen;Totaal personen;Son en Breugel;2020;17.0;13.7;100;39.8;35.1;39.4;30.9
3240;Totaal mannen en vrouwen;Totaal personen;Stadskanaal;2011;32.3;25.5;100;23.0;21.2;23.2;19.0
3241;Totaal mannen en vrouwen;Totaal personen;Stadskanaal;2012;32.2;25.5;100;23.9;21.3;23.3;18.9
3242;Totaal mannen en vrouwen;Totaal personen;Stadskanaal;2013;32.1;25.6;100;23.3;21.5;23.4;19.0
3243;Totaal mannen en vrouwen;Totaal personen;Stadskanaal;2014;31.9;25.5;100;24.6;22.2;23.8;19.3
3244;Totaal mannen en vrouwen;Totaal personen;Stadskanaal;2015;31.7;25.5;100;24.5;22.6;24.1;19.3
3245;Totaal mannen en vrouwen;Totaal personen;Stadskanaal;2016;31.5;25.5;100;25.8;23.5;24.7;19.8
3246;Totaal mannen en vrouwen;Totaal personen;Stadskanaal;2017;31.5;25.6;100;26.4;24.1;25.2;20.2
3247;Totaal mannen en vrouwen;Totaal personen;Stadskanaal;2018;31.4;25.8;100;26.6;24.6;25.6;20.7
3248;Totaal mannen en vrouwen;Totaal personen;Stadskanaal;2019;31.3;25.8;100;28.1;25.7;26.5;21.5
3249;Totaal mannen en vrouwen;Totaal personen;Stadskanaal;2020;31.2;25.8;100;29.1;26.9;27.3;22.1
3250;Totaal mannen en vrouwen;Totaal personen;Staphorst;2011;16.1;11.3;100;26.7;24.1;25.0;21.8
3251;Totaal mannen en vrouwen;Totaal personen;Staphorst;2012;16.1;11.4;100;26.3;24.2;24.9;21.4
3252;Totaal mannen en vrouwen;Totaal personen;Staphorst;2013;16.1;11.5;100;26.8;24.4;25.3;21.7
3253;Totaal mannen en vrouwen;Totaal personen;Staphorst;2014;16.3;11.7;100;28.1;24.9;25.3;21.4
3254;Totaal mannen en vrouwen;Totaal personen;Staphorst;2015;16.3;11.8;100;27.9;25.5;26.0;21.7
3255;Totaal mannen en vrouwen;Totaal personen;Staphorst;2016;16.5;12.1;100;29.5;26.9;26.7;22.2
3256;Totaal mannen en vrouwen;Totaal personen;Staphorst;2017;16.6;12.3;100;31.1;27.9;28.0;23.0
3257;Totaal mannen en vrouwen;Totaal personen;Staphorst;2018;16.7;12.5;100;31.6;28.6;28.5;23.8
3258;Totaal mannen en vrouwen;Totaal personen;Staphorst;2019;16.9;12.7;100;34.2;30.0;29.4;24.8
3259;Totaal mannen en vrouwen;Totaal personen;Staphorst;2020;17.0;12.8;100;35.1;31.1;30.5;25.6
3260;Totaal mannen en vrouwen;Totaal personen;Stede Broec;2011;21.2;16.7;100;26.1;24.2;26.4;22.6
3261;Totaal mannen en vrouwen;Totaal personen;Stede Broec;2012;21.3;16.7;100;26.2;24.5;26.7;22.6
3262;Totaal mannen en vrouwen;Totaal personen;Stede Broec;2013;21.3;16.9;100;26.6;24.6;26.9;22.4
3263;Totaal mannen en vrouwen;Totaal personen;Stede Broec;2014;21.2;16.9;100;27.9;25.4;27.4;22.6
3264;Totaal mannen en vrouwen;Totaal personen;Stede Broec;2015;21.2;17.0;100;27.7;25.9;27.7;22.9
3265;Totaal mannen en vrouwen;Totaal personen;Stede Broec;2016;21.2;17.1;100;29.2;27.1;28.3;23.0
3266;Totaal mannen en vrouwen;Totaal personen;Stede Broec;2017;21.2;17.2;100;29.8;27.4;28.7;23.3
3267;Totaal mannen en vrouwen;Totaal personen;Stede Broec;2018;21.4;17.4;100;30.2;28.1;29.3;24.0
3268;Totaal mannen en vrouwen;Totaal personen;Stede Broec;2019;21.4;17.5;100;32.1;29.6;30.3;25.0
3269;Totaal mannen en vrouwen;Totaal personen;Stede Broec;2020;21.4;17.6;100;33.1;30.6;30.9;25.9
3270;Totaal mannen en vrouwen;Totaal personen;Steenbergen;2011;22.8;18.0;100;27.1;24.9;28.3;22.9
3271;Totaal mannen en vrouwen;Totaal personen;Steenbergen;2012;22.9;18.2;100;27.5;25.2;28.7;22.9
3272;Totaal mannen en vrouwen;Totaal personen;Steenbergen;2013;22.9;18.3;100;27.7;25.4;29.0;23.1
3273;Totaal mannen en vrouwen;Totaal personen;Steenbergen;2014;23.0;18.5;100;28.7;26.0;29.0;23.2
3274;Totaal mannen en vrouwen;Totaal personen;Steenbergen;2015;23.1;18.7;100;29.2;26.5;30.2;22.9
3275;Totaal mannen en vrouwen;Totaal personen;Steenbergen;2016;23.0;18.8;100;29.7;27.5;29.8;23.4
3276;Totaal mannen en vrouwen;Totaal personen;Steenbergen;2017;22.8;18.7;100;31.0;28.4;31.0;24.3
