ID;Marges;Kenmerken;MateVanEenzaamheid;Perioden;Eenzaamheid_1;SocialeEenzaamheid_2;EmotioneleEenzaamheid_3
311;Waarde;Positie in huishouden: alleenstaande;Sterk;2023;16.9;19.0;17.0
312;Waarde;Positie in huishouden: eenouder;Niet;2019;57.1;57.4;49.8
313;Waarde;Positie in huishouden: eenouder;Niet;2021;51.7;55.2;46.7
314;Waarde;Positie in huishouden: eenouder;Niet;2022;54.1;51.8;49.4
315;Waarde;Positie in huishouden: eenouder;Niet;2023;50.3;49.5;46.0
316;Waarde;Positie in huishouden: eenouder;Enigszins;2019;28.4;24.8;36.8
317;Waarde;Positie in huishouden: eenouder;Enigszins;2021;29.2;20.6;36.8
318;Waarde;Positie in huishouden: eenouder;Enigszins;2022;25.8;24.1;32.9
319;Waarde;Positie in huishouden: eenouder;Enigszins;2023;29.3;30.3;34.1
320;Waarde;Positie in huishouden: eenouder;Sterk;2019;14.5;17.7;13.4
321;Waarde;Positie in huishouden: eenouder;Sterk;2021;19.2;24.3;16.6
322;Waarde;Positie in huishouden: eenouder;Sterk;2022;20.2;24.1;17.7
323;Waarde;Positie in huishouden: eenouder;Sterk;2023;20.4;20.2;19.9
324;Waarde;Positie in huishouden: lid van ouderpaar;Niet;2019;72.2;62.7;74.8
325;Waarde;Positie in huishouden: lid van ouderpaar;Niet;2021;63.9;62.8;59.3
326;Waarde;Positie in huishouden: lid van ouderpaar;Niet;2022;67.5;61.8;66.9
327;Waarde;Positie in huishouden: lid van ouderpaar;Niet;2023;69.8;62.7;69.5
328;Waarde;Positie in huishouden: lid van ouderpaar;Enigszins;2019;21.0;26.3;20.1
329;Waarde;Positie in huishouden: lid van ouderpaar;Enigszins;2021;27.9;24.9;33.8
330;Waarde;Positie in huishouden: lid van ouderpaar;Enigszins;2022;24.5;26.9;26.1
331;Waarde;Positie in huishouden: lid van ouderpaar;Enigszins;2023;22.5;26.1;23.4
332;Waarde;Positie in huishouden: lid van ouderpaar;Sterk;2019;6.8;11.0;5.1
333;Waarde;Positie in huishouden: lid van ouderpaar;Sterk;2021;8.2;12.3;6.9
334;Waarde;Positie in huishouden: lid van ouderpaar;Sterk;2022;8.0;11.3;7.0
335;Waarde;Positie in huishouden: lid van ouderpaar;Sterk;2023;7.7;11.2;7.1
336;Waarde;Positie in huish.: lid paar geen ouder;Niet;2019;69.8;62.2;71.8
337;Waarde;Positie in huish.: lid paar geen ouder;Niet;2021;63.2;60.1;60.5
338;Waarde;Positie in huish.: lid paar geen ouder;Niet;2022;65.4;60.6;65.9
339;Waarde;Positie in huish.: lid paar geen ouder;Niet;2023;65.4;58.9;66.3
340;Waarde;Positie in huish.: lid paar geen ouder;Enigszins;2019;24.1;28.0;23.0
341;Waarde;Positie in huish.: lid paar geen ouder;Enigszins;2021;28.2;27.0;31.3
342;Waarde;Positie in huish.: lid paar geen ouder;Enigszins;2022;26.7;27.1;27.3
343;Waarde;Positie in huish.: lid paar geen ouder;Enigszins;2023;26.4;28.9;26.1
344;Waarde;Positie in huish.: lid paar geen ouder;Sterk;2019;6.0;9.8;5.3
345;Waarde;Positie in huish.: lid paar geen ouder;Sterk;2021;8.6;12.9;8.2
346;Waarde;Positie in huish.: lid paar geen ouder;Sterk;2022;7.9;12.3;6.9
347;Waarde;Positie in huish.: lid paar geen ouder;Sterk;2023;8.2;12.2;7.6
348;Waarde;Positie in huishouden: kind;Niet;2019;66.5;62.3;62.9
349;Waarde;Positie in huishouden: kind;Niet;2021;54.7;55.0;44.5
350;Waarde;Positie in huishouden: kind;Niet;2022;54.6;49.9;50.6
351;Waarde;Positie in huishouden: kind;Niet;2023;53.9;51.6;51.0
352;Waarde;Positie in huishouden: kind;Enigszins;2019;25.8;28.6;30.6
353;Waarde;Positie in huishouden: kind;Enigszins;2021;32.8;33.0;42.0
354;Waarde;Positie in huishouden: kind;Enigszins;2022;32.2;36.8;35.5
355;Waarde;Positie in huishouden: kind;Enigszins;2023;35.5;36.4;34.7
356;Waarde;Positie in huishouden: kind;Sterk;2019;7.7;9.0;6.5
357;Waarde;Positie in huishouden: kind;Sterk;2021;12.5;12.0;13.5
358;Waarde;Positie in huishouden: kind;Sterk;2022;13.2;13.3;13.9
359;Waarde;Positie in huishouden: kind;Sterk;2023;10.6;12.0;14.4
360;Waarde;Positie in huishouden: overig lid;Niet;2019;63.0;57.8;64.8
361;Waarde;Positie in huishouden: overig lid;Niet;2021;58.3;65.0;47.9
362;Waarde;Positie in huishouden: overig lid;Niet;2022;;;
363;Waarde;Positie in huishouden: overig lid;Niet;2023;;;
364;Waarde;Positie in huishouden: overig lid;Enigszins;2019;24.0;27.6;23.7
365;Waarde;Positie in huishouden: overig lid;Enigszins;2021;28.9;18.5;37.5
366;Waarde;Positie in huishouden: overig lid;Enigszins;2022;;;
367;Waarde;Positie in huishouden: overig lid;Enigszins;2023;;;
368;Waarde;Positie in huishouden: overig lid;Sterk;2019;13.0;14.6;11.5
369;Waarde;Positie in huishouden: overig lid;Sterk;2021;12.8;16.5;14.6
370;Waarde;Positie in huishouden: overig lid;Sterk;2022;;;
371;Waarde;Positie in huishouden: overig lid;Sterk;2023;;;
372;Waarde;Zeer sterk stedelijk;Niet;2019;61.7;57.2;62.1
373;Waarde;Zeer sterk stedelijk;Niet;2021;52.7;56.7;47.4
374;Waarde;Zeer sterk stedelijk;Niet;2022;56.8;53.7;53.8
375;Waarde;Zeer sterk stedelijk;Niet;2023;57.8;55.2;56.1
376;Waarde;Zeer sterk stedelijk;Enigszins;2019;27.1;28.6;29.1
377;Waarde;Zeer sterk stedelijk;Enigszins;2021;34.5;26.7;40.0
378;Waarde;Zeer sterk stedelijk;Enigszins;2022;30.0;29.2;34.9
379;Waarde;Zeer sterk stedelijk;Enigszins;2023;29.7;27.8;32.4
380;Waarde;Zeer sterk stedelijk;Sterk;2019;11.2;14.2;8.8
381;Waarde;Zeer sterk stedelijk;Sterk;2021;12.8;16.6;12.6
382;Waarde;Zeer sterk stedelijk;Sterk;2022;13.2;17.1;11.3
383;Waarde;Zeer sterk stedelijk;Sterk;2023;12.5;17.0;11.5
384;Waarde;Sterk stedelijk;Niet;2019;65.6;59.6;66.2
385;Waarde;Sterk stedelijk;Niet;2021;57.7;58.3;52.5
386;Waarde;Sterk stedelijk;Niet;2022;59.2;57.3;57.5
387;Waarde;Sterk stedelijk;Niet;2023;61.3;57.2;59.6
388;Waarde;Sterk stedelijk;Enigszins;2019;25.8;28.7;25.6
389;Waarde;Sterk stedelijk;Enigszins;2021;31.2;28.4;36.4
390;Waarde;Sterk stedelijk;Enigszins;2022;29.8;29.1;31.4
391;Waarde;Sterk stedelijk;Enigszins;2023;27.9;30.1;29.7
392;Waarde;Sterk stedelijk;Sterk;2019;8.5;11.7;8.2
393;Waarde;Sterk stedelijk;Sterk;2021;11.1;13.3;11.1
394;Waarde;Sterk stedelijk;Sterk;2022;11.0;13.6;11.1
395;Waarde;Sterk stedelijk;Sterk;2023;10.8;12.6;10.7
396;Waarde;Matig stedelijk;Niet;2019;67.3;61.7;67.6
397;Waarde;Matig stedelijk;Niet;2021;56.2;56.7;50.9
398;Waarde;Matig stedelijk;Niet;2022;62.8;58.8;61.0
399;Waarde;Matig stedelijk;Niet;2023;60.9;57.6;61.0
400;Waarde;Matig stedelijk;Enigszins;2019;24.0;25.7;24.3
401;Waarde;Matig stedelijk;Enigszins;2021;33.1;29.0;38.9
402;Waarde;Matig stedelijk;Enigszins;2022;27.0;29.2;28.9
403;Waarde;Matig stedelijk;Enigszins;2023;28.6;29.1;27.5
404;Waarde;Matig stedelijk;Sterk;2019;8.7;12.6;8.1
405;Waarde;Matig stedelijk;Sterk;2021;10.7;14.3;10.2
406;Waarde;Matig stedelijk;Sterk;2022;10.3;12.0;10.1
407;Waarde;Matig stedelijk;Sterk;2023;10.5;13.3;11.5
408;Waarde;Weinig stedelijk;Niet;2019;67.7;62.1;66.1
409;Waarde;Weinig stedelijk;Niet;2021;63.0;62.7;58.7
410;Waarde;Weinig stedelijk;Niet;2022;63.5;60.7;62.6
411;Waarde;Weinig stedelijk;Niet;2023;62.1;58.0;61.7
412;Waarde;Weinig stedelijk;Enigszins;2019;25.7;28.5;26.9
413;Waarde;Weinig stedelijk;Enigszins;2021;28.0;24.5;32.4
414;Waarde;Weinig stedelijk;Enigszins;2022;28.1;28.2;28.6
415;Waarde;Weinig stedelijk;Enigszins;2023;27.8;29.2;27.4
416;Waarde;Weinig stedelijk;Sterk;2019;6.6;9.4;7.0
417;Waarde;Weinig stedelijk;Sterk;2021;9.0;12.8;8.9
418;Waarde;Weinig stedelijk;Sterk;2022;8.4;11.1;8.8
419;Waarde;Weinig stedelijk;Sterk;2023;10.0;12.8;10.9
420;Waarde;Niet stedelijk;Niet;2019;68.1;61.9;67.8
421;Waarde;Niet stedelijk;Niet;2021;59.8;58.0;56.9
422;Waarde;Niet stedelijk;Niet;2022;59.9;55.3;61.2
423;Waarde;Niet stedelijk;Niet;2023;62.0;58.5;60.6
424;Waarde;Niet stedelijk;Enigszins;2019;24.4;27.3;25.5
425;Waarde;Niet stedelijk;Enigszins;2021;29.6;30.0;34.0
426;Waarde;Niet stedelijk;Enigszins;2022;31.6;31.9;28.8
427;Waarde;Niet stedelijk;Enigszins;2023;30.3;31.1;29.1
428;Waarde;Niet stedelijk;Sterk;2019;7.5;10.8;6.7
429;Waarde;Niet stedelijk;Sterk;2021;10.6;12.0;9.1
430;Waarde;Niet stedelijk;Sterk;2022;8.5;12.8;10.0
431;Waarde;Niet stedelijk;Sterk;2023;7.7;10.5;10.3
432;Waarde;1ste 25%-inkomensgroep (laag inkomen);Niet;2019;53.4;52.1;51.5
433;Waarde;1ste 25%-inkomensgroep (laag inkomen);Niet;2021;46.5;52.5;42.6
434;Waarde;1ste 25%-inkomensgroep (laag inkomen);Niet;2022;48.6;51.1;44.7
435;Waarde;1ste 25%-inkomensgroep (laag inkomen);Niet;2023;47.1;51.3;43.9
436;Waarde;1ste 25%-inkomensgroep (laag inkomen);Enigszins;2019;32.5;31.5;32.3
437;Waarde;1ste 25%-inkomensgroep (laag inkomen);Enigszins;2021;36.5;28.2;40.0
438;Waarde;1ste 25%-inkomensgroep (laag inkomen);Enigszins;2022;34.4;29.5;36.9
439;Waarde;1ste 25%-inkomensgroep (laag inkomen);Enigszins;2023;35.9;29.0;37.7
440;Waarde;1ste 25%-inkomensgroep (laag inkomen);Sterk;2019;14.1;16.4;16.1
441;Waarde;1ste 25%-inkomensgroep (laag inkomen);Sterk;2021;17.0;19.3;17.4
442;Waarde;1ste 25%-inkomensgroep (laag inkomen);Sterk;2022;17.0;19.5;18.4
443;Waarde;1ste 25%-inkomensgroep (laag inkomen);Sterk;2023;17.0;19.7;18.3
444;Waarde;2e 25%-inkomensgroep;Niet;2019;58.0;55.4;56.4
445;Waarde;2e 25%-inkomensgroep;Niet;2021;48.4;52.9;45.7
446;Waarde;2e 25%-inkomensgroep;Niet;2022;54.2;54.2;52.3
447;Waarde;2e 25%-inkomensgroep;Niet;2023;51.7;50.5;51.8
448;Waarde;2e 25%-inkomensgroep;Enigszins;2019;30.7;29.7;33.2
449;Waarde;2e 25%-inkomensgroep;Enigszins;2021;37.0;28.6;41.7
450;Waarde;2e 25%-inkomensgroep;Enigszins;2022;34.1;29.8;35.6
451;Waarde;2e 25%-inkomensgroep;Enigszins;2023;35.1;32.0;35.4
452;Waarde;2e 25%-inkomensgroep;Sterk;2019;11.4;14.9;10.4
453;Waarde;2e 25%-inkomensgroep;Sterk;2021;14.6;18.4;12.6
454;Waarde;2e 25%-inkomensgroep;Sterk;2022;11.7;16.0;12.1
455;Waarde;2e 25%-inkomensgroep;Sterk;2023;13.2;17.4;12.9
456;Waarde;3e 25%-inkomensgroep;Niet;2019;67.4;59.7;68.6
457;Waarde;3e 25%-inkomensgroep;Niet;2021;60.5;58.2;56.1
458;Waarde;3e 25%-inkomensgroep;Niet;2022;61.6;56.9;60.2
459;Waarde;3e 25%-inkomensgroep;Niet;2023;62.8;57.3;61.6
460;Waarde;3e 25%-inkomensgroep;Enigszins;2019;24.6;28.5;25.1
461;Waarde;3e 25%-inkomensgroep;Enigszins;2021;29.0;28.2;33.2
462;Waarde;3e 25%-inkomensgroep;Enigszins;2022;28.1;29.4;31.2
463;Waarde;3e 25%-inkomensgroep;Enigszins;2023;26.8;29.1;28.0
464;Waarde;3e 25%-inkomensgroep;Sterk;2019;8.1;11.8;6.4
465;Waarde;3e 25%-inkomensgroep;Sterk;2021;10.5;13.6;10.7
466;Waarde;3e 25%-inkomensgroep;Sterk;2022;10.2;13.7;8.6
467;Waarde;3e 25%-inkomensgroep;Sterk;2023;10.3;13.6;10.5
468;Waarde;4e 25%-inkomensgroep (hoog inkomen);Niet;2019;73.9;66.5;74.5
469;Waarde;4e 25%-inkomensgroep (hoog inkomen);Niet;2021;65.2;64.7;58.2
470;Waarde;4e 25%-inkomensgroep (hoog inkomen);Niet;2022;67.0;61.5;66.1
471;Waarde;4e 25%-inkomensgroep (hoog inkomen);Niet;2023;69.6;63.1;68.6
472;Waarde;4e 25%-inkomensgroep (hoog inkomen);Enigszins;2019;20.8;25.3;21.2
473;Waarde;4e 25%-inkomensgroep (hoog inkomen);Enigszins;2021;28.0;25.6;34.8
474;Waarde;4e 25%-inkomensgroep (hoog inkomen);Enigszins;2022;24.9;28.5;26.2
475;Waarde;4e 25%-inkomensgroep (hoog inkomen);Enigszins;2023;23.2;27.6;23.9
476;Waarde;4e 25%-inkomensgroep (hoog inkomen);Sterk;2019;5.3;8.2;4.3
477;Waarde;4e 25%-inkomensgroep (hoog inkomen);Sterk;2021;6.8;9.7;7.0
478;Waarde;4e 25%-inkomensgroep (hoog inkomen);Sterk;2022;8.1;10.0;7.7
479;Waarde;4e 25%-inkomensgroep (hoog inkomen);Sterk;2023;7.2;9.3;7.5
480;Waarde;Ervaren gezondheid: (zeer) goed;Niet;2019;72.0;65.5;71.6
481;Waarde;Ervaren gezondheid: (zeer) goed;Niet;2021;63.7;63.7;57.2
482;Waarde;Ervaren gezondheid: (zeer) goed;Niet;2022;66.7;62.6;64.3
483;Waarde;Ervaren gezondheid: (zeer) goed;Niet;2023;67.8;62.8;65.8
484;Waarde;Ervaren gezondheid: (zeer) goed;Enigszins;2019;22.8;25.7;23.9
485;Waarde;Ervaren gezondheid: (zeer) goed;Enigszins;2021;28.8;25.8;35.7
486;Waarde;Ervaren gezondheid: (zeer) goed;Enigszins;2022;26.3;27.4;29.2
487;Waarde;Ervaren gezondheid: (zeer) goed;Enigszins;2023;25.1;27.6;27.2
488;Waarde;Ervaren gezondheid: (zeer) goed;Sterk;2019;5.3;8.7;4.5
489;Waarde;Ervaren gezondheid: (zeer) goed;Sterk;2021;7.5;10.4;7.1
490;Waarde;Ervaren gezondheid: (zeer) goed;Sterk;2022;7.0;10.0;6.5
491;Waarde;Ervaren gezondheid: (zeer) goed;Sterk;2023;7.1;9.6;7.0
492;Waarde;Ervaren gezondheid: gaat wel;Niet;2019;52.8;48.6;53.5
493;Waarde;Ervaren gezondheid: gaat wel;Niet;2021;43.0;46.6;42.1
494;Waarde;Ervaren gezondheid: gaat wel;Niet;2022;46.9;46.2;47.2
495;Waarde;Ervaren gezondheid: gaat wel;Niet;2023;47.7;46.0;48.3
496;Waarde;Ervaren gezondheid: gaat wel;Enigszins;2019;32.7;33.6;33.3
497;Waarde;Ervaren gezondheid: gaat wel;Enigszins;2021;39.0;31.6;40.2
498;Waarde;Ervaren gezondheid: gaat wel;Enigszins;2022;36.1;32.9;36.3
499;Waarde;Ervaren gezondheid: gaat wel;Enigszins;2023;36.0;33.4;34.3
500;Waarde;Ervaren gezondheid: gaat wel;Sterk;2019;14.5;17.8;13.2
501;Waarde;Ervaren gezondheid: gaat wel;Sterk;2021;18.0;21.9;17.7
502;Waarde;Ervaren gezondheid: gaat wel;Sterk;2022;17.0;20.9;16.6
503;Waarde;Ervaren gezondheid: gaat wel;Sterk;2023;16.3;20.7;17.4
504;Waarde;Ervaren gezondheid: slecht/zeer slecht;Niet;2019;38.8;39.2;38.4
505;Waarde;Ervaren gezondheid: slecht/zeer slecht;Niet;2021;35.0;37.8;33.4
506;Waarde;Ervaren gezondheid: slecht/zeer slecht;Niet;2022;34.9;37.0;33.9
507;Waarde;Ervaren gezondheid: slecht/zeer slecht;Niet;2023;35.1;40.9;34.2
508;Waarde;Ervaren gezondheid: slecht/zeer slecht;Enigszins;2019;33.3;34.4;31.8
509;Waarde;Ervaren gezondheid: slecht/zeer slecht;Enigszins;2021;36.7;31.3;36.2
510;Waarde;Ervaren gezondheid: slecht/zeer slecht;Enigszins;2022;36.2;34.8;33.3
511;Waarde;Ervaren gezondheid: slecht/zeer slecht;Enigszins;2023;36.5;29.4;36.1
512;Waarde;Ervaren gezondheid: slecht/zeer slecht;Sterk;2019;27.9;26.4;29.8
513;Waarde;Ervaren gezondheid: slecht/zeer slecht;Sterk;2021;28.3;30.9;30.5
514;Waarde;Ervaren gezondheid: slecht/zeer slecht;Sterk;2022;28.9;28.2;32.8
515;Waarde;Ervaren gezondheid: slecht/zeer slecht;Sterk;2023;28.4;29.7;29.7
516;Waarde;Contact familie: minstens 1x per week;Niet;2019;69.4;64.1;67.8
517;Waarde;Contact familie: minstens 1x per week;Niet;2021;61.0;62.7;54.9
518;Waarde;Contact familie: minstens 1x per week;Niet;2022;63.4;60.9;60.5
519;Waarde;Contact familie: minstens 1x per week;Niet;2023;64.5;61.2;61.8
520;Waarde;Contact familie: minstens 1x per week;Enigszins;2019;24.0;27.0;25.6
521;Waarde;Contact familie: minstens 1x per week;Enigszins;2021;30.2;26.1;35.8
522;Waarde;Contact familie: minstens 1x per week;Enigszins;2022;27.7;27.9;30.5
523;Waarde;Contact familie: minstens 1x per week;Enigszins;2023;26.7;27.7;28.8
524;Waarde;Contact familie: minstens 1x per week;Sterk;2019;6.6;8.9;6.6
525;Waarde;Contact familie: minstens 1x per week;Sterk;2021;8.8;11.2;9.3
526;Waarde;Contact familie: minstens 1x per week;Sterk;2022;8.9;11.2;9.1
527;Waarde;Contact familie: minstens 1x per week;Sterk;2023;8.8;11.1;9.3
528;Waarde;Contact familie: 1x p maand, niet week;Niet;2019;53.6;46.4;60.6
529;Waarde;Contact familie: 1x p maand, niet week;Niet;2021;46.6;43.8;44.6
530;Waarde;Contact familie: 1x p maand, niet week;Niet;2022;46.5;42.5;50.6
531;Waarde;Contact familie: 1x p maand, niet week;Niet;2023;47.4;43.3;51.3
532;Waarde;Contact familie: 1x p maand, niet week;Enigszins;2019;32.4;33.1;27.9
533;Waarde;Contact familie: 1x p maand, niet week;Enigszins;2021;35.4;33.6;41.5
534;Waarde;Contact familie: 1x p maand, niet week;Enigszins;2022;37.9;37.0;35.8
535;Waarde;Contact familie: 1x p maand, niet week;Enigszins;2023;36.1;35.2;33.4
536;Waarde;Contact familie: 1x p maand, niet week;Sterk;2019;13.9;20.5;11.5
537;Waarde;Contact familie: 1x p maand, niet week;Sterk;2021;17.9;22.7;14.0
538;Waarde;Contact familie: 1x p maand, niet week;Sterk;2022;15.5;20.5;13.6
539;Waarde;Contact familie: 1x p maand, niet week;Sterk;2023;16.5;21.6;15.4
540;Waarde;Contact familie: minder dan 1x per maand;Niet;2019;35.8;30.1;42.4
541;Waarde;Contact familie: minder dan 1x per maand;Niet;2021;29.6;28.5;35.4
542;Waarde;Contact familie: minder dan 1x per maand;Niet;2022;35.6;30.1;41.9
543;Waarde;Contact familie: minder dan 1x per maand;Niet;2023;31.2;23.9;40.5
544;Waarde;Contact familie: minder dan 1x per maand;Enigszins;2019;36.1;33.2;37.1
545;Waarde;Contact familie: minder dan 1x per maand;Enigszins;2021;40.2;31.8;40.2
546;Waarde;Contact familie: minder dan 1x per maand;Enigszins;2022;35.9;33.3;34.1
547;Waarde;Contact familie: minder dan 1x per maand;Enigszins;2023;40.8;39.6;32.4
548;Waarde;Contact familie: minder dan 1x per maand;Sterk;2019;28.0;36.7;20.5
549;Waarde;Contact familie: minder dan 1x per maand;Sterk;2021;30.3;39.7;24.4
550;Waarde;Contact familie: minder dan 1x per maand;Sterk;2022;28.5;36.6;24.0
551;Waarde;Contact familie: minder dan 1x per maand;Sterk;2023;28.0;36.4;27.1
552;Waarde;Contact vrienden: minstens 1x per week;Niet;2019;71.4;66.6;68.0
553;Waarde;Contact vrienden: minstens 1x per week;Niet;2021;62.7;65.1;54.9
554;Waarde;Contact vrienden: minstens 1x per week;Niet;2022;64.9;62.9;60.8
555;Waarde;Contact vrienden: minstens 1x per week;Niet;2023;65.3;62.0;61.9
556;Waarde;Contact vrienden: minstens 1x per week;Enigszins;2019;22.7;25.6;25.9
557;Waarde;Contact vrienden: minstens 1x per week;Enigszins;2021;29.4;25.4;36.2
558;Waarde;Contact vrienden: minstens 1x per week;Enigszins;2022;27.1;27.1;30.5
559;Waarde;Contact vrienden: minstens 1x per week;Enigszins;2023;26.6;28.2;28.8
560;Waarde;Contact vrienden: minstens 1x per week;Sterk;2019;5.9;7.8;6.1
561;Waarde;Contact vrienden: minstens 1x per week;Sterk;2021;7.9;9.5;8.9
562;Waarde;Contact vrienden: minstens 1x per week;Sterk;2022;8.0;10.0;8.7
563;Waarde;Contact vrienden: minstens 1x per week;Sterk;2023;8.2;9.8;9.3
564;Waarde;Contact vrienden: 1x p maand, niet week;Niet;2019;56.3;46.1;65.3
565;Waarde;Contact vrienden: 1x p maand, niet week;Niet;2021;48.5;45.7;50.4
566;Waarde;Contact vrienden: 1x p maand, niet week;Niet;2022;53.0;47.8;55.3
567;Waarde;Contact vrienden: 1x p maand, niet week;Niet;2023;53.0;47.9;57.4
568;Waarde;Contact vrienden: 1x p maand, niet week;Enigszins;2019;32.0;35.6;25.6
569;Waarde;Contact vrienden: 1x p maand, niet week;Enigszins;2021;37.2;33.6;37.0
570;Waarde;Contact vrienden: 1x p maand, niet week;Enigszins;2022;32.3;33.3;32.3
571;Waarde;Contact vrienden: 1x p maand, niet week;Enigszins;2023;33.7;32.2;30.9
572;Waarde;Contact vrienden: 1x p maand, niet week;Sterk;2019;11.8;18.3;9.1
573;Waarde;Contact vrienden: 1x p maand, niet week;Sterk;2021;14.2;20.8;12.6
574;Waarde;Contact vrienden: 1x p maand, niet week;Sterk;2022;14.7;18.9;12.5
575;Waarde;Contact vrienden: 1x p maand, niet week;Sterk;2023;13.3;19.9;11.7
576;Waarde;Contact vrienden: minder dan 1x per maan;Niet;2019;30.0;26.8;42.6
577;Waarde;Contact vrienden: minder dan 1x per maan;Niet;2021;31.4;29.8;37.8
578;Waarde;Contact vrienden: minder dan 1x per maan;Niet;2022;32.1;25.6;42.8
579;Waarde;Contact vrienden: minder dan 1x per maan;Niet;2023;29.7;26.5;38.3
580;Waarde;Contact vrienden: minder dan 1x per maan;Enigszins;2019;41.0;35.6;34.2
581;Waarde;Contact vrienden: minder dan 1x per maan;Enigszins;2021;37.8;30.3;40.1
582;Waarde;Contact vrienden: minder dan 1x per maan;Enigszins;2022;41.7;39.3;35.2
583;Waarde;Contact vrienden: minder dan 1x per maan;Enigszins;2023;38.1;33.2;34.1
584;Waarde;Contact vrienden: minder dan 1x per maan;Sterk;2019;29.1;37.6;23.2
585;Waarde;Contact vrienden: minder dan 1x per maan;Sterk;2021;30.8;39.9;22.1
586;Waarde;Contact vrienden: minder dan 1x per maan;Sterk;2022;26.2;35.1;22.0
587;Waarde;Contact vrienden: minder dan 1x per maan;Sterk;2023;32.2;40.3;27.6
588;Waarde;Contact buren: minstens 1x per week;Niet;2019;71.4;65.4;69.4
589;Waarde;Contact buren: minstens 1x per week;Niet;2021;64.0;65.0;58.7
590;Waarde;Contact buren: minstens 1x per week;Niet;2022;67.1;63.1;64.1
591;Waarde;Contact buren: minstens 1x per week;Niet;2023;67.5;63.4;65.0
592;Waarde;Contact buren: minstens 1x per week;Enigszins;2019;22.6;26.1;24.6
593;Waarde;Contact buren: minstens 1x per week;Enigszins;2021;28.7;25.2;33.4
594;Waarde;Contact buren: minstens 1x per week;Enigszins;2022;25.0;26.5;27.6
595;Waarde;Contact buren: minstens 1x per week;Enigszins;2023;25.3;26.9;26.9
596;Waarde;Contact buren: minstens 1x per week;Sterk;2019;6.0;8.5;6.0
597;Waarde;Contact buren: minstens 1x per week;Sterk;2021;7.3;9.9;7.9
598;Waarde;Contact buren: minstens 1x per week;Sterk;2022;7.9;10.4;8.3
599;Waarde;Contact buren: minstens 1x per week;Sterk;2023;7.2;9.8;8.1
600;Waarde;Contact buren: 1x p maand, niet week;Niet;2019;63.1;57.5;64.3
601;Waarde;Contact buren: 1x p maand, niet week;Niet;2021;54.7;55.0;50.0
602;Waarde;Contact buren: 1x p maand, niet week;Niet;2022;58.7;56.1;58.9
603;Waarde;Contact buren: 1x p maand, niet week;Niet;2023;60.6;56.1;59.6
604;Waarde;Contact buren: 1x p maand, niet week;Enigszins;2019;27.9;29.9;27.5
605;Waarde;Contact buren: 1x p maand, niet week;Enigszins;2021;33.9;30.9;39.2
606;Waarde;Contact buren: 1x p maand, niet week;Enigszins;2022;31.1;29.0;31.4
607;Waarde;Contact buren: 1x p maand, niet week;Enigszins;2023;27.3;30.0;29.1
608;Waarde;Contact buren: 1x p maand, niet week;Sterk;2019;9.0;12.6;8.2
609;Waarde;Contact buren: 1x p maand, niet week;Sterk;2021;11.4;14.1;10.8
610;Waarde;Contact buren: 1x p maand, niet week;Sterk;2022;10.2;14.9;9.7
611;Waarde;Contact buren: 1x p maand, niet week;Sterk;2023;12.1;13.9;11.3
612;Waarde;Contact buren: minder dan 1x per maand;Niet;2019;52.2;47.5;55.6
613;Waarde;Contact buren: minder dan 1x per maand;Niet;2021;44.1;46.3;40.1
614;Waarde;Contact buren: minder dan 1x per maand;Niet;2022;43.6;43.2;43.7
615;Waarde;Contact buren: minder dan 1x per maand;Niet;2023;44.0;42.5;46.0
616;Waarde;Contact buren: minder dan 1x per maand;Enigszins;2019;31.8;31.8;30.9
617;Waarde;Contact buren: minder dan 1x per maand;Enigszins;2021;36.3;29.3;42.4
618;Waarde;Contact buren: minder dan 1x per maand;Enigszins;2022;38.0;36.1;39.7
619;Waarde;Contact buren: minder dan 1x per maand;Enigszins;2023;37.7;34.3;36.0
620;Waarde;Contact buren: minder dan 1x per maand;Sterk;2019;16.1;20.7;13.5
621;Waarde;Contact buren: minder dan 1x per maand;Sterk;2021;19.6;24.4;17.5
622;Waarde;Contact buren: minder dan 1x per maand;Sterk;2022;18.4;20.6;16.6
623;Waarde;Contact buren: minder dan 1x per maand;Sterk;2023;18.3;23.3;18.0
624;Betrouwbaarheidsmarge ondergrens;Totaal persoonskenmerken;Niet;2019;64.4;58.9;64.4
625;Betrouwbaarheidsmarge ondergrens;Totaal persoonskenmerken;Niet;2021;56.2;57.3;51.3
626;Betrouwbaarheidsmarge ondergrens;Totaal persoonskenmerken;Niet;2022;59.0;56.1;57.3
627;Betrouwbaarheidsmarge ondergrens;Totaal persoonskenmerken;Niet;2023;59.4;55.8;58.3
628;Betrouwbaarheidsmarge ondergrens;Totaal persoonskenmerken;Enigszins;2019;24.7;27.0;25.4
629;Betrouwbaarheidsmarge ondergrens;Totaal persoonskenmerken;Enigszins;2021;30.3;26.2;35.4
630;Betrouwbaarheidsmarge ondergrens;Totaal persoonskenmerken;Enigszins;2022;28.2;28.1;30.1
631;Betrouwbaarheidsmarge ondergrens;Totaal persoonskenmerken;Enigszins;2023;27.6;28.2;28.4
632;Betrouwbaarheidsmarge ondergrens;Totaal persoonskenmerken;Sterk;2019;8.0;11.1;7.3
633;Betrouwbaarheidsmarge ondergrens;Totaal persoonskenmerken;Sterk;2021;10.2;13.2;9.9
