ID;Geslacht;Leeftijd;Onderwijssoort;Vooropleiding;Studierichting;Opleidingsfase;Perioden;Eerstejaarsstudenten_1
1391;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14515 Leraar vo 2e graads Spaans;Master- en vervolgopleidingen;2003/'04;0
1392;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14515 Leraar vo 2e graads Spaans;Master- en vervolgopleidingen;2004/'05;0
1393;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14515 Leraar vo 2e graads Spaans;Master- en vervolgopleidingen;2005/'06;0
1394;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14515 Leraar vo 2e graads Spaans;Master- en vervolgopleidingen;2006/'07;0
1395;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14515 Leraar vo 2e graads Spaans;Master- en vervolgopleidingen;2007/'08;0
1396;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14515 Leraar vo 2e graads Spaans;Master- en vervolgopleidingen;2008/'09;0
1397;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14515 Leraar vo 2e graads Spaans;Master- en vervolgopleidingen;2009/'10;0
1398;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14515 Leraar vo 2e graads Spaans;Master- en vervolgopleidingen;2010/'11;0
1399;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14515 Leraar vo 2e graads Spaans;Master- en vervolgopleidingen;2011/'12;0
1400;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14515 Leraar vo 2e graads Spaans;Master- en vervolgopleidingen;2012/'13;0
1401;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14515 Leraar vo 2e graads Spaans;Master- en vervolgopleidingen;2013/'14;0
1402;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14515 Leraar vo 2e graads Spaans;Master- en vervolgopleidingen;2014/'15;0
1403;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14515 Leraar vo 2e graads Spaans;Master- en vervolgopleidingen;2015/'16;0
1404;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;1990/'91;198
1405;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;1991/'92;180
1406;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;1992/'93;143
1407;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;1993/'94;180
1408;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;1994/'95;96
1409;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;1995/'96;85
1410;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;1996/'97;71
1411;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;1997/'98;35
1412;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;1998/'99;46
1413;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;1999/'00;66
1414;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;2000/'01;57
1415;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;2001/'02;33
1416;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;2002/'03;44
1417;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;2003/'04;68
1418;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;2004/'05;41
1419;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;2005/'06;40
1420;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;2006/'07;50
1421;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;2007/'08;46
1422;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;2008/'09;36
1423;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;2009/'10;42
1424;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;2010/'11;31
1425;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;2011/'12;24
1426;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;2012/'13;38
1427;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;2013/'14;40
1428;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;2014/'15;23
1429;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Totaal opleidingsfase;2015/'16;0
1430;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;1990/'91;198
1431;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;1991/'92;180
1432;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;1992/'93;143
1433;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;1993/'94;180
1434;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;1994/'95;96
1435;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;1995/'96;85
1436;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;1996/'97;71
1437;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;1997/'98;35
1438;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;1998/'99;46
1439;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;1999/'00;66
1440;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;2000/'01;57
1441;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;2001/'02;33
1442;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;2002/'03;44
1443;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;2003/'04;68
1444;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;2004/'05;41
1445;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;2005/'06;40
1446;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;2006/'07;50
1447;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;2007/'08;46
1448;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;2008/'09;36
1449;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;2009/'10;38
1450;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;2010/'11;31
1451;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;2011/'12;24
1452;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;2012/'13;33
1453;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;2013/'14;36
1454;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;2014/'15;22
1455;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Bachelor- en doctoraalopleidingen;2015/'16;0
1456;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;1990/'91;0
1457;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;1991/'92;0
1458;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;1992/'93;0
1459;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;1993/'94;0
1460;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;1994/'95;0
1461;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;1995/'96;0
1462;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;1996/'97;0
1463;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;1997/'98;0
1464;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;1998/'99;0
1465;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;1999/'00;0
1466;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;2000/'01;0
1467;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;2001/'02;0
1468;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;2002/'03;0
1469;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;2003/'04;0
1470;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;2004/'05;0
1471;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;2005/'06;0
1472;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;2006/'07;0
1473;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;2007/'08;0
1474;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;2008/'09;0
1475;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;2009/'10;4
1476;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;2010/'11;0
1477;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;2011/'12;0
1478;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;2012/'13;5
1479;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;2013/'14;4
1480;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;2014/'15;1
1481;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14518 Leraar vo 2e graads godsdienst;Master- en vervolgopleidingen;2015/'16;0
1482;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;1990/'91;114
1483;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;1991/'92;123
1484;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;1992/'93;172
1485;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;1993/'94;194
1486;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;1994/'95;274
1487;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;1995/'96;270
1488;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;1996/'97;282
1489;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;1997/'98;268
1490;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;1998/'99;53
1491;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;1999/'00;60
1492;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;2000/'01;70
1493;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;2001/'02;76
1494;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;2002/'03;82
1495;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;2003/'04;65
1496;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;2004/'05;98
1497;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;2005/'06;98
1498;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;2006/'07;117
1499;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;2007/'08;117
1500;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;2008/'09;91
1501;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;2009/'10;107
1502;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;2010/'11;117
1503;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;2011/'12;113
1504;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;2012/'13;119
1505;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;2013/'14;130
1506;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;2014/'15;87
1507;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Totaal opleidingsfase;2015/'16;0
1508;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;1990/'91;114
1509;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;1991/'92;123
1510;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;1992/'93;172
1511;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;1993/'94;194
1512;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;1994/'95;274
1513;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;1995/'96;270
1514;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;1996/'97;282
1515;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;1997/'98;268
1516;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;1998/'99;53
1517;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;1999/'00;60
1518;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;2000/'01;70
1519;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;2001/'02;76
1520;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;2002/'03;82
1521;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;2003/'04;65
1522;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;2004/'05;98
1523;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;2005/'06;98
1524;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;2006/'07;117
1525;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;2007/'08;116
1526;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;2008/'09;91
1527;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;2009/'10;107
1528;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;2010/'11;115
1529;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;2011/'12;113
1530;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;2012/'13;119
1531;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;2013/'14;130
1532;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;2014/'15;87
1533;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Bachelor- en doctoraalopleidingen;2015/'16;0
1534;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;1990/'91;0
1535;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;1991/'92;0
1536;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;1992/'93;0
1537;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;1993/'94;0
1538;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;1994/'95;0
1539;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;1995/'96;0
1540;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;1996/'97;0
1541;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;1997/'98;0
1542;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;1998/'99;0
1543;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;1999/'00;0
1544;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;2000/'01;0
1545;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;2001/'02;0
1546;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;2002/'03;0
1547;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;2003/'04;0
1548;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;2004/'05;0
1549;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;2005/'06;0
1550;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;2006/'07;0
1551;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;2007/'08;1
1552;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;2008/'09;0
1553;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;2009/'10;0
1554;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;2010/'11;2
1555;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;2011/'12;0
1556;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;2012/'13;0
1557;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;2013/'14;0
1558;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;2014/'15;0
1559;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14521 Leraar vo 2e grds maatschappijleer;Master- en vervolgopleidingen;2015/'16;0
1560;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;1990/'91;653
1561;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;1991/'92;688
1562;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;1992/'93;563
1563;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;1993/'94;538
1564;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;1994/'95;475
1565;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;1995/'96;385
1566;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;1996/'97;336
1567;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;1997/'98;253
1568;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;1998/'99;237
1569;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;1999/'00;273
1570;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;2000/'01;352
1571;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;2001/'02;273
1572;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;2002/'03;322
1573;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;2003/'04;419
1574;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;2004/'05;448
1575;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;2005/'06;481
1576;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;2006/'07;465
1577;Totaal mannen en vrouwen;0;Hoger onderwijs;0;14524 Leraar vo 2e graads geschiedenis;Totaal opleidingsfase;2007/'08;457
