ID;Geslacht;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Generatie;Regiokenmerken;Perioden;TotaalDeelnemers_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
770;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Nederland;2004/'05;;;;;;;;;;
771;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Nederland;2005/'06;72114.0;4317.0;21297.0;16457.0;29447.0;596.0;;;;
772;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Nederland;2006/'07;76914.0;4493.0;22555.0;17765.0;31498.0;603.0;;;;
773;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Nederland;2007/'08;81512.0;4429.0;23716.0;19104.0;33723.0;540.0;;;;
774;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Nederland;2008/'09;83869.0;4112.0;24177.0;20060.0;35040.0;480.0;;;;
775;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Nederland;2009/'10;87508.0;4399.0;24202.0;21715.0;36798.0;394.0;;;;
776;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Nederland;2010/'11;90433.0;4369.0;24642.0;22868.0;38241.0;313.0;;;;
777;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Nederland;2011/'12;91002.0;4408.0;23747.0;23543.0;39116.0;188.0;;;;
778;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Nederland;2012/'13;91089.0;4404.0;23060.0;23518.0;39983.0;124.0;;;;
779;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Nederland;2013/'14;91377.0;4175.0;22415.0;23336.0;41401.0;50.0;;;;
780;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Nederland;2014/'15;91051.0;3756.0;21228.0;22644.0;43400.0;23.0;;;;
781;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Nederland;2015/'16;91224.0;3468.0;20148.0;22940.0;44667.0;1.0;;;;
782;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Nederland;2016/'17;94337.0;3322.0;19797.0;23059.0;48152.0;7.0;;;;
783;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1990/'91;;;;;;;;;;
784;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1991/'92;;;;;;;;;;
785;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1992/'93;;;;;;;;;;
786;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1993/'94;;;;;;;;;;
787;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1994/'95;;;;;;;;;;
788;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1995/'96;;;;;;;;;;
789;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1996/'97;;;;;;;;;;
790;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1997/'98;;;;;;;;;;
791;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1998/'99;;;;;;;;;;
792;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1999/'00;;;;;;;;;;
793;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2000/'01;;;;;;;;;;
794;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2001/'02;;;;;;;;;;
795;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2002/'03;;;;;;;;;;
796;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2003/'04;;;;;;;;;;
797;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2004/'05;;;;;;;;;;
798;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2005/'06;23334.0;1753.0;7228.0;5330.0;8910.0;113.0;;;;
799;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2006/'07;24994.0;1736.0;7688.0;5880.0;9580.0;110.0;;;;
800;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2007/'08;26700.0;1612.0;7981.0;6423.0;10587.0;97.0;;;;
801;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2008/'09;27253.0;1492.0;8045.0;6448.0;11199.0;69.0;;;;
802;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2009/'10;28312.0;1569.0;7926.0;7045.0;11714.0;58.0;;;;
803;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2010/'11;29249.0;1568.0;8155.0;7446.0;12040.0;40.0;;;;
804;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2011/'12;29542.0;1665.0;7904.0;7698.0;12248.0;27.0;;;;
805;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2012/'13;29621.0;1694.0;7846.0;7633.0;12429.0;19.0;;;;
806;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2013/'14;29716.0;1573.0;7590.0;7729.0;12817.0;7.0;;;;
807;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2014/'15;29251.0;1453.0;7057.0;7372.0;13367.0;2.0;;;;
808;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2015/'16;29417.0;1357.0;6698.0;7611.0;13751.0;;;;;
809;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2016/'17;30267.0;1257.0;6612.0;7680.0;14716.0;2.0;;;;
810;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;1990/'91;;;;;;;;;;
811;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;1991/'92;;;;;;;;;;
812;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;1992/'93;;;;;;;;;;
813;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;1993/'94;;;;;;;;;;
814;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;1994/'95;;;;;;;;;;
815;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;1995/'96;;;;;;;;;;
816;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;1996/'97;;;;;;;;;;
817;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;1997/'98;;;;;;;;;;
818;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;1998/'99;;;;;;;;;;
819;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;1999/'00;;;;;;;;;;
820;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;2000/'01;;;;;;;;;;
821;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;2001/'02;;;;;;;;;;
822;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;2002/'03;;;;;;;;;;
823;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;2003/'04;;;;;;;;;;
824;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;2004/'05;;;;;;;;;;
825;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;2005/'06;9077.0;663.0;2706.0;2002.0;3659.0;47.0;;;;
826;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;2006/'07;9369.0;650.0;2832.0;1983.0;3871.0;33.0;;;;
827;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;2007/'08;9992.0;598.0;2888.0;2181.0;4301.0;24.0;;;;
828;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;2008/'09;10072.0;541.0;2787.0;2214.0;4514.0;16.0;;;;
829;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;2009/'10;10565.0;617.0;2769.0;2513.0;4654.0;12.0;;;;
830;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;2010/'11;10747.0;565.0;2886.0;2590.0;4702.0;4.0;;;;
831;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;2011/'12;10683.0;596.0;2772.0;2717.0;4593.0;5.0;;;;
832;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;2012/'13;10611.0;641.0;2787.0;2747.0;4434.0;2.0;;;;
833;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;2013/'14;10574.0;609.0;2674.0;2823.0;4467.0;1.0;;;;
834;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;2014/'15;10226.0;618.0;2413.0;2795.0;4400.0;;;;;
835;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;2015/'16;10139.0;560.0;2205.0;2913.0;4461.0;;;;;
836;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Amsterdam;2016/'17;10396.0;522.0;2358.0;2900.0;4616.0;;;;;
837;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;1990/'91;;;;;;;;;;
838;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;1991/'92;;;;;;;;;;
839;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;1992/'93;;;;;;;;;;
840;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;1993/'94;;;;;;;;;;
841;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;1994/'95;;;;;;;;;;
842;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;1995/'96;;;;;;;;;;
843;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;1996/'97;;;;;;;;;;
844;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;1997/'98;;;;;;;;;;
845;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;1998/'99;;;;;;;;;;
846;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;1999/'00;;;;;;;;;;
847;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;2000/'01;;;;;;;;;;
848;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;2001/'02;;;;;;;;;;
849;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;2002/'03;;;;;;;;;;
850;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;2003/'04;;;;;;;;;;
851;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;2004/'05;;;;;;;;;;
852;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;2005/'06;4152.0;154.0;1238.0;1099.0;1644.0;17.0;;;;
853;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;2006/'07;4766.0;182.0;1371.0;1350.0;1844.0;19.0;;;;
854;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;2007/'08;5088.0;193.0;1413.0;1467.0;1998.0;17.0;;;;
855;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;2008/'09;5259.0;195.0;1496.0;1413.0;2139.0;16.0;;;;
856;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;2009/'10;5401.0;205.0;1525.0;1408.0;2250.0;13.0;;;;
857;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;2010/'11;5716.0;266.0;1548.0;1526.0;2369.0;7.0;;;;
858;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;2011/'12;5885.0;294.0;1496.0;1606.0;2483.0;6.0;;;;
859;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;2012/'13;5982.0;287.0;1590.0;1536.0;2564.0;5.0;;;;
860;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;2013/'14;5942.0;307.0;1537.0;1556.0;2540.0;2.0;;;;
861;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;2014/'15;5783.0;252.0;1455.0;1331.0;2745.0;;;;;
862;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;2015/'16;5786.0;245.0;1350.0;1325.0;2866.0;;;;;
863;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;'s-Gravenhage;2016/'17;6040.0;232.0;1259.0;1446.0;3101.0;2.0;;;;
864;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;1990/'91;;;;;;;;;;
865;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;1991/'92;;;;;;;;;;
866;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;1992/'93;;;;;;;;;;
867;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;1993/'94;;;;;;;;;;
868;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;1994/'95;;;;;;;;;;
869;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;1995/'96;;;;;;;;;;
870;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;1996/'97;;;;;;;;;;
871;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;1997/'98;;;;;;;;;;
872;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;1998/'99;;;;;;;;;;
873;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;1999/'00;;;;;;;;;;
874;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;2000/'01;;;;;;;;;;
875;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;2001/'02;;;;;;;;;;
876;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;2002/'03;;;;;;;;;;
877;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;2003/'04;;;;;;;;;;
878;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;2004/'05;;;;;;;;;;
879;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;2005/'06;7922.0;814.0;2554.0;1774.0;2739.0;41.0;;;;
880;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;2006/'07;8468.0;771.0;2751.0;1985.0;2907.0;54.0;;;;
881;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;2007/'08;9083.0;678.0;2950.0;2230.0;3184.0;41.0;;;;
882;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;2008/'09;9317.0;604.0;3021.0;2306.0;3362.0;24.0;;;;
883;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;2009/'10;9591.0;568.0;2864.0;2513.0;3619.0;27.0;;;;
884;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;2010/'11;10010.0;592.0;2941.0;2677.0;3777.0;23.0;;;;
885;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;2011/'12;10098.0;584.0;2856.0;2693.0;3952.0;13.0;;;;
886;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;2012/'13;10223.0;595.0;2700.0;2692.0;4227.0;9.0;;;;
887;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;2013/'14;10490.0;508.0;2683.0;2716.0;4580.0;3.0;;;;
888;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;2014/'15;10641.0;486.0;2492.0;2714.0;4947.0;2.0;;;;
889;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;2015/'16;10812.0;451.0;2426.0;2824.0;5111.0;;;;;
890;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Rotterdam;2016/'17;10929.0;435.0;2226.0;2746.0;5522.0;;;;;
891;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);1990/'91;;;;;;;;;;
892;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Utrecht (gemeente);1991/'92;;;;;;;;;;
