ID;Bestedingscategorieen;KenmerkenHuishoudens;Perioden;GemiddeldBesteedBedrag_1
609;030000 Kleding en schoenen;Bron: Uitkering sociale voorziening;2020;0.6
610;030000 Kleding en schoenen;Bron: Uitkering bijstand;2015;0.5
611;030000 Kleding en schoenen;Bron: Uitkering bijstand;2020;0.6
612;030000 Kleding en schoenen;Bron: Uitk. sociale voorziening, overig;2015;0.8
613;030000 Kleding en schoenen;Bron: Uitk. sociale voorziening, overig;2020;0.5
614;030000 Kleding en schoenen;Bron: Studiefinanciering;2015;0.8
615;030000 Kleding en schoenen;Bron: Studiefinanciering;2020;0.7
616;030000 Kleding en schoenen;Woningbezit: eigen woning;2015;2.0
617;030000 Kleding en schoenen;Woningbezit: eigen woning;2020;1.7
618;030000 Kleding en schoenen;Woningbezit: huurwoning;2015;1.1
619;030000 Kleding en schoenen;Woningbezit: huurwoning;2020;0.9
620;030000 Kleding en schoenen;Woningbezit: huurwoning met huurtoeslag;2015;0.8
621;030000 Kleding en schoenen;Woningbezit: huurwoning met huurtoeslag;2020;0.7
622;030000 Kleding en schoenen;Woningbezit: huurwoning geen huurtoeslag;2015;1.4
623;030000 Kleding en schoenen;Woningbezit: huurwoning geen huurtoeslag;2020;1.1
624;030000 Kleding en schoenen;Besteedbaar inkomen: 1e 10%-groep;2015;0.7
625;030000 Kleding en schoenen;Besteedbaar inkomen: 1e 10%-groep;2020;0.6
626;030000 Kleding en schoenen;Besteedbaar inkomen: 2e 10%-groep;2015;0.7
627;030000 Kleding en schoenen;Besteedbaar inkomen: 2e 10%-groep;2020;0.6
628;030000 Kleding en schoenen;Besteedbaar inkomen: 3e 10%-groep;2015;1.0
629;030000 Kleding en schoenen;Besteedbaar inkomen: 3e 10%-groep;2020;0.8
630;030000 Kleding en schoenen;Besteedbaar inkomen: 4e 10%-groep;2015;1.0
631;030000 Kleding en schoenen;Besteedbaar inkomen: 4e 10%-groep;2020;0.9
632;030000 Kleding en schoenen;Besteedbaar inkomen: 5e 10%-groep;2015;1.2
633;030000 Kleding en schoenen;Besteedbaar inkomen: 5e 10%-groep;2020;1.0
634;030000 Kleding en schoenen;Besteedbaar inkomen: 6e 10%-groep;2015;1.4
635;030000 Kleding en schoenen;Besteedbaar inkomen: 6e 10%-groep;2020;1.3
636;030000 Kleding en schoenen;Besteedbaar inkomen: 7e 10%-groep;2015;1.7
637;030000 Kleding en schoenen;Besteedbaar inkomen: 7e 10%-groep;2020;1.5
638;030000 Kleding en schoenen;Besteedbaar inkomen: 8e 10%-groep;2015;2.1
639;030000 Kleding en schoenen;Besteedbaar inkomen: 8e 10%-groep;2020;1.9
640;030000 Kleding en schoenen;Besteedbaar inkomen: 9e 10%-groep;2015;2.6
641;030000 Kleding en schoenen;Besteedbaar inkomen: 9e 10%-groep;2020;2.4
642;030000 Kleding en schoenen;Besteedbaar inkomen: 10e 10%-groep;2015;3.4
643;030000 Kleding en schoenen;Besteedbaar inkomen: 10e 10%-groep;2020;3.0
644;030000 Kleding en schoenen;Besteedbaar inkomen: 1e 20%-groep;2015;0.7
645;030000 Kleding en schoenen;Besteedbaar inkomen: 1e 20%-groep;2020;0.6
646;030000 Kleding en schoenen;Besteedbaar inkomen: 2e 20%-groep;2015;1.0
647;030000 Kleding en schoenen;Besteedbaar inkomen: 2e 20%-groep;2020;0.9
648;030000 Kleding en schoenen;Besteedbaar inkomen: 3e 20%-groep;2015;1.3
649;030000 Kleding en schoenen;Besteedbaar inkomen: 3e 20%-groep;2020;1.1
650;030000 Kleding en schoenen;Besteedbaar inkomen: 4e 20%-groep;2015;1.9
651;030000 Kleding en schoenen;Besteedbaar inkomen: 4e 20%-groep;2020;1.7
652;030000 Kleding en schoenen;Besteedbaar inkomen: 5e 20%-groep;2015;3.0
653;030000 Kleding en schoenen;Besteedbaar inkomen: 5e 20%-groep;2020;2.7
654;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 1e 10%-groep;2015;0.8
655;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 1e 10%-groep;2020;0.7
656;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 2e 10%-groep;2015;0.8
657;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 2e 10%-groep;2020;0.7
658;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 3e 10%-groep;2015;1.0
659;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 3e 10%-groep;2020;0.9
660;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 4e 10%-groep;2015;1.1
661;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 4e 10%-groep;2020;1.1
662;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 5e 10%-groep;2015;1.4
663;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 5e 10%-groep;2020;1.3
664;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 6e 10%-groep;2015;1.6
665;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 6e 10%-groep;2020;1.3
666;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 7e 10%-groep;2015;1.9
667;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 7e 10%-groep;2020;1.6
668;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 8e 10%-groep;2015;2.1
669;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 8e 10%-groep;2020;2.0
670;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 9e 10%-groep;2015;2.3
671;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 9e 10%-groep;2020;2.1
672;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 10e 10%-groep;2015;2.9
673;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 10e 10%-groep;2020;2.3
674;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 1e 20%-groep;2015;0.8
675;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 1e 20%-groep;2020;0.7
676;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 2e 20%-groep;2015;1.0
677;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 2e 20%-groep;2020;1.0
678;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 3e 20%-groep;2015;1.5
679;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 3e 20%-groep;2020;1.3
680;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 4e 20%-groep;2015;2.0
681;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 4e 20%-groep;2020;1.8
682;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 5e 20%-groep;2015;2.6
683;030000 Kleding en schoenen;Gestandaardiseerd inkomen: 5e 20%-groep;2020;2.2
684;030000 Kleding en schoenen;Inkomen tot lage-inkomensgrens;2015;0.6
685;030000 Kleding en schoenen;Inkomen tot lage-inkomensgrens;2020;0.6
686;030000 Kleding en schoenen;Inkomen boven lage-inkomensgrens;2015;1.7
687;030000 Kleding en schoenen;Inkomen boven lage-inkomensgrens;2020;1.5
688;040000 Huisvesting, water en energie;Particuliere huishoudens;2015;10.6
689;040000 Huisvesting, water en energie;Particuliere huishoudens;2020;11.6
690;040000 Huisvesting, water en energie;Type: Eenpersoonshuishouden;2015;8.9
691;040000 Huisvesting, water en energie;Type: Eenpersoonshuishouden;2020;9.6
692;040000 Huisvesting, water en energie;Type: Alleenstaande man;2015;8.8
693;040000 Huisvesting, water en energie;Type: Alleenstaande man;2020;9.6
694;040000 Huisvesting, water en energie;Type: Alleenstaande man onder AOW-lft;2015;8.6
695;040000 Huisvesting, water en energie;Type: Alleenstaande man onder AOW-lft;2020;9.3
696;040000 Huisvesting, water en energie;Type: Alleenstaande man vanaf AOW-lft;2015;9.9
697;040000 Huisvesting, water en energie;Type: Alleenstaande man vanaf AOW-lft;2020;10.9
698;040000 Huisvesting, water en energie;Type: Alleenstaande vrouw;2015;8.9
699;040000 Huisvesting, water en energie;Type: Alleenstaande vrouw;2020;9.5
700;040000 Huisvesting, water en energie;Type: Alleenstaande vrouw onder AOW-lft;2015;8.3
701;040000 Huisvesting, water en energie;Type: Alleenstaande vrouw onder AOW-lft;2020;8.9
702;040000 Huisvesting, water en energie;Type: Alleenstaande vrouw vanaf AOW-lft;2015;9.7
703;040000 Huisvesting, water en energie;Type: Alleenstaande vrouw vanaf AOW-lft;2020;10.3
704;040000 Huisvesting, water en energie;Type: Meerpersoonshuishouden;2015;11.7
705;040000 Huisvesting, water en energie;Type: Meerpersoonshuishouden;2020;12.8
706;040000 Huisvesting, water en energie;Type: Eenoudergezin;2015;10.0
707;040000 Huisvesting, water en energie;Type: Eenoudergezin;2020;11.2
708;040000 Huisvesting, water en energie;Type: Eenouder, alle kinderen < 18 jr;2015;9.9
709;040000 Huisvesting, water en energie;Type: Eenouder, alle kinderen < 18 jr;2020;10.8
710;040000 Huisvesting, water en energie;Type: Eenouder, minst. één kind >= 18 jr;2015;10.2
711;040000 Huisvesting, water en energie;Type: Eenouder, minst. één kind >= 18 jr;2020;11.6
712;040000 Huisvesting, water en energie;Type: Paar, totaal;2015;11.9
713;040000 Huisvesting, water en energie;Type: Paar, totaal;2020;13.0
714;040000 Huisvesting, water en energie;Type: Paar, met kind(eren);2015;12.1
715;040000 Huisvesting, water en energie;Type: Paar, met kind(eren);2020;13.4
716;040000 Huisvesting, water en energie;Type: Paar, alle kinderen < 18 jr;2015;11.9
717;040000 Huisvesting, water en energie;Type: Paar, alle kinderen < 18 jr;2020;13.2
718;040000 Huisvesting, water en energie;Type: Paar, minstens één kind >= 18 jr;2015;12.4
719;040000 Huisvesting, water en energie;Type: Paar, minstens één kind >= 18 jr;2020;13.6
720;040000 Huisvesting, water en energie;Type: Paar, zonder kind;2015;11.7
721;040000 Huisvesting, water en energie;Type: Paar, zonder kind;2020;12.7
722;040000 Huisvesting, water en energie;Type: Paar, zonder kind, onder AOW-lft;2015;11.6
723;040000 Huisvesting, water en energie;Type: Paar, zonder kind, onder AOW-lft;2020;12.6
724;040000 Huisvesting, water en energie;Type: Paar, zonder kind, vanaf AOW-lft;2015;12.0
725;040000 Huisvesting, water en energie;Type: Paar, zonder kind, vanaf AOW-lft;2020;12.8
726;040000 Huisvesting, water en energie;Type: Meerpersoonshuishouden, overig;2015;10.9
727;040000 Huisvesting, water en energie;Type: Meerpersoonshuishouden, overig;2020;12.6
728;040000 Huisvesting, water en energie;Huishoudensgrootte: 1 persoon;2015;8.9
729;040000 Huisvesting, water en energie;Huishoudensgrootte: 1 persoon;2020;9.6
730;040000 Huisvesting, water en energie;Huishoudensgrootte: 2 personen;2015;11.5
731;040000 Huisvesting, water en energie;Huishoudensgrootte: 2 personen;2020;12.4
732;040000 Huisvesting, water en energie;Huishoudensgrootte: 3 personen;2015;11.5
733;040000 Huisvesting, water en energie;Huishoudensgrootte: 3 personen;2020;12.8
734;040000 Huisvesting, water en energie;Huishoudensgrootte: 4 personen;2015;12.2
735;040000 Huisvesting, water en energie;Huishoudensgrootte: 4 personen;2020;13.4
736;040000 Huisvesting, water en energie;Huishoudensgrootte: 5 of meer personen;2015;12.3
737;040000 Huisvesting, water en energie;Huishoudensgrootte: 5 of meer personen;2020;13.7
738;040000 Huisvesting, water en energie;Hoofdkostwinner: tot 25 jaar;2015;7.4
739;040000 Huisvesting, water en energie;Hoofdkostwinner: tot 25 jaar;2020;8.3
740;040000 Huisvesting, water en energie;Hoofdkostwinner: 25 tot 35 jaar;2015;9.6
741;040000 Huisvesting, water en energie;Hoofdkostwinner: 25 tot 35 jaar;2020;10.6
742;040000 Huisvesting, water en energie;Hoofdkostwinner: 35 tot 45 jaar;2015;10.7
743;040000 Huisvesting, water en energie;Hoofdkostwinner: 35 tot 45 jaar;2020;11.8
744;040000 Huisvesting, water en energie;Hoofdkostwinner: 45 tot 55 jaar;2015;11.3
745;040000 Huisvesting, water en energie;Hoofdkostwinner: 45 tot 55 jaar;2020;12.4
746;040000 Huisvesting, water en energie;Hoofdkostwinner: 55 tot 65 jaar;2015;11.3
747;040000 Huisvesting, water en energie;Hoofdkostwinner: 55 tot 65 jaar;2020;12.0
748;040000 Huisvesting, water en energie;Hoofdkostwinner: 65 tot 75 jaar;2015;11.1
749;040000 Huisvesting, water en energie;Hoofdkostwinner: 65 tot 75 jaar;2020;11.8
750;040000 Huisvesting, water en energie;Hoofdkostwinner: 75 jaar of ouder;2015;10.7
751;040000 Huisvesting, water en energie;Hoofdkostwinner: 75 jaar of ouder;2020;11.7
752;040000 Huisvesting, water en energie;Hoofdkostwinner: 25 tot 45 jaar;2015;10.2
753;040000 Huisvesting, water en energie;Hoofdkostwinner: 25 tot 45 jaar;2020;11.2
754;040000 Huisvesting, water en energie;Hoofdkostwinner: 45 tot 65 jaar;2015;11.3
755;040000 Huisvesting, water en energie;Hoofdkostwinner: 45 tot 65 jaar;2020;12.2
756;040000 Huisvesting, water en energie;Hoofdkostwinner: 65 jaar of ouder;2015;10.9
757;040000 Huisvesting, water en energie;Hoofdkostwinner: 65 jaar of ouder;2020;11.7
758;040000 Huisvesting, water en energie;Hoofdkostwinner: Nederland;2015;10.8
759;040000 Huisvesting, water en energie;Hoofdkostwinner: Nederland;2020;11.8
760;040000 Huisvesting, water en energie;Hoofdkostwinner: Westers land;2015;10.6
761;040000 Huisvesting, water en energie;Hoofdkostwinner: Westers land;2020;11.5
762;040000 Huisvesting, water en energie;Hoofdkostwinner: Niet-westers land;2015;9.4
763;040000 Huisvesting, water en energie;Hoofdkostwinner: Niet-westers land;2020;10.5
764;040000 Huisvesting, water en energie;Bron: Inkomen als werknemer/zelfstandige;2015;11.0
765;040000 Huisvesting, water en energie;Bron: Inkomen als werknemer/zelfstandige;2020;12.0
766;040000 Huisvesting, water en energie;Bron: Inkomen als werknemer;2015;10.9
767;040000 Huisvesting, water en energie;Bron: Inkomen als werknemer;2020;11.8
768;040000 Huisvesting, water en energie;Bron: Inkomen als zelfstandige (totaal);2015;12.2
769;040000 Huisvesting, water en energie;Bron: Inkomen als zelfstandige (totaal);2020;13.7
770;040000 Huisvesting, water en energie;Bron: Overdrachtsinkomen;2015;10.0
771;040000 Huisvesting, water en energie;Bron: Overdrachtsinkomen;2020;10.8
772;040000 Huisvesting, water en energie;Bron: Uitkering inkomensverzekering;2015;10.6
773;040000 Huisvesting, water en energie;Bron: Uitkering inkomensverzekering;2020;11.3
774;040000 Huisvesting, water en energie;Bron: Uitkering werkloosheid;2015;9.7
775;040000 Huisvesting, water en energie;Bron: Uitkering werkloosheid;2020;9.2
776;040000 Huisvesting, water en energie;Bron: Uitkering arbeidsongeschiktheid;2015;9.0
777;040000 Huisvesting, water en energie;Bron: Uitkering arbeidsongeschiktheid;2020;9.8
778;040000 Huisvesting, water en energie;Bron: Uitkering pensioen;2015;10.9
779;040000 Huisvesting, water en energie;Bron: Uitkering pensioen;2020;11.6
780;040000 Huisvesting, water en energie;Bron: Uitkering sociale voorziening;2015;7.6
781;040000 Huisvesting, water en energie;Bron: Uitkering sociale voorziening;2020;8.2
782;040000 Huisvesting, water en energie;Bron: Uitkering bijstand;2015;7.5
783;040000 Huisvesting, water en energie;Bron: Uitkering bijstand;2020;8.0
784;040000 Huisvesting, water en energie;Bron: Uitk. sociale voorziening, overig;2015;7.8
785;040000 Huisvesting, water en energie;Bron: Uitk. sociale voorziening, overig;2020;8.6
786;040000 Huisvesting, water en energie;Bron: Studiefinanciering;2015;6.3
787;040000 Huisvesting, water en energie;Bron: Studiefinanciering;2020;7.7
788;040000 Huisvesting, water en energie;Woningbezit: eigen woning;2015;12.3
789;040000 Huisvesting, water en energie;Woningbezit: eigen woning;2020;13.3
790;040000 Huisvesting, water en energie;Woningbezit: huurwoning;2015;8.5
791;040000 Huisvesting, water en energie;Woningbezit: huurwoning;2020;9.3
792;040000 Huisvesting, water en energie;Woningbezit: huurwoning met huurtoeslag;2015;7.9
793;040000 Huisvesting, water en energie;Woningbezit: huurwoning met huurtoeslag;2020;8.4
794;040000 Huisvesting, water en energie;Woningbezit: huurwoning geen huurtoeslag;2015;9.4
795;040000 Huisvesting, water en energie;Woningbezit: huurwoning geen huurtoeslag;2020;9.9
796;040000 Huisvesting, water en energie;Besteedbaar inkomen: 1e 10%-groep;2015;7.2
797;040000 Huisvesting, water en energie;Besteedbaar inkomen: 1e 10%-groep;2020;7.9
798;040000 Huisvesting, water en energie;Besteedbaar inkomen: 2e 10%-groep;2015;8.2
799;040000 Huisvesting, water en energie;Besteedbaar inkomen: 2e 10%-groep;2020;8.8
800;040000 Huisvesting, water en energie;Besteedbaar inkomen: 3e 10%-groep;2015;9.0
801;040000 Huisvesting, water en energie;Besteedbaar inkomen: 3e 10%-groep;2020;9.6
802;040000 Huisvesting, water en energie;Besteedbaar inkomen: 4e 10%-groep;2015;9.8
803;040000 Huisvesting, water en energie;Besteedbaar inkomen: 4e 10%-groep;2020;10.6
804;040000 Huisvesting, water en energie;Besteedbaar inkomen: 5e 10%-groep;2015;10.5
805;040000 Huisvesting, water en energie;Besteedbaar inkomen: 5e 10%-groep;2020;11.4
806;040000 Huisvesting, water en energie;Besteedbaar inkomen: 6e 10%-groep;2015;11.2
807;040000 Huisvesting, water en energie;Besteedbaar inkomen: 6e 10%-groep;2020;12.0
808;040000 Huisvesting, water en energie;Besteedbaar inkomen: 7e 10%-groep;2015;11.5
809;040000 Huisvesting, water en energie;Besteedbaar inkomen: 7e 10%-groep;2020;12.7
810;040000 Huisvesting, water en energie;Besteedbaar inkomen: 8e 10%-groep;2015;12.1
811;040000 Huisvesting, water en energie;Besteedbaar inkomen: 8e 10%-groep;2020;13.2
812;040000 Huisvesting, water en energie;Besteedbaar inkomen: 9e 10%-groep;2015;12.8
813;040000 Huisvesting, water en energie;Besteedbaar inkomen: 9e 10%-groep;2020;13.9
814;040000 Huisvesting, water en energie;Besteedbaar inkomen: 10e 10%-groep;2015;14.3
815;040000 Huisvesting, water en energie;Besteedbaar inkomen: 10e 10%-groep;2020;15.7
816;040000 Huisvesting, water en energie;Besteedbaar inkomen: 1e 20%-groep;2015;7.7
817;040000 Huisvesting, water en energie;Besteedbaar inkomen: 1e 20%-groep;2020;8.3
818;040000 Huisvesting, water en energie;Besteedbaar inkomen: 2e 20%-groep;2015;9.4
819;040000 Huisvesting, water en energie;Besteedbaar inkomen: 2e 20%-groep;2020;10.1
820;040000 Huisvesting, water en energie;Besteedbaar inkomen: 3e 20%-groep;2015;10.8
821;040000 Huisvesting, water en energie;Besteedbaar inkomen: 3e 20%-groep;2020;11.7
822;040000 Huisvesting, water en energie;Besteedbaar inkomen: 4e 20%-groep;2015;11.8
823;040000 Huisvesting, water en energie;Besteedbaar inkomen: 4e 20%-groep;2020;12.9
824;040000 Huisvesting, water en energie;Besteedbaar inkomen: 5e 20%-groep;2015;13.5
825;040000 Huisvesting, water en energie;Besteedbaar inkomen: 5e 20%-groep;2020;14.8
826;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 1e 10%-groep;2015;7.6
827;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 1e 10%-groep;2020;8.3
828;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 2e 10%-groep;2015;8.3
829;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 2e 10%-groep;2020;9.2
830;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 3e 10%-groep;2015;9.0
831;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 3e 10%-groep;2020;9.7
832;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 4e 10%-groep;2015;9.8
833;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 4e 10%-groep;2020;10.6
834;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 5e 10%-groep;2015;10.5
835;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 5e 10%-groep;2020;11.2
836;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 6e 10%-groep;2015;11.0
837;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 6e 10%-groep;2020;12.1
838;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 7e 10%-groep;2015;11.4
839;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 7e 10%-groep;2020;12.4
840;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 8e 10%-groep;2015;12.1
841;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 8e 10%-groep;2020;13.0
842;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 9e 10%-groep;2015;12.6
843;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 9e 10%-groep;2020;13.7
844;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 10e 10%-groep;2015;14.1
845;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 10e 10%-groep;2020;15.6
846;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 1e 20%-groep;2015;8.0
847;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 1e 20%-groep;2020;8.7
848;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 2e 20%-groep;2015;9.4
849;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 2e 20%-groep;2020;10.2
850;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 3e 20%-groep;2015;10.8
851;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 3e 20%-groep;2020;11.6
852;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 4e 20%-groep;2015;11.7
853;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 4e 20%-groep;2020;12.7
854;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 5e 20%-groep;2015;13.4
855;040000 Huisvesting, water en energie;Gestandaardiseerd inkomen: 5e 20%-groep;2020;14.6
856;040000 Huisvesting, water en energie;Inkomen tot lage-inkomensgrens;2015;8.0
857;040000 Huisvesting, water en energie;Inkomen tot lage-inkomensgrens;2020;8.4
858;040000 Huisvesting, water en energie;Inkomen boven lage-inkomensgrens;2015;11.1
859;040000 Huisvesting, water en energie;Inkomen boven lage-inkomensgrens;2020;12.0
860;050000 Stoffering en huish. apparaten.;Particuliere huishoudens;2015;1.8
861;050000 Stoffering en huish. apparaten.;Particuliere huishoudens;2020;2.3
862;050000 Stoffering en huish. apparaten.;Type: Eenpersoonshuishouden;2015;1.1
863;050000 Stoffering en huish. apparaten.;Type: Eenpersoonshuishouden;2020;1.3
864;050000 Stoffering en huish. apparaten.;Type: Alleenstaande man;2015;0.9
865;050000 Stoffering en huish. apparaten.;Type: Alleenstaande man;2020;1.3
866;050000 Stoffering en huish. apparaten.;Type: Alleenstaande man onder AOW-lft;2015;0.8
867;050000 Stoffering en huish. apparaten.;Type: Alleenstaande man onder AOW-lft;2020;1.3
868;050000 Stoffering en huish. apparaten.;Type: Alleenstaande man vanaf AOW-lft;2015;1.4
869;050000 Stoffering en huish. apparaten.;Type: Alleenstaande man vanaf AOW-lft;2020;1.3
870;050000 Stoffering en huish. apparaten.;Type: Alleenstaande vrouw;2015;1.2
871;050000 Stoffering en huish. apparaten.;Type: Alleenstaande vrouw;2020;1.3
872;050000 Stoffering en huish. apparaten.;Type: Alleenstaande vrouw onder AOW-lft;2015;0.9
873;050000 Stoffering en huish. apparaten.;Type: Alleenstaande vrouw onder AOW-lft;2020;1.3
874;050000 Stoffering en huish. apparaten.;Type: Alleenstaande vrouw vanaf AOW-lft;2015;1.5
875;050000 Stoffering en huish. apparaten.;Type: Alleenstaande vrouw vanaf AOW-lft;2020;1.3
876;050000 Stoffering en huish. apparaten.;Type: Meerpersoonshuishouden;2015;2.3
877;050000 Stoffering en huish. apparaten.;Type: Meerpersoonshuishouden;2020;2.9
878;050000 Stoffering en huish. apparaten.;Type: Eenoudergezin;2015;1.3
879;050000 Stoffering en huish. apparaten.;Type: Eenoudergezin;2020;2.4
880;050000 Stoffering en huish. apparaten.;Type: Eenouder, alle kinderen < 18 jr;2015;1.3
881;050000 Stoffering en huish. apparaten.;Type: Eenouder, alle kinderen < 18 jr;2020;2.8
882;050000 Stoffering en huish. apparaten.;Type: Eenouder, minst. één kind >= 18 jr;2015;1.4
883;050000 Stoffering en huish. apparaten.;Type: Eenouder, minst. één kind >= 18 jr;2020;2.0
884;050000 Stoffering en huish. apparaten.;Type: Paar, totaal;2015;2.4
885;050000 Stoffering en huish. apparaten.;Type: Paar, totaal;2020;3.0
886;050000 Stoffering en huish. apparaten.;Type: Paar, met kind(eren);2015;2.5
887;050000 Stoffering en huish. apparaten.;Type: Paar, met kind(eren);2020;3.4
888;050000 Stoffering en huish. apparaten.;Type: Paar, alle kinderen < 18 jr;2015;2.4
889;050000 Stoffering en huish. apparaten.;Type: Paar, alle kinderen < 18 jr;2020;3.3
890;050000 Stoffering en huish. apparaten.;Type: Paar, minstens één kind >= 18 jr;2015;2.7
891;050000 Stoffering en huish. apparaten.;Type: Paar, minstens één kind >= 18 jr;2020;3.6
892;050000 Stoffering en huish. apparaten.;Type: Paar, zonder kind;2015;2.3
893;050000 Stoffering en huish. apparaten.;Type: Paar, zonder kind;2020;2.6
894;050000 Stoffering en huish. apparaten.;Type: Paar, zonder kind, onder AOW-lft;2015;2.1
895;050000 Stoffering en huish. apparaten.;Type: Paar, zonder kind, onder AOW-lft;2020;2.9
896;050000 Stoffering en huish. apparaten.;Type: Paar, zonder kind, vanaf AOW-lft;2015;2.4
897;050000 Stoffering en huish. apparaten.;Type: Paar, zonder kind, vanaf AOW-lft;2020;2.1
898;050000 Stoffering en huish. apparaten.;Type: Meerpersoonshuishouden, overig;2015;2.2
899;050000 Stoffering en huish. apparaten.;Type: Meerpersoonshuishouden, overig;2020;2.4
900;050000 Stoffering en huish. apparaten.;Huishoudensgrootte: 1 persoon;2015;1.1
901;050000 Stoffering en huish. apparaten.;Huishoudensgrootte: 1 persoon;2020;1.3
902;050000 Stoffering en huish. apparaten.;Huishoudensgrootte: 2 personen;2015;2.1
903;050000 Stoffering en huish. apparaten.;Huishoudensgrootte: 2 personen;2020;2.5
904;050000 Stoffering en huish. apparaten.;Huishoudensgrootte: 3 personen;2015;2.3
905;050000 Stoffering en huish. apparaten.;Huishoudensgrootte: 3 personen;2020;3.2
906;050000 Stoffering en huish. apparaten.;Huishoudensgrootte: 4 personen;2015;2.6
907;050000 Stoffering en huish. apparaten.;Huishoudensgrootte: 4 personen;2020;3.5
908;050000 Stoffering en huish. apparaten.;Huishoudensgrootte: 5 of meer personen;2015;2.5
909;050000 Stoffering en huish. apparaten.;Huishoudensgrootte: 5 of meer personen;2020;3.6
910;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: tot 25 jaar;2015;0.7
911;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: tot 25 jaar;2020;1.0
912;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 25 tot 35 jaar;2015;1.5
913;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 25 tot 35 jaar;2020;2.3
914;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 35 tot 45 jaar;2015;1.9
915;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 35 tot 45 jaar;2020;2.5
916;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 45 tot 55 jaar;2015;2.1
917;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 45 tot 55 jaar;2020;3.0
918;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 55 tot 65 jaar;2015;1.9
919;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 55 tot 65 jaar;2020;2.5
920;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 65 tot 75 jaar;2015;2.0
921;050000 Stoffering en huish. apparaten.;Hoofdkostwinner: 65 tot 75 jaar;2020;1.8
