ID;Behandelaar;Leeftijd;Perioden;TotaalOverledenen_1;TotaalZonderMBLHandelwijze_2;PlotselingEnOnverwachtOverleden_3;NietPlotselingOnverwachtOverleden_4;TotaalMetMBLHandelwijze_5;NISRekeningHoudendMetOverlijden_6;PSBRekeningHoudendMetOverlijden_7;PSBOverlijdenMedeDoel_8;NISOverlijdenUitdrukkelijkDoel_9;TotaalToedienenMiddel_10;Euthanasie_11;HulpBijZelfdoding_12;LevensbeeindigendHandZonderVerzoek_13
165;Behandeld door andere arts;17 tot 65 jaar;2001;318.0;245.0;168.0;77.0;73.0;17.0;32.0;0.0;24.0;0.0;0.0;0.0;0.0
166;Behandeld door andere arts;17 tot 65 jaar;2005;3188.0;2948.0;2862.0;86.0;240.0;101.0;65.0;0.0;56.0;18.0;18.0;0.0;0.0
167;Behandeld door andere arts;17 tot 65 jaar;2010;654.0;442.0;376.0;66.0;211.0;35.0;157.0;0.0;19.0;0.0;0.0;0.0;0.0
168;Behandeld door andere arts;17 tot 65 jaar;2015;153.0;96.0;40.0;56.0;57.0;14.0;43.0;0.0;0.0;0.0;0.0;0.0;0.0
169;Behandeld door andere arts;17 tot 65 jaar;2021;788.0;379.0;14.0;365.0;409.0;187.0;223.0;0.0;0.0;0.0;0.0;0.0;0.0
170;Behandeld door andere arts;65 tot 80 jaar;2001;641.0;387.0;254.0;133.0;254.0;35.0;102.0;21.0;96.0;0.0;0.0;0.0;0.0
171;Behandeld door andere arts;65 tot 80 jaar;2005;1278.0;1071.0;949.0;122.0;207.0;48.0;97.0;0.0;48.0;14.0;14.0;0.0;0.0
172;Behandeld door andere arts;65 tot 80 jaar;2010;1373.0;649.0;480.0;169.0;723.0;76.0;517.0;44.0;71.0;15.0;15.0;0.0;0.0
173;Behandeld door andere arts;65 tot 80 jaar;2015;184.0;87.0;52.0;35.0;96.0;0.0;96.0;0.0;0.0;0.0;0.0;0.0;0.0
174;Behandeld door andere arts;65 tot 80 jaar;2021;1112.0;526.0;0.0;526.0;586.0;0.0;364.0;0.0;191.0;31.0;31.0;0.0;0.0
175;Behandeld door andere arts;80 jaar of ouder;2001;1116.0;693.0;359.0;334.0;423.0;0.0;230.0;30.0;163.0;0.0;0.0;0.0;0.0
176;Behandeld door andere arts;80 jaar of ouder;2005;1576.0;1271.0;1090.0;181.0;305.0;15.0;290.0;0.0;0.0;0.0;0.0;0.0;0.0
177;Behandeld door andere arts;80 jaar of ouder;2010;1851.0;609.0;360.0;249.0;1243.0;141.0;839.0;0.0;254.0;9.0;0.0;9.0;0.0
178;Behandeld door andere arts;80 jaar of ouder;2015;158.0;105.0;0.0;105.0;53.0;0.0;53.0;0.0;0.0;0.0;0.0;0.0;0.0
179;Behandeld door andere arts;80 jaar of ouder;2021;1417.0;956.0;386.0;570.0;461.0;38.0;69.0;0.0;333.0;21.0;21.0;0.0;0.0
180;Geen vragenlijst uitgezonden;Totaal;2001;;;;;;;;;;;;;
181;Geen vragenlijst uitgezonden;Totaal;2005;;;;;;;;;;;;;
182;Geen vragenlijst uitgezonden;Totaal;2010;599.0;599.0;599.0;;;;;;;;;;
183;Geen vragenlijst uitgezonden;Totaal;2015;383.0;383.0;383.0;;;;;;;;;;
184;Geen vragenlijst uitgezonden;Totaal;2021;496.0;496.0;496.0;;;;;;;;;;
185;Geen vragenlijst uitgezonden;0 jaar;2001;;;;;;;;;;;;;
186;Geen vragenlijst uitgezonden;0 jaar;2005;;;;;;;;;;;;;
187;Geen vragenlijst uitgezonden;0 jaar;2010;17.0;17.0;17.0;;;;;;;;;;
188;Geen vragenlijst uitgezonden;0 jaar;2015;7.0;7.0;7.0;;;;;;;;;;
189;Geen vragenlijst uitgezonden;0 jaar;2021;6.0;6.0;6.0;;;;;;;;;;
190;Geen vragenlijst uitgezonden;1 tot 17 jaar;2001;;;;;;;;;;;;;
191;Geen vragenlijst uitgezonden;1 tot 17 jaar;2005;;;;;;;;;;;;;
192;Geen vragenlijst uitgezonden;1 tot 17 jaar;2010;2.0;2.0;2.0;;;;;;;;;;
193;Geen vragenlijst uitgezonden;1 tot 17 jaar;2015;2.0;2.0;2.0;;;;;;;;;;
194;Geen vragenlijst uitgezonden;1 tot 17 jaar;2021;0.0;0.0;0.0;;;;;;;;;;
195;Geen vragenlijst uitgezonden;17 tot 65 jaar;2001;;;;;;;;;;;;;
196;Geen vragenlijst uitgezonden;17 tot 65 jaar;2005;;;;;;;;;;;;;
197;Geen vragenlijst uitgezonden;17 tot 65 jaar;2010;187.0;187.0;187.0;;;;;;;;;;
198;Geen vragenlijst uitgezonden;17 tot 65 jaar;2015;96.0;96.0;96.0;;;;;;;;;;
199;Geen vragenlijst uitgezonden;17 tot 65 jaar;2021;139.0;139.0;139.0;;;;;;;;;;
200;Geen vragenlijst uitgezonden;65 tot 80 jaar;2001;;;;;;;;;;;;;
201;Geen vragenlijst uitgezonden;65 tot 80 jaar;2005;;;;;;;;;;;;;
202;Geen vragenlijst uitgezonden;65 tot 80 jaar;2010;164.0;164.0;164.0;;;;;;;;;;
203;Geen vragenlijst uitgezonden;65 tot 80 jaar;2015;141.0;141.0;141.0;;;;;;;;;;
204;Geen vragenlijst uitgezonden;65 tot 80 jaar;2021;203.0;203.0;203.0;;;;;;;;;;
205;Geen vragenlijst uitgezonden;80 jaar of ouder;2001;;;;;;;;;;;;;
206;Geen vragenlijst uitgezonden;80 jaar of ouder;2005;;;;;;;;;;;;;
207;Geen vragenlijst uitgezonden;80 jaar of ouder;2010;229.0;229.0;229.0;;;;;;;;;;
208;Geen vragenlijst uitgezonden;80 jaar of ouder;2015;137.0;137.0;137.0;;;;;;;;;;
209;Geen vragenlijst uitgezonden;80 jaar of ouder;2021;148.0;148.0;148.0;;;;;;;;;;
