ID;SocialeRelaties;Persoonskenmerken;Perioden;NietZoGelukkig_1;Gelukkig_2;NietZoTevredenMetHetLeven_3;TevredenMetHetLeven_4
377;789;Herkomst: autochtoon;2010 oude methode;;;;
378;789;Herkomst: autochtoon;2010 nieuwe methode;16.0;84.0;16.0;84.0
379;789;Herkomst: autochtoon;2012;22.0;78.0;23.0;77.0
380;789;Herkomst: westerse allochtoon;2003;;;;
381;789;Herkomst: westerse allochtoon;2004;;;;
382;789;Herkomst: westerse allochtoon;2005;;;;
383;789;Herkomst: westerse allochtoon;2006;;;;
384;789;Herkomst: westerse allochtoon;2007;;;;
385;789;Herkomst: westerse allochtoon;2008;;;;
386;789;Herkomst: westerse allochtoon;2009;;;;
387;789;Herkomst: westerse allochtoon;2010 oude methode;;;;
388;789;Herkomst: westerse allochtoon;2010 nieuwe methode;;;;
389;789;Herkomst: westerse allochtoon;2012;;;;
390;789;Herkomst: niet-westerse allochtoon;2003;27.0;73.0;21.0;79.0
391;789;Herkomst: niet-westerse allochtoon;2004;;;;
392;789;Herkomst: niet-westerse allochtoon;2005;;;;
393;789;Herkomst: niet-westerse allochtoon;2006;;;;
394;789;Herkomst: niet-westerse allochtoon;2007;;;;
395;789;Herkomst: niet-westerse allochtoon;2008;;;;
396;789;Herkomst: niet-westerse allochtoon;2009;;;;
397;789;Herkomst: niet-westerse allochtoon;2010 oude methode;;;;
398;789;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;;;;
399;789;Herkomst: niet-westerse allochtoon;2012;;;;
400;234;Totaal personen;2003;27.0;73.0;27.0;73.0
401;234;Totaal personen;2004;24.0;76.0;25.0;75.0
402;234;Totaal personen;2005;21.0;79.0;17.0;83.0
403;234;Totaal personen;2006;23.0;77.0;27.0;73.0
404;234;Totaal personen;2007;24.0;76.0;24.0;76.0
405;234;Totaal personen;2008;27.0;73.0;29.0;71.0
406;234;Totaal personen;2009;22.0;78.0;23.0;77.0
407;234;Totaal personen;2010 oude methode;;;;
408;234;Totaal personen;2010 nieuwe methode;;;;
409;234;Totaal personen;2012;;;;
410;234;Geslacht: mannen;2003;26.0;74.0;27.0;73.0
411;234;Geslacht: mannen;2004;20.0;80.0;25.0;75.0
412;234;Geslacht: mannen;2005;;;;
413;234;Geslacht: mannen;2006;;;;
414;234;Geslacht: mannen;2007;;;;
415;234;Geslacht: mannen;2008;;;;
416;234;Geslacht: mannen;2009;;;;
417;234;Geslacht: mannen;2010 oude methode;;;;
418;234;Geslacht: mannen;2010 nieuwe methode;;;;
419;234;Geslacht: mannen;2012;;;;
420;234;Geslacht: vrouwen;2003;29.0;71.0;27.0;73.0
421;234;Geslacht: vrouwen;2004;32.0;68.0;25.0;75.0
422;234;Geslacht: vrouwen;2005;;;;
423;234;Geslacht: vrouwen;2006;;;;
424;234;Geslacht: vrouwen;2007;;;;
425;234;Geslacht: vrouwen;2008;;;;
426;234;Geslacht: vrouwen;2009;;;;
427;234;Geslacht: vrouwen;2010 oude methode;;;;
428;234;Geslacht: vrouwen;2010 nieuwe methode;;;;
429;234;Geslacht: vrouwen;2012;;;;
430;234;Leeftijd: 18 tot 35 jaar;2003;21.0;79.0;25.0;75.0
431;234;Leeftijd: 18 tot 35 jaar;2004;;;;
432;234;Leeftijd: 18 tot 35 jaar;2005;;;;
433;234;Leeftijd: 18 tot 35 jaar;2006;;;;
434;234;Leeftijd: 18 tot 35 jaar;2007;;;;
435;234;Leeftijd: 18 tot 35 jaar;2008;;;;
436;234;Leeftijd: 18 tot 35 jaar;2009;;;;
437;234;Leeftijd: 18 tot 35 jaar;2010 oude methode;;;;
438;234;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;;;;
439;234;Leeftijd: 18 tot 35 jaar;2012;;;;
440;234;Leeftijd: 35 tot 50 jaar;2003;34.0;66.0;35.0;65.0
441;234;Leeftijd: 35 tot 50 jaar;2004;;;;
442;234;Leeftijd: 35 tot 50 jaar;2005;;;;
443;234;Leeftijd: 35 tot 50 jaar;2006;;;;
444;234;Leeftijd: 35 tot 50 jaar;2007;;;;
445;234;Leeftijd: 35 tot 50 jaar;2008;;;;
446;234;Leeftijd: 35 tot 50 jaar;2009;;;;
447;234;Leeftijd: 35 tot 50 jaar;2010 oude methode;;;;
448;234;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;;;;
449;234;Leeftijd: 35 tot 50 jaar;2012;;;;
450;234;Leeftijd: 50 tot 65 jaar;2003;26.0;74.0;23.0;77.0
451;234;Leeftijd: 50 tot 65 jaar;2004;;;;
452;234;Leeftijd: 50 tot 65 jaar;2005;;;;
453;234;Leeftijd: 50 tot 65 jaar;2006;;;;
454;234;Leeftijd: 50 tot 65 jaar;2007;;;;
455;234;Leeftijd: 50 tot 65 jaar;2008;;;;
456;234;Leeftijd: 50 tot 65 jaar;2009;;;;
457;234;Leeftijd: 50 tot 65 jaar;2010 oude methode;;;;
458;234;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;;;;
459;234;Leeftijd: 50 tot 65 jaar;2012;;;;
460;234;Leeftijd: 65 jaar of ouder;2003;;;;
461;234;Leeftijd: 65 jaar of ouder;2004;;;;
462;234;Leeftijd: 65 jaar of ouder;2005;;;;
463;234;Leeftijd: 65 jaar of ouder;2006;;;;
464;234;Leeftijd: 65 jaar of ouder;2007;;;;
465;234;Leeftijd: 65 jaar of ouder;2008;;;;
466;234;Leeftijd: 65 jaar of ouder;2009;;;;
467;234;Leeftijd: 65 jaar of ouder;2010 oude methode;;;;
468;234;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;;;;
469;234;Leeftijd: 65 jaar of ouder;2012;;;;
470;234;Herkomst: autochtoon;2003;22.0;78.0;23.0;77.0
471;234;Herkomst: autochtoon;2004;18.0;82.0;20.0;80.0
472;234;Herkomst: autochtoon;2005;19.0;81.0;15.0;85.0
473;234;Herkomst: autochtoon;2006;;;;
474;234;Herkomst: autochtoon;2007;21.0;79.0;21.0;79.0
475;234;Herkomst: autochtoon;2008;;;;
476;234;Herkomst: autochtoon;2009;;;;
477;234;Herkomst: autochtoon;2010 oude methode;;;;
478;234;Herkomst: autochtoon;2010 nieuwe methode;;;;
479;234;Herkomst: autochtoon;2012;;;;
480;234;Herkomst: westerse allochtoon;2003;;;;
481;234;Herkomst: westerse allochtoon;2004;;;;
482;234;Herkomst: westerse allochtoon;2005;;;;
483;234;Herkomst: westerse allochtoon;2006;;;;
484;234;Herkomst: westerse allochtoon;2007;;;;
485;234;Herkomst: westerse allochtoon;2008;;;;
486;234;Herkomst: westerse allochtoon;2009;;;;
487;234;Herkomst: westerse allochtoon;2010 oude methode;;;;
488;234;Herkomst: westerse allochtoon;2010 nieuwe methode;;;;
489;234;Herkomst: westerse allochtoon;2012;;;;
490;234;Herkomst: niet-westerse allochtoon;2003;;;;
491;234;Herkomst: niet-westerse allochtoon;2004;;;;
492;234;Herkomst: niet-westerse allochtoon;2005;;;;
493;234;Herkomst: niet-westerse allochtoon;2006;;;;
494;234;Herkomst: niet-westerse allochtoon;2007;;;;
495;234;Herkomst: niet-westerse allochtoon;2008;;;;
496;234;Herkomst: niet-westerse allochtoon;2009;;;;
497;234;Herkomst: niet-westerse allochtoon;2010 oude methode;;;;
498;234;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;;;;
499;234;Herkomst: niet-westerse allochtoon;2012;;;;
500;567;Totaal personen;2003;37.0;63.0;36.0;64.0
501;567;Totaal personen;2004;39.0;61.0;40.0;60.0
502;567;Totaal personen;2005;41.0;59.0;50.0;50.0
503;567;Totaal personen;2006;29.0;71.0;32.0;68.0
504;567;Totaal personen;2007;33.0;67.0;33.0;67.0
505;567;Totaal personen;2008;36.0;64.0;28.0;72.0
506;567;Totaal personen;2009;42.0;58.0;43.0;57.0
507;567;Totaal personen;2010 oude methode;;;;
508;567;Totaal personen;2010 nieuwe methode;;;;
509;567;Totaal personen;2012;;;;
510;567;Geslacht: mannen;2003;35.0;65.0;37.0;63.0
511;567;Geslacht: mannen;2004;41.0;59.0;43.0;57.0
512;567;Geslacht: mannen;2005;;;;
513;567;Geslacht: mannen;2006;;;;
514;567;Geslacht: mannen;2007;;;;
515;567;Geslacht: mannen;2008;;;;
516;567;Geslacht: mannen;2009;;;;
517;567;Geslacht: mannen;2010 oude methode;;;;
518;567;Geslacht: mannen;2010 nieuwe methode;;;;
519;567;Geslacht: mannen;2012;;;;
520;567;Geslacht: vrouwen;2003;40.0;60.0;35.0;65.0
521;567;Geslacht: vrouwen;2004;35.0;65.0;35.0;65.0
522;567;Geslacht: vrouwen;2005;;;;
523;567;Geslacht: vrouwen;2006;;;;
524;567;Geslacht: vrouwen;2007;;;;
525;567;Geslacht: vrouwen;2008;;;;
526;567;Geslacht: vrouwen;2009;;;;
527;567;Geslacht: vrouwen;2010 oude methode;;;;
528;567;Geslacht: vrouwen;2010 nieuwe methode;;;;
529;567;Geslacht: vrouwen;2012;;;;
530;567;Leeftijd: 18 tot 35 jaar;2003;;;;
531;567;Leeftijd: 18 tot 35 jaar;2004;;;;
532;567;Leeftijd: 18 tot 35 jaar;2005;;;;
533;567;Leeftijd: 18 tot 35 jaar;2006;;;;
534;567;Leeftijd: 18 tot 35 jaar;2007;;;;
535;567;Leeftijd: 18 tot 35 jaar;2008;;;;
536;567;Leeftijd: 18 tot 35 jaar;2009;;;;
537;567;Leeftijd: 18 tot 35 jaar;2010 oude methode;;;;
538;567;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;;;;
539;567;Leeftijd: 18 tot 35 jaar;2012;;;;
540;567;Leeftijd: 35 tot 50 jaar;2003;;;;
541;567;Leeftijd: 35 tot 50 jaar;2004;;;;
542;567;Leeftijd: 35 tot 50 jaar;2005;;;;
543;567;Leeftijd: 35 tot 50 jaar;2006;;;;
544;567;Leeftijd: 35 tot 50 jaar;2007;;;;
545;567;Leeftijd: 35 tot 50 jaar;2008;;;;
546;567;Leeftijd: 35 tot 50 jaar;2009;;;;
547;567;Leeftijd: 35 tot 50 jaar;2010 oude methode;;;;
548;567;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;;;;
549;567;Leeftijd: 35 tot 50 jaar;2012;;;;
550;567;Leeftijd: 50 tot 65 jaar;2003;;;;
551;567;Leeftijd: 50 tot 65 jaar;2004;;;;
552;567;Leeftijd: 50 tot 65 jaar;2005;;;;
553;567;Leeftijd: 50 tot 65 jaar;2006;;;;
554;567;Leeftijd: 50 tot 65 jaar;2007;;;;
555;567;Leeftijd: 50 tot 65 jaar;2008;;;;
556;567;Leeftijd: 50 tot 65 jaar;2009;;;;
557;567;Leeftijd: 50 tot 65 jaar;2010 oude methode;;;;
558;567;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;;;;
559;567;Leeftijd: 50 tot 65 jaar;2012;;;;
560;567;Leeftijd: 65 jaar of ouder;2003;;;;
561;567;Leeftijd: 65 jaar of ouder;2004;;;;
562;567;Leeftijd: 65 jaar of ouder;2005;;;;
563;567;Leeftijd: 65 jaar of ouder;2006;;;;
564;567;Leeftijd: 65 jaar of ouder;2007;;;;
565;567;Leeftijd: 65 jaar of ouder;2008;;;;
566;567;Leeftijd: 65 jaar of ouder;2009;;;;
567;567;Leeftijd: 65 jaar of ouder;2010 oude methode;;;;
568;567;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;;;;
569;567;Leeftijd: 65 jaar of ouder;2012;;;;
570;567;Herkomst: autochtoon;2003;30.0;70.0;30.0;70.0
571;567;Herkomst: autochtoon;2004;27.0;73.0;28.0;72.0
572;567;Herkomst: autochtoon;2005;;;;
573;567;Herkomst: autochtoon;2006;;;;
574;567;Herkomst: autochtoon;2007;;;;
575;567;Herkomst: autochtoon;2008;;;;
576;567;Herkomst: autochtoon;2009;;;;
577;567;Herkomst: autochtoon;2010 oude methode;;;;
578;567;Herkomst: autochtoon;2010 nieuwe methode;;;;
579;567;Herkomst: autochtoon;2012;;;;
580;567;Herkomst: westerse allochtoon;2003;;;;
581;567;Herkomst: westerse allochtoon;2004;;;;
582;567;Herkomst: westerse allochtoon;2005;;;;
583;567;Herkomst: westerse allochtoon;2006;;;;
584;567;Herkomst: westerse allochtoon;2007;;;;
585;567;Herkomst: westerse allochtoon;2008;;;;
586;567;Herkomst: westerse allochtoon;2009;;;;
587;567;Herkomst: westerse allochtoon;2010 oude methode;;;;
588;567;Herkomst: westerse allochtoon;2010 nieuwe methode;;;;
589;567;Herkomst: westerse allochtoon;2012;;;;
590;567;Herkomst: niet-westerse allochtoon;2003;;;;
591;567;Herkomst: niet-westerse allochtoon;2004;;;;
592;567;Herkomst: niet-westerse allochtoon;2005;;;;
593;567;Herkomst: niet-westerse allochtoon;2006;;;;
594;567;Herkomst: niet-westerse allochtoon;2007;;;;
595;567;Herkomst: niet-westerse allochtoon;2008;;;;
596;567;Herkomst: niet-westerse allochtoon;2009;;;;
597;567;Herkomst: niet-westerse allochtoon;2010 oude methode;;;;
598;567;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;;;;
599;567;Herkomst: niet-westerse allochtoon;2012;;;;
600;12;Totaal personen;2003;11.0;89.0;12.0;88.0
601;12;Totaal personen;2004;11.0;89.0;12.0;88.0
602;12;Totaal personen;2005;12.0;88.0;13.0;87.0
603;12;Totaal personen;2006;10.0;90.0;12.0;88.0
604;12;Totaal personen;2007;11.0;89.0;12.0;88.0
605;12;Totaal personen;2008;10.0;90.0;11.0;89.0
606;12;Totaal personen;2009;11.0;89.0;12.0;88.0
607;12;Totaal personen;2010 oude methode;11.0;89.0;13.0;87.0
608;12;Totaal personen;2010 nieuwe methode;15.0;85.0;14.0;86.0
609;12;Totaal personen;2012;15.0;85.0;16.0;84.0
610;12;Geslacht: mannen;2003;11.0;89.0;11.0;89.0
611;12;Geslacht: mannen;2004;10.0;90.0;11.0;89.0
612;12;Geslacht: mannen;2005;12.0;88.0;13.0;87.0
613;12;Geslacht: mannen;2006;9.0;91.0;12.0;88.0
614;12;Geslacht: mannen;2007;11.0;89.0;11.0;89.0
615;12;Geslacht: mannen;2008;10.0;90.0;10.0;90.0
616;12;Geslacht: mannen;2009;9.0;91.0;11.0;89.0
617;12;Geslacht: mannen;2010 oude methode;10.0;90.0;12.0;88.0
618;12;Geslacht: mannen;2010 nieuwe methode;13.0;87.0;13.0;87.0
619;12;Geslacht: mannen;2012;16.0;84.0;16.0;84.0
620;12;Geslacht: vrouwen;2003;12.0;88.0;13.0;87.0
621;12;Geslacht: vrouwen;2004;12.0;88.0;13.0;87.0
622;12;Geslacht: vrouwen;2005;13.0;87.0;13.0;87.0
623;12;Geslacht: vrouwen;2006;12.0;88.0;13.0;87.0
624;12;Geslacht: vrouwen;2007;12.0;88.0;12.0;88.0
625;12;Geslacht: vrouwen;2008;11.0;89.0;11.0;89.0
626;12;Geslacht: vrouwen;2009;12.0;88.0;13.0;87.0
627;12;Geslacht: vrouwen;2010 oude methode;13.0;87.0;14.0;86.0
628;12;Geslacht: vrouwen;2010 nieuwe methode;16.0;84.0;15.0;85.0
629;12;Geslacht: vrouwen;2012;14.0;86.0;15.0;85.0
630;12;Leeftijd: 18 tot 35 jaar;2003;9.0;91.0;11.0;89.0
631;12;Leeftijd: 18 tot 35 jaar;2004;9.0;91.0;11.0;89.0
632;12;Leeftijd: 18 tot 35 jaar;2005;10.0;90.0;13.0;87.0
633;12;Leeftijd: 18 tot 35 jaar;2006;8.0;92.0;11.0;89.0
634;12;Leeftijd: 18 tot 35 jaar;2007;9.0;91.0;9.0;91.0
635;12;Leeftijd: 18 tot 35 jaar;2008;7.0;93.0;9.0;91.0
636;12;Leeftijd: 18 tot 35 jaar;2009;9.0;91.0;11.0;89.0
637;12;Leeftijd: 18 tot 35 jaar;2010 oude methode;8.0;92.0;11.0;89.0
638;12;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;12.0;88.0;13.0;87.0
639;12;Leeftijd: 18 tot 35 jaar;2012;11.0;89.0;13.0;87.0
640;12;Leeftijd: 35 tot 50 jaar;2003;11.0;89.0;13.0;87.0
641;12;Leeftijd: 35 tot 50 jaar;2004;11.0;89.0;13.0;87.0
642;12;Leeftijd: 35 tot 50 jaar;2005;12.0;88.0;13.0;87.0
643;12;Leeftijd: 35 tot 50 jaar;2006;10.0;90.0;13.0;87.0
644;12;Leeftijd: 35 tot 50 jaar;2007;10.0;90.0;12.0;88.0
645;12;Leeftijd: 35 tot 50 jaar;2008;11.0;89.0;12.0;88.0
646;12;Leeftijd: 35 tot 50 jaar;2009;11.0;89.0;14.0;86.0
647;12;Leeftijd: 35 tot 50 jaar;2010 oude methode;11.0;89.0;15.0;85.0
648;12;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;14.0;86.0;14.0;86.0
649;12;Leeftijd: 35 tot 50 jaar;2012;14.0;86.0;15.0;85.0
650;12;Leeftijd: 50 tot 65 jaar;2003;14.0;86.0;13.0;87.0
651;12;Leeftijd: 50 tot 65 jaar;2004;12.0;88.0;13.0;87.0
652;12;Leeftijd: 50 tot 65 jaar;2005;13.0;87.0;15.0;85.0
653;12;Leeftijd: 50 tot 65 jaar;2006;12.0;88.0;14.0;86.0
654;12;Leeftijd: 50 tot 65 jaar;2007;14.0;86.0;14.0;86.0
655;12;Leeftijd: 50 tot 65 jaar;2008;12.0;88.0;11.0;89.0
656;12;Leeftijd: 50 tot 65 jaar;2009;10.0;90.0;12.0;88.0
657;12;Leeftijd: 50 tot 65 jaar;2010 oude methode;13.0;87.0;14.0;86.0
658;12;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;16.0;84.0;15.0;85.0
659;12;Leeftijd: 50 tot 65 jaar;2012;22.0;78.0;21.0;79.0
660;12;Leeftijd: 65 jaar of ouder;2003;16.0;84.0;13.0;87.0
661;12;Leeftijd: 65 jaar of ouder;2004;15.0;85.0;11.0;89.0
662;12;Leeftijd: 65 jaar of ouder;2005;15.0;85.0;11.0;89.0
663;12;Leeftijd: 65 jaar of ouder;2006;13.0;87.0;10.0;90.0
664;12;Leeftijd: 65 jaar of ouder;2007;15.0;85.0;12.0;88.0
665;12;Leeftijd: 65 jaar of ouder;2008;12.0;88.0;10.0;90.0
666;12;Leeftijd: 65 jaar of ouder;2009;13.0;87.0;10.0;90.0
667;12;Leeftijd: 65 jaar of ouder;2010 oude methode;16.0;84.0;12.0;88.0
668;12;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;19.0;81.0;14.0;86.0
669;12;Leeftijd: 65 jaar of ouder;2012;15.0;85.0;14.0;86.0
670;12;Herkomst: autochtoon;2003;10.0;90.0;11.0;89.0
671;12;Herkomst: autochtoon;2004;10.0;90.0;11.0;89.0
672;12;Herkomst: autochtoon;2005;10.0;90.0;11.0;89.0
673;12;Herkomst: autochtoon;2006;9.0;91.0;11.0;89.0
674;12;Herkomst: autochtoon;2007;10.0;90.0;11.0;89.0
675;12;Herkomst: autochtoon;2008;9.0;91.0;10.0;90.0
676;12;Herkomst: autochtoon;2009;9.0;91.0;10.0;90.0
677;12;Herkomst: autochtoon;2010 oude methode;10.0;90.0;11.0;89.0
678;12;Herkomst: autochtoon;2010 nieuwe methode;13.0;87.0;13.0;87.0
679;12;Herkomst: autochtoon;2012;14.0;86.0;15.0;85.0
680;12;Herkomst: westerse allochtoon;2003;15.0;85.0;14.0;86.0
681;12;Herkomst: westerse allochtoon;2004;12.0;88.0;15.0;85.0
682;12;Herkomst: westerse allochtoon;2005;16.0;84.0;15.0;85.0
683;12;Herkomst: westerse allochtoon;2006;10.0;90.0;13.0;87.0
684;12;Herkomst: westerse allochtoon;2007;14.0;86.0;15.0;85.0
685;12;Herkomst: westerse allochtoon;2008;12.0;88.0;13.0;87.0
686;12;Herkomst: westerse allochtoon;2009;11.0;89.0;15.0;85.0
687;12;Herkomst: westerse allochtoon;2010 oude methode;13.0;87.0;17.0;83.0
688;12;Herkomst: westerse allochtoon;2010 nieuwe methode;19.0;81.0;18.0;82.0
689;12;Herkomst: westerse allochtoon;2012;15.0;85.0;18.0;82.0
690;12;Herkomst: niet-westerse allochtoon;2003;25.0;75.0;22.0;78.0
691;12;Herkomst: niet-westerse allochtoon;2004;25.0;75.0;24.0;76.0
692;12;Herkomst: niet-westerse allochtoon;2005;27.0;73.0;26.0;74.0
693;12;Herkomst: niet-westerse allochtoon;2006;21.0;79.0;26.0;74.0
694;12;Herkomst: niet-westerse allochtoon;2007;23.0;77.0;16.0;84.0
695;12;Herkomst: niet-westerse allochtoon;2008;20.0;80.0;16.0;84.0
696;12;Herkomst: niet-westerse allochtoon;2009;19.0;81.0;22.0;78.0
697;12;Herkomst: niet-westerse allochtoon;2010 oude methode;21.0;79.0;22.0;78.0
698;12;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;22.0;78.0;17.0;83.0
699;12;Herkomst: niet-westerse allochtoon;2012;;;;
700;34;Totaal personen;2003;15.0;85.0;15.0;85.0
701;34;Totaal personen;2004;15.0;85.0;16.0;84.0
702;34;Totaal personen;2005;12.0;88.0;14.0;86.0
703;34;Totaal personen;2006;11.0;89.0;14.0;86.0
704;34;Totaal personen;2007;11.0;89.0;13.0;87.0
705;34;Totaal personen;2008;11.0;89.0;13.0;87.0
706;34;Totaal personen;2009;9.0;91.0;13.0;87.0
707;34;Totaal personen;2010 oude methode;12.0;88.0;14.0;86.0
708;34;Totaal personen;2010 nieuwe methode;18.0;82.0;16.0;84.0
709;34;Totaal personen;2012;0.0;0.0;0.0;0.0
710;34;Geslacht: mannen;2003;13.0;87.0;14.0;86.0
711;34;Geslacht: mannen;2004;14.0;86.0;15.0;85.0
712;34;Geslacht: mannen;2005;12.0;88.0;15.0;85.0
713;34;Geslacht: mannen;2006;7.0;93.0;12.0;88.0
714;34;Geslacht: mannen;2007;6.0;94.0;10.0;90.0
715;34;Geslacht: mannen;2008;12.0;88.0;14.0;86.0
716;34;Geslacht: mannen;2009;7.0;93.0;12.0;88.0
717;34;Geslacht: mannen;2010 oude methode;8.0;92.0;12.0;88.0
718;34;Geslacht: mannen;2010 nieuwe methode;16.0;84.0;15.0;85.0
719;34;Geslacht: mannen;2012;0.0;0.0;0.0;0.0
720;34;Geslacht: vrouwen;2003;16.0;84.0;16.0;84.0
721;34;Geslacht: vrouwen;2004;16.0;84.0;16.0;84.0
722;34;Geslacht: vrouwen;2005;13.0;87.0;14.0;86.0
723;34;Geslacht: vrouwen;2006;16.0;84.0;16.0;84.0
724;34;Geslacht: vrouwen;2007;15.0;85.0;17.0;83.0
725;34;Geslacht: vrouwen;2008;10.0;90.0;12.0;88.0
726;34;Geslacht: vrouwen;2009;12.0;88.0;13.0;87.0
727;34;Geslacht: vrouwen;2010 oude methode;18.0;82.0;17.0;83.0
728;34;Geslacht: vrouwen;2010 nieuwe methode;20.0;80.0;18.0;82.0
729;34;Geslacht: vrouwen;2012;0.0;0.0;0.0;0.0
730;34;Leeftijd: 18 tot 35 jaar;2003;13.0;87.0;14.0;86.0
731;34;Leeftijd: 18 tot 35 jaar;2004;13.0;87.0;19.0;81.0
732;34;Leeftijd: 18 tot 35 jaar;2005;12.0;88.0;14.0;86.0
733;34;Leeftijd: 18 tot 35 jaar;2006;5.0;95.0;10.0;90.0
734;34;Leeftijd: 18 tot 35 jaar;2007;10.0;90.0;13.0;87.0
735;34;Leeftijd: 18 tot 35 jaar;2008;3.0;97.0;7.0;93.0
736;34;Leeftijd: 18 tot 35 jaar;2009;9.0;91.0;15.0;85.0
737;34;Leeftijd: 18 tot 35 jaar;2010 oude methode;;;;
738;34;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;;;;
739;34;Leeftijd: 18 tot 35 jaar;2012;0.0;0.0;0.0;0.0
740;34;Leeftijd: 35 tot 50 jaar;2003;14.0;86.0;16.0;84.0
741;34;Leeftijd: 35 tot 50 jaar;2004;14.0;86.0;14.0;86.0
742;34;Leeftijd: 35 tot 50 jaar;2005;12.0;88.0;13.0;87.0
743;34;Leeftijd: 35 tot 50 jaar;2006;11.0;89.0;16.0;84.0
744;34;Leeftijd: 35 tot 50 jaar;2007;10.0;90.0;15.0;85.0
745;34;Leeftijd: 35 tot 50 jaar;2008;12.0;88.0;15.0;85.0
746;34;Leeftijd: 35 tot 50 jaar;2009;8.0;92.0;13.0;87.0
747;34;Leeftijd: 35 tot 50 jaar;2010 oude methode;;;;
748;34;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;16.0;84.0;16.0;84.0
749;34;Leeftijd: 35 tot 50 jaar;2012;0.0;0.0;0.0;0.0
750;34;Leeftijd: 50 tot 65 jaar;2003;13.0;87.0;13.0;87.0
751;34;Leeftijd: 50 tot 65 jaar;2004;14.0;86.0;15.0;85.0
752;34;Leeftijd: 50 tot 65 jaar;2005;13.0;87.0;16.0;84.0
753;34;Leeftijd: 50 tot 65 jaar;2006;12.0;88.0;14.0;86.0
754;34;Leeftijd: 50 tot 65 jaar;2007;10.0;90.0;11.0;89.0
755;34;Leeftijd: 50 tot 65 jaar;2008;10.0;90.0;13.0;87.0
756;34;Leeftijd: 50 tot 65 jaar;2009;6.0;94.0;9.0;91.0
757;34;Leeftijd: 50 tot 65 jaar;2010 oude methode;15.0;85.0;20.0;80.0
758;34;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;19.0;81.0;18.0;82.0
759;34;Leeftijd: 50 tot 65 jaar;2012;0.0;0.0;0.0;0.0
760;34;Leeftijd: 65 jaar of ouder;2003;20.0;80.0;15.0;85.0
761;34;Leeftijd: 65 jaar of ouder;2004;24.0;76.0;18.0;82.0
762;34;Leeftijd: 65 jaar of ouder;2005;13.0;87.0;13.0;87.0
763;34;Leeftijd: 65 jaar of ouder;2006;17.0;83.0;13.0;87.0
764;34;Leeftijd: 65 jaar of ouder;2007;14.0;86.0;14.0;86.0
765;34;Leeftijd: 65 jaar of ouder;2008;18.0;82.0;14.0;86.0
766;34;Leeftijd: 65 jaar of ouder;2009;15.0;85.0;17.0;83.0
767;34;Leeftijd: 65 jaar of ouder;2010 oude methode;;;;
768;34;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;;;;
769;34;Leeftijd: 65 jaar of ouder;2012;0.0;0.0;0.0;0.0
770;34;Herkomst: autochtoon;2003;13.0;87.0;13.0;87.0
771;34;Herkomst: autochtoon;2004;14.0;86.0;14.0;86.0
772;34;Herkomst: autochtoon;2005;10.0;90.0;13.0;87.0
773;34;Herkomst: autochtoon;2006;11.0;89.0;13.0;87.0
774;34;Herkomst: autochtoon;2007;9.0;91.0;13.0;87.0
775;34;Herkomst: autochtoon;2008;10.0;90.0;11.0;89.0
776;34;Herkomst: autochtoon;2009;8.0;92.0;10.0;90.0
777;34;Herkomst: autochtoon;2010 oude methode;10.0;90.0;13.0;87.0
778;34;Herkomst: autochtoon;2010 nieuwe methode;17.0;83.0;15.0;85.0
779;34;Herkomst: autochtoon;2012;0.0;0.0;0.0;0.0
780;34;Herkomst: westerse allochtoon;2003;20.0;80.0;18.0;82.0
781;34;Herkomst: westerse allochtoon;2004;17.0;83.0;19.0;81.0
782;34;Herkomst: westerse allochtoon;2005;;;;
783;34;Herkomst: westerse allochtoon;2006;;;;
784;34;Herkomst: westerse allochtoon;2007;;;;
785;34;Herkomst: westerse allochtoon;2008;;;;
786;34;Herkomst: westerse allochtoon;2009;;;;
787;34;Herkomst: westerse allochtoon;2010 oude methode;;;;
788;34;Herkomst: westerse allochtoon;2010 nieuwe methode;;;;
789;34;Herkomst: westerse allochtoon;2012;0.0;0.0;0.0;0.0
790;34;Herkomst: niet-westerse allochtoon;2003;31.0;69.0;28.0;72.0
791;34;Herkomst: niet-westerse allochtoon;2004;32.0;68.0;37.0;63.0
792;34;Herkomst: niet-westerse allochtoon;2005;;;;
793;34;Herkomst: niet-westerse allochtoon;2006;;;;
