ID;Bedrijfstypen;Landbouwmethoden;Perioden;Landbouwbedrijven_1;StandaardOpbrengstSOWaarde_2;TotaalActiva_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;FinancieleVasteActiva_6;Voorraden_7;Vorderingen_8;Effecten_9;LiquideMiddelen_10;TotaalPassiva_11;TotaalEigenVermogen_12;Oudedagsreserve_13;Ondernemingsvermogen_14;Terugkeerreserve_15;TotaalVoorzieningen_16;LanglopendeSchulden_17;KortlopendeSchulden_18;TotaalBedrijfsopbrengsten_19;NettoOmzet_20;TotaalBedrijfskosten_21;KostenGrondEnHulpstoffen_22;Personeelskosten_23;Afschrijving_24;OverigeImmaterieleEnMaterieleActiva_25;WaardeverminderingVanVlottendeActiva_26;OverigeBedrijfskosten_27;TotaalFinancieleBatenEnLasten_28;Renteopbrengsten_29;KostenVanSchulden_30;ResultaatUitGewoneBedrijfsuitoefening_31;TotaalResultaten_32;BuitengewoneBaten_33;BuitengewoneLasten_34;SaldoFiscaleWinstberekening_35
863;Vleeskalverenbedrijven;Gangbare landbouw;2022;1201.0;904.0;1593.5;3.0;1256.0;42.9;96.1;92.9;0.1;102.5;1593.5;772.0;31.3;637.0;0.1;13.0;639.1;169.3;569.7;482.7;453.5;280.1;14.0;49.1;-0.7;0.0;116.3;-16.8;0.2;16.7;99.4;29.3;34.7;5.5;129.5
864;Overige rundveebedrijven;Landbouw (totaal);2011;7318.0;272.5;3318.6;25.4;2480.1;176.9;157.6;208.7;12.8;257.0;3318.6;1998.6;149.2;1642.7;0.0;42.2;1015.4;262.4;1183.4;1011.8;1000.6;637.8;54.5;75.9;-4.3;0.5;236.2;-34.3;3.9;46.3;148.5;310.8;331.1;20.3;461.1
865;Overige rundveebedrijven;Landbouw (totaal);2012;7206.0;264.6;3564.9;23.2;2708.3;179.7;169.3;221.4;13.0;250.0;3564.9;2209.3;145.1;1841.3;0.3;41.1;1029.1;285.0;1238.4;1062.8;1063.3;697.0;56.8;73.5;-4.0;0.7;239.3;-38.4;4.5;47.6;136.7;241.0;262.2;21.3;376.6
866;Overige rundveebedrijven;Landbouw (totaal);2013;6748.0;301.6;3426.2;14.3;2682.3;160.3;160.1;169.1;13.7;226.3;3426.2;2228.5;131.7;1884.8;0.3;32.0;929.1;236.3;1128.9;981.7;964.7;622.4;55.5;65.5;-4.6;0.0;226.0;-34.7;2.7;39.0;129.5;179.1;191.8;12.8;315.3
867;Overige rundveebedrijven;Landbouw (totaal);2014;6552.0;302.1;3540.2;16.9;2810.3;103.8;162.0;175.1;15.5;256.7;3540.2;2317.9;124.5;1974.4;0.3;34.1;932.0;255.9;1230.9;1076.3;1053.6;687.7;67.8;70.3;-3.7;0.6;230.8;-35.2;2.6;38.7;142.1;176.9;191.7;14.7;319.9
868;Overige rundveebedrijven;Landbouw (totaal);2015;6169.0;282.6;3490.2;14.8;2804.8;104.4;156.5;164.0;18.1;227.6;3490.2;2337.7;116.7;2077.5;0.1;35.6;870.5;246.2;1082.9;924.2;904.8;585.0;56.8;61.4;2.4;0.3;199.0;-29.3;2.5;33.8;148.8;162.2;192.1;29.8;314.9
869;Overige rundveebedrijven;Landbouw (totaal);2016;4912.0;295.3;3453.5;6.4;2804.9;106.5;147.8;166.5;5.0;216.4;3453.5;2371.8;104.0;2151.5;0.1;34.0;833.4;214.2;936.0;805.6;776.2;491.5;52.7;57.7;-8.6;0.1;182.8;-26.9;1.5;30.0;132.8;150.5;157.2;6.7;284.0
870;Overige rundveebedrijven;Landbouw (totaal);2017;4712.0;301.6;3578.2;10.6;2933.3;98.9;147.5;144.3;5.6;238.0;3578.2;2485.1;97.4;2277.7;-0.1;31.4;856.8;205.0;998.3;869.9;854.8;558.1;46.7;60.1;-1.7;0.1;191.4;-26.3;1.1;28.0;117.1;106.6;113.5;6.9;224.7
871;Overige rundveebedrijven;Landbouw (totaal);2018;4694.0;291.8;3630.7;18.6;2938.3;88.4;129.5;165.9;6.4;283.5;3630.7;2652.6;100.8;2433.5;0.6;28.5;763.1;185.8;965.0;800.4;801.9;501.9;49.2;57.7;-1.6;0.0;194.8;-21.5;1.1;25.0;141.6;144.8;154.8;10.0;287.5
872;Overige rundveebedrijven;Landbouw (totaal);2019;4533.0;280.6;3714.3;18.8;3037.8;81.5;135.9;152.6;2.9;284.8;3714.3;2713.9;100.3;2488.9;0.2;24.0;787.9;188.2;875.4;728.6;731.9;444.2;45.5;60.5;-1.9;0.0;183.6;-21.6;1.0;24.1;121.9;101.3;108.7;7.3;234.0
873;Overige rundveebedrijven;Landbouw (totaal);2020;4451.0;261.5;3653.9;16.7;3000.0;93.0;135.6;129.5;5.1;273.8;3653.9;2723.6;94.0;2484.1;0.5;23.0;742.3;164.5;883.2;748.6;755.0;476.7;46.2;57.1;-0.3;0.1;175.2;-20.1;1.0;21.5;108.0;112.7;119.8;7.1;220.6
874;Overige rundveebedrijven;Landbouw (totaal);2021;4491.0;261.5;3816.3;17.7;3132.0;90.8;143.4;145.0;2.1;285.3;3816.3;2911.0;92.3;2695.7;0.2;21.6;714.1;169.4;918.9;776.5;765.2;484.0;45.9;57.5;-4.5;0.0;182.3;-17.4;0.7;20.9;136.3;144.7;151.8;7.2;281.4
875;Overige rundveebedrijven;Landbouw (totaal);2022;4595.0;270.2;4414.7;23.7;3588.6;122.6;162.8;156.4;2.3;358.3;4414.7;3315.8;100.7;3019.1;-0.1;30.6;836.8;231.6;1004.9;852.4;821.6;500.9;48.4;72.2;-4.1;0.0;221.4;-23.9;0.7;24.0;159.3;160.5;170.1;9.6;323.0
876;Overige rundveebedrijven;Biologische landbouw (totaal);2011;101.0;9.3;104.3;0.8;82.0;3.0;4.6;7.3;0.0;6.6;104.3;47.8;2.3;33.3;0.0;1.6;48.5;6.4;25.4;18.2;18.8;8.0;2.0;2.5;0.0;0.0;6.3;-2.3;0.1;1.2;4.3;6.9;7.1;0.2;11.2
877;Overige rundveebedrijven;Biologische landbouw (totaal);2012;107.0;9.1;112.9;1.4;86.4;5.3;6.7;6.5;0.1;6.5;112.9;47.4;2.4;29.3;0.0;1.5;53.1;10.8;32.3;26.2;26.6;12.7;2.8;2.9;0.0;0.0;8.3;-2.0;0.1;1.6;3.7;1.5;3.1;1.6;5.2
878;Overige rundveebedrijven;Biologische landbouw (totaal);2013;110.0;11.5;111.5;0.6;91.3;4.2;5.2;4.4;0.0;5.7;111.5;57.6;2.4;40.1;0.0;1.4;44.4;8.1;24.5;20.5;20.7;9.1;2.1;2.4;0.0;0.0;7.2;-1.4;0.1;1.1;2.4;4.8;5.0;0.2;7.3
879;Overige rundveebedrijven;Biologische landbouw (totaal);2014;105.0;11.3;111.5;0.2;89.0;4.0;5.0;5.4;0.4;7.6;111.5;61.8;2.2;39.1;0.0;1.5;37.4;10.8;28.3;21.6;21.0;9.9;2.3;2.3;0.0;0.0;6.4;-1.2;0.1;1.1;6.1;1.0;1.3;0.2;7.2
880;Overige rundveebedrijven;Biologische landbouw (totaal);2015;95.0;11.0;107.4;0.1;84.0;3.0;4.8;7.2;0.9;7.3;107.4;57.8;1.7;37.8;0.0;2.3;32.9;14.3;26.2;22.9;20.2;10.4;2.4;2.2;0.0;0.0;5.2;-1.1;0.4;0.9;4.9;2.5;2.8;0.2;7.6
881;Overige rundveebedrijven;Biologische landbouw (totaal);2016;97.0;13.3;112.1;0.6;90.9;3.2;5.7;6.0;0.1;5.6;112.1;65.1;2.0;55.3;0.0;1.5;34.6;10.9;28.6;24.1;23.2;11.6;2.5;2.1;-0.1;0.0;7.1;-1.3;0.1;1.2;4.0;2.8;3.0;0.2;6.8
882;Overige rundveebedrijven;Biologische landbouw (totaal);2017;103.0;15.0;130.6;0.9;105.5;3.8;6.9;6.3;0.1;7.0;130.6;81.6;2.9;67.9;0.0;1.5;37.7;9.8;35.6;29.7;29.0;14.8;3.5;3.0;0.1;0.0;7.6;-1.3;0.0;1.1;5.2;1.2;1.2;0.0;6.4
883;Overige rundveebedrijven;Biologische landbouw (totaal);2018;102.0;14.9;116.3;0.4;91.1;4.0;5.1;6.9;0.0;8.8;116.3;82.5;2.3;66.6;0.0;1.4;25.9;6.5;30.4;23.0;23.6;11.6;2.2;2.2;0.0;0.0;7.7;-0.9;0.0;0.8;5.8;3.9;4.0;0.1;9.7
884;Overige rundveebedrijven;Biologische landbouw (totaal);2019;106.0;15.0;149.3;0.4;122.9;3.3;6.0;5.2;0.3;11.2;149.3;96.3;2.5;70.9;0.0;1.5;41.5;10.0;30.0;22.1;24.1;11.1;2.0;3.0;0.7;0.0;7.4;-0.6;0.0;0.8;5.3;2.2;3.0;0.9;7.5
885;Overige rundveebedrijven;Biologische landbouw (totaal);2020;97.0;13.7;147.8;0.2;123.0;4.7;4.5;4.3;1.5;9.8;147.8;99.3;2.6;74.1;0.0;1.9;38.2;8.4;30.2;24.2;24.4;11.3;2.3;2.8;0.1;0.0;7.8;-1.6;0.1;0.9;4.2;2.0;2.1;0.1;6.0
886;Overige rundveebedrijven;Biologische landbouw (totaal);2021;96.0;13.2;129.2;0.3;105.2;4.3;4.8;4.4;0.0;10.2;129.2;92.0;2.5;76.9;0.0;0.7;27.5;9.1;29.5;24.2;24.3;11.4;2.2;2.7;0.0;0.0;7.9;-0.8;0.0;0.7;4.5;1.3;1.4;0.1;5.7
887;Overige rundveebedrijven;Biologische landbouw (totaal);2022;107.0;12.5;156.3;1.5;126.0;5.0;6.9;5.7;0.0;11.3;156.3;107.1;2.8;87.8;0.0;1.1;36.2;11.9;33.2;26.9;26.2;13.1;2.4;2.1;0.0;0.0;8.6;-1.0;0.0;0.9;5.9;4.3;4.4;0.1;10.4
888;Overige rundveebedrijven;Gangbare landbouw;2011;7217.0;263.2;3214.3;24.6;2398.1;173.9;153.0;201.4;12.8;250.4;3214.3;1950.8;146.9;1609.4;0.0;40.6;966.9;256.0;1158.0;993.6;981.8;629.8;52.5;73.4;-4.3;0.5;229.9;-32.0;3.8;45.1;144.2;303.9;324.0;20.1;449.9
889;Overige rundveebedrijven;Gangbare landbouw;2012;7099.0;255.5;3452.0;21.8;2621.9;174.4;162.6;214.9;12.9;243.5;3452.0;2161.9;142.7;1812.0;0.3;39.6;976.0;274.2;1206.1;1036.6;1036.7;684.3;54.0;70.6;-4.0;0.7;231.0;-36.4;4.4;46.0;133.0;239.5;259.1;19.7;371.4
890;Overige rundveebedrijven;Gangbare landbouw;2013;6638.0;290.1;3314.7;13.7;2591.0;156.1;154.9;164.7;13.7;220.6;3314.7;2170.9;129.3;1844.7;0.3;30.6;884.7;228.2;1104.4;961.2;944.0;613.3;53.4;63.1;-4.6;0.0;218.8;-33.3;2.6;37.9;127.1;174.3;186.8;12.6;308.0
891;Overige rundveebedrijven;Gangbare landbouw;2014;6447.0;290.8;3428.7;16.7;2721.3;99.8;157.0;169.7;15.1;249.1;3428.7;2256.1;122.3;1935.3;0.3;32.6;894.6;245.1;1202.6;1054.7;1032.6;677.8;65.5;68.0;-3.7;0.6;224.4;-34.0;2.5;37.6;136.0;175.9;190.4;14.5;312.7
892;Overige rundveebedrijven;Gangbare landbouw;2015;6074.0;271.6;3382.8;14.7;2720.8;101.4;151.7;156.8;17.2;220.3;3382.8;2279.9;115.0;2039.7;0.1;33.3;837.6;231.9;1056.7;901.3;884.6;574.6;54.4;59.2;2.4;0.3;193.8;-28.2;2.1;32.9;143.9;159.7;189.3;29.6;307.3
893;Overige rundveebedrijven;Gangbare landbouw;2016;4815.0;282.0;3341.4;5.8;2714.0;103.3;142.1;160.5;4.9;210.8;3341.4;2306.7;102.0;2096.2;0.1;32.5;798.8;203.3;907.4;781.5;753.0;479.9;50.2;55.6;-8.5;0.1;175.7;-25.6;1.4;28.8;128.8;147.7;154.2;6.5;277.2
894;Overige rundveebedrijven;Gangbare landbouw;2017;4609.0;286.6;3447.6;9.7;2827.8;95.1;140.6;138.0;5.5;231.0;3447.6;2403.5;94.5;2209.8;-0.1;29.9;819.1;195.2;962.7;840.2;825.8;543.3;43.2;57.1;-1.8;0.1;183.8;-25.0;1.1;26.9;111.9;105.4;112.3;6.9;218.3
895;Overige rundveebedrijven;Gangbare landbouw;2018;4592.0;276.9;3514.4;18.2;2847.2;84.4;124.4;159.0;6.4;274.7;3514.4;2570.1;98.5;2366.9;0.6;27.1;737.2;179.3;934.6;777.4;778.3;490.3;47.0;55.5;-1.6;0.0;187.1;-20.6;1.1;24.2;135.8;140.9;150.8;9.9;277.8
896;Overige rundveebedrijven;Gangbare landbouw;2019;4427.0;265.6;3565.0;18.3;2915.0;78.2;129.9;147.3;2.6;273.6;3565.0;2617.6;97.8;2417.9;0.2;22.5;746.3;178.3;845.4;706.6;707.8;433.2;43.5;57.5;-2.6;0.0;176.1;-21.0;0.9;23.2;116.6;99.2;105.6;6.5;226.5
897;Overige rundveebedrijven;Gangbare landbouw;2020;4354.0;247.8;3506.0;16.6;2877.0;88.3;131.2;125.3;3.6;264.1;3506.0;2624.3;91.4;2410.0;0.5;21.1;704.0;156.2;852.9;724.3;730.6;465.4;43.9;54.3;-0.4;0.1;167.4;-18.5;1.0;20.6;103.9;110.8;117.7;6.9;214.6
898;Overige rundveebedrijven;Gangbare landbouw;2021;4395.0;248.3;3687.2;17.4;3026.7;86.6;138.6;140.6;2.1;275.1;3687.2;2819.0;89.8;2618.8;0.2;21.0;686.6;160.4;889.4;752.3;740.9;472.5;43.7;54.8;-4.5;0.0;174.4;-16.6;0.7;20.1;131.8;143.3;150.4;7.1;275.7
899;Overige rundveebedrijven;Gangbare landbouw;2022;4488.0;257.7;4258.4;22.3;3462.6;117.6;156.0;150.7;2.2;347.0;4258.4;3208.7;97.9;2931.2;-0.1;29.6;800.6;219.6;971.7;825.5;795.4;487.8;46.0;70.1;-4.0;0.0;212.8;-22.9;0.6;23.1;153.4;156.2;165.7;9.5;312.7
900;Schapenbedrijven;Landbouw (totaal);2011;4154.0;75.8;971.4;9.7;720.3;28.7;38.8;83.4;0.4;90.2;971.4;492.0;53.2;412.2;0.0;8.6;363.9;106.9;677.3;628.4;574.9;424.6;29.0;29.1;-1.7;0.0;94.0;-17.4;0.8;18.2;85.1;48.4;51.6;3.2;135.7
901;Schapenbedrijven;Landbouw (totaal);2012;4298.0;77.3;967.3;6.8;733.7;29.3;42.9;73.2;0.2;81.1;967.3;539.2;50.7;451.9;0.0;8.6;335.8;83.6;586.7;547.9;497.0;350.6;28.2;25.8;0.0;0.0;92.5;-15.5;1.0;17.1;74.2;72.6;76.6;3.9;148.1
902;Schapenbedrijven;Landbouw (totaal);2013;4389.0;98.9;1123.6;7.8;836.3;39.2;49.9;95.0;0.4;95.0;1123.6;617.8;54.8;511.5;0.0;6.7;390.9;108.3;762.3;720.3;654.4;472.8;45.3;31.1;-0.9;0.0;106.0;-16.4;0.8;17.6;91.5;50.7;55.1;4.4;142.9
903;Schapenbedrijven;Landbouw (totaal);2014;4247.0;96.4;1230.4;7.8;901.4;66.2;53.8;94.2;0.6;106.5;1230.4;694.1;51.5;583.3;0.2;11.9;394.4;129.7;700.5;655.5;564.7;386.6;38.9;33.1;0.0;0.0;106.3;-16.5;0.6;17.3;119.2;73.0;76.3;3.4;194.9
904;Schapenbedrijven;Landbouw (totaal);2015;3904.0;94.4;1251.1;5.9;898.2;63.6;49.2;109.9;0.2;124.0;1251.1;697.7;48.8;605.4;0.0;14.5;431.7;107.2;943.9;897.7;803.2;615.3;49.9;34.0;-2.9;0.0;107.0;-14.6;0.6;16.5;126.1;37.6;42.9;5.3;163.7
905;Schapenbedrijven;Landbouw (totaal);2016;2089.0;80.6;853.2;3.2;628.5;48.5;29.0;62.4;0.1;81.5;853.2;503.0;27.8;436.6;-0.1;14.2;270.1;66.1;444.5;414.0;386.8;291.0;16.4;17.4;-2.4;0.1;64.3;-8.9;0.2;9.6;48.9;26.3;29.0;2.7;75.4
906;Schapenbedrijven;Landbouw (totaal);2017;2085.0;81.0;880.3;3.4;656.0;44.1;28.1;53.4;0.1;95.1;880.3;560.9;27.7;477.7;-0.1;19.8;225.5;74.0;431.0;395.8;368.0;269.5;17.8;17.3;-0.1;0.0;63.5;-8.0;0.2;8.1;55.0;26.1;27.0;1.0;81.7
907;Schapenbedrijven;Landbouw (totaal);2018;2095.0;90.7;834.7;5.2;622.8;37.6;28.4;53.6;0.1;86.9;834.7;535.3;26.0;478.8;0.3;15.9;212.2;71.1;442.0;406.1;375.2;272.9;20.2;17.7;-2.0;0.0;66.1;-7.6;0.3;7.5;59.2;31.9;33.1;1.2;91.2
908;Schapenbedrijven;Landbouw (totaal);2019;2148.0;99.8;950.4;5.2;711.6;55.2;31.0;54.5;0.2;92.7;950.4;638.0;25.2;563.6;0.0;18.5;234.0;59.9;392.0;360.4;334.0;232.7;20.0;19.3;-0.1;0.0;62.1;-7.4;0.2;7.6;50.6;29.8;31.1;1.3;82.3
909;Schapenbedrijven;Landbouw (totaal);2020;2170.0;97.7;947.5;10.4;706.9;32.6;34.7;55.2;1.2;106.4;947.5;606.3;23.7;526.6;0.0;9.2;264.2;67.7;437.6;405.3;378.1;268.0;21.0;21.5;0.0;0.0;67.6;-7.3;0.2;7.7;52.2;27.1;28.3;1.3;79.0
910;Schapenbedrijven;Landbouw (totaal);2021;2113.0;93.6;864.9;4.3;644.2;30.9;31.9;49.9;1.0;102.6;864.9;588.5;21.8;510.5;0.1;8.7;202.1;65.4;408.1;371.3;336.1;242.7;16.9;18.3;-9.0;0.0;67.2;-6.1;0.1;6.2;65.8;31.5;33.3;1.8;97.2
911;Schapenbedrijven;Landbouw (totaal);2022;2274.0;100.2;1369.0;4.7;867.0;274.7;39.7;57.7;1.3;123.9;1369.0;1039.0;27.9;698.8;0.2;16.3;239.9;73.6;382.7;343.8;313.9;197.0;19.7;24.2;-1.8;0.0;82.5;-5.9;0.1;7.3;62.9;49.2;51.7;2.5;128.7
912;Schapenbedrijven;Biologische landbouw (totaal);2011;37.0;1.6;13.2;0.0;10.0;0.6;0.6;1.0;0.0;1.0;13.2;4.9;0.3;3.6;0.0;0.2;6.1;2.0;6.1;5.5;5.4;3.3;0.3;0.4;0.0;0.0;1.4;-0.3;0.0;0.3;0.4;0.2;0.2;0.0;0.7
913;Schapenbedrijven;Biologische landbouw (totaal);2012;38.0;1.7;13.8;0.0;11.6;0.3;0.6;0.8;0.0;0.6;13.8;5.3;0.5;4.5;0.0;0.1;6.9;1.5;5.0;4.4;4.3;2.4;0.2;0.4;0.0;0.0;1.4;-0.3;0.0;0.3;0.4;0.5;0.6;0.0;0.9
914;Schapenbedrijven;Biologische landbouw (totaal);2013;32.0;1.8;13.0;0.0;10.9;0.1;0.5;0.5;0.0;1.0;13.0;5.4;0.4;5.0;0.0;0.0;6.0;1.6;4.5;3.9;3.9;2.2;0.2;0.3;0.0;0.0;1.1;-0.2;0.0;0.3;0.4;3.4;3.4;0.0;3.8
915;Schapenbedrijven;Biologische landbouw (totaal);2014;25.0;1.6;12.4;0.0;10.5;0.1;0.5;0.4;0.0;0.9;12.4;5.1;0.2;4.8;0.0;0.0;5.4;1.9;3.8;3.1;3.1;1.7;0.2;0.3;0.0;0.0;0.9;-0.2;0.0;0.2;0.5;1.1;1.1;0.0;1.6
916;Schapenbedrijven;Biologische landbouw (totaal);2015;21.0;1.2;17.2;0.0;14.1;0.4;0.4;0.8;0.0;1.5;17.2;9.8;0.4;9.1;0.0;0.1;5.4;1.9;6.7;6.3;3.9;4.1;0.6;0.4;-2.1;0.0;1.0;-0.2;0.0;0.2;2.7;1.3;1.3;0.0;3.9
917;Schapenbedrijven;Biologische landbouw (totaal);2016;21.0;1.3;14.4;0.0;11.3;0.7;0.5;1.3;0.0;0.6;14.4;5.5;0.2;4.3;0.0;0.3;7.8;0.8;5.0;4.1;4.3;2.1;0.6;0.3;0.0;0.0;1.3;-0.3;0.0;0.3;0.5;0.3;0.3;0.0;0.8
918;Schapenbedrijven;Biologische landbouw (totaal);2017;18.0;1.3;10.7;0.0;8.6;0.7;0.3;0.6;0.0;0.5;10.7;4.3;0.2;3.8;0.0;0.3;5.3;0.7;3.7;2.6;3.2;1.8;0.3;0.3;0.0;0.0;0.8;-0.2;0.0;0.2;0.3;0.1;0.1;0.0;0.3
919;Schapenbedrijven;Biologische landbouw (totaal);2018;24.0;3.7;16.9;0.0;12.9;0.6;0.4;1.5;0.0;1.5;16.9;9.0;0.3;8.4;0.0;0.3;6.6;1.1;5.0;4.4;4.1;2.0;0.4;0.4;0.0;0.0;1.2;-0.2;0.0;0.2;0.7;0.1;0.1;0.0;0.8
920;Schapenbedrijven;Biologische landbouw (totaal);2019;29.0;4.5;22.5;0.0;18.4;1.0;0.5;1.0;0.0;1.5;22.5;13.2;0.5;12.4;0.0;0.3;7.7;1.3;6.3;5.4;5.1;2.7;0.4;0.6;0.0;0.0;1.3;-0.3;0.0;0.3;0.9;0.1;0.1;0.0;1.0
921;Schapenbedrijven;Biologische landbouw (totaal);2020;23.0;3.2;21.8;0.1;17.8;0.6;0.6;0.8;0.0;1.8;21.8;13.0;0.6;12.4;0.0;0.0;7.7;1.1;7.4;6.4;6.0;3.5;0.4;0.6;0.0;0.0;1.5;-0.2;0.0;0.3;1.1;0.7;0.7;0.0;1.8
922;Schapenbedrijven;Biologische landbouw (totaal);2021;24.0;3.4;26.3;0.0;21.0;0.4;0.8;1.1;0.0;3.1;26.3;17.8;0.7;17.1;0.0;0.0;7.3;1.1;8.5;7.6;6.7;3.9;0.5;0.6;-0.1;0.0;1.8;-0.2;0.0;0.2;1.6;0.6;0.6;0.0;2.2
923;Schapenbedrijven;Biologische landbouw (totaal);2022;29.0;4.1;25.8;0.1;21.2;0.9;0.8;0.9;0.1;1.7;25.8;16.8;0.5;16.1;0.0;0.1;7.5;1.3;7.8;6.6;6.1;3.0;0.6;0.6;0.0;0.0;2.0;-0.2;0.0;0.2;1.5;0.2;0.7;0.5;1.7
924;Schapenbedrijven;Gangbare landbouw;2011;4117.0;74.2;958.2;9.7;710.3;28.1;38.2;82.4;0.4;89.2;958.2;487.1;52.9;408.6;0.0;8.4;357.8;104.9;671.2;622.9;569.5;421.3;28.7;28.7;-1.7;0.0;92.6;-17.1;0.8;17.9;84.7;48.2;51.4;3.2;135.0
925;Schapenbedrijven;Gangbare landbouw;2012;4260.0;75.6;953.5;6.8;722.1;29.0;42.3;72.4;0.2;80.5;953.5;533.9;50.2;447.4;0.0;8.5;328.9;82.1;581.7;543.5;492.7;348.2;28.0;25.4;0.0;0.0;91.1;-15.2;1.0;16.8;73.8;72.1;76.0;3.9;147.2
926;Schapenbedrijven;Gangbare landbouw;2013;4357.0;97.1;1110.6;7.8;825.4;39.1;49.4;94.5;0.4;94.0;1110.6;612.4;54.4;506.5;0.0;6.7;384.9;106.7;757.8;716.4;650.5;470.6;45.1;30.8;-0.9;0.0;104.9;-16.2;0.8;17.3;91.1;47.3;51.7;4.4;139.1
927;Schapenbedrijven;Gangbare landbouw;2014;4222.0;94.8;1218.0;7.8;890.9;66.1;53.3;93.8;0.6;105.6;1218.0;689.0;51.3;578.5;0.2;11.9;389.0;127.8;696.7;652.4;561.6;384.9;38.7;32.8;0.0;0.0;105.4;-16.3;0.6;17.1;118.7;71.9;75.2;3.4;193.3
928;Schapenbedrijven;Gangbare landbouw;2015;3883.0;93.2;1233.9;5.9;884.1;63.2;48.8;109.1;0.2;122.5;1233.9;687.9;48.4;596.3;0.0;14.4;426.3;105.3;937.2;891.4;799.3;611.2;49.3;33.6;-0.8;0.0;106.0;-14.4;0.6;16.3;123.4;36.3;41.6;5.3;159.8
929;Schapenbedrijven;Gangbare landbouw;2016;2068.0;79.3;838.8;3.2;617.2;47.8;28.5;61.1;0.1;80.9;838.8;497.5;27.6;432.3;-0.1;13.9;262.3;65.3;439.5;409.9;382.5;288.9;15.8;17.1;-2.4;0.1;63.0;-8.6;0.2;9.3;48.4;26.0;28.7;2.7;74.6
930;Schapenbedrijven;Gangbare landbouw;2017;2067.0;79.7;869.6;3.4;647.4;43.4;27.8;52.8;0.1;94.6;869.6;556.6;27.5;473.9;-0.1;19.5;220.2;73.3;427.3;393.2;364.8;267.7;17.5;17.0;-0.1;0.0;62.7;-7.8;0.2;7.9;54.7;26.0;26.9;1.0;81.4
931;Schapenbedrijven;Gangbare landbouw;2018;2071.0;87.0;817.8;5.2;609.9;37.0;28.0;52.1;0.1;85.4;817.8;526.3;25.7;470.4;0.3;15.6;205.6;70.0;437.0;401.7;371.1;270.9;19.8;17.3;-2.0;0.0;64.9;-7.4;0.3;7.3;58.5;31.8;33.0;1.2;90.4
932;Schapenbedrijven;Gangbare landbouw;2019;2119.0;95.3;927.9;5.2;693.2;54.2;30.5;53.6;0.2;91.2;927.9;624.8;24.7;551.2;0.0;18.2;226.3;58.6;385.8;355.0;328.9;229.9;19.6;18.6;-0.1;0.0;60.8;-7.1;0.2;7.4;49.8;29.7;31.0;1.2;81.3
933;Schapenbedrijven;Gangbare landbouw;2020;2147.0;94.6;925.7;10.3;689.1;32.0;34.0;54.4;1.2;104.6;925.7;593.2;23.1;514.1;0.0;9.2;256.6;66.7;430.2;398.9;372.1;264.5;20.6;20.9;0.0;0.0;66.1;-7.1;0.2;7.4;51.1;26.4;27.6;1.2;77.2
934;Schapenbedrijven;Gangbare landbouw;2021;2089.0;90.2;838.5;4.3;623.3;30.6;31.1;48.8;1.0;99.5;838.5;570.7;21.1;493.3;0.1;8.7;194.8;64.3;399.5;363.7;329.4;238.8;16.4;17.7;-8.9;0.0;65.4;-5.9;0.1;6.0;64.2;30.9;32.7;1.8;95.0
935;Schapenbedrijven;Gangbare landbouw;2022;2245.0;96.0;1343.3;4.6;845.8;273.7;38.9;56.8;1.2;122.2;1343.3;1022.2;27.3;682.8;0.2;16.3;232.3;72.3;374.9;337.2;307.8;194.0;19.1;23.6;-1.8;0.0;80.6;-5.7;0.1;7.1;61.4;49.0;51.0;2.0;127.0
936;Geitenbedrijven;Landbouw (totaal);2011;359.0;87.3;272.3;1.1;217.0;6.9;13.4;23.8;0.2;10.0;272.3;65.6;5.8;50.4;0.1;4.3;171.7;30.7;111.5;102.5;102.6;65.4;3.3;10.8;0.0;0.0;23.1;-7.5;0.2;8.1;1.4;8.7;9.8;1.0;10.1
937;Geitenbedrijven;Landbouw (totaal);2012;356.0;98.6;284.6;0.4;233.0;5.5;17.6;18.2;0.1;9.6;284.6;68.1;5.4;56.3;0.1;1.6;180.4;34.4;137.2;127.6;114.4;74.6;4.7;10.6;0.0;0.0;24.7;-7.7;0.3;8.0;15.0;7.7;9.0;1.2;22.6
938;Geitenbedrijven;Landbouw (totaal);2013;362.0;103.9;315.9;0.5;255.2;7.4;17.5;23.0;0.0;12.1;315.9;104.7;6.2;92.7;0.1;2.2;174.8;34.1;167.2;156.9;129.8;84.9;5.1;13.1;-0.2;0.0;26.8;-7.0;0.2;7.6;30.3;8.8;9.4;0.5;39.3
939;Geitenbedrijven;Landbouw (totaal);2014;347.0;108.5;348.3;0.6;274.4;7.5;13.4;32.8;0.0;19.5;348.3;142.8;7.9;130.9;0.1;1.9;168.6;35.0;195.3;185.7;137.3;87.1;5.6;13.8;0.1;0.0;30.7;-6.5;0.1;7.1;51.7;10.1;11.2;1.1;62.1
940;Geitenbedrijven;Landbouw (totaal);2015;373.0;119.8;430.0;0.7;340.7;11.5;15.2;35.8;0.0;26.0;430.0;206.7;8.8;182.6;0.0;3.2;178.5;41.6;232.6;213.3;159.5;97.8;7.3;18.4;0.0;0.0;36.1;-4.8;0.2;7.0;68.2;14.4;16.6;2.2;83.2
