ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
2844;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2015 3e kwartaal;271;186;165;138;101;36;27;18;8;1;0;65;24;10;14;40;18;23;100;22;11.7;85;68.7;60.7
2845;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2015 4e kwartaal;274;186;164;136;99;36;28;18;9;1;0;63;20;9;11;43;19;24;101;23;12.1;88;67.8;59.6
2846;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2015 ;272;190;168;140;105;35;27;19;7;1;0;65;23;11;12;43;19;23;102;23;12.0;82;69.9;61.6
2847;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2016 1e kwartaal;292;212;184;151;113;38;33;23;9;1;0;74;19;11;8;56;25;30;109;29;13.5;79;72.8;63.0
2848;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2016 2e kwartaal;291;214;190;156;118;38;34;22;11;1;0;76;20;10;9;56;27;30;114;24;11.1;77;73.4;65.3
2849;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2016 3e kwartaal;291;217;190;153;119;33;38;26;11;1;0;71;20;10;10;51;24;27;119;27;12.3;74;74.5;65.4
2850;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2016 4e kwartaal;293;213;196;158;119;39;38;28;9;1;0;74;20;10;10;53;24;29;122;17;8.1;80;72.8;66.9
2851;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2016;292;214;190;154;117;37;36;25;10;1;0;74;20;10;9;54;25;29;116;24;11.2;78;73.4;65.1
2852;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2017 1e kwartaal;292;216;194;157;120;37;37;28;9;0;0;73;26;14;12;47;19;27;121;22;10.2;76;74.1;66.5
2853;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2017 2e kwartaal;285;200;179;146;113;33;33;24;9;0;0;64;22;10;12;42;19;23;115;21;10.3;85;70.1;62.9
2854;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2017 3e kwartaal;294;214;200;164;126;39;36;26;9;1;0;75;20;8;12;55;22;33;125;14;6.5;81;72.6;67.9
2855;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2017 4e kwartaal;289;211;195;159;116;43;36;25;9;1;0;74;19;8;11;54;25;29;121;17;7.8;78;73.0;67.3
2856;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2017;290;210;192;157;119;38;35;26;9;1;0;71;22;10;12;49;21;28;121;18;8.7;80;72.5;66.2
2857;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 1e kwartaal;294;220;203;174;130;43;29;22;7;0;0;75;19;9;10;56;25;31;128;17;7.9;74;74.9;69.0
2858;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 2e kwartaal;297;221;207;177;127;50;30;23;7;0;0;74;19;7;12;55;26;29;133;14;6.2;76;74.3;69.6
2859;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 3e kwartaal;295;213;199;165;120;44;34;25;8;1;0;71;18;7;11;53;24;29;128;14;6.7;81;72.4;67.5
2860;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018 4e kwartaal;286;209;196;161;116;45;36;26;9;1;0;77;21;8;13;56;25;31;120;13;6.2;76;73.3;68.8
2861;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018;293;216;201;169;123;45;32;24;8;1;0;74;19;8;12;55;25;30;127;15;6.7;77;73.7;68.7
2862;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2019 1e kwartaal;317;229;215;176;129;47;39;29;9;1;0;83;19;7;13;63;28;36;132;15;6.3;87;72.4;67.8
2863;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2019 2e kwartaal;313;228;213;175;127;49;37;28;8;1;0;82;20;9;11;61;28;33;131;15;6.7;85;72.9;68.0
2864;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2019 3e kwartaal;314;231;220;179;136;43;41;31;10;0;0;85;22;11;11;63;29;33;135;11;4.9;83;73.7;70.1
2865;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2019 4e kwartaal;320;233;221;179;134;45;42;30;12;0;0;85;23;7;16;62;28;33;136;12;5.3;87;72.8;69.0
2866;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2019;316;230;217;177;131;46;40;30;10;0;0;84;21;8;13;62;28;34;133;13;5.8;85;73.0;68.7
2867;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2020 1e kwartaal;329;232;225;184;138;46;41;28;13;0;0;89;23;12;11;66;29;37;136;7;3.1;97;70.6;68.4
2868;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2020 2e kwartaal;331;240;225;177;137;39;49;35;13;1;0;89;22;13;9;68;32;36;136;15;6.1;92;72.3;68.0
2869;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2020 3e kwartaal;340;255;237;186;141;45;51;34;16;1;0;87;19;12;7;68;31;37;150;18;7.1;85;74.9;69.6
2870;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2020 4e kwartaal;312;227;212;167;126;41;45;34;10;1;0;81;21;13;8;60;25;35;131;14;6.3;85;72.7;68.1
2871;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2020;328;238;225;178;135;43;46;33;13;1;0;86;21;12;9;65;29;36;138;14;5.7;90;72.7;68.5
2872;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2021 1e kwartaal;360;256;234;204;161;43;30;20;9;1;0;82;27;13;14;55;31;24;152;22;8.7;104;71.2;65.0
2873;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2021 2e kwartaal;367;270;254;215;169;46;39;28;10;1;0;91;23;10;13;69;29;40;163;16;6.0;96;73.7;69.3
2874;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2021 3e kwartaal;360;265;251;213;162;51;38;28;9;1;0;97;21;12;9;76;31;45;155;14;5.2;95;73.6;69.8
2875;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2021 4e kwartaal;373;269;255;210;158;53;45;32;13;0;0;96;22;10;12;74;32;42;160;13;5.0;104;72.1;68.5
2876;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2021;365;265;249;211;162;48;38;27;10;1;0;91;23;11;12;68;31;38;157;16;6.2;100;72.7;68.2
2877;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2022 1e kwartaal;365;266;252;206;160;46;46;35;11;0;0;91;18;6;12;72;28;45;161;14;5.2;99;72.8;69.0
2878;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2022 2e kwartaal;373;259;247;192;142;50;55;38;16;0;0;89;21;10;11;67;24;43;158;13;4.9;114;69.4;66.0
2879;Totaal mannen en vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2022 3e kwartaal;353;252;240;189;144;45;51;37;13;0;0;87;18;7;12;68;24;44;153;12;4.8;101;71.3;67.9
2880;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2013 1e kwartaal;37;25;21;20;17;3;1;0;0;0;0;7;3;1;2;4;3;1;14;3;;12;66.7;57.3
2881;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2013 2e kwartaal;41;29;25;24;19;5;0;0;0;0;0;8;2;1;1;6;4;2;17;5;;12;71.3;60.1
2882;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2013 3e kwartaal;38;23;19;18;15;3;1;1;0;0;0;7;2;1;1;5;3;2;13;4;;15;61.2;51.2
2883;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2013 4e kwartaal;43;29;24;22;20;3;2;1;0;0;0;8;2;1;1;6;3;3;16;5;;14;67.5;56.3
2884;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2013;40;27;22;21;18;4;1;1;0;0;0;7;2;1;1;5;3;2;15;4;15.7;13;66.8;56.3
2885;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2014 1e kwartaal;36;23;20;17;14;3;2;0;2;0;0;6;2;0;2;4;2;2;14;3;;13;63.6;55.5
2886;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2014 2e kwartaal;33;19;17;15;10;5;2;1;1;0;0;5;2;0;1;3;2;1;12;2;;14;58.9;52.1
2887;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2014 3e kwartaal;31;17;15;12;10;2;3;0;2;1;0;4;2;0;1;2;1;1;11;2;;13;57.1;49.5
2888;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2014 4e kwartaal;36;23;19;16;14;3;2;1;1;0;0;6;3;1;2;3;1;2;13;5;;12;65.0;52.3
2889;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2014;34;21;18;15;12;3;2;1;1;0;0;5;2;1;1;3;2;2;13;3;14.5;13;61.3;52.5
2890;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2015 1e kwartaal;40;27;23;20;15;5;3;2;1;0;0;8;3;1;2;6;3;3;15;4;;13;67.3;57.1
2891;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2015 2e kwartaal;42;25;22;20;16;3;3;2;1;0;0;7;1;0;1;7;3;3;15;3;;17;59.7;53.1
2892;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2015 3e kwartaal;41;23;20;19;15;4;2;1;1;0;0;8;2;0;2;6;2;3;13;3;;17;57.5;50.3
2893;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2015 4e kwartaal;41;25;22;19;16;3;3;2;1;0;0;9;3;1;2;6;3;3;13;3;;16;60.6;53.3
2894;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2015 ;41;25;22;19;15;4;3;2;1;0;0;8;2;0;2;6;3;3;14;3;12.8;16;61.2;53.4
2895;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2016 1e kwartaal;45;29;24;21;18;3;3;3;0;0;0;10;2;1;1;8;3;4;15;5;;16;64.1;53.9
2896;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2016 2e kwartaal;48;34;31;28;24;4;3;3;0;0;0;12;2;1;1;10;4;6;19;3;8.1;14;70.9;65.1
2897;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2016 3e kwartaal;51;35;29;25;21;4;4;3;1;0;0;9;3;2;1;5;1;4;20;6;17.5;16;69.3;57.2
2898;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2016 4e kwartaal;54;35;33;26;21;5;6;5;1;0;0;8;3;2;1;5;2;3;24;2;6.5;19;64.7;60.5
2899;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2016;49;33;29;25;21;4;4;4;1;0;0;10;3;1;1;7;3;4;20;4;11.9;16;67.2;59.2
2900;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2017 1e kwartaal;56;37;32;27;21;7;5;3;2;0;0;9;3;3;0;6;2;4;23;5;13.1;19;66.4;57.7
2901;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2017 2e kwartaal;56;34;29;24;20;4;4;3;1;0;0;7;2;1;0;6;2;4;21;5;14.5;22;60.0;51.3
2902;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2017 3e kwartaal;59;37;36;28;22;6;8;7;1;0;0;11;1;0;1;10;3;7;25;1;3.1;22;63.1;61.2
2903;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2017 4e kwartaal;52;33;28;22;19;3;6;5;0;0;0;9;3;1;1;6;2;4;19;5;16.0;19;64.1;53.9
2904;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2017;56;35;31;25;21;5;6;5;1;0;0;9;2;1;1;7;2;5;22;4;11.5;20;63.4;56.1
2905;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2018 1e kwartaal;54;37;34;27;22;4;7;6;1;0;0;10;3;1;3;6;3;4;24;4;9.9;17;68.9;62.1
2906;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2018 2e kwartaal;52;34;34;29;21;8;4;4;0;0;0;10;3;0;3;7;4;3;24;0;0.5;18;65.3;65.0
2907;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2018 3e kwartaal;45;31;30;24;21;3;6;5;1;0;0;8;2;0;2;6;2;4;22;1;2.4;14;68.4;66.7
2908;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2018 4e kwartaal;52;37;35;30;24;5;5;3;2;0;0;14;4;0;4;10;5;5;21;2;4.7;16;69.8;66.5
2909;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2018;51;35;33;27;22;5;6;4;1;0;0;10;3;0;3;7;3;4;23;2;4.6;16;68.1;65.0
2910;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2019 1e kwartaal;51;31;30;28;22;6;2;2;0;0;0;11;2;0;2;8;3;5;19;1;4.2;20;61.5;58.9
2911;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2019 2e kwartaal;54;35;33;30;27;3;3;3;0;0;0;10;2;1;1;8;4;5;23;2;6.5;19;65.6;61.3
2912;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2019 3e kwartaal;56;36;34;31;27;4;4;3;0;0;0;9;3;1;3;5;2;3;26;2;4.5;20;64.3;61.4
2913;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2019 4e kwartaal;58;39;37;33;27;6;4;3;1;0;0;15;6;1;5;9;4;5;23;2;4.8;19;67.7;64.4
2914;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2019;55;35;34;30;26;5;3;3;1;0;0;11;3;1;3;8;3;5;23;2;5.0;19;64.9;61.6
2915;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2020 1e kwartaal;61;39;38;33;28;5;5;4;1;0;0;13;5;2;3;9;5;4;24;1;2.4;22;63.6;62.1
2916;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2020 2e kwartaal;64;43;40;33;28;6;7;6;2;0;0;13;2;1;2;10;4;6;28;3;6.0;21;67.0;63.0
2917;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2020 3e kwartaal;63;43;41;34;28;6;7;6;1;0;0;12;3;1;2;9;4;5;29;2;4.8;19;69.2;65.9
2918;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2020 4e kwartaal;60;40;38;33;28;4;5;4;1;0;0;11;4;3;1;7;3;5;27;2;4.0;21;65.8;63.2
2919;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2020;62;41;39;33;28;5;6;5;1;0;0;12;3;2;2;9;4;5;27;2;4.4;21;66.4;63.5
2920;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2021 1e kwartaal;57;45;42;37;31;7;5;3;1;0;0;8;3;1;1;6;1;4;34;4;7.9;12;79.6;73.4
2921;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2021 2e kwartaal;76;53;52;47;39;8;5;3;2;0;0;17;4;2;2;13;4;9;35;1;1.7;23;69.9;68.8
2922;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2021 3e kwartaal;70;48;46;40;32;8;6;4;1;0;0;16;4;2;2;12;4;7;30;2;5.0;22;69.2;65.7
2923;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2021 4e kwartaal;77;54;51;42;30;11;10;7;3;0;0;17;5;1;3;12;4;8;35;3;4.7;23;69.8;66.5
2924;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2021;70;50;48;41;33;8;6;4;2;0;0;15;4;2;2;11;3;7;33;2;4.7;20;71.7;68.3
2925;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2022 1e kwartaal;70;49;47;38;31;7;9;7;2;0;0;14;2;1;1;12;5;7;33;2;4.2;21;70.5;67.6
2926;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2022 2e kwartaal;76;48;46;33;27;6;13;8;5;0;0;15;4;3;2;10;4;7;31;2;4.9;27;63.6;60.5
2927;Totaal mannen en vrouwen;45 tot 55 jaar;Marokko;2022 3e kwartaal;67;44;43;35;29;6;8;7;1;0;0;17;3;1;2;14;6;7;27;1;1.9;22;66.3;65.1
2928;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2013 1e kwartaal;49;35;30;25;19;6;5;3;2;0;0;12;4;3;1;8;4;4;18;4;12.8;14;70.7;61.7
2929;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2013 2e kwartaal;52;34;29;24;20;4;5;3;2;0;0;10;4;3;0;6;3;3;20;5;13.5;18;65.7;56.9
2930;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2013 3e kwartaal;46;28;24;21;18;4;3;2;1;0;0;9;4;3;1;5;3;2;15;4;;17;61.7;52.7
2931;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2013 4e kwartaal;51;35;29;24;20;3;6;4;2;0;0;10;3;2;1;6;4;3;20;6;16.5;16;69.3;57.9
2932;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2013;49;33;28;24;19;4;5;3;2;0;0;10;4;3;1;6;3;3;18;5;14.3;16;67.0;57.4
2933;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2014 1e kwartaal;51;36;31;25;22;4;6;4;2;0;0;12;5;3;2;7;3;3;19;5;12.6;15;70.9;62.0
2934;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2014 2e kwartaal;49;37;32;27;22;6;4;2;2;0;0;14;5;3;2;9;6;3;18;5;14.4;12;75.0;64.2
2935;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2014 3e kwartaal;45;28;27;23;17;6;4;2;1;0;0;10;4;3;1;6;4;3;17;1;;17;62.1;60.3
2936;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2014 4e kwartaal;51;33;30;24;21;3;6;5;1;0;0;9;2;1;1;7;2;5;21;3;10.2;18;64.6;58.0
2937;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2014;49;33;30;25;20;5;5;3;2;0;0;11;4;3;2;7;4;4;19;4;10.5;16;68.3;61.1
2938;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2015 1e kwartaal;58;37;34;31;25;6;3;2;1;0;0;10;4;2;2;7;2;4;24;3;7.7;21;63.8;59.0
2939;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2015 2e kwartaal;60;38;35;31;24;7;4;3;1;0;0;12;5;1;3;8;4;4;23;3;6.8;22;63.5;59.1
2940;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2015 3e kwartaal;58;33;31;27;21;6;5;2;3;0;0;10;4;1;4;6;3;3;21;2;6.5;25;57.2;53.5
2941;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2015 4e kwartaal;60;28;26;22;17;5;4;2;2;0;0;8;2;1;1;6;2;4;18;2;;32;46.0;42.8
2942;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2015 ;59;34;32;28;22;6;4;2;2;0;0;10;4;1;3;6;3;4;22;2;7.0;25;57.6;53.5
2943;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2016 1e kwartaal;61;38;33;28;21;7;5;3;2;0;0;12;1;1;0;11;5;6;21;4;11.8;23;61.6;54.3
2944;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2016 2e kwartaal;60;40;35;27;21;6;7;4;3;0;0;13;2;1;1;11;6;5;21;5;12.7;21;65.7;57.4
2945;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2016 3e kwartaal;64;46;41;32;26;6;9;5;4;0;0;14;3;2;2;11;6;4;27;5;10.4;18;72.3;64.8
2946;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2016 4e kwartaal;61;44;39;31;25;6;8;6;2;0;0;14;5;3;2;9;5;5;25;4;9.8;17;71.8;64.8
2947;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2016;62;42;37;30;23;6;7;4;3;0;0;13;3;1;1;11;6;5;24;5;11.1;20;67.9;60.4
2948;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2017 1e kwartaal;59;44;41;30;24;6;11;8;3;0;0;15;6;3;2;9;6;3;26;4;8.2;14;75.5;69.3
2949;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2017 2e kwartaal;57;38;34;27;23;4;8;6;2;0;0;8;1;0;1;7;3;4;26;4;9.8;18;67.5;60.9
2950;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2017 3e kwartaal;61;41;40;34;27;6;6;5;1;0;0;13;2;0;2;11;5;6;27;1;3.2;19;67.9;65.7
2951;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2017 4e kwartaal;62;41;40;33;26;8;7;5;1;0;0;12;3;1;1;10;6;4;28;1;2.1;21;66.1;64.7
2952;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2017;60;41;39;31;25;6;8;6;2;0;0;12;3;1;2;9;5;4;27;2;5.8;18;69.2;65.2
2953;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2018 1e kwartaal;63;46;44;37;32;5;6;5;1;0;0;14;3;1;2;11;5;6;30;2;5.2;17;73.3;69.5
2954;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2018 2e kwartaal;65;47;44;39;32;7;5;4;1;0;0;15;4;2;2;11;7;5;29;3;5.3;18;72.2;68.3
2955;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2018 3e kwartaal;66;42;40;34;26;8;6;5;1;0;0;15;4;1;3;10;6;4;26;2;4.1;24;63.4;60.8
2956;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2018 4e kwartaal;57;36;34;26;21;6;7;4;3;0;0;10;4;2;3;6;2;4;24;2;4.7;21;62.6;59.7
2957;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2018;63;43;41;34;28;7;6;5;2;0;0;13;4;1;2;10;5;4;27;2;4.9;20;68.0;64.7
2958;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2019 1e kwartaal;65;39;37;29;24;5;8;6;2;0;0;12;5;2;3;7;3;4;25;2;5.6;26;60.0;56.7
2959;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2019 2e kwartaal;71;48;45;36;31;5;9;6;3;0;0;16;6;2;3;10;5;5;29;4;7.4;23;68.1;63.0
2960;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2019 3e kwartaal;69;49;47;36;31;5;11;7;4;0;0;16;5;2;3;11;7;4;31;2;3.6;21;70.0;67.5
2961;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2019 4e kwartaal;72;48;46;35;28;7;11;7;4;0;0;17;4;0;4;13;8;5;29;2;4.0;24;66.2;63.5
2962;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2019;69;46;44;34;28;6;10;6;3;0;0;15;5;2;3;10;6;4;28;2;5.1;23;66.2;62.8
2963;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2020 1e kwartaal;75;46;45;36;28;8;9;6;3;0;0;14;3;1;2;11;4;7;31;0;0.6;29;61.0;60.7
2964;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2020 2e kwartaal;75;50;46;35;28;6;12;6;5;1;0;14;3;1;1;11;7;5;32;4;8.0;24;67.4;62.0
2965;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2020 3e kwartaal;78;51;48;34;27;6;15;6;8;1;0;16;3;2;1;13;7;5;33;3;5.8;26;66.1;62.3
2966;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2020 4e kwartaal;63;35;34;23;17;5;11;7;3;1;0;13;4;3;1;9;4;5;20;1;3.0;29;54.9;53.2
2967;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2020;73;46;43;32;25;6;12;6;5;1;0;14;3;2;2;11;6;5;29;2;4.6;27;62.7;59.8
2968;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2021 1e kwartaal;75;47;45;44;38;7;1;0;1;0;0;21;8;2;6;13;9;4;24;2;3.7;28;62.9;60.5
2969;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2021 2e kwartaal;75;57;53;41;36;5;12;10;2;1;0;21;4;0;4;16;6;10;32;4;6.7;19;75.1;70.1
2970;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2021 3e kwartaal;70;50;48;38;35;3;10;8;2;0;0;21;3;2;1;18;8;9;27;2;3.6;20;70.9;68.3
2971;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2021 4e kwartaal;66;45;43;33;27;6;9;8;1;0;0;17;4;2;2;13;6;7;25;2;4.8;21;67.8;64.5
2972;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2021;71;49;47;39;34;5;8;6;1;0;0;20;5;2;3;15;7;8;27;2;4.8;22;69.2;65.9
2973;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2022 1e kwartaal;68;47;44;37;32;5;8;6;2;0;0;16;4;1;3;12;5;7;29;3;5.9;21;69.4;65.3
2974;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2022 2e kwartaal;72;45;43;34;27;7;9;7;1;0;0;18;5;2;3;13;4;9;25;2;5.5;27;62.6;59.1
2975;Totaal mannen en vrouwen;45 tot 55 jaar;Turkije;2022 3e kwartaal;64;42;40;32;28;4;8;6;2;0;0;13;3;1;2;10;4;6;27;2;5.2;22;65.8;62.3
2976;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2013 1e kwartaal;63;52;47;41;32;9;6;5;1;0;0;21;7;2;5;15;6;9;26;5;9.2;11;82.0;74.5
2977;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2013 2e kwartaal;62;48;43;38;32;6;5;4;1;0;0;19;4;2;2;15;6;9;24;5;10.8;13;78.6;70.1
2978;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2013 3e kwartaal;65;55;48;42;35;6;6;5;1;0;0;19;4;1;3;15;6;9;29;7;12.4;11;83.5;73.1
2979;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2013 4e kwartaal;63;50;44;37;30;7;6;5;1;0;0;16;3;1;2;13;6;7;28;6;12.9;13;79.8;69.5
2980;Totaal mannen en vrouwen;45 tot 55 jaar;Suriname;2013;63;51;45;39;33;7;6;5;1;0;0;19;4;1;3;14;6;8;27;6;11.3;12;81.0;71.8
