ID;Persoonskenmerken;Perioden;Consumentenvertrouwen_1;EconomischKlimaat_2;Koopbereidheid_3;EconomischeSituatieLaatste12Maanden_4;EconomischeSituatieKomende12Maanden_5;FinancieleSituatieLaatste12Maanden_6;FinancieleSituatieKomende12Maanden_7;GunstigeTijdVoorGroteAankopen_8;Totaal_9;VeelBeterGeworden_10;EenBeetjeBeterGeworden_11;HetzelfdeGebleven_12;EenBeetjeSlechterGeworden_13;VeelSlechterGeworden_14;WeetNiet_15;Totaal_16;VeelBeterWorden_17;EenBeetjeBeterWorden_18;HetzelfdeBlijven_19;EenBeetjeSlechterWorden_20;VeelSlechterWorden_21;WeetNiet_22;Totaal_23;VeelBeterGeworden_24;EenBeetjeBeterGeworden_25;HetzelfdeGebleven_26;EenBeetjeSlechterGeworden_27;VeelSlechterGeworden_28;WeetNiet_29;Totaal_30;VeelBeterWorden_31;EenBeetjeBeterWorden_32;HetzelfdeBlijven_33;EenBeetjeSlechterWorden_34;VeelSlechterWorden_35;WeetNiet_36;Totaal_37;GunstigeTijd_38;NietGunstigOfOngunstig_39;OngunstigeTijd_40;WeetNiet_41;Totaal_42;SterkGestegen_43;MatigGestegen_44;ZwakGestegen_45;OngeveerHetzelfdeGebleven_46;Gedaald_47;WeetNiet_48;Totaal_49;SterkerStijgen_50;EvenveelStijgen_51;MinderStijgen_52;GelijkBlijven_53;Dalen_54;WeetNiet_55;Totaal_56;SterkStijgen_57;EenBeetjeStijgen_58;HetzelfdeBlijven_59;EenBeetjeDalen_60;SterkDalen_61;WeetNiet_62;Totaal_63;SchuldenMaken_64;SpaartegoedenAanspreken_65;PreciesRondkomen_66;BeetjeGeldOverhouden_67;VeelGeldOverhouden_68;WeetNiet_69;Totaal_70;ZeerWaarschijnlijk_71;Waarschijnlijk_72;Onwaarschijnlijk_73;ZeerOnwaarschijnlijk_74;WeetNiet_75;Totaal_76;EenZeerGoedMoment_77;EenGoedMoment_78;EenSlechtMoment_79;EenZeerSlechtMoment_80;WeetNiet_81;Totaal_82;VeelMeerGeld_83;EenBeetjeMeerGeld_84;OngeveerHetzelfde_85;EenBeetjeMinderGeld_86;VeelMinderGeld_87;WeetNiet_88;Totaal_89;ZeerWaarschijnlijk_90;Waarschijnlijk_91;Onwaarschijnlijk_92;ZeerOnwaarschijnlijk_93;WeetNiet_94;Totaal_95;JaZekerWel_96;JaWaarschijnlijkWel_97;NeeWaarschijnlijkNiet_98;NeeZekerNiet_99;WeetNiet_100;Totaal_101;ZeerWaarschijnlijk_102;Waarschijnlijk_103;Onwaarschijnlijk_104;ZeerOnwaarschijnlijk_105;WeetNiet_106;Totaal_107;BoodschappenAlcoholTabak_108;KledingEnSchoenen_109;AutoEnVervoer_110;VakantiesMeerdaagseStedentrips_111;HorecaSportCultuur_112;WoningEnergieInternetTelefoon_113;OpAllesOpNietsNietsBijzonders_114;WeetNiet_115
256;Leeftijd: 45 tot 55 jaar;2019 1e kwartaal;6;7;6;19;-6;0;8;10;100;8;35;31;17;6;3;100;4;23;37;26;7;2;100;5;24;42;23;6;1;100;4;23;53;16;3;1;100;24;56;15;5;100;30;41;18;9;0;2;100;37;34;10;16;1;2;100;2;13;41;39;2;3;100;4;10;24;46;11;4;100;19;42;25;11;4;100;4;40;35;13;7;100;3;11;50;14;17;5;100;8;21;34;33;3;100;4;5;19;70;2;100;11;25;25;36;2;100;9;6;5;27;5;6;37;4
257;Leeftijd: 45 tot 55 jaar;2019 2e kwartaal;4;4;4;13;-5;-1;6;7;100;7;32;32;20;6;3;100;5;19;43;23;6;4;100;6;23;41;22;8;1;100;3;19;58;14;3;2;100;25;52;18;5;100;37;44;11;5;0;2;100;19;43;15;17;1;4;100;2;13;37;41;2;4;100;4;8;25;48;11;5;100;19;45;21;10;5;100;3;44;35;11;7;100;3;12;46;15;18;6;100;8;20;33;35;4;100;3;6;18;71;3;100;15;19;22;41;3;100;10;6;6;23;6;7;37;5
258;Leeftijd: 45 tot 55 jaar;2019 3e kwartaal;6;3;8;16;-10;2;10;13;100;6;32;37;18;4;3;100;3;21;40;27;6;3;100;3;27;42;22;5;1;100;3;22;58;14;1;2;100;26;57;13;5;100;36;43;11;7;0;3;100;22;46;11;15;1;5;100;2;15;44;32;3;5;100;4;8;23;50;10;5;100;21;41;26;8;4;100;5;36;37;17;5;100;2;12;49;17;13;7;100;8;20;34;33;4;100;2;4;22;69;2;100;12;23;22;40;2;100;10;6;4;27;6;4;38;5
259;Leeftijd: 45 tot 55 jaar;2019 4e kwartaal;-1;-8;3;5;-21;-2;8;4;100;3;28;38;20;7;3;100;4;17;32;33;9;4;100;5;24;39;23;8;1;100;4;22;53;15;3;4;100;23;55;18;5;100;30;43;17;9;1;1;100;26;48;7;13;1;5;100;5;25;36;26;2;6;100;4;11;26;44;9;5;100;15;42;24;13;6;100;3;29;42;20;7;100;4;12;44;17;16;6;100;8;20;34;35;4;100;3;5;18;70;3;100;10;23;24;41;2;100;7;6;5;26;5;6;41;4
260;Leeftijd: 45 tot 55 jaar;2019;4;1;5;13;-11;0;8;8;100;6;32;34;19;6;3;100;4;20;38;28;7;3;100;5;24;41;22;7;1;100;3;22;56;15;3;2;100;24;55;16;5;100;33;43;14;7;0;2;100;26;43;11;15;1;4;100;3;16;40;34;3;5;100;4;9;24;47;10;5;100;18;42;24;10;5;100;4;37;37;15;7;100;3;12;47;16;16;6;100;8;20;34;34;4;100;3;5;19;70;2;100;12;23;23;39;2;100;9;6;5;26;6;6;38;5
261;Leeftijd: 45 tot 55 jaar;2020 1e kwartaal;0;-7;6;9;-24;6;8;3;100;4;31;37;20;6;2;100;3;15;36;31;11;3;100;5;26;43;19;7;0;100;2;23;54;14;4;4;100;19;59;16;5;100;29;46;14;9;0;2;100;27;49;8;11;2;4;100;4;30;38;23;2;4;100;3;8;22;49;12;6;100;20;44;19;12;5;100;3;33;38;19;7;100;2;15;50;14;14;5;100;9;20;35;32;4;100;2;6;22;68;2;100;13;23;26;37;2;100;9;5;4;28;5;6;40;4
262;Leeftijd: 45 tot 55 jaar;2020 2e kwartaal;-26;-46;-13;-29;-63;11;-12;-38;100;4;19;20;27;25;4;100;2;12;6;25;52;3;100;6;25;48;14;5;2;100;2;12;54;20;6;6;100;9;40;47;4;100;19;37;17;23;1;4;100;54;16;2;16;6;6;100;63;26;3;5;3;1;100;3;10;21;48;13;6;100;19;40;23;11;8;100;10;53;22;7;8;100;2;9;42;19;21;6;100;6;17;37;36;4;100;3;6;20;68;3;100;12;22;22;41;3;100;6;6;3;25;6;5;43;5
263;Leeftijd: 45 tot 55 jaar;2020 3e kwartaal;-27;-54;-8;-71;-37;-2;0;-22;100;0;5;15;44;32;3;100;4;19;14;32;28;3;100;5;19;49;19;7;1;100;2;18;56;16;4;4;100;8;57;31;4;100;21;38;18;20;0;4;100;38;26;5;19;4;7;100;53;33;6;4;2;2;100;3;7;21;52;11;6;100;21;43;19;9;8;100;8;54;26;4;8;100;3;11;46;16;17;7;100;7;21;37;30;5;100;4;7;19;69;2;100;14;23;24;36;2;100;7;6;6;22;8;5;42;4
264;Leeftijd: 45 tot 55 jaar;2020 4e kwartaal;-28;-56;-9;-77;-36;-4;-1;-22;100;0;3;13;45;36;3;100;4;20;14;29;30;3;100;5;18;49;20;7;1;100;2;18;56;17;3;5;100;12;52;33;3;100;20;33;17;25;0;5;100;42;24;6;20;2;6;100;60;29;4;3;2;2;100;3;9;15;49;16;8;100;22;42;18;8;10;100;9;54;22;6;8;100;3;13;46;14;17;6;100;8;19;37;32;4;100;5;7;22;63;3;100;11;26;24;35;4;100;5;7;4;27;5;4;42;5
265;Leeftijd: 45 tot 55 jaar;2020;-20;-41;-6;-42;-40;3;-1;-20;100;2;15;21;34;25;3;100;3;16;18;29;30;3;100;5;22;47;18;6;1;100;2;18;55;17;4;5;100;12;52;32;4;100;22;38;16;19;0;4;100;40;29;5;16;4;6;100;45;29;13;9;2;2;100;3;9;20;49;13;6;100;21;42;20;10;8;100;8;49;27;9;8;100;3;12;46;16;17;6;100;8;19;37;32;4;100;4;6;21;67;2;100;13;24;24;37;3;100;7;6;4;25;6;5;41;5
266;Leeftijd: 45 tot 55 jaar;2021 1e kwartaal;-18;-42;-2;-78;-6;2;9;-16;100;1;3;12;41;41;3;100;7;31;16;22;21;4;100;6;21;47;16;9;1;100;3;21;58;13;2;3;100;15;50;31;4;100;20;37;15;24;0;3;100;46;28;5;16;1;5;100;41;35;8;11;3;3;100;4;7;17;51;17;4;100;25;42;19;7;6;100;11;60;19;5;5;100;4;15;47;14;16;4;100;8;21;40;29;3;100;4;7;22;64;2;100;18;23;23;33;3;100;12;9;2;25;5;4;40;4
267;Leeftijd: 45 tot 55 jaar;2021 2e kwartaal;-5;-23;6;-64;18;8;17;-6;100;1;6;19;42;29;3;100;9;40;15;19;12;4;100;7;24;45;15;9;1;100;5;23;56;9;2;4;100;20;51;26;3;100;29;40;15;13;0;3;100;45;32;5;13;2;4;100;17;34;14;28;5;2;100;2;7;21;49;16;5;100;28;39;20;7;5;100;7;54;27;7;5;100;4;19;48;9;13;6;100;9;18;39;30;4;100;3;6;21;67;3;100;15;26;23;34;2;100;8;8;3;29;6;5;38;3
268;Leeftijd: 45 tot 55 jaar;2021 3e kwartaal;-6;-10;-3;-38;19;-6;11;-13;100;3;14;24;38;17;5;100;7;38;24;17;10;4;100;7;18;44;24;7;0;100;3;21;59;12;2;3;100;15;54;28;3;100;43;38;10;7;0;1;100;40;34;8;13;2;3;100;7;22;24;38;7;3;100;3;7;22;48;15;5;100;24;42;20;9;5;100;6;46;32;9;7;100;4;13;47;15;16;4;100;8;19;32;38;3;100;3;6;23;66;2;100;13;23;25;38;2;100;10;8;3;24;9;4;39;3
269;Leeftijd: 45 tot 55 jaar;2021 4e kwartaal;-23;-34;-16;-45;-23;-16;-4;-29;100;3;15;17;39;23;3;100;4;21;23;31;18;3;100;4;17;41;26;11;1;100;2;20;49;21;5;4;100;11;46;39;4;100;59;30;7;2;0;2;100;42;38;9;7;2;3;100;6;16;38;29;6;4;100;4;11;21;45;13;5;100;20;41;23;11;5;100;5;49;30;9;7;100;5;14;41;14;19;6;100;10;17;34;33;6;100;2;4;21;70;3;100;15;22;22;37;4;100;7;8;4;23;4;5;45;4
270;Leeftijd: 45 tot 55 jaar;2021;-13;-27;-4;-56;2;-3;8;-16;100;2;9;18;40;28;3;100;7;32;19;22;15;4;100;6;20;44;20;9;1;100;4;21;55;14;3;3;100;15;50;31;3;100;38;36;12;12;0;2;100;43;33;7;12;2;4;100;18;27;21;26;5;3;100;3;8;20;49;15;5;100;24;41;20;9;5;100;7;52;27;8;6;100;4;15;46;13;16;5;100;9;19;36;32;4;100;3;6;22;67;2;100;15;23;23;36;3;100;9;8;3;25;6;5;40;3
271;Leeftijd: 45 tot 55 jaar;2022 1e kwartaal;-30;-48;-18;-57;-39;-14;-8;-32;100;2;9;17;41;28;4;100;4;15;21;32;25;4;100;4;19;38;27;9;2;100;2;17;51;22;5;3;100;10;44;42;4;100;67;27;4;1;0;1;100;42;35;13;7;1;2;100;5;18;38;30;6;3;100;2;9;22;47;14;6;100;23;38;24;11;5;100;5;44;31;10;10;100;6;12;44;13;19;5;100;6;18;34;37;5;100;3;5;21;68;2;100;15;23;22;36;3;100;8;8;4;22;7;6;40;5
272;Leeftijd: 45 tot 55 jaar;2022 2e kwartaal;-47;-69;-33;-77;-60;-28;-19;-51;100;3;4;7;34;50;1;100;2;10;14;38;34;3;100;3;16;34;33;14;1;100;3;14;43;31;6;3;100;4;37;55;4;100;79;18;3;1;0;0;100;30;35;22;8;2;3;100;3;20;36;28;7;5;100;5;9;20;46;15;6;100;20;41;22;11;6;100;5;49;29;9;8;100;5;11;37;19;23;5;100;7;18;34;37;4;100;2;5;19;70;3;100;14;27;22;35;2;100;7;6;4;23;7;4;46;3
273;Leeftijd: 45 tot 55 jaar;2022 3e kwartaal;-56;-76;-43;-87;-65;-45;-29;-57;100;0;2;7;33;56;1;100;2;7;15;31;43;2;100;2;12;28;40;18;1;100;1;11;44;31;10;3;100;4;32;61;3;100;84;14;2;0;0;1;100;30;33;22;9;1;4;100;6;18;40;25;7;5;100;5;13;23;44;10;5;100;17;38;27;14;5;100;7;49;27;10;8;100;4;8;37;19;29;4;100;6;16;35;37;5;100;2;6;17;73;2;100;14;18;23;41;3;100;8;6;4;17;10;7;45;3
274;Leeftijd: 45 tot 55 jaar;2022 4e kwartaal;-54;-72;-42;-86;-58;-45;-23;-58;100;1;3;6;29;61;1;100;1;7;21;34;32;3;100;2;12;25;44;16;1;100;1;12;47;28;9;2;100;3;33;61;3;100;86;11;2;0;0;0;100;21;29;25;15;5;4;100;9;31;34;20;3;4;100;5;13;22;43;12;3;100;21;35;25;15;4;100;7;53;24;7;8;100;3;9;38;18;28;4;100;7;14;34;41;4;100;3;7;19;69;2;100;14;24;20;39;2;100;6;6;3;26;7;5;44;3
275;Leeftijd: 45 tot 55 jaar;2022;-47;-66;-34;-77;-55;-33;-20;-49;100;1;5;9;34;49;2;100;2;10;18;34;33;3;100;3;15;31;36;14;1;100;2;14;46;28;7;3;100;5;36;55;3;100;79;17;3;1;0;0;100;31;33;21;10;2;3;100;6;22;37;26;5;4;100;4;11;22;45;13;5;100;20;38;25;12;5;100;6;49;28;9;8;100;4;10;39;17;25;4;100;7;17;35;38;4;100;3;6;19;70;2;100;14;23;22;38;3;100;7;7;4;22;8;6;44;3
276;Leeftijd: 45 tot 55 jaar;2023 1e kwartaal;-46;-60;-37;-84;-36;-43;-8;-60;100;1;4;6;36;53;1;100;1;18;25;33;22;2;100;2;14;25;37;21;1;100;2;17;53;21;5;2;100;2;33;61;4;100;88;10;1;0;0;0;100;13;23;38;20;3;2;100;6;23;42;22;3;4;100;2;14;22;46;12;4;100;19;42;25;11;3;100;9;56;22;6;7;100;4;8;40;17;24;6;100;5;15;36;40;5;100;2;4;20;73;2;100;12;23;23;40;2;100;8;7;1;24;7;6;44;3
277;Leeftijd: 45 tot 55 jaar;2023 2e kwartaal;-40;-53;-32;-75;-32;-35;-4;-56;100;1;6;7;36;46;4;100;3;16;27;31;20;4;100;3;15;28;34;19;1;100;2;19;50;20;5;4;100;3;35;59;3;100;90;8;1;1;0;1;100;9;27;31;23;5;5;100;6;23;44;21;1;5;100;4;12;22;49;9;5;100;18;41;24;12;5;100;7;53;23;9;8;100;3;9;38;16;27;7;100;7;19;35;35;4;100;2;4;21;72;1;100;16;23;22;36;3;100;7;8;2;26;8;6;40;3
278;Leeftijd: 45 tot 55 jaar;2023 3e kwartaal;-42;-54;-33;-73;-34;-33;-11;-56;100;0;6;13;40;39;2;100;3;14;30;34;17;3;100;3;14;31;37;14;0;100;1;16;52;25;3;3;100;2;37;59;2;100;84;13;2;1;0;1;100;10;23;29;26;8;4;100;4;21;46;19;2;7;100;6;13;21;44;13;2;100;20;41;25;10;4;100;6;59;22;7;5;100;2;11;43;16;22;5;100;8;15;38;34;4;100;2;5;20;71;2;100;10;22;26;40;3;100;8;7;4;20;9;5;45;2
279;Leeftijd: 45 tot 55 jaar;2023 4e kwartaal;-37;-52;-27;-68;-35;-30;-1;-48;100;1;7;14;37;39;2;100;2;15;26;33;19;4;100;3;16;31;34;15;1;100;2;20;51;17;6;3;100;3;41;52;4;100;78;18;3;1;0;0;100;15;28;29;20;3;4;100;6;29;41;15;2;6;100;5;13;17;50;11;3;100;21;38;25;12;4;100;6;59;17;9;9;100;3;10;44;15;23;6;100;7;14;38;37;4;100;1;6;19;71;2;100;9;24;22;43;3;100;6;5;2;30;6;3;44;3
280;Leeftijd: 45 tot 55 jaar;2023;-41;-55;-32;-75;-35;-35;-6;-55;100;1;6;10;37;44;2;100;2;16;27;33;19;3;100;3;15;29;36;17;1;100;2;18;52;21;5;3;100;2;37;58;3;100;85;12;2;1;0;1;100;12;25;32;22;5;4;100;5;24;43;19;2;6;100;4;13;20;47;12;3;100;20;40;25;11;4;100;7;57;21;8;7;100;3;10;41;16;24;6;100;7;16;37;37;4;100;2;5;20;72;2;100;12;23;23;40;3;100;8;7;2;25;7;5;43;3
281;Leeftijd: 45 tot 55 jaar;2024 1e kwartaal;-24;-39;-13;-54;-25;-12;5;-32;100;1;12;18;42;25;2;100;3;17;32;33;12;3;100;4;23;32;28;11;1;100;3;20;56;15;3;3;100;6;52;38;4;100;71;23;4;1;0;1;100;11;32;26;25;3;3;100;5;22;49;18;1;6;100;3;11;23;48;13;2;100;24;41;21;9;5;100;6;61;22;4;7;100;3;12;43;18;18;5;100;9;22;34;32;3;100;3;5;20;69;2;100;13;22;26;36;2;100;6;8;3;30;8;4;40;2
282;Leeftijd: 45 tot 55 jaar;2024 2e kwartaal;-21;-34;-12;-42;-27;-13;7;-30;100;2;15;21;33;26;3;100;2;19;27;33;15;4;100;4;20;37;26;12;2;100;2;23;54;16;2;2;100;7;52;37;4;100;66;26;5;2;0;1;100;16;36;23;18;5;3;100;5;23;46;18;2;6;100;5;11;20;47;12;5;100;21;44;20;10;5;100;5;60;22;4;10;100;2;12;44;18;17;7;100;8;18;35;34;6;100;3;6;19;68;3;100;13;21;27;36;3;100;6;9;1;28;9;5;38;4
283;Leeftijd: 45 tot 55 jaar;2024 3e kwartaal;-21;-36;-11;-45;-28;-4;3;-32;100;2;12;27;38;20;1;100;2;17;31;35;12;3;100;6;24;36;26;7;1;100;4;20;53;16;4;3;100;4;55;36;5;100;58;30;7;3;0;1;100;16;42;21;15;2;4;100;5;26;44;18;2;5;100;3;10;17;49;16;4;100;24;43;17;12;5;100;8;56;20;4;11;100;5;9;49;16;14;7;100;8;21;35;34;3;100;3;8;25;62;2;100;11;25;24;38;3;100;10;8;2;25;8;4;41;3
284;Leeftijd: 45 tot 55 jaar;2024 4e kwartaal;-31;-50;-17;-55;-46;-20;-3;-29;100;0;10;23;41;24;2;100;2;10;28;39;19;2;100;3;19;37;30;11;1;100;3;18;51;19;5;3;100;6;52;35;6;100;60;31;6;3;0;0;100;20;45;19;11;1;3;100;5;20;49;18;1;7;100;3;15;18;47;15;3;100;25;39;20;10;6;100;11;52;25;4;8;100;4;12;45;17;19;4;100;9;17;31;38;6;100;2;7;21;67;4;100;14;24;22;38;2;100;8;7;2;30;7;4;39;2
285;Leeftijd: 45 tot 55 jaar;2024;-24;-40;-13;-49;-31;-12;3;-31;100;1;12;22;39;24;2;100;2;16;29;35;15;3;100;4;21;35;28;10;1;100;3;20;54;17;4;3;100;6;53;37;5;100;64;28;5;2;0;1;100;16;38;22;17;3;4;100;5;23;47;18;1;6;100;3;12;20;48;14;4;100;24;41;19;10;5;100;8;57;22;4;9;100;3;11;45;17;17;6;100;8;19;34;34;4;100;3;6;21;67;3;100;13;23;24;37;3;100;7;8;2;28;8;4;40;3
286;Leeftijd: 45 tot 55 jaar;2025 1e kwartaal;-30;-53;-15;-57;-49;-13;-4;-29;100;1;9;20;42;25;3;100;2;11;22;42;20;3;100;4;21;36;30;8;1;100;3;19;50;21;5;3;100;6;54;36;4;100;65;28;5;1;0;0;100;25;47;17;7;2;3;100;6;22;50;14;2;7;100;4;10;20;47;15;5;100;23;45;21;7;4;100;8;58;20;5;9;100;5;14;40;17;18;5;100;8;20;35;33;3;100;3;4;25;64;3;100;12;22;24;40;2;100;7;7;1;29;8;6;38;3
287;Leeftijd: 45 tot 65 jaar;2017 1e kwartaal;22;43;7;46;41;-1;7;16;100;9;50;25;9;4;3;100;6;47;32;9;3;4;100;3;22;48;18;8;1;100;3;21;58;12;3;3;100;28;54;12;5;100;10;39;24;23;1;3;100;17;44;11;22;1;6;100;4;15;24;49;5;3;100;4;10;26;46;9;5;100;17;41;25;12;5;100;2;35;41;14;8;100;3;12;48;15;16;5;100;8;20;39;31;3;100;2;5;17;75;1;100;9;19;26;44;2;100;6;5;5;26;5;5;42;5
288;Leeftijd: 45 tot 65 jaar;2017 2e kwartaal;25;48;9;50;45;2;9;16;100;12;50;23;9;3;3;100;8;47;32;8;1;5;100;3;24;47;17;8;1;100;2;23;58;11;4;3;100;29;54;13;5;100;13;38;21;22;0;4;100;23;41;5;23;2;7;100;4;15;23;48;6;3;100;4;11;24;46;10;5;100;18;40;24;13;5;100;2;36;41;15;6;100;3;10;51;13;18;5;100;7;19;37;33;4;100;2;5;16;75;2;100;10;19;26;43;2;100;7;6;5;26;5;5;41;5
289;Leeftijd: 45 tot 65 jaar;2017 3e kwartaal;26;48;11;54;42;3;9;22;100;13;52;22;7;4;3;100;7;46;32;8;2;4;100;4;23;50;16;7;0;100;2;21;59;12;2;3;100;33;51;11;5;100;14;41;17;24;0;3;100;27;39;6;20;1;6;100;4;14;24;48;8;3;100;4;11;25;46;9;5;100;18;40;26;11;5;100;3;31;41;16;9;100;3;12;50;13;18;5;100;8;21;35;33;3;100;1;5;20;72;2;100;9;20;28;41;2;100;8;6;6;23;6;7;40;5
290;Leeftijd: 45 tot 65 jaar;2017 4e kwartaal;23;44;9;50;38;-2;8;21;100;12;49;25;8;3;2;100;7;44;32;10;3;4;100;3;20;50;19;7;1;100;3;22;56;14;3;3;100;32;51;11;5;100;16;42;19;19;1;4;100;43;35;4;12;1;5;100;3;10;24;50;10;2;100;3;9;28;46;10;5;100;17;41;24;13;5;100;2;33;43;15;7;100;2;11;51;13;16;6;100;9;17;39;32;3;100;2;5;17;75;2;100;9;19;26;44;2;100;7;6;4;25;6;6;43;4
291;Leeftijd: 45 tot 65 jaar;2017;24;46;9;50;42;0;8;19;100;12;50;24;8;3;3;100;7;46;32;9;2;4;100;3;22;49;18;7;1;100;2;22;58;12;3;3;100;31;53;12;5;100;13;40;20;22;0;4;100;28;40;6;19;1;6;100;4;14;24;49;8;3;100;4;10;26;46;9;5;100;17;41;25;12;5;100;2;34;42;15;7;100;3;11;50;14;17;5;100;8;19;37;32;3;100;2;5;17;74;2;100;9;19;27;43;2;100;7;6;5;25;6;6;41;5
292;Leeftijd: 45 tot 65 jaar;2018 1e kwartaal;26;49;11;54;44;2;9;23;100;13;51;23;7;3;2;100;8;45;34;8;2;3;100;4;22;50;17;7;1;100;2;22;57;13;3;3;100;33;53;10;4;100;16;46;18;17;0;3;100;29;42;6;17;1;5;100;2;9;21;54;11;3;100;4;8;26;47;10;5;100;18;39;24;13;6;100;2;35;41;15;7;100;3;12;50;13;16;6;100;8;19;39;30;4;100;2;5;19;72;2;100;10;21;25;42;2;100;7;5;4;26;5;6;41;6
293;Leeftijd: 45 tot 65 jaar;2018 2e kwartaal;23;44;10;54;34;0;7;21;100;15;50;22;8;3;2;100;6;42;37;10;3;3;100;4;22;48;19;6;1;100;2;20;60;12;3;3;100;31;54;10;5;100;22;46;17;13;0;3;100;25;47;8;14;1;5;100;2;10;25;51;9;2;100;3;9;24;48;9;6;100;17;41;25;11;6;100;2;39;39;13;7;100;3;11;51;14;15;6;100;8;20;38;31;4;100;2;5;18;73;1;100;10;21;25;42;2;100;8;6;4;25;6;6;40;4
294;Leeftijd: 45 tot 65 jaar;2018 3e kwartaal;23;44;10;54;34;1;8;20;100;15;49;23;8;3;2;100;6;40;38;10;2;3;100;4;22;48;19;6;1;100;2;20;58;13;2;4;100;32;52;11;4;100;22;47;15;12;0;4;100;31;44;5;14;1;4;100;1;12;27;49;9;2;100;2;11;26;46;10;6;100;16;42;22;13;6;100;3;40;36;13;8;100;2;10;50;14;16;7;100;9;19;37;31;4;100;2;5;18;73;2;100;9;21;25;43;2;100;7;6;6;25;5;6;41;4
295;Leeftijd: 45 tot 65 jaar;2018 4e kwartaal;9;21;2;34;8;-7;1;12;100;9;43;28;13;5;2;100;3;30;38;20;5;3;100;3;18;49;22;7;1;100;2;20;54;18;3;2;100;26;54;15;5;100;24;46;16;11;0;2;100;42;41;4;9;1;3;100;2;13;34;42;5;4;100;4;10;26;46;9;6;100;17;40;24;14;6;100;4;38;36;14;8;100;3;11;50;13;18;6;100;8;16;36;35;4;100;3;5;18;73;2;100;10;21;26;41;2;100;8;6;4;26;5;7;41;4
296;Leeftijd: 45 tot 65 jaar;2018;21;39;8;49;30;-1;6;19;100;13;48;24;9;3;2;100;6;39;37;12;3;3;100;3;21;49;19;6;1;100;2;21;57;14;3;3;100;30;53;11;5;100;21;46;16;13;0;3;100;32;43;6;14;1;4;100;2;11;27;49;9;3;100;3;10;25;47;9;6;100;17;40;24;13;6;100;3;38;38;14;7;100;3;11;50;14;16;6;100;8;19;38;32;4;100;2;5;18;73;2;100;10;21;25;42;2;100;7;6;5;26;5;6;41;5
297;Leeftijd: 45 tot 65 jaar;2019 1e kwartaal;0;2;-1;14;-11;-7;-2;6;100;7;34;29;20;7;3;100;3;21;37;27;8;3;100;4;21;44;24;7;0;100;3;19;53;19;4;2;100;22;56;16;5;100;31;43;17;8;0;2;100;39;36;8;14;1;3;100;3;14;40;37;3;4;100;3;12;25;45;11;4;100;17;40;26;13;4;100;4;37;37;13;8;100;3;11;48;15;18;5;100;7;19;36;35;3;100;2;4;17;75;2;100;10;22;26;40;2;100;8;6;4;27;5;6;40;4
298;Leeftijd: 45 tot 65 jaar;2019 2e kwartaal;0;1;-1;10;-8;-7;-2;7;100;6;32;32;21;7;3;100;4;19;42;25;6;4;100;4;21;43;23;9;1;100;3;16;58;17;4;2;100;23;55;16;5;100;39;42;11;5;0;2;100;20;44;13;17;1;4;100;3;15;38;38;2;4;100;3;10;26;46;10;4;100;17;42;25;12;5;100;3;41;36;13;7;100;3;10;45;16;20;6;100;6;18;35;36;4;100;2;4;16;76;2;100;11;18;24;44;3;100;8;5;6;23;6;6;41;5
299;Leeftijd: 45 tot 65 jaar;2019 3e kwartaal;2;0;3;13;-12;-2;3;10;100;6;32;34;19;5;3;100;2;20;41;27;7;3;100;3;23;44;22;7;1;100;2;19;59;15;3;2;100;25;55;15;5;100;38;40;11;7;0;3;100;22;46;11;16;1;4;100;3;18;42;31;2;4;100;4;9;23;48;10;5;100;20;40;25;11;4;100;4;34;39;16;6;100;1;10;49;16;16;6;100;7;19;34;36;4;100;2;5;18;74;2;100;9;21;24;44;2;100;8;5;3;24;6;5;43;5
300;Leeftijd: 45 tot 65 jaar;2019 4e kwartaal;-5;-11;0;3;-26;-7;2;5;100;4;28;36;22;8;3;100;3;16;33;36;9;4;100;3;21;43;24;8;1;100;3;18;56;15;4;4;100;22;56;17;5;100;30;43;16;8;0;2;100;29;47;7;12;1;4;100;6;26;37;24;1;5;100;4;11;25;45;9;6;100;15;40;25;14;6;100;3;28;42;19;8;100;4;11;46;16;17;7;100;7;17;36;35;4;100;3;4;17;73;3;100;9;21;24;44;3;100;6;7;5;25;5;6;41;5
301;Leeftijd: 45 tot 65 jaar;2019;-1;-2;0;10;-14;-6;0;7;100;6;31;33;20;7;3;100;3;19;38;29;7;3;100;4;21;43;23;8;1;100;3;18;56;17;4;3;100;23;56;16;5;100;35;42;14;7;0;2;100;28;43;10;14;1;4;100;3;18;40;32;2;4;100;4;11;25;46;10;5;100;17;41;25;12;5;100;4;35;39;16;7;100;3;11;47;16;18;6;100;7;18;36;35;4;100;2;4;17;75;2;100;10;20;24;43;2;100;8;6;5;25;6;5;41;5
302;Leeftijd: 45 tot 65 jaar;2020 1e kwartaal;-3;-10;2;5;-26;0;2;3;100;4;29;37;22;6;2;100;3;15;34;33;11;4;100;4;24;44;21;7;1;100;2;20;54;16;4;4;100;19;59;17;5;100;32;44;13;8;0;2;100;29;46;7;12;2;4;100;5;31;37;21;2;5;100;4;9;24;48;10;6;100;18;42;23;12;5;100;3;31;39;20;7;100;3;13;48;14;17;6;100;8;17;36;35;4;100;2;5;17;74;2;100;11;21;25;42;2;100;8;5;4;25;5;5;42;4
