ID;Geslacht;Leeftijd;Onderwijsvolgend;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
1451;Totaal mannen en vrouwen;17 jaar;Totaal;2005 2e kwartaal;194;116;101;98;38;60;3;2;0;1;0;96;85;69;16;11;4;7;5;15;12.8;78;59.7;52.1
1452;Totaal mannen en vrouwen;17 jaar;Totaal;2005 3e kwartaal;194;122;106;103;36;67;3;2;0;1;0;95;76;61;15;20;9;10;11;15;12.6;72;62.7;54.8
1453;Totaal mannen en vrouwen;17 jaar;Totaal;2005 4e kwartaal;194;121;103;100;38;62;3;3;0;0;0;97;85;70;15;12;3;8;6;18;14.6;73;62.4;53.3
1454;Totaal mannen en vrouwen;17 jaar;Totaal;2005;194;119;103;100;38;61;3;2;0;0;0;95;82;68;14;13;5;8;7;16;13.6;75;61.2;52.9
1455;Totaal mannen en vrouwen;17 jaar;Totaal;2006 1e kwartaal;194;118;102;98;38;60;3;3;0;0;0;95;85;70;16;10;4;6;7;16;13.4;76;60.8;52.7
1456;Totaal mannen en vrouwen;17 jaar;Totaal;2006 2e kwartaal;194;118;103;100;35;65;3;3;0;0;0;96;86;71;15;9;4;6;8;14;12.1;76;60.6;53.3
1457;Totaal mannen en vrouwen;17 jaar;Totaal;2006 3e kwartaal;194;123;107;104;35;69;3;2;0;0;0;95;78;63;15;17;8;9;11;16;13.2;72;63.2;54.8
1458;Totaal mannen en vrouwen;17 jaar;Totaal;2006 4e kwartaal;195;116;103;99;37;62;3;3;0;1;0;95;85;71;14;11;4;7;7;14;11.7;78;59.7;52.7
1459;Totaal mannen en vrouwen;17 jaar;Totaal;2006;194;119;104;100;36;64;3;3;0;0;0;95;84;68;15;12;5;7;8;15;12.6;76;61.1;53.4
1460;Totaal mannen en vrouwen;17 jaar;Totaal;2007 1e kwartaal;196;117;107;102;40;62;5;4;0;1;0;99;91;75;16;8;3;5;8;11;9.0;79;59.8;54.5
1461;Totaal mannen en vrouwen;17 jaar;Totaal;2007 2e kwartaal;198;129;115;111;38;73;4;3;0;1;0;106;94;77;18;11;6;6;9;14;10.8;69;64.9;57.9
1462;Totaal mannen en vrouwen;17 jaar;Totaal;2007 3e kwartaal;200;131;120;118;39;79;2;1;0;1;0;108;92;69;23;16;9;7;12;11;8.6;69;65.7;60.0
1463;Totaal mannen en vrouwen;17 jaar;Totaal;2007 4e kwartaal;202;132;119;117;42;75;2;2;0;1;0;112;99;80;19;13;6;7;8;13;9.7;70;65.5;59.1
1464;Totaal mannen en vrouwen;17 jaar;Totaal;2007;199;127;115;112;40;72;3;2;0;1;0;106;94;75;19;12;6;6;9;12;9.5;72;64.0;57.9
1465;Totaal mannen en vrouwen;17 jaar;Totaal;2008 1e kwartaal;203;131;120;117;43;74;3;2;0;1;0;113;100;78;22;14;5;9;7;11;8.3;72;64.5;59.2
1466;Totaal mannen en vrouwen;17 jaar;Totaal;2008 2e kwartaal;203;135;123;120;40;80;3;3;0;0;0;115;102;81;20;13;5;8;8;12;8.8;68;66.6;60.7
1467;Totaal mannen en vrouwen;17 jaar;Totaal;2008 3e kwartaal;203;135;123;120;41;79;3;2;0;0;0;112;92;73;20;20;9;11;11;12;9.0;67;66.8;60.8
1468;Totaal mannen en vrouwen;17 jaar;Totaal;2008 4e kwartaal;203;133;122;118;42;75;4;3;0;1;0;114;99;81;18;14;6;8;8;11;8.5;70;65.6;60.0
1469;Totaal mannen en vrouwen;17 jaar;Totaal;2008;203;134;122;119;42;77;3;3;0;0;0;113;98;78;20;15;6;9;9;12;8.7;69;65.9;60.2
1470;Totaal mannen en vrouwen;17 jaar;Totaal;2009 1e kwartaal;202;133;119;116;41;75;4;3;0;0;0;111;101;84;17;11;4;7;8;13;9.9;70;65.6;59.0
1471;Totaal mannen en vrouwen;17 jaar;Totaal;2009 2e kwartaal;202;136;125;121;40;81;4;3;0;1;0;117;106;84;22;11;6;6;8;11;8.0;66;67.4;62.0
1472;Totaal mannen en vrouwen;17 jaar;Totaal;2009 3e kwartaal;201;129;120;116;35;81;3;3;0;0;0;107;90;70;19;18;11;7;12;9;6.8;72;63.9;59.6
1473;Totaal mannen en vrouwen;17 jaar;Totaal;2009 4e kwartaal;200;125;112;108;36;72;4;4;0;1;0;106;95;80;14;11;5;6;6;13;10.1;76;62.2;55.9
1474;Totaal mannen en vrouwen;17 jaar;Totaal;2009;201;130;119;115;38;77;4;3;0;0;0;110;98;80;18;13;6;7;9;11;8.7;71;64.8;59.1
1475;Totaal mannen en vrouwen;17 jaar;Totaal;2010 1e kwartaal;200;122;108;104;34;69;4;4;0;1;0;103;95;78;17;9;4;5;5;14;11.4;78;61.0;54.1
1476;Totaal mannen en vrouwen;17 jaar;Totaal;2010 2e kwartaal;199;124;113;109;33;76;4;4;0;0;0;109;97;77;20;12;7;5;4;11;9.0;75;62.3;56.7
1477;Totaal mannen en vrouwen;17 jaar;Totaal;2010 3e kwartaal;199;126;110;107;31;75;3;3;0;1;0;103;87;68;19;16;9;7;7;16;12.5;73;63.2;55.3
1478;Totaal mannen en vrouwen;17 jaar;Totaal;2010 4e kwartaal;198;125;109;105;31;74;3;3;0;0;0;104;95;76;19;9;4;5;5;16;12.8;74;62.8;54.8
1479;Totaal mannen en vrouwen;17 jaar;Totaal;2010;199;124;110;106;32;74;4;3;0;1;0;105;93;75;18;11;6;6;5;14;11.4;75;62.3;55.2
1480;Totaal mannen en vrouwen;17 jaar;Totaal;2011 1e kwartaal;198;119;105;101;33;69;4;3;0;0;0;100;92;76;16;8;3;5;5;14;11.6;80;59.8;52.9
1481;Totaal mannen en vrouwen;17 jaar;Totaal;2011 2e kwartaal;198;119;109;105;31;74;3;2;0;1;0;105;95;77;19;9;4;6;4;10;8.6;80;59.9;54.7
1482;Totaal mannen en vrouwen;17 jaar;Totaal;2011 3e kwartaal;199;129;114;112;30;81;3;2;0;1;0;106;91;72;19;16;10;5;8;14;11.2;70;64.9;57.6
1483;Totaal mannen en vrouwen;17 jaar;Totaal;2011 4e kwartaal;199;124;110;106;31;76;3;2;0;1;0;107;97;78;19;10;4;6;3;15;12.0;74;62.7;55.2
1484;Totaal mannen en vrouwen;17 jaar;Totaal;2011;198;123;109;106;31;75;3;2;0;1;0;104;94;76;18;11;5;5;5;13;10.9;76;61.8;55.1
1485;Totaal mannen en vrouwen;17 jaar;Totaal;2012 1e kwartaal;198;125;110;107;32;75;3;2;0;1;0;108;98;80;18;10;5;5;2;15;11.8;73;63.1;55.7
1486;Totaal mannen en vrouwen;17 jaar;Totaal;2012 2e kwartaal;197;126;110;106;33;74;3;3;0;0;0;106;93;73;20;12;6;6;4;16;12.7;71;63.9;55.8
1487;Totaal mannen en vrouwen;17 jaar;Totaal;2012 3e kwartaal;196;129;115;112;29;82;3;2;0;1;0;106;94;75;19;12;6;6;8;14;10.8;67;65.8;58.7
1488;Totaal mannen en vrouwen;17 jaar;Totaal;2012 4e kwartaal;195;126;110;106;27;79;3;3;0;1;0;105;97;83;14;8;4;4;4;16;12.8;69;64.5;56.3
1489;Totaal mannen en vrouwen;17 jaar;Totaal;2012;196;126;111;108;30;77;3;3;0;1;0;106;95;78;18;11;5;5;5;15;12.0;70;64.3;56.6
1490;Totaal mannen en vrouwen;17 jaar;Totaal;2013 1e kwartaal;194;121;106;101;27;74;5;4;0;0;0;101;93;79;14;8;5;4;4;15;12.7;73;62.4;54.5
1491;Totaal mannen en vrouwen;17 jaar;Totaal;2013 2e kwartaal;194;129;113;108;29;80;4;4;0;0;0;109;99;83;15;10;6;4;4;16;12.5;65;66.4;58.1
1492;Totaal mannen en vrouwen;17 jaar;Totaal;2013 3e kwartaal;194;132;117;112;27;85;5;4;0;1;0;111;97;77;19;14;8;6;7;15;11.3;62;68.3;60.6
1493;Totaal mannen en vrouwen;17 jaar;Totaal;2013 4e kwartaal;194;126;111;107;25;82;4;3;0;1;0;107;99;84;15;8;3;4;4;16;12.4;67;65.2;57.1
1494;Totaal mannen en vrouwen;17 jaar;Totaal;2013;194;127;112;107;27;80;5;4;0;1;0;107;97;81;16;10;6;5;5;15;12.2;67;65.5;57.6
1495;Totaal mannen en vrouwen;17 jaar;Totaal;2014 1e kwartaal;194;124;107;102;24;79;5;4;0;0;0;103;96;84;13;7;3;3;4;17;13.8;70;63.8;55.0
1496;Totaal mannen en vrouwen;17 jaar;Totaal;2014 2e kwartaal;194;129;112;107;25;82;5;5;0;1;0;108;98;80;18;10;5;5;4;16;12.5;66;66.2;57.9
1497;Totaal mannen en vrouwen;17 jaar;Totaal;2014 3e kwartaal;194;129;116;113;27;87;3;3;0;0;0;110;98;76;22;12;7;5;6;13;10.2;65;66.4;59.6
1498;Totaal mannen en vrouwen;17 jaar;Totaal;2014 4e kwartaal;195;128;113;110;25;85;3;3;0;0;0;111;105;86;18;6;3;4;2;15;11.6;67;65.7;58.1
1499;Totaal mannen en vrouwen;17 jaar;Totaal;2014;194;127;112;108;25;83;4;4;0;0;0;108;99;82;18;9;5;4;4;15;12.0;67;65.5;57.7
1500;Totaal mannen en vrouwen;17 jaar;Totaal;2015 1e kwartaal;196;126;109;105;22;83;4;4;0;1;0;107;101;85;16;6;3;3;2;17;13.4;69;64.5;55.9
1501;Totaal mannen en vrouwen;17 jaar;Totaal;2015 2e kwartaal;197;128;115;109;22;87;6;5;0;1;0;111;105;88;16;6;4;3;3;14;10.8;69;65.1;58.1
1502;Totaal mannen en vrouwen;17 jaar;Totaal;2015 3e kwartaal;199;130;113;109;20;89;5;3;0;2;0;107;96;78;19;11;6;5;6;17;12.8;69;65.5;57.1
1503;Totaal mannen en vrouwen;17 jaar;Totaal;2015 4e kwartaal;200;127;112;108;21;87;4;3;0;1;0;109;100;83;17;9;4;5;4;15;11.5;73;63.5;56.2
1504;Totaal mannen en vrouwen;17 jaar;Totaal;2015;198;128;112;108;21;86;5;4;0;1;0;108;100;83;17;8;4;4;4;16;12.1;70;64.7;56.8
1505;Totaal mannen en vrouwen;17 jaar;Totaal;2016 1e kwartaal;201;127;113;108;20;88;5;4;0;1;0;111;105;89;16;6;3;3;2;14;11.1;74;63.2;56.1
1506;Totaal mannen en vrouwen;17 jaar;Totaal;2016 2e kwartaal;202;134;119;115;22;93;4;4;0;0;0;115;107;87;20;9;5;4;4;15;10.9;68;66.1;58.9
1507;Totaal mannen en vrouwen;17 jaar;Totaal;2016 3e kwartaal;203;140;126;122;18;104;4;4;0;0;0;117;100;78;22;17;11;5;9;14;9.8;63;69.0;62.2
1508;Totaal mannen en vrouwen;17 jaar;Totaal;2016 4e kwartaal;203;136;122;117;20;97;5;4;0;0;0;118;109;88;20;10;4;6;3;14;10.2;68;66.7;59.9
1509;Totaal mannen en vrouwen;17 jaar;Totaal;2016;202;134;120;116;20;95;4;4;0;0;0;115;105;85;20;10;6;4;5;14;10.5;68;66.2;59.3
1510;Totaal mannen en vrouwen;17 jaar;Totaal;2017 1e kwartaal;204;134;122;118;23;95;4;4;0;0;0;118;110;91;18;8;3;5;4;12;8.6;71;65.3;59.7
1511;Totaal mannen en vrouwen;17 jaar;Totaal;2017 2e kwartaal;206;142;129;124;22;102;4;4;0;1;0;123;110;86;24;13;7;6;6;14;9.6;64;69.1;62.5
1512;Totaal mannen en vrouwen;17 jaar;Totaal;2017 3e kwartaal;207;149;135;131;19;113;4;3;0;1;0;128;113;88;24;15;7;8;7;14;9.4;58;72.0;65.3
1513;Totaal mannen en vrouwen;17 jaar;Totaal;2017 4e kwartaal;209;142;130;127;22;105;3;3;0;0;0;127;115;95;20;12;5;6;4;12;8.3;67;68.1;62.4
1514;Totaal mannen en vrouwen;17 jaar;Totaal;2017;207;142;129;125;21;104;4;3;0;0;0;124;112;90;22;12;6;6;5;13;9.0;65;68.7;62.5
1515;Totaal mannen en vrouwen;17 jaar;Totaal;2018 1e kwartaal;209;140;129;125;22;104;4;3;0;1;0;126;115;94;21;10;5;6;3;11;8.1;69;67.0;61.6
1516;Totaal mannen en vrouwen;17 jaar;Totaal;2018 2e kwartaal;208;148;138;134;22;113;3;3;0;0;0;132;118;94;23;15;8;7;5;10;6.6;61;70.9;66.2
1517;Totaal mannen en vrouwen;17 jaar;Totaal;2018 3e kwartaal;208;153;141;139;21;118;2;2;0;0;0;133;112;84;28;21;12;10;8;11;7.4;55;73.6;68.1
1518;Totaal mannen en vrouwen;17 jaar;Totaal;2018 4e kwartaal;207;142;134;132;19;112;3;2;0;0;0;131;118;92;26;14;7;6;3;7;5.2;65;68.6;65.0
1519;Totaal mannen en vrouwen;17 jaar;Totaal;2018;208;146;136;133;21;112;3;3;0;0;0;131;116;91;25;15;8;7;5;10;6.8;62;70.0;65.2
1520;Totaal mannen en vrouwen;17 jaar;Totaal;2019 1e kwartaal;206;134;124;121;20;102;3;3;0;0;0;122;113;90;23;9;4;4;2;10;7.5;72;64.9;60.1
1521;Totaal mannen en vrouwen;17 jaar;Totaal;2019 2e kwartaal;206;135;127;123;22;101;4;3;0;1;0;124;110;84;26;13;9;4;3;8;5.7;71;65.4;61.6
1522;Totaal mannen en vrouwen;17 jaar;Totaal;2019 3e kwartaal;206;141;131;129;24;105;3;2;0;0;0;127;109;80;29;18;11;7;4;10;6.8;65;68.4;63.7
1523;Totaal mannen en vrouwen;17 jaar;Totaal;2019 4e kwartaal;206;143;134;131;23;107;4;4;0;0;0;131;117;93;24;14;7;7;4;8;5.8;63;69.3;65.3
1524;Totaal mannen en vrouwen;17 jaar;Totaal;2019;206;138;129;126;22;104;3;3;0;0;0;126;112;87;25;14;8;6;3;9;6.4;68;67.0;62.7
1525;Totaal mannen en vrouwen;17 jaar;Totaal;2020 1e kwartaal;206;136;126;121;24;98;4;4;0;1;0;122;111;89;22;11;3;7;4;10;7.2;70;65.8;61.1
1526;Totaal mannen en vrouwen;17 jaar;Totaal;2020 2e kwartaal;206;133;118;115;23;92;3;3;0;0;0;115;102;81;20;14;6;7;3;15;11.1;73;64.7;57.5
1527;Totaal mannen en vrouwen;17 jaar;Totaal;2020 3e kwartaal;206;142;131;128;22;106;4;4;0;0;0;127;111;88;22;16;9;7;5;10;7.3;64;68.9;63.9
1528;Totaal mannen en vrouwen;17 jaar;Totaal;2020 4e kwartaal;206;140;129;126;25;101;3;3;0;0;0;126;116;95;21;10;5;5;4;11;7.9;65;68.2;62.8
1529;Totaal mannen en vrouwen;17 jaar;Totaal;2020;206;138;126;123;24;99;3;3;0;0;0;122;110;88;21;13;6;7;4;11;8.3;68;66.9;61.3
1530;Totaal mannen en vrouwen;17 jaar;Totaal;2021 1e kwartaal;204;158;138;135;8;127;3;1;0;1;0;131;118;91;27;13;8;5;7;20;12.7;47;77.3;67.4
1531;Totaal mannen en vrouwen;17 jaar;Totaal;2021 2e kwartaal;203;164;150;147;7;140;4;3;0;1;0;141;122;82;41;19;12;7;9;14;8.3;39;80.8;74.1
1532;Totaal mannen en vrouwen;17 jaar;Totaal;2021 3e kwartaal;202;162;148;146;9;137;2;2;0;1;0;135;107;71;37;27;16;11;13;14;8.8;39;80.5;73.4
1533;Totaal mannen en vrouwen;17 jaar;Totaal;2021 4e kwartaal;200;157;147;143;7;137;3;3;0;0;0;137;116;81;36;21;14;7;9;11;6.7;43;78.4;73.2
1534;Totaal mannen en vrouwen;17 jaar;Totaal;2021;202;160;146;143;8;135;3;2;0;1;0;136;116;81;35;20;13;8;10;15;9.1;42;79.2;72.0
1535;Totaal mannen en vrouwen;17 jaar;Totaal;2022 1e kwartaal;199;157;147;143;13;130;4;3;0;1;0;139;120;84;36;20;12;8;8;10;6.3;42;79.0;74.0
1536;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2003 1e kwartaal;172;101;88;82;39;43;5;4;0;1;0;83;72;59;13;11;2;9;4;14;13.6;70;59.0;51.0
1537;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2003 2e kwartaal;177;109;97;93;43;51;3;3;0;1;0;91;79;62;17;12;3;9;6;12;11.3;68;61.6;54.7
1538;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2003 3e kwartaal;165;106;92;90;37;52;3;2;0;0;0;83;69;55;15;13;5;8;10;14;12.8;59;64.0;55.9
1539;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2003 4e kwartaal;176;107;93;90;41;50;3;2;0;1;0;87;74;62;12;13;4;9;6;13;12.5;69;60.6;53.0
1540;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2003;173;106;93;89;40;49;4;3;0;1;0;86;74;59;14;12;3;9;7;13;12.5;67;61.3;53.6
1541;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2004 1e kwartaal;178;99;90;87;43;44;3;2;0;1;0;84;73;63;10;11;3;8;6;10;9.8;78;55.9;50.4
1542;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2004 2e kwartaal;179;108;96;93;42;51;3;2;0;0;0;89;77;65;12;12;4;8;7;12;11.1;72;60.1;53.4
1543;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2004 3e kwartaal;172;111;101;98;39;59;3;2;0;1;0;91;76;64;12;15;7;9;10;10;8.9;61;64.5;58.7
1544;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2004 4e kwartaal;183;101;89;87;35;52;2;2;0;0;0;84;75;65;10;9;2;7;4;13;12.5;81;55.5;48.6
1545;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2004;178;105;94;91;40;51;3;2;0;0;0;87;75;64;11;12;4;8;7;11;10.5;73;58.9;52.7
1546;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2005 1e kwartaal;184;109;94;92;37;54;2;2;0;1;0;88;80;69;12;8;2;6;5;15;14.0;75;59.3;51.0
1547;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2005 2e kwartaal;188;111;97;94;37;57;3;2;0;1;0;94;84;69;15;10;3;6;3;14;12.6;77;59.2;51.8
1548;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2005 3e kwartaal;176;110;97;95;33;62;3;2;0;1;0;89;72;58;13;18;9;9;8;12;11.3;66;62.4;55.3
1549;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2005 4e kwartaal;182;114;98;94;35;59;3;3;0;0;0;94;84;69;14;10;3;7;4;16;14.1;69;62.3;53.5
1550;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2005;182;111;96;94;36;58;3;2;0;0;0;91;80;66;14;11;4;7;5;14;13.0;72;60.8;52.9
1551;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2006 1e kwartaal;183;111;98;94;36;58;3;3;0;0;0;93;84;69;15;9;3;5;5;13;11.8;73;60.4;53.3
1552;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2006 2e kwartaal;185;110;98;95;33;62;3;3;0;0;0;93;85;70;15;8;3;4;6;12;10.9;74;59.8;53.3
1553;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2006 3e kwartaal;180;114;101;98;34;65;3;2;0;0;0;92;75;61;14;16;8;8;9;13;11.4;67;63.0;55.9
1554;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2006 4e kwartaal;186;109;97;93;35;59;3;3;0;1;0;92;83;70;13;9;3;6;5;12;11.2;77;58.8;52.2
1555;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2006;184;111;98;95;34;61;3;3;0;0;0;92;82;67;14;10;4;6;6;13;11.3;73;60.5;53.6
1556;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2007 1e kwartaal;187;111;101;97;38;59;4;4;0;1;0;95;88;73;15;7;2;5;6;10;9.1;76;59.4;54.0
1557;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2007 2e kwartaal;189;122;109;106;36;70;4;3;0;1;0;103;93;75;17;10;5;5;7;13;10.6;67;64.7;57.8
1558;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2007 3e kwartaal;186;123;112;110;37;74;2;1;0;1;0;102;89;67;22;13;7;6;10;11;8.7;63;66.0;60.3
1559;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2007 4e kwartaal;190;123;112;110;39;71;2;1;0;1;0;107;97;79;18;10;4;6;5;10;8.5;67;64.7;59.2
1560;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2007;188;120;109;106;37;68;3;2;0;1;0;102;92;73;18;10;5;5;7;11;9.2;68;63.7;57.8
1561;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2008 1e kwartaal;193;124;114;111;41;71;3;2;0;1;0;109;98;77;21;12;3;8;5;10;7.8;69;64.2;59.2
1562;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2008 2e kwartaal;195;130;119;116;38;78;3;3;0;0;0;112;100;80;20;12;4;8;7;11;8.5;65;66.6;60.9
1563;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2008 3e kwartaal;189;126;115;113;38;75;3;2;0;0;0;106;89;70;19;16;7;9;10;10;8.2;63;66.5;61.0
1564;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2008 4e kwartaal;196;129;118;114;41;73;4;3;0;1;0;112;98;81;17;13;5;8;6;11;8.5;67;65.6;60.1
1565;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2008;193;127;117;113;39;74;3;3;0;0;0;110;96;77;19;13;5;8;7;11;8.3;66;65.7;60.3
1566;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2009 1e kwartaal;194;126;114;111;38;73;3;3;0;0;0;109;98;83;16;10;3;7;6;12;9.5;68;65.2;59.0
1567;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2009 2e kwartaal;195;131;121;117;38;79;4;3;0;1;0;115;104;83;21;10;5;6;6;10;7.7;63;67.4;62.2
1568;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2009 3e kwartaal;191;122;114;111;33;78;3;3;0;0;0;103;86;68;18;16;10;6;11;8;6.4;69;63.9;59.8
1569;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2009 4e kwartaal;193;120;108;104;34;69;4;4;0;1;0;103;93;80;14;10;4;5;5;12;9.8;74;61.9;55.8
1570;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2009;193;125;114;111;36;75;4;3;0;0;0;107;96;79;17;12;6;6;7;10;8.4;68;64.6;59.2
1571;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2010 1e kwartaal;193;118;105;101;33;68;4;4;0;1;0;102;94;78;16;8;3;5;3;12;10.6;76;60.9;54.4
1572;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2010 2e kwartaal;194;121;111;107;32;75;4;3;0;0;0;107;96;77;19;11;6;5;4;10;8.6;73;62.3;57.0
1573;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2010 3e kwartaal;190;120;105;102;30;72;3;2;0;1;0;99;85;66;18;15;9;6;6;15;12.2;71;62.9;55.2
1574;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2010 4e kwartaal;190;118;104;101;30;71;3;3;0;0;0;101;94;76;18;8;3;5;3;14;12.0;72;62.3;54.8
1575;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2010;192;119;106;103;31;72;4;3;0;0;0;102;92;74;18;10;5;5;4;13;10.8;73;62.1;55.4
1576;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2011 1e kwartaal;192;115;102;98;31;67;4;3;0;0;0;98;91;75;15;7;3;4;4;13;11.4;78;59.6;52.8
1577;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2011 2e kwartaal;192;116;106;103;30;73;3;2;0;1;0;103;94;76;18;9;4;5;4;10;8.3;76;60.3;55.3
1578;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2011 3e kwartaal;189;124;110;107;29;79;3;2;0;1;0;103;88;70;18;14;10;4;7;14;11.2;65;65.5;58.1
1579;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2011 4e kwartaal;190;119;106;103;29;73;3;2;0;1;0;103;94;77;18;9;4;5;2;14;11.5;71;62.8;55.5
1580;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2011;191;118;106;103;30;73;3;2;0;1;0;102;92;75;17;10;5;5;4;13;10.6;72;62.0;55.4
1581;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2012 1e kwartaal;193;121;108;105;32;73;3;2;0;1;0;106;97;80;17;9;4;5;2;14;11.1;71;63.0;56.0
1582;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2012 2e kwartaal;191;122;107;104;32;72;3;3;0;0;0;103;92;73;19;11;6;5;4;15;12.4;69;63.9;56.0
1583;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2012 3e kwartaal;186;122;110;107;27;80;3;2;0;1;0;102;91;73;18;11;5;6;7;13;10.6;64;65.7;58.8
1584;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2012 4e kwartaal;187;121;106;102;27;76;3;3;0;1;0;102;94;81;13;8;4;4;4;15;12.7;66;64.6;56.4
1585;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2012;189;122;108;104;29;75;3;3;0;1;0;103;94;77;17;10;5;5;4;14;11.7;68;64.3;56.8
1586;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2013 1e kwartaal;185;116;102;98;27;71;4;4;0;0;0;98;90;77;13;7;4;3;4;14;12.4;69;62.8;55.0
1587;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2013 2e kwartaal;186;125;109;105;28;77;4;4;0;0;0;106;96;81;15;10;6;4;3;15;12.3;62;66.9;58.7
1588;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2013 3e kwartaal;185;126;113;108;27;82;4;4;0;1;0;107;93;75;18;13;7;6;6;14;10.7;58;68.4;61.1
1589;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2013 4e kwartaal;185;121;107;103;24;79;4;3;0;1;0;104;97;83;15;7;3;4;3;14;11.7;64;65.4;57.8
1590;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2013;185;122;108;104;26;77;4;4;0;1;0;104;94;79;15;9;5;4;4;14;11.7;63;65.9;58.1
1591;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2014 1e kwartaal;189;121;104;100;23;77;5;4;0;0;0;101;95;83;12;6;3;3;3;17;13.7;68;64.1;55.3
1592;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2014 2e kwartaal;187;125;110;104;24;80;5;5;0;1;0;106;97;79;17;9;5;5;3;15;12.2;63;66.6;58.5
1593;Totaal mannen en vrouwen;17 jaar;Volgt formeel onderwijs;2014 3e kwartaal;186;124;111;109;26;84;2;2;0;0;0;106;95;74;21;12;7;5;5;13;10.3;62;66.6;59.8
