ID;Geslacht;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;Deeltijd_2;MinderDan20UurPerWeek_3;MinderDan12UurPerWeek_4;k_12Tot20UurPerWeek_5;k_20Tot35UurPerWeek_6;k_20Tot28UurPerWeek_7;k_28Tot35UurPerWeek_8;Voltijd_9;GemiddeldeArbeidsduurInUren_10
769;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2022;49;19;6;3;3;13;7;6;30;33.3
770;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2023 1e kwartaal;43;15;5;3;2;10;3;7;29;34.7
771;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2023 2e kwartaal;36;14;5;2;2;9;4;5;22;33.1
772;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2023 3e kwartaal;38;13;5;2;3;7;3;4;26;34.2
773;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2023 4e kwartaal;38;14;7;2;4;7;3;4;24;34.2
774;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2023;39;14;5;2;3;8;3;5;25;34.1
775;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2024 1e kwartaal;41;16;6;2;4;11;5;5;25;33.5
776;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2024 2e kwartaal;37;16;5;2;3;12;5;7;21;32.7
777;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2024 3e kwartaal;41;17;6;2;3;11;5;6;24;33.3
778;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2024 4e kwartaal;42;17;6;2;5;11;4;6;25;33.2
779;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2024;40;17;6;2;4;11;5;6;24;33.2
780;Totaal mannen en vrouwen;Werkkring: werknemer;2013 1e kwartaal;7205;3548;1486;939;547;2062;1099;964;3657;29.5
781;Totaal mannen en vrouwen;Werkkring: werknemer;2013 2e kwartaal;7215;3568;1496;935;560;2072;1080;992;3647;29.5
782;Totaal mannen en vrouwen;Werkkring: werknemer;2013 3e kwartaal;7204;3532;1457;909;547;2075;1079;996;3672;29.7
783;Totaal mannen en vrouwen;Werkkring: werknemer;2013 4e kwartaal;7171;3564;1505;968;537;2058;1047;1012;3607;29.4
784;Totaal mannen en vrouwen;Werkkring: werknemer;2013;7199;3553;1486;938;548;2067;1076;991;3646;29.5
785;Totaal mannen en vrouwen;Werkkring: werknemer;2014 1e kwartaal;7073;3508;1473;964;510;2034;1048;987;3565;29.4
786;Totaal mannen en vrouwen;Werkkring: werknemer;2014 2e kwartaal;7120;3535;1476;943;533;2059;1065;994;3585;29.5
787;Totaal mannen en vrouwen;Werkkring: werknemer;2014 3e kwartaal;7171;3529;1443;898;545;2086;1060;1025;3642;29.7
788;Totaal mannen en vrouwen;Werkkring: werknemer;2014 4e kwartaal;7164;3558;1476;949;526;2082;1059;1023;3606;29.5
789;Totaal mannen en vrouwen;Werkkring: werknemer;2014;7132;3532;1467;939;529;2065;1058;1007;3599;29.5
790;Totaal mannen en vrouwen;Werkkring: werknemer;2015 1e kwartaal;7136;3551;1484;961;522;2068;1051;1017;3585;29.5
791;Totaal mannen en vrouwen;Werkkring: werknemer;2015 2e kwartaal;7201;3594;1499;950;548;2095;1073;1022;3607;29.5
792;Totaal mannen en vrouwen;Werkkring: werknemer;2015 3e kwartaal;7233;3573;1456;888;568;2118;1101;1016;3660;29.7
793;Totaal mannen en vrouwen;Werkkring: werknemer;2015 4e kwartaal;7193;3564;1467;920;547;2097;1075;1022;3629;29.6
794;Totaal mannen en vrouwen;Werkkring: werknemer;2015 ;7191;3571;1476;930;546;2094;1075;1019;3620;29.6
795;Totaal mannen en vrouwen;Werkkring: werknemer;2016 1e kwartaal;7165;3560;1461;928;532;2099;1055;1044;3605;29.6
796;Totaal mannen en vrouwen;Werkkring: werknemer;2016 2e kwartaal;7266;3606;1471;922;549;2135;1078;1057;3660;29.7
797;Totaal mannen en vrouwen;Werkkring: werknemer;2016 3e kwartaal;7332;3616;1430;882;548;2186;1089;1097;3716;29.9
798;Totaal mannen en vrouwen;Werkkring: werknemer;2016 4e kwartaal;7315;3622;1462;926;536;2160;1058;1102;3693;29.8
799;Totaal mannen en vrouwen;Werkkring: werknemer;2016;7270;3601;1456;915;541;2145;1070;1075;3669;29.7
800;Totaal mannen en vrouwen;Werkkring: werknemer;2017 1e kwartaal;7310;3608;1452;926;526;2156;1060;1096;3701;29.8
801;Totaal mannen en vrouwen;Werkkring: werknemer;2017 2e kwartaal;7407;3663;1467;921;546;2196;1075;1121;3744;29.8
802;Totaal mannen en vrouwen;Werkkring: werknemer;2017 3e kwartaal;7490;3670;1422;876;546;2248;1112;1136;3820;30.1
803;Totaal mannen en vrouwen;Werkkring: werknemer;2017 4e kwartaal;7482;3699;1445;924;521;2253;1090;1163;3784;29.9
804;Totaal mannen en vrouwen;Werkkring: werknemer;2017;7422;3660;1447;912;535;2213;1084;1129;3762;29.9
805;Totaal mannen en vrouwen;Werkkring: werknemer;2018 1e kwartaal;7481;3713;1450;926;524;2263;1092;1171;3768;29.9
806;Totaal mannen en vrouwen;Werkkring: werknemer;2018 2e kwartaal;7582;3782;1448;897;551;2334;1131;1203;3800;29.9
807;Totaal mannen en vrouwen;Werkkring: werknemer;2018 3e kwartaal;7672;3787;1411;861;550;2375;1162;1214;3885;30.1
808;Totaal mannen en vrouwen;Werkkring: werknemer;2018 4e kwartaal;7683;3840;1455;904;551;2385;1148;1237;3843;29.9
809;Totaal mannen en vrouwen;Werkkring: werknemer;2018;7604;3780;1441;897;544;2339;1133;1206;3824;30.0
810;Totaal mannen en vrouwen;Werkkring: werknemer;2019 1e kwartaal;7684;3861;1456;914;542;2404;1168;1236;3823;29.9
811;Totaal mannen en vrouwen;Werkkring: werknemer;2019 2e kwartaal;7760;3891;1459;917;542;2432;1151;1281;3869;29.9
812;Totaal mannen en vrouwen;Werkkring: werknemer;2019 3e kwartaal;7808;3905;1412;861;551;2493;1186;1306;3903;30.1
813;Totaal mannen en vrouwen;Werkkring: werknemer;2019 4e kwartaal;7792;3907;1448;901;547;2459;1160;1300;3885;30.0
814;Totaal mannen en vrouwen;Werkkring: werknemer;2019;7761;3891;1444;898;546;2447;1166;1281;3870;30.0
815;Totaal mannen en vrouwen;Werkkring: werknemer;2020 1e kwartaal;7776;3931;1436;906;530;2495;1126;1369;3845;30.0
816;Totaal mannen en vrouwen;Werkkring: werknemer;2020 2e kwartaal;7646;3799;1358;854;504;2441;1124;1317;3847;30.2
817;Totaal mannen en vrouwen;Werkkring: werknemer;2020 3e kwartaal;7688;3812;1335;801;534;2477;1156;1321;3876;30.3
818;Totaal mannen en vrouwen;Werkkring: werknemer;2020 4e kwartaal;7701;3853;1387;886;500;2467;1136;1331;3848;30.0
819;Totaal mannen en vrouwen;Werkkring: werknemer;2020;7703;3849;1379;862;517;2470;1135;1334;3854;30.1
820;Totaal mannen en vrouwen;Werkkring: werknemer;2021 1e kwartaal;7699;3912;1419;760;659;2494;1115;1379;3786;30.8
821;Totaal mannen en vrouwen;Werkkring: werknemer;2021 2e kwartaal;7776;3929;1381;745;636;2548;1143;1406;3847;30.9
822;Totaal mannen en vrouwen;Werkkring: werknemer;2021 3e kwartaal;7865;3949;1323;695;627;2626;1170;1456;3916;31.1
823;Totaal mannen en vrouwen;Werkkring: werknemer;2021 4e kwartaal;7898;4005;1375;758;618;2630;1162;1468;3893;30.9
824;Totaal mannen en vrouwen;Werkkring: werknemer;2021;7809;3949;1374;739;635;2575;1147;1427;3860;30.9
825;Totaal mannen en vrouwen;Werkkring: werknemer;2022 1e kwartaal;7926;3996;1376;773;603;2620;1145;1475;3930;30.9
826;Totaal mannen en vrouwen;Werkkring: werknemer;2022 2e kwartaal;8037;4062;1392;757;636;2670;1152;1518;3975;31.0
827;Totaal mannen en vrouwen;Werkkring: werknemer;2022 3e kwartaal;8009;4009;1313;703;611;2695;1164;1531;4001;31.2
828;Totaal mannen en vrouwen;Werkkring: werknemer;2022 4e kwartaal;8065;4062;1377;758;619;2684;1156;1528;4004;31.0
829;Totaal mannen en vrouwen;Werkkring: werknemer;2022;8009;4032;1365;748;617;2667;1154;1513;3977;31.0
830;Totaal mannen en vrouwen;Werkkring: werknemer;2023 1e kwartaal;8095;4090;1388;779;609;2701;1142;1560;4006;31.0
831;Totaal mannen en vrouwen;Werkkring: werknemer;2023 2e kwartaal;8164;4124;1377;752;625;2746;1191;1555;4040;31.0
832;Totaal mannen en vrouwen;Werkkring: werknemer;2023 3e kwartaal;8166;4105;1316;708;608;2790;1210;1580;4060;31.1
833;Totaal mannen en vrouwen;Werkkring: werknemer;2023 4e kwartaal;8181;4129;1370;760;610;2759;1191;1568;4052;30.9
834;Totaal mannen en vrouwen;Werkkring: werknemer;2023;8151;4112;1363;750;613;2749;1183;1566;4040;31.0
835;Totaal mannen en vrouwen;Werkkring: werknemer;2024 1e kwartaal;8165;4145;1387;774;613;2758;1179;1579;4019;30.8
836;Totaal mannen en vrouwen;Werkkring: werknemer;2024 2e kwartaal;8212;4175;1377;753;624;2798;1190;1608;4038;30.9
837;Totaal mannen en vrouwen;Werkkring: werknemer;2024 3e kwartaal;8174;4112;1310;702;608;2802;1195;1607;4062;31.1
838;Totaal mannen en vrouwen;Werkkring: werknemer;2024 4e kwartaal;8179;4139;1368;767;601;2772;1159;1612;4040;30.9
839;Totaal mannen en vrouwen;Werkkring: werknemer;2024;8183;4143;1360;749;612;2782;1181;1602;4040;30.9
840;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2013 1e kwartaal;4782;1894;436;172;264;1458;752;706;2888;33.0
841;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2013 2e kwartaal;4753;1876;430;169;261;1446;746;700;2877;33.0
842;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2013 3e kwartaal;4706;1861;427;172;254;1434;734;700;2846;33.0
843;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2013 4e kwartaal;4651;1859;421;172;249;1438;733;706;2791;33.0
844;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2013;4723;1872;428;171;257;1444;741;703;2851;33.0
845;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2014 1e kwartaal;4613;1837;424;177;247;1414;718;695;2775;32.9
846;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2014 2e kwartaal;4605;1839;424;172;252;1415;725;690;2766;32.9
847;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2014 3e kwartaal;4613;1824;414;168;247;1409;714;695;2790;33.0
848;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2014 4e kwartaal;4620;1815;413;169;244;1402;708;694;2805;33.1
849;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2014;4613;1829;419;171;247;1410;716;694;2784;33.0
850;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2015 1e kwartaal;4627;1841;407;163;245;1434;716;718;2786;33.1
851;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2015 2e kwartaal;4611;1838;397;160;237;1440;722;718;2773;33.1
852;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2015 3e kwartaal;4595;1820;406;150;256;1414;717;697;2775;33.1
853;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2015 4e kwartaal;4600;1811;408;157;251;1403;704;699;2789;33.1
854;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2015 ;4608;1827;405;157;247;1423;715;708;2781;33.1
855;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2016 1e kwartaal;4604;1827;395;151;244;1432;707;725;2777;33.2
856;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2016 2e kwartaal;4624;1827;398;149;249;1429;706;723;2797;33.2
857;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2016 3e kwartaal;4637;1832;398;147;251;1434;699;735;2805;33.2
858;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2016 4e kwartaal;4625;1835;393;155;238;1442;685;757;2789;33.2
859;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2016;4622;1830;396;150;245;1434;699;735;2792;33.2
860;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2017 1e kwartaal;4629;1832;381;148;233;1451;698;753;2796;33.2
861;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2017 2e kwartaal;4639;1836;382;149;233;1454;696;757;2803;33.2
862;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2017 3e kwartaal;4699;1854;372;142;229;1482;711;771;2845;33.3
863;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2017 4e kwartaal;4720;1872;374;152;223;1498;707;791;2848;33.3
864;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2017;4672;1848;377;148;229;1471;703;768;2823;33.3
865;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2018 1e kwartaal;4733;1870;352;147;204;1519;722;797;2863;33.4
866;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2018 2e kwartaal;4797;1896;365;142;223;1531;736;796;2901;33.3
867;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2018 3e kwartaal;4845;1919;369;137;232;1550;733;817;2926;33.4
868;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2018 4e kwartaal;4881;1949;364;139;225;1585;745;840;2931;33.4
869;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2018;4814;1909;363;141;221;1546;734;813;2905;33.4
870;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2019 1e kwartaal;4934;1988;369;142;226;1620;763;856;2945;33.3
871;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2019 2e kwartaal;4974;1987;354;142;212;1633;743;890;2987;33.4
872;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2019 3e kwartaal;5012;2014;366;141;225;1648;750;898;2998;33.4
873;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2019 4e kwartaal;5066;2027;354;135;219;1672;755;917;3039;33.5
874;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2019;4996;2004;361;140;221;1643;753;890;2992;33.4
875;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2020 1e kwartaal;5129;2090;364;143;221;1726;755;971;3039;33.4
876;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2020 2e kwartaal;5135;2082;356;136;220;1727;764;963;3053;33.4
877;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2020 3e kwartaal;5187;2106;376;136;240;1730;771;959;3081;33.3
878;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2020 4e kwartaal;5182;2140;366;145;221;1774;785;989;3042;33.3
879;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2020;5158;2104;365;140;225;1739;769;970;3054;33.4
880;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2021 1e kwartaal;5180;2265;457;153;304;1808;789;1019;2914;33.4
881;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2021 2e kwartaal;5247;2277;437;152;285;1840;799;1041;2971;33.6
882;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2021 3e kwartaal;5234;2231;378;123;255;1854;802;1052;3002;33.9
883;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2021 4e kwartaal;5261;2253;379;126;253;1874;803;1072;3008;33.8
884;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2021;5230;2257;413;138;274;1844;798;1046;2974;33.7
885;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2022 1e kwartaal;5296;2248;381;136;245;1866;785;1082;3048;33.8
886;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2022 2e kwartaal;5282;2240;374;132;242;1866;776;1090;3042;33.9
887;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2022 3e kwartaal;5329;2256;375;128;247;1881;779;1102;3073;33.9
888;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2022 4e kwartaal;5364;2270;365;122;243;1905;790;1115;3094;34.0
889;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2022;5318;2253;374;129;244;1880;783;1097;3065;33.9
890;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2023 1e kwartaal;5361;2263;371;130;240;1892;780;1112;3098;33.9
891;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2023 2e kwartaal;5390;2258;362;119;243;1896;773;1123;3132;34.0
892;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2023 3e kwartaal;5449;2273;358;124;234;1914;776;1138;3176;34.0
893;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2023 4e kwartaal;5465;2306;364;124;240;1942;796;1146;3159;33.9
894;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2023;5416;2275;364;124;239;1911;781;1130;3141;33.9
895;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2024 1e kwartaal;5459;2305;366;130;235;1940;799;1141;3154;33.8
896;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2024 2e kwartaal;5495;2325;361;126;235;1964;796;1168;3170;33.9
897;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2024 3e kwartaal;5531;2330;354;124;230;1976;801;1175;3201;33.9
898;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2024 4e kwartaal;5516;2328;351;121;230;1977;790;1187;3188;33.9
899;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2024;5500;2322;358;125;233;1964;796;1168;3178;33.9
900;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2013 1e kwartaal;2423;1654;1050;767;283;605;347;258;769;22.7
901;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2013 2e kwartaal;2462;1692;1066;766;300;626;333;293;770;22.7
902;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2013 3e kwartaal;2497;1671;1030;737;293;641;345;296;826;23.4
903;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2013 4e kwartaal;2520;1704;1084;796;288;620;314;306;816;22.8
904;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2013;2476;1680;1057;766;291;623;335;288;795;22.9
905;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2014 1e kwartaal;2460;1670;1050;787;263;621;329;291;790;22.8
906;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2014 2e kwartaal;2515;1696;1053;771;281;644;340;303;818;23.1
907;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2014 3e kwartaal;2557;1705;1029;730;299;676;346;330;852;23.7
908;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2014 4e kwartaal;2545;1743;1063;780;283;680;351;329;802;23.1
909;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2014;2519;1704;1048;767;281;655;342;313;816;23.2
910;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2015 1e kwartaal;2509;1711;1076;799;278;634;335;299;799;22.9
911;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2015 2e kwartaal;2590;1756;1101;791;311;655;351;304;834;23.1
912;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2015 3e kwartaal;2638;1753;1050;738;312;703;384;319;885;23.9
913;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2015 4e kwartaal;2593;1753;1059;763;296;694;371;323;841;23.4
914;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2015 ;2583;1743;1072;772;299;672;360;311;840;23.3
915;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2016 1e kwartaal;2561;1733;1066;778;289;667;348;319;828;23.2
916;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2016 2e kwartaal;2642;1779;1073;774;300;706;372;334;863;23.5
917;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2016 3e kwartaal;2696;1784;1032;735;297;752;390;362;912;24.2
918;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2016 4e kwartaal;2691;1787;1069;771;298;718;373;345;904;23.8
919;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2016;2647;1771;1060;764;296;711;371;340;877;23.7
920;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2017 1e kwartaal;2681;1776;1071;778;293;705;362;343;905;23.8
921;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2017 2e kwartaal;2768;1828;1086;773;313;742;378;363;941;24.1
922;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2017 3e kwartaal;2791;1817;1050;733;317;767;401;365;974;24.6
923;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2017 4e kwartaal;2762;1827;1071;773;299;755;384;372;936;24.0
924;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2017;2751;1812;1069;764;305;742;381;361;939;24.1
925;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2018 1e kwartaal;2748;1843;1098;779;320;744;371;374;905;23.9
926;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2018 2e kwartaal;2785;1885;1083;755;328;802;395;407;899;24.0
927;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2018 3e kwartaal;2827;1868;1042;723;318;826;429;397;959;24.6
928;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2018 4e kwartaal;2802;1891;1091;765;326;799;403;396;912;24.0
929;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2018;2791;1872;1079;756;323;793;399;393;919;24.1
930;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2019 1e kwartaal;2750;1872;1088;771;316;785;405;380;878;23.7
931;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2019 2e kwartaal;2786;1904;1105;776;329;799;407;391;882;23.6
932;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2019 3e kwartaal;2796;1891;1046;720;326;845;436;408;905;24.2
933;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2019 4e kwartaal;2726;1880;1093;765;328;787;405;382;846;23.6
934;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2019;2765;1887;1083;758;325;804;413;391;878;23.8
935;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2020 1e kwartaal;2647;1841;1072;764;309;769;371;398;806;23.3
936;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2020 2e kwartaal;2511;1717;1002;718;284;714;360;354;794;23.5
937;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2020 3e kwartaal;2501;1706;959;664;295;747;385;362;795;23.9
938;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2020 4e kwartaal;2519;1713;1020;741;279;693;351;342;806;23.4
939;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2020;2545;1744;1014;722;292;731;367;364;800;23.5
940;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2021 1e kwartaal;2519;1647;962;607;355;685;326;360;872;25.3
941;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2021 2e kwartaal;2529;1653;944;593;352;709;344;365;877;25.3
942;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2021 3e kwartaal;2631;1718;945;573;372;773;368;404;913;25.7
943;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2021 4e kwartaal;2637;1753;997;632;365;756;360;396;885;25.1
944;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2021;2579;1692;962;601;361;731;349;381;887;25.4
945;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2022 1e kwartaal;2630;1749;995;637;358;754;360;394;881;25.0
946;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2022 2e kwartaal;2755;1823;1018;624;394;804;376;428;933;25.4
947;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2022 3e kwartaal;2680;1752;938;575;363;814;384;430;928;25.9
948;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2022 4e kwartaal;2701;1792;1013;637;376;779;366;413;909;25.2
949;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2022;2692;1779;991;618;373;788;372;416;913;25.4
950;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2023 1e kwartaal;2735;1827;1018;649;369;809;362;448;908;25.2
951;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2023 2e kwartaal;2774;1866;1015;634;382;850;418;433;909;25.2
952;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2023 3e kwartaal;2717;1833;957;584;374;875;434;441;885;25.4
953;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2023 4e kwartaal;2716;1822;1006;635;371;817;394;422;893;25.0
954;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2023;2735;1837;999;625;374;838;402;436;899;25.2
955;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2024 1e kwartaal;2705;1840;1022;644;378;818;380;438;865;24.8
956;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2024 2e kwartaal;2717;1850;1016;627;389;834;394;440;868;25.0
957;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2024 3e kwartaal;2643;1782;956;578;378;826;394;432;861;25.2
958;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2024 4e kwartaal;2663;1811;1017;646;371;795;370;425;852;24.7
959;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2024;2682;1821;1003;624;379;818;384;434;861;24.9
960;Totaal mannen en vrouwen;Werkkring: zelfstandige;2013 1e kwartaal;1222;414;165;120;45;248;125;123;808;38.8
961;Totaal mannen en vrouwen;Werkkring: zelfstandige;2013 2e kwartaal;1221;404;156;118;38;249;130;119;816;39.0
962;Totaal mannen en vrouwen;Werkkring: zelfstandige;2013 3e kwartaal;1239;420;164;120;44;256;136;120;819;38.8
963;Totaal mannen en vrouwen;Werkkring: zelfstandige;2013 4e kwartaal;1256;419;162;112;50;257;138;119;837;39.1
964;Totaal mannen en vrouwen;Werkkring: zelfstandige;2013;1234;414;162;117;44;252;132;120;820;38.9
965;Totaal mannen en vrouwen;Werkkring: zelfstandige;2014 1e kwartaal;1247;421;164;118;46;257;134;122;826;39.1
966;Totaal mannen en vrouwen;Werkkring: zelfstandige;2014 2e kwartaal;1240;418;166;117;50;251;131;120;822;39.3
967;Totaal mannen en vrouwen;Werkkring: zelfstandige;2014 3e kwartaal;1246;416;166;119;47;250;128;122;830;39.6
968;Totaal mannen en vrouwen;Werkkring: zelfstandige;2014 4e kwartaal;1269;421;173;122;51;248;131;117;848;39.5
969;Totaal mannen en vrouwen;Werkkring: zelfstandige;2014;1251;419;167;119;49;251;131;120;832;39.4
970;Totaal mannen en vrouwen;Werkkring: zelfstandige;2015 1e kwartaal;1259;437;167;120;46;270;137;133;822;39.0
