ID;Geslacht;Leeftijd;PrognoseInterval;Perioden;BevolkingOp1Januari_1
1919;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2040;1130521
1920;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2041;1127565
1921;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2042;1122283
1922;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2043;1117485
1923;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2044;1103488
1924;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2045;1094339
1925;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2046;1081675
1926;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2047;1075638
1927;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2048;1068056
1928;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2049;1064600
1929;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2050;1059315
1930;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2051;1056792
1931;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2052;1046070
1932;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2053;1043063
1933;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2054;1046799
1934;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2055;1055806
1935;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2056;1066047
1936;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2057;1087273
1937;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2058;1105752
1938;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2059;1125277
1939;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2060;1143198
1940;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2061;1154918
1941;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2062;1164370
1942;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2063;1172450
1943;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2064;1176373
1944;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2065;1178615
1945;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2066;1178359
1946;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2067;1176085
1947;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2068;1168320
1948;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2069;1166170
1949;Totaal mannen en vrouwen;30 tot 35 jaar;Ondergrens 67%-prognose-interval;2070;1160557
1950;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2021;1126981
1951;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2022;1149222
1952;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2023;1172851
1953;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2024;1194651
1954;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2025;1213600
1955;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2026;1218416
1956;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2027;1222016
1957;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2028;1227970
1958;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2029;1241263
1959;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2030;1254330
1960;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2031;1274612
1961;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2032;1291985
1962;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2033;1305262
1963;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2034;1310907
1964;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2035;1307120
1965;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2036;1293855
1966;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2037;1282037
1967;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2038;1267500
1968;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2039;1258664
1969;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2040;1253554
1970;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2041;1254459
1971;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2042;1252916
1972;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2043;1250452
1973;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2044;1239630
1974;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2045;1232266
1975;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2046;1221660
1976;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2047;1218457
1977;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2048;1216496
1978;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2049;1215562
1979;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2050;1213407
1980;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2051;1216843
1981;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2052;1209506
1982;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2053;1208913
1983;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2054;1213994
1984;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2055;1225683
1985;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2056;1242393
1986;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2057;1271406
1987;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2058;1299101
1988;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2059;1325982
1989;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2060;1346288
1990;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2061;1366743
1991;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2062;1385848
1992;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2063;1399812
1993;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2064;1413570
1994;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2065;1420259
1995;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2066;1422992
1996;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2067;1420540
1997;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2068;1420083
1998;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2069;1420645
1999;Totaal mannen en vrouwen;30 tot 35 jaar;Bovengrens 67%-prognose-interval;2070;1420060
2000;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2021;1052458
2001;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2022;1068414
2002;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2023;1092038
2003;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2024;1117049
2004;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2025;1138512
2005;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2026;1164031
2006;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2027;1183592
2007;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2028;1199779
2008;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2029;1213920
2009;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2030;1225693
2010;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2031;1223928
2011;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2032;1221385
2012;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2033;1221728
2013;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2034;1229412
2014;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2035;1237549
2015;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2036;1255030
2016;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2037;1268953
2017;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2038;1279104
2018;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2039;1281477
2019;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2040;1275624
2020;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2041;1259318
2021;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2042;1244646
2022;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2043;1228667
2023;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2044;1217339
2024;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2045;1212126
2025;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2046;1212003
2026;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2047;1209380
2027;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2048;1206353
2028;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2049;1195693
2029;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2050;1188483
2030;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2051;1177541
2031;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2052;1172158
2032;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2053;1167672
2033;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2054;1166027
2034;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2055;1161970
2035;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2056;1161604
2036;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2057;1152921
2037;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2058;1150649
2038;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2059;1155835
2039;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2060;1167150
2040;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2061;1183192
2041;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2062;1208751
2042;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2063;1234506
2043;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2064;1257361
2044;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2065;1275753
2045;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2066;1291413
2046;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2067;1305754
2047;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2068;1315900
2048;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2069;1322543
2049;Totaal mannen en vrouwen;35 tot 40 jaar;Prognose;2070;1326343
2050;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2021;1049501
2051;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2022;1061250
2052;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2023;1079221
2053;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2024;1098118
2054;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2025;1114070
2055;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2026;1132578
2056;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2027;1144438
2057;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2028;1152887
2058;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2029;1157605
2059;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2030;1163311
2060;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2031;1155056
2061;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2032;1147996
2062;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2033;1143416
2063;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2034;1145867
2064;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2035;1146996
2065;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2036;1160586
2066;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2037;1171233
2067;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2038;1176511
2068;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2039;1175617
2069;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2040;1166193
2070;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2041;1147040
2071;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2042;1129739
2072;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2043;1110322
2073;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2044;1095469
2074;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2045;1086438
2075;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2046;1081109
2076;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2047;1074668
2077;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2048;1066752
2078;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2049;1055618
2079;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2050;1049867
2080;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2051;1036202
2081;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2052;1028514
2082;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2053;1022412
2083;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2054;1015931
2084;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2055;1009592
2085;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2056;1009333
2086;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2057;996531
2087;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2058;989861
2088;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2059;990035
2089;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2060;999493
2090;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2061;1014381
2091;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2062;1037481
2092;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2063;1051245
2093;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2064;1068692
2094;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2065;1083074
2095;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2066;1085654
2096;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2067;1098101
2097;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2068;1100281
2098;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2069;1099518
2099;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 95%-prognose-interval;2070;1098288
2100;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2021;1056061
2101;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2022;1076062
2102;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2023;1105829
2103;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2024;1136602
2104;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2025;1165907
2105;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2026;1197647
2106;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2027;1223970
2107;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2028;1247090
2108;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2029;1269279
2109;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2030;1290435
2110;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2031;1295817
2111;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2032;1301114
2112;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2033;1311439
2113;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2034;1327012
2114;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2035;1342099
2115;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2036;1365784
2116;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2037;1386536
2117;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2038;1402913
2118;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2039;1411313
2119;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2040;1410410
2120;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2041;1399915
2121;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2042;1390863
2122;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2043;1377622
2123;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2044;1367167
2124;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2045;1363828
2125;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2046;1365262
2126;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2047;1365142
2127;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2048;1362302
2128;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2049;1352388
2129;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2050;1347667
2130;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2051;1339365
2131;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2052;1334430
2132;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2053;1331257
2133;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2054;1330538
2134;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2055;1323802
2135;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2056;1324484
2136;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2057;1317970
2137;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2058;1319338
2138;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2059;1333436
2139;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2060;1353066
2140;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2061;1373416
2141;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2062;1407217
2142;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2063;1439058
2143;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2064;1466534
2144;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2065;1492237
2145;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2066;1512116
2146;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2067;1534177
2147;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2068;1548371
2148;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2069;1565278
2149;Totaal mannen en vrouwen;35 tot 40 jaar;Bovengrens 95%-prognose-interval;2070;1575910
2150;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2021;1050973
2151;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2022;1064843
2152;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2023;1085913
2153;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2024;1108167
2154;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2025;1126376
2155;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2026;1148253
2156;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2027;1164722
2157;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2028;1177562
2158;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2029;1187636
2159;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2030;1195645
2160;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2031;1190203
2161;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2032;1183707
2162;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2033;1181082
2163;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2034;1184945
2164;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2035;1189290
2165;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2036;1205026
2166;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2037;1216064
2167;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2038;1224706
2168;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2039;1225096
2169;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2040;1217478
2170;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2041;1200043
2171;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2042;1182261
2172;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2043;1165468
2173;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2044;1151755
2174;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2045;1143952
2175;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2046;1141025
2176;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2047;1135187
2177;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2048;1129860
2178;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2049;1119247
2179;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2050;1109814
2180;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2051;1096609
2181;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2052;1090504
2182;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2053;1084763
2183;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2054;1080741
2184;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2055;1075442
2185;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2056;1073512
2186;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2057;1064274
2187;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2058;1060872
2188;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2059;1064607
2189;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2060;1071589
2190;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2061;1082805
2191;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2062;1105375
2192;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2063;1124919
2193;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2064;1145782
2194;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2065;1160405
2195;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2066;1174670
2196;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2067;1187596
2197;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2068;1192809
2198;Totaal mannen en vrouwen;35 tot 40 jaar;Ondergrens 67%-prognose-interval;2069;1198877
