ID;Onderwijsdeelname;KenmerkenArbeid;Uitkering;IngeschrevenUWVWerkbedrijf;Regio;Perioden;Jongeren15Tot27Jaar_1
2987;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Midden-Delfland;2011;2700.0
2988;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Midden-Delfland;2012;2700.0
2989;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Midden-Delfland;2013;2700.0
2990;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Midden-Delfland;2014;2800.0
2991;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Midden-Delfland;2015;2800.0
2992;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Midden-Drenthe;2005;4000.0
2993;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Midden-Drenthe;2006;4000.0
2994;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Midden-Drenthe;2007;4000.0
2995;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Midden-Drenthe;2008;4000.0
2996;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Midden-Drenthe;2009;4000.0
2997;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Midden-Drenthe;2010;4000.0
2998;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Midden-Drenthe;2011;4100.0
2999;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Midden-Drenthe;2012;4100.0
3000;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Midden-Drenthe;2013;4200.0
3001;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Midden-Drenthe;2014;4200.0
3002;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Midden-Drenthe;2015;4300.0
3003;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Mill en Sint Hubert;2005;1400.0
3004;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Mill en Sint Hubert;2006;1300.0
3005;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Mill en Sint Hubert;2007;1300.0
3006;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Mill en Sint Hubert;2008;1300.0
3007;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Mill en Sint Hubert;2009;1400.0
3008;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Mill en Sint Hubert;2010;1400.0
3009;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Mill en Sint Hubert;2011;1400.0
3010;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Mill en Sint Hubert;2012;1400.0
3011;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Mill en Sint Hubert;2013;1500.0
3012;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Mill en Sint Hubert;2014;1500.0
3013;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Mill en Sint Hubert;2015;1500.0
3014;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Moerdijk;2005;4500.0
3015;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Moerdijk;2006;4500.0
3016;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Moerdijk;2007;4500.0
3017;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Moerdijk;2008;4500.0
3018;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Moerdijk;2009;4500.0
3019;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Moerdijk;2010;4500.0
3020;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Moerdijk;2011;4500.0
3021;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Moerdijk;2012;4600.0
3022;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Moerdijk;2013;4500.0
3023;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Moerdijk;2014;4600.0
3024;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Moerdijk;2015;4600.0
3025;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Molenwaard;2005;4600.0
3026;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Molenwaard;2006;4600.0
3027;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Molenwaard;2007;4700.0
3028;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Molenwaard;2008;4700.0
3029;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Molenwaard;2009;4800.0
3030;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Molenwaard;2010;4800.0
3031;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Molenwaard;2011;4800.0
3032;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Molenwaard;2012;4900.0
3033;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Molenwaard;2013;4900.0
3034;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Molenwaard;2014;4800.0
3035;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Molenwaard;2015;4900.0
3036;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Montferland;2005;4100.0
3037;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Montferland;2006;4100.0
3038;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Montferland;2007;4100.0
3039;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Montferland;2008;4200.0
3040;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Montferland;2009;4400.0
3041;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Montferland;2010;4400.0
3042;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Montferland;2011;4500.0
3043;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Montferland;2012;4500.0
3044;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Montferland;2013;4600.0
3045;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Montferland;2014;4700.0
3046;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Montferland;2015;4700.0
3047;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Montfoort;2005;1900.0
3048;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Montfoort;2006;1900.0
3049;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Montfoort;2007;1800.0
3050;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Montfoort;2008;1800.0
3051;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Montfoort;2009;1800.0
3052;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Montfoort;2010;1900.0
3053;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Montfoort;2011;1900.0
3054;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Montfoort;2012;1900.0
3055;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Montfoort;2013;2000.0
3056;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Montfoort;2014;2000.0
3057;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Montfoort;2015;1900.0
3058;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Mook en Middelaar;2005;800.0
3059;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Mook en Middelaar;2006;800.0
3060;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Mook en Middelaar;2007;900.0
3061;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Mook en Middelaar;2008;800.0
3062;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Mook en Middelaar;2009;900.0
3063;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Mook en Middelaar;2010;900.0
3064;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Mook en Middelaar;2011;900.0
3065;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Mook en Middelaar;2012;900.0
3066;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Mook en Middelaar;2013;900.0
3067;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Mook en Middelaar;2014;900.0
3068;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Mook en Middelaar;2015;1000.0
3069;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Neder-Betuwe;2005;3400.0
3070;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Neder-Betuwe;2006;3500.0
3071;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Neder-Betuwe;2007;3500.0
3072;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Neder-Betuwe;2008;3600.0
3073;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Neder-Betuwe;2009;3700.0
3074;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Neder-Betuwe;2010;3700.0
3075;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Neder-Betuwe;2011;3700.0
3076;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Neder-Betuwe;2012;3800.0
3077;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Neder-Betuwe;2013;3800.0
3078;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Neder-Betuwe;2014;3700.0
3079;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Neder-Betuwe;2015;3800.0
3080;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nederweert;2005;2100.0
3081;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nederweert;2006;2200.0
3082;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nederweert;2007;2200.0
3083;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nederweert;2008;2200.0
3084;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nederweert;2009;2100.0
3085;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nederweert;2010;2200.0
3086;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nederweert;2011;2200.0
3087;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nederweert;2012;2300.0
3088;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nederweert;2013;2300.0
3089;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nederweert;2014;2300.0
3090;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nederweert;2015;2300.0
3091;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Neerijnen;2005;1600.0
3092;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Neerijnen;2006;1600.0
3093;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Neerijnen;2007;1600.0
3094;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Neerijnen;2008;1600.0
3095;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Neerijnen;2009;1600.0
3096;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Neerijnen;2010;1600.0
3097;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Neerijnen;2011;1600.0
3098;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Neerijnen;2012;1600.0
3099;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Neerijnen;2013;1600.0
3100;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Neerijnen;2014;1600.0
3101;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Neerijnen;2015;1700.0
3102;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nieuwegein;2005;9300.0
3103;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nieuwegein;2006;9100.0
3104;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nieuwegein;2007;9000.0
3105;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nieuwegein;2008;8900.0
3106;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nieuwegein;2009;8700.0
3107;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nieuwegein;2010;8500.0
3108;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nieuwegein;2011;8300.0
3109;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nieuwegein;2012;8300.0
3110;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nieuwegein;2013;8200.0
3111;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nieuwegein;2014;8200.0
3112;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nieuwegein;2015;8200.0
3113;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nieuwkoop;2005;3700.0
3114;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nieuwkoop;2006;3800.0
3115;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nieuwkoop;2007;3800.0
3116;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nieuwkoop;2008;3800.0
3117;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nieuwkoop;2009;3900.0
3118;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nieuwkoop;2010;3900.0
3119;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nieuwkoop;2011;3800.0
3120;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nieuwkoop;2012;3800.0
3121;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nieuwkoop;2013;3900.0
3122;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nieuwkoop;2014;3900.0
3123;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nieuwkoop;2015;3900.0
3124;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nijkerk;2005;5800.0
3125;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nijkerk;2006;5700.0
3126;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nijkerk;2007;5700.0
3127;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nijkerk;2008;5600.0
3128;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nijkerk;2009;5600.0
3129;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nijkerk;2010;5700.0
3130;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nijkerk;2011;5600.0
3131;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nijkerk;2012;5600.0
3132;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nijkerk;2013;5600.0
3133;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nijkerk;2014;5600.0
3134;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nijkerk;2015;5600.0
3135;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nijmegen;2005;31200.0
3136;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nijmegen;2006;32300.0
3137;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nijmegen;2007;32700.0
3138;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nijmegen;2008;33300.0
3139;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nijmegen;2009;33900.0
3140;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nijmegen;2010;34600.0
3141;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nijmegen;2011;34900.0
3142;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nijmegen;2012;35600.0
3143;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nijmegen;2013;36300.0
3144;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nijmegen;2014;37700.0
3145;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nijmegen;2015;38700.0
3146;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nissewaard;2005;13600.0
3147;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nissewaard;2006;13600.0
3148;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nissewaard;2007;13300.0
3149;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nissewaard;2008;13000.0
3150;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nissewaard;2009;12900.0
3151;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nissewaard;2010;12800.0
3152;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nissewaard;2011;12500.0
3153;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nissewaard;2012;12400.0
3154;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nissewaard;2013;12300.0
3155;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nissewaard;2014;12000.0
3156;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nissewaard;2015;12000.0
3157;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Beveland;2005;700.0
3158;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Beveland;2006;700.0
3159;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Beveland;2007;800.0
3160;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Beveland;2008;800.0
3161;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Beveland;2009;800.0
3162;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Beveland;2010;800.0
3163;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Beveland;2011;800.0
3164;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Beveland;2012;800.0
3165;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Beveland;2013;800.0
3166;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Beveland;2014;800.0
3167;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noord-Beveland;2015;800.0
3168;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordenveld;2005;3300.0
3169;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordenveld;2006;3300.0
3170;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordenveld;2007;3300.0
3171;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordenveld;2008;3300.0
3172;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordenveld;2009;3300.0
3173;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordenveld;2010;3300.0
3174;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordenveld;2011;3400.0
3175;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordenveld;2012;3400.0
3176;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordenveld;2013;3400.0
3177;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordenveld;2014;3400.0
3178;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordenveld;2015;3400.0
3179;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordoostpolder;2005;6800.0
3180;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordoostpolder;2006;6800.0
3181;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordoostpolder;2007;6700.0
3182;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordoostpolder;2008;6700.0
3183;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordoostpolder;2009;6800.0
3184;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordoostpolder;2010;6800.0
3185;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordoostpolder;2011;6600.0
3186;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordoostpolder;2012;6500.0
3187;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordoostpolder;2013;6500.0
3188;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordoostpolder;2014;6400.0
3189;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordoostpolder;2015;6400.0
3190;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordwijk;2005;3400.0
3191;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordwijk;2006;3500.0
3192;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordwijk;2007;3500.0
3193;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordwijk;2008;3500.0
3194;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordwijk;2009;3400.0
3195;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordwijk;2010;3400.0
3196;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordwijk;2011;3500.0
3197;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordwijk;2012;3500.0
3198;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordwijk;2013;3500.0
3199;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordwijk;2014;3400.0
3200;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordwijk;2015;3400.0
3201;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordwijkerhout;2005;2000.0
3202;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordwijkerhout;2006;2100.0
3203;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordwijkerhout;2007;2100.0
3204;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordwijkerhout;2008;2200.0
3205;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordwijkerhout;2009;2200.0
3206;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordwijkerhout;2010;2200.0
3207;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordwijkerhout;2011;2200.0
3208;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordwijkerhout;2012;2200.0
3209;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordwijkerhout;2013;2200.0
3210;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordwijkerhout;2014;2300.0
3211;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Noordwijkerhout;2015;2300.0
3212;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2005;2800.0
3213;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2006;2800.0
3214;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2007;2800.0
3215;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2008;2800.0
3216;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2009;2800.0
3217;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2010;2800.0
3218;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2011;2800.0
3219;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2012;2800.0
3220;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2013;2800.0
3221;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2014;2800.0
3222;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2015;2800.0
3223;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nunspeet;2005;4200.0
3224;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nunspeet;2006;4200.0
3225;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nunspeet;2007;4200.0
3226;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nunspeet;2008;4200.0
3227;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nunspeet;2009;4200.0
3228;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nunspeet;2010;4100.0
3229;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nunspeet;2011;4100.0
3230;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nunspeet;2012;4100.0
3231;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nunspeet;2013;4100.0
3232;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nunspeet;2014;4000.0
3233;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nunspeet;2015;4000.0
3234;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nuth;2005;1800.0
3235;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nuth;2006;1800.0
3236;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nuth;2007;1800.0
3237;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nuth;2008;1800.0
3238;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nuth;2009;1800.0
3239;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nuth;2010;1800.0
3240;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nuth;2011;1900.0
3241;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nuth;2012;1900.0
3242;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nuth;2013;1900.0
3243;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nuth;2014;1900.0
3244;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Nuth;2015;1800.0
3245;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oegstgeest;2005;3200.0
3246;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oegstgeest;2006;3200.0
3247;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oegstgeest;2007;3200.0
3248;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oegstgeest;2008;3300.0
3249;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oegstgeest;2009;3400.0
3250;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oegstgeest;2010;3300.0
3251;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oegstgeest;2011;3400.0
3252;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oegstgeest;2012;3300.0
3253;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oegstgeest;2013;3100.0
3254;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oegstgeest;2014;2900.0
3255;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oegstgeest;2015;2900.0
3256;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oirschot;2005;2300.0
3257;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oirschot;2006;2400.0
3258;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oirschot;2007;2400.0
3259;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oirschot;2008;2400.0
3260;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oirschot;2009;2400.0
3261;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oirschot;2010;2400.0
3262;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oirschot;2011;2400.0
3263;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oirschot;2012;2400.0
3264;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oirschot;2013;2500.0
3265;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oirschot;2014;2600.0
3266;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oirschot;2015;2600.0
3267;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oisterwijk;2005;3200.0
3268;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oisterwijk;2006;3200.0
3269;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oisterwijk;2007;3300.0
3270;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oisterwijk;2008;3300.0
3271;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oisterwijk;2009;3400.0
3272;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oisterwijk;2010;3400.0
3273;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oisterwijk;2011;3500.0
3274;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oisterwijk;2012;3400.0
3275;Totaal;Totaal;Totaal met/zonder uitkering;Totaal;Oisterwijk;2013;3400.0
