ID;Geslacht;Migratieachtergrond;Generatie;Perioden;Immigratie_1;EmigratieInclusiefAdministratieveC_2;MigratiesaldoInclusiefAdministratie_3;AdministratieveOpnemingen_4;AdministratieveAfvoeringen_5;SaldoAdministratieveCorrecties_6
2112;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2014 januari;2024.0;2584.0;-560.0;1418.0;1261.0;157.0
2113;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2014 februari;1479.0;2008.0;-529.0;1188.0;1180.0;8.0
2114;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2014 maart;1470.0;1970.0;-500.0;1228.0;1213.0;15.0
2115;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2014 april;1516.0;1976.0;-460.0;1076.0;1157.0;-81.0
2116;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2014 mei;1462.0;1925.0;-463.0;1095.0;1107.0;-12.0
2117;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2014 juni;1925.0;2075.0;-150.0;1040.0;1181.0;-141.0
2118;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2014 juli;2924.0;2951.0;-27.0;1226.0;1333.0;-107.0
2119;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2014 augustus;2710.0;3403.0;-693.0;1089.0;1227.0;-138.0
2120;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2014 september;2025.0;3299.0;-1274.0;1187.0;1402.0;-215.0
2121;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2014 oktober;1722.0;2691.0;-969.0;1239.0;1458.0;-219.0
2122;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2014 november;1374.0;2094.0;-720.0;1180.0;1245.0;-65.0
2123;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2014 december;1858.0;2756.0;-898.0;1054.0;1347.0;-293.0
2124;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2014;22489.0;29732.0;-7243.0;14020.0;15111.0;-1091.0
2125;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2015 januari;1899.0;2746.0;-847.0;1198.0;1185.0;13.0
2126;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2015 februari;1446.0;1766.0;-320.0;1157.0;1049.0;108.0
2127;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2015 maart;1708.0;1913.0;-205.0;1316.0;1235.0;81.0
2128;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2015 april;1504.0;2146.0;-642.0;1069.0;1210.0;-141.0
2129;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2015 mei;1390.0;1891.0;-501.0;958.0;1029.0;-71.0
2130;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2015 juni;2182.0;2277.0;-95.0;1113.0;1259.0;-146.0
2131;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2015 juli;3104.0;3319.0;-215.0;1096.0;1207.0;-111.0
2132;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2015 augustus;2936.0;3500.0;-564.0;988.0;1113.0;-125.0
2133;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2015 september;2235.0;3144.0;-909.0;1073.0;1094.0;-21.0
2134;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2015 oktober;1654.0;2390.0;-736.0;1065.0;1043.0;22.0
2135;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2015 november;1504.0;2031.0;-527.0;1063.0;1061.0;2.0
2136;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2015 december;1916.0;2585.0;-669.0;971.0;1105.0;-134.0
2137;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2015;23478.0;29708.0;-6230.0;13067.0;13590.0;-523.0
2138;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2016 januari;1839.0;2765.0;-926.0;959.0;1016.0;-57.0
2139;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2016 februari;1663.0;1982.0;-319.0;1067.0;1012.0;55.0
2140;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2016 maart;1743.0;2075.0;-332.0;1075.0;1112.0;-37.0
2141;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2016 april;1517.0;2238.0;-721.0;917.0;1096.0;-179.0
2142;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2016 mei;1635.0;1827.0;-192.0;968.0;951.0;17.0
2143;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2016 juni;2233.0;2213.0;20.0;979.0;1070.0;-91.0
2144;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2016 juli;2963.0;2973.0;-10.0;846.0;1019.0;-173.0
2145;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2016 augustus;3496.0;3372.0;124.0;1022.0;980.0;42.0
2146;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2016 september;2211.0;2989.0;-778.0;993.0;1038.0;-45.0
2147;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2016 oktober;1782.0;2562.0;-780.0;891.0;1118.0;-227.0
2148;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2016 november;1559.0;2227.0;-668.0;1013.0;1180.0;-167.0
2149;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2016 december;2001.0;2425.0;-424.0;990.0;1002.0;-12.0
2150;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2016;24642.0;29648.0;-5006.0;11720.0;12594.0;-874.0
2151;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2017 januari;2334.0;2808.0;-474.0;1130.0;1067.0;63.0
2152;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2017 februari;1557.0;1736.0;-179.0;983.0;926.0;57.0
2153;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2017 maart;1786.0;2054.0;-268.0;1144.0;1098.0;46.0
2154;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2017 april;1453.0;1851.0;-398.0;807.0;841.0;-34.0
2155;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2017 mei;1829.0;2077.0;-248.0;945.0;1092.0;-147.0
2156;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2017 juni;2299.0;2047.0;252.0;957.0;937.0;20.0
2157;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2017 juli ;3382.0;2852.0;530.0;971.0;964.0;7.0
2158;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2017 augustus;3448.0;3328.0;120.0;907.0;1105.0;-198.0
2159;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2017 september;2151.0;2943.0;-792.0;856.0;935.0;-79.0
2160;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2017 oktober;1852.0;2453.0;-601.0;917.0;1092.0;-175.0
2161;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2017 november;1599.0;2178.0;-579.0;956.0;1072.0;-116.0
2162;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2017 december;1747.0;2380.0;-633.0;792.0;838.0;-46.0
2163;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2017;25437.0;28707.0;-3270.0;11365.0;11967.0;-602.0
2164;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2018 januari;2288.0;2518.0;-230.0;984.0;867.0;117.0
2165;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2018 februari;1573.0;1705.0;-132.0;892.0;821.0;71.0
2166;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2018 maart;1726.0;2135.0;-409.0;923.0;944.0;-21.0
2167;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2018 april;1787.0;1798.0;-11.0;851.0;833.0;18.0
2168;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2018 mei;1797.0;1775.0;22.0;795.0;806.0;-11.0
2169;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2018 juni;2218.0;2001.0;217.0;778.0;832.0;-54.0
2170;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2018 juli;3234.0;2886.0;348.0;810.0;923.0;-113.0
2171;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2018 augustus;3393.0;3290.0;103.0;833.0;930.0;-97.0
2172;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2018 september;2112.0;2709.0;-597.0;730.0;753.0;-23.0
2173;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2018 oktober;1963.0;2533.0;-570.0;831.0;980.0;-149.0
2174;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2018 november;1628.0;2025.0;-397.0;851.0;911.0;-60.0
2175;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2018 december;1684.0;2168.0;-484.0;692.0;669.0;23.0
2176;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2018;25403.0;27543.0;-2140.0;9970.0;10269.0;-299.0
2177;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2019 januari;2272.0;2487.0;-215.0;899.0;770.0;129.0
2178;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2019 februari;1644.0;1728.0;-84.0;810.0;755.0;55.0
2179;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2019 maart;1667.0;1870.0;-203.0;767.0;757.0;10.0
2180;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2019 april;1864.0;1822.0;42.0;773.0;841.0;-68.0
2181;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2019 mei;1814.0;1717.0;97.0;741.0;782.0;-41.0
2182;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2019 juni;2091.0;1797.0;294.0;612.0;647.0;-35.0
2183;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2019 juli;3500.0;2745.0;755.0;782.0;828.0;-46.0
2184;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2019 augustus;3316.0;3079.0;237.0;683.0;731.0;-48.0
2185;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2019 september;2110.0;2603.0;-493.0;642.0;692.0;-50.0
2186;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2019 oktober;1906.0;2256.0;-350.0;775.0;761.0;14.0
2187;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2019 november;1560.0;1828.0;-268.0;704.0;725.0;-21.0
2188;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2019 december;1888.0;2173.0;-285.0;636.0;747.0;-111.0
2189;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2019;25632.0;26105.0;-473.0;8824.0;9036.0;-212.0
2190;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2020 januari;2242.0;2525.0;-283.0;755.0;729.0;26.0
2191;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2020 februari;1459.0;1599.0;-140.0;672.0;661.0;11.0
2192;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2020 maart;2192.0;1478.0;714.0;665.0;614.0;51.0
2193;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2020 april;1919.0;913.0;1006.0;589.0;573.0;16.0
2194;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2020 mei;1580.0;777.0;803.0;652.0;498.0;154.0
2195;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2020 juni;2007.0;1207.0;800.0;622.0;517.0;105.0
2196;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2020 juli;3192.0;2002.0;1190.0;653.0;565.0;88.0
2197;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2020 augustus;3117.0;2171.0;946.0;555.0;466.0;89.0
2198;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2020 september;2169.0;1901.0;268.0;578.0;491.0;87.0
2199;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2020 oktober;1779.0;1939.0;-160.0;547.0;646.0;-99.0
2200;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2020 november;1505.0;1648.0;-143.0;570.0;702.0;-132.0
2201;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2020 december;1775.0;2038.0;-263.0;586.0;676.0;-90.0
2202;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2020;24936.0;20198.0;4738.0;7444.0;7138.0;306.0
2203;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2021 januari;1706.0;1915.0;-209.0;576.0;520.0;56.0
2204;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2021 februari;1237.0;1218.0;19.0;594.0;419.0;175.0
2205;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2021 maart;1450.0;1455.0;-5.0;624.0;497.0;127.0
2206;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2021 april;1375.0;1542.0;-167.0;507.0;485.0;22.0
2207;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2021 mei;1343.0;1405.0;-62.0;442.0;377.0;65.0
2208;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2021 juni;1693.0;1822.0;-129.0;483.0;527.0;-44.0
2209;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2021 juli;2564.0;2368.0;196.0;524.0;455.0;69.0
2210;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2021 augustus;2622.0;2825.0;-203.0;437.0;443.0;-6.0
2211;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2021 september;1730.0;2431.0;-701.0;452.0;463.0;-11.0
2212;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2021 oktober;1420.0;2117.0;-697.0;456.0;463.0;-7.0
2213;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2021 november;1210.0;1912.0;-702.0;472.0;481.0;-9.0
2214;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2021 december;1472.0;2418.0;-946.0;439.0;439.0;0.0
2215;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2021;19822.0;23428.0;-3606.0;6006.0;5569.0;437.0
2216;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2022 januari;1508.0;2441.0;-933.0;466.0;403.0;63.0
2217;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2022 februari;1150.0;1953.0;-803.0;408.0;401.0;7.0
2218;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2022 maart;1290.0;2036.0;-746.0;396.0;476.0;-80.0
2219;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2022 april;1163.0;2016.0;-853.0;357.0;429.0;-72.0
2220;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2022 mei;1279.0;2063.0;-784.0;354.0;430.0;-76.0
2221;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2022 juni;1625.0;2102.0;-477.0;399.0;399.0;0.0
2222;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2022 juli;2288.0;3134.0;-846.0;347.0;455.0;-108.0
2223;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2022 augustus;2616.0;3525.0;-909.0;377.0;430.0;-53.0
2224;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2022 september;1746.0;2983.0;-1237.0;395.0;486.0;-91.0
2225;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2022 oktober;1373.0;2561.0;-1188.0;384.0;407.0;-23.0
2226;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2022 november;1218.0;2122.0;-904.0;457.0;459.0;-2.0
2227;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2022 december;1436.0;2707.0;-1271.0;351.0;430.0;-79.0
2228;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2022;18692.0;29643.0;-10951.0;4691.0;5205.0;-514.0
2229;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2023 januari;1503.0;2639.0;-1136.0;473.0;429.0;44.0
2230;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2023 februari;1066.0;1798.0;-732.0;422.0;359.0;63.0
2231;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2023 maart;1332.0;2056.0;-724.0;431.0;436.0;-5.0
2232;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2023 april;1226.0;1930.0;-704.0;377.0;443.0;-66.0
2233;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2023 mei;1296.0;1908.0;-612.0;405.0;501.0;-96.0
2234;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2023 juni;1554.0;2045.0;-491.0;392.0;444.0;-52.0
2235;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2023 juli;2219.0;2739.0;-520.0;423.0;454.0;-31.0
2236;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2023 augustus;2506.0;3339.0;-833.0;413.0;473.0;-60.0
2237;Totaal mannen en vrouwen;Nederlandse achtergrond;Totaal;2023 september;1549.0;2822.0;-1273.0;407.0;432.0;-25.0
2238;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1995 januari;1690.0;2628.0;-938.0;521.0;688.0;-167.0
2239;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1995 februari;1225.0;2116.0;-891.0;496.0;612.0;-116.0
2240;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1995 maart;1405.0;2310.0;-905.0;591.0;590.0;1.0
2241;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1995 april;1290.0;2160.0;-870.0;393.0;646.0;-253.0
2242;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1995 mei;1416.0;2198.0;-782.0;478.0;544.0;-66.0
2243;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1995 juni;1702.0;2366.0;-664.0;423.0;624.0;-201.0
2244;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1995 juli;2305.0;3150.0;-845.0;455.0;804.0;-349.0
2245;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1995 augustus;2279.0;3454.0;-1175.0;492.0;744.0;-252.0
2246;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1995 september;1811.0;3177.0;-1366.0;484.0;713.0;-229.0
2247;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1995 oktober;1452.0;2704.0;-1252.0;524.0;831.0;-307.0
2248;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1995 november;1261.0;2322.0;-1061.0;531.0;888.0;-357.0
2249;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1995 december;1229.0;2481.0;-1252.0;400.0;800.0;-400.0
2250;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1995;19065.0;31066.0;-12001.0;5788.0;8484.0;-2696.0
2251;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1996 januari;1809.0;2696.0;-887.0;581.0;847.0;-266.0
2252;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1996 februari;1282.0;2199.0;-917.0;553.0;893.0;-340.0
2253;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1996 maart;1299.0;2376.0;-1077.0;504.0;903.0;-399.0
2254;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1996 april;1347.0;2409.0;-1062.0;484.0;761.0;-277.0
2255;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1996 mei;1478.0;2189.0;-711.0;551.0;761.0;-210.0
2256;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1996 juni;1669.0;2388.0;-719.0;442.0;682.0;-240.0
2257;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1996 juli;2428.0;3393.0;-965.0;571.0;820.0;-249.0
2258;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1996 augustus;2226.0;3362.0;-1136.0;536.0;706.0;-170.0
2259;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1996 september;1858.0;3031.0;-1173.0;479.0;669.0;-190.0
2260;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1996 oktober;1642.0;2695.0;-1053.0;616.0;886.0;-270.0
2261;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1996 november;1321.0;2518.0;-1197.0;510.0;827.0;-317.0
2262;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1996 december;1260.0;2903.0;-1643.0;422.0;668.0;-246.0
2263;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1996;19619.0;32159.0;-12540.0;6249.0;9423.0;-3174.0
2264;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1997 januari;1733.0;2566.0;-833.0;592.0;758.0;-166.0
2265;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1997 februari;1264.0;2207.0;-943.0;529.0;761.0;-232.0
2266;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1997 maart;1219.0;2114.0;-895.0;507.0;733.0;-226.0
2267;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1997 april;1510.0;2326.0;-816.0;580.0;868.0;-288.0
2268;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1997 mei;1331.0;2162.0;-831.0;469.0;740.0;-271.0
2269;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1997 juni;1728.0;2300.0;-572.0;589.0;783.0;-194.0
2270;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1997 juli;2541.0;2871.0;-330.0;599.0;779.0;-180.0
2271;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1997 augustus;2305.0;3227.0;-922.0;553.0;979.0;-426.0
2272;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1997 september;1845.0;3035.0;-1190.0;573.0;890.0;-317.0
2273;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1997 oktober;1563.0;2762.0;-1199.0;616.0;927.0;-311.0
2274;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1997 november;1246.0;2027.0;-781.0;508.0;695.0;-187.0
2275;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1997 december;1266.0;2434.0;-1168.0;436.0;791.0;-355.0
2276;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1997;19551.0;30031.0;-10480.0;6551.0;9704.0;-3153.0
2277;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1998 januari;2219.0;2369.0;-150.0;573.0;790.0;-217.0
2278;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1998 februari;1309.0;2200.0;-891.0;560.0;765.0;-205.0
2279;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1998 maart;1588.0;2487.0;-899.0;594.0;1025.0;-431.0
2280;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1998 april;1530.0;2276.0;-746.0;611.0;872.0;-261.0
2281;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1998 mei;1493.0;2091.0;-598.0;540.0;785.0;-245.0
2282;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1998 juni;1954.0;2250.0;-296.0;624.0;836.0;-212.0
2283;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1998 juli;2507.0;3158.0;-651.0;732.0;1127.0;-395.0
2284;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1998 augustus;2600.0;2782.0;-182.0;617.0;669.0;-52.0
2285;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1998 september;2092.0;2856.0;-764.0;637.0;840.0;-203.0
2286;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1998 oktober;1679.0;2227.0;-548.0;683.0;728.0;-45.0
2287;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1998 november;1449.0;1928.0;-479.0;625.0;753.0;-128.0
2288;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1998 december;1549.0;2181.0;-632.0;639.0;808.0;-169.0
2289;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1998;21969.0;28805.0;-6836.0;7435.0;9998.0;-2563.0
2290;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1999 januari;1725.0;2251.0;-526.0;685.0;894.0;-209.0
2291;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1999 februari;1357.0;1858.0;-501.0;704.0;881.0;-177.0
2292;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1999 maart;1619.0;2174.0;-555.0;723.0;977.0;-254.0
2293;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1999 april;1476.0;2100.0;-624.0;605.0;927.0;-322.0
2294;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1999 mei;1446.0;1971.0;-525.0;550.0;819.0;-269.0
2295;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1999 juni;1806.0;2267.0;-461.0;704.0;1060.0;-356.0
2296;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1999 juli;2446.0;2949.0;-503.0;712.0;848.0;-136.0
2297;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1999 augustus;2514.0;2847.0;-333.0;610.0;804.0;-194.0
2298;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1999 september;1967.0;2716.0;-749.0;666.0;964.0;-298.0
2299;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1999 oktober;1444.0;2631.0;-1187.0;630.0;1160.0;-530.0
2300;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1999 november;1426.0;2177.0;-751.0;709.0;1042.0;-333.0
2301;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1999 december;1429.0;2161.0;-732.0;647.0;918.0;-271.0
2302;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;1999;20655.0;28102.0;-7447.0;7945.0;11294.0;-3349.0
2303;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;2000 januari;1687.0;2536.0;-849.0;760.0;1101.0;-341.0
2304;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;2000 februari;1333.0;2039.0;-706.0;744.0;942.0;-198.0
2305;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;2000 maart;1429.0;2229.0;-800.0;787.0;1071.0;-284.0
2306;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;2000 april;1331.0;2112.0;-781.0;629.0;886.0;-257.0
2307;Totaal mannen en vrouwen;Nederlandse achtergrond;Nederlandse achtergrond;2000 mei;1524.0;2039.0;-515.0;735.0;941.0;-206.0
